"rgn_id","year","population"
7,1975,198000
7,1976,204000
7,1977,211000
7,1978,218000
7,1979,226000
7,1980,234000
7,1981,242000
7,1982,251000
7,1983,260000
7,1984,269000
7,1985,278000
7,1986,287000
7,1987,297000
7,1988,306000
7,1989,316000
7,1990,326000
7,1991,337000
7,1992,347000
7,1993,357000
7,1994,368000
7,1995,379000
7,1996,390000
7,1997,402000
7,1998,413000
7,1999,425000
7,2000,436000
7,2001,445000
7,2002,453000
7,2003,462000
7,2004,470000
7,2005,479000
7,2006,487000
7,2007,496000
7,2008,504000
7,2009,513000
7,2010,523000
7,2011,543000
7,2012,563000
7,2013,584000
7,2014,606000
7,2015,628000
7,2016,651000
7,2017,674000
7,2018,697000
7,2019,721000
7,2020,735000
7,2021,754000
7,2022,772000
7,2023,790000
8,1950,7000
8,1951,8000
8,1952,8000
8,1953,8000
8,1954,8000
8,1955,8000
8,1956,9000
8,1957,9000
8,1958,9000
8,1959,9000
8,1960,9000
8,1961,9000
8,1962,10000
8,1963,10000
8,1964,10000
8,1965,10000
8,1966,11000
8,1967,11000
8,1968,11000
8,1969,11000
8,1970,11000
8,1971,12000
8,1972,12000
8,1973,12000
8,1974,13000
8,1975,13000
8,1976,13000
8,1977,13000
8,1978,12000
8,1979,12000
8,1980,12000
8,1981,12000
8,1982,13000
8,1983,13000
8,1984,13000
8,1985,14000
8,1986,14000
8,1987,14000
8,1988,14000
8,1989,15000
8,1990,15000
8,1991,15000
8,1992,16000
8,1993,16000
8,1994,17000
8,1995,17000
8,1996,17000
8,1997,18000
8,1998,18000
8,1999,19000
8,2000,19000
8,2001,19000
8,2002,19000
8,2003,20000
8,2004,20000
8,2005,20000
8,2006,20000
8,2007,19000
8,2008,19000
8,2009,19000
8,2010,19000
8,2011,18000
8,2012,18000
8,2013,18000
8,2014,18000
8,2015,18000
8,2016,18000
8,2017,18000
8,2018,18000
8,2019,18000
8,2020,18000
8,2021,18000
8,2022,18000
8,2023,18000
9,1950,32000
9,1951,33000
9,1952,33000
9,1953,34000
9,1954,35000
9,1955,36000
9,1956,38000
9,1957,39000
9,1958,40000
9,1959,41000
9,1960,42000
9,1961,44000
9,1962,45000
9,1963,47000
9,1964,48000
9,1965,50000
9,1966,51000
9,1967,53000
9,1968,55000
9,1969,56000
9,1970,58000
9,1971,60000
9,1972,61000
9,1973,63000
9,1974,65000
9,1975,67000
9,1976,68000
9,1977,70000
9,1978,72000
9,1979,74000
9,1980,76000
9,1981,79000
9,1982,81000
9,1983,83000
9,1984,86000
9,1985,88000
9,1986,91000
9,1987,94000
9,1988,96000
9,1989,98000
9,1990,1e+05
9,1991,102000
9,1992,104000
9,1993,106000
9,1994,108000
9,1995,110000
9,1996,111000
9,1997,111000
9,1998,111000
9,1999,112000
9,2000,112000
9,2001,112000
9,2002,112000
9,2003,112000
9,2004,112000
9,2005,112000
9,2006,111000
9,2007,110000
9,2008,109000
9,2009,108000
9,2010,107000
9,2011,108000
9,2012,108000
9,2013,108000
9,2014,108000
9,2015,109000
9,2016,109000
9,2017,109000
9,2018,110000
9,2019,110000
9,2020,110000
9,2021,111000
9,2022,112000
9,2023,112000
10,1950,3000
10,1951,3000
10,1952,4000
10,1953,4000
10,1954,4000
10,1955,4000
10,1956,4000
10,1957,4000
10,1958,4000
10,1959,4000
10,1960,5000
10,1961,5000
10,1962,5000
10,1963,5000
10,1964,5000
10,1965,6000
10,1966,6000
10,1967,6000
10,1968,6000
10,1969,6000
10,1970,7000
10,1971,7000
10,1972,7000
10,1973,7000
10,1974,7000
10,1975,7000
10,1976,7000
10,1977,7000
10,1978,7000
10,1979,7000
10,1980,8000
10,1981,8000
10,1982,8000
10,1983,8000
10,1984,8000
10,1985,8000
10,1986,9000
10,1987,9000
10,1988,9000
10,1989,9000
10,1990,10000
10,1991,10000
10,1992,10000
10,1993,10000
10,1994,10000
10,1995,10000
10,1996,10000
10,1997,10000
10,1998,10000
10,1999,10000
10,2000,10000
10,2001,10000
10,2002,10000
10,2003,10000
10,2004,10000
10,2005,10000
10,2006,10000
10,2007,10000
10,2008,10000
10,2009,10000
10,2010,10000
10,2011,10000
10,2012,10000
10,2013,10000
10,2014,11000
10,2015,11000
10,2016,11000
10,2017,11000
10,2018,11000
10,2019,12000
10,2020,12000
10,2021,12000
10,2022,12000
10,2023,12000
11,1950,13000
11,1951,13000
11,1952,13000
11,1953,13000
11,1954,13000
11,1955,13000
11,1956,14000
11,1957,14000
11,1958,14000
11,1959,14000
11,1960,14000
11,1961,15000
11,1962,15000
11,1963,16000
11,1964,17000
11,1965,17000
11,1966,18000
11,1967,18000
11,1968,19000
11,1969,21000
11,1970,22000
11,1971,23000
11,1972,24000
11,1973,24000
11,1974,25000
11,1975,26000
11,1976,27000
11,1977,27000
11,1978,28000
11,1979,29000
11,1980,30000
11,1981,31000
11,1982,33000
11,1983,34000
11,1984,36000
11,1985,37000
11,1986,39000
11,1987,40000
11,1988,42000
11,1989,43000
11,1990,44000
11,1991,45000
11,1992,46000
11,1993,47000
11,1994,47000
11,1995,48000
11,1996,49000
11,1997,49000
11,1998,49000
11,1999,50000
11,2000,50000
11,2001,51000
11,2002,51000
11,2003,52000
11,2004,52000
11,2005,52000
11,2006,52000
11,2007,52000
11,2008,52000
11,2009,52000
11,2010,52000
11,2011,52000
11,2012,52000
11,2013,51000
11,2014,50000
11,2015,49000
11,2016,48000
11,2017,47000
11,2018,46000
11,2019,45000
11,2020,43000
11,2021,42000
11,2022,41000
11,2023,39000
13,1950,68000
13,1951,68000
13,1952,69000
13,1953,69000
13,1954,71000
13,1955,72000
13,1956,73000
13,1957,73000
13,1958,74000
13,1959,76000
13,1960,78000
13,1961,79000
13,1962,81000
13,1963,83000
13,1964,86000
13,1965,88000
13,1966,90000
13,1967,93000
13,1968,95000
13,1969,95000
13,1970,97000
13,1971,1e+05
13,1972,104000
13,1973,107000
13,1974,110000
13,1975,113000
13,1976,115000
13,1977,118000
13,1978,120000
13,1979,122000
13,1980,126000
13,1981,130000
13,1982,135000
13,1983,141000
13,1984,146000
13,1985,152000
13,1986,158000
13,1987,162000
13,1988,168000
13,1989,174000
13,1990,180000
13,1991,184000
13,1992,187000
13,1993,191000
13,1994,193000
13,1995,196000
13,1996,2e+05
13,1997,207000
13,1998,214000
13,1999,221000
13,2000,227000
13,2001,230000
13,2002,229000
13,2003,229000
13,2004,229000
13,2005,227000
13,2006,227000
13,2007,225000
13,2008,223000
13,2009,222000
13,2010,220000
13,2011,221000
13,2012,219000
13,2013,219000
13,2014,218000
13,2015,217000
13,2016,216000
13,2017,214000
13,2018,213000
13,2019,211000
13,2020,209000
13,2021,210000
13,2022,212000
13,2023,212000
14,1950,7468000
14,1951,7725000
14,1952,8001000
14,1953,8297000
14,1954,8606000
14,1955,8930000
14,1956,9278000
14,1957,9653000
14,1958,10048000
14,1959,10444000
14,1960,10844000
14,1961,11248000
14,1962,11659000
14,1963,12075000
14,1964,12497000
14,1965,12917000
14,1966,13333000
14,1967,13742000
14,1968,14060000
14,1969,14371000
14,1970,14677000
14,1971,14955000
14,1972,15287000
14,1973,15614000
14,1974,15931000
14,1975,16233000
14,1976,16497000
14,1977,16846000
14,1978,17195000
14,1979,17553000
14,1980,17919000
14,1981,18254000
14,1982,18571000
14,1983,18877000
14,1984,19169000
14,1985,19445000
14,1986,19698000
14,1987,19914000
14,1988,20118000
14,1989,20329000
14,1990,20509000
14,1991,20681000
14,1992,20882000
14,1993,21082000
14,1994,21267000
14,1995,21447000
14,1996,21622000
14,1997,21796000
14,1998,21974000
14,1999,22124000
14,2000,22283000
14,2001,22382000
14,2002,22510000
14,2003,22624000
14,2004,22705000
14,2005,22786000
14,2006,22864000
14,2007,22966000
14,2008,23048000
14,2009,23124000
14,2010,23204000
14,2011,23244000
14,2012,23302000
14,2013,23389000
14,2014,23444000
14,2015,23501000
14,2016,23557000
14,2017,23615000
14,2018,23651000
14,2019,23668000
14,2020,23680000
14,2021,23646000
14,2022,23470000
14,2023,23370000
15,1950,18501000
15,1951,19198000
15,1952,19938000
15,1953,20720000
15,1954,21545000
15,1955,22420000
15,1956,23341000
15,1957,24310000
15,1958,25321000
15,1959,26364000
15,1960,27452000
15,1961,28332000
15,1962,29253000
15,1963,30194000
15,1964,31155000
15,1965,32131000
15,1966,33120000
15,1967,34114000
15,1968,35128000
15,1969,36148000
15,1970,37173000
15,1971,38071000
15,1972,38966000
15,1973,39851000
15,1974,40737000
15,1975,41611000
15,1976,42630000
15,1977,43773000
15,1978,44963000
15,1979,46187000
15,1980,47427000
15,1981,48661000
15,1982,49963000
15,1983,51429000
15,1984,52961000
15,1985,54492000
15,1986,55934000
15,1987,57356000
15,1988,58959000
15,1989,60519000
15,1990,62012000
15,1991,63698000
15,1992,65067000
15,1993,66786000
15,1994,68276000
15,1995,69763000
15,1996,71330000
15,1997,73051000
15,1998,74767000
15,1999,76815000
15,2000,78691000
15,2001,80560000
15,2002,82243000
15,2003,83894000
15,2004,85569000
15,2005,87220000
15,2006,88812000
15,2007,90206000
15,2008,91945000
15,2009,93454000
15,2010,95315000
15,2011,97359000
15,2012,99138000
15,2013,101213000
15,2014,102939000
15,2015,104595000
15,2016,106031000
15,2017,107440000
15,2018,108799000
15,2019,110131000
15,2020,111478000
15,2021,112685000
15,2022,113517000
15,2023,114411000
16,1950,8049000
16,1951,8305000
16,1952,8533000
16,1953,8729000
16,1954,8903000
16,1955,9095000
16,1956,9315000
16,1957,9534000
16,1958,9743000
16,1959,9952000
16,1960,10168000
16,1961,10394000
16,1962,10607000
16,1963,10807000
16,1964,11019000
16,1965,11237000
16,1966,11478000
16,1967,11707000
16,1968,11914000
16,1969,12146000
16,1970,12399000
16,1971,12800000
16,1972,13196000
16,1973,13414000
16,1974,13623000
16,1975,13816000
16,1976,13972000
16,1977,14121000
16,1978,14286000
16,1979,14448000
16,1980,14618000
16,1981,14825000
16,1982,15073000
16,1983,15312000
16,1984,15518000
16,1985,15723000
16,1986,15948000
16,1987,16191000
16,1988,16454000
16,1989,16735000
16,1990,17004000
16,1991,17248000
16,1992,17458000
16,1993,17641000
16,1994,17805000
16,1995,17990000
16,1996,18201000
16,1997,18410000
16,1998,18600000
16,1999,18803000
16,2000,19017000
16,2001,19248000
16,2002,19483000
16,2003,19708000
16,2004,19931000
16,2005,20163000
16,2006,20426000
16,2007,20755000
16,2008,21154000
16,2009,21587000
16,2010,21979000
16,2011,22304000
16,2012,22656000
16,2013,23050000
16,2014,23423000
16,2015,23768000
16,2016,24128000
16,2017,24532000
16,2018,24930000
16,2019,25310000
16,2020,25656000
16,2021,25832000
16,2022,26081000
16,2023,26321000
17,1950,1527000
17,1951,1560000
17,1952,1590000
17,1953,1629000
17,1954,1671000
17,1955,1716000
17,1956,1763000
17,1957,1812000
17,1958,1863000
17,1959,1915000
17,1960,1968000
17,1961,2022000
17,1962,2070000
17,1963,2118000
17,1964,2165000
17,1965,2212000
17,1966,2260000
17,1967,2312000
17,1968,2363000
17,1969,2418000
17,1970,2476000
17,1971,2536000
17,1972,2597000
17,1973,2660000
17,1974,2722000
17,1975,2784000
17,1976,2846000
17,1977,2909000
17,1978,2972000
17,1979,3035000
17,1980,3099000
17,1981,3164000
17,1982,3230000
17,1983,3298000
17,1984,3369000
17,1985,3442000
17,1986,3516000
17,1987,3593000
17,1988,3672000
17,1989,3752000
17,1990,3840000
17,1991,3953000
17,1992,4091000
17,1993,4242000
17,1994,4399000
17,1995,4561000
17,1996,4727000
17,1997,4899000
17,1998,5077000
17,1999,5256000
17,2000,5442000
17,2001,5632000
17,2002,5825000
17,2003,6023000
17,2004,6225000
17,2005,6431000
17,2006,6641000
17,2007,6855000
17,2008,7072000
17,2009,7294000
17,2010,7519000
17,2011,7748000
17,2012,7971000
17,2013,8192000
17,2014,8413000
17,2015,8634000
17,2016,8853000
17,2017,9071000
17,2018,9287000
17,2019,9502000
17,2020,9716000
17,2021,9916000
17,2022,10110000
17,2023,10296000
18,1950,306000
18,1951,313000
18,1952,320000
18,1953,327000
18,1954,335000
18,1955,344000
18,1956,354000
18,1957,364000
18,1958,375000
18,1959,387000
18,1960,399000
18,1961,411000
18,1962,424000
18,1963,437000
18,1964,451000
18,1965,465000
18,1966,480000
18,1967,493000
18,1968,505000
18,1969,515000
18,1970,526000
18,1971,536000
18,1972,546000
18,1973,555000
18,1974,563000
18,1975,572000
18,1976,580000
18,1977,591000
18,1978,605000
18,1979,619000
18,1980,634000
18,1981,650000
18,1982,665000
18,1983,681000
18,1984,698000
18,1985,715000
18,1986,732000
18,1987,746000
18,1988,755000
18,1989,763000
18,1990,770000
18,1991,777000
18,1992,783000
18,1993,788000
18,1994,793000
18,1995,797000
18,1996,801000
18,1997,807000
18,1998,817000
18,1999,827000
18,2000,836000
18,2001,845000
18,2002,854000
18,2003,862000
18,2004,870000
18,2005,878000
18,2006,886000
18,2007,894000
18,2008,901000
18,2009,905000
18,2010,909000
18,2011,912000
18,2012,914000
18,2013,916000
18,2014,917000
18,2015,918000
18,2016,919000
18,2017,919000
18,2018,918000
18,2019,916000
18,2020,914000
18,2021,916000
18,2022,917000
18,2023,922000
19,1950,5000
19,1951,5000
19,1952,5000
19,1953,5000
19,1954,5000
19,1955,5000
19,1956,5000
19,1957,5000
19,1958,5000
19,1959,6000
19,1960,6000
19,1961,6000
19,1962,6000
19,1963,6000
19,1964,6000
19,1965,6000
19,1966,6000
19,1967,6000
19,1968,6000
19,1969,6000
19,1970,6000
19,1971,6000
19,1972,6000
19,1973,6000
19,1974,6000
19,1975,6000
19,1976,6000
19,1977,7000
19,1978,7000
19,1979,7000
19,1980,7000
19,1981,7000
19,1982,8000
19,1983,8000
19,1984,8000
19,1985,8000
19,1986,8000
19,1987,8000
19,1988,8000
19,1989,9000
19,1990,9000
19,1991,9000
19,1992,9000
19,1993,9000
19,1994,9000
19,1995,9000
19,1996,9000
19,1997,9000
19,1998,9000
19,1999,9000
19,2000,10000
19,2001,10000
19,2002,10000
19,2003,10000
19,2004,10000
19,2005,10000
19,2006,10000
19,2007,10000
19,2008,10000
19,2009,10000
19,2010,11000
19,2011,11000
19,2012,11000
19,2013,11000
19,2014,11000
19,2015,11000
19,2016,11000
19,2017,11000
19,2018,11000
19,2019,11000
19,2020,10000
19,2021,10000
19,2022,10000
19,2023,10000
20,1950,19757000
20,1951,19758000
20,1952,19980000
20,1953,20479000
20,1954,21071000
20,1955,21760000
20,1956,22490000
20,1957,23258000
20,1958,24063000
20,1959,24885000
20,1960,25712000
20,1961,26519000
20,1962,27187000
20,1963,27832000
20,1964,28459000
20,1965,29031000
20,1966,29538000
20,1967,30154000
20,1968,30838000
20,1969,31513000
20,1970,32193000
20,1971,32892000
20,1972,33588000
20,1973,34285000
20,1974,34967000
20,1975,35609000
20,1976,36143000
20,1977,36617000
20,1978,37070000
20,1979,37494000
20,1980,37928000
20,1981,38354000
20,1982,39024000
20,1983,39688000
20,1984,40314000
20,1985,40883000
20,1986,41415000
20,1987,42022000
20,1988,42622000
20,1989,43224000
20,1990,43826000
20,1991,44337000
20,1992,44541000
20,1993,44766000
20,1994,45009000
20,1995,45252000
20,1996,45484000
20,1997,45793000
20,1998,46090000
20,1999,46372000
20,2000,46629000
20,2001,46904000
20,2002,47183000
20,2003,47416000
20,2004,47613000
20,2005,47781000
20,2006,47922000
20,2007,48091000
20,2008,48265000
20,2009,48448000
20,2010,48646000
20,2011,48893000
20,2012,49362000
20,2013,49837000
20,2014,50305000
20,2015,50773000
20,2016,51195000
20,2017,51401000
20,2018,51572000
20,2019,51710000
20,2020,51826000
20,2021,51891000
20,2022,51806000
20,2023,51759000
21,1950,11395000
21,1951,10839000
21,1952,10328000
21,1953,10179000
21,1954,10176000
21,1955,10310000
21,1956,10497000
21,1957,10704000
21,1958,11006000
21,1959,11322000
21,1960,11584000
21,1961,11862000
21,1962,12120000
21,1963,12406000
21,1964,12728000
21,1965,13052000
21,1966,13387000
21,1967,13751000
21,1968,14166000
21,1969,14566000
21,1970,14970000
21,1971,15376000
21,1972,15769000
21,1973,16181000
21,1974,16520000
21,1975,16827000
21,1976,17116000
21,1977,17371000
21,1978,17614000
21,1979,17858000
21,1980,18109000
21,1981,18364000
21,1982,18638000
21,1983,18915000
21,1984,19194000
21,1985,19477000
21,1986,19764000
21,1987,20057000
21,1988,20353000
21,1989,20653000
21,1990,20956000
21,1991,21268000
21,1992,21589000
21,1993,21913000
21,1994,22234000
21,1995,22554000
21,1996,22784000
21,1997,23007000
21,1998,23215000
21,1999,23409000
21,2000,23587000
21,2001,23745000
21,2002,23886000
21,2003,24002000
21,2004,24178000
21,2005,24331000
21,2006,24461000
21,2007,24588000
21,2008,24705000
21,2009,24824000
21,2010,24933000
21,2011,25042000
21,2012,25154000
21,2013,25270000
21,2014,25389000
21,2015,25513000
21,2016,25637000
21,2017,25759000
21,2018,25876000
21,2019,25986000
21,2020,26089000
21,2021,26183000
21,2022,26282000
21,2023,26376000
24,1950,4325000
24,1951,4425000
24,1952,4526000
24,1953,4630000
24,1954,4731000
24,1955,4836000
24,1956,4944000
24,1957,5055000
24,1958,5166000
24,1959,5275000
24,1960,5391000
24,1961,5509000
24,1962,5633000
24,1963,5762000
24,1964,5884000
24,1965,6009000
24,1966,6136000
24,1967,6266000
24,1968,6399000
24,1969,6535000
24,1970,6674000
24,1971,6604000
24,1972,6638000
24,1973,6710000
24,1974,6769000
24,1975,6797000
24,1976,6366000
24,1977,5904000
24,1978,5433000
24,1979,4991000
24,1980,5187000
24,1981,5213000
24,1982,5356000
24,1983,5517000
24,1984,5756000
24,1985,5934000
24,1986,6153000
24,1987,6418000
24,1988,6698000
24,1989,6926000
24,1990,7221000
24,1991,7529000
24,1992,7845000
24,1993,8381000
24,1994,8851000
24,1995,9627000
24,1996,10410000
24,1997,11192000
24,1998,11950000
24,1999,12167000
24,2000,12365000
24,2001,12560000
24,2002,12757000
24,2003,12954000
24,2004,13148000
24,2005,13341000
24,2006,13537000
24,2007,13741000
24,2008,13943000
24,2009,14164000
24,2010,14389000
24,2011,14612000
24,2012,14833000
24,2013,15057000
24,2014,15283000
24,2015,15510000
24,2016,15736000
24,2017,15969000
24,2018,16178000
24,2019,16372000
24,2020,16591000
24,2021,16860000
24,2022,17089000
24,2023,17315000
25,1950,20167000
25,1951,20689000
25,1952,21241000
25,1953,21814000
25,1954,22404000
25,1955,23022000
25,1956,23664000
25,1957,24330000
25,1958,25019000
25,1959,25715000
25,1960,26461000
25,1961,27242000
25,1962,28058000
25,1963,28904000
25,1964,29781000
25,1965,30683000
25,1966,31615000
25,1967,32557000
25,1968,33519000
25,1969,34486000
25,1970,35461000
25,1971,36448000
25,1972,37427000
25,1973,38441000
25,1974,39455000
25,1975,40451000
25,1976,41429000
25,1977,42364000
25,1978,43324000
25,1979,44254000
25,1980,45183000
25,1981,46117000
25,1982,47035000
25,1983,47954000
25,1984,48892000
25,1985,49811000
25,1986,50730000
25,1987,51625000
25,1988,52523000
25,1989,53416000
25,1990,54281000
25,1991,55195000
25,1992,56080000
25,1993,56978000
25,1994,57838000
25,1995,58683000
25,1996,59513000
25,1997,60327000
25,1998,61122000
25,1999,61923000
25,2000,62675000
25,2001,63341000
25,2002,63962000
25,2003,64571000
25,2004,65165000
25,2005,65739000
25,2006,66296000
25,2007,66839000
25,2008,67365000
25,2009,67874000
25,2010,68368000
25,2011,68791000
25,2012,69223000
25,2013,69649000
25,2014,70041000
25,2015,70391000
25,2016,70690000
25,2017,71029000
25,2018,71291000
25,2019,71461000
25,2020,71583000
25,2021,71700000
25,2022,71755000
25,2023,71716000
28,1950,160000
28,1951,164000
28,1952,167000
28,1953,171000
28,1954,174000
28,1955,178000
28,1956,181000
28,1957,185000
28,1958,189000
28,1959,193000
28,1960,196000
28,1961,199000
28,1962,203000
28,1963,206000
28,1964,210000
28,1965,213000
28,1966,217000
28,1967,221000
28,1968,227000
28,1969,234000
28,1970,240000
28,1971,248000
28,1972,256000
28,1973,264000
28,1974,273000
28,1975,283000
28,1976,293000
28,1977,303000
28,1978,313000
28,1979,323000
28,1980,333000
28,1981,343000
28,1982,352000
28,1983,362000
28,1984,372000
28,1985,383000
28,1986,394000
28,1987,405000
28,1988,416000
28,1989,427000
28,1990,439000
28,1991,450000
28,1992,461000
28,1993,469000
28,1994,478000
28,1995,486000
28,1996,495000
28,1997,503000
28,1998,512000
28,1999,521000
28,2000,531000
28,2001,541000
28,2002,553000
28,2003,565000
28,2004,575000
28,2005,587000
28,2006,599000
28,2007,611000
28,2008,623000
28,2009,636000
28,2010,648000
28,2011,661000
28,2012,675000
28,2013,688000
28,2014,704000
28,2015,719000
28,2016,734000
28,2017,749000
28,2018,764000
28,2019,779000
28,2020,794000
28,2021,810000
28,2022,826000
28,2023,842000
29,1950,20000
29,1951,21000
29,1952,21000
29,1953,22000
29,1954,22000
29,1955,23000
29,1956,23000
29,1957,24000
29,1958,24000
29,1959,25000
29,1960,26000
29,1961,26000
29,1962,27000
29,1963,28000
29,1964,29000
29,1965,30000
29,1966,31000
29,1967,32000
29,1968,33000
29,1969,34000
29,1970,35000
29,1971,36000
29,1972,37000
29,1973,38000
29,1974,39000
29,1975,40000
29,1976,42000
29,1977,43000
29,1978,44000
29,1979,46000
29,1980,49000
29,1981,51000
29,1982,54000
29,1983,57000
29,1984,61000
29,1985,64000
29,1986,67000
29,1987,72000
29,1988,77000
29,1989,82000
29,1990,87000
29,1991,92000
29,1992,98000
29,1993,104000
29,1994,111000
29,1995,119000
29,1996,126000
29,1997,134000
29,1998,141000
29,1999,147000
29,2000,153000
29,2001,160000
29,2002,166000
29,2003,170000
29,2004,173000
29,2005,177000
29,2006,182000
29,2007,188000
29,2008,194000
29,2009,199000
29,2010,205000
29,2011,210000
29,2012,216000
29,2013,222000
29,2014,231000
29,2015,241000
29,2016,251000
29,2017,261000
29,2018,269000
29,2019,270000
29,2020,280000
29,2021,289000
29,2022,3e+05
29,2023,311000
31,1950,38000
31,1951,39000
31,1952,39000
31,1953,39000
31,1954,39000
31,1955,40000
31,1956,40000
31,1957,41000
31,1958,41000
31,1959,42000
31,1960,43000
31,1961,44000
31,1962,45000
31,1963,46000
31,1964,47000
31,1965,48000
31,1966,49000
31,1967,50000
31,1968,51000
31,1969,52000
31,1970,54000
31,1971,55000
31,1972,56000
31,1973,58000
31,1974,59000
31,1975,60000
31,1976,62000
31,1977,64000
31,1978,65000
31,1979,65000
31,1980,66000
31,1981,67000
31,1982,67000
31,1983,68000
31,1984,69000
31,1985,69000
31,1986,70000
31,1987,71000
31,1988,72000
31,1989,73000
31,1990,74000
31,1991,74000
31,1992,75000
31,1993,76000
31,1994,77000
31,1995,78000
31,1996,79000
31,1997,79000
31,1998,80000
31,1999,81000
31,2000,83000
31,2001,84000
31,2002,85000
31,2003,86000
31,2004,88000
31,2005,89000
31,2006,90000
31,2007,91000
31,2008,92000
31,2009,93000
31,2010,94000
31,2011,96000
31,2012,98000
31,2013,101000
31,2014,103000
31,2015,106000
31,2016,109000
31,2017,111000
31,2018,114000
31,2019,116000
31,2020,119000
31,2021,122000
31,2022,124000
31,2023,127000
32,1950,245000
32,1951,254000
32,1952,263000
32,1953,273000
32,1954,283000
32,1955,295000
32,1956,306000
32,1957,317000
32,1958,329000
32,1959,341000
32,1960,353000
32,1961,366000
32,1962,378000
32,1963,389000
32,1964,401000
32,1965,413000
32,1966,424000
32,1967,435000
32,1968,445000
32,1969,455000
32,1970,465000
32,1971,473000
32,1972,482000
32,1973,490000
32,1974,499000
32,1975,507000
32,1976,516000
32,1977,524000
32,1978,533000
32,1979,541000
32,1980,549000
32,1981,557000
32,1982,565000
32,1983,574000
32,1984,584000
32,1985,595000
32,1986,606000
32,1987,616000
32,1988,626000
32,1989,636000
32,1990,647000
32,1991,658000
32,1992,670000
32,1993,682000
32,1994,694000
32,1995,705000
32,1996,716000
32,1997,727000
32,1998,738000
32,1999,750000
32,2000,759000
32,2001,768000
32,2002,777000
32,2003,786000
32,2004,795000
32,2005,799000
32,2006,802000
32,2007,812000
32,2008,826000
32,2009,835000
32,2010,842000
32,2011,847000
32,2012,846000
32,2013,844000
32,2014,851000
32,2015,866000
32,2016,864000
32,2017,862000
32,2018,856000
32,2019,858000
32,2020,857000
32,2021,866000
32,2022,870000
32,2023,873000
37,1950,518000
37,1951,533000
37,1952,549000
37,1953,565000
37,1954,579000
37,1955,592000
37,1956,607000
37,1957,622000
37,1958,639000
37,1959,656000
37,1960,674000
37,1961,687000
37,1962,698000
37,1963,712000
37,1964,728000
37,1965,745000
37,1966,761000
37,1967,777000
37,1968,792000
37,1969,807000
37,1970,821000
37,1971,835000
37,1972,848000
37,1973,860000
37,1974,871000
37,1975,882000
37,1976,894000
37,1977,906000
37,1978,918000
37,1979,932000
37,1980,947000
37,1981,962000
37,1982,977000
37,1983,991000
37,1984,1004000
37,1985,1018000
37,1986,1032000
37,1987,1045000
37,1988,1057000
37,1989,1070000
37,1990,1082000
37,1991,1096000
