iso3c,nutrient,country_application,reported_by_fao,year
FIN,P2O5,2727,Yes,2010
FIN,P2O5,2424,Yes,2011
FIN,P2O5,2424,Yes,2012
FIN,P2O5,2588.89361,Yes,2013
FIN,P2O5,2741.90356,Yes,2014
FIN,P2O5,2542.36594,Yes,2015
FIN,P2O5,2275.00379,Yes,2016
FIN,P2O5,2836.1163600000004,Yes,2017
FIN,P2O5,2557.4210000000003,Yes,2018
FIN,P2O5,2635.1899900000003,Yes,2019
FIN,P2O5,2653.47705,Yes,2020
FIN,K2O,11062.083999999999,Yes,2005
FIN,K2O,9570.089999999998,Yes,2006
FIN,K2O,7408.565999999999,Yes,2007
FIN,K2O,4093.8599999999997,Yes,2008
FIN,K2O,1188.2559999999999,Yes,2009
FIN,K2O,6129.856,Yes,2010
FIN,K2O,4410.803999999999,Yes,2011
FIN,K2O,4410.803999999999,Yes,2012
FIN,K2O,4332.704,Yes,2013
FIN,K2O,4596.965999999999,Yes,2014
FIN,K2O,4454.824,Yes,2015
FIN,K2O,4667.397999999999,Yes,2016
FIN,K2O,4787.813999999999,Yes,2017
FIN,K2O,5948.096,Yes,2018
FIN,K2O,5824.272,Yes,2019
FIN,K2O,6041.256519999999,Yes,2020
FRA,N,381465,Yes,2005
FRA,N,381407.045,Yes,2006
FRA,N,415545.99999999994,Yes,2007
FRA,N,363127,Yes,2008
FRA,N,328841.86,Yes,2009
FRA,N,353439,Yes,2010
FRA,N,336389.85,Yes,2011
FRA,N,350312.71699999995,Yes,2012
FRA,N,375140.29299999995,Yes,2013
FRA,N,373589.52099999995,Yes,2014
FRA,N,387492.66599999997,Yes,2015
FRA,N,379168.77099999995,Yes,2016
FRA,N,406106.60099999997,Yes,2017
FRA,N,378007.595,Yes,2018
FRA,N,350291.611,Yes,2019
FRA,N,359446.598,Yes,2020
FRA,P2O5,60297.00000000001,Yes,2005
FRA,P2O5,56110.752,Yes,2006
FRA,P2O5,63832.00000000001,Yes,2007
FRA,P2O5,29896.000000000004,Yes,2008
FRA,P2O5,16648.335000000003,Yes,2009
FRA,P2O5,28081.535000000003,Yes,2010
FRA,P2O5,24400.085000000003,Yes,2011
FRA,P2O5,43866.421,Yes,2012
FRA,P2O5,48822.491,Yes,2013
FRA,P2O5,44909.549000000006,Yes,2014
FRA,P2O5,44443.131,Yes,2015
FRA,P2O5,41368.085,Yes,2016
FRA,P2O5,46347.991,Yes,2017
FRA,P2O5,44395.762,Yes,2018
FRA,P2O5,40356.469000000005,Yes,2019
FRA,P2O5,45787.239,Yes,2020
FRA,K2O,104369.99999999999,Yes,2005
FRA,K2O,103831.67799999999,Yes,2006
FRA,K2O,112747.99999999999,Yes,2007
FRA,K2O,55379.99999999999,Yes,2008
FRA,K2O,19223.25,Yes,2009
FRA,K2O,61615.92999999999,Yes,2010
FRA,K2O,56249.74999999999,Yes,2011
FRA,K2O,68187.97399999999,Yes,2012
FRA,K2O,63825.024,Yes,2013
FRA,K2O,68679.43599999999,Yes,2014
FRA,K2O,66585.93,Yes,2015
FRA,K2O,55842.35199999999,Yes,2016
FRA,K2O,67223.08399999999,Yes,2017
FRA,K2O,69422.09599999999,Yes,2018
FRA,K2O,57621.469999999994,Yes,2019
FRA,K2O,71490.894,Yes,2020
PYF,N,0,Yes,2005
PYF,N,0,Yes,2006
PYF,N,0,Yes,2007
PYF,N,0,Yes,2008
PYF,N,0,Yes,2009
PYF,N,0,Yes,2010
PYF,N,0,Yes,2011
PYF,N,0,Yes,2012
PYF,N,0,Yes,2013
PYF,N,0,Yes,2014
PYF,N,0,Yes,2015
PYF,N,0,Yes,2016
PYF,N,0,Yes,2017
PYF,N,0,Yes,2018
PYF,N,0,Yes,2019
PYF,N,0,Yes,2020
PYF,P2O5,0,Yes,2005
PYF,P2O5,0,Yes,2006
PYF,P2O5,0,Yes,2007
PYF,P2O5,0,Yes,2008
PYF,P2O5,0,Yes,2009
PYF,P2O5,0,Yes,2010
PYF,P2O5,0,Yes,2011
PYF,P2O5,0,Yes,2012
PYF,P2O5,0,Yes,2013
PYF,P2O5,0,Yes,2014
PYF,P2O5,0,Yes,2015
PYF,P2O5,0,Yes,2016
PYF,P2O5,0,Yes,2017
PYF,P2O5,0,Yes,2018
PYF,P2O5,0,Yes,2019
PYF,P2O5,0,Yes,2020
PYF,K2O,0,Yes,2005
PYF,K2O,0,Yes,2006
PYF,K2O,0,Yes,2007
PYF,K2O,0,Yes,2008
PYF,K2O,0,Yes,2009
PYF,K2O,0,Yes,2010
PYF,K2O,0,Yes,2011
PYF,K2O,0,Yes,2012
PYF,K2O,0,Yes,2013
PYF,K2O,0,Yes,2014
PYF,K2O,0,Yes,2015
PYF,K2O,0,Yes,2016
PYF,K2O,0,Yes,2017
PYF,K2O,0,Yes,2018
PYF,K2O,0,Yes,2019
PYF,K2O,0,Yes,2020
GAB,N,0,Yes,2005
GAB,N,0,Yes,2006
GAB,N,0,Yes,2007
GAB,N,0,Yes,2008
GAB,N,0,Yes,2009
GAB,N,0,Yes,2010
GAB,N,0,Yes,2011
GAB,N,0,Yes,2012
GAB,N,0,Yes,2013
GAB,N,0,Yes,2014
GAB,N,0,Yes,2015
GAB,N,0,Yes,2016
GAB,N,0,Yes,2017
GAB,N,0,Yes,2018
GAB,N,0,Yes,2019
GAB,N,0,Yes,2020
GAB,P2O5,0,Yes,2005
GAB,P2O5,0,Yes,2006
GAB,P2O5,0,Yes,2007
GAB,P2O5,0,Yes,2008
GAB,P2O5,0,Yes,2009
GAB,P2O5,0,Yes,2010
GAB,P2O5,0,Yes,2011
GAB,P2O5,0,Yes,2012
GAB,P2O5,0,Yes,2013
GAB,P2O5,0,Yes,2014
GAB,P2O5,0,Yes,2015
GAB,P2O5,0,Yes,2016
GAB,P2O5,0,Yes,2017
GAB,P2O5,0,Yes,2018
GAB,P2O5,0,Yes,2019
GAB,P2O5,0,Yes,2020
GAB,K2O,0,Yes,2005
GAB,K2O,0,Yes,2006
GAB,K2O,0,Yes,2007
GAB,K2O,0,Yes,2008
GAB,K2O,0,Yes,2009
GAB,K2O,0,Yes,2010
GAB,K2O,0,Yes,2011
GAB,K2O,0,Yes,2012
GAB,K2O,0,Yes,2013
GAB,K2O,0,Yes,2014
GAB,K2O,0,Yes,2015
GAB,K2O,0,Yes,2016
GAB,K2O,0,Yes,2017
GAB,K2O,0,Yes,2018
GAB,K2O,0,Yes,2019
GAB,K2O,0,Yes,2020
GMB,N,0,Yes,2005
GMB,N,0,Yes,2006
GMB,N,0,Yes,2007
GMB,N,0,Yes,2008
GMB,N,0,Yes,2009
GMB,N,0,Yes,2010
GMB,N,0,Yes,2011
GMB,N,0,Yes,2012
GMB,N,0,Yes,2013
GMB,N,0,Yes,2014
GMB,N,0,Yes,2015
GMB,N,0,Yes,2016
GMB,N,0,Yes,2017
GMB,N,0,Yes,2018
GMB,N,0,Yes,2019
GMB,N,0,Yes,2020
GMB,P2O5,0,Yes,2005
GMB,P2O5,0,Yes,2006
GMB,P2O5,0,Yes,2007
GMB,P2O5,0,Yes,2008
GMB,P2O5,0,Yes,2009
GMB,P2O5,0,Yes,2010
GMB,P2O5,0,Yes,2011
GMB,P2O5,0,Yes,2012
GMB,P2O5,0,Yes,2013
GMB,P2O5,0,Yes,2014
GMB,P2O5,0,Yes,2015
GMB,P2O5,0,Yes,2016
GMB,P2O5,0,Yes,2017
GMB,P2O5,0,Yes,2018
GMB,P2O5,0,Yes,2019
GMB,P2O5,0,Yes,2020
GMB,K2O,0,Yes,2005
GMB,K2O,0,Yes,2006
GMB,K2O,0,Yes,2007
GMB,K2O,0,Yes,2008
GMB,K2O,0,Yes,2009
GMB,K2O,0,Yes,2010
GMB,K2O,0,Yes,2011
GMB,K2O,0,Yes,2012
GMB,K2O,0,Yes,2013
GMB,K2O,0,Yes,2014
GMB,K2O,0,Yes,2015
GMB,K2O,0,Yes,2016
GMB,K2O,0,Yes,2017
GMB,K2O,0,Yes,2018
GMB,K2O,0,Yes,2019
GMB,K2O,0,Yes,2020
GEO,N,0,Yes,2005
GEO,N,0,Yes,2006
GEO,N,0,Yes,2007
GEO,N,0,Yes,2008
GEO,N,0,Yes,2009
GEO,N,0,Yes,2010
GEO,N,0,Yes,2011
GEO,N,0,Yes,2012
GEO,N,0,Yes,2013
GEO,N,0,Yes,2014
GEO,N,0,Yes,2015
GEO,N,0,Yes,2016
GEO,N,0,Yes,2017
GEO,N,0,Yes,2018
GEO,N,0,Yes,2019
GEO,N,0,Yes,2020
GEO,P2O5,0,Yes,2005
GEO,P2O5,0,Yes,2006
GEO,P2O5,0,Yes,2007
GEO,P2O5,0,Yes,2008
GEO,P2O5,0,Yes,2009
GEO,P2O5,0,Yes,2010
GEO,P2O5,0,Yes,2011
GEO,P2O5,0,Yes,2012
GEO,P2O5,0,Yes,2013
GEO,P2O5,0,Yes,2014
GEO,P2O5,0,Yes,2015
GEO,P2O5,0,Yes,2016
GEO,P2O5,0,Yes,2017
GEO,P2O5,0,Yes,2018
GEO,P2O5,0,Yes,2019
GEO,P2O5,0,Yes,2020
GEO,K2O,0,Yes,2005
GEO,K2O,0,Yes,2006
GEO,K2O,0,Yes,2007
GEO,K2O,0,Yes,2008
GEO,K2O,0,Yes,2009
GEO,K2O,0,Yes,2010
GEO,K2O,0,Yes,2011
GEO,K2O,0,Yes,2012
GEO,K2O,0,Yes,2013
GEO,K2O,0,Yes,2014
GEO,K2O,0,Yes,2015
GEO,K2O,0,Yes,2016
GEO,K2O,0,Yes,2017
GEO,K2O,0,Yes,2018
GEO,K2O,0,Yes,2019
GEO,K2O,0,Yes,2020
DEU,N,308804.30799999996,Yes,2005
DEU,N,276763.32399999996,Yes,2006
DEU,N,312641.448,Yes,2007
DEU,N,268258.125,Yes,2008
DEU,N,271444.785,Yes,2009
DEU,N,309061.90499999997,Yes,2010
DEU,N,283791.622,Yes,2011
DEU,N,285247.244,Yes,2012
DEU,N,289824.997,Yes,2013
DEU,N,315342.843,Yes,2014
DEU,N,295936.56799999997,Yes,2015
DEU,N,286978.801,Yes,2016
DEU,N,258920.27699999997,Yes,2017
DEU,N,232215.13199999998,Yes,2018
DEU,N,237370.53199999998,Yes,2019
DEU,N,218927.52099999998,Yes,2020
DEU,P2O5,27667.637000000002,Yes,2005
DEU,P2O5,26725.61,Yes,2006
DEU,P2O5,31985.892000000003,Yes,2007
DEU,P2O5,17608.845,Yes,2008
DEU,P2O5,23751.059,Yes,2009
DEU,P2O5,28921.148,Yes,2010
DEU,P2O5,24955.08,Yes,2011
DEU,P2O5,28700.968,Yes,2012
DEU,P2O5,28683.697,Yes,2013
DEU,P2O5,30419.584000000003,Yes,2014
DEU,P2O5,29063.962000000003,Yes,2015
DEU,P2O5,23338.979000000003,Yes,2016
DEU,P2O5,21061.227000000003,Yes,2017
DEU,P2O5,20317.059,Yes,2018
DEU,P2O5,25024.366,Yes,2019
DEU,P2O5,19410.382,Yes,2020
DEU,K2O,60507.761999999995,Yes,2005
DEU,K2O,62846.075999999994,Yes,2006
DEU,K2O,72605.026,Yes,2007
DEU,K2O,25442.282,Yes,2008
DEU,K2O,51516.32199999999,Yes,2009
DEU,K2O,61591.505999999994,Yes,2010
DEU,K2O,54870.78799999999,Yes,2011
DEU,K2O,59787.96399999999,Yes,2012
DEU,K2O,64912.60199999999,Yes,2013
DEU,K2O,65299.409999999996,Yes,2014
DEU,K2O,56481.778,Yes,2015
DEU,K2O,61071.35999999999,Yes,2016
DEU,K2O,55612.88,Yes,2017
DEU,K2O,58155.67399999999,Yes,2018
DEU,K2O,59574.96399999999,Yes,2019
DEU,K2O,63388.231999999996,Yes,2020
GHA,N,0,Yes,2005
GHA,N,0,Yes,2006
GHA,N,0,Yes,2007
GHA,N,0,Yes,2008
GHA,N,0,Yes,2009
GHA,N,0,Yes,2010
GHA,N,0,Yes,2011
GHA,N,0,Yes,2012
GHA,N,0,Yes,2013
GHA,N,0,Yes,2014
GHA,N,0,Yes,2015
GHA,N,0,Yes,2016
GHA,N,0,Yes,2017
GHA,N,0,Yes,2018
GHA,N,0,Yes,2019
GHA,N,0,Yes,2020
GHA,P2O5,0,Yes,2005
GHA,P2O5,0,Yes,2006
GHA,P2O5,0,Yes,2007
GHA,P2O5,0,Yes,2008
GHA,P2O5,0,Yes,2009
GHA,P2O5,0,Yes,2010
GHA,P2O5,0,Yes,2011
GHA,P2O5,0,Yes,2012
GHA,P2O5,0,Yes,2013
GHA,P2O5,0,Yes,2014
GHA,P2O5,0,Yes,2015
GHA,P2O5,0,Yes,2016
GHA,P2O5,0,Yes,2017
GHA,P2O5,0,Yes,2018
GHA,P2O5,0,Yes,2019
GHA,P2O5,0,Yes,2020
GHA,K2O,0,Yes,2005
GHA,K2O,0,Yes,2006
GHA,K2O,0,Yes,2007
GHA,K2O,0,Yes,2008
GHA,K2O,0,Yes,2009
GHA,K2O,0,Yes,2010
GHA,K2O,0,Yes,2011
GHA,K2O,0,Yes,2012
GHA,K2O,0,Yes,2013
GHA,K2O,0,Yes,2014
GHA,K2O,0,Yes,2015
GHA,K2O,0,Yes,2016
GHA,K2O,0,Yes,2017
GHA,K2O,0,Yes,2018
GHA,K2O,0,Yes,2019
GHA,K2O,0,Yes,2020
GRC,N,38752,Yes,2005
GRC,N,36330,Yes,2006
GRC,N,40828,Yes,2007
GRC,N,34773,Yes,2008
GRC,N,30274.999999999996,Yes,2009
GRC,N,36849,Yes,2010
GRC,N,31381.161999999997,Yes,2011
GRC,N,30351.984999999997,Yes,2012
GRC,N,32732.983999999997,Yes,2013
GRC,N,31114.05,Yes,2014
GRC,N,28452.099,Yes,2015
GRC,N,29950.279,Yes,2016
GRC,N,31438.597999999998,Yes,2017
GRC,N,31042.427999999996,Yes,2018
GRC,N,32826.403999999995,Yes,2019
GRC,N,35109.485,Yes,2020
GRC,P2O5,8796.3122,Yes,2005
GRC,P2O5,8333.3484,Yes,2006
GRC,P2O5,7638.902700000001,Yes,2007
GRC,P2O5,6481.4932,Yes,2008
GRC,P2O5,5556.02818,Yes,2009
GRC,P2O5,6961.35531,Yes,2010
GRC,P2O5,5798.15851,Yes,2011
GRC,P2O5,5656,Yes,2012
GRC,P2O5,5903.955,Yes,2013
GRC,P2O5,5215.64,Yes,2014
GRC,P2O5,5098.783,Yes,2015
GRC,P2O5,5243.314,Yes,2016
GRC,P2O5,5157.262000000001,Yes,2017
GRC,P2O5,5992.140120000001,Yes,2018
GRC,P2O5,6013.205690000001,Yes,2019
GRC,P2O5,6552.790110000001,Yes,2020
GRC,K2O,7809.999999999999,Yes,2005
GRC,K2O,7383.999999999999,Yes,2006
GRC,K2O,6673.999999999999,Yes,2007
GRC,K2O,5253.999999999999,Yes,2008
GRC,K2O,6673.999999999999,Yes,2009
GRC,K2O,5963.999999999999,Yes,2010
GRC,K2O,5963.999999999999,Yes,2011
GRC,K2O,6531.999999999999,Yes,2012
GRC,K2O,6615.78,Yes,2013
GRC,K2O,5992.5419999999995,Yes,2014
GRC,K2O,5939.008,Yes,2015
GRC,K2O,6228.829999999999,Yes,2016
GRC,K2O,6486.986,Yes,2017
GRC,K2O,7074.723999999999,Yes,2018
GRC,K2O,7368.521999999999,Yes,2019
GRC,K2O,7368.521999999999,Yes,2020
GTM,N,0,Yes,2005
GTM,N,0,Yes,2006
GTM,N,0,Yes,2007
GTM,N,0,Yes,2008
GTM,N,0,Yes,2009
GTM,N,0,Yes,2010
GTM,N,0,Yes,2011
GTM,N,0,Yes,2012
GTM,N,0,Yes,2013
GTM,N,0,Yes,2014
GTM,N,0,Yes,2015
GTM,N,0,Yes,2016
GTM,N,0,Yes,2017
GTM,N,0,Yes,2018
GTM,N,0,Yes,2019
GTM,N,0,Yes,2020
GTM,P2O5,0,Yes,2005
GTM,P2O5,0,Yes,2006
GTM,P2O5,0,Yes,2007
GTM,P2O5,0,Yes,2008
GTM,P2O5,0,Yes,2009
GTM,P2O5,0,Yes,2010
GTM,P2O5,0,Yes,2011
GTM,P2O5,0,Yes,2012
GTM,P2O5,0,Yes,2013
GTM,P2O5,0,Yes,2014
GTM,P2O5,0,Yes,2015
GTM,P2O5,0,Yes,2016
GTM,P2O5,0,Yes,2017
GTM,P2O5,0,Yes,2018
GTM,P2O5,0,Yes,2019
GTM,P2O5,0,Yes,2020
GTM,K2O,0,Yes,2005
GTM,K2O,0,Yes,2006
GTM,K2O,0,Yes,2007
GTM,K2O,0,Yes,2008
GTM,K2O,0,Yes,2009
GTM,K2O,0,Yes,2010
GTM,K2O,0,Yes,2011
GTM,K2O,0,Yes,2012
GTM,K2O,0,Yes,2013
GTM,K2O,0,Yes,2014
GTM,K2O,0,Yes,2015
GTM,K2O,0,Yes,2016
GTM,K2O,0,Yes,2017
GTM,K2O,0,Yes,2018
GTM,K2O,0,Yes,2019
GTM,K2O,0,Yes,2020
GIN,N,0,Yes,2005
GIN,N,0,Yes,2006
GIN,N,0,Yes,2007
GIN,N,0,Yes,2008
GIN,N,0,Yes,2009
GIN,N,0,Yes,2010
GIN,N,0,Yes,2011
GIN,N,0,Yes,2012
GIN,N,0,Yes,2013
GIN,N,0,Yes,2014
GIN,N,0,Yes,2015
GIN,N,0,Yes,2016
GIN,N,0,Yes,2017
GIN,N,0,Yes,2018
GIN,N,0,Yes,2019
GIN,N,0,Yes,2020
GIN,P2O5,0,Yes,2005
GIN,P2O5,0,Yes,2006
GIN,P2O5,0,Yes,2007
GIN,P2O5,0,Yes,2008
GIN,P2O5,0,Yes,2009
GIN,P2O5,0,Yes,2010
GIN,P2O5,0,Yes,2011
GIN,P2O5,0,Yes,2012
GIN,P2O5,0,Yes,2013
GIN,P2O5,0,Yes,2014
GIN,P2O5,0,Yes,2015
GIN,P2O5,0,Yes,2016
GIN,P2O5,0,Yes,2017
GIN,P2O5,0,Yes,2018
GIN,P2O5,0,Yes,2019
GIN,P2O5,0,Yes,2020
GIN,K2O,0,Yes,2005
GIN,K2O,0,Yes,2006
GIN,K2O,0,Yes,2007
GIN,K2O,0,Yes,2008
GIN,K2O,0,Yes,2009
GIN,K2O,0,Yes,2010
GIN,K2O,0,Yes,2011
GIN,K2O,0,Yes,2012
GIN,K2O,0,Yes,2013
GIN,K2O,0,Yes,2014
GIN,K2O,0,Yes,2015
GIN,K2O,0,Yes,2016
GIN,K2O,0,Yes,2017
GIN,K2O,0,Yes,2018
GIN,K2O,0,Yes,2019
GIN,K2O,0,Yes,2020
GUY,N,0,Yes,2005
GUY,N,0,Yes,2006
GUY,N,0,Yes,2007
GUY,N,0,Yes,2008
GUY,N,0,Yes,2009
GUY,N,0,Yes,2010
GUY,N,0,Yes,2011
GUY,N,0,Yes,2012
GUY,N,0,Yes,2013
GUY,N,0,Yes,2014
GUY,N,0,Yes,2015
GUY,N,0,Yes,2016
GUY,N,0,Yes,2017
GUY,N,0,Yes,2018
GUY,N,0,Yes,2019
GUY,N,0,Yes,2020
GUY,P2O5,0,Yes,2005
GUY,P2O5,0,Yes,2006
GUY,P2O5,0,Yes,2007
GUY,P2O5,0,Yes,2008
GUY,P2O5,0,Yes,2009
GUY,P2O5,0,Yes,2010
GUY,P2O5,0,Yes,2011
GUY,P2O5,0,Yes,2012
GUY,P2O5,0,Yes,2013
GUY,P2O5,0,Yes,2014
GUY,P2O5,0,Yes,2015
GUY,P2O5,0,Yes,2016
GUY,P2O5,0,Yes,2017
GUY,P2O5,0,Yes,2018
GUY,P2O5,0,Yes,2019
GUY,P2O5,0,Yes,2020
GUY,K2O,0,Yes,2005
GUY,K2O,0,Yes,2006
GUY,K2O,0,Yes,2007
GUY,K2O,NA,Yes,2008
GUY,K2O,0,Yes,2009
GUY,K2O,0,Yes,2010
GUY,K2O,0,Yes,2011
GUY,K2O,0,Yes,2012
GUY,K2O,0,Yes,2013
GUY,K2O,0,Yes,2014
GUY,K2O,0,Yes,2015
GUY,K2O,0,Yes,2016
GUY,K2O,0,Yes,2017
GUY,K2O,0,Yes,2018
GUY,K2O,0,Yes,2019
GUY,K2O,0,Yes,2020
HND,N,0,Yes,2005
HND,N,0,Yes,2006
HND,N,0,Yes,2007
HND,N,0,Yes,2008
HND,N,0,Yes,2009
HND,N,0,Yes,2010
HND,N,0,Yes,2011
HND,N,0,Yes,2012
HND,N,0,Yes,2013
HND,N,0,Yes,2014
HND,N,0,Yes,2015
HND,N,0,Yes,2016
HND,N,0,Yes,2017
HND,N,0,Yes,2018
HND,N,0,Yes,2019
HND,N,0,Yes,2020
HND,P2O5,0,Yes,2005
HND,P2O5,0,Yes,2006
HND,P2O5,0,Yes,2007
HND,P2O5,0,Yes,2008
HND,P2O5,0,Yes,2009
HND,P2O5,0,Yes,2010
HND,P2O5,0,Yes,2011
HND,P2O5,0,Yes,2012
HND,P2O5,0,Yes,2013
HND,P2O5,0,Yes,2014
HND,P2O5,0,Yes,2015
HND,P2O5,0,Yes,2016
HND,P2O5,0,Yes,2017
HND,P2O5,0,Yes,2018
HND,P2O5,0,Yes,2019
HND,P2O5,0,Yes,2020
HND,K2O,0,Yes,2005
HND,K2O,0,Yes,2006
HND,K2O,0,Yes,2007
HND,K2O,0,Yes,2008
HND,K2O,0,Yes,2009
HND,K2O,0,Yes,2010
HND,K2O,0,Yes,2011
HND,K2O,0,Yes,2012
HND,K2O,0,Yes,2013
HND,K2O,0,Yes,2014
HND,K2O,0,Yes,2015
HND,K2O,0,Yes,2016
HND,K2O,0,Yes,2017
HND,K2O,0,Yes,2018
HND,K2O,0,Yes,2019
HND,K2O,0,Yes,2020
HUN,N,44980,Yes,2005
HUN,N,49996.99999999999,Yes,2006
HUN,N,55359.99999999999,Yes,2007
HUN,N,54825.776,Yes,2008
HUN,N,47065.687999999995,Yes,2009
HUN,N,47154.956,Yes,2010
HUN,N,52495.98499999999,Yes,2011
HUN,N,54138.619999999995,Yes,2012
HUN,N,59330.176999999996,Yes,2013
HUN,N,56528.26899999999,Yes,2014
HUN,N,58609.113,Yes,2015
HUN,N,69886.81,Yes,2016
HUN,N,73434.348,Yes,2017
HUN,N,73399.92099999999,Yes,2018
HUN,N,71950.87299999999,Yes,2019
HUN,N,76978.42599999999,Yes,2020
HUN,P2O5,6161,Yes,2005
HUN,P2O5,7575.000000000001,Yes,2006
HUN,P2O5,8787,Yes,2007
HUN,P2O5,6172.4130000000005,Yes,2008
HUN,P2O5,4084.2380000000003,Yes,2009
HUN,P2O5,4150.494000000001,Yes,2010
HUN,P2O5,5080.3,Yes,2011
HUN,P2O5,5953.041,Yes,2012
HUN,P2O5,7690.847000000001,Yes,2013
HUN,P2O5,8324.622000000001,Yes,2014
HUN,P2O5,8110.906000000001,Yes,2015
HUN,P2O5,9562.276,Yes,2016
HUN,P2O5,11939.816,Yes,2017
HUN,P2O5,11832.554,Yes,2018
HUN,P2O5,11558.339,Yes,2019
HUN,P2O5,11308.162,Yes,2020
HUN,K2O,10082,Yes,2005
HUN,K2O,13063.999999999998,Yes,2006
HUN,K2O,14199.999999999998,Yes,2007
HUN,K2O,9279.416,Yes,2008
HUN,K2O,6072.204,Yes,2009
HUN,K2O,8055.659999999999,Yes,2010
HUN,K2O,7988.494,Yes,2011
HUN,K2O,9390.176,Yes,2012
HUN,K2O,10085.266,Yes,2013
HUN,K2O,11068.9,Yes,2014
HUN,K2O,10577.153999999999,Yes,2015
HUN,K2O,14011.991999999998,Yes,2016
HUN,K2O,16477.822,Yes,2017
HUN,K2O,15745.385999999999,Yes,2018
HUN,K2O,14182.96,Yes,2019
HUN,K2O,13805.666,Yes,2020
ISL,N,0,Yes,2005
ISL,N,0,Yes,2006
ISL,N,0,Yes,2007
ISL,N,0,Yes,2008
ISL,N,0,Yes,2009
ISL,N,0,Yes,2010
ISL,N,0,Yes,2011
ISL,N,0,Yes,2012
ISL,N,0,Yes,2013
ISL,N,0,Yes,2014
ISL,N,0,Yes,2015
ISL,N,0,Yes,2016
ISL,N,0,Yes,2017
ISL,N,0,Yes,2018
ISL,N,0,Yes,2019
ISL,N,0,Yes,2020
ISL,P2O5,0,Yes,2005
ISL,P2O5,0,Yes,2006
ISL,P2O5,0,Yes,2007
ISL,P2O5,0,Yes,2008
ISL,P2O5,0,Yes,2009
ISL,P2O5,0,Yes,2010
ISL,P2O5,0,Yes,2011
ISL,P2O5,0,Yes,2012
ISL,P2O5,0,Yes,2013
ISL,P2O5,0,Yes,2014
ISL,P2O5,0,Yes,2015
ISL,P2O5,0,Yes,2016
ISL,P2O5,0,Yes,2017
ISL,P2O5,0,Yes,2018
ISL,P2O5,0,Yes,2019
ISL,P2O5,0,Yes,2020
ISL,K2O,0,Yes,2005
ISL,K2O,0,Yes,2006
ISL,K2O,0,Yes,2007
ISL,K2O,0,Yes,2008
ISL,K2O,0,Yes,2009
ISL,K2O,0,Yes,2010
ISL,K2O,0,Yes,2011
ISL,K2O,0,Yes,2012
ISL,K2O,0,Yes,2013
ISL,K2O,0,Yes,2014
ISL,K2O,0,Yes,2015
ISL,K2O,0,Yes,2016
ISL,K2O,0,Yes,2017
ISL,K2O,0,Yes,2018
ISL,K2O,0,Yes,2019
ISL,K2O,0,Yes,2020
IND,N,0,Yes,2005
IND,N,0,Yes,2006
IND,N,0,Yes,2007
IND,N,0,Yes,2008
IND,N,0,Yes,2009
IND,N,0,Yes,2010
IND,N,0,Yes,2011
IND,N,0,Yes,2012
IND,N,0,Yes,2013
IND,N,0,Yes,2014
IND,N,0,Yes,2015
IND,N,0,Yes,2016
IND,N,0,Yes,2017
IND,N,0,Yes,2018
IND,N,0,Yes,2019
IND,N,0,Yes,2020
IND,P2O5,0,Yes,2005
IND,P2O5,0,Yes,2006
IND,P2O5,0,Yes,2007
IND,P2O5,0,Yes,2008
IND,P2O5,0,Yes,2009
IND,P2O5,0,Yes,2010
IND,P2O5,0,Yes,2011
IND,P2O5,0,Yes,2012
IND,P2O5,0,Yes,2013
IND,P2O5,0,Yes,2014
IND,P2O5,0,Yes,2015
IND,P2O5,0,Yes,2016
IND,P2O5,0,Yes,2017
IND,P2O5,0,Yes,2018
IND,P2O5,0,Yes,2019
IND,P2O5,0,Yes,2020
IND,K2O,0,Yes,2005
IND,K2O,0,Yes,2006
IND,K2O,0,Yes,2007
IND,K2O,0,Yes,2008
IND,K2O,0,Yes,2009
IND,K2O,0,Yes,2010
IND,K2O,0,Yes,2011
IND,K2O,0,Yes,2012
IND,K2O,0,Yes,2013
IND,K2O,0,Yes,2014
IND,K2O,0,Yes,2015
IND,K2O,0,Yes,2016
IND,K2O,0,Yes,2017
IND,K2O,0,Yes,2018
IND,K2O,0,Yes,2019
IND,K2O,0,Yes,2020
IDN,N,0,Yes,2005
IDN,N,0,Yes,2006
IDN,N,0,Yes,2007
IDN,N,0,Yes,2008
IDN,N,0,Yes,2009
IDN,N,0,Yes,2010
IDN,N,0,Yes,2011
IDN,N,0,Yes,2012
IDN,N,0,Yes,2013
IDN,N,0,Yes,2014
IDN,N,0,Yes,2015
IDN,N,0,Yes,2016
IDN,N,0,Yes,2017
IDN,N,0,Yes,2018
IDN,N,0,Yes,2019
IDN,N,0,Yes,2020
IDN,P2O5,0,Yes,2005
IDN,P2O5,0,Yes,2006
IDN,P2O5,0,Yes,2007
IDN,P2O5,0,Yes,2008
IDN,P2O5,0,Yes,2009
IDN,P2O5,0,Yes,2010
IDN,P2O5,0,Yes,2011
IDN,P2O5,0,Yes,2012
IDN,P2O5,0,Yes,2013
IDN,P2O5,0,Yes,2014
IDN,P2O5,0,Yes,2015
IDN,P2O5,0,Yes,2016
IDN,P2O5,0,Yes,2017
IDN,P2O5,0,Yes,2018
IDN,P2O5,0,Yes,2019
IDN,P2O5,0,Yes,2020
IDN,K2O,0,Yes,2005
IDN,K2O,0,Yes,2006
IDN,K2O,0,Yes,2007
IDN,K2O,0,Yes,2008
