fubc_2017_crop,nutrient,rate,split_rest_names,iso3c
fiber_crops,K2O,9,ofib,MUS
fiber_crops,K2O,9,ofib,MYT
fiber_crops,K2O,9,ofib,FSM
fiber_crops,K2O,9,ofib,MDA
fiber_crops,K2O,9,ofib,MCO
fiber_crops,K2O,9,ofib,MNG
fiber_crops,K2O,9,ofib,MNE
fiber_crops,K2O,9,ofib,MSR
fiber_crops,K2O,9,ofib,MOZ
fiber_crops,K2O,9,ofib,MMR
fiber_crops,K2O,9,ofib,"NAM"
fiber_crops,K2O,9,ofib,NRU
fiber_crops,K2O,9,ofib,NPL
fiber_crops,K2O,9,ofib,NCL
fiber_crops,K2O,9,ofib,NIC
fiber_crops,K2O,9,ofib,NER
fiber_crops,K2O,9,ofib,NGA
fiber_crops,K2O,9,ofib,NIU
fiber_crops,K2O,9,ofib,NFK
fiber_crops,K2O,9,ofib,PRK
fiber_crops,K2O,9,ofib,MNP
fiber_crops,K2O,9,ofib,NOR
fiber_crops,K2O,9,ofib,OMN
fiber_crops,K2O,9,ofib,PLW
fiber_crops,K2O,9,ofib,PSE
fiber_crops,K2O,9,ofib,PAN
fiber_crops,K2O,9,ofib,PNG
fiber_crops,K2O,9,ofib,PRY
fiber_crops,K2O,9,ofib,PER
fiber_crops,K2O,9,ofib,PCN
fiber_crops,K2O,9,ofib,XMI
fiber_crops,K2O,9,ofib,PRI
fiber_crops,K2O,9,ofib,QAT
fiber_crops,K2O,9,ofib,COG
fiber_crops,K2O,9,ofib,REU
fiber_crops,K2O,9,ofib,RWA
fiber_crops,K2O,9,ofib,BLM
fiber_crops,K2O,9,ofib,MAF
fiber_crops,K2O,9,ofib,SHN
fiber_crops,K2O,9,ofib,KNA
fiber_crops,K2O,9,ofib,LCA
fiber_crops,K2O,9,ofib,SPM
fiber_crops,K2O,9,ofib,VCT
fiber_crops,K2O,9,ofib,WSM
fiber_crops,K2O,9,ofib,SMR
fiber_crops,K2O,9,ofib,STP
fiber_crops,K2O,9,ofib,SAU
fiber_crops,K2O,9,ofib,SEN
fiber_crops,K2O,9,ofib,SRB
fiber_crops,K2O,9,ofib,SYC
fiber_crops,K2O,9,ofib,SLE
fiber_crops,K2O,9,ofib,SGP
fiber_crops,K2O,9,ofib,SXM
fiber_crops,K2O,9,ofib,SLB
fiber_crops,K2O,9,ofib,SOM
fiber_crops,K2O,9,ofib,KOR
fiber_crops,K2O,9,ofib,SSD
fiber_crops,K2O,9,ofib,LKA
fiber_crops,K2O,9,ofib,SDN
fiber_crops,K2O,9,ofib,SUR
fiber_crops,K2O,9,ofib,SWZ
fiber_crops,K2O,9,ofib,CHE
fiber_crops,K2O,9,ofib,SYR
fiber_crops,K2O,9,ofib,TWN
fiber_crops,K2O,9,ofib,TJK
fiber_crops,K2O,9,ofib,TZA
fiber_crops,K2O,9,ofib,TLS
fiber_crops,K2O,9,ofib,TGO
fiber_crops,K2O,9,ofib,TKL
fiber_crops,K2O,9,ofib,TON
fiber_crops,K2O,9,ofib,TTO
fiber_crops,K2O,9,ofib,TUN
fiber_crops,K2O,9,ofib,TKM
fiber_crops,K2O,9,ofib,TCA
fiber_crops,K2O,9,ofib,TUV
fiber_crops,K2O,9,ofib,UGA
fiber_crops,K2O,9,ofib,ARE
fiber_crops,K2O,9,ofib,URY
fiber_crops,K2O,9,ofib,VUT
fiber_crops,K2O,9,ofib,VEN
fiber_crops,K2O,9,ofib,VIR
fiber_crops,K2O,9,ofib,WLF
fiber_crops,K2O,9,ofib,ESH
fiber_crops,K2O,9,ofib,YEM
fiber_crops,K2O,9,ofib,ZMB
fiber_crops,K2O,9,ofib,ZWE
fiber_crops,K2O,9,cott,AFG
fiber_crops,K2O,9,cott,ALB
fiber_crops,K2O,9,cott,DZA
fiber_crops,K2O,9,cott,ASM
fiber_crops,K2O,9,cott,AND
fiber_crops,K2O,9,cott,AGO
fiber_crops,K2O,9,cott,AIA
fiber_crops,K2O,9,cott,ATG
fiber_crops,K2O,9,cott,ARM
fiber_crops,K2O,9,cott,ABW
fiber_crops,K2O,9,cott,AZE
fiber_crops,K2O,9,cott,BHS
fiber_crops,K2O,9,cott,BHR
fiber_crops,K2O,9,cott,BRB
fiber_crops,K2O,9,cott,BLZ
fiber_crops,K2O,9,cott,BEN
fiber_crops,K2O,9,cott,BMU
fiber_crops,K2O,9,cott,BTN
fiber_crops,K2O,9,cott,BOL
fiber_crops,K2O,9,cott,BES
fiber_crops,K2O,9,cott,BIH
fiber_crops,K2O,9,cott,BWA
fiber_crops,K2O,9,cott,IOT
fiber_crops,K2O,9,cott,VGB
fiber_crops,K2O,9,cott,BRN
fiber_crops,K2O,9,cott,BFA
fiber_crops,K2O,9,cott,BDI
fiber_crops,K2O,9,cott,KHM
fiber_crops,K2O,9,cott,CMR
fiber_crops,K2O,9,cott,CPV
fiber_crops,K2O,9,cott,CYM
fiber_crops,K2O,9,cott,CAF
fiber_crops,K2O,9,cott,TCD
fiber_crops,K2O,9,cott,CXR
fiber_crops,K2O,9,cott,CCK
fiber_crops,K2O,9,cott,COL
fiber_crops,K2O,9,cott,COM
fiber_crops,K2O,9,cott,COK
fiber_crops,K2O,9,cott,CRI
fiber_crops,K2O,9,cott,CIV
fiber_crops,K2O,9,cott,CUB
fiber_crops,K2O,9,cott,CUW
fiber_crops,K2O,9,cott,COD
fiber_crops,K2O,9,cott,DJI
fiber_crops,K2O,9,cott,DOM
fiber_crops,K2O,9,cott,DMA
fiber_crops,K2O,9,cott,ECU
fiber_crops,K2O,9,cott,SLV
fiber_crops,K2O,9,cott,GNQ
fiber_crops,K2O,9,cott,ERI
fiber_crops,K2O,9,cott,ETH
fiber_crops,K2O,9,cott,FLK
fiber_crops,K2O,9,cott,FJI
fiber_crops,K2O,9,cott,GUF
fiber_crops,K2O,9,cott,PYF
fiber_crops,K2O,9,cott,GAB
fiber_crops,K2O,9,cott,GMB
fiber_crops,K2O,9,cott,GEO
fiber_crops,K2O,9,cott,GHA
fiber_crops,K2O,9,cott,GRL
fiber_crops,K2O,9,cott,GRD
fiber_crops,K2O,9,cott,GLP
fiber_crops,K2O,9,cott,GUM
fiber_crops,K2O,9,cott,GTM
fiber_crops,K2O,9,cott,GNB
fiber_crops,K2O,9,cott,GIN
fiber_crops,K2O,9,cott,GUY
fiber_crops,K2O,9,cott,HTI
fiber_crops,K2O,9,cott,HND
fiber_crops,K2O,9,cott,ISL
fiber_crops,K2O,9,cott,IRQ
fiber_crops,K2O,9,cott,IMN
fiber_crops,K2O,9,cott,ISR
fiber_crops,K2O,9,cott,JAM
fiber_crops,K2O,9,cott,JEY
fiber_crops,K2O,9,cott,JOR
fiber_crops,K2O,9,cott,KAZ
fiber_crops,K2O,9,cott,KEN
fiber_crops,K2O,9,cott,KIR
fiber_crops,K2O,9,cott,XKO
fiber_crops,K2O,9,cott,KWT
fiber_crops,K2O,9,cott,KGZ
fiber_crops,K2O,9,cott,LAO
fiber_crops,K2O,9,cott,LBN
fiber_crops,K2O,9,cott,LSO
fiber_crops,K2O,9,cott,LBR
fiber_crops,K2O,9,cott,LBY
fiber_crops,K2O,9,cott,LIE
fiber_crops,K2O,9,cott,MKD
fiber_crops,K2O,9,cott,MDG
fiber_crops,K2O,9,cott,MWI
fiber_crops,K2O,9,cott,MDV
fiber_crops,K2O,9,cott,MLI
fiber_crops,K2O,9,cott,MHL
fiber_crops,K2O,9,cott,MTQ
fiber_crops,K2O,9,cott,MRT
fiber_crops,K2O,9,cott,MUS
fiber_crops,K2O,9,cott,MYT
fiber_crops,K2O,9,cott,FSM
fiber_crops,K2O,9,cott,MDA
fiber_crops,K2O,9,cott,MCO
fiber_crops,K2O,9,cott,MNG
fiber_crops,K2O,9,cott,MNE
fiber_crops,K2O,9,cott,MSR
fiber_crops,K2O,9,cott,MOZ
fiber_crops,K2O,9,cott,MMR
fiber_crops,K2O,9,cott,"NAM"
fiber_crops,K2O,9,cott,NRU
fiber_crops,K2O,9,cott,NPL
fiber_crops,K2O,9,cott,NCL
fiber_crops,K2O,9,cott,NIC
fiber_crops,K2O,9,cott,NER
fiber_crops,K2O,9,cott,NGA
fiber_crops,K2O,9,cott,NIU
fiber_crops,K2O,9,cott,NFK
fiber_crops,K2O,9,cott,PRK
fiber_crops,K2O,9,cott,MNP
fiber_crops,K2O,9,cott,NOR
fiber_crops,K2O,9,cott,OMN
fiber_crops,K2O,9,cott,PLW
fiber_crops,K2O,9,cott,PSE
fiber_crops,K2O,9,cott,PAN
fiber_crops,K2O,9,cott,PNG
fiber_crops,K2O,9,cott,PRY
fiber_crops,K2O,9,cott,PER
fiber_crops,K2O,9,cott,PCN
fiber_crops,K2O,9,cott,XMI
fiber_crops,K2O,9,cott,PRI
fiber_crops,K2O,9,cott,QAT
fiber_crops,K2O,9,cott,COG
fiber_crops,K2O,9,cott,REU
fiber_crops,K2O,9,cott,RWA
fiber_crops,K2O,9,cott,BLM
fiber_crops,K2O,9,cott,MAF
fiber_crops,K2O,9,cott,SHN
fiber_crops,K2O,9,cott,KNA
fiber_crops,K2O,9,cott,LCA
fiber_crops,K2O,9,cott,SPM
fiber_crops,K2O,9,cott,VCT
fiber_crops,K2O,9,cott,WSM
fiber_crops,K2O,9,cott,SMR
fiber_crops,K2O,9,cott,STP
fiber_crops,K2O,9,cott,SAU
fiber_crops,K2O,9,cott,SEN
fiber_crops,K2O,9,cott,SRB
fiber_crops,K2O,9,cott,SYC
fiber_crops,K2O,9,cott,SLE
fiber_crops,K2O,9,cott,SGP
fiber_crops,K2O,9,cott,SXM
fiber_crops,K2O,9,cott,SLB
fiber_crops,K2O,9,cott,SOM
fiber_crops,K2O,9,cott,KOR
fiber_crops,K2O,9,cott,SSD
fiber_crops,K2O,9,cott,LKA
fiber_crops,K2O,9,cott,SDN
fiber_crops,K2O,9,cott,SUR
fiber_crops,K2O,9,cott,SWZ
fiber_crops,K2O,9,cott,CHE
fiber_crops,K2O,9,cott,SYR
fiber_crops,K2O,9,cott,TWN
fiber_crops,K2O,9,cott,TJK
fiber_crops,K2O,9,cott,TZA
fiber_crops,K2O,9,cott,TLS
fiber_crops,K2O,9,cott,TGO
fiber_crops,K2O,9,cott,TKL
fiber_crops,K2O,9,cott,TON
fiber_crops,K2O,9,cott,TTO
fiber_crops,K2O,9,cott,TUN
fiber_crops,K2O,9,cott,TKM
fiber_crops,K2O,9,cott,TCA
fiber_crops,K2O,9,cott,TUV
fiber_crops,K2O,9,cott,UGA
fiber_crops,K2O,9,cott,ARE
fiber_crops,K2O,9,cott,URY
fiber_crops,K2O,9,cott,VUT
fiber_crops,K2O,9,cott,VEN
fiber_crops,K2O,9,cott,VIR
fiber_crops,K2O,9,cott,WLF
fiber_crops,K2O,9,cott,ESH
fiber_crops,K2O,9,cott,YEM
fiber_crops,K2O,9,cott,ZMB
fiber_crops,K2O,9,cott,ZWE
fiber_crops,N,169,ofib,CHN
fiber_crops,N,169,ofib,MAC
fiber_crops,N,169,ofib,HKG
fiber_crops,N,169,cott,CHN
fiber_crops,N,169,cott,MAC
fiber_crops,N,169,cott,HKG
fiber_crops,N,118,ofib,IND
fiber_crops,N,118,cott,IND
fiber_crops,N,63,ofib,USA
fiber_crops,N,63,cott,USA
fiber_crops,N,76,ofib,AUT
fiber_crops,N,76,ofib,BEL
fiber_crops,N,76,ofib,BGR
fiber_crops,N,76,ofib,HRV
fiber_crops,N,76,ofib,CYP
fiber_crops,N,76,ofib,CZE
fiber_crops,N,76,ofib,DNK
fiber_crops,N,76,ofib,EST
fiber_crops,N,76,ofib,FIN
fiber_crops,N,76,ofib,FRA
fiber_crops,N,76,ofib,DEU
fiber_crops,N,76,ofib,GRC
fiber_crops,N,76,ofib,HUN
fiber_crops,N,76,ofib,IRL
fiber_crops,N,76,ofib,ITA
fiber_crops,N,76,ofib,LVA
fiber_crops,N,76,ofib,LTU
fiber_crops,N,76,ofib,LUX
fiber_crops,N,76,ofib,MLT
fiber_crops,N,76,ofib,NLD
fiber_crops,N,76,ofib,POL
fiber_crops,N,76,ofib,PRT
fiber_crops,N,76,ofib,SVK
fiber_crops,N,76,ofib,SVN
fiber_crops,N,76,ofib,ESP
fiber_crops,N,76,ofib,SWE
fiber_crops,N,76,ofib,ROU
fiber_crops,N,76,ofib,GBR
fiber_crops,N,76,ofib,GGY
fiber_crops,N,76,ofib,FRO
fiber_crops,N,76,ofib,GIB
fiber_crops,N,76,ofib,ALA
fiber_crops,N,76,ofib,SJM
fiber_crops,N,76,cott,AUT
fiber_crops,N,76,cott,BEL
fiber_crops,N,76,cott,BGR
fiber_crops,N,76,cott,HRV
fiber_crops,N,76,cott,CYP
fiber_crops,N,76,cott,CZE
fiber_crops,N,76,cott,DNK
fiber_crops,N,76,cott,EST
fiber_crops,N,76,cott,FIN
fiber_crops,N,76,cott,FRA
fiber_crops,N,76,cott,DEU
fiber_crops,N,76,cott,GRC
fiber_crops,N,76,cott,HUN
fiber_crops,N,76,cott,IRL
fiber_crops,N,76,cott,ITA
fiber_crops,N,76,cott,LVA
fiber_crops,N,76,cott,LTU
fiber_crops,N,76,cott,LUX
fiber_crops,N,76,cott,MLT
fiber_crops,N,76,cott,NLD
fiber_crops,N,76,cott,POL
fiber_crops,N,76,cott,PRT
fiber_crops,N,76,cott,SVK
fiber_crops,N,76,cott,SVN
fiber_crops,N,76,cott,ESP
fiber_crops,N,76,cott,SWE
fiber_crops,N,76,cott,ROU
fiber_crops,N,76,cott,GBR
fiber_crops,N,76,cott,GGY
fiber_crops,N,76,cott,FRO
fiber_crops,N,76,cott,GIB
fiber_crops,N,76,cott,ALA
fiber_crops,N,76,cott,SJM
fiber_crops,N,127,ofib,BRA
fiber_crops,N,127,cott,BRA
fiber_crops,N,18,ofib,IDN
fiber_crops,N,18,cott,IDN
fiber_crops,N,201,ofib,PAK
fiber_crops,N,201,cott,PAK
fiber_crops,N,0,ofib,CAN
fiber_crops,N,0,cott,CAN
fiber_crops,N,5,ofib,RUS
fiber_crops,N,5,cott,RUS
fiber_crops,N,124,ofib,VNM
fiber_crops,N,124,cott,VNM
fiber_crops,N,0,ofib,MYS
fiber_crops,N,0,cott,MYS
fiber_crops,N,205,ofib,AUS
fiber_crops,N,205,cott,AUS
fiber_crops,N,106,ofib,TUR
fiber_crops,N,106,cott,TUR
fiber_crops,N,103,ofib,THA
fiber_crops,N,103,cott,THA
fiber_crops,N,39,ofib,BGD
fiber_crops,N,39,cott,BGD
fiber_crops,N,59,ofib,MEX
fiber_crops,N,59,cott,MEX
fiber_crops,N,139,ofib,IRN
fiber_crops,N,139,cott,IRN
fiber_crops,N,25,ofib,BLR
fiber_crops,N,25,cott,BLR
fiber_crops,N,6,ofib,ARG
fiber_crops,N,6,cott,ARG
fiber_crops,N,203,ofib,EGY
fiber_crops,N,203,cott,EGY
fiber_crops,N,0,ofib,JPN
fiber_crops,N,0,cott,JPN
fiber_crops,N,0,ofib,UKR
fiber_crops,N,0,cott,UKR
fiber_crops,N,47,ofib,ZAF
fiber_crops,N,47,cott,ZAF
fiber_crops,N,184,ofib,UZB
fiber_crops,N,184,cott,UZB
fiber_crops,N,0,ofib,PHL
fiber_crops,N,0,cott,PHL
fiber_crops,N,138,ofib,NZL
fiber_crops,N,138,cott,NZL
fiber_crops,N,21,ofib,CHL
fiber_crops,N,21,cott,CHL
fiber_crops,N,0,ofib,MAR
fiber_crops,N,0,cott,MAR
fiber_crops,N,49,ofib,AFG
fiber_crops,N,49,ofib,ALB
fiber_crops,N,49,ofib,DZA
fiber_crops,N,49,ofib,ASM
fiber_crops,N,49,ofib,AND
fiber_crops,N,49,ofib,AGO
fiber_crops,N,49,ofib,AIA
fiber_crops,N,49,ofib,ATG
fiber_crops,N,49,ofib,ARM
fiber_crops,N,49,ofib,ABW
fiber_crops,N,49,ofib,AZE
fiber_crops,N,49,ofib,BHS
fiber_crops,N,49,ofib,BHR
fiber_crops,N,49,ofib,BRB
fiber_crops,N,49,ofib,BLZ
fiber_crops,N,49,ofib,BEN
fiber_crops,N,49,ofib,BMU
fiber_crops,N,49,ofib,BTN
fiber_crops,N,49,ofib,BOL
fiber_crops,N,49,ofib,BES
fiber_crops,N,49,ofib,BIH
fiber_crops,N,49,ofib,BWA
fiber_crops,N,49,ofib,IOT
fiber_crops,N,49,ofib,VGB
fiber_crops,N,49,ofib,BRN
fiber_crops,N,49,ofib,BFA
fiber_crops,N,49,ofib,BDI
fiber_crops,N,49,ofib,KHM
fiber_crops,N,49,ofib,CMR
fiber_crops,N,49,ofib,CPV
fiber_crops,N,49,ofib,CYM
fiber_crops,N,49,ofib,CAF
fiber_crops,N,49,ofib,TCD
fiber_crops,N,49,ofib,CXR
fiber_crops,N,49,ofib,CCK
fiber_crops,N,49,ofib,COL
fiber_crops,N,49,ofib,COM
fiber_crops,N,49,ofib,COK
fiber_crops,N,49,ofib,CRI
fiber_crops,N,49,ofib,CIV
fiber_crops,N,49,ofib,CUB
fiber_crops,N,49,ofib,CUW
fiber_crops,N,49,ofib,COD
fiber_crops,N,49,ofib,DJI
fiber_crops,N,49,ofib,DOM
fiber_crops,N,49,ofib,DMA
fiber_crops,N,49,ofib,ECU
fiber_crops,N,49,ofib,SLV
fiber_crops,N,49,ofib,GNQ
fiber_crops,N,49,ofib,ERI
fiber_crops,N,49,ofib,ETH
fiber_crops,N,49,ofib,FLK
fiber_crops,N,49,ofib,FJI
fiber_crops,N,49,ofib,GUF
fiber_crops,N,49,ofib,PYF
fiber_crops,N,49,ofib,GAB
fiber_crops,N,49,ofib,GMB
fiber_crops,N,49,ofib,GEO
fiber_crops,N,49,ofib,GHA
fiber_crops,N,49,ofib,GRL
fiber_crops,N,49,ofib,GRD
fiber_crops,N,49,ofib,GLP
fiber_crops,N,49,ofib,GUM
fiber_crops,N,49,ofib,GTM
fiber_crops,N,49,ofib,GNB
fiber_crops,N,49,ofib,GIN
fiber_crops,N,49,ofib,GUY
fiber_crops,N,49,ofib,HTI
fiber_crops,N,49,ofib,HND
fiber_crops,N,49,ofib,ISL
fiber_crops,N,49,ofib,IRQ
fiber_crops,N,49,ofib,IMN
fiber_crops,N,49,ofib,ISR
fiber_crops,N,49,ofib,JAM
fiber_crops,N,49,ofib,JEY
fiber_crops,N,49,ofib,JOR
fiber_crops,N,49,ofib,KAZ
fiber_crops,N,49,ofib,KEN
fiber_crops,N,49,ofib,KIR
fiber_crops,N,49,ofib,XKO
fiber_crops,N,49,ofib,KWT
fiber_crops,N,49,ofib,KGZ
fiber_crops,N,49,ofib,LAO
fiber_crops,N,49,ofib,LBN
fiber_crops,N,49,ofib,LSO
fiber_crops,N,49,ofib,LBR
fiber_crops,N,49,ofib,LBY
