iucn_sid,iucn_rgn,years,cat_ts,scores,pop_trend_desc,calc_trend
22696743,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22696753,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22696756,global,"2004, 2005, 2008, 2010, 2011, 2012, 2013, 2016, 2017, 2018","EN, EN, EN, EN, VU, VU, VU, VU, VU, VU","0.6, 0.6, 0.6, 0.6, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,-0.01785
22696766,global,"2004, 2006, 2008, 2010, 2012, 2013, 2015, 2016, 2017, 2018","EN, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22696770,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22696773,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22696776,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22696779,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22696782,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22696788,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22696792,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22696799,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22696802,global,"2004, 2005, 2006, 2008, 2010, 2012, 2016, 2018, 2019","VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22696806,global,"2004, 2006, 2008, 2010, 2012, 2013, 2015, 2016, 2017, 2018","NT, NT, NT, NT, NT, EN, EN, EN, EN, EN","0.2, 0.2, 0.2, 0.2, 0.2, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.0377
22696810,global,"2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018","NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22696813,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",unknown,-0
22696840,global,"2004, 2005, 2006, 2008, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22696846,global,"2004, 2005, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22696853,global,"2004, 2005, 2006, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22696861,global,"2004, 2005, 2007, 2008, 2009, 2010, 2012, 2016, 2018","EN, CR, CR, CR, CR, CR, CR, CR, CR","0.6, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0.00658
22696869,global,"2004, 2005, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22696876,global,"2004, 2005, 2008, 2010, 2012, 2016, 2017, 2018","VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22696883,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22696887,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22696894,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22696898,global,"2004, 2006, 2007, 2008, 2010, 2012, 2016, 2018","NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22696901,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22696907,global,"2004, 2005, 2006, 2008, 2010, 2012, 2016, 2017, 2018","VU, EN, EN, EN, EN, EN, EN, EN, EN","0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.0058
22696916,global,"2004, 2008, 2009, 2012, 2016, 2020","LC, LC, NT, NT, NT, NT","0, 0, 0.2, 0.2, 0.2, 0.2",decreasing,0.01313
22696926,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22696931,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22696938,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22696944,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22696974,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22696977,global,"2004, 2008, 2012, 2016","VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4",decreasing,0
22696980,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22696993,global,"2004, 2008, 2009, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22697008,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22697012,global,"2004, 2006, 2008, 2012, 2016","EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22697017,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22697028,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22697031,global,"2004, 2008, 2009, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22697037,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22697043,global,"2004, 2008, 2009, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22697123,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22697128,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22697133,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22697143,global,"2004, 2006, 2008, 2012, 2016, 2021","EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22697203,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22697211,global,"2004, 2008, 2009, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22697219,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22697314,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22697334,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22697353,global,"2004, 2006, 2008, 2009, 2012, 2014, 2016","EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22697360,global,"2004, 2008, 2009, 2012, 2015, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22697365,global,"2004, 2006, 2008, 2012, 2014, 2016, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22697369,global,"2004, 2006, 2008, 2012, 2015, 2016, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22697516,global,"2004, 2006, 2008, 2012, 2016","NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22697519,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22697555,global,"2004, 2008, 2009, 2012, 2015, 2016, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22697561,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22697564,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22697568,global,"2004, 2006, 2008, 2012, 2014, 2015, 2016, 2017","EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",increasing,0
22697590,global,"2004, 2008, 2009, 2012, 2016, 2018, 2021","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22697595,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22697599,global,"2004, 2006, 2008, 2012, 2016, 2017","VU, VU, VU, VU, VU, NT","0.4, 0.4, 0.4, 0.4, 0.4, 0.2",decreasing,-0.00906
22697608,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22697611,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22697619,global,"2004, 2008, 2010, 2012, 2016, 2018","LC, NT, NT, NT, NT, NT","0, 0.2, 0.2, 0.2, 0.2, 0.2",increasing,0.011
22697648,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22697654,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22697702,global,"2004, 2006, 2007, 2008, 2012, 2016","NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22697713,global,"2004, 2006, 2008, 2012, 2013, 2016, 2017","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22697724,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22697728,global,"2004, 2005, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22697733,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22697738,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22697742,global,"2004, 2005, 2007, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2017, 2018, 2022","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, VU","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4",decreasing,-0.0113
22697748,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018, 2020","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22697752,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018, 2020","LC, LC, LC, NT, NT, NT, NT, NT","0, 0, 0, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0.01622
22697755,global,"2004, 2008, 2010, 2012, 2016, 2018, 2020","NT, NT, NT, NT, LC, LC, LC","0.2, 0.2, 0.2, 0.2, 0, 0, 0",stable,-0.01647
22697758,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, NT, LC, LC, LC","0, 0, 0, 0.2, 0, 0, 0",increasing,-4.2e-4
22697761,global,"2004, 2008, 2009, 2010, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22697776,global,"2004, 2005, 2008, 2010, 2012, 2016, 2018, 2020","VU, VU, VU, VU, VU, VU, VU, NT","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.2",decreasing,-0.00676
22697782,global,"2004, 2005, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22697789,global,"2004, 2005, 2007, 2008, 2010, 2012, 2016, 2020","EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22697793,global,"2004, 2005, 2008, 2010, 2012, 2013, 2016, 2017, 2018, 2020","VU, VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22697797,global,"2004, 2005, 2007, 2008, 2010, 2012, 2015, 2016, 2018, 2022","VU, VU, VU, VU, VU, VU, NT, NT, NT, LC","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.2, 0.2, 0.2, 0",unknown,-0.02169
22697800,global,"2004, 2005, 2007, 2008, 2010, 2012, 2016, 2018, 2020","EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22697805,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018, 2020","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22697810,global,"2004, 2005, 2008, 2010, 2012, 2013, 2015, 2016, 2018, 2020","VU, VU, VU, EN, EN, EN, EN, EN, EN, EN","0.4, 0.4, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.01491
22697817,global,"2004, 2005, 2008, 2010, 2012, 2013, 2016, 2017, 2018, 2020","VU, VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22697822,global,"2004, 2008, 2010, 2012, 2016, 2017, 2018, 2020","NT, NT, NT, NT, NT, NT, NT, LC","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0",decreasing,-0.0064
22697825,global,"2004, 2005, 2007, 2008, 2010, 2012, 2016, 2018, 2020","EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22697829,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22697834,global,"2004, 2008, 2009, 2012, 2014, 2016, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22697839,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22697842,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22697847,global,"2004, 2008, 2009, 2010, 2012, 2015, 2016, 2018","LC, LC, LC, NT, NT, NT, NT, NT","0, 0, 0, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0.01776
22697852,global,"2004, 2005, 2007, 2008, 2009, 2012, 2016, 2017, 2018","VU, VU, NT, NT, LC, LC, LC, LC, LC","0.4, 0.4, 0.2, 0.2, 0, 0, 0, 0, 0",increasing,-0.02768
22697859,global,"2004, 2008, 2009, 2012, 2016, 2018","NT, NT, LC, LC, LC, LC","0.2, 0.2, 0, 0, 0, 0",increasing,-0.0151
22697866,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22697870,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22697875,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22697879,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22697885,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22697888,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22697896,global,"2004, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0
22697913,global,"2004, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0
22697925,global,"2004, 2005, 2008, 2010, 2012, 2016, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22697935,global,"2004, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0
22697949,global,"2004, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","CR, CR, CR, CR, EN, EN, EN, EN, VU, VU, VU","0.8, 0.8, 0.8, 0.8, 0.6, 0.6, 0.6, 0.6, 0.4, 0.4, 0.4",increasing,-0.03505
22697954,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22697957,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",increasing,0
22697963,global,"2004, 2008, 2010, 2012, 2014, 2016, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22697967,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22697970,global,"2004, 2005, 2007, 2008, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22697975,global,"2004, 2006, 2007, 2008, 2009, 2010, 2012, 2016, 2018","EN, EN, EN, EN, VU, VU, VU, VU, VU","0.6, 0.6, 0.6, 0.6, 0.4, 0.4, 0.4, 0.4, 0.4",increasing,-0.01765
22697984,global,"2004, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4",increasing,0
22697987,global,"2004, 2006, 2008, 2010, 2011, 2012, 2016, 2018","LC, NT, NT, NT, VU, VU, VU, VU","0, 0.2, 0.2, 0.2, 0.4, 0.4, 0.4, 0.4",decreasing,0.02676
22697990,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22697997,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018, 2019","VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22698001,global,"2004, 2006, 2007, 2008, 2010, 2012, 2016, 2018, 2022","EN, EN, EN, EN, EN, EN, EN, EN, VU","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4",decreasing,-0.00718
22698005,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22698012,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698017,global,"2004, 2006, 2007, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, EN","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6",decreasing,0.00933
22698020,global,"2004, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2017, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,-0
22698027,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698030,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22698035,global,"2004, 2006, 2007, 2008, 2010, 2012, 2016, 2018","EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22698039,global,"2004, 2008, 2010, 2012, 2016, 2018, 2019","NT, NT, NT, NT, NT, NT, LC","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0",unknown,-0.00715
22698042,global,"2004, 2005, 2008, 2010, 2012, 2016, 2018, 2019, 2022","VU, VU, VU, VU, VU, VU, VU, VU, LC","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0",stable,-0.01131
22698049,global,"2004, 2006, 2007, 2008, 2009, 2010, 2012, 2015, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",increasing,0
22698055,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698062,global,"2004, 2005, 2008, 2010, 2012, 2016, 2018","CR, EN, EN, EN, EN, EN, EN","0.8, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",stable,-0.00767
22698080,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22698084,global,"2004, 2006, 2007, 2008, 2010, 2012, 2016, 2018, 2019","VU, VU, VU, EN, EN, EN, EN, EN, EN","0.4, 0.4, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.01367
22698088,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018","EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",increasing,0
22698092,global,"2004, 2007, 2008, 2010, 2012, 2016, 2018","EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22698097,global,"2004, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",unknown,0
22698102,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22698106,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698114,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698119,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22698124,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22698128,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22698132,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22698136,global,"2004, 2008, 2010, 2012, 2015, 2016, 2017, 2018","NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",unknown,0
22698140,global,"2004, 2005, 2008, 2010, 2012, 2015, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22698150,global,"2004, 2005, 2007, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22698155,global,"2004, 2005, 2008, 2010, 2012, 2016, 2017, 2018","VU, VU, VU, VU, VU, VU, EN, EN","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6, 0.6",unknown,0.01217
22698159,global,"2004, 2008, 2010, 2012, 2016, 2017, 2018, 2021","NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22698172,global,"2004, 2008, 2009, 2012, 2015, 2016, 2018","LC, LC, LC, LC, NT, NT, NT","0, 0, 0, 0, 0.2, 0.2, 0.2",decreasing,0.01855
22698175,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22698182,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22698188,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, NT, NT, NT","0, 0, 0, 0, 0.2, 0.2, 0.2",decreasing,0.01807
