"zone","species_id_no","pop_trend","gapfill","trend_score","habitat","km2"
67,153534,"decreasing","none",-0.0767000019550323,"seagrass",6031.54307930409
67,173319,"stable","none",0,"seagrass",1017.33714889087
67,153535,"stable","none",0,"seagrass",166031.169200534
67,153538,"decreasing","none",-0.0767000019550323,"seagrass",187826.635208403
67,164280,"stable","none",0,"seagrass",83397.1951874474
67,164280,"unknown","family",-0.0139454547315836,"seagrass",83397.1951874474
67,173361,"decreasing","none",-0.0767000019550323,"seagrass",35511.6158770783
67,173361,"decreasing","none",-0.0767000019550323,"seagrass",35511.6158770783
67,164280,"stable","none",0,"seagrass",83397.1951874474
68,153534,"decreasing","none",-0.0767000019550323,"seagrass",1439.99052233567
68,173319,"stable","none",0,"seagrass",4523.43899678517
68,153535,"stable","none",0,"seagrass",24200.3986328007
68,153538,"decreasing","none",-0.0767000019550323,"seagrass",27767.6280347056
68,173361,"decreasing","none",-0.0767000019550323,"seagrass",24200.3986328007
68,173361,"decreasing","none",-0.0767000019550323,"seagrass",24200.3986328007
69,153538,"decreasing","none",-0.0767000019550323,"seagrass",28433.0451226497
70,153538,"decreasing","none",-0.0767000019550323,"seagrass",36246.8930267488
71,153538,"decreasing","none",-0.0767000019550323,"seagrass",151.945634254946
71,173361,"decreasing","none",-0.0767000019550323,"seagrass",18542.6068837329
71,173361,"decreasing","none",-0.0767000019550323,"seagrass",18542.6068837329
72,153538,"decreasing","none",-0.0767000019550323,"seagrass",15753.4439193059
72,173361,"decreasing","none",-0.0767000019550323,"seagrass",18201.165832045
72,173361,"decreasing","none",-0.0767000019550323,"seagrass",18201.165832045
73,153538,"decreasing","none",-0.0767000019550323,"seagrass",552925.79679989
73,173339,"decreasing","none",-0.0767000019550323,"seagrass",357942.871518388
73,173344,"decreasing","none",-0.0767000019550323,"seagrass",89624.3464395854
73,173348,"increasing","none",0.0844999998807907,"seagrass",218603.485401973
73,173357,"decreasing","none",-0.0767000019550323,"seagrass",9859.87446191146
73,173361,"decreasing","none",-0.0767000019550323,"seagrass",44687.7349848425
73,173361,"decreasing","none",-0.0767000019550323,"seagrass",44687.7349848425
74,173361,"decreasing","none",-0.0767000019550323,"seagrass",19278.7572841749
74,173361,"decreasing","none",-0.0767000019550323,"seagrass",19278.7572841749
75,153538,"decreasing","none",-0.0767000019550323,"seagrass",114130.382842439
75,173361,"decreasing","none",-0.0767000019550323,"seagrass",101202.778419967
75,173361,"decreasing","none",-0.0767000019550323,"seagrass",101202.778419967
76,153534,"decreasing","none",-0.0767000019550323,"seagrass",9089.66728137777
76,173319,"stable","none",0,"seagrass",58468.5054111489
76,153535,"stable","none",0,"seagrass",78705.2187917472
76,153538,"decreasing","none",-0.0767000019550323,"seagrass",33499.6460993577
76,173361,"decreasing","none",-0.0767000019550323,"seagrass",126213.553768794
76,173361,"decreasing","none",-0.0767000019550323,"seagrass",126213.553768794
77,173319,"stable","none",0,"seagrass",10333.1763801079
77,153535,"stable","none",0,"seagrass",10333.1763801079
77,173361,"decreasing","none",-0.0767000019550323,"seagrass",10333.1763801079
77,173361,"decreasing","none",-0.0767000019550323,"seagrass",10333.1763801079
78,173319,"stable","none",0,"seagrass",17321.8023050638
78,153535,"stable","none",0,"seagrass",16400.5227410468
78,173361,"decreasing","none",-0.0767000019550323,"seagrass",6730.14369656821
78,173361,"decreasing","none",-0.0767000019550323,"seagrass",6730.14369656821
79,169015,"stable","none",0,"seagrass",29.6905262337251
79,173319,"stable","none",0,"seagrass",18135.6720241765
79,153535,"stable","none",0,"seagrass",17324.4220573786
79,173328,"stable","none",0,"seagrass",29.6905262337251
79,173331,"decreasing","none",-0.0767000019550323,"seagrass",29.6905262337251
79,173332,"stable","none",0,"seagrass",29.6905262337251
79,173352,"stable","none",0,"seagrass",29.6905262337251
79,173358,"stable","none",0,"seagrass",29.6905262337251
79,173363,"stable","none",0,"seagrass",29.6905262337251
79,173364,"stable","none",0,"seagrass",29.6905262337251
79,173368,"stable","none",0,"seagrass",29.6905262337251
79,173375,"unknown","family",-0.00626363651826978,"seagrass",29.6905262337251
80,153534,"decreasing","none",-0.0767000019550323,"seagrass",94139.0529286548
80,173319,"stable","none",0,"seagrass",261483.591289645
80,153535,"stable","none",0,"seagrass",326819.3407685
80,153538,"decreasing","none",-0.0767000019550323,"seagrass",342416.472799693
81,153534,"decreasing","none",-0.0767000019550323,"seagrass",7575.45044345779
81,173319,"stable","none",0,"seagrass",62989.3246556193
81,153535,"stable","none",0,"seagrass",57759.4257846258
81,173361,"decreasing","none",-0.0767000019550323,"seagrass",2406.67912647489
81,173361,"decreasing","none",-0.0767000019550323,"seagrass",2406.67912647489
82,153534,"decreasing","none",-0.0767000019550323,"seagrass",1226.91733407011
82,173319,"stable","none",0,"seagrass",8791.88876826894
82,153535,"stable","none",0,"seagrass",11408.1480799231
82,153538,"decreasing","none",-0.0767000019550323,"seagrass",11408.1480799231
84,153534,"decreasing","none",-0.0767000019550323,"seagrass",4538.28425990203
84,164508,"stable","none",0,"seagrass",49517.6850024523
84,153535,"stable","none",0,"seagrass",100119.947463207
84,153538,"decreasing","none",-0.0767000019550323,"seagrass",115290.933117869
84,164280,"stable","none",0,"seagrass",49517.6850024523
84,164280,"unknown","family",-0.0139454547315836,"seagrass",49517.6850024523
84,173361,"decreasing","none",-0.0767000019550323,"seagrass",100119.947463207
84,173361,"decreasing","none",-0.0767000019550323,"seagrass",100119.947463207
84,164280,"stable","none",0,"seagrass",49517.6850024523
84,164508,"stable","none",0,"seagrass",49517.6850024523
84,164508,"decreasing","none",-0.0767000019550323,"seagrass",49517.6850024523
84,164508,"decreasing","none",-0.0767000019550323,"seagrass",49517.6850024523
95,173362,"unknown","family",-0.0139454547315836,"seagrass",110261.881924339
96,173372,"increasing","none",0.0844999998807907,"seagrass",39582.710974185
97,173372,"increasing","none",0.0844999998807907,"seagrass",30.5637770053052
98,173372,"increasing","none",0.0844999998807907,"seagrass",4907.66933628044
99,173372,"increasing","none",0.0844999998807907,"seagrass",11561.8402157212
100,173372,"increasing","none",0.0844999998807907,"seagrass",14190.3250381774
101,164508,"stable","none",0,"seagrass",65744.4308399547
101,164280,"stable","none",0,"seagrass",3996.86878152234
101,164280,"unknown","family",-0.0139454547315836,"seagrass",3996.86878152234
101,164280,"stable","none",0,"seagrass",3996.86878152234
101,164508,"stable","none",0,"seagrass",65744.4308399547
101,164508,"decreasing","none",-0.0767000019550323,"seagrass",65744.4308399547
101,164508,"decreasing","none",-0.0767000019550323,"seagrass",65744.4308399547
102,164508,"stable","none",0,"seagrass",129682.979084282
102,169015,"stable","none",0,"seagrass",160003.119124316
102,173328,"stable","none",0,"seagrass",30625.7778100874
102,164280,"stable","none",0,"seagrass",128533.781068882
102,164280,"unknown","family",-0.0139454547315836,"seagrass",128533.781068882
102,173358,"stable","none",0,"seagrass",30625.7778100874
102,173363,"stable","none",0,"seagrass",30625.7778100874
102,164280,"stable","none",0,"seagrass",128533.781068882
102,173364,"stable","none",0,"seagrass",34650.5906163003
102,173370,"decreasing","none",-0.0767000019550323,"seagrass",228695.644569125
102,173372,"increasing","none",0.0844999998807907,"seagrass",12343.3996562854
102,164508,"stable","none",0,"seagrass",129682.979084282
102,173375,"unknown","family",-0.00626363651826978,"seagrass",116599.936024468
102,164508,"decreasing","none",-0.0767000019550323,"seagrass",129682.979084282
102,164508,"decreasing","none",-0.0767000019550323,"seagrass",129682.979084282
103,173372,"increasing","none",0.0844999998807907,"seagrass",75267.2305040362
104,173372,"increasing","none",0.0844999998807907,"seagrass",82645.3262731169
106,173372,"increasing","none",0.0844999998807907,"seagrass",51287.7643164453
108,173346,"stable","none",0,"seagrass",32263.1230068002
108,173352,"stable","none",0,"seagrass",37901.7032388932
108,173372,"increasing","none",0.0844999998807907,"seagrass",32263.1230068002
108,173374,"decreasing","none",-0.0767000019550323,"seagrass",32263.1230068002
108,173378,"stable","none",0,"seagrass",32263.1230068002
110,173324,"increasing","none",0.0844999998807907,"seagrass",12191.4540220305
110,173337,"decreasing","none",-0.0767000019550323,"seagrass",97134.3030751747
110,173346,"stable","none",0,"seagrass",358700.85318812
110,173352,"stable","none",0,"seagrass",366257.965365375
110,173372,"increasing","none",0.0844999998807907,"seagrass",358700.85318812
110,173378,"stable","none",0,"seagrass",358700.85318812
111,173346,"stable","none",0,"seagrass",49581.4323087777
111,173352,"stable","none",0,"seagrass",50875.5899522595
111,173372,"increasing","none",0.0844999998807907,"seagrass",49581.4323087777
111,173378,"stable","none",0,"seagrass",49581.4323087777
112,173337,"decreasing","none",-0.0767000019550323,"seagrass",144507.284182626
112,173346,"stable","none",0,"seagrass",275142.979858702
112,173352,"stable","none",0,"seagrass",281396.328633987
112,173372,"increasing","none",0.0844999998807907,"seagrass",275142.979858702
112,173378,"stable","none",0,"seagrass",275142.979858702
112,173382,"decreasing","none",-0.0767000019550323,"seagrass",716.938883467302
113,173346,"stable","none",0,"seagrass",64107.0856432419
113,173352,"stable","none",0,"seagrass",67274.3661917631
113,173372,"increasing","none",0.0844999998807907,"seagrass",64107.0856432419
113,173378,"stable","none",0,"seagrass",64107.0856432419
113,173382,"decreasing","none",-0.0767000019550323,"seagrass",16297.4791500003
114,173346,"stable","none",0,"seagrass",82685.4958086096
114,173352,"stable","none",0,"seagrass",84011.0904798682
114,173372,"increasing","none",0.0844999998807907,"seagrass",82685.4958086096
114,173378,"stable","none",0,"seagrass",82685.4958086096
114,173382,"decreasing","none",-0.0767000019550323,"seagrass",1241.76259718697
115,173337,"decreasing","none",-0.0767000019550323,"seagrass",7118.74028992137
115,173346,"stable","none",0,"seagrass",104952.517233132
115,173352,"stable","none",0,"seagrass",108552.930164357
115,173372,"increasing","none",0.0844999998807907,"seagrass",104952.517233132
115,173378,"stable","none",0,"seagrass",104952.517233132
116,173337,"decreasing","none",-0.0767000019550323,"seagrass",66207.2537488922
116,173346,"stable","none",0,"seagrass",90059.2253238323
116,173352,"stable","none",0,"seagrass",93932.0924957903
116,173372,"increasing","none",0.0844999998807907,"seagrass",90059.2253238323
116,173378,"stable","none",0,"seagrass",90059.2253238323
116,173382,"decreasing","none",-0.0767000019550323,"seagrass",32022.9790446156
117,173346,"stable","none",0,"seagrass",20335.3907177869
117,173352,"stable","none",0,"seagrass",21205.1484862808
117,173372,"increasing","none",0.0844999998807907,"seagrass",20335.3907177869
117,173378,"stable","none",0,"seagrass",20335.3907177869
117,173382,"decreasing","none",-0.0767000019550323,"seagrass",4764.45620974129
118,173346,"stable","none",0,"seagrass",22907.987490862
118,173352,"stable","none",0,"seagrass",23850.225073397
118,173372,"increasing","none",0.0844999998807907,"seagrass",22907.987490862
118,173378,"stable","none",0,"seagrass",22907.987490862
119,173346,"stable","none",0,"seagrass",10043.2571239433
119,173352,"stable","none",0,"seagrass",10128.8356995581
119,173372,"increasing","none",0.0844999998807907,"seagrass",10043.2571239433
119,173378,"stable","none",0,"seagrass",10043.2571239433
120,173319,"stable","none",0,"seagrass",3961.06549988756
120,173346,"stable","none",0,"seagrass",27429.6799861041
120,173352,"stable","none",0,"seagrass",28032.2230184944
120,173372,"increasing","none",0.0844999998807907,"seagrass",27429.6799861041
120,173378,"stable","none",0,"seagrass",27429.6799861041
121,173319,"stable","none",0,"seagrass",2268.70550456523
121,173346,"stable","none",0,"seagrass",7344.03898898905
121,173352,"stable","none",0,"seagrass",7437.47682154813
121,173372,"increasing","none",0.0844999998807907,"seagrass",7344.03898898905
121,173378,"stable","none",0,"seagrass",7344.03898898905
122,173319,"stable","none",0,"seagrass",13599.1342658177
122,173329,"unknown","family",-0.00626363651826978,"seagrass",1750.8677970182
122,173346,"stable","none",0,"seagrass",13594.7680119598
122,173352,"stable","none",0,"seagrass",13599.1342658177
122,173372,"increasing","none",0.0844999998807907,"seagrass",13594.7680119598
122,173378,"stable","none",0,"seagrass",13594.7680119598
123,173319,"stable","none",0,"seagrass",13930.0963082465
123,173346,"stable","none",0,"seagrass",13834.0387233727
123,173352,"stable","none",0,"seagrass",13930.0963082465
123,173372,"increasing","none",0.0844999998807907,"seagrass",13834.0387233727
123,173378,"stable","none",0,"seagrass",13834.0387233727
124,173319,"stable","none",0,"seagrass",37086.9602690089
124,173329,"unknown","family",-0.00626363651826978,"seagrass",36186.6387235098
124,173346,"stable","none",0,"seagrass",36206.7234912561
124,173352,"stable","none",0,"seagrass",37086.9602690089
124,173372,"increasing","none",0.0844999998807907,"seagrass",36206.7234912561
124,173378,"stable","none",0,"seagrass",36206.7234912561
125,173319,"stable","none",0,"seagrass",7471.53360163975
125,173337,"decreasing","none",-0.0767000019550323,"seagrass",7193.83985627727
125,173346,"stable","none",0,"seagrass",21455.7714577243
125,173352,"stable","none",0,"seagrass",21509.0397547907
125,173372,"increasing","none",0.0844999998807907,"seagrass",21455.7714577243
125,173378,"stable","none",0,"seagrass",21455.7714577243
125,173382,"decreasing","none",-0.0767000019550323,"seagrass",2919.27732939244
126,173337,"decreasing","none",-0.0767000019550323,"seagrass",6731.89019811137
126,173346,"stable","none",0,"seagrass",43200.5889208415
126,173352,"stable","none",0,"seagrass",43392.7040905892
126,173372,"increasing","none",0.0844999998807907,"seagrass",43229.4061963037
126,173378,"stable","none",0,"seagrass",43200.5889208415
126,173382,"decreasing","none",-0.0767000019550323,"seagrass",9170.87960313472
127,173319,"stable","none",0,"seagrass",24498.1771459095
127,173329,"unknown","family",-0.00626363651826978,"seagrass",1098.54947064783
127,173346,"stable","none",0,"seagrass",24494.6841428232
127,173352,"stable","none",0,"seagrass",24584.6289722959
127,173372,"increasing","none",0.0844999998807907,"seagrass",24494.6841428232
127,173378,"stable","none",0,"seagrass",24494.6841428232
129,173334,"unknown","family",-0.00626363651826978,"seagrass",8971.77842721445
129,173346,"stable","none",0,"seagrass",67071.7720127565
129,173352,"stable","none",0,"seagrass",68023.6153537789
129,173372,"increasing","none",0.0844999998807907,"seagrass",162159.175279347
129,173378,"stable","none",0,"seagrass",67071.7720127565
130,173346,"stable","none",0,"seagrass",19071.7968513105
130,173352,"stable","none",0,"seagrass",19342.5045905003
130,173372,"increasing","none",0.0844999998807907,"seagrass",85345.4176588427
130,173378,"stable","none",0,"seagrass",19071.7968513105
131,173346,"stable","none",0,"seagrass",82772.8208857676
131,173352,"stable","none",0,"seagrass",83320.3491195483
131,173372,"increasing","none",0.0844999998807907,"seagrass",110326.502481436
131,173378,"stable","none",0,"seagrass",82772.8208857676
132,173346,"stable","none",0,"seagrass",123677.633528125
132,173352,"stable","none",0,"seagrass",125255.59767237
132,173372,"increasing","none",0.0844999998807907,"seagrass",123678.506778896
132,173378,"stable","none",0,"seagrass",123677.633528125
132,173382,"decreasing","none",-0.0767000019550323,"seagrass",13290.8767434499
133,173346,"stable","none",0,"seagrass",101210.637676911
133,173352,"stable","none",0,"seagrass",103298.580271759
133,173372,"increasing","none",0.0844999998807907,"seagrass",101983.464609759
133,173378,"stable","none",0,"seagrass",101210.637676911
133,173382,"decreasing","none",-0.0767000019550323,"seagrass",241.017212956121
134,173372,"increasing","none",0.0844999998807907,"seagrass",25911.0968943262
135,173320,"stable","none",0,"seagrass",180486.0892225
135,173329,"unknown","family",-0.00626363651826978,"seagrass",71896.4825257368
135,153538,"decreasing","none",-0.0767000019550323,"seagrass",397871.389798119
135,173337,"decreasing","none",-0.0767000019550323,"seagrass",262730.593391462
135,173346,"stable","none",0,"seagrass",307293.453515968
135,173352,"stable","none",0,"seagrass",369875.843312031
135,173367,"stable","none",0,"seagrass",180486.0892225
135,173372,"increasing","none",0.0844999998807907,"seagrass",719307.139559828
135,173378,"stable","none",0,"seagrass",307293.453515968
136,173346,"stable","none",0,"seagrass",1639.96494902752
136,173352,"stable","none",0,"seagrass",1639.96494902752
136,173372,"increasing","none",0.0844999998807907,"seagrass",29189.2802908381
136,173378,"stable","none",0,"seagrass",1639.96494902752
136,173382,"decreasing","none",-0.0767000019550323,"seagrass",1639.96494902752
138,173362,"unknown","family",-0.0139454547315836,"seagrass",177671.601985697
139,173337,"decreasing","none",-0.0767000019550323,"seagrass",175235.232332988
139,173346,"stable","none",0,"seagrass",216199.426027813
139,173352,"stable","none",0,"seagrass",217923.223050912
139,173372,"increasing","none",0.0844999998807907,"seagrass",228656.348284404
139,173378,"stable","none",0,"seagrass",216199.426027813
139,173382,"decreasing","none",-0.0767000019550323,"seagrass",21460.1377115822
140,173319,"stable","none",0,"seagrass",52431.7228272153
140,173346,"stable","none",0,"seagrass",52261.4389267572
140,173352,"stable","none",0,"seagrass",52653.5285231967
140,173372,"increasing","none",0.0844999998807907,"seagrass",52261.4389267572
140,173378,"stable","none",0,"seagrass",52261.4389267572
141,153538,"decreasing","none",-0.0767000019550323,"seagrass",67499.6648908308
143,153538,"decreasing","none",-0.0767000019550323,"seagrass",292698.813370549
145,153538,"decreasing","none",-0.0767000019550323,"seagrass",168901.544486718
147,173352,"stable","none",0,"seagrass",218482.103544724
151,169015,"stable","none",0,"seagrass",55495.95978469
151,173332,"stable","none",0,"seagrass",55495.95978469
151,173368,"stable","none",0,"seagrass",1819.85460797303
152,169015,"stable","none",0,"seagrass",59214.2615700783
152,173332,"stable","none",0,"seagrass",59214.2615700783
152,173368,"stable","none",0,"seagrass",57896.5261557639
154,169015,"stable","none",0,"seagrass",37830.9699263952
155,169015,"stable","none",0,"seagrass",233752.639787346
155,173332,"stable","none",0,"seagrass",233752.639787346
161,169015,"stable","none",0,"seagrass",73147.8508814112
161,173332,"stable","none",0,"seagrass",73147.8508814112
162,173323,"stable","none",0,"seagrass",909.927303986515
162,173323,"stable","none",0,"seagrass",248473.028043872
162,173351,"stable","none",0,"seagrass",25052.6913858629
162,173377,"stable","none",0,"seagrass",11452.6838692737
162,173384,"stable","none",0,"seagrass",593489.16839056
163,173320,"stable","none",0,"seagrass",227686.166677179
163,173324,"increasing","none",0.0844999998807907,"seagrass",31782.8350824311
163,153538,"decreasing","none",-0.0767000019550323,"seagrass",1937866.59049514
163,173337,"decreasing","none",-0.0767000019550323,"seagrass",363312.490512835
163,173338,"decreasing","none",-0.0767000019550323,"seagrass",130915.135922981
163,173339,"decreasing","none",-0.0767000019550323,"seagrass",52302.4817130214
163,173346,"stable","none",0,"seagrass",343150.876698592
163,173348,"increasing","none",0.0844999998807907,"seagrass",92405.6501470682
163,173352,"stable","none",0,"seagrass",554758.750169437
163,173366,"stable","none",0,"seagrass",527773.554826067
163,173367,"stable","none",0,"seagrass",312845.581921675
163,173372,"increasing","none",0.0844999998807907,"seagrass",370730.755817408
163,173373,"unknown","family",-0.0439947359263897,"seagrass",152143.862180095
163,173378,"stable","none",0,"seagrass",357273.088176586
163,173382,"decreasing","none",-0.0767000019550323,"seagrass",25386.2731806065
164,173329,"unknown","family",-0.00626363651826978,"seagrass",26002.7882253421
164,173346,"stable","none",0,"seagrass",34051.5405869963
164,173352,"stable","none",0,"seagrass",34113.5413917785
164,173372,"increasing","none",0.0844999998807907,"seagrass",34051.5405869963
164,173378,"stable","none",0,"seagrass",34051.5405869963
164,173382,"decreasing","none",-0.0767000019550323,"seagrass",5596.66419505717
166,173346,"stable","none",0,"seagrass",77611.9088257289
166,173352,"stable","none",0,"seagrass",79871.8818225783
166,173372,"increasing","none",0.0844999998807907,"seagrass",77611.9088257289
166,173378,"stable","none",0,"seagrass",77611.9088257289
166,173382,"decreasing","none",-0.0767000019550323,"seagrass",12111.1149510451
167,173372,"increasing","none",0.0844999998807907,"seagrass",329.215540885716
171,173347,"unknown","family",-0.00626363651826978,"seagrass",195148.842928102
171,173352,"stable","none",0,"seagrass",292821.941729342
171,173372,"increasing","none",0.0844999998807907,"seagrass",486912.404722289
171,173382,"decreasing","none",-0.0767000019550323,"seagrass",15134.3091222556
172,173362,"unknown","family",-0.0139454547315836,"seagrass",321409.552238561
174,153538,"decreasing","none",-0.0767000019550323,"seagrass",81761.5964922778
175,153538,"decreasing","none",-0.0767000019550323,"seagrass",75078.6083373749
175,173361,"decreasing","none",-0.0767000019550323,"seagrass",75078.6083373749
175,173361,"decreasing","none",-0.0767000019550323,"seagrass",75078.6083373749
176,153538,"decreasing","none",-0.0767000019550323,"seagrass",48769.3090912082
176,173361,"decreasing","none",-0.0767000019550323,"seagrass",48769.3090912082
176,173361,"decreasing","none",-0.0767000019550323,"seagrass",48769.3090912082
177,153538,"decreasing","none",-0.0767000019550323,"seagrass",42269.7035983371
177,173361,"decreasing","none",-0.0767000019550323,"seagrass",42269.7035983371
177,173361,"decreasing","none",-0.0767000019550323,"seagrass",42269.7035983371
178,153538,"decreasing","none",-0.0767000019550323,"seagrass",31924.3017074271
178,173361,"decreasing","none",-0.0767000019550323,"seagrass",19522.3942494458
178,173361,"decreasing","none",-0.0767000019550323,"seagrass",19522.3942494458
179,153534,"decreasing","none",-0.0767000019550323,"seagrass",13131.0718522507
179,153535,"stable","none",0,"seagrass",69633.0165258011
179,153538,"decreasing","none",-0.0767000019550323,"seagrass",203618.502161658
179,173361,"decreasing","none",-0.0767000019550323,"seagrass",187342.854280947
179,173361,"decreasing","none",-0.0767000019550323,"seagrass",187342.854280947
180,153538,"decreasing","none",-0.0767000019550323,"seagrass",418536.869307563
180,173361,"decreasing","none",-0.0767000019550323,"seagrass",354455.981187469
180,173361,"decreasing","none",-0.0767000019550323,"seagrass",354455.981187469
181,153538,"decreasing","none",-0.0767000019550323,"seagrass",131418.128367411
181,173361,"decreasing","none",-0.0767000019550323,"seagrass",6721.41118885241
181,173361,"decreasing","none",-0.0767000019550323,"seagrass",6721.41118885241
182,153534,"decreasing","none",-0.0767000019550323,"seagrass",18630.8052116625
182,164508,"stable","none",0,"seagrass",55.8880493811295
182,153535,"stable","none",0,"seagrass",212322.192601997
182,153538,"decreasing","none",-0.0767000019550323,"seagrass",242777.686511627
182,164280,"stable","none",0,"seagrass",55.8880493811295
182,164280,"unknown","family",-0.0139454547315836,"seagrass",55.8880493811295
182,173361,"decreasing","none",-0.0767000019550323,"seagrass",292376.583835836
182,173361,"decreasing","none",-0.0767000019550323,"seagrass",292376.583835836
182,164280,"stable","none",0,"seagrass",55.8880493811295
182,164508,"stable","none",0,"seagrass",55.8880493811295
182,164508,"decreasing","none",-0.0767000019550323,"seagrass",55.8880493811295
182,164508,"decreasing","none",-0.0767000019550323,"seagrass",55.8880493811295
183,153535,"stable","none",0,"seagrass",42782.3018012547
183,153538,"decreasing","none",-0.0767000019550323,"seagrass",77234.6644924063
183,173361,"decreasing","none",-0.0767000019550323,"seagrass",70199.7562765566
183,173361,"decreasing","none",-0.0767000019550323,"seagrass",70199.7562765566
184,153534,"decreasing","none",-0.0767000019550323,"seagrass",62216.4977227709
184,164508,"stable","none",0,"seagrass",135.353869594923
184,173319,"stable","none",0,"seagrass",135313.70005943
184,153535,"stable","none",0,"seagrass",385437.172061589
184,153538,"decreasing","none",-0.0767000019550323,"seagrass",408827.193978364
184,164280,"stable","none",0,"seagrass",135.353869594923
184,164280,"unknown","family",-0.0139454547315836,"seagrass",135.353869594923
184,173361,"decreasing","none",-0.0767000019550323,"seagrass",362323.097388634
184,173361,"decreasing","none",-0.0767000019550323,"seagrass",362323.097388634
184,164280,"stable","none",0,"seagrass",135.353869594923
184,164508,"stable","none",0,"seagrass",135.353869594923
184,164508,"decreasing","none",-0.0767000019550323,"seagrass",135.353869594923
184,164508,"decreasing","none",-0.0767000019550323,"seagrass",135.353869594923
185,153534,"decreasing","none",-0.0767000019550323,"seagrass",51.5217955232288
185,153535,"stable","none",0,"seagrass",288.172754621449
185,153538,"decreasing","none",-0.0767000019550323,"seagrass",288.172754621449
185,173361,"decreasing","none",-0.0767000019550323,"seagrass",288.172754621449
185,173361,"decreasing","none",-0.0767000019550323,"seagrass",288.172754621449
186,153534,"decreasing","none",-0.0767000019550323,"seagrass",571.106004613417
186,173319,"stable","none",0,"seagrass",68.9868109548318
186,153535,"stable","none",0,"seagrass",7438.35007231971
186,153538,"decreasing","none",-0.0767000019550323,"seagrass",7486.37886475662
187,153534,"decreasing","none",-0.0767000019550323,"seagrass",7689.84629453479
187,153535,"stable","none",0,"seagrass",55757.0617653925
187,153538,"decreasing","none",-0.0767000019550323,"seagrass",55813.8230655452
187,173361,"decreasing","none",-0.0767000019550323,"seagrass",44077.332695508
187,173361,"decreasing","none",-0.0767000019550323,"seagrass",44077.332695508
188,153534,"decreasing","none",-0.0767000019550323,"seagrass",21.8312692895037
188,153535,"stable","none",0,"seagrass",193.861671290793
188,153538,"decreasing","none",-0.0767000019550323,"seagrass",193.861671290793
188,173361,"decreasing","none",-0.0767000019550323,"seagrass",193.861671290793
188,173361,"decreasing","none",-0.0767000019550323,"seagrass",193.861671290793
189,153538,"decreasing","none",-0.0767000019550323,"seagrass",6147.68543192425
190,169015,"stable","none",0,"seagrass",31986.3025122093
190,173319,"stable","none",0,"seagrass",31986.3025122093
190,173328,"stable","none",0,"seagrass",31986.3025122093
191,169015,"stable","none",0,"seagrass",149447.263797455
191,173319,"stable","none",0,"seagrass",151909.830973311
191,173328,"stable","none",0,"seagrass",153900.842732514
191,173332,"stable","none",0,"seagrass",5500.60661018336
191,173375,"unknown","family",-0.00626363651826978,"seagrass",61848.8591479356
192,169015,"stable","none",0,"seagrass",588.57102004502
192,173319,"stable","none",0,"seagrass",588.57102004502
192,173328,"stable","none",0,"seagrass",588.57102004502
193,173372,"increasing","none",0.0844999998807907,"seagrass",37834.4629294815
194,173372,"increasing","none",0.0844999998807907,"seagrass",33912.6937143151
196,173372,"increasing","none",0.0844999998807907,"seagrass",73768.7321800047
197,173372,"increasing","none",0.0844999998807907,"seagrass",14506.4418174894
198,173372,"increasing","none",0.0844999998807907,"seagrass",73102.441841289
199,173372,"increasing","none",0.0844999998807907,"seagrass",3938.36097982647
200,173372,"increasing","none",0.0844999998807907,"seagrass",41649.6955505152
202,169015,"stable","none",0,"seagrass",93543.4959024371
202,173319,"stable","none",0,"seagrass",93543.4959024371
202,173328,"stable","none",0,"seagrass",93543.4959024371
202,173331,"decreasing","none",-0.0767000019550323,"seagrass",93543.4959024371
202,173332,"stable","none",0,"seagrass",93543.4959024371
202,173358,"stable","none",0,"seagrass",93543.4959024371
202,173363,"stable","none",0,"seagrass",93543.4959024371
202,173364,"stable","none",0,"seagrass",93543.4959024371
202,173370,"decreasing","none",-0.0767000019550323,"seagrass",93543.4959024371
202,173372,"increasing","none",0.0844999998807907,"seagrass",93360.1132404053
202,173375,"unknown","family",-0.00626363651826978,"seagrass",93543.4959024371
202,173376,"unknown","family",-0.0250466670840979,"seagrass",93543.4959024371
203,169015,"stable","none",0,"seagrass",578277.139949634
203,173319,"stable","none",0,"seagrass",43376.1123259292
203,173327,"decreasing","none",-0.0767000019550323,"seagrass",195154.082432732
203,173328,"stable","none",0,"seagrass",578272.773695776
203,173331,"decreasing","none",-0.0767000019550323,"seagrass",223659.607369423
203,173332,"stable","none",0,"seagrass",278236.90734241
203,173342,"decreasing","none",-0.0767000019550323,"seagrass",447726.149598401
203,173352,"stable","none",0,"seagrass",90501.0902142519
203,173358,"stable","none",0,"seagrass",254836.406416377
203,173363,"stable","none",0,"seagrass",283967.178905519
203,173364,"stable","none",0,"seagrass",272793.06203238
203,173368,"stable","none",0,"seagrass",517690.128166631
203,173372,"increasing","none",0.0844999998807907,"seagrass",205440.103271174
203,173375,"unknown","family",-0.00626363651826978,"seagrass",278236.90734241
204,169015,"stable","none",0,"seagrass",51882.4480918914
204,173327,"decreasing","none",-0.0767000019550323,"seagrass",51882.4480918914
204,173328,"stable","none",0,"seagrass",51882.4480918914
204,173331,"decreasing","none",-0.0767000019550323,"seagrass",432.259131932174
204,173332,"stable","none",0,"seagrass",62.8740555537707
204,173342,"decreasing","none",-0.0767000019550323,"seagrass",51882.4480918914
204,173358,"stable","none",0,"seagrass",62.8740555537707
