"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Brazil",171,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,207,156,135,173,169,281,205.1,147,247,362,174,131,134,92,126.1,47.1,81.1,84.1,94.1,124,143,132.1,128,162.1,154,131.1,289,903,617.17,8011.69,10531.78
"Brunei",247,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.54358749157977,0,0,1.53625007910237,0,4.21265180510622,2.28179952444586,6.88905353111006,28.1856841133133,0,15.8932635499161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brunei",247,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0.1,3.65,17.69,9.85
"Brunei",247,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,1,0,0,2.15,4.32
"Brunei",247,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.54358749157977,0,0,1.53625007910237,0,4.21265180510622,2.28179952444586,6.88905353111006,28.1856841133133,0,15.8932635499161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brunei",247,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,3,3,0.1,3.65,19.84,14.17
"Bulgaria",71,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2.17,1.8,13.06
"Bulgaria",71,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.46053750310496,0.966119878721912,0.1,0.1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulgaria",71,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,25,118,197.26,414.68,349.15
"Bulgaria",71,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,2,0,0,0,0.1,0,0,0,17.063805599827,0,5,8,5,0,0,0,0,0,0,0,0,0,0
"Bulgaria",71,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,7,3,5,30.96,49.53,41.7
"Bulgaria",71,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.62,1.57,9.33
"Bulgaria",71,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.46053750310496,0.966119878721912,0.1,0.1,11,6,0,0,4,0,0,0,0,0,0,0,0,25,118,197.26,414.68,349.15
"Bulgaria",71,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,2,0,0,0,0.2,0.1,0,0,17.063805599827,0,5,8,5,2,2,4,6,8.1,5,7,33.75,52.9,64.09
"Cambodia",24,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,449,433,253,142,124,63,110,13,47,230,141,9,0,0,0,0,0,0,0,0,0
"Cambodia",24,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,323,210,476,1943,1266,120,0,0,0,43,0,25,0,0,0,0,0,0,0,0,0
"Cambodia",24,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,449,433,253,142,124,63,110,13,47,230,141,9,0,0,0,0,0,0,0,0,0
"Cambodia",24,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,323,210,476,1943,1266,120,0,0,0,43,0,25,0,0,0,0,0,0,0,0,0
"Canada",218,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.1,3,1,2,75,3,7,8,14,31,15,5,2,3,10,15,41,92,0.1,1,1,8,8.53,1.57,2.48
"Canada",218,"Cod liver oil","fish_oil",1381,914,1546,1162,1032,915,437,845,173,184,213,358,0,0,0,0,0,26,64,27,13,0.1,16,2,13,536,24,23,10,13,16,57,11,8,40,53,37,34,46,20,39,41,21,31.7,21,29.65
"Canada",218,"Fish body oils, nei","fish_oil",3407,10987,4161,4004,2806,3936,3181,2389,2857,2233,2006,2449,5347,4957,7750,6928,9571,2107,1139,1329,769,1492,1542,988,1572,2139,2698,4237,5816,4143,4949,4608,4349,1493,3667,6533,4938,4604,2927,1492,1317,1992,3819,6260.88,5619.95,5753.12
"Canada",218,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1707,1159,69,88,151,19,28,213,2,9,21,5,379,0.1,20,147,2006,857,177,378,377,261,353,115,10,68,22,85,26,10,17,38.9,5.61,3.12
"Canada",218,"Herring oil","fish_oil",5314,4124,3679,6274,4724,4196,2329,4196,3198,3791,3025,4134,0,0,0,0,0,4188,2405,2919,4873,3071,2891,1904,2570,1608,1959,2035,2560,1092,1263,2152,2313,691,587,625,454,370,218,205,486,388,248,346.38,311.17,446.68
"Canada",218,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,10,3,7,1,7,1,4,9,9,9,4,5,1,16,25,16,22,2,1,2,0.1,0,0,0,0,0,0,0,0,0,0
"Canada",218,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,1,0.1,0.1,1,0.1,0,0,0.87
"Canada",218,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923.094181610806,596.443206515694,496.13772770813,875.593573180857,1300,700,900,500,780,980,1100,870,1120,1530,1830,2100,2730,2800,3570,4000,4150,4430,0,0,0,0,0,0,0,0,0,0
"Canada",218,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585,304,470,720,970,1000,690,865.25,885.17,1223.66
"Canada",218,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3969,5786,5550,5420,5100,5400,5629,5257.01,6517.32,5858.1
"Canada",218,"Z_TOTAL","fish_oil",10102,16025,9386,11440,8562,9047,5947,7430,6228,6208,5244,6941,7054,6116,7819,7016,9722,6340,3636,4488,5657,4572.1,4470,2899,4534,4283.1,4701,6442,10392,6105,6405,7195,7050,2453,4647,7326,5439,5076,3213,1802,1868,2431,4105,6677.86,5957.73,6232.57
"Canada",218,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,10,3,7,1,7,1,4,9,9,9,4,5,1,16,25,16,22,2,1,2,0.1,0.1,0,1,0.1,0.1,1,0.1,0,0,0.87
"Canada",218,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923.094181610806,596.443206515694,496.13772770813,875.593573180857,1300.1,700,900,500.1,783,981,1102,945,1123,1537,1838,2114,2761,2815,3575,4002,4153,4440,4569,6131,6112,6140.1,6071,6401,6327,6130.79,7404.06,7084.24
"Cape Verde",56,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,248.39,131.94,132.48
"Cape Verde",56,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,248.39,131.94,132.48
"Chile",224,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2107,2226,2297,2439,1548,2298,2893,2872,2400,2413,2477,2676,2304,2185,1995,1985,2170,2056,1925,1771,1780,1825,1562,1571,1495,1325.47,1399.99,1207.77
"Chile",224,"Fish body oils, nei","fish_oil",20234,26017,55897,51787,87880,71604,89232,18575,94748,135026,114022,91592,75469,141858,83919,108738,51825,71165,165714,150582,127189,32354,4465,64546,16146,6302,22843,18591,28149,42193,61843,71490,80492,80417,49914,60988,70533,67127,85273,79601,68648,61371,89780,93157.39,128499.06,121992.08
"Chile",224,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
"Chile",224,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chile",224,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34426,27118,25977,23096,64752,36847,39078,45419,43340,40261,35175,38508,36097,45577,44671,46997,41498,51953,55622,56194,65173,67770,0,0,0,0,0,0,0,0,0,0
"Chile",224,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5615,5668,3521,1269,748,382,253,275.65,338.47,402.57
"Chile",224,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65583,76475,71351,66893,75170,80488,57730,59350.36,68076.51,66286.56
"Chile",224,"Z_TOTAL","fish_oil",20234,26017,55897,51787,87880,71604,89232,18575,94748,135026,114022,91592,75469,141858,83919,108738,51827,71171,165719,150582,127189,32354,4465,64546,16146,6302,22843,18591,28149,42193,61843,71490,80492,80417,49914,60988,70533,67127,85273,79601,68648,61371,89798,93157.39,128499.06,121992.08
"Chile",224,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chile",224,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34426,27118,25977,23096,66859,39073,41375,47858,44888,42559,38068,41380,38497,47990,47148,49673,43802,54138,57617,58179,67343,69826,73123,83914,76652,69987,77480,82441,59478,60951.48,69814.97,67896.9
"China",209,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587,895,685,711,731,970,1066,1353,1752,2178,2704.1,3759.1,4493,4669,4009.1,3478.1,3980.1,3715,4146.1,4488,5465,5472,5846,5662,5913,5678.11,5349.01,6254.42
"China",209,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,1,0,1,0,2,0,0.1,0.1,0,0,45,15,1,15.1,1,37,2127,739,227,391,313,162,222,824,3479,3986,5268.1,4554,8699,22666,13200,19736,29014,48362,44329,29697,24257,27013.25,27043.28,22324.62
"China",209,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,44,13,170,216,97,120,169,172,145,174,113,37,28,46,84.1,160.1,43,49.1,67.1,92,301,386,565,424,313,601,816,808,630,721.99,282.19,434.8
"China",209,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,1,0,0,0,471,294.877405884543,1029,460,414,405,607,412,59.700221840558,56.6934145939581,57.8995285048204,69.7049352217352,0.1,73.7695808826056,73.4572567791174,0.1,0.1,0.1,530,571,0,0,0,0,0,0,0,0,0,0
"China",209,"Ornamental saltwater fish","ornamentals",NA,NA,56.8349496448382,0,52.387946344888,50.2553278701093,48.3771822858812,46.5717432418101,0,0,0,39.1318674450536,38.5987928537329,36.3571145687192,0,37.6902812112653,0,0,0,0,0,24.1675049610226,17.8179071571271,0,16.8244645146438,12.6197096453852,11.7594556233571,8.24541288559249,6.65809346199285,5.61607308957173,2.97450883369311,1.35083614001496,0,0,0,0.341770538267061,1,0.1,0.314752707402848,0.1,0.342702187607206,0.1,0.1,0.07,0,0
"China",209,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10833,13861,12782,13600,12810,14739,17812,15260,13471,15628,16301,14852,16533,12861,12902,10019,6099,5743,5244,4800,4618,4934,5004,5062.25,4513.04,3115.7
"China",209,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,237,139,130,65,0,0,0,0,0,0,0,18,2,0,8,3,3,0,484,1937,814,660,215.44,66.52,950.19
"China",209,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,120.793117651148,35575,37436,31124,36911,5730,6690,5842,4319,4692,4663,4287,3087,3586,2880.1,3086.1,3090,3678,4726,0,0,0,0,0,0,0,0,0,0
"China",209,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1409,550,322.1,334,663,875,986,735.24,644.09,995.34
"China",209,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007,1214,1383,1153,1477,1512,1796.1,1992.35,1052.24,1384.17
"China",209,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,1,0,1,0,2,5,2.1,3.1,44,13,215,231,98,135.1,170,209,2272,913,340,428,341,208,306.1,984.1,3522,4035.1,5335.2,4646,9000,23052,13765,20160,29327,48963,45145,30505,24887,27735.24,27325.47,22759.42
"China",209,"Z_TOTAL","ornamentals",NA,NA,56.8349496448382,0,52.387946344888,50.2553278701093,48.3771822858812,47.5717432418101,3,0,0,39.1318674450536,39.5987928537329,36.3571145687192,0,37.6902812112653,471,294.877405884543,1029,460,414,429.167504961023,624.817907157127,412,76.5246863552018,69.3131242393433,69.6589841281775,77.9503481073277,6.75809346199285,79.3856539721774,76.4317656128105,1.45083614001496,0.1,0.1,530,571.341770538267,1,0.1,0.314752707402848,0.1,0.342702187607206,0.1,0.1,0.07,0,0
"China",209,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,120.793117651148,36162,38331,42817,51720,19382,21390,19783,20411,24256,22101,20462.1,22474.1,24380,22401.1,23646.2,19431.1,20560.1,18468,12664.1,11998,12414.1,12243,14541,13797,14359.1,13683.39,11624.9,12699.82
"Colombia",132,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,0,0,0,0,2,2,3,4,1,0.1,0.1,0.1,2,2,0,0.1,0.1,0.1,0.1,0.1,0,0,0.05,0.05
"Colombia",132,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,2,0.1,3,19,32,0.1,0.1,0.1,0,0.1,1,2,6,20,31,128,188,1,130,66,3,14,0.1,0,0,0,0,1.81
"Colombia",132,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,3,0.1,1,4,1,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colombia",132,"Ornamental fish nei","ornamentals",164,217,346,270,217,205,146,94,80,253,389,244,277,266,222,1034,139,174,127,135,161,120,125,170,141,121,166,166,213,239,294,542,321,452,368,559,0,0,0,0,0,0,0,0,0,0
"Colombia",132,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,106,50,100,125.38,7.73,0.14
"Colombia",132,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
"Colombia",132,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0.1,0,0,0,0,0
"Colombia",132,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,4,16,2,1.1,3.1,19.1,35,0.2,1.1,4.1,3,2.1,4,6,7,20.2,31.2,128.1,190,3,130,66.1,3.1,14.1,0.2,0.1,0,0,0.05,1.86
"Colombia",132,"Z_TOTAL","ornamentals",164,217,346,270,217,205,146,94,80,253,389,244,277,266,222,1034,139,174,127,135,161,120,125,170,141,121,166,166,213,239,294,542,321,452,368,559,0,0,0,65,106,50,100,125.38,7.73,0.14
"Colombia",132,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0.1,0.1,0,0,0,2,1,0.1,0,0,0,0,0
"Cook Islands",153,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,16,12.7758357057429,12.1934718776101,0,14,8,14,6,12,19,9,9.59390559647469,10.9683626365343,5.49394663792044,16.0654617584845,14.896051669894,17.5424422742787,13.4378008833995,0,0,0,0,0,0,0,0,0,0
"Cook Islands",153,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8817171922633,7.66662631932331,8.9672386784182,4.86864065138525,2.5370569325396,0,0,0.01,0,0
"Cook Islands",153,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,16,12.7758357057429,12.1934718776101,0,14,8,14,6,12,19,9,9.59390559647469,10.9683626365343,5.49394663792044,16.0654617584845,14.896051669894,17.5424422742787,13.4378008833995,10.8817171922633,7.66662631932331,8.9672386784182,4.86864065138525,2.5370569325396,0,0,0.01,0,0
"Costa Rica",130,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0.1,0,0,0,0
"Costa Rica",130,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1,116,210,189,446,518,868,1703,1677,938.85,1304.91,509.14
"Costa Rica",130,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,22,0,1,0,0,2,3,0.1,1,0.1,0,0,0,0,0,149,80,0,0,0,0,0,0,0,0,0
"Costa Rica",130,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,9,0,7,28,66,81,61.7081980812479,97,87,77,104,87,83,90,100,93,95,97,101,114,85,75,69,73,48,5,0,3,0,0,0,0,0,0,0,0,0,0
"Costa Rica",130,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19,11,9,0,10,4,6,5,3,7,36.88,23.89,37.29
"Costa Rica",130,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3923.40176277515,7379.03328966146,0,0,2749.85142583866,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
"Costa Rica",130,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0.2,22,0,1,0,0.1,2,3,0.1,1,0.1,0,0,0,0,1,265,290,189,446,518,868,1703,1677,938.85,1304.91,509.14
"Costa Rica",130,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,9,0,7,28,66,81,61.7081980812479,97,87,77,104,87,83,90,100,93,95,97,101,114,85,75,69,73,72,24,11,12,0,10,4,6,5,3,7,36.88,23.89,37.29
"Costa Rica",130,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3923.40176277515,7379.03328966146,0,0,2749.85142583866,0,0,0,1,1,1,1,1,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.1,1,0.1,0,0,0,0
"Croatia",187,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.1,1,0,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.43,0.12,0.26
"Croatia",187,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,115,46,16,14,16,43,0,28,27,1,0.1,15,0.1,11,0.1,9,4,4,3,3,52,5,67,43,0.1,6,46.51,0.03,0.03
"Croatia",187,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,2,0.1,0.1,1,0.1,0.1,13,1,3,5,3,0.1,0,0,0.3
"Croatia",187,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,0,3,1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0
"Croatia",187,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.17,0.53
"Croatia",187,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0.01,0.07,0
"Croatia",187,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,115,46,16,14,16,43,0,28,27,1,0.2,15.1,0.2,12,2.1,9.1,4.1,5,3.1,3.1,65,6,70,48,3.1,6.1,46.51,0.03,0.33
