rgn_id,rgn_name,year,number_jobs,unit,sector,source
203,India,2012,4429030,Persons (1),mar,OECD
203,India,2013,4283640,Persons (1),mar,OECD
203,India,2014,4681890,Persons (1),mar,OECD
203,India,2015,4897030,Persons (1),mar,OECD
203,India,2016,5101790,Persons (1),mar,OECD
203,India,2017,5294000,Persons (1),mar,OECD
203,India,2018,5471510,Persons (1),mar,OECD
203,India,2019,5632120,Persons (1),mar,OECD
203,India,2020,5716060,Persons (1),mar,OECD
203,India,2021,5893960,Persons (1),mar,OECD
203,India,2022,5893960,Persons (1),mar,OECD
204,Bangladesh,2008,3321300,Persons (1),mar,OECD
204,Bangladesh,2009,3441950,Persons (1),mar,OECD
204,Bangladesh,2010,3562600,Persons (1),mar,OECD
204,Bangladesh,2011,3683260,Persons (1),mar,OECD
204,Bangladesh,2012,3803910,Persons (1),mar,OECD
204,Bangladesh,2013,3924560,Persons (1),mar,OECD
204,Bangladesh,2014,4045210,Persons (1),mar,OECD
204,Bangladesh,2015,4165859.9999999995,Persons (1),mar,OECD
204,Bangladesh,2016,4286510,Persons (1),mar,OECD
204,Bangladesh,2017,4407160,Persons (1),mar,OECD
204,Bangladesh,2018,4527810,Persons (1),mar,OECD
204,Bangladesh,2019,4648470,Persons (1),mar,OECD
204,Bangladesh,2020,5075590,Persons (1),mar,OECD
204,Bangladesh,2021,5168480,Persons (1),mar,OECD
204,Bangladesh,2022,5233360,Persons (1),mar,OECD
206,Malaysia,2008,30630,Persons (1),mar,OECD
206,Malaysia,2009,23990,Persons (1),mar,OECD
206,Malaysia,2010,26290,Persons (1),mar,OECD
206,Malaysia,2011,28600,Persons (1),mar,OECD
206,Malaysia,2012,29490,Persons (1),mar,OECD
206,Malaysia,2013,26800,Persons (1),mar,OECD
206,Malaysia,2014,26520,Persons (1),mar,OECD
206,Malaysia,2015,24450,Persons (1),mar,OECD
206,Malaysia,2016,21290,Persons (1),mar,OECD
206,Malaysia,2017,17760,Persons (1),mar,OECD
206,Malaysia,2018,18300,Persons (1),mar,OECD
206,Malaysia,2019,19470,Persons (1),mar,OECD
206,Malaysia,2020,20260,Persons (1),mar,OECD
206,Malaysia,2021,21240,Persons (1),mar,OECD
206,Malaysia,2022,21870,Persons (1),mar,OECD
207,Vietnam,2008,1567280,Persons (1),mar,OECD
207,Vietnam,2009,1555000,Persons (1),mar,OECD
207,Vietnam,2010,1565730,Persons (1),mar,OECD
207,Vietnam,2011,1576500,Persons (1),mar,OECD
207,Vietnam,2012,1589550,Persons (1),mar,OECD
207,Vietnam,2013,1624670,Persons (1),mar,OECD
207,Vietnam,2014,1618670,Persons (1),mar,OECD
207,Vietnam,2015,1678760,Persons (1),mar,OECD
207,Vietnam,2016,1678960,Persons (1),mar,OECD
207,Vietnam,2017,1697440,Persons (1),mar,OECD
207,Vietnam,2018,1716120,Persons (1),mar,OECD
207,Vietnam,2019,1735000,Persons (1),mar,OECD
207,Vietnam,2020,1754100,Persons (1),mar,OECD
207,Vietnam,2021,1773400,Persons (1),mar,OECD
207,Vietnam,2022,1792910,Persons (1),mar,OECD
209,China,2008,9555400,Persons (1),mar,OECD
209,China,2009,9685540,Persons (1),mar,OECD
209,China,2010,9808620,Persons (1),mar,OECD
209,China,2011,10326870,Persons (1),mar,OECD
209,China,2012,10256040,Persons (1),mar,OECD
209,China,2013,10288260,Persons (1),mar,OECD
209,China,2014,10161860,Persons (1),mar,OECD
209,China,2015,10115360,Persons (1),mar,OECD
209,China,2016,9994460,Persons (1),mar,OECD
209,China,2017,9848270,Persons (1),mar,OECD
209,China,2018,9685670,Persons (1),mar,OECD
209,China,2019,9548040,Persons (1),mar,OECD
209,China,2020,9388240,Persons (1),mar,OECD
209,China,2021,9017250,Persons (1),mar,OECD
209,China,2022,9002580,Persons (1),mar,OECD
210,Japan,2008,47060,Persons (1),mar,OECD
210,Japan,2009,48480,Persons (1),mar,OECD
210,Japan,2010,44070,Persons (1),mar,OECD
210,Japan,2011,34020,Persons (1),mar,OECD
210,Japan,2012,38870,Persons (1),mar,OECD
210,Japan,2013,39290,Persons (1),mar,OECD
210,Japan,2014,37410,Persons (1),mar,OECD
210,Japan,2015,40280,Persons (1),mar,OECD
210,Japan,2016,39500,Persons (1),mar,OECD
210,Japan,2017,36760,Persons (1),mar,OECD
210,Japan,2018,35820,Persons (1),mar,OECD
210,Japan,2019,32800,Persons (1),mar,OECD
210,Japan,2020,32119.999999999996,Persons (1),mar,OECD
210,Japan,2021,30430,Persons (1),mar,OECD
210,Japan,2022,28960,Persons (1),mar,OECD
216,Indonesia,2008,2759420,Persons (1),mar,OECD
216,Indonesia,2009,2493190,Persons (1),mar,OECD
216,Indonesia,2010,3162250,Persons (1),mar,OECD
216,Indonesia,2011,3343930,Persons (1),mar,OECD
216,Indonesia,2012,4527840,Persons (1),mar,OECD
216,Indonesia,2013,3833560,Persons (1),mar,OECD
216,Indonesia,2014,3810760,Persons (1),mar,OECD
216,Indonesia,2015,3740530,Persons (1),mar,OECD
216,Indonesia,2016,3991950,Persons (1),mar,OECD
216,Indonesia,2017,3895980,Persons (1),mar,OECD
216,Indonesia,2018,3600850,Persons (1),mar,OECD
216,Indonesia,2019,2494510,Persons (1),mar,OECD
216,Indonesia,2020,2238850,Persons (1),mar,OECD
216,Indonesia,2021,2252700,Persons (1),mar,OECD
216,Indonesia,2022,2000410,Persons (1),mar,OECD
218,Canada,2008,4510,Persons (1),mar,OECD
218,Canada,2009,3580,Persons (1),mar,OECD
218,Canada,2010,3380,Persons (1),mar,OECD
218,Canada,2011,3290,Persons (1),mar,OECD
218,Canada,2012,3230,Persons (1),mar,OECD
218,Canada,2013,3210,Persons (1),mar,OECD
218,Canada,2014,3220,Persons (1),mar,OECD
218,Canada,2015,3280,Persons (1),mar,OECD
218,Canada,2016,3360,Persons (1),mar,OECD
218,Canada,2017,3460,Persons (1),mar,OECD
218,Canada,2018,3500,Persons (1),mar,OECD
218,Canada,2019,3850,Persons (1),mar,OECD
218,Canada,2020,3790,Persons (1),mar,OECD
218,Canada,2021,3810,Persons (1),mar,OECD
218,Canada,2022,3850,Persons (1),mar,OECD
222,Sweden,2008,380,Persons (1),mar,OECD
222,Sweden,2009,420,Persons (1),mar,OECD
222,Sweden,2010,400,Persons (1),mar,OECD
222,Sweden,2011,390,Persons (1),mar,OECD
222,Sweden,2012,370,Persons (1),mar,OECD
222,Sweden,2013,420,Persons (1),mar,OECD
222,Sweden,2014,410,Persons (1),mar,OECD
222,Sweden,2015,410,Persons (1),mar,OECD
222,Sweden,2016,470,Persons (1),mar,OECD
222,Sweden,2017,360,Persons (1),mar,OECD
222,Sweden,2018,410,Persons (1),mar,OECD
222,Sweden,2019,440,Persons (1),mar,OECD
222,Sweden,2020,540,Persons (1),mar,OECD
222,Sweden,2021,530,Persons (1),mar,OECD
222,Sweden,2022,530,Persons (1),mar,OECD
223,Norway,2008,4870,Persons (1),mar,OECD
223,Norway,2009,5060,Persons (1),mar,OECD
223,Norway,2010,5530,Persons (1),mar,OECD
223,Norway,2011,5880,Persons (1),mar,OECD
223,Norway,2012,5890,Persons (1),mar,OECD
223,Norway,2013,5980,Persons (1),mar,OECD
223,Norway,2014,6270,Persons (1),mar,OECD
223,Norway,2015,6880,Persons (1),mar,OECD
223,Norway,2016,7830,Persons (1),mar,OECD
223,Norway,2017,8170,Persons (1),mar,OECD
223,Norway,2018,8550,Persons (1),mar,OECD
223,Norway,2019,9500,Persons (1),mar,OECD
223,Norway,2020,10000,Persons (1),mar,OECD
223,Norway,2021,9880,Persons (1),mar,OECD
223,Norway,2022,10240,Persons (1),mar,OECD
224,Chile,2008,20260,Persons (1),mar,OECD
224,Chile,2009,17370,Persons (1),mar,OECD
224,Chile,2010,17530,Persons (1),mar,OECD
224,Chile,2011,18980,Persons (1),mar,OECD
224,Chile,2012,19880,Persons (1),mar,OECD
224,Chile,2013,18430,Persons (1),mar,OECD
224,Chile,2014,17560,Persons (1),mar,OECD
224,Chile,2015,12420,Persons (1),mar,OECD
224,Chile,2016,6230,Persons (1),mar,OECD
224,Chile,2017,12200,Persons (1),mar,OECD
224,Chile,2018,11640,Persons (1),mar,OECD
224,Chile,2019,11190,Persons (1),mar,OECD
224,Chile,2020,11130,Persons (1),mar,OECD
224,Chile,2021,10250,Persons (1),mar,OECD
224,Chile,2022,11090,Persons (1),mar,OECD
24,Cambodia,2008,59608.2,Persons (1),fis,FAO Yrbk
24,Cambodia,2009,69927.6,Persons (1),fis,FAO Yrbk
24,Cambodia,2010,80247,Persons (1),fis,FAO Yrbk
24,Cambodia,2011,83864.4,Persons (1),fis,FAO Yrbk
24,Cambodia,2012,87481.8,Persons (1),fis,FAO Yrbk
24,Cambodia,2013,91099.2,Persons (1),fis,FAO Yrbk
24,Cambodia,2014,94716.6,Persons (1),fis,FAO Yrbk
24,Cambodia,2015,98334,Persons (1),fis,FAO Yrbk
24,Cambodia,2016,104295.5,Persons (1),fis,FAO Yrbk
24,Cambodia,2017,110257,Persons (1),fis,FAO Yrbk
24,Cambodia,2018,116218,Persons (1),fis,FAO Yrbk
24,Cambodia,2019,122180,Persons (1),fis,FAO Yrbk
24,Cambodia,2020,130823,Persons (1),fis,FAO Yrbk
24,Cambodia,2021,136587,Persons (1),fis,FAO Yrbk
53,Pakistan,2008,78120,Persons (1),fis,FAO Yrbk
53,Pakistan,2009,83160,Persons (1),fis,FAO Yrbk
53,Pakistan,2010,88200,Persons (1),fis,FAO Yrbk
53,Pakistan,2011,88200,Persons (1),fis,FAO Yrbk
53,Pakistan,2012,88200,Persons (1),fis,FAO Yrbk
53,Pakistan,2013,88200,Persons (1),fis,FAO Yrbk
53,Pakistan,2014,88200,Persons (1),fis,FAO Yrbk
53,Pakistan,2015,88200,Persons (1),fis,FAO Yrbk
53,Pakistan,2016,88200,Persons (1),fis,FAO Yrbk
53,Pakistan,2017,88200,Persons (1),fis,FAO Yrbk
53,Pakistan,2018,88200,Persons (1),fis,FAO Yrbk
53,Pakistan,2019,90123,Persons (1),fis,FAO Yrbk
53,Pakistan,2020,90190,Persons (1),fis,FAO Yrbk
53,Pakistan,2021,90240,Persons (1),fis,FAO Yrbk
137,Ecuador,2008,95200,Persons (1),fis,FAO Yrbk
137,Ecuador,2009,92600,Persons (1),fis,FAO Yrbk
137,Ecuador,2010,90000,Persons (1),fis,FAO Yrbk
137,Ecuador,2011,84900,Persons (1),fis,FAO Yrbk
137,Ecuador,2012,79800,Persons (1),fis,FAO Yrbk
137,Ecuador,2013,74700,Persons (1),fis,FAO Yrbk
137,Ecuador,2014,69600,Persons (1),fis,FAO Yrbk
137,Ecuador,2015,64500,Persons (1),fis,FAO Yrbk
137,Ecuador,2016,67050.5,Persons (1),fis,FAO Yrbk
137,Ecuador,2017,69601,Persons (1),fis,FAO Yrbk
137,Ecuador,2018,83200,Persons (1),fis,FAO Yrbk
137,Ecuador,2019,96800,Persons (1),fis,FAO Yrbk
137,Ecuador,2020,110400,Persons (1),fis,FAO Yrbk
137,Ecuador,2021,124000,Persons (1),fis,FAO Yrbk
191,Iran,2008,27503.4,Persons (1),fis,FAO Yrbk
191,Iran,2009,31705.2,Persons (1),fis,FAO Yrbk
191,Iran,2010,35907,Persons (1),fis,FAO Yrbk
191,Iran,2011,42073.8,Persons (1),fis,FAO Yrbk
191,Iran,2012,48240.6,Persons (1),fis,FAO Yrbk
191,Iran,2013,54407.399999999994,Persons (1),fis,FAO Yrbk
191,Iran,2014,60574.2,Persons (1),fis,FAO Yrbk
191,Iran,2015,66741,Persons (1),fis,FAO Yrbk
191,Iran,2016,67670,Persons (1),fis,FAO Yrbk
191,Iran,2017,68599,Persons (1),fis,FAO Yrbk
191,Iran,2018,72930,Persons (1),fis,FAO Yrbk
191,Iran,2019,76979,Persons (1),fis,FAO Yrbk
191,Iran,2020,86268,Persons (1),fis,FAO Yrbk
191,Iran,2021,85640,Persons (1),fis,FAO Yrbk
196,Nigeria,2008,12190,Persons (1),fis,FAO Yrbk
196,Nigeria,2009,12190,Persons (1),fis,FAO Yrbk
196,Nigeria,2010,12190,Persons (1),fis,FAO Yrbk
196,Nigeria,2011,12477.4,Persons (1),fis,FAO Yrbk
196,Nigeria,2012,12764.8,Persons (1),fis,FAO Yrbk
196,Nigeria,2013,13052.2,Persons (1),fis,FAO Yrbk
196,Nigeria,2014,13339.6,Persons (1),fis,FAO Yrbk
196,Nigeria,2015,13627,Persons (1),fis,FAO Yrbk
196,Nigeria,2016,13627,Persons (1),fis,FAO Yrbk
196,Nigeria,2017,13627,Persons (1),fis,FAO Yrbk
196,Nigeria,2018,13627,Persons (1),fis,FAO Yrbk
196,Nigeria,2019,13627,Persons (1),fis,FAO Yrbk
196,Nigeria,2020,13627,Persons (1),fis,FAO Yrbk
196,Nigeria,2021,13387,Persons (1),fis,FAO Yrbk
205,Myanmar,2008,205709,Persons (1),fis,FAO Yrbk
205,Myanmar,2009,208612,Persons (1),fis,FAO Yrbk
205,Myanmar,2010,211515,Persons (1),fis,FAO Yrbk
205,Myanmar,2011,212572,Persons (1),fis,FAO Yrbk
205,Myanmar,2012,213629,Persons (1),fis,FAO Yrbk
205,Myanmar,2013,214686,Persons (1),fis,FAO Yrbk
205,Myanmar,2014,215743,Persons (1),fis,FAO Yrbk
205,Myanmar,2015,216800,Persons (1),fis,FAO Yrbk
205,Myanmar,2016,182052.5,Persons (1),fis,FAO Yrbk
205,Myanmar,2017,147305,Persons (1),fis,FAO Yrbk
205,Myanmar,2018,148464,Persons (1),fis,FAO Yrbk
205,Myanmar,2019,150025,Persons (1),fis,FAO Yrbk
205,Myanmar,2020,150985,Persons (1),fis,FAO Yrbk
205,Myanmar,2021,151154,Persons (1),fis,FAO Yrbk
214,Egypt,2008,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2009,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2010,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2011,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2012,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2013,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2014,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2015,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2016,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2017,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2018,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2019,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2020,54130,Persons (1),fis,FAO Yrbk
214,Egypt,2021,54130,Persons (1),fis,FAO Yrbk
