"country","year","km2","rgn_id"
"Peru","2009",52.14,138
"Peru","2010",52.43,138
"Peru","2015",52.43,138
"Peru","2016",52.7,138
"Peru","2017",53.5,138
"Peru","2018",54.71,138
"Peru","2019",55.22,138
"Peru","2020",54.94,138
"Suriname","1996",759.85,168
"Suriname","2007",757.34,168
"Suriname","2008",767.9,168
"Suriname","2009",772.04,168
"Suriname","2010",788.78,168
"Suriname","2015",812.4,168
"Suriname","2016",818.62,168
"Suriname","2017",811.4,168
"Suriname","2018",809.39,168
"Suriname","2019",808.3,168
"Suriname","2020",800.44,168
"Venezuela","1996",2848.56,139
"Venezuela","2007",2839.63,139
"Venezuela","2008",2830.15,139
"Venezuela","2009",2829.22,139
"Venezuela","2010",2827.8,139
"Venezuela","2015",2830.84,139
"Venezuela","2016",2829.87,139
"Venezuela","2017",2837.32,139
"Venezuela","2018",2845.16,139
"Venezuela","2019",2849.59,139
"Venezuela","2020",2846.75,139
"Bermuda","1996",0.21,108
"Bermuda","2007",0.21,108
"Bermuda","2008",0.21,108
"Bermuda","2009",0.21,108
"Bermuda","2010",0.21,108
"Bermuda","2015",0.21,108
"Bermuda","2016",0.21,108
"Bermuda","2017",0.21,108
"Bermuda","2018",0.21,108
"Bermuda","2019",0.21,108
"Bermuda","2020",0.21,108
"United States","1996",2399.9,163
"United States","2007",2388.63,163
"United States","2008",2371.11,163
"United States","2009",2371.28,163
"United States","2010",2341.96,163
"United States","2015",2306.91,163
"United States","2016",2297.3,163
"United States","2017",2296.19,163
"United States","2018",2302.93,163
"United States","2019",2318.76,163
"United States","2020",2329.12,163
"China","1996",244.99,209
"China","2007",225.04,209
"China","2008",219,209
"China","2009",213.71,209
"China","2010",211.34,209
"China","2015",215.81,209
"China","2016",220.09,209
"China","2017",220.95,209
"China","2018",218.22,209
"China","2019",217.9,209
"China","2020",215.81,209
"Japan","1996",10.36,210
"Japan","2007",10.3,210
"Japan","2008",10.25,210
"Japan","2009",10.23,210
"Japan","2010",10.19,210
"Japan","2015",10.16,210
"Japan","2016",10.11,210
"Japan","2017",10.08,210
"Japan","2018",10.17,210
"Japan","2019",10.3,210
"Japan","2020",10.31,210
"Taiwan","1996",1.85,14
"Taiwan","2007",2,14
"Taiwan","2008",2.03,14
"Taiwan","2009",2.02,14
"Taiwan","2010",2.07,14
"Taiwan","2015",2.05,14
"Taiwan","2016",1.88,14
"Taiwan","2017",1.8,14
"Taiwan","2018",1.69,14
"Taiwan","2019",1.61,14
"Taiwan","2020",1.63,14
"Brunei","1996",114.62,247
"Brunei","2007",114.78,247
"Brunei","2008",114.63,247
"Brunei","2009",114.94,247
"Brunei","2010",114.82,247
"Brunei","2015",114.46,247
"Brunei","2016",114.14,247
"Brunei","2017",114.17,247
"Brunei","2018",114.59,247
"Brunei","2019",115.24,247
"Brunei","2020",114.97,247
"Cambodia","1996",646.56,24
"Cambodia","2007",629.89,24
"Cambodia","2008",623.69,24
"Cambodia","2009",621.58,24
"Cambodia","2010",620.53,24
"Cambodia","2015",617.03,24
"Cambodia","2016",616.62,24
"Cambodia","2017",617.31,24
"Cambodia","2018",618.79,24
"Cambodia","2019",621.81,24
"Cambodia","2020",626.92,24
"Indonesia","1996",31273.02,216
"Indonesia","2007",30315.24,216
"Indonesia","2008",29927.48,216
"Indonesia","2009",29830.04,216
"Indonesia","2010",29748.65,216
"Indonesia","2015",29565.37,216
"Indonesia","2016",29455.64,216
"Indonesia","2017",29408.24,216
"Indonesia","2018",29411.07,216
"Indonesia","2019",29434.16,216
"Indonesia","2020",29533.98,216
"Malaysia","1996",5314.82,206
"Malaysia","2007",5297.17,206
"Malaysia","2008",5279.84,206
"Malaysia","2009",5284,206
"Malaysia","2010",5280.82,206
"Malaysia","2015",5258.86,206
"Malaysia","2016",5243.31,206
"Malaysia","2017",5244.72,206
"Malaysia","2018",5251.79,206
"Malaysia","2019",5255.76,206
"Malaysia","2020",5245.75,206
"Myanmar","1996",5821.2,205
"Myanmar","2007",5568.14,205
"Myanmar","2008",5500.46,205
"Myanmar","2009",5523.01,205
"Myanmar","2010",5484.06,205
"Myanmar","2015",5374.41,205
"Myanmar","2016",5361.32,205
"Myanmar","2017",5381.89,205
"Myanmar","2018",5374.3,205
"Myanmar","2019",5374.99,205
"Myanmar","2020",5435.39,205
"Philippines","1996",2927.32,15
"Philippines","2007",2864.47,15
"Philippines","2008",2825.79,15
"Philippines","2009",2818.73,15
"Philippines","2010",2812.75,15
"Philippines","2015",2813.61,15
"Philippines","2016",2812.66,15
"Philippines","2017",2814.49,15
"Philippines","2018",2833.73,15
"Philippines","2019",2849.18,15
"Philippines","2020",2847.98,15
"Singapore","1996",8.4,208
"Singapore","2007",7.88,208
"Singapore","2008",7.62,208
"Singapore","2009",7.7,208
"Singapore","2010",7.75,208
"Singapore","2015",7.54,208
"Singapore","2016",7.38,208
"Singapore","2017",7.3,208
"Singapore","2018",7.33,208
"Singapore","2019",7.3,208
"Singapore","2020",7.3,208
"Thailand","1996",2598.19,25
"Thailand","2007",2530.01,25
"Thailand","2008",2485.75,25
"Thailand","2009",2477.22,25
"Thailand","2010",2479.75,25
"Thailand","2015",2481.36,25
"Thailand","2016",2483.65,25
"Thailand","2017",2494.88,25
"Thailand","2018",2492.73,25
"Thailand","2019",2506.41,25
"Thailand","2020",2527.99,25
"Timor-Leste","1996",10.47,NA
"Timor-Leste","2007",10.54,NA
"Timor-Leste","2008",10.44,NA
"Timor-Leste","2009",10.44,NA
"Timor-Leste","2010",10.4,NA
"Timor-Leste","2015",10.49,NA
"Timor-Leste","2016",10.47,NA
"Timor-Leste","2017",10.5,NA
"Timor-Leste","2018",10.47,NA
"Timor-Leste","2019",10.52,NA
"Timor-Leste","2020",10.5,NA
"Viet Nam","1996",1964.19,NA
"Viet Nam","2007",1916.04,NA
"Viet Nam","2008",1888.04,NA
"Viet Nam","2009",1884.63,NA
"Viet Nam","2010",1881.34,NA
"Viet Nam","2015",1872.36,NA
"Viet Nam","2016",1859.94,NA
"Viet Nam","2017",1859.22,NA
"Viet Nam","2018",1868.42,NA
"Viet Nam","2019",1870.99,NA
"Viet Nam","2020",1871.47,NA
"Bangladesh","1996",4447.17,204
"Bangladesh","2007",4489.53,204
"Bangladesh","2008",4484.98,204
"Bangladesh","2009",4478.25,204
"Bangladesh","2010",4476.61,204
"Bangladesh","2015",4462.06,204
"Bangladesh","2016",4467.01,204
"Bangladesh","2017",4457.93,204
"Bangladesh","2018",4480.22,204
"Bangladesh","2019",4474.5,204
"Bangladesh","2020",4483.86,204
"India","1996",4111.19,203
"India","2007",4061.5,203
"India","2008",4032.23,203
"India","2009",4033.99,203
"India","2010",4024.96,203
"India","2015",4061.78,203
"India","2016",4081.14,203
"India","2017",4086.76,203
"India","2018",4094.95,203
"India","2019",4081.23,203
"India","2020",4037.85,203
"Iran","1996",142.69,191
"Iran","2007",123.12,191
"Iran","2008",113.12,191
"Iran","2009",113.89,191
"Iran","2010",114.69,191
"Iran","2015",117.33,191
"Iran","2016",113.36,191
"Iran","2017",112.48,191
"Iran","2018",113.63,191
"Iran","2019",116.78,191
"Iran","2020",111.77,191
"Maldives","1996",0.97,39
"Maldives","2007",0.97,39
"Maldives","2008",0.97,39
"Maldives","2009",0.97,39
"Maldives","2010",0.97,39
"Maldives","2015",0.97,39
"Maldives","2016",0.97,39
"Maldives","2017",0.97,39
"Maldives","2018",0.97,39
"Maldives","2019",0.97,39
"Maldives","2020",0.97,39
"Pakistan","1996",1000.02,53
"Pakistan","2007",935.78,53
"Pakistan","2008",915.99,53
"Pakistan","2009",909.54,53
"Pakistan","2010",895.79,53
"Pakistan","2015",887.86,53
"Pakistan","2016",900.6,53
"Pakistan","2017",919.97,53
"Pakistan","2018",927.65,53
"Pakistan","2019",900.06,53
"Pakistan","2020",827.89,53
"Sri Lanka","1996",258.61,40
"Sri Lanka","2007",235.45,40
"Sri Lanka","2008",212.64,40
"Sri Lanka","2009",200.67,40
"Sri Lanka","2010",197.34,40
"Sri Lanka","2015",203.56,40
"Sri Lanka","2016",211.05,40
"Sri Lanka","2017",213.51,40
"Sri Lanka","2018",211.72,40
"Sri Lanka","2019",203.54,40
"Sri Lanka","2020",198.74,40
"Bahrain","1996",0.64,52
"Bahrain","2007",0.81,52
"Bahrain","2008",0.85,52
"Bahrain","2009",0.86,52
"Bahrain","2010",0.8,52
"Bahrain","2015",0.6,52
"Bahrain","2016",0.59,52
"Bahrain","2017",0.59,52
"Bahrain","2018",0.6,52
"Bahrain","2019",0.6,52
"Bahrain","2020",0.6,52
"Oman","1996",1.68,48
"Oman","2007",1.46,48
"Oman","2008",1.37,48
"Oman","2009",1.41,48
"Oman","2010",1.44,48
"Oman","2015",1.44,48
"Oman","2016",1.41,48
"Oman","2017",1.35,48
"Oman","2018",1.34,48
"Oman","2019",1.38,48
"Oman","2020",1.44,48
"Qatar","1996",4.28,190
"Qatar","2007",4.32,190
"Qatar","2008",4.35,190
"Qatar","2009",4.31,190
"Qatar","2010",4.29,190
"Qatar","2015",4.25,190
"Qatar","2016",4.31,190
"Qatar","2017",4.34,190
"Qatar","2018",4.5,190
"Qatar","2019",4.54,190
"Qatar","2020",4.54,190
"Saudi Arabia","1996",100.1,50
"Saudi Arabia","2007",111.08,50
"Saudi Arabia","2008",110.85,50
"Saudi Arabia","2009",107.88,50
"Saudi Arabia","2010",93.43,50
"Saudi Arabia","2015",79.11,50
"Saudi Arabia","2016",76.53,50
"Saudi Arabia","2017",77.21,50
"Saudi Arabia","2018",76.82,50
"Saudi Arabia","2019",76.69,50
"Saudi Arabia","2020",77.1,50
"United Arab Emirates","1996",75.83,54
"United Arab Emirates","2007",79.54,54
"United Arab Emirates","2008",84.07,54
"United Arab Emirates","2009",82.18,54
"United Arab Emirates","2010",77.06,54
"United Arab Emirates","2015",72.74,54
"United Arab Emirates","2016",71.94,54
"United Arab Emirates","2017",73.26,54
"United Arab Emirates","2018",74.23,54
"United Arab Emirates","2019",74.56,54
"United Arab Emirates","2020",74.45,54
"Yemen","1996",18.99,47
"Yemen","2007",17.33,47
"Yemen","2008",16.5,47
"Yemen","2009",16.55,47
"Yemen","2010",16.52,47
"Yemen","2015",16.39,47
"Yemen","2016",16.09,47
"Yemen","2017",15.98,47
"Yemen","2018",15.79,47
"Yemen","2019",15.91,47
"Yemen","2020",15.51,47
"Australia","1996",10654.72,16
"Australia","2007",10453.67,16
"Australia","2008",10319.56,16
"Australia","2009",10318.49,16
"Australia","2010",10262.56,16
"Australia","2015",10178.25,16
"Australia","2016",10125.86,16
"Australia","2017",10151.86,16
"Australia","2018",10196.8,16
"Australia","2019",10218.54,16
"Australia","2020",10170.81,16
"New Zealand","1996",290.27,162
"New Zealand","2007",298.5,162
"New Zealand","2008",298.48,162
"New Zealand","2009",299.86,162
"New Zealand","2010",299.98,162
"New Zealand","2015",300.11,162
"New Zealand","2016",299.67,162
"New Zealand","2017",299.83,162
"New Zealand","2018",300.49,162
"New Zealand","2019",299.36,162
"New Zealand","2020",296.08,162
"Fiji","1996",485.72,18
"Fiji","2007",485.38,18
"Fiji","2008",486.36,18
"Fiji","2009",487.54,18
"Fiji","2010",487.72,18
"Fiji","2015",489.61,18
"Fiji","2016",487.83,18
"Fiji","2017",488.03,18
"Fiji","2018",487.35,18
"Fiji","2019",488.71,18
"Fiji","2020",488.14,18
"New Caledonia","1996",330.08,5
"New Caledonia","2007",325.98,5
"New Caledonia","2008",325.07,5
"New Caledonia","2009",323.55,5
"New Caledonia","2010",323.59,5
"New Caledonia","2015",323.77,5
"New Caledonia","2016",324.95,5
"New Caledonia","2017",325.49,5
"New Caledonia","2018",328.22,5
"New Caledonia","2019",332.54,5
"New Caledonia","2020",334.13,5
"Papua New Guinea","1996",4573.48,17
"Papua New Guinea","2007",4584.37,17
"Papua New Guinea","2008",4580.01,17
"Papua New Guinea","2009",4578.5,17
"Papua New Guinea","2010",4570.51,17
"Papua New Guinea","2015",4555.33,17
"Papua New Guinea","2016",4545.76,17
"Papua New Guinea","2017",4544.41,17
"Papua New Guinea","2018",4543.53,17
"Papua New Guinea","2019",4535.62,17
"Papua New Guinea","2020",4524.74,17
"Solomon Islands","1996",527.31,7
"Solomon Islands","2007",529.25,7
"Solomon Islands","2008",530.04,7
"Solomon Islands","2009",530.84,7
"Solomon Islands","2010",528.98,7
"Solomon Islands","2015",525.48,7
"Solomon Islands","2016",523.58,7
"Solomon Islands","2017",522.21,7
"Solomon Islands","2018",524.71,7
"Solomon Islands","2019",527.5,7
"Solomon Islands","2020",526.51,7
"Vanuatu","1996",16.23,6
"Vanuatu","2007",16.29,6
"Vanuatu","2008",16.31,6
"Vanuatu","2009",16.41,6
"Vanuatu","2010",16.37,6
"Vanuatu","2015",16.38,6
"Vanuatu","2016",16.29,6
"Vanuatu","2017",16.37,6
"Vanuatu","2018",16.37,6
"Vanuatu","2019",16.35,6
"Vanuatu","2020",15.84,6
"Guam","1996",0.52,NA
"Guam","2007",0.52,NA
"Guam","2008",0.52,NA
"Guam","2009",0.52,NA
"Guam","2010",0.52,NA
"Guam","2015",0.52,NA
"Guam","2016",0.52,NA
"Guam","2017",0.51,NA
"Guam","2018",0.51,NA
"Guam","2019",0.52,NA
"Guam","2020",0.52,NA
"Kiribati","1996",1.46,NA
"Kiribati","2007",1.46,NA
"Kiribati","2008",1.46,NA
"Kiribati","2009",1.46,NA
"Kiribati","2010",1.46,NA
"Kiribati","2015",1.46,NA
"Kiribati","2016",1.46,NA
"Kiribati","2017",1.46,NA
"Kiribati","2018",1.46,NA
"Kiribati","2019",1.46,NA
"Kiribati","2020",1.46,NA
"Marshall Islands","1996",0.33,11
"Marshall Islands","2007",0.33,11
"Marshall Islands","2008",0.33,11
"Marshall Islands","2009",0.33,11
"Marshall Islands","2010",0.33,11
"Marshall Islands","2015",0.33,11
"Marshall Islands","2016",0.33,11
"Marshall Islands","2017",0.33,11
"Marshall Islands","2018",0.33,11
"Marshall Islands","2019",0.33,11
"Marshall Islands","2020",0.33,11
"Micronesia","1996",90.84,9
"Micronesia","2007",88.18,9
"Micronesia","2008",88.01,9
"Micronesia","2009",87.91,9
"Micronesia","2010",90.17,9
"Micronesia","2015",90.69,9
"Micronesia","2016",90.69,9
"Micronesia","2017",90.69,9
"Micronesia","2018",90.69,9
"Micronesia","2019",88.18,9
"Micronesia","2020",87.94,9
"Palau","1996",56.62,8
"Palau","2007",56.95,8
"Palau","2008",57.04,8
"Palau","2009",56.98,8
"Palau","2010",57,8
"Palau","2015",57,8
"Palau","2016",57.03,8
"Palau","2017",57.35,8
"Palau","2018",57.38,8
"Palau","2019",57.03,8
"Palau","2020",56.88,8
"American Samoa","1996",0.33,151
"American Samoa","2007",0.32,151
"American Samoa","2008",0.32,151
"American Samoa","2009",0.32,151
"American Samoa","2010",0.32,151
"American Samoa","2015",0.32,151
"American Samoa","2016",0.32,151
"American Samoa","2017",0.32,151
"American Samoa","2018",0.32,151
"American Samoa","2019",0.32,151
"American Samoa","2020",0.32,151
"Cook Islands","1996",0.03,153
"Cook Islands","2007",0.03,153
"Cook Islands","2008",0.03,153
"Cook Islands","2009",0.03,153
"Cook Islands","2010",0.03,153
"Cook Islands","2015",0.03,153
"Cook Islands","2016",0.03,153
"Cook Islands","2017",0.03,153
"Cook Islands","2018",0.03,153
"Cook Islands","2019",0.03,153
"Cook Islands","2020",0.03,153
"French Polynesia","1996",1.22,147
"French Polynesia","2007",1.21,147
"French Polynesia","2008",1.2,147
"French Polynesia","2009",1.2,147
"French Polynesia","2010",1.2,147
"French Polynesia","2015",1.2,147
"French Polynesia","2016",1.21,147
"French Polynesia","2017",1.21,147
"French Polynesia","2018",1.21,147
"French Polynesia","2019",1.24,147
"French Polynesia","2020",1.25,147
"Samoa","1996",2.34,152
"Samoa","2007",2.37,152
"Samoa","2008",2.39,152
"Samoa","2009",2.4,152
"Samoa","2010",2.39,152
"Samoa","2015",2.37,152
"Samoa","2016",2.35,152
"Samoa","2017",2.33,152
"Samoa","2018",2.3,152
"Samoa","2019",2.31,152
"Samoa","2020",2.32,152
"Tonga","1996",10.55,155
"Tonga","2007",10.46,155
"Tonga","2008",10.51,155
"Tonga","2009",10.64,155
"Tonga","2010",10.68,155
"Tonga","2015",10.8,155
"Tonga","2016",10.81,155
"Tonga","2017",10.76,155
"Tonga","2018",10.68,155
"Tonga","2019",10.58,155
"Tonga","2020",10.43,155
"Tuvalu","1996",0.09,19
"Tuvalu","2007",0.09,19
"Tuvalu","2008",0.09,19
"Tuvalu","2009",0.09,19
"Tuvalu","2010",0.09,19
"Tuvalu","2015",0.09,19
"Tuvalu","2016",0.09,19
"Tuvalu","2017",0.09,19
"Tuvalu","2018",0.09,19
"Tuvalu","2019",0.09,19
"Tuvalu","2020",0.09,19
"Wallis and Futuna","1996",0.29,161
"Wallis and Futuna","2007",0.29,161
"Wallis and Futuna","2008",0.29,161
"Wallis and Futuna","2009",0.29,161
"Wallis and Futuna","2010",0.29,161
"Wallis and Futuna","2015",0.29,161
"Wallis and Futuna","2016",0.29,161
"Wallis and Futuna","2017",0.29,161
"Wallis and Futuna","2018",0.29,161
"Wallis and Futuna","2019",0.29,161
"Wallis and Futuna","2020",0.29,161
