"zone","uv_2005_2009.2005_2009_mol_1km","uv_2006_2010.2005_2009_mol_1km","uv_2007_2011.2005_2009_mol_1km","uv_2008_2012.2005_2009_mol_1km","uv_2009_2013.2005_2009_mol_1km","uv_2010_2014.2005_2009_mol_1km","uv_2011_2015.2005_2009_mol_1km","uv_2012_2016.2005_2009_mol_1km","uv_2013_2017.2005_2009_mol_1km","uv_2014_2018.2005_2009_mol_1km","uv_2015_2019.2005_2009_mol_1km","uv_2016_2020.2005_2009_mol_1km","uv_2017_2021.2005_2009_mol_1km"
146,0,0.0580263205107177,0.0072234571920852,0.00475083052749901,0.0165895812151112,0.00823764908228309,0.0115944172656384,0.0436596880793594,0.0623402914495526,0.01424947279887,0.0357523251277475,0.0449126861726501,0.0119177477126378
147,0,0.0292123237627462,0.0144553642922474,0.0160309862059276,0.0268362242338619,0.0139436111303657,0.0210846591983565,0.0645629934027133,0.060769716031439,0.0389471883713713,0.103979694368346,0.0413641393030914,0.0132183239427841
148,0,0.0137087626692289,0.00225330528682115,0.00659366158189049,0.0111257614049523,0.00326304320434917,0.00446462823855656,0.0127993790523405,0.0134656371573949,0.032535558456338,0.0646922937959554,0.0478457003469753,0.0420313700132299
149,0,0,0,0,0,0,0,0,0,0,9.39371878675245e-05,0.000657560323996225,0.000657560323996225
150,0,0.00468149922734952,0.00893257132799362,0.0411667851158139,0.0617507213275568,0.00731241908041204,0.0320709149322831,0.0969672997874974,0.0671562018058588,0.112496310529993,0.187831861934893,0.161911992796902,0.131020726871205
151,0,0.0586860039703397,0.0145788798039316,0.0281353394176794,0.0217107344818228,0.00277515952307176,0.0115692475532925,0.163684737678748,0.13049517667768,0.142111698328826,0.203758797878308,0.107006067469639,0.00192322659280363
152,0,0.0548187677068322,0.0302404016147792,0.0758286800614859,0.035783514685475,0.0112381826164653,0.0194416367937697,0.127998636613425,0.0681673734207028,0.0924278347777594,0.179132229624183,0.118100729415292,0.0109280512193772
153,0,0.03935118724965,0.00268614939012921,0.00627293891777075,0.016452135381224,0.0131341847594971,0.0289385828137039,0.117447062445431,0.127279310844499,0.0834108958953615,0.106325553954902,0.0279629666064904,0.00235693392877819
154,0,0.0304251218729528,0,0.000777605213390801,0.00285236697843019,0,0.0297642222060446,0.229461546677075,0.22109088325142,0.103373067409802,0.147400200780156,0.0262630078780884,0
155,0,0.0311255470649441,0.000317144269862767,0.00259828051829682,0.00224554757945762,0.000634288539725535,0.0164721434114385,0.188874987129358,0.182751403790235,0.117375352152387,0.184722599391805,0.0575523129564358,0
156,0,0.00387653431601256,0.00332543964762306,0.0114128542457589,0.000746893886532216,0,0,0,0,0.00303917741230404,0.00684166741200714,0.00228055575610747,0.000768003735688352
157,0,0,5.4280097332162e-05,0.000651590101336142,0.000651590101336142,0,0,0,0,0.00130318020267228,0,0.0018078408638707,0.0116811638097018
158,0,0,0.00101334051862286,0.00464823471651923,0.00316809199529035,0.000961916803566356,0.000507041760359037,0.0034123448863994,0.00119963906315739,0.0404865766599169,0.0465835916855202,0.0681535919783123,0.0829308916443921
159,0,0.00154913357785292,0.000845828255715899,0,0.00109486828334482,0,0,0.00459908535422165,0.0457647399117614,0.0523124458323793,0.437917922853201,0.488312519763205,0.306135355809133
161,0,0.0379171950029635,0.0447119569811082,0.072046109461436,0.0597864519781618,0.0112977824439276,0.00869119002321485,0.0507787112452042,0.0219218078184462,0.0422871379237451,0.081788394779739,0.0546951686564963,0
162,0,0.0628343772011872,0.042738882299186,0.065627399619552,0.0852602319051626,0.0729304871461701,0.0855506498743313,0.136378720680087,0.141266589442213,0.0925023958380425,0.166485781744784,0.236535533440681,0.273734933547058
163,0,0.0164791066113369,0.0673727837593041,0.0883714075973113,0.0920954939792681,0.106956868063131,0.125020815207003,0.164071436828983,0.253561287903016,0.276789166194622,0.400657203466789,0.499162963815211,0.383017839888892
164,0,0.0494009875613085,0.0445407284881255,0.0828111683460229,0.0544423118394668,0.0167141197553436,0.0236659004792046,0.192942815530208,0.191784661280292,0.187233309456776,0.531449126490545,0.575228523923763,0.442182322018868
166,0,0.0418483138750881,0.0346307858167045,0.0652758190285046,0.148789531947165,0.0950403452988189,0.050291392562938,0.146028288455174,0.165542692000007,0.153624438288841,0.433464785574813,0.505950763637658,0.344756938304765
167,0,0.0182516481828839,0.0523148222460651,0.0381011313952491,0.0897968540644773,0.0111532133123627,9.17603508270831e-05,0.000183520701654166,0.006362720289498,0.00194843249356234,0.0233059992999144,0.0332562854268932,0
168,0,0.0136834374703066,0.054547590468511,0.0535213054231708,0.0911555664748352,0.0101103383802374,0,0,0.000902222295105549,0,0.000236105538446804,0.00141876993238623,0
169,0,0.0217060228282436,0.116733118787522,0.120988334982975,0.140634070091018,0.0557939788737492,5.55742085628881e-05,5.55742085628881e-05,0.00158929605855932,0.00620662865631891,0.013784171869278,0.0364268724143279,0.00266857245009447
171,0,0.0119196699048755,0.01438388084701,0.0143231236801811,0.0214729666961512,0.00309308509106855,0.00727372636987379,0.0327042742531843,0.0391411187669503,0.0217560162905926,0.0607007381234679,0.0461739793664413,0.00993847755996404
172,0,0.023728411355998,0.0683175681620127,0.0923608097943512,0.0688836157287317,0.0813867954028203,0.115857501160839,0.130749022627907,0.0979693758906353,0.056569642239824,0.0785924277550985,0.114069668503471,0.142212157170216
173,0,0.0152693623056578,0.00303765363263874,0.00497887452344476,0.0216825851012129,0.00594709577429962,0.0195356418159409,0.0363562817175422,0.0209722460791754,0.0111746950718447,0.0134260916230953,0.0138896964749762,0.0559488619858434
174,0,0,0.00122155323923389,0.000180444300469585,0.000180444300469585,0.000861539524745023,0.0128404166885704,0.0475957396080719,0.0869205673954508,0.117610316829633,0.113224535246223,0.234977418522298,0.225846499787232
175,0,0,0.00223512659660424,0.013327302735005,0.0116612609185616,0.0350541892937613,0.0497624758807788,0.0906921171542519,0.0786340064410576,0.0829828531181956,0.11957102980013,0.235624860686075,0.152467538505427
176,0,0,0.00037249875312536,0.0101702889666125,0.00776974137173951,0.0346083526393966,0.0670405769214443,0.100873888187556,0.0793719720554971,0.0932053190746756,0.15852075120693,0.297949029018209,0.159872170604287
177,0,0,0.00829458657188455,0.0596186780678111,0.0330924346258755,0.0433415691527882,0.095241347044121,0.110341391313757,0.123021201196606,0.139411786419745,0.222204029705006,0.375493296671538,0.281172350404041
178,0,0,0,0,0,0,0.0158460929385404,0.0168277232349083,0,0.0276854307921553,0.0568435770361926,0.10023563661725,0.0497734677505881
179,0,0.000267219689047995,0.0333100422584389,0.0694439155694444,0.0275303679955884,0.0424875806760444,0.107934535375867,0.0602034170621658,0.125559950171505,0.166604135535053,0.265023810609282,0.380627282087608,0.382227252396055
180,0,0.0173793437277307,0.0674690630216234,0.166545719030807,0.130226154918716,0.0982281579820686,0.0701219305059316,0.11543312546717,0.081297659148597,0.116265376087043,0.190257493380468,0.342430495550582,0.306988388979234
181,0,0.0407111620343659,0.064475299193232,0.0957020170398537,0.0791898054529216,0.0832472451688804,0.0197758836660819,0.0619218967970376,0.0542718607712957,0.0273828243081217,0.0414263766938846,0.119462375484429,0.107611541899638
182,0,0.00229045965042098,0.0777377546433678,0.144437877903433,0.0886087609153373,0.0926692266288995,0.175331826827569,0.128098496392324,0.184181146081273,0.181719803401006,0.262283311404542,0.388909357450492,0.331203088530312
183,0,0.000744249599055281,0.0543287909006246,0.0936280278518579,0.0727503424191876,0.045091575841604,0.108850845188241,0.052148260746705,0.0769418862787865,0.0468541944676365,0.148328229546758,0.246735558262319,0.267634626967436
184,0,0.0034126952532875,0.0640644417618071,0.193140829795918,0.113062673097572,0.12426443595124,0.243570156073255,0.20334125454402,0.151561954346914,0.17423828262006,0.252656349168176,0.422762920409094,0.375475366447022
185,0,0,0.115962952512539,0.174786488245601,0.102610370475639,0.129315532012585,0.304944075141216,0.122218214981029,0.186454953545807,0.225670642556588,0.395885977459831,0.483098771491665,0.470588237047195
186,0,0,0.0534799161184311,0.274311728765874,0.129939681029545,0.104387065940744,0.269967738403762,0.166782987540664,0.074488154046774,0.124393376268505,0.213915052641352,0.345024804072362,0.308181500873876
187,0,0,0.147418454307523,0.316513864167577,0.218856053777593,0.225933206911135,0.389087583000847,0.24357242452095,0.139392456463306,0.174754580220531,0.289317733734967,0.411545396016157,0.331593063393933
188,0,0,0.117647059261799,0.235294118523598,0.156862750649452,0.137254908680916,0.333333343267441,0.0392156876623631,0,0,0.137254908680916,0.215686276555061,0.235294118523598
189,0,0,0,0,0,0,0.0191172268502638,0.0264512452160823,0.0375391798557845,0.0421621898454975,0.0582207742335969,0.134956016109642,0.0692021765032171
190,0,0,0,0,0,0,0,0,0,0,0,0.0687248581807404,0
191,0,0.000779659943494687,0.00994310554255995,3.68566507624e-05,0,0,0,0,0.000872274068043466,0.00116303212755199,0.0638523119934845,0.196837515159781,0.0567547283905343
192,0,0.0153426935114079,0.0434808375769692,0,0,0,0,0,0,0,0,0.166222382753277,0
193,0,0.0239615054754841,0.0274018378598226,0.0183068093888516,0.026865792366035,0.0222211483181133,0.00694807771751202,0.0590951363940513,0.076409805015061,0.207388643825001,0.365847644765099,0.386176189014889,0.15674355613396
194,0,0.0672397586757884,0.110409890836658,0.13635433711995,0.169328647184021,0.083450765630139,0.0246389421584038,0.0941497135512926,0.0728172252268504,0.168643657978618,0.254165778534712,0.293375846587451,0.119659406771369
195,0,0.0253980489881222,0.069048223740813,0.0202931469434513,0.00693169200379853,0,0,0,0,0.00481426550760668,0.00786051494792959,0.0174658299452559,0.0401058171498549
196,0,0.0568401353267683,0.0906738442108531,0.0619709933267468,0.0500578789271791,0.0114744774996087,0,0,0.000752608866141445,0.00751089485607107,0.0224239693612258,0.0346387870421518,0.0565003991772728
197,0,0.0129285898846684,0,0,0,0,0,0,0,0.00388598110887781,0.0253078400919909,0.0574895911764101,0.129910474376176
198,0,0.014216008492118,0.112064029133624,0.0598704606383548,0.0282988973677283,0.0164513354184569,0,5.96773978330759e-05,0.000238709591332303,0.0250264095634687,0.0770746911627102,0.103968060377688,0.102949548978622
199,0,0.0236297931970104,0.0333552089795224,0.0209015236375685,0.0374831757080834,0.0291400127799741,0,0.00416285891207481,0.0208142941649237,0.0333028712965985,0.0541171670433237,0.0779724140873917,0.0989249329008154
200,0,0.0744838589162591,0.00712173315483378,0.00410828495578054,0.00457354809329209,0.00156791099065394,6.24887021715818e-05,0.0125473494891307,0.0123666529033687,0.0221560633697636,0.0805830338488171,0.172290273002978,0.0927517365767888
202,0,0.0389471284864469,0.0282990984847074,0.000593898526634563,0.00077074578412068,0,0,0,0,0,0.00255767391943001,0.00651103425861478,0.000988039530873154
203,0,0.00413767554245722,0.0048408240431013,0.00203960626461199,0.00277555314804108,0,0,0.00103947063021864,0.000662703125627292,1.9169920517815e-06,0.00408113997549848,0.00696854915410208,0.00179933278900801
204,0,0.00293370442222898,0,0,0,0,0,0,0,0,0,0,0
205,0,0.0398582808568271,0.0178273918971504,0.00115035370003425,0.000493349426394203,0,0,0,0,8.95533198919525e-05,0.00206184257653595,0.0119944679273891,0.00199039472952211
206,0,0.0814504813952838,0.115374996201013,0.0998138433085701,0.0707921401699489,0.0436290902364589,0.0061228925664892,0.00982084609347652,0.00458325783038558,0.0339580958219875,0.0407299643499156,0.0649429047253455,0.0461540067858208
207,0,0.0516670207423656,0.0593791447082415,0.050587820718186,0.0172444084215005,0.0016890512556023,0.000343069470315002,0.0103809227788181,0.00528946307543924,0.0127086156162186,0.0589132986716212,0.0583855198737953,0.0267139642537069
208,0,0.0196078438311815,0.156862750649452,0.274509817361832,0.372549027204514,0.39215686917305,0.254901975393295,0.254901975393295,0.196078434586525,0.333333343267441,0.313725501298904,0.333333343267441,0.352941185235977
209,0,0.0140785809879884,0.0210979230559331,0.0136144779370159,0.0190485414764779,0.00801211344493051,0.00783617856862868,0.0206856290199025,0.0393023888149929,0.0430238689386494,0.127563786254716,0.18072072140022,0.202013164589767
210,0,0.0244495173498435,0.0502093531091543,0.0448524750612588,0.0554852642045414,0.0558582396589179,0.0671580409036765,0.128735952977189,0.176648456161076,0.191372662324393,0.345041304375337,0.387555605804195,0.281541897908468
212,0,0.0116911079136819,0.0246618004161431,0.0121450053409515,0.00578721171903863,0.00936498334453762,0.00129885328348896,0.0104996537091295,0.0139653025094026,0.0995011176627314,0.0664152284878248,0.114952296712855,0.180918725326561
214,0,0.07587379195404,0.109357071567948,0.0882630395483828,0.10122305915007,0.127270780633692,0.0580559553016706,0.151379995541467,0.164516734937546,0.0726700875305091,0.0852126020615106,0.383639515064232,0.221923637238196
215,0,0,0.0196078438311815,0,0,0,0,0,0,0,0.0588235296308994,0.450980395078659,0.333333343267441
216,0,0.0302464461216072,0.0355975550265526,0.0321330409494531,0.0265421698477674,0.0144161556220373,0.00624291875824646,0.0121126477332472,0.00523217066538541,0.0360035997114995,0.0502632736401294,0.0307810121273601,0.0214190581881071
218,0,0.0167141094738529,0.0698121635742573,0.133795203307961,0.103078099039711,0.116589589718488,0.109928521934652,0.106337698443393,0.0997748703876054,0.111060492034181,0.120781204481357,0.25851450207163,0.24629043143102
219,0,0,0.013807264860984,0.0835363836833052,0.146379224073973,0.176980123151752,0.207250588239906,0.238721991891751,0.322039013128544,0.301258005070457,0.320116131700133,0.482640626751599,0.474117471893153
220,0,0.0373035743106024,0,0,0.00820470061021071,0.00410235030510535,0,0.00410235030510535,0.00410235030510535,0,0.151960787502058,0.316576285036743,0.227576144647302
221,0,0.0294772414143174,0,0,0.000281070248761032,0.000140535124380516,0,0.000140535124380516,0.000140535124380516,0,0.12516888403377,0.281632386709895,0.21276698361868
222,0,0,0.00346602393180668,0,0,0.000926450500181637,0.0175731306720932,0.0313608676907511,0.0521281392236375,0.076003831265326,0.119932923882065,0.214530529771967,0.173065879692048
223,0,0.0136185638868189,0.0758696665566658,0.0963305185423249,0.101013988076129,0.119850065062384,0.134555366801963,0.129437687769261,0.157818554069998,0.179305589601484,0.195573610196046,0.327653415542309,0.308725946242051
224,0,0.0366765146140636,0.0259752958582664,0.0568220336975218,0.0569682433361288,0.0525137021093026,0.0656185382554615,0.142552954419917,0.131085603207207,0.0796171855140466,0.124595518145182,0.186198289924742,0.126758685041278
227,0,0,0,0,0,0,0.0489674595065732,0,0.117542767495987,0.235085534991974,0.287442646801789,0.431268256078375,0.414945770609886
228,0,0,0,0,0,0,0.00316714709254673,6.52408596923765e-05,0.0217548613099411,0.0472403135658494,0.168625874953793,0.335154156178615,0.334207175305159
231,0,0.00157450290193875,0,0,0,0,0,0,0,0,0.0142126158465705,0.0126776257459272,0.00411793066660903
232,0,0,0.0980392172932625,0.313725501298904,0.176470592617989,0.215686276555061,0.372549027204514,0.313725501298904,0.156862750649452,0.176470592617989,0.196078434586525,0.274509817361832,0.215686276555061
237,0,0.0651920861255581,0,0,0,0,0,0,0,0,0.0502179935140854,0.0766509191910449,0.0251089967570427
244,0,0.0125682353672194,0.0227936888670266,0.0084993416750493,0.057506279957768,0.00608053220683192,0,0.0198573273845387,0.0329031299251967,0.0113923388215542,0.229731141925149,0.269189557149888,0.0750602469052377
245,0,0.0141533589968941,0.0279722448608026,0.0138857804955894,0.0650730332211315,0.00694289024779469,0,0.0101615506989458,0.0214667427229523,0.00184346150177687,0.217949117086226,0.250080404304806,0.0562776757285425
247,0,0.13584553248069,0.183723964655423,0.145414111813862,0.0641619809752888,0.0445172611349867,0,0.000553825707993296,0,0.00387678000856369,0.0152791524467721,0.0907382410119762,0.0560195356387823
248,0,0.0380318792275374,0,0,0.0365878136711622,0.0170974470129023,0,0.0175113281298108,0.021398918882956,0,0.173502938630823,0.310783150083668,0.171795001002993
249,0,0.0252747177425007,0,0,0.0242318289036111,0.0115944700323608,0,0.0115944700323608,0.0136802477101399,0,0.133604794118581,0.262846328437585,0.152430470460297
250,0,0.0344845436552989,0.0500424670776466,0.0201305012550558,0.0944323332069511,0.0324572013972546,0,0.0900162807550045,0.14086042870406,0.0491883843370722,0.313820095963732,0.355012080916473,0.111623563380804
260,0,0.000300296849184688,0.123057412972014,0.132696223922813,0.0836942795395633,0.068305514806366,0.0885810618387596,0.0111764981753543,0.00651027550841238,0.00991698325120712,0.00755164855379966,0.248567699625571,0.262185886089173
261,0,0.0148536068665875,0.0840286785820296,0.192765413247739,0.154855878326847,0.167164344079166,0.195080494893944,0.180169472013012,0.169516139145468,0.220971193832587,0.224397342666572,0.336692210617109,0.303934423713126
262,0,0.0100619286709829,0.0484320975105921,0.132661379352582,0.0904911795319907,0.0918562760110328,0.0768262680041182,0.069813487905027,0.054128220831319,0.0603815696010974,0.0824579754523532,0.185774811665117,0.183694284473789
263,0,0.0514232494873886,0.0742559625691785,0.097711377108783,0.126192483897682,0.087095270264639,0.0457254494253793,0.0915296189769763,0.128907553122244,0.124787493748959,0.270071728604827,0.366496996698686,0.26965822248574
264,0,0.0610379000800578,0.0636884290947553,0.0607380192262083,0.079609155539838,0.043071078621637,0.0147039407443415,0.039741377582454,0.0547151531232347,0.0684101053090954,0.175162733344848,0.229210314672222,0.165489101404013
266,0,0.0326399816745478,0.0397172915016365,0.0608159568035491,0.0500989428346055,0.0471060939571696,0.0578298430947265,0.0923334462377391,0.0865733421311286,0.064814381354579,0.0980962942432325,0.106444988838086,0.0830514114464383
267,0,0.0655382760883299,0.0459876767331311,0.0587706390504328,0.0644764260243397,0.0579930399175323,0.0630624682067054,0.102838289164681,0.0938359985334948,0.0651026084856749,0.123696059488278,0.138828900545819,0.081495581069705
269,0,0.0329272736153017,0.0137682588305182,0.0134602619434912,0.0192776224193477,0.020841047127906,0.0295377812916093,0.0724816235714945,0.0775304002728541,0.0499704394615468,0.0605024136330479,0.047350801584111,0.0194560197745961
270,0,0.0871568782931098,0.0571153632389409,0.0892227422962967,0.118767620967171,0.0972411622350406,0.125704653967443,0.172492860092489,0.158661066927626,0.101647043791945,0.125986350264789,0.0921769038572427,0.0882701317260815
272,0,0.0225760196694914,0.0701105584490372,0.107174199371349,0.107920979069047,0.113389055273354,0.132237874140658,0.193127545097929,0.231242752610998,0.262525413684488,0.373892632198435,0.439125936594321,0.362771042755397
273,0,0.01863258753593,0.067425811191422,0.114451116430865,0.170579341950274,0.181355742596679,0.210900459922429,0.270336927996561,0.314668370911291,0.322808551528114,0.417104782926488,0.545564284734708,0.527275937649953
274,0,0.0272761630262433,0.0436432582401176,0.0388980463571705,0.0251340012692484,0.0129526354305437,0.00745458767396995,0.0270791394825473,0.0320120783503299,0.0554145890551279,0.171509668737111,0.17772531013963,0.0824331992896175
275,0,0.0161301059963391,0.0291133465253618,0.0428956360886694,0.0435376703464904,0.0329477303255468,0.0433897089365656,0.0965176150183072,0.130645818165923,0.121279100864478,0.203952978794974,0.20724615065932,0.124033338590779
276,0,0.0600570000584963,0.0432925585618625,0.060245559447044,0.110405566828618,0.0941518181456173,0.132821002595189,0.15186764620647,0.152629115948851,0.0917338528232767,0.138934805967085,0.176732546771319,0.229511857784869
277,0,0.0325790803393782,0.0389969877358762,0.0501376875853003,0.0711573485576091,0.0717049575104319,0.0723697664216525,0.101138011007486,0.0892898308006576,0.0462601093754261,0.0750908604443296,0.0912071518679387,0.0859970115187965
248100,0,0.00870137549282701,0.0147993622986518,0.00198830083952435,0.00219170152474574,0.00454233887396447,0.00668166490009342,0.00990171864710638,0.0130096794114116,0.0223828096767718,0.0125517436049178,0.0854253274608644,0.145875959731051
248200,0,0,0.00539255859236748,0.0204653053646121,0.0112437249600349,0.0269878757254019,0.0681955092386626,0.0947701738423962,0.0556851146738734,0.120956906826417,0.114281046782939,0.173747637338161,0.245784424853139
248300,0,0.0210129874293869,0.0865400521635121,0.154792902339921,0.13167658246723,0.229507281234317,0.273970704540573,0.295012123273614,0.297878727257033,0.337302630822834,0.33310314889923,0.374831109504106,0.347179365194179
248400,0,0.0187557071837225,0.0317656114511024,0.0275345377227645,0.0210852338714557,0.059355797832306,0.0487374401792166,0.0837691212302397,0.113043953263205,0.175871931759808,0.151703289163536,0.169870869482318,0.187060276461529
248500,0,0.00680844759843762,0.0186513967767103,0.0105193469860827,0.00987322367069378,0.00821591883872667,0.0109251743582928,0.00864540026267445,0.0078764265819543,0.00944450563186976,0.0307167366033437,0.119242652674126,0.218153265428597
248600,0,0.00917776087742813,0.0176164123154244,0.0262267717136231,0.0215829545033904,0.0307739707513179,0.0423999248356017,0.026326119410865,0.0330131077566083,0.0542352101095501,0.0631329570336045,0.115634703877049,0.185076640406015
258410,0,0.0670264152691506,0.0553592132368334,0.0417072361541023,0.0347189194040182,0.0168693754498525,0.0293078778014522,0.0309665587071377,0.0432392478233198,0.0660146825425622,0.0772882264891633,0.0825985299556461,0.132658997698639
258420,0,0.0245869288937345,0.0323969812292958,0.0186602202418915,0.013275064849003,0.0047766762625326,0.0210769248145502,0.0250283060502577,0.0842642444482543,0.124439334924671,0.131801471943912,0.138050414745047,0.19192723909518
258431,0,0.024867872514295,0.0603990022526442,0.0617932361182788,0.0431942790734259,0.0216005582011057,0.0632765622552763,0.0608144055324926,0.150338428138473,0.183152933260405,0.24559580689888,0.182504891851961,0.245597613304529
258432,0,0.122083557414522,0.145749353346143,0.0781947034589995,0.0355841617854845,0.00833467239749019,0.0117445175873477,0.0136877386543001,0.06001562745911,0.124052322951651,0.131936624467197,0.168423154265598,0.269755811465087
258441,0,0.0350972130057109,0.0516003110709843,0.0750224028003474,0.0795778794291088,0.0941986603618633,0.149199172685247,0.128343325549246,0.114244320026807,0.149916071840289,0.111269443561078,0.0615929499686796,0.0585523874818566
258442,0,0.0680480912468021,0.0756269552358703,0.0820623972352535,0.0808703788392143,0.0712054884262162,0.178209841833348,0.171861776166888,0.201080744550054,0.235789857524129,0.218620884182698,0.108705502643432,0.168040577834149
258510,0,0.0938321113397611,0.112048650285022,0.176691806090001,0.167124330246943,0.174266178106821,0.260127533983865,0.272710505749958,0.269140962252866,0.270780885206945,0.273760027786268,0.148214749389483,0.152302286367009
258520,0,0.0755951206449911,0.158896123226459,0.183929270762827,0.181227938638297,0.141854619435589,0.191081882224981,0.152105473355454,0.166797489328182,0.189026575832521,0.186518039529873,0.129368964149167,0.185001569292949
258600,0,0.0752653263530658,0.174232236077858,0.173213526475802,0.235042448717398,0.198815690695949,0.338935056699463,0.213580932102452,0.242162394988415,0.216832614067809,0.23157642118142,0.0656941299865561,0.0989844099523665
258700,0,0.15397628247606,0.220315555359805,0.214189576335719,0.21752239933024,0.23626404592807,0.274115127032365,0.142280353446322,0.166208167086056,0.21266015903424,0.191385094145872,0.0981428145850469,0.170017092836891
288100,0,0.0559782930623275,0.063651381462301,0.0722678596026308,0.0775283364601085,0.0618872767593535,0.124403144490917,0.137476276492059,0.206863691140034,0.265008053355516,0.305180301208685,0.303151122193196,0.432677245330362
288200,0,0.0186954105339676,0.052622356607255,0.0446312306210901,0.057142858492137,0.0357328199295185,0.08242166480787,0.0613689763780776,0.0958994311614144,0.123366453939707,0.153792701646944,0.171198325028442,0.279551004285746
288300,0,0.0181261610313034,0.0470189830747618,0.0335646049446474,0.0484993540404416,0.0226490530310528,0.0190030441409379,0.00860509687319585,0.00906275647661194,0.00436758952504186,0.00711912483467995,0.0477721798455387,0.107551070919729
