"rgn_id","rgn_name","product","year","tonnes","usd","tonnes_orig","usd_orig"
208,"Singapore","corals",2005,0,0,0,0
208,"Singapore","corals",2006,0,0,0,0
208,"Singapore","corals",2007,0,0,0,0
208,"Singapore","corals",2008,0,0,0,0
208,"Singapore","corals",2009,0,0,0,0
208,"Singapore","corals",2010,29.0332025261469,0.75,116.132810104587,3
208,"Singapore","corals",2011,29.2832025261469,3.75,1,12
208,"Singapore","corals",2012,29.2832025261469,3.75,0,0
208,"Singapore","corals",2013,29.2832025261469,3.75,0,0
208,"Singapore","corals",2014,0.25,3,0,0
208,"Singapore","corals",2015,0,0,0,0
208,"Singapore","corals",2016,0,0,0,0
208,"Singapore","corals",2017,0,0,0,0
209,"China","corals",1990,0,565,0,565
209,"China","corals",1991,0,726,0,887
209,"China","corals",1992,0,810.666666666667,0,980
209,"China","corals",1993,47.7303194068954,863.75,190.921277627582,1023
209,"China","corals",1994,536.480319406895,1155.25,1955,1731
209,"China","corals",1995,1406.7303194069,1280.5,3481,1388
209,"China","corals",1996,1843.7303194069,1195.25,1748,639
209,"China","corals",1997,2569.25,1393.25,3093,1815
209,"China","corals",1998,2437.75,1088.75,1429,513
209,"China","corals",1999,1972.5,879.5,1620,551
209,"China","corals",2000,1712.25,818.25,707,394
209,"China","corals",2001,1410,525.75,1884,645
209,"China","corals",2002,1630,563.25,2309,663
209,"China","corals",2003,1782,622.75,2228,789
209,"China","corals",2004,2410.25,729,3220,819
209,"China","corals",2005,3173.5,984.5,4937,1667
209,"China","corals",2006,4045,1343.25,5795,2098
209,"China","corals",2007,5407.75,1751.5,7679,2422
209,"China","corals",2008,6332.5,2042.25,6919,1982
209,"China","corals",2009,8754.5,2515.25,14625,3559
209,"China","corals",2010,11732,3053,17705,4249
209,"China","corals",2011,12551.75,3392.25,10958,3779
209,"China","corals",2012,13375.75,3856.75,10215,3840
209,"China","corals",2013,11922,3962.5,8810,3982
209,"China","corals",2014,10414.75,3996.5,11676,4385
209,"China","corals",2015,10611,4547.5,11743,5983
209,"China","corals",2016,10628.75,4933.5,10286,5384
209,"China","corals",2017,10652.25,5146.25,8904,4833
210,"Japan","corals",1976,15,1883,15,1883
210,"Japan","corals",1977,11.5,2085.5,8,2288
210,"Japan","corals",1978,9.66666666666667,1832,6,1325
210,"Japan","corals",1979,8,1596.25,3,889
210,"Japan","corals",1980,5.75,1331.25,6,823
210,"Japan","corals",1981,4.75,967.75,4,834
210,"Japan","corals",1982,5.25,899,8,1050
210,"Japan","corals",1983,13.25,1208,35,2125
210,"Japan","corals",1984,16.5,1545,19,2171
210,"Japan","corals",1985,18.25,1723.75,11,1549
210,"Japan","corals",1986,18.5,2140.75,9,2718
210,"Japan","corals",1987,9.75,1609.5,0,0
210,"Japan","corals",1988,5,1066.75,0,0
210,"Japan","corals",1989,2.25,679.5,0,0
210,"Japan","corals",1990,934,2596,3736,10384
210,"Japan","corals",1991,1735.75,4676.75,3207,8323
210,"Japan","corals",1992,2533.75,6786,3192,8437
210,"Japan","corals",1993,3808.75,9244,5100,9832
210,"Japan","corals",1994,5906,12833.5,12125,24742
210,"Japan","corals",1995,6995.75,13331.75,7566,10316
210,"Japan","corals",1996,8160,14013,7849,11162
210,"Japan","corals",1997,8488,13632.5,6412,8310
210,"Japan","corals",1998,6343.25,8654,3546,4828
210,"Japan","corals",1999,5253,7210,3205,4540
210,"Japan","corals",2000,4820,6029,6117,6438
210,"Japan","corals",2001,5818.5,5362,10406,5642
210,"Japan","corals",2002,6687.5,6394.5,7022,8958
210,"Japan","corals",2003,6498.5,7850.75,2449,10365
210,"Japan","corals",2004,5577.5,8750.5,2433,10037
210,"Japan","corals",2005,3923.25,10029.5,3789,10758
210,"Japan","corals",2006,3121.75,13778.5,3816,23954
210,"Japan","corals",2007,3415.75,15383.75,3625,16786
210,"Japan","corals",2008,3475.5,16413.75,2672,14157
210,"Japan","corals",2009,3270.25,18089,2968,17459
210,"Japan","corals",2010,3121.75,21886,3222,39142
210,"Japan","corals",2011,3909,30263.75,6774,50297
210,"Japan","corals",2012,6993,40740.75,15008,56065
210,"Japan","corals",2013,8919.5,50673.75,10674,57191
210,"Japan","corals",2014,11312.25,55367.25,12793,57916
210,"Japan","corals",2015,15119.25,59243.5,22002,65802
210,"Japan","corals",2016,17708,61193.75,25363,63866
210,"Japan","corals",2017,22045.75,59914.5,28025,52074
214,"Egypt","corals",1994,3,6,3,6
214,"Egypt","corals",1995,2.5,4.5,2,3
214,"Egypt","corals",1996,1.66666666666667,3,0,0
214,"Egypt","corals",1997,6,8.25,19,24
214,"Egypt","corals",1998,8.5,13.75,13,28
214,"Egypt","corals",1999,10.75,16.75,11,15
214,"Egypt","corals",2000,12.75,18.75,8,8
214,"Egypt","corals",2001,11.75,18.25,15,22
214,"Egypt","corals",2002,9.5,12.75,4,6
214,"Egypt","corals",2003,6.75,9,0,0
214,"Egypt","corals",2004,4.75,7,0,0
214,"Egypt","corals",2005,1,1.5,0,0
214,"Egypt","corals",2006,0.75,1.75,3,7
214,"Egypt","corals",2007,0.75,1.75,0,0
214,"Egypt","corals",2008,0.75,1.75,0,0
214,"Egypt","corals",2009,17.2230333203083,3.25,65.8921332812333,6
214,"Egypt","corals",2010,16.4730333203083,1.5,0,0
214,"Egypt","corals",2011,31.5136322676954,2.25,60.1623957895481,3
214,"Egypt","corals",2012,31.5136322676954,2.25,0,0
214,"Egypt","corals",2013,15.040598947387,0.75,0,0
214,"Egypt","corals",2014,15.040598947387,0.75,0,0
214,"Egypt","corals",2015,0,0,0,0
214,"Egypt","corals",2016,0,0,0,0
214,"Egypt","corals",2017,0,0,0,0
216,"Indonesia","corals",1994,1131,5949,1131,5949
216,"Indonesia","corals",1995,1151,5860.5,1171,5772
216,"Indonesia","corals",1996,767.333333333333,3907,0,0
216,"Indonesia","corals",1997,575.5,2930.25,0,0
216,"Indonesia","corals",1998,292.75,1443,0,0
216,"Indonesia","corals",1999,0,0,0,0
216,"Indonesia","corals",2000,0,0,0,0
216,"Indonesia","corals",2001,0,0,0,0
216,"Indonesia","corals",2002,0,0,0,0
216,"Indonesia","corals",2003,0,0,0,0
216,"Indonesia","corals",2004,0,0,0,0
216,"Indonesia","corals",2005,0,0,0,0
216,"Indonesia","corals",2006,0,0,0,0
216,"Indonesia","corals",2007,0,0,0,0
216,"Indonesia","corals",2008,0,0,0,0
216,"Indonesia","corals",2009,17.5,37.5,70,150
216,"Indonesia","corals",2010,172.5,377,620,1358
216,"Indonesia","corals",2011,465.5,1032.5,1172,2622
216,"Indonesia","corals",2012,790.5,1907.5,1300,3500
216,"Indonesia","corals",2013,1061.25,2829.5,1153,3838
216,"Indonesia","corals",2014,1145.75,3429.25,958,3757
216,"Indonesia","corals",2015,1062.75,3846.75,840,4292
216,"Indonesia","corals",2016,966.5,4358,915,5545
216,"Indonesia","corals",2017,713.75,3610,142,846
218,"Canada","corals",1990,1098,470,1098,470
218,"Canada","corals",1991,907,456.5,716,443
218,"Canada","corals",1992,686.333333333333,374.333333333333,245,210
218,"Canada","corals",1993,775.25,419.5,1042,555
218,"Canada","corals",1994,765,419,1057,468
218,"Canada","corals",1995,1034.75,495.75,1795,750
218,"Canada","corals",1996,1124,605,602,647
218,"Canada","corals",1997,968.25,623.75,419,630
218,"Canada","corals",1998,872,659,672,609
218,"Canada","corals",1999,978.25,653.75,2220,729
218,"Canada","corals",2000,1551,773,2893,1124
218,"Canada","corals",2001,2479,958.75,4131,1373
218,"Canada","corals",2002,2832.75,988.75,2087,729
218,"Canada","corals",2003,2669.75,956.75,1568,601
218,"Canada","corals",2004,2545,979.5,2394,1215
218,"Canada","corals",2005,1691.25,757.75,716,486
218,"Canada","corals",2006,1206.25,700.75,147,501
218,"Canada","corals",2007,862.75,679,194,514
218,"Canada","corals",2008,361.75,519.25,390,576
218,"Canada","corals",2009,231.25,470.25,194,290
218,"Canada","corals",2010,290,495,382,600
218,"Canada","corals",2011,550.25,1218.75,1235,3409
218,"Canada","corals",2012,583.25,1282.25,522,830
218,"Canada","corals",2013,728,1368.5,773,635
218,"Canada","corals",2014,991.75,1599,1437,1522
218,"Canada","corals",2015,948.25,880.75,1061,536
218,"Canada","corals",2016,1252.25,878,1738,819
218,"Canada","corals",2017,1342,862,1132,571
220,"Sint Maarten","corals",2000,0,0.25,0,0.25
220,"Sint Maarten","corals",2001,0.125,0.625,0.25,1
220,"Sint Maarten","corals",2002,0.25,1,0.5,1.75
220,"Sint Maarten","corals",2003,0.25,1.0625,0.25,1.25
220,"Sint Maarten","corals",2004,0.25,1,0,0
220,"Sint Maarten","corals",2005,0.1875,0.75,0,0
220,"Sint Maarten","corals",2006,0.0625,0.3125,0,0
220,"Sint Maarten","corals",2007,0,0,0,0
220,"Sint Maarten","corals",2008,0,0,0,0
220,"Sint Maarten","corals",2009,0,0,0,0
220,"Sint Maarten","corals",2010,0,0,0,0
220,"Sint Maarten","corals",2011,0,0,0,0
220,"Sint Maarten","corals",2012,0,0,0,0
220,"Sint Maarten","corals",2013,0,0,0,0
220,"Sint Maarten","corals",2014,0,0,0,0
220,"Sint Maarten","corals",2015,0,0,0,0
220,"Sint Maarten","corals",2016,0,0,0,0
220,"Sint Maarten","corals",2017,0,0,0,0
223,"Norway","corals",1995,915.714825304894,3,915.714825304894,3
223,"Norway","corals",1996,927.326938428443,17.5,938.939051551992,32
223,"Norway","corals",1997,916.551292285629,63.3333333333333,895,155
223,"Norway","corals",1998,972.913469214222,71.75,1142,97
223,"Norway","corals",1999,1179.984762888,98,1744,108
223,"Norway","corals",2000,1256.25,116.75,1244,107
223,"Norway","corals",2001,1625.75,120,2373,168
223,"Norway","corals",2002,1912.5,149.25,2289,214
223,"Norway","corals",2003,2124.5,194.25,2592,288
223,"Norway","corals",2004,2641.25,244.25,3311,307
223,"Norway","corals",2005,3268.75,348.5,4883,585
223,"Norway","corals",2006,3124.25,376.75,1711,327
223,"Norway","corals",2007,2579.5,465.25,413,642
223,"Norway","corals",2008,1795,514.25,173,503
223,"Norway","corals",2009,580.5,398.25,25,121
223,"Norway","corals",2010,155.75,320.5,12,16
223,"Norway","corals",2011,55,165,10,20
223,"Norway","corals",2012,12.5,41.25,3,8
223,"Norway","corals",2013,7.75,18,6,28
223,"Norway","corals",2014,5.5,36.5,3,90
223,"Norway","corals",2015,3.25,32.5,1,4
223,"Norway","corals",2016,2.75,31.5,1,4
223,"Norway","corals",2017,1.75,27.75,2,13
224,"Chile","corals",1994,842,699,842,699
224,"Chile","corals",1995,625.5,672,409,645
224,"Chile","corals",1996,530.333333333333,569,340,363
224,"Chile","corals",1997,458.25,493.75,242,268
224,"Chile","corals",1998,367,412,477,372
224,"Chile","corals",1999,341.5,295.5,307,179
224,"Chile","corals",2000,326.5,257.25,280,210
224,"Chile","corals",2001,391.5,275.5,502,341
224,"Chile","corals",2002,337.25,227.5,260,180
224,"Chile","corals",2003,288.75,220.5,113,151
224,"Chile","corals",2004,230.5,193,47,100
224,"Chile","corals",2005,107,123,8,61
224,"Chile","corals",2006,56.75,106,59,112
224,"Chile","corals",2007,28.5,68.25,0,0
224,"Chile","corals",2008,16.75,43.25,0,0
224,"Chile","corals",2009,14.75,28,0,0
224,"Chile","corals",2010,0,0,0,0
224,"Chile","corals",2011,0,0,0,0
224,"Chile","corals",2012,0,0,0,0
224,"Chile","corals",2013,0,0,0,0
224,"Chile","corals",2014,0,0,0,0
224,"Chile","corals",2015,0,0,0,0
224,"Chile","corals",2016,0,0,0,0
224,"Chile","corals",2017,0,0,0,0
245,"Bonaire","corals",2000,0,0.25,0,0.25
245,"Bonaire","corals",2001,0.125,0.625,0.25,1
245,"Bonaire","corals",2002,0.25,1,0.5,1.75
245,"Bonaire","corals",2003,0.25,1.0625,0.25,1.25
245,"Bonaire","corals",2004,0.25,1,0,0
245,"Bonaire","corals",2005,0.1875,0.75,0,0
245,"Bonaire","corals",2006,0.0625,0.3125,0,0
245,"Bonaire","corals",2007,0,0,0,0
245,"Bonaire","corals",2008,0,0,0,0
245,"Bonaire","corals",2009,0,0,0,0
245,"Bonaire","corals",2010,0,0,0,0
245,"Bonaire","corals",2011,0,0,0,0
245,"Bonaire","corals",2012,0,0,0,0
245,"Bonaire","corals",2013,0,0,0,0
245,"Bonaire","corals",2014,0,0,0,0
245,"Bonaire","corals",2015,0,0,0,0
245,"Bonaire","corals",2016,0,0,0,0
245,"Bonaire","corals",2017,0,0,0,0
248,"Saba","corals",2000,0,0.25,0,0.25
248,"Saba","corals",2001,0.125,0.625,0.25,1
248,"Saba","corals",2002,0.25,1,0.5,1.75
248,"Saba","corals",2003,0.25,1.0625,0.25,1.25
248,"Saba","corals",2004,0.25,1,0,0
248,"Saba","corals",2005,0.1875,0.75,0,0
248,"Saba","corals",2006,0.0625,0.3125,0,0
248,"Saba","corals",2007,0,0,0,0
248,"Saba","corals",2008,0,0,0,0
248,"Saba","corals",2009,0,0,0,0
248,"Saba","corals",2010,0,0,0,0
248,"Saba","corals",2011,0,0,0,0
248,"Saba","corals",2012,0,0,0,0
248,"Saba","corals",2013,0,0,0,0
248,"Saba","corals",2014,0,0,0,0
248,"Saba","corals",2015,0,0,0,0
248,"Saba","corals",2016,0,0,0,0
248,"Saba","corals",2017,0,0,0,0
249,"Sint Eustatius","corals",2000,0,0.25,0,0.25
249,"Sint Eustatius","corals",2001,0.125,0.625,0.25,1
249,"Sint Eustatius","corals",2002,0.25,1,0.5,1.75
249,"Sint Eustatius","corals",2003,0.25,1.0625,0.25,1.25
249,"Sint Eustatius","corals",2004,0.25,1,0,0
249,"Sint Eustatius","corals",2005,0.1875,0.75,0,0
249,"Sint Eustatius","corals",2006,0.0625,0.3125,0,0
249,"Sint Eustatius","corals",2007,0,0,0,0
249,"Sint Eustatius","corals",2008,0,0,0,0
249,"Sint Eustatius","corals",2009,0,0,0,0
249,"Sint Eustatius","corals",2010,0,0,0,0
249,"Sint Eustatius","corals",2011,0,0,0,0
249,"Sint Eustatius","corals",2012,0,0,0,0
249,"Sint Eustatius","corals",2013,0,0,0,0
249,"Sint Eustatius","corals",2014,0,0,0,0
249,"Sint Eustatius","corals",2015,0,0,0,0
249,"Sint Eustatius","corals",2016,0,0,0,0
249,"Sint Eustatius","corals",2017,0,0,0,0
