country,year,value,unit,occupation_code,sector,data_source
Bolivia,1994,133.001602172852,monthly wage USD (1),97,tour,oww database
Bolivia,1994,76.5594177246094,monthly wage USD (1),98,tour,oww database
Bolivia,1994,59.7729911804199,monthly wage USD (1),99,tour,oww database
Bolivia,1994,89.0618743896484,monthly wage USD (1),100,tour,oww database
Bolivia,1995,131.375427246094,monthly wage USD (1),97,tour,oww database
Bolivia,1995,136.417221069336,monthly wage USD (1),98,tour,oww database
Bolivia,1995,132.98095703125,monthly wage USD (1),99,tour,oww database
Bolivia,1995,108.796997070312,monthly wage USD (1),100,tour,oww database
Bolivia,1996,179.729156494141,monthly wage USD (1),97,tour,oww database
Bolivia,1996,120.748023986816,monthly wage USD (1),98,tour,oww database
Bolivia,1996,137.713668823242,monthly wage USD (1),99,tour,oww database
Bolivia,1996,135.209426879883,monthly wage USD (1),100,tour,oww database
Bolivia,1997,196.994049072266,monthly wage USD (1),97,tour,oww database
Bolivia,1997,135.2060546875,monthly wage USD (1),98,tour,oww database
Bolivia,1997,145.416839599609,monthly wage USD (1),99,tour,oww database
Bolivia,1997,150.146636962891,monthly wage USD (1),100,tour,oww database
Bolivia,1999,124.486167907715,monthly wage USD (1),97,tour,oww database
Bolivia,1999,182.920837402344,monthly wage USD (1),98,tour,oww database
Bolivia,1999,89.198112487793,monthly wage USD (1),99,tour,oww database
Bolivia,1999,88.1995468139648,monthly wage USD (1),100,tour,oww database
Brazil,1987,175.82502746582,monthly wage USD (1),97,tour,oww database
Brazil,1987,137.421005249023,monthly wage USD (1),98,tour,oww database
Brazil,1987,182.009262084961,monthly wage USD (1),117,ph,oww database
Brazil,1999,175.979843139648,monthly wage USD (1),9,cf,oww database
Brazil,1999,208.778457641602,monthly wage USD (1),10,cf,oww database
Brazil,1999,173.081878662109,monthly wage USD (1),97,tour,oww database
Brazil,1999,140.478713989258,monthly wage USD (1),100,tour,oww database
Brazil,1999,362.998260498047,monthly wage USD (1),116,tran,oww database
Brazil,1999,285.819793701172,monthly wage USD (1),117,ph,oww database
Brazil,2001,118.995384216309,monthly wage USD (1),9,cf,oww database
Brazil,2001,108.056488037109,monthly wage USD (1),10,cf,oww database
Brazil,2001,148.739364624023,monthly wage USD (1),97,tour,oww database
Brazil,2001,132.07502746582,monthly wage USD (1),98,tour,oww database
Brazil,2001,115.856338500977,monthly wage USD (1),100,tour,oww database
Brazil,2001,1042.52990722656,monthly wage USD (1),114,tran,oww database
Brazil,2001,263.504211425781,monthly wage USD (1),115,tran,oww database
Brazil,2001,275.785308837891,monthly wage USD (1),116,tran,oww database
Brazil,2001,91.0117111206055,monthly wage USD (1),117,ph,oww database
Brazil,2003,157.981292724609,monthly wage USD (1),9,cf,oww database
Brazil,2003,157.981292724609,monthly wage USD (1),10,cf,oww database
Brazil,2003,110.543937683105,monthly wage USD (1),98,tour,oww database
Brazil,2003,99.9760437011719,monthly wage USD (1),99,tour,oww database
Brazil,2003,104.316879272461,monthly wage USD (1),100,tour,oww database
Brazil,2003,168.730712890625,monthly wage USD (1),117,ph,oww database
Brazil,2004,182.330474853516,monthly wage USD (1),9,cf,oww database
Brazil,2004,182.330474853516,monthly wage USD (1),10,cf,oww database
Brazil,2004,204.396224975586,monthly wage USD (1),117,ph,oww database
Brazil,2005,220.940322875977,monthly wage USD (1),9,cf,oww database
Brazil,2006,288.282409667969,monthly wage USD (1),9,cf,oww database
Brazil,2006,259.060119628906,monthly wage USD (1),117,ph,oww database
"Bahamas, The",1986,224.819854736328,monthly wage USD (1),9,cf,oww database
"Bahamas, The",1986,1161.56909179688,monthly wage USD (1),98,tour,oww database
"Bahamas, The",1986,1798.55883789062,monthly wage USD (1),114,tran,oww database
"Bahamas, The",1987,1288.89184570312,monthly wage USD (1),98,tour,oww database
"Bahamas, The",1987,309.127166748047,monthly wage USD (1),100,tour,oww database
"Bahamas, The",1987,2522.02880859375,monthly wage USD (1),114,tran,oww database
"Bahamas, The",1987,691.770446777344,monthly wage USD (1),116,tran,oww database
"Bahamas, The",1988,1593.82458496094,monthly wage USD (1),98,tour,oww database
"Bahamas, The",1990,915.084106445312,monthly wage USD (1),98,tour,oww database
"Bahamas, The",1990,476.666534423828,monthly wage USD (1),99,tour,oww database
"Bahamas, The",1990,309.329162597656,monthly wage USD (1),100,tour,oww database
"Bahamas, The",1991,1529.00024414062,monthly wage USD (1),98,tour,oww database
"Bahamas, The",2000,1469.86987304688,monthly wage USD (1),9,cf,oww database
"Bahamas, The",2000,1168.27233886719,monthly wage USD (1),10,cf,oww database
"Bahamas, The",2000,1135.54858398438,monthly wage USD (1),97,tour,oww database
"Bahamas, The",2000,1371.39294433594,monthly wage USD (1),98,tour,oww database
"Bahamas, The",2000,987.666381835938,monthly wage USD (1),99,tour,oww database
"Bahamas, The",2000,863.931030273438,monthly wage USD (1),100,tour,oww database
"Bahamas, The",2000,1268.68566894531,monthly wage USD (1),114,tran,oww database
"Bahamas, The",2000,1309.46215820312,monthly wage USD (1),115,tran,oww database
"Bahamas, The",2000,1041.53100585938,monthly wage USD (1),116,tran,oww database
"Bahamas, The",2000,613.086547851562,monthly wage USD (1),117,ph,oww database
"Bahamas, The",2003,1109.11083984375,monthly wage USD (1),117,ph,oww database
"Bahamas, The",2004,1463.05981445312,monthly wage USD (1),97,tour,oww database
"Bahamas, The",2004,1141.08850097656,monthly wage USD (1),98,tour,oww database
"Bahamas, The",2004,709.712951660156,monthly wage USD (1),99,tour,oww database
"Bahamas, The",2004,870.835021972656,monthly wage USD (1),100,tour,oww database
"Bahamas, The",2004,1011.68939208984,monthly wage USD (1),117,ph,oww database
"Bahamas, The",2007,1646.66687011719,monthly wage USD (1),97,tour,oww database
"Bahamas, The",2007,1317.33349609375,monthly wage USD (1),98,tour,oww database
"Bahamas, The",2007,1152.66662597656,monthly wage USD (1),99,tour,oww database
"Bahamas, The",2007,1689.99975585938,monthly wage USD (1),100,tour,oww database
Botswana,1983,197.207321166992,monthly wage USD (1),97,tour,oww database
Botswana,1983,131.948287963867,monthly wage USD (1),98,tour,oww database
Botswana,1983,120.379005432129,monthly wage USD (1),99,tour,oww database
Botswana,1983,69.6527938842773,monthly wage USD (1),100,tour,oww database
Botswana,1984,172.778839111328,monthly wage USD (1),97,tour,oww database
Botswana,1984,107.817344665527,monthly wage USD (1),98,tour,oww database
Botswana,1984,98.7841796875,monthly wage USD (1),99,tour,oww database
Botswana,1984,105.120063781738,monthly wage USD (1),100,tour,oww database
Botswana,2006,149.338638305664,monthly wage USD (1),97,tour,oww database
Botswana,2006,149.338638305664,monthly wage USD (1),98,tour,oww database
Botswana,2006,149.338638305664,monthly wage USD (1),99,tour,oww database
Botswana,2006,149.338638305664,monthly wage USD (1),100,tour,oww database
Botswana,2007,150.287261962891,monthly wage USD (1),97,tour,oww database
Botswana,2007,150.287261962891,monthly wage USD (1),98,tour,oww database
Botswana,2007,150.287261962891,monthly wage USD (1),99,tour,oww database
Botswana,2007,150.287261962891,monthly wage USD (1),100,tour,oww database
Belize,1983,133.795913696289,monthly wage USD (1),97,tour,oww database
Belize,1983,219.51286315918,monthly wage USD (1),98,tour,oww database
Belize,1983,193.720993041992,monthly wage USD (1),99,tour,oww database
Belize,1983,238.454452514648,monthly wage USD (1),100,tour,oww database
Belize,1983,315.051055908203,monthly wage USD (1),117,ph,oww database
Belize,1984,179.506057739258,monthly wage USD (1),97,tour,oww database
Belize,1984,152.082962036133,monthly wage USD (1),98,tour,oww database
Belize,1984,193.720993041992,monthly wage USD (1),99,tour,oww database
Belize,1984,217.71923828125,monthly wage USD (1),100,tour,oww database
Belize,1984,343.076782226562,monthly wage USD (1),117,ph,oww database
Belize,1985,169.337158203125,monthly wage USD (1),97,tour,oww database
Belize,1985,152.082962036133,monthly wage USD (1),98,tour,oww database
Belize,1985,193.720993041992,monthly wage USD (1),99,tour,oww database
Belize,1985,157.24169921875,monthly wage USD (1),100,tour,oww database
Belize,1985,401.418365478516,monthly wage USD (1),117,ph,oww database
Belize,1986,226.10009765625,monthly wage USD (1),97,tour,oww database
Belize,1986,152.362060546875,monthly wage USD (1),98,tour,oww database
Belize,1986,193.720993041992,monthly wage USD (1),99,tour,oww database
Belize,1986,157.24169921875,monthly wage USD (1),100,tour,oww database
Belize,1986,411.24951171875,monthly wage USD (1),117,ph,oww database
Belize,1987,226.10009765625,monthly wage USD (1),97,tour,oww database
Belize,1987,152.362060546875,monthly wage USD (1),98,tour,oww database
Belize,1987,193.720993041992,monthly wage USD (1),99,tour,oww database
Belize,1987,157.24169921875,monthly wage USD (1),100,tour,oww database
Belize,1987,451.520416259766,monthly wage USD (1),117,ph,oww database
Belize,1988,226.10009765625,monthly wage USD (1),97,tour,oww database
Belize,1988,242.511138916016,monthly wage USD (1),98,tour,oww database
Belize,1988,191.721893310547,monthly wage USD (1),99,tour,oww database
Belize,1988,157.24169921875,monthly wage USD (1),100,tour,oww database
Belize,1988,485.691711425781,monthly wage USD (1),117,ph,oww database
Belize,1989,226.10009765625,monthly wage USD (1),97,tour,oww database
Belize,1989,242.511138916016,monthly wage USD (1),98,tour,oww database
Belize,1989,191.721893310547,monthly wage USD (1),99,tour,oww database
Belize,1989,157.24169921875,monthly wage USD (1),100,tour,oww database
Belize,1989,486.529876708984,monthly wage USD (1),117,ph,oww database
Belize,1990,252.898223876953,monthly wage USD (1),97,tour,oww database
Belize,1990,365.156066894531,monthly wage USD (1),98,tour,oww database
Belize,1990,273.28857421875,monthly wage USD (1),99,tour,oww database
Belize,1990,273.161285400391,monthly wage USD (1),100,tour,oww database
Belize,1990,513.434143066406,monthly wage USD (1),117,ph,oww database
Belize,1991,252.898223876953,monthly wage USD (1),97,tour,oww database
Belize,1991,365.156066894531,monthly wage USD (1),98,tour,oww database
Belize,1991,273.28857421875,monthly wage USD (1),99,tour,oww database
Belize,1991,230.863433837891,monthly wage USD (1),100,tour,oww database
Belize,1991,530.494445800781,monthly wage USD (1),117,ph,oww database
Belize,1992,252.898223876953,monthly wage USD (1),97,tour,oww database
Belize,1992,365.156066894531,monthly wage USD (1),98,tour,oww database
Belize,1992,273.28857421875,monthly wage USD (1),99,tour,oww database
Belize,1992,230.863433837891,monthly wage USD (1),100,tour,oww database
Belize,1992,545.8466796875,monthly wage USD (1),117,ph,oww database
Belize,1993,434.612487792969,monthly wage USD (1),97,tour,oww database
Belize,1993,658.092041015625,monthly wage USD (1),98,tour,oww database
Belize,1993,290.68896484375,monthly wage USD (1),99,tour,oww database
Belize,1993,341.848785400391,monthly wage USD (1),100,tour,oww database
Belize,1993,525.450134277344,monthly wage USD (1),117,ph,oww database
Belize,1994,461.240570068359,monthly wage USD (1),97,tour,oww database
Belize,1994,507.364379882812,monthly wage USD (1),98,tour,oww database
Belize,1994,290.68896484375,monthly wage USD (1),99,tour,oww database
Belize,1994,304.168273925781,monthly wage USD (1),100,tour,oww database
Belize,1994,514.556030273438,monthly wage USD (1),117,ph,oww database
Belize,1995,390.000091552734,monthly wage USD (1),97,tour,oww database
Belize,1995,281.775024414062,monthly wage USD (1),98,tour,oww database
Belize,1995,281.775024414062,monthly wage USD (1),99,tour,oww database
Belize,1995,281.775024414062,monthly wage USD (1),100,tour,oww database
Canada,1983,1792.44274902344,monthly wage USD (1),75,sb,oww database
Canada,1983,863.207092285156,monthly wage USD (1),97,tour,oww database
Canada,1983,974.196960449219,monthly wage USD (1),98,tour,oww database
Canada,1983,599.170471191406,monthly wage USD (1),99,tour,oww database
Canada,1983,879.2998046875,monthly wage USD (1),100,tour,oww database
Canada,1983,1330.8193359375,monthly wage USD (1),115,tran,oww database
Canada,1983,1424.39709472656,monthly wage USD (1),116,tran,oww database
Canada,1984,1830.4814453125,monthly wage USD (1),75,sb,oww database
Canada,1984,837.137817382812,monthly wage USD (1),97,tour,oww database
Canada,1984,970.252197265625,monthly wage USD (1),98,tour,oww database
Canada,1984,581.804504394531,monthly wage USD (1),99,tour,oww database
Canada,1984,833.539611816406,monthly wage USD (1),100,tour,oww database
Canada,1984,1333.87670898438,monthly wage USD (1),115,tran,oww database
Canada,1984,1356.76330566406,monthly wage USD (1),116,tran,oww database
Canada,1985,1745.189453125,monthly wage USD (1),75,sb,oww database
Canada,1985,843.240905761719,monthly wage USD (1),97,tour,oww database
Canada,1985,942.347473144531,monthly wage USD (1),98,tour,oww database
Canada,1985,596.69921875,monthly wage USD (1),99,tour,oww database
Canada,1985,720.21484375,monthly wage USD (1),100,tour,oww database
Canada,1985,1367.2373046875,monthly wage USD (1),115,tran,oww database
Canada,1985,1314.69128417969,monthly wage USD (1),116,tran,oww database
Canada,1997,2015.53625488281,monthly wage USD (1),10,cf,oww database
Canada,1997,1652.5693359375,monthly wage USD (1),75,sb,oww database
Canada,1997,1015.41265869141,monthly wage USD (1),97,tour,oww database
Canada,1997,952.690185546875,monthly wage USD (1),98,tour,oww database
Canada,1997,963.373657226562,monthly wage USD (1),99,tour,oww database
Canada,1997,916.269958496094,monthly wage USD (1),100,tour,oww database
Canada,1998,1731.51196289062,monthly wage USD (1),10,cf,oww database
Canada,1998,944.574523925781,monthly wage USD (1),97,tour,oww database
Canada,1998,888.337768554688,monthly wage USD (1),98,tour,oww database
Canada,1998,941.798461914062,monthly wage USD (1),99,tour,oww database
Canada,1998,877.756591796875,monthly wage USD (1),100,tour,oww database
Canada,1998,2027.650390625,monthly wage USD (1),117,ph,oww database
Canada,1999,1276.12841796875,monthly wage USD (1),10,cf,oww database
Canada,1999,987.039306640625,monthly wage USD (1),97,tour,oww database
Canada,1999,930.108215332031,monthly wage USD (1),98,tour,oww database
Canada,1999,977.189697265625,monthly wage USD (1),99,tour,oww database
Canada,1999,788.544616699219,monthly wage USD (1),100,tour,oww database
Canada,2000,1625.46203613281,monthly wage USD (1),10,cf,oww database
Canada,2000,1061.03247070312,monthly wage USD (1),97,tour,oww database
Canada,2000,1006.17376708984,monthly wage USD (1),98,tour,oww database
Canada,2000,1022.04180908203,monthly wage USD (1),99,tour,oww database
Canada,2000,859.292297363281,monthly wage USD (1),100,tour,oww database
Canada,2000,2143.41259765625,monthly wage USD (1),117,ph,oww database
Canada,2001,1643.65295410156,monthly wage USD (1),10,cf,oww database
Canada,2001,1003.61157226562,monthly wage USD (1),97,tour,oww database
Canada,2001,933.342346191406,monthly wage USD (1),98,tour,oww database
Canada,2001,969.784423828125,monthly wage USD (1),99,tour,oww database
Canada,2001,760.677124023438,monthly wage USD (1),100,tour,oww database
Canada,2001,1930.43518066406,monthly wage USD (1),117,ph,oww database
Canada,2002,1548.38122558594,monthly wage USD (1),10,cf,oww database
Canada,2002,1232.20324707031,monthly wage USD (1),97,tour,oww database
Canada,2002,887.529846191406,monthly wage USD (1),98,tour,oww database
Canada,2002,976.277038574219,monthly wage USD (1),99,tour,oww database
Canada,2002,779.283081054688,monthly wage USD (1),100,tour,oww database
Canada,2002,1326.02783203125,monthly wage USD (1),117,ph,oww database
Canada,2003,1654.98449707031,monthly wage USD (1),10,cf,oww database
Canada,2003,1185.98571777344,monthly wage USD (1),97,tour,oww database
Canada,2003,1152.6494140625,monthly wage USD (1),98,tour,oww database
Canada,2003,1094.58715820312,monthly wage USD (1),99,tour,oww database
Canada,2003,1028.22351074219,monthly wage USD (1),100,tour,oww database
Canada,2004,1688.15637207031,monthly wage USD (1),10,cf,oww database
Canada,2004,1476.6953125,monthly wage USD (1),97,tour,oww database
Canada,2004,1178.70495605469,monthly wage USD (1),98,tour,oww database
Canada,2004,1245.81005859375,monthly wage USD (1),99,tour,oww database
Canada,2004,1544.43664550781,monthly wage USD (1),100,tour,oww database
Canada,2004,1713.90100097656,monthly wage USD (1),117,ph,oww database
Canada,2005,1747.40588378906,monthly wage USD (1),10,cf,oww database
Canada,2005,1914.49853515625,monthly wage USD (1),75,sb,oww database
Canada,2005,1587.53039550781,monthly wage USD (1),97,tour,oww database
Canada,2005,1325.71264648438,monthly wage USD (1),98,tour,oww database
Canada,2005,1304.56860351562,monthly wage USD (1),99,tour,oww database
Canada,2005,1307.77612304688,monthly wage USD (1),100,tour,oww database
Canada,2005,3816.67260742188,monthly wage USD (1),117,ph,oww database
Canada,2006,2286.22314453125,monthly wage USD (1),10,cf,oww database
Canada,2006,1534.30603027344,monthly wage USD (1),97,tour,oww database
Canada,2006,1436.03527832031,monthly wage USD (1),98,tour,oww database
Canada,2006,1514.42150878906,monthly wage USD (1),99,tour,oww database
Canada,2006,1434.32849121094,monthly wage USD (1),100,tour,oww database
Canada,2006,3438.236328125,monthly wage USD (1),117,ph,oww database
Canada,2007,3116.04223632812,monthly wage USD (1),10,cf,oww database
Canada,2007,2003.17395019531,monthly wage USD (1),97,tour,oww database
Canada,2007,1501.4267578125,monthly wage USD (1),98,tour,oww database
Canada,2007,1621.7490234375,monthly wage USD (1),99,tour,oww database
Canada,2007,1766.28771972656,monthly wage USD (1),100,tour,oww database
Canada,2007,3017.50463867188,monthly wage USD (1),117,ph,oww database
Canada,2008,2576.24340820312,monthly wage USD (1),10,cf,oww database
Canada,2008,1739.24182128906,monthly wage USD (1),97,tour,oww database
Canada,2008,1567.89978027344,monthly wage USD (1),98,tour,oww database
Canada,2008,1647.45544433594,monthly wage USD (1),99,tour,oww database
Canada,2008,2067.57641601562,monthly wage USD (1),100,tour,oww database
Canada,2008,3306.82568359375,monthly wage USD (1),117,ph,oww database
Central African Republic,1987,149.859573364258,monthly wage USD (1),97,tour,oww database
Central African Republic,1987,157.352523803711,monthly wage USD (1),98,tour,oww database
Central African Republic,1987,131.12712097168,monthly wage USD (1),99,tour,oww database
Central African Republic,1987,112.394630432129,monthly wage USD (1),100,tour,oww database
Central African Republic,1988,151.212188720703,monthly wage USD (1),97,tour,oww database
Central African Republic,1988,158.772766113281,monthly wage USD (1),98,tour,oww database
Central African Republic,1988,132.310653686523,monthly wage USD (1),99,tour,oww database
Central African Republic,1988,113.409088134766,monthly wage USD (1),100,tour,oww database
Central African Republic,1989,141.182159423828,monthly wage USD (1),97,tour,oww database
Central African Republic,1989,148.241241455078,monthly wage USD (1),98,tour,oww database
Central African Republic,1989,123.534378051758,monthly wage USD (1),99,tour,oww database
Central African Republic,1989,105.886573791504,monthly wage USD (1),100,tour,oww database
Central African Republic,1991,141.790237426758,monthly wage USD (1),97,tour,oww database
Central African Republic,1991,153.51985168457,monthly wage USD (1),98,tour,oww database
Central African Republic,1991,124.066436767578,monthly wage USD (1),99,tour,oww database
Central African Republic,1991,106.342628479004,monthly wage USD (1),100,tour,oww database
Central African Republic,1992,151.119171142578,monthly wage USD (1),97,tour,oww database
Central African Republic,1992,163.620529174805,monthly wage USD (1),98,tour,oww database
Central African Republic,1992,132.229263305664,monthly wage USD (1),99,tour,oww database
Central African Republic,1992,113.339324951172,monthly wage USD (1),100,tour,oww database
Central African Republic,1993,164.055389404297,monthly wage USD (1),97,tour,oww database
Central African Republic,1993,177.626892089844,monthly wage USD (1),98,tour,oww database
Central African Republic,1993,143.548446655273,monthly wage USD (1),99,tour,oww database
Central African Republic,1993,123.041488647461,monthly wage USD (1),100,tour,oww database
Central African Republic,1995,137.506774902344,monthly wage USD (1),97,tour,oww database
Central African Republic,1995,162.867660522461,monthly wage USD (1),98,tour,oww database
Central African Republic,1995,163.577163696289,monthly wage USD (1),99,tour,oww database
Central African Republic,1995,138.437438964844,monthly wage USD (1),100,tour,oww database
Central African Republic,1996,134.172546386719,monthly wage USD (1),97,tour,oww database
Central African Republic,1996,158.918472290039,monthly wage USD (1),98,tour,oww database
Central African Republic,1996,159.610778808594,monthly wage USD (1),99,tour,oww database
Central African Republic,1996,135.080642700195,monthly wage USD (1),100,tour,oww database
Central African Republic,1997,117.594467163086,monthly wage USD (1),97,tour,oww database
Central African Republic,1997,139.282852172852,monthly wage USD (1),98,tour,oww database
Central African Republic,1997,139.889617919922,monthly wage USD (1),99,tour,oww database
Central African Republic,1997,118.390357971191,monthly wage USD (1),100,tour,oww database
Côte d'Ivoire,1985,90.1237640380859,monthly wage USD (1),97,tour,oww database
Côte d'Ivoire,1985,161.951354980469,monthly wage USD (1),98,tour,oww database
Côte d'Ivoire,1985,90.1237640380859,monthly wage USD (1),99,tour,oww database
Côte d'Ivoire,1985,82.9972457885742,monthly wage USD (1),100,tour,oww database
Côte d'Ivoire,1990,265.262054443359,monthly wage USD (1),9,cf,oww database
Côte d'Ivoire,1990,338.955169677734,monthly wage USD (1),75,sb,oww database
Côte d'Ivoire,1990,150.9189453125,monthly wage USD (1),97,tour,oww database
Côte d'Ivoire,1990,180.159591674805,monthly wage USD (1),98,tour,oww database
Côte d'Ivoire,1990,144.428375244141,monthly wage USD (1),99,tour,oww database
Côte d'Ivoire,1990,123.911239624023,monthly wage USD (1),100,tour,oww database
Côte d'Ivoire,1990,462.166656494141,monthly wage USD (1),114,tran,oww database
Côte d'Ivoire,1990,157.071990966797,monthly wage USD (1),115,tran,oww database
Côte d'Ivoire,1990,286.114562988281,monthly wage USD (1),116,tran,oww database
Côte d'Ivoire,1990,1608.78454589844,monthly wage USD (1),117,ph,oww database
Côte d'Ivoire,1992,147.844329833984,monthly wage USD (1),9,cf,oww database
Côte d'Ivoire,1992,147.862106323242,monthly wage USD (1),97,tour,oww database
Côte d'Ivoire,1992,310.453063964844,monthly wage USD (1),114,tran,oww database
Côte d'Ivoire,1992,147.844329833984,monthly wage USD (1),116,tran,oww database
Côte d'Ivoire,1994,77.5337829589844,monthly wage USD (1),9,cf,oww database
Côte d'Ivoire,1994,77.5337829589844,monthly wage USD (1),10,cf,oww database
Côte d'Ivoire,1994,77.5422134399414,monthly wage USD (1),97,tour,oww database
Côte d'Ivoire,1994,77.5422134399414,monthly wage USD (1),98,tour,oww database
Côte d'Ivoire,1994,77.5422134399414,monthly wage USD (1),99,tour,oww database
Côte d'Ivoire,1994,77.5422134399414,monthly wage USD (1),100,tour,oww database
Côte d'Ivoire,1996,193.942825317383,monthly wage USD (1),75,sb,oww database
Côte d'Ivoire,1996,143.776550292969,monthly wage USD (1),97,tour,oww database
Côte d'Ivoire,1996,154.892135620117,monthly wage USD (1),98,tour,oww database
Côte d'Ivoire,1996,154.892135620117,monthly wage USD (1),99,tour,oww database
Côte d'Ivoire,1996,143.776550292969,monthly wage USD (1),100,tour,oww database
Côte d'Ivoire,1996,296.643218994141,monthly wage USD (1),114,tran,oww database
Côte d'Ivoire,1996,165.826080322266,monthly wage USD (1),115,tran,oww database
Côte d'Ivoire,1996,167.80094909668,monthly wage USD (1),116,tran,oww database
Côte d'Ivoire,1996,98.0975952148438,monthly wage USD (1),117,ph,oww database
Côte d'Ivoire,1997,169.97966003418,monthly wage USD (1),75,sb,oww database
Côte d'Ivoire,1997,126.011825561523,monthly wage USD (1),97,tour,oww database
Côte d'Ivoire,1997,135.753982543945,monthly wage USD (1),98,tour,oww database
Côte d'Ivoire,1997,135.753982543945,monthly wage USD (1),99,tour,oww database
Côte d'Ivoire,1997,126.011825561523,monthly wage USD (1),100,tour,oww database
Côte d'Ivoire,1997,259.990631103516,monthly wage USD (1),114,tran,oww database
Côte d'Ivoire,1997,145.336959838867,monthly wage USD (1),115,tran,oww database
Côte d'Ivoire,1997,147.067825317383,monthly wage USD (1),116,tran,oww database
Côte d'Ivoire,1997,85.9768676757812,monthly wage USD (1),117,ph,oww database
Côte d'Ivoire,2000,174.95703125,monthly wage USD (1),9,cf,oww database
Côte d'Ivoire,2000,93.3854522705078,monthly wage USD (1),10,cf,oww database
Côte d'Ivoire,2000,60.4680290222168,monthly wage USD (1),97,tour,oww database
Côte d'Ivoire,2000,119.079460144043,monthly wage USD (1),98,tour,oww database
Côte d'Ivoire,2000,60.4680290222168,monthly wage USD (1),99,tour,oww database
Côte d'Ivoire,2000,60.4680290222168,monthly wage USD (1),100,tour,oww database
Côte d'Ivoire,2000,144.018005371094,monthly wage USD (1),114,tran,oww database
Côte d'Ivoire,2000,100.580665588379,monthly wage USD (1),115,tran,oww database
Côte d'Ivoire,2000,105.538902282715,monthly wage USD (1),116,tran,oww database
Côte d'Ivoire,2000,89.3163681030273,monthly wage USD (1),117,ph,oww database
Côte d'Ivoire,2001,169.930023193359,monthly wage USD (1),9,cf,oww database
Côte d'Ivoire,2001,90.7022323608398,monthly wage USD (1),10,cf,oww database
Côte d'Ivoire,2001,58.7306137084961,monthly wage USD (1),97,tour,oww database
Côte d'Ivoire,2001,115.657974243164,monthly wage USD (1),98,tour,oww database
Côte d'Ivoire,2001,58.7306137084961,monthly wage USD (1),99,tour,oww database
Côte d'Ivoire,2001,58.7306137084961,monthly wage USD (1),100,tour,oww database
Côte d'Ivoire,2001,139.879974365234,monthly wage USD (1),114,tran,oww database
Côte d'Ivoire,2001,97.6907043457031,monthly wage USD (1),115,tran,oww database
Côte d'Ivoire,2001,102.506477355957,monthly wage USD (1),116,tran,oww database
Côte d'Ivoire,2001,86.7500610351562,monthly wage USD (1),117,ph,oww database
Chile,1984,285.269195556641,monthly wage USD (1),75,sb,oww database
Chile,1984,226.188781738281,monthly wage USD (1),97,tour,oww database
Chile,1984,161.015167236328,monthly wage USD (1),98,tour,oww database
Chile,1984,161.015167236328,monthly wage USD (1),99,tour,oww database
Chile,1984,146.746276855469,monthly wage USD (1),100,tour,oww database
Chile,1984,929.295104980469,monthly wage USD (1),114,tran,oww database
Chile,1984,308.465698242188,monthly wage USD (1),115,tran,oww database
Chile,1984,278.909515380859,monthly wage USD (1),116,tran,oww database
Chile,1984,175.471389770508,monthly wage USD (1),117,ph,oww database
Chile,1985,210.109771728516,monthly wage USD (1),75,sb,oww database
Chile,1985,161.460037231445,monthly wage USD (1),97,tour,oww database
Chile,1985,118.926071166992,monthly wage USD (1),98,tour,oww database
Chile,1985,118.926071166992,monthly wage USD (1),99,tour,oww database
Chile,1985,106.27311706543,monthly wage USD (1),100,tour,oww database
Chile,1985,707.328552246094,monthly wage USD (1),114,tran,oww database
Chile,1985,215.123962402344,monthly wage USD (1),115,tran,oww database
Chile,1985,234.065338134766,monthly wage USD (1),116,tran,oww database
Chile,1985,127.533088684082,monthly wage USD (1),117,ph,oww database
Chile,1986,193.284240722656,monthly wage USD (1),75,sb,oww database
Chile,1986,151.950897216797,monthly wage USD (1),97,tour,oww database
Chile,1986,117.201622009277,monthly wage USD (1),98,tour,oww database
Chile,1986,117.201622009277,monthly wage USD (1),99,tour,oww database
Chile,1986,100.739036560059,monthly wage USD (1),100,tour,oww database
Chile,1986,766.509704589844,monthly wage USD (1),114,tran,oww database
Chile,1986,195.998199462891,monthly wage USD (1),115,tran,oww database
Chile,1986,286.163543701172,monthly wage USD (1),116,tran,oww database
Chile,1986,124.845222473145,monthly wage USD (1),117,ph,oww database
Cameroon,1983,323.880920410156,monthly wage USD (1),10,cf,oww database
Cameroon,1983,231.154235839844,monthly wage USD (1),98,tour,oww database
Cameroon,1983,114.284706115723,monthly wage USD (1),99,tour,oww database
Cameroon,1983,105.086784362793,monthly wage USD (1),100,tour,oww database
Cameroon,1984,282.453704833984,monthly wage USD (1),10,cf,oww database
Cameroon,1984,201.58757019043,monthly wage USD (1),98,tour,oww database
Cameroon,1984,99.6666793823242,monthly wage USD (1),99,tour,oww database
Cameroon,1984,91.6452560424805,monthly wage USD (1),100,tour,oww database
Cameroon,1985,267.337738037109,monthly wage USD (1),97,tour,oww database
Cameroon,1985,119.150718688965,monthly wage USD (1),99,tour,oww database
Cameroon,1985,119.150718688965,monthly wage USD (1),100,tour,oww database
Cameroon,1986,403.703582763672,monthly wage USD (1),97,tour,oww database
Cameroon,1986,166.399780273438,monthly wage USD (1),99,tour,oww database
Cameroon,1986,166.399780273438,monthly wage USD (1),100,tour,oww database
China,1990,50.1389846801758,monthly wage USD (1),75,sb,oww database
China,1990,52.8110275268555,monthly wage USD (1),98,tour,oww database
