"mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_name","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period","bayesian_probability"
0.0135850517480124,0.0170969716982817,0.78225,-0.0331746994191247,0.05585048867478,-0.0207480656660879,0.0455807424288735,-0.0162172338700014,0.0397058807989051,-0.0303047532083078,-0.0193347831922652,-0.0147025975919764,0.0415571728837635,0.0470799798049415,0.0594272618946029,NA,"Houtman",NA,NA,1.00258427790393,1.00614703761427,"mean_slope","Ecoregion","1900-2015",NA
-0.0730758322853133,0.0667431367507103,0.13275,-0.237689467371681,0.0992406902161824,-0.208362394871576,0.0567900718843855,-0.179574951158236,0.0419123130967562,-0.2474419506314,-0.207387090131327,-0.186547676014134,0.0367005606956933,0.0581955075058274,0.0954848257753378,NA,"Humboldtian",NA,NA,1.00232747050613,1.00770890943106,"mean_slope","Ecoregion","1900-2015",NA
0.00899861276582553,0.0384667971777763,0.598,-0.0877147088579739,0.115831283945985,-0.0676400001143902,0.0862319264868288,-0.0525752574683256,0.0748010607740196,-0.0905889051725429,-0.0688317363528145,-0.0556885341314231,0.0721771403448553,0.0857736156179909,0.11273601462977,NA,"Leeuwin",NA,NA,1.00289549528592,1.00866063267245,"mean_slope","Ecoregion","1900-2015",NA
-0.00493853000767988,0.0457948908270486,0.4645,-0.124699622751084,0.119059332357384,-0.0949091023034733,0.0864285559566362,-0.0782799334922,0.070520978635807,-0.128178473105314,-0.0993022015438263,-0.0806234596792756,0.0682825000388834,0.0833700866194575,0.117375619612137,NA,"Manning-Hawkesbury",NA,NA,1.00589574030923,1.01960425142396,"mean_slope","Ecoregion","1900-2015",NA
0.104552864459522,0.0347597547605984,0.99825,0.0151816049939474,0.199785713727229,0.0347099405150044,0.17218654263913,0.0495015233663463,0.164282679918108,0.0139201794453874,0.0348589509525439,0.0453906270003411,0.161314418018002,0.172190754480624,0.198467099842465,NA,"Namaqua",NA,NA,1.00070658578656,1.00191563114837,"mean_slope","Ecoregion","1900-2015","95%"
0.0432267014623896,0.0594418770659245,0.7675,-0.117760392764283,0.193949383691758,-0.0795033650096104,0.151884627696064,-0.0519404610621741,0.141705533522874,-0.113988275900493,-0.0748290025090291,-0.0545245974893201,0.140716039064861,0.158306735145594,0.201987646826178,NA,"North American Pacific Fijordland",NA,NA,1.00290347153391,1.01028425544113,"mean_slope","Ecoregion","1900-2015",NA
0.0258104971698746,0.0284292268506527,0.81775,-0.0450561515198679,0.0994646944629037,-0.0294222101590091,0.0826010479724471,-0.0225147077362703,0.0715607285015911,-0.0440483290478279,-0.0301535155088399,-0.0217866141402722,0.0727223639875027,0.0823262068408725,0.103437242024692,NA,"Northeastern New Zealand",NA,NA,1.00070917419265,1.00217912180861,"mean_slope","Ecoregion","1900-2015",NA
-0.0197829339119581,0.0078818210203091,0.00525,-0.040693153036707,-0.000509419783606667,-0.0361745948415046,-0.00540828806647214,-0.0331205921326659,-0.00742379554936412,-0.0401987226738548,-0.0354694220425034,-0.0329160693425095,-0.00717916027899433,-0.00430574065181921,0.000286049660254778,NA,"Northern California",NA,NA,1.00253151620345,1.00682171018672,"mean_slope","Ecoregion","1900-2015","95%"
-0.0242069418296119,0.0107744911701663,0.013,-0.0519251874631473,0.00399525112762637,-0.04648850947823,-0.00409691972246125,-0.041710515641591,-0.00670681238232752,-0.0516222672677254,-0.0450415809474117,-0.0415179405397104,-0.0062377778171249,-0.00235306484298021,0.00428205382419078,NA,"North Sea",NA,NA,1.00170755766534,1.00733487587532,"mean_slope","Ecoregion","1900-2015","95%"
0.000401472224132388,0.0187744758669269,0.5095,-0.0456798765157441,0.0529915330846544,-0.0350686503167115,0.0386027181844495,-0.0310729378384181,0.0313316378878504,-0.0491167675331395,-0.0364492867786014,-0.0311636855866542,0.0312577617394837,0.0376489846282176,0.0507655741964663,NA,"Oregon, Washington, Vancouver Coast and Shelf",NA,NA,1.00054723180042,1.00256753767495,"mean_slope","Ecoregion","1900-2015",NA
-0.0192659388083991,0.0197718270918161,0.16875,-0.0685026603565233,0.0303862002605773,-0.0592708466925759,0.0175626252566605,-0.0488381696301796,0.0150000122636002,-0.0682610389450392,-0.0585073392421739,-0.0510083690755076,0.0135313897369812,0.018391040506853,0.0307756092446671,NA,"Scotian Shelf",NA,NA,1.01113978181212,1.0343420932024,"mean_slope","Ecoregion","1900-2015",NA
-0.0587847629472183,0.0270583928144033,0.01225,-0.125054016700848,0.0103019238377375,-0.108633008498755,-0.00586943592936353,-0.0991438158407262,-0.0107411505186864,-0.127040417397565,-0.111510043655846,-0.103445584406723,-0.0145449678620085,-0.00779231370542382,0.0094503628664582,NA,"South Australian Gulfs",NA,NA,1.00107396763158,1.0015283244894,"mean_slope","Ecoregion","1900-2015","95%"
0.018138999482369,0.00777387381617669,0.99175,-0.00197135625604457,0.0378260402001993,0.00296029901045296,0.0325878264965516,0.00552447703017765,0.0309730341344201,-0.00127162590142529,0.00326763014439621,0.00555805012539132,0.0310193568722282,0.0329503037900698,0.0384889388823186,NA,"Southern California Bight",NA,NA,1.00352614864212,1.00964372497141,"mean_slope","Ecoregion","1900-2015","95%"
-0.00872970063435399,0.0178718091920835,0.31375,-0.0528731943780584,0.0359010107794014,-0.0438409512710232,0.0267533620733461,-0.0385845116215971,0.0198815214999566,-0.0546889737950253,-0.0439823029341116,-0.0380609022112467,0.0205152482817292,0.0265827731400848,0.0350557053389592,NA,"Southern Norway",NA,NA,1.00323279668555,1.01018393266103,"mean_slope","Ecoregion","1900-2015",NA
0.114335020981948,0.0552115193424383,0.98075,-0.029316854868907,0.251941764727515,1.18092000304195e-05,0.215771725147959,0.0266303755054065,0.204940528800727,-0.0291962756375096,0.00489427551726044,0.0248874260265521,0.203645133194534,0.222253743064842,0.251944617341404,NA,"South European Atlantic Shelf",NA,NA,1.00081033684654,1.00358556695716,"mean_slope","Ecoregion","1900-2015","95%"
-0.00555103205874644,0.0941836946888276,0.464,-0.239340382077035,0.243489840739399,-0.179210592624904,0.18729501518583,-0.153825131573142,0.154999425590929,-0.250428206485557,-0.187884647095948,-0.160713728252695,0.1510920634716,0.181036754864729,0.237005342093484,NA,"Western Bassian",NA,NA,1.00013696192376,1.00130369173,"mean_slope","Ecoregion","1900-2015",NA
