"","rgn_id","rgn_nam","nutrient","gapfilled","method","country_application"
"734",46,"Djibouti","P2O5","1","UN_geopolitical region avg, r2",27405.7842857143
"735",46,"Djibouti","P2O5","1","UN_geopolitical region avg, r2",23982.3557142857
"736",46,"Djibouti","P2O5","1","UN_geopolitical region avg, r2",20333.9371428571
"737",46,"Djibouti","P2O5","1","UN_geopolitical region avg, r2",27901.0814285714
"738",46,"Djibouti","P2O5","1","UN_geopolitical region avg, r2",31358.18
"739",46,"Djibouti","P2O5","1","UN_geopolitical region avg, r2",28550.2642857143
"740",46,"Djibouti","P2O5","1","UN_geopolitical region avg, r2",31422.7157142857
"741",46,"Djibouti","K2O","1","UN_geopolitical region avg, r2",5372.02428571429
"742",46,"Djibouti","K2O","1","UN_geopolitical region avg, r2",6274.51714285714
"743",46,"Djibouti","K2O","1","UN_geopolitical region avg, r2",6319.02428571429
"744",46,"Djibouti","K2O","1","UN_geopolitical region avg, r2",7586.20571428571
"745",46,"Djibouti","K2O","1","UN_geopolitical region avg, r2",7541.31571428571
"746",46,"Djibouti","K2O","1","UN_geopolitical region avg, r2",8008.3
"747",46,"Djibouti","K2O","1","UN_geopolitical region avg, r2",7178.47714285714
"748",46,"Djibouti","K2O","1","UN_geopolitical region avg, r2",9798.02
"749",46,"Djibouti","K2O","1","UN_geopolitical region avg, r2",8569.79428571429
"750",46,"Djibouti","K2O","1","UN_geopolitical region avg, r2",10705.3014285714
"751",55,"Azores","N","1","UN_geopolitical region avg, r2",195618.344
"752",55,"Azores","N","1","UN_geopolitical region avg, r2",201705.07
"753",55,"Azores","N","1","UN_geopolitical region avg, r2",199009.478
"754",55,"Azores","N","1","UN_geopolitical region avg, r2",208768.296
"755",55,"Azores","N","1","UN_geopolitical region avg, r2",222864.991
"756",55,"Azores","N","1","UN_geopolitical region avg, r2",222577.441
"757",55,"Azores","N","1","UN_geopolitical region avg, r2",209878.206
"758",55,"Azores","N","1","UN_geopolitical region avg, r2",221838.498
"759",55,"Azores","N","1","UN_geopolitical region avg, r2",213246.729
"760",55,"Azores","N","1","UN_geopolitical region avg, r2",214042.726
"761",55,"Azores","P2O5","1","UN_geopolitical region avg, r2",79443.844
"762",55,"Azores","P2O5","1","UN_geopolitical region avg, r2",83671.522
"763",55,"Azores","P2O5","1","UN_geopolitical region avg, r2",70700.231
"764",55,"Azores","P2O5","1","UN_geopolitical region avg, r2",77218.173
"765",55,"Azores","P2O5","1","UN_geopolitical region avg, r2",74055.229
"766",55,"Azores","P2O5","1","UN_geopolitical region avg, r2",75547.065
"767",55,"Azores","P2O5","1","UN_geopolitical region avg, r2",74200.227
"768",55,"Azores","P2O5","1","UN_geopolitical region avg, r2",76950.586
"769",55,"Azores","P2O5","1","UN_geopolitical region avg, r2",75310.363
"770",55,"Azores","P2O5","1","UN_geopolitical region avg, r2",81892.285
"771",55,"Azores","K2O","1","UN_geopolitical region avg, r2",69246.31
"772",55,"Azores","K2O","1","UN_geopolitical region avg, r2",62343.32
"773",55,"Azores","K2O","1","UN_geopolitical region avg, r2",56573.711
"774",55,"Azores","K2O","1","UN_geopolitical region avg, r2",60807.792
"775",55,"Azores","K2O","1","UN_geopolitical region avg, r2",61035.09
"776",55,"Azores","K2O","1","UN_geopolitical region avg, r2",62709.658
"777",55,"Azores","K2O","1","UN_geopolitical region avg, r2",61451.928
"778",55,"Azores","K2O","1","UN_geopolitical region avg, r2",65031.224
"779",55,"Azores","K2O","1","UN_geopolitical region avg, r2",67846.269
"780",55,"Azores","K2O","1","UN_geopolitical region avg, r2",63341.614
"781",56,"Cape Verde","N","1","UN_geopolitical region avg, r2",45937.4175
"782",56,"Cape Verde","N","1","UN_geopolitical region avg, r2",27427.085
"783",56,"Cape Verde","N","1","UN_geopolitical region avg, r2",38556.13
"784",56,"Cape Verde","N","1","UN_geopolitical region avg, r2",48346.11
"785",56,"Cape Verde","N","1","UN_geopolitical region avg, r2",45676.43625
"786",56,"Cape Verde","N","1","UN_geopolitical region avg, r2",39197.71125
"787",56,"Cape Verde","N","1","UN_geopolitical region avg, r2",55205.7475
"788",56,"Cape Verde","N","1","UN_geopolitical region avg, r2",79106.14125
"789",56,"Cape Verde","N","1","UN_geopolitical region avg, r2",81578.2775
"790",56,"Cape Verde","N","1","UN_geopolitical region avg, r2",87064.21
"791",56,"Cape Verde","P2O5","1","UN_geopolitical region avg, r2",17334.835
"792",56,"Cape Verde","P2O5","1","UN_geopolitical region avg, r2",9807.1875
"793",56,"Cape Verde","P2O5","1","UN_geopolitical region avg, r2",21391.45875
"794",56,"Cape Verde","P2O5","1","UN_geopolitical region avg, r2",15061.54875
"795",56,"Cape Verde","P2O5","1","UN_geopolitical region avg, r2",13334.93
"796",56,"Cape Verde","P2O5","1","UN_geopolitical region avg, r2",18631.5575
"797",56,"Cape Verde","P2O5","1","UN_geopolitical region avg, r2",21696.3525
"798",56,"Cape Verde","P2O5","1","UN_geopolitical region avg, r2",34968.57
"799",56,"Cape Verde","P2O5","1","UN_geopolitical region avg, r2",31492.775
"800",56,"Cape Verde","P2O5","1","UN_geopolitical region avg, r2",39289.83125
"801",56,"Cape Verde","K2O","1","UN_geopolitical region avg, r2",20064.035
"802",56,"Cape Verde","K2O","1","UN_geopolitical region avg, r2",14709.1575
"803",56,"Cape Verde","K2O","1","UN_geopolitical region avg, r2",18750.15875
"804",56,"Cape Verde","K2O","1","UN_geopolitical region avg, r2",15041.095
"805",56,"Cape Verde","K2O","1","UN_geopolitical region avg, r2",14420.94125
"806",56,"Cape Verde","K2O","1","UN_geopolitical region avg, r2",18476.43375
"807",56,"Cape Verde","K2O","1","UN_geopolitical region avg, r2",20432.36375
"808",56,"Cape Verde","K2O","1","UN_geopolitical region avg, r2",35735.7875
"809",56,"Cape Verde","K2O","1","UN_geopolitical region avg, r2",29851.2175
"810",56,"Cape Verde","K2O","1","UN_geopolitical region avg, r2",37313.41
"811",57,"Madeira","N","1","UN_geopolitical region avg, r2",195618.344
"812",57,"Madeira","N","1","UN_geopolitical region avg, r2",201705.07
"813",57,"Madeira","N","1","UN_geopolitical region avg, r2",199009.478
"814",57,"Madeira","N","1","UN_geopolitical region avg, r2",208768.296
"815",57,"Madeira","N","1","UN_geopolitical region avg, r2",222864.991
"816",57,"Madeira","N","1","UN_geopolitical region avg, r2",222577.441
"817",57,"Madeira","N","1","UN_geopolitical region avg, r2",209878.206
"818",57,"Madeira","N","1","UN_geopolitical region avg, r2",221838.498
"819",57,"Madeira","N","1","UN_geopolitical region avg, r2",213246.729
"820",57,"Madeira","N","1","UN_geopolitical region avg, r2",214042.726
"821",57,"Madeira","P2O5","1","UN_geopolitical region avg, r2",79443.844
"822",57,"Madeira","P2O5","1","UN_geopolitical region avg, r2",83671.522
"823",57,"Madeira","P2O5","1","UN_geopolitical region avg, r2",70700.231
"824",57,"Madeira","P2O5","1","UN_geopolitical region avg, r2",77218.173
"825",57,"Madeira","P2O5","1","UN_geopolitical region avg, r2",74055.229
"826",57,"Madeira","P2O5","1","UN_geopolitical region avg, r2",75547.065
"827",57,"Madeira","P2O5","1","UN_geopolitical region avg, r2",74200.227
"828",57,"Madeira","P2O5","1","UN_geopolitical region avg, r2",76950.586
"829",57,"Madeira","P2O5","1","UN_geopolitical region avg, r2",75310.363
"830",57,"Madeira","P2O5","1","UN_geopolitical region avg, r2",81892.285
"831",57,"Madeira","K2O","1","UN_geopolitical region avg, r2",69246.31
"832",57,"Madeira","K2O","1","UN_geopolitical region avg, r2",62343.32
"833",57,"Madeira","K2O","1","UN_geopolitical region avg, r2",56573.711
"834",57,"Madeira","K2O","1","UN_geopolitical region avg, r2",60807.792
"835",57,"Madeira","K2O","1","UN_geopolitical region avg, r2",61035.09
"836",57,"Madeira","K2O","1","UN_geopolitical region avg, r2",62709.658
"837",57,"Madeira","K2O","1","UN_geopolitical region avg, r2",61451.928
"838",57,"Madeira","K2O","1","UN_geopolitical region avg, r2",65031.224
"839",57,"Madeira","K2O","1","UN_geopolitical region avg, r2",67846.269
"840",57,"Madeira","K2O","1","UN_geopolitical region avg, r2",63341.614
"841",58,"Canary Islands","N","1","UN_geopolitical region avg, r2",195618.344
"842",58,"Canary Islands","N","1","UN_geopolitical region avg, r2",201705.07
"843",58,"Canary Islands","N","1","UN_geopolitical region avg, r2",199009.478
"844",58,"Canary Islands","N","1","UN_geopolitical region avg, r2",208768.296
"845",58,"Canary Islands","N","1","UN_geopolitical region avg, r2",222864.991
"846",58,"Canary Islands","N","1","UN_geopolitical region avg, r2",222577.441
"847",58,"Canary Islands","N","1","UN_geopolitical region avg, r2",209878.206
"848",58,"Canary Islands","N","1","UN_geopolitical region avg, r2",221838.498
"849",58,"Canary Islands","N","1","UN_geopolitical region avg, r2",213246.729
"850",58,"Canary Islands","N","1","UN_geopolitical region avg, r2",214042.726
"851",58,"Canary Islands","P2O5","1","UN_geopolitical region avg, r2",79443.844
"852",58,"Canary Islands","P2O5","1","UN_geopolitical region avg, r2",83671.522
"853",58,"Canary Islands","P2O5","1","UN_geopolitical region avg, r2",70700.231
"854",58,"Canary Islands","P2O5","1","UN_geopolitical region avg, r2",77218.173
"855",58,"Canary Islands","P2O5","1","UN_geopolitical region avg, r2",74055.229
"856",58,"Canary Islands","P2O5","1","UN_geopolitical region avg, r2",75547.065
"857",58,"Canary Islands","P2O5","1","UN_geopolitical region avg, r2",74200.227
"858",58,"Canary Islands","P2O5","1","UN_geopolitical region avg, r2",76950.586
"859",58,"Canary Islands","P2O5","1","UN_geopolitical region avg, r2",75310.363
"860",58,"Canary Islands","P2O5","1","UN_geopolitical region avg, r2",81892.285
"861",58,"Canary Islands","K2O","1","UN_geopolitical region avg, r2",69246.31
"862",58,"Canary Islands","K2O","1","UN_geopolitical region avg, r2",62343.32
"863",58,"Canary Islands","K2O","1","UN_geopolitical region avg, r2",56573.711
"864",58,"Canary Islands","K2O","1","UN_geopolitical region avg, r2",60807.792
"865",58,"Canary Islands","K2O","1","UN_geopolitical region avg, r2",61035.09
"866",58,"Canary Islands","K2O","1","UN_geopolitical region avg, r2",62709.658
"867",58,"Canary Islands","K2O","1","UN_geopolitical region avg, r2",61451.928
"868",58,"Canary Islands","K2O","1","UN_geopolitical region avg, r2",65031.224
"869",58,"Canary Islands","K2O","1","UN_geopolitical region avg, r2",67846.269
"870",58,"Canary Islands","K2O","1","UN_geopolitical region avg, r2",63341.614
"871",60,"Gibraltar","N","1","UN_geopolitical region avg, r2",195618.344
"872",60,"Gibraltar","N","1","UN_geopolitical region avg, r2",201705.07
"873",60,"Gibraltar","N","1","UN_geopolitical region avg, r2",199009.478
"874",60,"Gibraltar","N","1","UN_geopolitical region avg, r2",208768.296
"875",60,"Gibraltar","N","1","UN_geopolitical region avg, r2",222864.991
"876",60,"Gibraltar","N","1","UN_geopolitical region avg, r2",222577.441
"877",60,"Gibraltar","N","1","UN_geopolitical region avg, r2",209878.206
"878",60,"Gibraltar","N","1","UN_geopolitical region avg, r2",221838.498
"879",60,"Gibraltar","N","1","UN_geopolitical region avg, r2",213246.729
"880",60,"Gibraltar","N","1","UN_geopolitical region avg, r2",214042.726
"881",60,"Gibraltar","P2O5","1","UN_geopolitical region avg, r2",79443.844
"882",60,"Gibraltar","P2O5","1","UN_geopolitical region avg, r2",83671.522
"883",60,"Gibraltar","P2O5","1","UN_geopolitical region avg, r2",70700.231
"884",60,"Gibraltar","P2O5","1","UN_geopolitical region avg, r2",77218.173
"885",60,"Gibraltar","P2O5","1","UN_geopolitical region avg, r2",74055.229
"886",60,"Gibraltar","P2O5","1","UN_geopolitical region avg, r2",75547.065
"887",60,"Gibraltar","P2O5","1","UN_geopolitical region avg, r2",74200.227
"888",60,"Gibraltar","P2O5","1","UN_geopolitical region avg, r2",76950.586
"889",60,"Gibraltar","P2O5","1","UN_geopolitical region avg, r2",75310.363
"890",60,"Gibraltar","P2O5","1","UN_geopolitical region avg, r2",81892.285
"891",60,"Gibraltar","K2O","1","UN_geopolitical region avg, r2",69246.31
"892",60,"Gibraltar","K2O","1","UN_geopolitical region avg, r2",62343.32
"893",60,"Gibraltar","K2O","1","UN_geopolitical region avg, r2",56573.711
"894",60,"Gibraltar","K2O","1","UN_geopolitical region avg, r2",60807.792
"895",60,"Gibraltar","K2O","1","UN_geopolitical region avg, r2",61035.09
"896",60,"Gibraltar","K2O","1","UN_geopolitical region avg, r2",62709.658
"897",60,"Gibraltar","K2O","1","UN_geopolitical region avg, r2",61451.928
"898",60,"Gibraltar","K2O","1","UN_geopolitical region avg, r2",65031.224
"899",60,"Gibraltar","K2O","1","UN_geopolitical region avg, r2",67846.269
"900",60,"Gibraltar","K2O","1","UN_geopolitical region avg, r2",63341.614
"901",63,"Western Sahara","N","1","UN_geopolitical region avg, r2",280083.833333333
"902",63,"Western Sahara","N","1","UN_geopolitical region avg, r2",281030.666666667
"903",63,"Western Sahara","N","1","UN_geopolitical region avg, r2",248484.063333333
"904",63,"Western Sahara","N","1","UN_geopolitical region avg, r2",257136.953333333
"905",63,"Western Sahara","N","1","UN_geopolitical region avg, r2",259474.898333333
"906",63,"Western Sahara","N","1","UN_geopolitical region avg, r2",283661.375
"907",63,"Western Sahara","N","1","UN_geopolitical region avg, r2",293010.376666667
"908",63,"Western Sahara","N","1","UN_geopolitical region avg, r2",317085.756666667
"909",63,"Western Sahara","N","1","UN_geopolitical region avg, r2",298427.785
"910",63,"Western Sahara","N","1","UN_geopolitical region avg, r2",291325.801666667
"911",63,"Western Sahara","P2O5","1","UN_geopolitical region avg, r2",89072.8333333333
"912",63,"Western Sahara","P2O5","1","UN_geopolitical region avg, r2",85679.5
"913",63,"Western Sahara","P2O5","1","UN_geopolitical region avg, r2",94323.5666666667
"914",63,"Western Sahara","P2O5","1","UN_geopolitical region avg, r2",111702.621666667
"915",63,"Western Sahara","P2O5","1","UN_geopolitical region avg, r2",110905.608333333
"916",63,"Western Sahara","P2O5","1","UN_geopolitical region avg, r2",117029.23
"917",63,"Western Sahara","P2O5","1","UN_geopolitical region avg, r2",84074.2833333333
"918",63,"Western Sahara","P2O5","1","UN_geopolitical region avg, r2",91549.0583333333
"919",63,"Western Sahara","P2O5","1","UN_geopolitical region avg, r2",81019.8683333333
"920",63,"Western Sahara","P2O5","1","UN_geopolitical region avg, r2",85231.3066666667
"921",63,"Western Sahara","K2O","1","UN_geopolitical region avg, r2",18170.65
"922",63,"Western Sahara","K2O","1","UN_geopolitical region avg, r2",20531.4083333333
"923",63,"Western Sahara","K2O","1","UN_geopolitical region avg, r2",20263.75
"924",63,"Western Sahara","K2O","1","UN_geopolitical region avg, r2",27874.2466666667
"925",63,"Western Sahara","K2O","1","UN_geopolitical region avg, r2",34607.8283333333
"926",63,"Western Sahara","K2O","1","UN_geopolitical region avg, r2",41661.2783333333
"927",63,"Western Sahara","K2O","1","UN_geopolitical region avg, r2",30466.745
"928",63,"Western Sahara","K2O","1","UN_geopolitical region avg, r2",39844.2433333333
"929",63,"Western Sahara","K2O","1","UN_geopolitical region avg, r2",54026.7783333333
"930",63,"Western Sahara","K2O","1","UN_geopolitical region avg, r2",46247.7333333333
"931",64,"Mauritania","N","1","UN_geopolitical region avg, r2",45937.4175
"932",64,"Mauritania","N","1","UN_geopolitical region avg, r2",27427.085
"933",64,"Mauritania","N","1","UN_geopolitical region avg, r2",38556.13
"934",64,"Mauritania","N","1","UN_geopolitical region avg, r2",48346.11
"935",64,"Mauritania","N","1","UN_geopolitical region avg, r2",45676.43625
"936",64,"Mauritania","N","1","UN_geopolitical region avg, r2",39197.71125
"937",64,"Mauritania","N","1","UN_geopolitical region avg, r2",55205.7475
"938",64,"Mauritania","N","1","UN_geopolitical region avg, r2",79106.14125
"939",64,"Mauritania","N","1","UN_geopolitical region avg, r2",81578.2775
"940",64,"Mauritania","N","1","UN_geopolitical region avg, r2",87064.21
"941",64,"Mauritania","P2O5","1","UN_geopolitical region avg, r2",17334.835
"942",64,"Mauritania","P2O5","1","UN_geopolitical region avg, r2",9807.1875
"943",64,"Mauritania","P2O5","1","UN_geopolitical region avg, r2",21391.45875
"944",64,"Mauritania","P2O5","1","UN_geopolitical region avg, r2",15061.54875
"945",64,"Mauritania","P2O5","1","UN_geopolitical region avg, r2",13334.93
"946",64,"Mauritania","P2O5","1","UN_geopolitical region avg, r2",18631.5575
"947",64,"Mauritania","P2O5","1","UN_geopolitical region avg, r2",21696.3525
"948",64,"Mauritania","P2O5","1","UN_geopolitical region avg, r2",34968.57
"949",64,"Mauritania","P2O5","1","UN_geopolitical region avg, r2",31492.775
"950",64,"Mauritania","P2O5","1","UN_geopolitical region avg, r2",39289.83125
"951",64,"Mauritania","K2O","1","UN_geopolitical region avg, r2",20064.035
"952",64,"Mauritania","K2O","1","UN_geopolitical region avg, r2",14709.1575
"953",64,"Mauritania","K2O","1","UN_geopolitical region avg, r2",18750.15875
"954",64,"Mauritania","K2O","1","UN_geopolitical region avg, r2",15041.095
"955",64,"Mauritania","K2O","1","UN_geopolitical region avg, r2",14420.94125
"956",64,"Mauritania","K2O","1","UN_geopolitical region avg, r2",18476.43375
"957",64,"Mauritania","K2O","1","UN_geopolitical region avg, r2",20432.36375
"958",64,"Mauritania","K2O","1","UN_geopolitical region avg, r2",35735.7875
"959",64,"Mauritania","K2O","1","UN_geopolitical region avg, r2",29851.2175
"960",64,"Mauritania","K2O","1","UN_geopolitical region avg, r2",37313.41
"961",85,"Ascension","N","1","UN_geopolitical region avg, r2",221134.2
"962",85,"Ascension","N","1","UN_geopolitical region avg, r2",215537.9
"963",85,"Ascension","N","1","UN_geopolitical region avg, r2",218411.5
"964",85,"Ascension","N","1","UN_geopolitical region avg, r2",217325.3
"965",85,"Ascension","N","1","UN_geopolitical region avg, r2",228716.187
"966",85,"Ascension","N","1","UN_geopolitical region avg, r2",231903.564
"967",85,"Ascension","N","1","UN_geopolitical region avg, r2",228149.219
"968",85,"Ascension","N","1","UN_geopolitical region avg, r2",235377.85
"969",85,"Ascension","N","1","UN_geopolitical region avg, r2",236230.145
"970",85,"Ascension","N","1","UN_geopolitical region avg, r2",229851.703
"971",85,"Ascension","P2O5","1","UN_geopolitical region avg, r2",41326.6
"972",85,"Ascension","P2O5","1","UN_geopolitical region avg, r2",42264.9
"973",85,"Ascension","P2O5","1","UN_geopolitical region avg, r2",43523.5
"974",85,"Ascension","P2O5","1","UN_geopolitical region avg, r2",46257.861
"975",85,"Ascension","P2O5","1","UN_geopolitical region avg, r2",48769.704
"976",85,"Ascension","P2O5","1","UN_geopolitical region avg, r2",50775.55
"977",85,"Ascension","P2O5","1","UN_geopolitical region avg, r2",50630.091
"978",85,"Ascension","P2O5","1","UN_geopolitical region avg, r2",53286.548
"979",85,"Ascension","P2O5","1","UN_geopolitical region avg, r2",51872.63
"980",85,"Ascension","P2O5","1","UN_geopolitical region avg, r2",51312.573
"981",85,"Ascension","K2O","1","UN_geopolitical region avg, r2",58025.8
"982",85,"Ascension","K2O","1","UN_geopolitical region avg, r2",62176.3
"983",85,"Ascension","K2O","1","UN_geopolitical region avg, r2",60157.1
"984",85,"Ascension","K2O","1","UN_geopolitical region avg, r2",64461.2
"985",85,"Ascension","K2O","1","UN_geopolitical region avg, r2",69646.262
"986",85,"Ascension","K2O","1","UN_geopolitical region avg, r2",67234.408
"987",85,"Ascension","K2O","1","UN_geopolitical region avg, r2",69475.706
"988",85,"Ascension","K2O","1","UN_geopolitical region avg, r2",77038.407
"989",85,"Ascension","K2O","1","UN_geopolitical region avg, r2",73573.906
"990",85,"Ascension","K2O","1","UN_geopolitical region avg, r2",73826.874
"991",86,"Saint Helena","N","1","UN_geopolitical region avg, r2",221134.2
"992",86,"Saint Helena","N","1","UN_geopolitical region avg, r2",215537.9
"993",86,"Saint Helena","N","1","UN_geopolitical region avg, r2",218411.5
"994",86,"Saint Helena","N","1","UN_geopolitical region avg, r2",217325.3
"995",86,"Saint Helena","N","1","UN_geopolitical region avg, r2",228716.187
"996",86,"Saint Helena","N","1","UN_geopolitical region avg, r2",231903.564
"997",86,"Saint Helena","N","1","UN_geopolitical region avg, r2",228149.219
"998",86,"Saint Helena","N","1","UN_geopolitical region avg, r2",235377.85
"999",86,"Saint Helena","N","1","UN_geopolitical region avg, r2",236230.145
"1000",86,"Saint Helena","N","1","UN_geopolitical region avg, r2",229851.703
"1001",86,"Saint Helena","P2O5","1","UN_geopolitical region avg, r2",41326.6
"1002",86,"Saint Helena","P2O5","1","UN_geopolitical region avg, r2",42264.9
"1003",86,"Saint Helena","P2O5","1","UN_geopolitical region avg, r2",43523.5
"1004",86,"Saint Helena","P2O5","1","UN_geopolitical region avg, r2",46257.861
"1005",86,"Saint Helena","P2O5","1","UN_geopolitical region avg, r2",48769.704
"1006",86,"Saint Helena","P2O5","1","UN_geopolitical region avg, r2",50775.55
"1007",86,"Saint Helena","P2O5","1","UN_geopolitical region avg, r2",50630.091
"1008",86,"Saint Helena","P2O5","1","UN_geopolitical region avg, r2",53286.548
"1009",86,"Saint Helena","P2O5","1","UN_geopolitical region avg, r2",51872.63
"1010",86,"Saint Helena","P2O5","1","UN_geopolitical region avg, r2",51312.573
"1011",86,"Saint Helena","K2O","1","UN_geopolitical region avg, r2",58025.8
"1012",86,"Saint Helena","K2O","1","UN_geopolitical region avg, r2",62176.3
"1013",86,"Saint Helena","K2O","1","UN_geopolitical region avg, r2",60157.1
"1014",86,"Saint Helena","K2O","1","UN_geopolitical region avg, r2",64461.2
"1015",86,"Saint Helena","K2O","1","UN_geopolitical region avg, r2",69646.262
"1016",86,"Saint Helena","K2O","1","UN_geopolitical region avg, r2",67234.408
"1017",86,"Saint Helena","K2O","1","UN_geopolitical region avg, r2",69475.706
"1018",86,"Saint Helena","K2O","1","UN_geopolitical region avg, r2",77038.407
"1019",86,"Saint Helena","K2O","1","UN_geopolitical region avg, r2",73573.906
"1020",86,"Saint Helena","K2O","1","UN_geopolitical region avg, r2",73826.874
"1021",88,"Tristan da Cunha","N","1","UN_geopolitical region avg, r2",221134.2
"1022",88,"Tristan da Cunha","N","1","UN_geopolitical region avg, r2",215537.9
"1023",88,"Tristan da Cunha","N","1","UN_geopolitical region avg, r2",218411.5
"1024",88,"Tristan da Cunha","N","1","UN_geopolitical region avg, r2",217325.3
"1025",88,"Tristan da Cunha","N","1","UN_geopolitical region avg, r2",228716.187
"1026",88,"Tristan da Cunha","N","1","UN_geopolitical region avg, r2",231903.564
"1027",88,"Tristan da Cunha","N","1","UN_geopolitical region avg, r2",228149.219
"1028",88,"Tristan da Cunha","N","1","UN_geopolitical region avg, r2",235377.85
"1029",88,"Tristan da Cunha","N","1","UN_geopolitical region avg, r2",236230.145
"1030",88,"Tristan da Cunha","N","1","UN_geopolitical region avg, r2",229851.703
"1031",88,"Tristan da Cunha","P2O5","1","UN_geopolitical region avg, r2",41326.6
"1032",88,"Tristan da Cunha","P2O5","1","UN_geopolitical region avg, r2",42264.9
"1033",88,"Tristan da Cunha","P2O5","1","UN_geopolitical region avg, r2",43523.5
"1034",88,"Tristan da Cunha","P2O5","1","UN_geopolitical region avg, r2",46257.861
"1035",88,"Tristan da Cunha","P2O5","1","UN_geopolitical region avg, r2",48769.704
"1036",88,"Tristan da Cunha","P2O5","1","UN_geopolitical region avg, r2",50775.55
"1037",88,"Tristan da Cunha","P2O5","1","UN_geopolitical region avg, r2",50630.091
"1038",88,"Tristan da Cunha","P2O5","1","UN_geopolitical region avg, r2",53286.548
"1039",88,"Tristan da Cunha","P2O5","1","UN_geopolitical region avg, r2",51872.63
"1040",88,"Tristan da Cunha","P2O5","1","UN_geopolitical region avg, r2",51312.573
"1041",88,"Tristan da Cunha","K2O","1","UN_geopolitical region avg, r2",58025.8
"1042",88,"Tristan da Cunha","K2O","1","UN_geopolitical region avg, r2",62176.3
"1043",88,"Tristan da Cunha","K2O","1","UN_geopolitical region avg, r2",60157.1
"1044",88,"Tristan da Cunha","K2O","1","UN_geopolitical region avg, r2",64461.2
"1045",88,"Tristan da Cunha","K2O","1","UN_geopolitical region avg, r2",69646.262
"1046",88,"Tristan da Cunha","K2O","1","UN_geopolitical region avg, r2",67234.408
"1047",88,"Tristan da Cunha","K2O","1","UN_geopolitical region avg, r2",69475.706
"1048",88,"Tristan da Cunha","K2O","1","UN_geopolitical region avg, r2",77038.407
"1049",88,"Tristan da Cunha","K2O","1","UN_geopolitical region avg, r2",73573.906
"1050",88,"Tristan da Cunha","K2O","1","UN_geopolitical region avg, r2",73826.874
"1051",89,"South Georgia and the South Sandwich Islands","N","1","UN_geopolitical region avg, r0",990330.36
"1052",89,"South Georgia and the South Sandwich Islands","N","1","UN_geopolitical region avg, r0",1019281.80790698
"1053",89,"South Georgia and the South Sandwich Islands","N","1","UN_geopolitical region avg, r0",1007913.4448855
"1054",89,"South Georgia and the South Sandwich Islands","N","1","UN_geopolitical region avg, r0",1014419.47242424
"1055",89,"South Georgia and the South Sandwich Islands","N","1","UN_geopolitical region avg, r0",1018150.1775
"1056",89,"South Georgia and the South Sandwich Islands","N","1","UN_geopolitical region avg, r0",1008729.80469697
"1057",89,"South Georgia and the South Sandwich Islands","N","1","UN_geopolitical region avg, r0",1011908.22522727
"1058",89,"South Georgia and the South Sandwich Islands","N","1","UN_geopolitical region avg, r0",1020551.67378788
"1059",89,"South Georgia and the South Sandwich Islands","N","1","UN_geopolitical region avg, r0",1000086.16075758
"1060",89,"South Georgia and the South Sandwich Islands","N","1","UN_geopolitical region avg, r0",989276.466818182
"1061",89,"South Georgia and the South Sandwich Islands","P2O5","1","UN_geopolitical region avg, r0",450291.286666667
"1062",89,"South Georgia and the South Sandwich Islands","P2O5","1","UN_geopolitical region avg, r0",450856.736587302
"1063",89,"South Georgia and the South Sandwich Islands","P2O5","1","UN_geopolitical region avg, r0",427165.785725191
"1064",89,"South Georgia and the South Sandwich Islands","P2O5","1","UN_geopolitical region avg, r0",428339.520833333
"1065",89,"South Georgia and the South Sandwich Islands","P2O5","1","UN_geopolitical region avg, r0",425153.246363636
"1066",89,"South Georgia and the South Sandwich Islands","P2O5","1","UN_geopolitical region avg, r0",414363.089924242
"1067",89,"South Georgia and the South Sandwich Islands","P2O5","1","UN_geopolitical region avg, r0",411633.5675
"1068",89,"South Georgia and the South Sandwich Islands","P2O5","1","UN_geopolitical region avg, r0",417798.859393939
"1069",89,"South Georgia and the South Sandwich Islands","P2O5","1","UN_geopolitical region avg, r0",405648.49530303
"1070",89,"South Georgia and the South Sandwich Islands","P2O5","1","UN_geopolitical region avg, r0",396938.770378788
"1071",89,"South Georgia and the South Sandwich Islands","K2O","1","UN_geopolitical region avg, r0",275616.505271318
"1072",89,"South Georgia and the South Sandwich Islands","K2O","1","UN_geopolitical region avg, r0",306542.170155039
"1073",89,"South Georgia and the South Sandwich Islands","K2O","1","UN_geopolitical region avg, r0",301509.721679389
"1074",89,"South Georgia and the South Sandwich Islands","K2O","1","UN_geopolitical region avg, r0",307305.58219697
"1075",89,"South Georgia and the South Sandwich Islands","K2O","1","UN_geopolitical region avg, r0",348744.101742424
"1076",89,"South Georgia and the South Sandwich Islands","K2O","1","UN_geopolitical region avg, r0",354208.282272727
"1077",89,"South Georgia and the South Sandwich Islands","K2O","1","UN_geopolitical region avg, r0",359063.7925
"1078",89,"South Georgia and the South Sandwich Islands","K2O","1","UN_geopolitical region avg, r0",373823.101818182
"1079",89,"South Georgia and the South Sandwich Islands","K2O","1","UN_geopolitical region avg, r0",369148.31719697
"1080",89,"South Georgia and the South Sandwich Islands","K2O","1","UN_geopolitical region avg, r0",353436.940909091
"1081",90,"Prince Edward Islands","N","1","UN_geopolitical region avg, r0",990330.36
"1082",90,"Prince Edward Islands","N","1","UN_geopolitical region avg, r0",1019281.80790698
