"goal","dimension","region_id","score","year"
"AO","status",62,61.7,2013
"AO","status",63,54.39,2013
"AO","status",64,51.91,2013
"AO","status",65,57.16,2013
"AO","status",66,50.62,2013
"AO","status",67,69.96,2013
"AO","status",68,81.12,2013
"AO","status",69,73.91,2013
"AO","status",70,81.8,2013
"AO","status",71,69.51,2013
"AO","status",72,71.71,2013
"AO","status",73,81.41,2013
"AO","status",74,68.9,2013
"AO","status",75,63.03,2013
"AO","status",76,77.88,2013
"AO","status",77,84.86,2013
"AO","status",78,68.89,2013
"AO","status",79,85.33,2013
"AO","status",80,76.98,2013
"AO","status",81,86.14,2013
"AO","status",82,70.71,2013
"AO","status",84,72.73,2013
"AO","status",85,92.04,2013
"AO","status",86,92.04,2013
"AO","status",88,92.04,2013
"AO","status",89,80.89,2013
"AO","status",90,76.08,2013
"AO","status",91,80.89,2013
"AO","status",92,80.89,2013
"AO","status",93,80.89,2013
"AO","status",94,80.89,2013
"AO","status",95,92.04,2013
"AO","status",96,57.02,2013
"AO","status",97,41.9,2013
"AO","status",98,42.46,2013
"AO","status",99,43.15,2013
"AO","status",100,53.04,2013
"AO","status",101,81.88,2013
"AO","status",102,72.04,2013
"AO","status",103,44.15,2013
"AO","status",104,82.35,2013
"AO","status",105,75.29,2013
"AO","status",106,45.22,2013
"AO","status",107,80.18,2013
"AO","status",108,100,2013
"AO","status",110,84.48,2013
"AO","status",111,77.72,2013
"AO","status",112,83.84,2013
"AO","status",113,99.25,2013
"AO","status",114,50.01,2013
"AO","status",115,65.79,2013
"AO","status",116,88.3,2013
"AO","status",117,77.72,2013
"AO","status",118,77.72,2013
"AO","status",119,78.63,2013
"AO","status",120,72.36,2013
"AO","status",121,77.72,2013
"AO","status",122,71.93,2013
"AO","status",123,70.42,2013
"AO","status",124,65.11,2013
"AO","status",125,59.61,2013
"AO","status",126,82.97,2013
"AO","status",127,58.56,2013
"AO","status",129,67.12,2013
"AO","status",130,62.48,2013
"AO","status",131,52.92,2013
"AO","status",132,63.25,2013
"AO","status",133,52.6,2013
"AO","status",134,68.02,2013
"AO","status",135,65.04,2013
"AO","status",136,55.4,2013
"AO","status",137,64.6,2013
"AO","status",138,71.12,2013
"AO","status",139,76,2013
"AO","status",140,79.91,2013
"AO","status",141,92,2013
"AO","status",143,90.51,2013
"AO","status",144,89.71,2013
"AO","status",145,92,2013
"AO","status",146,65.54,2013
"AO","status",147,59.8,2013
"AO","status",148,55.9,2013
"AO","status",149,87.1,2013
"AO","status",150,87.1,2013
"AO","status",151,78.74,2013
"AO","status",152,68.89,2013
"AO","status",153,73.25,2013
"AO","status",154,73.25,2013
"AO","status",155,66.91,2013
"AO","status",156,73.25,2013
"AO","status",157,55.9,2013
"AO","status",158,79.34,2013
"AO","status",159,87.1,2013
"AO","status",161,59.8,2013
"AO","status",162,89.89,2013
"AO","status",163,99.77,2013
"AO","status",164,68.97,2013
"AO","status",166,56.54,2013
"AO","status",167,54.92,2013
"AO","status",168,68.95,2013
"AO","status",169,63.27,2013
"AO","status",171,66.98,2013
"AO","status",172,77.11,2013
"AO","status",173,76.57,2013
"AO","status",174,90.5,2013
"AO","status",175,96.22,2013
"AO","status",176,93.03,2013
"AO","status",177,95.28,2013
"AO","status",178,80,2013
"AO","status",179,90.22,2013
"AO","status",180,89.9,2013
"AO","status",181,94.9,2013
"AO","status",182,82.8,2013
"AO","status",183,78.2,2013
"AO","status",184,86.42,2013
"AO","status",185,92.77,2013
"AO","status",186,67.61,2013
"AO","status",187,64.61,2013
"AO","status",188,79.86,2013
"AO","status",189,80.61,2013
"AO","status",190,100,2013
"AO","status",191,75.23,2013
"AO","status",192,63.81,2013
"AO","status",193,49.83,2013
"AO","status",194,42.95,2013
"AO","status",195,44.15,2013
"AO","status",196,53.82,2013
"AO","status",197,44.51,2013
"AO","status",198,69.85,2013
"AO","status",199,49.12,2013
"AO","status",200,53.25,2013
"AO","status",202,64.81,2013
"AO","status",203,46.62,2013
"AO","status",204,58.15,2013
"AO","status",205,45.81,2013
"AO","status",206,75.44,2013
"AO","status",207,52.41,2013
"AO","status",208,100,2013
"AO","status",209,77.17,2013
"AO","status",210,83.2,2013
"AO","status",212,51.83,2013
"AO","status",213,,2013
"AO","status",214,70.31,2013
"AO","status",215,58.15,2013
"AO","status",216,51.74,2013
"AO","status",218,93.45,2013
"AO","status",219,95.93,2013
"AO","status",220,85.57,2013
"AO","status",221,79.91,2013
"AO","status",222,92.35,2013
"AO","status",223,100,2013
"AO","status",224,78.64,2013
"AO","status",227,90.04,2013
"AO","status",228,90.04,2013
"AO","status",231,57.74,2013
"AO","status",232,63.97,2013
"AO","status",237,65.6,2013
"AO","status",244,72.23,2013
"AO","status",245,72.23,2013
"AO","status",247,100,2013
"AO","status",248,72.23,2013
"AO","status",249,72.23,2013
"AO","status",250,85.22,2013
"AO","trend",1,0.01,2013
"AO","trend",2,0.01,2013
"AO","trend",3,0.01,2013
"AO","trend",4,0.01,2013
"AO","trend",5,0,2013
"AO","trend",6,0,2013
"AO","trend",7,0.01,2013
"AO","trend",8,0.01,2013
"AO","trend",9,0.01,2013
"AO","trend",10,0.08,2013
"AO","trend",11,0.01,2013
"AO","trend",12,0,2013
"AO","trend",13,0,2013
"AO","trend",14,0.04,2013
"AO","trend",15,0.01,2013
"AO","trend",16,0.01,2013
"AO","trend",17,0.01,2013
"AO","trend",18,0.01,2013
"AO","trend",19,-0.01,2013
"AO","trend",20,0.03,2013
"AO","trend",21,0.05,2013
"AO","trend",24,0.01,2013
"AO","trend",25,0.02,2013
"AO","trend",26,0.02,2013
"AO","trend",28,0,2013
"AO","trend",29,0.02,2013
"AO","trend",30,0.02,2013
"AO","trend",31,0.07,2013
"AO","trend",32,0.02,2013
"AO","trend",33,0.02,2013
"AO","trend",34,0.02,2013
"AO","trend",35,0.02,2013
"AO","trend",36,0.02,2013
"AO","trend",37,0.06,2013
"AO","trend",38,0.02,2013
"AO","trend",39,0.01,2013
"AO","trend",40,0.07,2013
"AO","trend",41,0,2013
"AO","trend",42,0,2013
"AO","trend",43,0.01,2013
"AO","trend",44,0.02,2013
"AO","trend",45,0,2013
"AO","trend",46,0,2013
"AO","trend",47,-0.01,2013
"AO","trend",48,-0.05,2013
"AO","trend",49,0.02,2013
"AO","trend",50,0.06,2013
"AO","trend",51,0,2013
"AO","trend",52,-0.02,2013
"AO","trend",53,0,2013
"AO","trend",54,0,2013
"AO","trend",55,-0.02,2013
"AO","trend",56,0,2013
"AO","trend",57,-0.02,2013
"AO","trend",58,-0.02,2013
"AO","trend",59,0,2013
"AO","trend",60,-0.02,2013
"AO","trend",61,0,2013
"AO","trend",62,0.01,2013
"AO","trend",63,-0.03,2013
"AO","trend",64,0,2013
"AO","trend",65,0,2013
"AO","trend",66,0,2013
"AO","trend",67,-0.2,2013
"AO","trend",68,0.01,2013
"AO","trend",69,0,2013
"AO","trend",70,0.01,2013
"AO","trend",71,0.01,2013
"AO","trend",72,-0.01,2013
"AO","trend",73,0.02,2013
"AO","trend",74,0.02,2013
"AO","trend",75,0,2013
"AO","trend",76,0.04,2013
"AO","trend",77,0,2013
"AO","trend",78,0.01,2013
"AO","trend",79,0.02,2013
"AO","trend",80,-0.1,2013
"AO","trend",81,-0.04,2013
"AO","trend",82,0.02,2013
"AO","trend",84,0.01,2013
"AO","trend",85,0,2013
"AO","trend",86,0,2013
"AO","trend",88,0,2013
"AO","trend",89,0,2013
"AO","trend",90,0,2013
"AO","trend",91,0,2013
"AO","trend",92,0,2013
"AO","trend",93,0,2013
"AO","trend",94,0,2013
"AO","trend",95,0,2013
"AO","trend",96,0,2013
"AO","trend",97,0,2013
"AO","trend",98,0,2013
"AO","trend",99,0,2013
"AO","trend",100,0.01,2013
"AO","trend",101,0.01,2013
"AO","trend",102,0,2013
"AO","trend",103,0.01,2013
"AO","trend",104,-0.09,2013
"AO","trend",105,0,2013
"AO","trend",106,0.03,2013
"AO","trend",107,0.01,2013
"AO","trend",108,0,2013
"AO","trend",110,-0.02,2013
"AO","trend",111,-0.01,2013
"AO","trend",112,-0.01,2013
"AO","trend",113,0,2013
"AO","trend",114,0,2013
"AO","trend",115,0.02,2013
"AO","trend",116,0,2013
"AO","trend",117,-0.01,2013
"AO","trend",118,-0.01,2013
"AO","trend",119,-0.02,2013
"AO","trend",120,-0.07,2013
"AO","trend",121,-0.01,2013
"AO","trend",122,-0.01,2013
"AO","trend",123,0,2013
"AO","trend",124,-0.01,2013
"AO","trend",125,-0.02,2013
"AO","trend",126,0,2013
"AO","trend",127,-0.01,2013
"AO","trend",129,0.07,2013
"AO","trend",130,0.02,2013
"AO","trend",131,0.01,2013
"AO","trend",132,0.03,2013
"AO","trend",133,0,2013
"AO","trend",134,0,2013
"AO","trend",135,0.01,2013
"AO","trend",136,0,2013
"AO","trend",137,0.02,2013
"AO","trend",138,0.02,2013
"AO","trend",139,0,2013
"AO","trend",140,-0.01,2013
"AO","trend",141,0,2013
"AO","trend",143,-0.04,2013
"AO","trend",144,0,2013
"AO","trend",145,0,2013
"AO","trend",146,0,2013
"AO","trend",147,0,2013
"AO","trend",148,0.01,2013
"AO","trend",149,0,2013
"AO","trend",150,0,2013
"AO","trend",151,0,2013
"AO","trend",152,0,2013
"AO","trend",153,0,2013
"AO","trend",154,0,2013
"AO","trend",155,0.01,2013
"AO","trend",156,0,2013
"AO","trend",157,0.01,2013
"AO","trend",158,0,2013
"AO","trend",159,0,2013
"AO","trend",161,0,2013
"AO","trend",162,0.01,2013
"AO","trend",163,0.01,2013
"AO","trend",164,0,2013
"AO","trend",166,-0.01,2013
"AO","trend",167,0.02,2013
"AO","trend",168,0.03,2013
"AO","trend",169,0.03,2013
"AO","trend",171,0.03,2013
"AO","trend",172,0.02,2013
"AO","trend",173,0.04,2013
"AO","trend",174,-0.02,2013
"AO","trend",175,-0.01,2013
"AO","trend",176,0.04,2013
"AO","trend",177,-0.01,2013
"AO","trend",178,0.04,2013
"AO","trend",179,0,2013
"AO","trend",180,-0.01,2013
"AO","trend",181,0,2013
"AO","trend",182,-0.03,2013
"AO","trend",183,-0.02,2013
"AO","trend",184,-0.02,2013
"AO","trend",185,0.01,2013
"AO","trend",186,0,2013
"AO","trend",187,-0.03,2013
"AO","trend",188,-0.03,2013
"AO","trend",189,0.02,2013
"AO","trend",190,0,2013
"AO","trend",191,0,2013
"AO","trend",192,0.05,2013
"AO","trend",193,0,2013
"AO","trend",194,0,2013
"AO","trend",195,0,2013
"AO","trend",196,0.02,2013
"AO","trend",197,0,2013
"AO","trend",198,0.02,2013
"AO","trend",199,0,2013
"AO","trend",200,0,2013
"AO","trend",202,0,2013
"AO","trend",203,0.03,2013
"AO","trend",204,0.01,2013
"AO","trend",205,0.03,2013
"AO","trend",206,0.03,2013
"AO","trend",207,0.02,2013
"AO","trend",208,0,2013
"AO","trend",209,0.03,2013
"AO","trend",210,0.01,2013
"AO","trend",212,0,2013
"AO","trend",213,,2013
"AO","trend",214,0.01,2013
"AO","trend",215,-0.02,2013
"AO","trend",216,0.04,2013
"AO","trend",218,0.01,2013
"AO","trend",219,0.01,2013
"AO","trend",220,0,2013
"AO","trend",221,-0.01,2013
"AO","trend",222,0.01,2013
"AO","trend",223,0,2013
"AO","trend",224,0.03,2013
"AO","trend",227,0,2013
"AO","trend",228,0,2013
"AO","trend",231,0.01,2013
"AO","trend",232,0,2013
"AO","trend",237,0.02,2013
"AO","trend",244,-0.01,2013
"AO","trend",245,-0.01,2013
"AO","trend",247,0,2013
"AO","trend",248,-0.01,2013
"AO","trend",249,-0.01,2013
"AO","trend",250,0,2013
"BD","future",0,90.57,2013
"BD","future",1,96.01,2013
"BD","future",2,96.03,2013
"BD","future",3,97.8,2013
"BD","future",4,100,2013
"BD","future",5,93.22,2013
"BD","future",6,92.07,2013
"BD","future",7,88.7,2013
"BD","future",8,82.45,2013
"BD","future",9,90.57,2013
"BD","future",10,87.26,2013
"BD","future",11,90.6,2013
"BD","future",12,82.65,2013
"BD","future",13,91.45,2013
"BD","future",14,98.72,2013
"BD","future",15,80.89,2013
"BD","future",16,100,2013
"BD","future",17,91.62,2013
"BD","future",18,80.29,2013
"BD","future",19,89.78,2013
"BD","future",20,98.7,2013
"BD","future",21,88.98,2013
"BD","future",24,87.25,2013
"BD","future",25,86.64,2013
"BD","future",26,92.83,2013
"BD","future",28,82.6,2013
"BD","future",29,97.53,2013
"BD","future",30,98.1,2013
"BD","future",31,95.71,2013
"BD","future",32,94.09,2013
"BD","future",33,96.54,2013
"BD","future",34,95.76,2013
"BD","future",35,95.4,2013
"BD","future",36,94.37,2013
"BD","future",37,94.77,2013
"BD","future",38,99.43,2013
"BD","future",39,92,2013
"BD","future",40,94.88,2013
"BD","future",41,90.65,2013
"BD","future",42,83.49,2013
"BD","future",43,90.3,2013
"BD","future",44,77.13,2013
"BD","future",45,90.36,2013
"BD","future",46,93.28,2013
"BD","future",47,90.68,2013
"BD","future",48,93.73,2013
"BD","future",49,84.23,2013
"BD","future",50,94.49,2013
"BD","future",51,92.84,2013
"BD","future",52,81.51,2013
"BD","future",53,74.92,2013
"BD","future",54,96.46,2013
"BD","future",55,86.51,2013
"BD","future",56,92.76,2013
"BD","future",57,89.02,2013
"BD","future",58,82.77,2013
"BD","future",59,96.66,2013
"BD","future",60,81.78,2013
"BD","future",61,88.26,2013
"BD","future",62,91.78,2013
"BD","future",63,90.18,2013
"BD","future",64,86.15,2013
"BD","future",65,84.27,2013
"BD","future",66,73.27,2013
"BD","future",67,82.67,2013
"BD","future",68,87.5,2013
"BD","future",69,94.8,2013
"BD","future",70,97.46,2013
"BD","future",71,95.84,2013
"BD","future",72,97.89,2013
"BD","future",73,93.82,2013
"BD","future",74,93.01,2013
"BD","future",75,94.29,2013
"BD","future",76,90.91,2013
"BD","future",77,79.09,2013
"BD","future",78,83.19,2013
"BD","future",79,88.37,2013
"BD","future",80,89.55,2013
"BD","future",81,88.14,2013
"BD","future",82,88.63,2013
"BD","future",84,82.25,2013
"BD","future",85,95.16,2013
"BD","future",86,92.29,2013
"BD","future",88,88.25,2013
"BD","future",89,95.5,2013
"BD","future",90,94.98,2013
"BD","future",91,93.12,2013
"BD","future",92,92.59,2013
"BD","future",93,97.23,2013
"BD","future",94,100,2013
"BD","future",95,98.36,2013
"BD","future",96,68.02,2013
"BD","future",97,75.41,2013
"BD","future",98,78.17,2013
"BD","future",99,83.12,2013
"BD","future",100,86.2,2013
"BD","future",101,93.2,2013
"BD","future",102,92.95,2013
"BD","future",103,90.7,2013
"BD","future",104,86.31,2013
"BD","future",105,85.93,2013
"BD","future",106,89.17,2013
"BD","future",107,90.63,2013
"BD","future",108,89.56,2013
"BD","future",110,94.1,2013
"BD","future",111,88.89,2013
"BD","future",112,89.55,2013
"BD","future",113,87.99,2013
"BD","future",114,77.69,2013
"BD","future",115,93.46,2013
"BD","future",116,94.58,2013
"BD","future",117,87.82,2013
"BD","future",118,87.96,2013
"BD","future",119,93.62,2013
"BD","future",120,92.32,2013
"BD","future",121,74.71,2013
"BD","future",122,88.69,2013
"BD","future",123,74.49,2013
"BD","future",124,90,2013
"BD","future",125,83.4,2013
"BD","future",126,96.53,2013
"BD","future",127,97.21,2013
"BD","future",129,84.02,2013
"BD","future",130,95.03,2013
"BD","future",131,81.55,2013
"BD","future",132,77.08,2013
"BD","future",133,93.77,2013
"BD","future",134,88.32,2013
"BD","future",135,85.54,2013
"BD","future",136,92.18,2013
"BD","future",137,91.56,2013
"BD","future",138,79.59,2013
"BD","future",139,83.71,2013
"BD","future",140,98.4,2013
"BD","future",141,93.31,2013
"BD","future",143,79.36,2013
"BD","future",144,82.99,2013
"BD","future",145,97.39,2013
"BD","future",146,94.42,2013
"BD","future",147,94.52,2013
"BD","future",148,90.18,2013
"BD","future",149,85.78,2013
"BD","future",150,90.03,2013
"BD","future",151,91.14,2013
"BD","future",152,93.95,2013
"BD","future",153,81.94,2013
"BD","future",154,82.21,2013
"BD","future",155,90.87,2013
"BD","future",156,80.66,2013
"BD","future",157,91.55,2013
"BD","future",158,91.8,2013
"BD","future",159,89.16,2013
"BD","future",161,93.56,2013
"BD","future",162,97.82,2013
"BD","future",163,82.77,2013
"BD","future",164,81.55,2013
"BD","future",166,85.31,2013
"BD","future",167,94.38,2013
"BD","future",168,93.83,2013
"BD","future",169,97.55,2013
"BD","future",171,88.75,2013
"BD","future",172,91.46,2013
"BD","future",173,90.5,2013
"BD","future",174,98.62,2013
"BD","future",175,96.48,2013
"BD","future",176,95.94,2013
"BD","future",177,89.8,2013
"BD","future",178,93.34,2013
"BD","future",179,93.4,2013
"BD","future",180,91.73,2013
"BD","future",181,88.92,2013
"BD","future",182,83.42,2013
"BD","future",183,91.61,2013
"BD","future",184,88.55,2013
"BD","future",185,67.56,2013
"BD","future",186,86.94,2013
"BD","future",187,91.31,2013
"BD","future",188,94.54,2013
"BD","future",189,96.32,2013
"BD","future",190,96.46,2013
"BD","future",191,89.81,2013
"BD","future",192,79.54,2013
"BD","future",193,74.84,2013
"BD","future",194,76,2013
"BD","future",195,72.64,2013
"BD","future",196,70.67,2013
"BD","future",197,84.26,2013
"BD","future",198,77.73,2013
"BD","future",199,69.68,2013
"BD","future",200,78.78,2013
"BD","future",202,78.8,2013
"BD","future",203,93.49,2013
"BD","future",204,89.92,2013
"BD","future",205,87.04,2013
"BD","future",206,84.73,2013
"BD","future",207,88.12,2013
"BD","future",208,86.3,2013
"BD","future",209,82.22,2013
"BD","future",210,95.21,2013
"BD","future",212,88.02,2013
"BD","future",213,,2013
"BD","future",214,90.59,2013
"BD","future",215,88.78,2013
"BD","future",216,81.56,2013
"BD","future",218,98.21,2013
"BD","future",219,94.16,2013
"BD","future",220,98.21,2013
"BD","future",221,100,2013
"BD","future",222,97.43,2013
"BD","future",223,94.44,2013
"BD","future",224,94.12,2013
"BD","future",227,87.22,2013
"BD","future",228,82.13,2013
"BD","future",231,83.75,2013
"BD","future",232,57.31,2013
"BD","future",237,77.5,2013
"BD","future",244,96.7,2013
"BD","future",245,97.7,2013
"BD","future",247,95.38,2013
"BD","future",248,100,2013
"BD","future",249,98.06,2013
"BD","future",250,98.22,2013
"BD","pressures",1,,2013
"BD","pressures",2,,2013
"BD","pressures",3,,2013
"BD","pressures",4,,2013
"BD","pressures",5,,2013
"BD","pressures",6,,2013
"BD","pressures",7,,2013
"BD","pressures",8,,2013
"BD","pressures",9,,2013
"BD","pressures",10,,2013
"BD","pressures",11,,2013
"BD","pressures",12,,2013
"BD","pressures",13,,2013
"BD","pressures",14,,2013
"BD","pressures",15,,2013
"BD","pressures",16,,2013
"BD","pressures",17,,2013
"BD","pressures",18,,2013
"BD","pressures",19,,2013
"BD","pressures",20,,2013
"BD","pressures",21,,2013
"BD","pressures",24,,2013
"BD","pressures",25,,2013
"BD","pressures",26,,2013
"BD","pressures",28,,2013
"BD","pressures",29,,2013
"BD","pressures",30,,2013
"BD","pressures",31,,2013
"BD","pressures",32,,2013
"BD","pressures",33,,2013
"BD","pressures",34,,2013
"BD","pressures",35,,2013
"BD","pressures",36,,2013
"BD","pressures",37,,2013
"BD","pressures",38,,2013
"BD","pressures",39,,2013
"BD","pressures",40,,2013
"BD","pressures",41,,2013
"BD","pressures",42,,2013
"BD","pressures",43,,2013
"BD","pressures",44,,2013
"BD","pressures",45,,2013
"BD","pressures",46,,2013
"BD","pressures",47,,2013
"BD","pressures",48,,2013
"BD","pressures",49,,2013
"BD","pressures",50,,2013
"BD","pressures",51,,2013
"BD","pressures",52,,2013
"BD","pressures",53,,2013
"BD","pressures",54,,2013
"BD","pressures",55,,2013
"BD","pressures",56,,2013
"BD","pressures",57,,2013
"BD","pressures",58,,2013
"BD","pressures",59,,2013
"BD","pressures",60,,2013
"BD","pressures",61,,2013
"BD","pressures",62,,2013
"BD","pressures",63,,2013
"BD","pressures",64,,2013
"BD","pressures",65,,2013
"BD","pressures",66,,2013
"BD","pressures",67,,2013
"BD","pressures",68,,2013
"BD","pressures",69,,2013
"BD","pressures",70,,2013
"BD","pressures",71,,2013
"BD","pressures",72,,2013
"BD","pressures",73,,2013
"BD","pressures",74,,2013
"BD","pressures",75,,2013
"BD","pressures",76,,2013
"BD","pressures",77,,2013
"BD","pressures",78,,2013
"BD","pressures",79,,2013
"BD","pressures",80,,2013
"BD","pressures",81,,2013
"BD","pressures",82,,2013
"BD","pressures",84,,2013
"BD","pressures",85,,2013
"BD","pressures",86,,2013
"BD","pressures",88,,2013
"BD","pressures",89,,2013
"BD","pressures",90,,2013
"BD","pressures",91,,2013
"BD","pressures",92,,2013
"BD","pressures",93,,2013
"BD","pressures",94,,2013
"BD","pressures",95,,2013
"BD","pressures",96,,2013
"BD","pressures",97,,2013
"BD","pressures",98,,2013
"BD","pressures",99,,2013
"BD","pressures",100,,2013
"BD","pressures",101,,2013
"BD","pressures",102,,2013
"BD","pressures",103,,2013
"BD","pressures",104,,2013
"BD","pressures",105,,2013
"BD","pressures",106,,2013
"BD","pressures",107,,2013
"BD","pressures",108,,2013
"BD","pressures",110,,2013
"BD","pressures",111,,2013
"BD","pressures",112,,2013
"BD","pressures",113,,2013
"BD","pressures",114,,2013
"BD","pressures",115,,2013
"BD","pressures",116,,2013
"BD","pressures",117,,2013
"BD","pressures",118,,2013
"BD","pressures",119,,2013
"BD","pressures",120,,2013
"BD","pressures",121,,2013
"BD","pressures",122,,2013
"BD","pressures",123,,2013
"BD","pressures",124,,2013
"BD","pressures",125,,2013
"BD","pressures",126,,2013
"BD","pressures",127,,2013
"BD","pressures",129,,2013
"BD","pressures",130,,2013
"BD","pressures",131,,2013
"BD","pressures",132,,2013
"BD","pressures",133,,2013
"BD","pressures",134,,2013
"BD","pressures",135,,2013
"BD","pressures",136,,2013
"BD","pressures",137,,2013
"BD","pressures",138,,2013
"BD","pressures",139,,2013
"BD","pressures",140,,2013
"BD","pressures",141,,2013
"BD","pressures",143,,2013
"BD","pressures",144,,2013
"BD","pressures",145,,2013
"BD","pressures",146,,2013
"BD","pressures",147,,2013
"BD","pressures",148,,2013
"BD","pressures",149,,2013
"BD","pressures",150,,2013
"BD","pressures",151,,2013
"BD","pressures",152,,2013
"BD","pressures",153,,2013
"BD","pressures",154,,2013
"BD","pressures",155,,2013
"BD","pressures",156,,2013
"BD","pressures",157,,2013
"BD","pressures",158,,2013
"BD","pressures",159,,2013
"BD","pressures",161,,2013
"BD","pressures",162,,2013
"BD","pressures",163,,2013
"BD","pressures",164,,2013
"BD","pressures",166,,2013
"BD","pressures",167,,2013
"BD","pressures",168,,2013
"BD","pressures",169,,2013
"BD","pressures",171,,2013
"BD","pressures",172,,2013
"BD","pressures",173,,2013
"BD","pressures",174,,2013
"BD","pressures",175,,2013
"BD","pressures",176,,2013
"BD","pressures",177,,2013
"BD","pressures",178,,2013
"BD","pressures",179,,2013
"BD","pressures",180,,2013
"BD","pressures",181,,2013
"BD","pressures",182,,2013
"BD","pressures",183,,2013
"BD","pressures",184,,2013
"BD","pressures",185,,2013
"BD","pressures",186,,2013
"BD","pressures",187,,2013
"BD","pressures",188,,2013
"BD","pressures",189,,2013
"BD","pressures",190,,2013
"BD","pressures",191,,2013
"BD","pressures",192,,2013
"BD","pressures",193,,2013
"BD","pressures",194,,2013
"BD","pressures",195,,2013
"BD","pressures",196,,2013
"BD","pressures",197,,2013
"BD","pressures",198,,2013
"BD","pressures",199,,2013
"BD","pressures",200,,2013
"BD","pressures",202,,2013
"BD","pressures",203,,2013
"BD","pressures",204,,2013
"BD","pressures",205,,2013
"BD","pressures",206,,2013
"BD","pressures",207,,2013
"BD","pressures",208,,2013
"BD","pressures",209,,2013
"BD","pressures",210,,2013
"BD","pressures",212,,2013
"BD","pressures",213,,2013
"BD","pressures",214,,2013
"BD","pressures",215,,2013
"BD","pressures",216,,2013
"BD","pressures",218,,2013
"BD","pressures",219,,2013
"BD","pressures",220,,2013
"BD","pressures",221,,2013
"BD","pressures",222,,2013
"BD","pressures",223,,2013
"BD","pressures",224,,2013
"BD","pressures",227,,2013
"BD","pressures",228,,2013
"BD","pressures",231,,2013
"BD","pressures",232,,2013
"BD","pressures",237,,2013
"BD","pressures",244,,2013
"BD","pressures",245,,2013
"BD","pressures",247,,2013
"BD","pressures",248,,2013
"BD","pressures",249,,2013
"BD","pressures",250,,2013
"BD","resilience",1,,2013
"BD","resilience",2,,2013
"BD","resilience",3,,2013
"BD","resilience",4,,2013
"BD","resilience",5,,2013
"BD","resilience",6,,2013
"BD","resilience",7,,2013
"BD","resilience",8,,2013
"BD","resilience",9,,2013
"BD","resilience",10,,2013
"BD","resilience",11,,2013
"BD","resilience",12,,2013
"BD","resilience",13,,2013
"BD","resilience",14,,2013
"BD","resilience",15,,2013
"BD","resilience",16,,2013
"BD","resilience",17,,2013
"BD","resilience",18,,2013
"BD","resilience",19,,2013
"BD","resilience",20,,2013
"BD","resilience",21,,2013
"BD","resilience",24,,2013
"BD","resilience",25,,2013
"BD","resilience",26,,2013
"BD","resilience",28,,2013
"BD","resilience",29,,2013
"BD","resilience",30,,2013
"BD","resilience",31,,2013
"BD","resilience",32,,2013
"BD","resilience",33,,2013
"BD","resilience",34,,2013
"BD","resilience",35,,2013
"BD","resilience",36,,2013
"BD","resilience",37,,2013
"BD","resilience",38,,2013
"BD","resilience",39,,2013
"BD","resilience",40,,2013
"BD","resilience",41,,2013
"BD","resilience",42,,2013
"BD","resilience",43,,2013
"BD","resilience",44,,2013
"BD","resilience",45,,2013
"BD","resilience",46,,2013
"BD","resilience",47,,2013
"BD","resilience",48,,2013
"BD","resilience",49,,2013
"BD","resilience",50,,2013
"BD","resilience",51,,2013
"BD","resilience",52,,2013
"BD","resilience",53,,2013
"BD","resilience",54,,2013
"BD","resilience",55,,2013
"BD","resilience",56,,2013
"BD","resilience",57,,2013
"BD","resilience",58,,2013
"BD","resilience",59,,2013
"BD","resilience",60,,2013
"BD","resilience",61,,2013
"BD","resilience",62,,2013
"BD","resilience",63,,2013
"BD","resilience",64,,2013
"BD","resilience",65,,2013
"BD","resilience",66,,2013
"BD","resilience",67,,2013
"BD","resilience",68,,2013
"BD","resilience",69,,2013
"BD","resilience",70,,2013
"BD","resilience",71,,2013
"BD","resilience",72,,2013
"BD","resilience",73,,2013
"BD","resilience",74,,2013
"BD","resilience",75,,2013
"BD","resilience",76,,2013
"BD","resilience",77,,2013
"BD","resilience",78,,2013
"BD","resilience",79,,2013
"BD","resilience",80,,2013
"BD","resilience",81,,2013
"BD","resilience",82,,2013
"BD","resilience",84,,2013
"BD","resilience",85,,2013
"BD","resilience",86,,2013
"BD","resilience",88,,2013
"BD","resilience",89,,2013
"BD","resilience",90,,2013
"BD","resilience",91,,2013
"BD","resilience",92,,2013
"BD","resilience",93,,2013
"BD","resilience",94,,2013
"BD","resilience",95,,2013
"BD","resilience",96,,2013
"BD","resilience",97,,2013
"BD","resilience",98,,2013
"BD","resilience",99,,2013
"BD","resilience",100,,2013
"BD","resilience",101,,2013
"BD","resilience",102,,2013
"BD","resilience",103,,2013
"BD","resilience",104,,2013
"BD","resilience",105,,2013
"BD","resilience",106,,2013
"BD","resilience",107,,2013
"BD","resilience",108,,2013
"BD","resilience",110,,2013
"BD","resilience",111,,2013
"BD","resilience",112,,2013
"BD","resilience",113,,2013
"BD","resilience",114,,2013
"BD","resilience",115,,2013
"BD","resilience",116,,2013
"BD","resilience",117,,2013
"BD","resilience",118,,2013
"BD","resilience",119,,2013
"BD","resilience",120,,2013
"BD","resilience",121,,2013
"BD","resilience",122,,2013
"BD","resilience",123,,2013
"BD","resilience",124,,2013
"BD","resilience",125,,2013
"BD","resilience",126,,2013
"BD","resilience",127,,2013
"BD","resilience",129,,2013
"BD","resilience",130,,2013
"BD","resilience",131,,2013
