country,year,value,unit,sector,data_source,Country,rgn_id,rgn_name
New Zealand,2020,909406360,USD (1),mar,FAO aquaculture value,New Zealand,162,New Zealand
New Zealand,2021,834198220,USD (1),mar,FAO aquaculture value,New Zealand,162,New Zealand
New Zealand,2022,846409389.9999999,USD (1),mar,FAO aquaculture value,New Zealand,162,New Zealand
Nicaragua,1984,98000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1985,175000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1986,245000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1987,301500,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1988,476000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1989,560000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1990,595000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1991,475000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1992,389900,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1993,1932000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1994,6384000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1995,15213000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1996,16183200,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1997,19338400,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1998,24794400,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,1999,21573350,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2000,29544060,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2001,26781060,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2002,28679190.000000004,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2003,32993549.999999996,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2004,32623200,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2005,39880620,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2006,44960400,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2007,44388000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2008,58760000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2009,65975600.00000001,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2010,63859950,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2011,43285000,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2012,49661760,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2013,61859090,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2014,73267200,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2015,87241360,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2016,79629280,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2017,98556480,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2018,103104400,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2019,110312600,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2020,155563970,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2021,157674380,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nicaragua,2022,161893300,USD (1),mar,FAO aquaculture value,Nicaragua,131,Nicaragua
Nigeria,1984,1135550,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1985,963400,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1986,915599.9999999999,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1987,1036700,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1988,1213400,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1989,1861200,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1990,1031400.0000000001,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1991,4166600.0000000005,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1992,10152900,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1993,9680100,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1994,9915100,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1995,9435100,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1996,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1997,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1998,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,1999,4600,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2000,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2001,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2002,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2003,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2004,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2005,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2006,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2007,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2008,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2009,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2010,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2011,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2012,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2013,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2014,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2015,0,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2016,80000,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2017,480000,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2018,360000,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2019,396000,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2020,357940,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2021,364000,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Nigeria,2022,360000,USD (1),mar,FAO aquaculture value,Nigeria,196,Nigeria
Northern Mariana Islands,1984,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1985,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1986,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1987,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1988,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1989,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1990,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1991,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1992,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1993,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1994,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1995,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1996,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1997,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1998,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,1999,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2000,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2001,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2002,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2003,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2004,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2005,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2006,0,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2007,85000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2008,170000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2009,255000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2010,335280,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2011,352000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2012,340000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2013,340000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2014,437000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2015,391000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2016,391000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2017,391000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2018,391000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2019,391000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2020,340000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2021,340000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Northern Mariana Islands,2022,340000,USD (1),mar,FAO aquaculture value,Northern Mariana Islands,13,Northern Mariana Islands and Guam
Norway,1984,131061500,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1985,177533660,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1986,229512030,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1987,308522770,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1988,506565200,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1989,518164330,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1990,774869980,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1991,669841600,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1992,625201280,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1993,635221290,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1994,848623940.0000001,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1995,1028311850,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1996,997221650,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1997,1053882419.9999999,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1998,1144395700,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,1999,1339486810,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2000,1384659600,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2001,1019882070.0000001,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2002,1164783060,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2003,1352152830,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2004,1681282930,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2005,2135711850,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2006,2748562550.0000005,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2007,2998235860,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2008,3134413880,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2009,3586046650,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2010,5076287320,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2011,5153444630,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2012,5159888280,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2013,6886711939.999999,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2014,7031740660,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2015,5808710979.999999,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2016,7620711800.000001,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2017,7853196530,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2018,8338760880,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2019,8147277229.999999,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2020,7296170779.999999,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2021,9357901010,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Norway,2022,11073046520.000002,USD (1),mar,FAO aquaculture value,Norway,223,Norway
Oman,1984,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1985,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1986,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1987,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1988,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1989,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1990,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1991,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1992,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1993,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1994,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1995,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1996,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1997,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1998,63040,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,1999,100,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2000,100,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2001,100,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2002,100,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2003,1737600,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2004,2518410,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2005,1136280,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2006,840160,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2007,688430,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2008,742520,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2009,769830,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2010,716750,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2011,1014300,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2012,1094280,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2013,5021070,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2014,4805180,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2015,2535760,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2016,1183360,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2017,0,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2018,1820550,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2019,4452360,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2020,5513650,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2021,7022110,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Oman,2022,17937580,USD (1),mar,FAO aquaculture value,Oman,48,Oman
Pakistan,1984,0,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1985,0,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1986,0,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1987,0,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1988,150620,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1989,140000,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1990,127500,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1991,115110,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1992,101000,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1993,72960,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1994,32710,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1995,41210,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1996,52410,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1997,57220,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1998,60460,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,1999,69240,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2000,92550,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2001,0,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2002,50890,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2003,54140,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2004,70000,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2005,75600,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2006,112810,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2007,128750,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2008,126640,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2009,188100,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2010,202000,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2011,248080,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2012,271750,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2013,265590,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2014,277550,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2015,284850,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2016,294700,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2017,304590,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2018,269910,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2019,232960,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2020,230760,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2021,232740,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Pakistan,2022,197100,USD (1),mar,FAO aquaculture value,Pakistan,53,Pakistan
Palau,1984,0,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1985,0,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1986,0,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1987,0,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1988,0,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1989,27000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1990,19000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1991,19000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1992,19000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1993,19000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1994,27000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1995,27000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1996,19000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1997,19000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1998,10000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,1999,10000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2000,19000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2001,19000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2002,38600,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2003,31800,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2004,22860,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2005,21300,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2006,21300,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2007,79840,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2008,73140,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2009,152890.00000000003,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2010,130669.99999999999,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2011,136520,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2012,218230,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2013,120350,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2014,183740,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2015,157920.00000000003,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2016,130340,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2017,119320.00000000001,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2018,130340,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2019,105000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2020,92000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2021,69200,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Palau,2022,62000,USD (1),mar,FAO aquaculture value,Palau,8,Palau
Panama,1984,11018700,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1985,20320300,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1986,25500000,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1987,24140000,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1988,26452500,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1989,17475000,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1990,26613500,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1991,29438000,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1992,22958500,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1993,31915000,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1994,38526250,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1995,33177600,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1996,31850000,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1997,35673000,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1998,37746720,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,1999,8849280,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2000,4630560,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2001,10697500,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2002,17253500,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2003,28083000,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2004,30061000,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2005,27327300,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2006,31442750,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2007,32927100,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2008,36341860,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2009,29221790,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2010,27628040,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2011,31529990,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2012,34627920,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2013,40552380.00000001,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2014,56081170,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2015,52758670,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2016,51081280,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2017,58083340,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2018,51157830,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2019,41827820,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2020,21372000,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2021,34882900,USD (1),mar,FAO aquaculture value,Panama,129,Panama
Panama,2022,68519000,USD (1),mar,FAO aquaculture value,Panama,129,Panama
