iucn_sid,pop_trend,iucn_version
192258,unknown,2020-3
192259,unknown,2020-3
192260,unknown,2020-3
192261,unknown,2020-3
192262,unknown,2020-3
192263,unknown,2020-3
192264,unknown,2020-3
192265,unknown,2020-3
192266,unknown,2020-3
192267,unknown,2020-3
192268,unknown,2020-3
192269,unknown,2020-3
192270,NA,2020-3
192271,unknown,2020-3
192272,unknown,2020-3
192273,NA,2020-3
192275,unknown,2020-3
192276,unknown,2020-3
192277,unknown,2020-3
192278,unknown,2020-3
192279,unknown,2020-3
192280,unknown,2020-3
192281,unknown,2020-3
192282,unknown,2020-3
192283,unknown,2020-3
192284,stable,2020-3
192285,unknown,2020-3
192286,decreasing,2020-3
192287,stable,2020-3
192288,stable,2020-3
192289,unknown,2020-3
192290,unknown,2020-3
192291,unknown,2020-3
192292,unknown,2020-3
192293,unknown,2020-3
192294,unknown,2020-3
192295,unknown,2020-3
192296,unknown,2020-3
192297,unknown,2020-3
192298,unknown,2020-3
192299,unknown,2020-3
192300,unknown,2020-3
192301,unknown,2020-3
192302,unknown,2020-3
192303,unknown,2020-3
192304,unknown,2020-3
192305,unknown,2020-3
192306,unknown,2020-3
192307,unknown,2020-3
192308,unknown,2020-3
192309,unknown,2020-3
192310,unknown,2020-3
192311,unknown,2020-3
192312,unknown,2020-3
192313,unknown,2020-3
192314,unknown,2020-3
192315,unknown,2020-3
192316,NA,2020-3
192317,unknown,2020-3
192318,unknown,2020-3
192319,unknown,2020-3
192320,unknown,2020-3
192321,stable,2020-3
192322,unknown,2020-3
192323,unknown,2020-3
192324,unknown,2020-3
192325,unknown,2020-3
192326,unknown,2020-3
192327,unknown,2020-3
192328,unknown,2020-3
192329,stable,2020-3
192330,unknown,2020-3
192331,stable,2020-3
192332,NA,2020-3
192333,unknown,2020-3
192334,unknown,2020-3
192335,unknown,2020-3
192336,stable,2020-3
192337,unknown,2020-3
192338,unknown,2020-3
192339,unknown,2020-3
192340,unknown,2020-3
192341,unknown,2020-3
192342,unknown,2020-3
192343,unknown,2020-3
192344,unknown,2020-3
192345,unknown,2020-3
192346,unknown,2020-3
192347,unknown,2020-3
192348,stable,2020-3
192349,unknown,2020-3
192350,decreasing,2020-3
192351,unknown,2020-3
192352,unknown,2020-3
192353,unknown,2020-3
192354,stable,2020-3
192355,NA,2020-3
192356,unknown,2020-3
192357,unknown,2020-3
192358,unknown,2020-3
192359,unknown,2020-3
192360,unknown,2020-3
192361,unknown,2020-3
192362,unknown,2020-3
192363,unknown,2020-3
192364,unknown,2020-3
192365,NA,2020-3
192366,unknown,2020-3
192367,unknown,2020-3
192368,stable,2020-3
192369,unknown,2020-3
192370,unknown,2020-3
192371,unknown,2020-3
192372,unknown,2020-3
192373,unknown,2020-3
192374,unknown,2020-3
192375,unknown,2020-3
192376,unknown,2020-3
192377,unknown,2020-3
192378,unknown,2020-3
192379,unknown,2020-3
192380,unknown,2020-3
192381,stable,2020-3
192382,unknown,2020-3
192383,unknown,2020-3
192384,unknown,2020-3
192385,unknown,2020-3
192386,unknown,2020-3
192387,unknown,2020-3
192388,unknown,2020-3
192389,unknown,2020-3
192390,unknown,2020-3
192391,unknown,2020-3
192392,unknown,2020-3
192393,unknown,2020-3
192394,NA,2020-3
192395,unknown,2020-3
192396,unknown,2020-3
192397,unknown,2020-3
192398,unknown,2020-3
192399,unknown,2020-3
192400,unknown,2020-3
192401,unknown,2020-3
192402,NA,2020-3
192403,decreasing,2020-3
192404,unknown,2020-3
192405,unknown,2020-3
192406,unknown,2020-3
192407,unknown,2020-3
192408,unknown,2020-3
192409,NA,2020-3
192410,unknown,2020-3
192411,unknown,2020-3
192412,unknown,2020-3
192413,unknown,2020-3
192414,unknown,2020-3
192415,unknown,2020-3
192416,unknown,2020-3
192417,unknown,2020-3
192418,stable,2020-3
192419,unknown,2020-3
192420,unknown,2020-3
192421,unknown,2020-3
192422,unknown,2020-3
192423,unknown,2020-3
192424,unknown,2020-3
192425,unknown,2020-3
192426,unknown,2020-3
192427,NA,2020-3
192428,unknown,2020-3
192429,unknown,2020-3
192430,unknown,2020-3
192431,unknown,2020-3
192432,unknown,2020-3
192433,NA,2020-3
192434,unknown,2020-3
192435,unknown,2020-3
192436,unknown,2020-3
192437,unknown,2020-3
192438,stable,2020-3
192439,unknown,2020-3
192440,unknown,2020-3
192441,unknown,2020-3
192442,unknown,2020-3
192443,unknown,2020-3
192444,unknown,2020-3
192445,unknown,2020-3
192446,unknown,2020-3
192447,unknown,2020-3
192448,unknown,2020-3
192449,unknown,2020-3
192450,unknown,2020-3
192451,unknown,2020-3
192452,NA,2020-3
192453,unknown,2020-3
192454,unknown,2020-3
192455,stable,2020-3
192456,NA,2020-3
192457,unknown,2020-3
192458,unknown,2020-3
192459,NA,2020-3
192460,unknown,2020-3
192461,stable,2020-3
192462,unknown,2020-3
192463,NA,2020-3
192464,unknown,2020-3
192465,NA,2020-3
192466,unknown,2020-3
192467,unknown,2020-3
192468,unknown,2020-3
192469,stable,2020-3
192470,unknown,2020-3
192471,unknown,2020-3
192472,stable,2020-3
192473,unknown,2020-3
192474,unknown,2020-3
192475,decreasing,2020-3
192476,unknown,2020-3
192477,unknown,2020-3
192478,NA,2020-3
192479,unknown,2020-3
192480,unknown,2020-3
192481,unknown,2020-3
192482,unknown,2020-3
192483,unknown,2020-3
192484,unknown,2020-3
192485,stable,2020-3
192486,unknown,2020-3
192487,decreasing,2020-3
192488,unknown,2020-3
192489,unknown,2020-3
192490,unknown,2020-3
192491,unknown,2020-3
192492,stable,2020-3
192493,unknown,2020-3
192494,unknown,2020-3
192495,unknown,2020-3
192496,unknown,2020-3
192497,unknown,2020-3
192498,unknown,2020-3
192499,unknown,2020-3
192500,unknown,2020-3
192501,unknown,2020-3
192502,unknown,2020-3
192503,unknown,2020-3
192504,unknown,2020-3
192505,unknown,2020-3
192506,NA,2020-3
192507,unknown,2020-3
192508,unknown,2020-3
192509,unknown,2020-3
192510,unknown,2020-3
192511,unknown,2020-3
192512,unknown,2020-3
192513,unknown,2020-3
192514,unknown,2020-3
192515,unknown,2020-3
192516,unknown,2020-3
192517,unknown,2020-3
192518,unknown,2020-3
192519,unknown,2020-3
192520,unknown,2020-3
192521,decreasing,2020-3
192522,decreasing,2020-3
192523,unknown,2020-3
192524,unknown,2020-3
192525,unknown,2020-3
192527,unknown,2020-3
192528,unknown,2020-3
192529,unknown,2020-3
192530,stable,2020-3
192531,unknown,2020-3
192532,unknown,2020-3
192533,unknown,2020-3
192534,stable,2020-3
192535,unknown,2020-3
192536,unknown,2020-3
192537,unknown,2020-3
192538,unknown,2020-3
192539,unknown,2020-3
192540,unknown,2020-3
192541,decreasing,2020-3
192542,unknown,2020-3
192544,stable,2020-3
192545,NA,2020-3
192546,unknown,2020-3
192547,unknown,2020-3
192548,unknown,2020-3
192549,unknown,2020-3
192550,unknown,2020-3
192551,unknown,2020-3
192552,unknown,2020-3
192553,unknown,2020-3
192554,unknown,2020-3
192555,unknown,2020-3
192556,decreasing,2020-3
192557,unknown,2020-3
192558,unknown,2020-3
192559,unknown,2020-3
192560,unknown,2020-3
192561,unknown,2020-3
192562,unknown,2020-3
192563,unknown,2020-3
192564,unknown,2020-3
192565,unknown,2020-3
192566,unknown,2020-3
192567,unknown,2020-3
192568,unknown,2020-3
192569,unknown,2020-3
192570,unknown,2020-3
192571,stable,2020-3
192572,stable,2020-3
192573,unknown,2020-3
192574,unknown,2020-3
192575,unknown,2020-3
192576,NA,2020-3
192577,unknown,2020-3
192578,unknown,2020-3
192579,unknown,2020-3
192580,unknown,2020-3
192581,NA,2020-3
192582,unknown,2020-3
192583,NA,2020-3
192584,stable,2020-3
192585,unknown,2020-3
192586,unknown,2020-3
192587,unknown,2020-3
192588,unknown,2020-3
192589,unknown,2020-3
192590,unknown,2020-3
192591,unknown,2020-3
192592,unknown,2020-3
192593,unknown,2020-3
192594,unknown,2020-3
192595,unknown,2020-3
192596,unknown,2020-3
192597,unknown,2020-3
192598,unknown,2020-3
192599,unknown,2020-3
192600,unknown,2020-3
192601,unknown,2020-3
192602,decreasing,2020-3
192603,unknown,2020-3
192604,NA,2020-3
192605,unknown,2020-3
192606,unknown,2020-3
192608,unknown,2020-3
192609,unknown,2020-3
192610,unknown,2020-3
192611,unknown,2020-3
192612,unknown,2020-3
192613,unknown,2020-3
192614,NA,2020-3
192615,unknown,2020-3
192616,unknown,2020-3
192617,unknown,2020-3
192618,unknown,2020-3
192619,unknown,2020-3
192620,NA,2020-3
192621,unknown,2020-3
192622,unknown,2020-3
192623,unknown,2020-3
192624,unknown,2020-3
192625,unknown,2020-3
192626,decreasing,2020-3
192627,unknown,2020-3
192628,unknown,2020-3
192629,unknown,2020-3
192630,unknown,2020-3
192631,unknown,2020-3
192632,unknown,2020-3
192633,unknown,2020-3
192634,unknown,2020-3
192635,unknown,2020-3
192636,unknown,2020-3
192637,unknown,2020-3
192638,unknown,2020-3
192640,unknown,2020-3
192641,unknown,2020-3
192642,unknown,2020-3
192643,unknown,2020-3
192644,unknown,2020-3
192645,unknown,2020-3
192647,unknown,2020-3
192648,unknown,2020-3
192649,unknown,2020-3
192650,unknown,2020-3
192651,stable,2020-3
192652,unknown,2020-3
192653,unknown,2020-3
192654,unknown,2020-3
192655,unknown,2020-3
192656,unknown,2020-3
192657,unknown,2020-3
192658,unknown,2020-3
192659,unknown,2020-3
192660,unknown,2020-3
192661,unknown,2020-3
192662,unknown,2020-3
192663,unknown,2020-3
192664,unknown,2020-3
192665,unknown,2020-3
192666,unknown,2020-3
192667,unknown,2020-3
192668,NA,2020-3
192669,unknown,2020-3
192670,NA,2020-3
192671,unknown,2020-3
192672,unknown,2020-3
192673,NA,2020-3
192674,stable,2020-3
192675,unknown,2020-3
192676,unknown,2020-3
192677,unknown,2020-3
192678,unknown,2020-3
192679,NA,2020-3
192680,unknown,2020-3
192681,unknown,2020-3
192682,unknown,2020-3
192683,unknown,2020-3
192684,unknown,2020-3
192685,stable,2020-3
192686,unknown,2020-3
192687,stable,2020-3
192688,unknown,2020-3
192689,unknown,2020-3
192690,unknown,2020-3
192691,unknown,2020-3
192692,unknown,2020-3
192693,unknown,2020-3
192694,unknown,2020-3
192695,unknown,2020-3
192696,NA,2020-3
192697,unknown,2020-3
192698,unknown,2020-3
192699,unknown,2020-3
192700,unknown,2020-3
192701,unknown,2020-3
192702,stable,2020-3
192703,unknown,2020-3
192704,unknown,2020-3
192705,unknown,2020-3
192706,unknown,2020-3
192707,unknown,2020-3
192708,unknown,2020-3
192709,decreasing,2020-3
192710,unknown,2020-3
192711,unknown,2020-3
192712,unknown,2020-3
192713,unknown,2020-3
192714,unknown,2020-3
192715,NA,2020-3
192716,unknown,2020-3
192717,unknown,2020-3
192718,unknown,2020-3
192719,unknown,2020-3
192720,unknown,2020-3
192721,unknown,2020-3
192722,unknown,2020-3
192723,NA,2020-3
192724,NA,2020-3
192725,unknown,2020-3
192726,stable,2020-3
192727,unknown,2020-3
192728,unknown,2020-3
192729,unknown,2020-3
192730,unknown,2020-3
192731,unknown,2020-3
192732,unknown,2020-3
192733,unknown,2020-3
192734,unknown,2020-3
192735,NA,2020-3
192736,unknown,2020-3
192737,unknown,2020-3
192738,unknown,2020-3
192739,unknown,2020-3
192740,unknown,2020-3
192741,unknown,2020-3
192742,stable,2020-3
192743,stable,2020-3
192744,stable,2020-3
192745,unknown,2020-3
192746,NA,2020-3
192747,unknown,2020-3
192748,unknown,2020-3
192749,unknown,2020-3
192750,unknown,2020-3
192751,unknown,2020-3
192752,unknown,2020-3
192753,unknown,2020-3
192754,unknown,2020-3
192755,unknown,2020-3
192756,NA,2020-3
192757,unknown,2020-3
192758,unknown,2020-3
192759,unknown,2020-3
192760,unknown,2020-3
192761,unknown,2020-3
192762,unknown,2020-3
192763,NA,2020-3
192764,unknown,2020-3
192765,unknown,2020-3
192766,unknown,2020-3
192767,stable,2020-3
192768,unknown,2020-3
192769,NA,2020-3
192771,stable,2020-3
192772,unknown,2020-3
192773,unknown,2020-3
192774,unknown,2020-3
192775,NA,2020-3
192776,unknown,2020-3
192777,unknown,2020-3
192778,unknown,2020-3
192779,unknown,2020-3
192780,unknown,2020-3
192781,unknown,2020-3
192782,unknown,2020-3
192783,unknown,2020-3
192784,unknown,2020-3
192785,stable,2020-3
192786,unknown,2020-3
192787,unknown,2020-3
192788,unknown,2020-3
192789,unknown,2020-3
192790,unknown,2020-3
192791,unknown,2020-3
192792,unknown,2020-3
192793,unknown,2020-3
192794,unknown,2020-3
192795,unknown,2020-3
192796,unknown,2020-3
192797,unknown,2020-3
192798,unknown,2020-3
192799,unknown,2020-3
192800,unknown,2020-3
192801,unknown,2020-3
192802,unknown,2020-3
192803,unknown,2020-3
192804,unknown,2020-3
192805,unknown,2020-3
192806,unknown,2020-3
192807,unknown,2020-3
192808,stable,2020-3
192809,unknown,2020-3
192810,NA,2020-3
192811,unknown,2020-3
192812,unknown,2020-3
192813,unknown,2020-3
192814,unknown,2020-3
192815,unknown,2020-3
192816,NA,2020-3
192817,unknown,2020-3
192818,unknown,2020-3
192819,unknown,2020-3
192820,unknown,2020-3
192821,unknown,2020-3
192822,unknown,2020-3
192823,unknown,2020-3
192824,unknown,2020-3
192825,unknown,2020-3
192826,unknown,2020-3
192827,unknown,2020-3
192828,NA,2020-3
192829,unknown,2020-3
192830,unknown,2020-3
192831,unknown,2020-3
192832,unknown,2020-3
192833,unknown,2020-3
192834,unknown,2020-3
192835,unknown,2020-3
192836,unknown,2020-3
192837,NA,2020-3
192838,unknown,2020-3
192839,NA,2020-3
192840,NA,2020-3
192841,stable,2020-3
192842,unknown,2020-3
192843,unknown,2020-3
192844,unknown,2020-3
192845,unknown,2020-3
192846,unknown,2020-3
192847,unknown,2020-3
192848,unknown,2020-3
192849,unknown,2020-3
192850,unknown,2020-3
192851,unknown,2020-3
192852,decreasing,2020-3
192853,unknown,2020-3
192854,unknown,2020-3
192856,unknown,2020-3
192857,unknown,2020-3
192858,stable,2020-3
192859,unknown,2020-3
192860,unknown,2020-3
192861,unknown,2020-3
192862,unknown,2020-3
192863,NA,2020-3
192864,unknown,2020-3
192865,unknown,2020-3
192866,unknown,2020-3
192867,unknown,2020-3
192868,unknown,2020-3
192869,unknown,2020-3
192870,unknown,2020-3
192871,unknown,2020-3
192872,unknown,2020-3
192873,unknown,2020-3
192874,NA,2020-3
192875,unknown,2020-3
192876,unknown,2020-3
192877,unknown,2020-3
192878,NA,2020-3
192879,unknown,2020-3
192920,decreasing,2020-3
192929,stable,2020-3
192930,unknown,2020-3
192932,unknown,2020-3
192933,stable,2020-3
192934,stable,2020-3
192935,unknown,2020-3
192936,unknown,2020-3
192937,unknown,2020-3
192939,unknown,2020-3
192941,unknown,2020-3
192942,unknown,2020-3
192943,stable,2020-3
192944,decreasing,2020-3
192945,unknown,2020-3
192948,unknown,2020-3
192982,unknown,2020-3
192986,stable,2020-3
192987,unknown,2020-3
192988,unknown,2020-3
192991,unknown,2020-3
192992,unknown,2020-3
192996,unknown,2020-3
192997,unknown,2020-3
192998,unknown,2020-3
193000,stable,2020-3
193002,unknown,2020-3
193003,unknown,2020-3
193007,stable,2020-3
193009,stable,2020-3
193011,unknown,2020-3
193013,unknown,2020-3
193015,unknown,2020-3
193016,unknown,2020-3
193017,unknown,2020-3
193018,unknown,2020-3
193020,unknown,2020-3
193022,unknown,2020-3
193024,unknown,2020-3
193025,stable,2020-3
193027,unknown,2020-3
193028,unknown,2020-3
193030,unknown,2020-3
193031,stable,2020-3
193032,stable,2020-3
193035,stable,2020-3
193037,unknown,2020-3
193039,unknown,2020-3
193040,stable,2020-3
193041,unknown,2020-3
193042,unknown,2020-3
193043,unknown,2020-3
193048,stable,2020-3
193050,unknown,2020-3
193055,unknown,2020-3
193057,unknown,2020-3
193058,unknown,2020-3
193059,unknown,2020-3
193060,unknown,2020-3
193062,unknown,2020-3
193063,stable,2020-3
193066,unknown,2020-3
193067,unknown,2020-3
193068,unknown,2020-3
193073,unknown,2020-3
193074,unknown,2020-3
193075,unknown,2020-3
193076,stable,2020-3
193078,unknown,2020-3
193080,unknown,2020-3
193081,unknown,2020-3
193082,unknown,2020-3
193085,unknown,2020-3
193087,unknown,2020-3
193089,unknown,2020-3
193091,unknown,2020-3
193092,stable,2020-3
193093,unknown,2020-3
193097,unknown,2020-3
193100,unknown,2020-3
193103,unknown,2020-3
193106,unknown,2020-3
193107,unknown,2020-3
193108,unknown,2020-3
193109,stable,2020-3
193112,unknown,2020-3
193114,unknown,2020-3
193120,stable,2020-3
193122,unknown,2020-3
193123,stable,2020-3
193127,unknown,2020-3
193128,unknown,2020-3
193130,stable,2020-3
193131,unknown,2020-3
193133,unknown,2020-3
193139,unknown,2020-3
193140,unknown,2020-3
193142,unknown,2020-3
193143,unknown,2020-3
193145,unknown,2020-3
193147,unknown,2020-3
193148,unknown,2020-3
193150,stable,2020-3
193151,stable,2020-3
193152,unknown,2020-3
193154,stable,2020-3
193155,unknown,2020-3
193156,unknown,2020-3
193159,stable,2020-3
193160,unknown,2020-3
193161,unknown,2020-3
193162,unknown,2020-3
193163,unknown,2020-3
193167,stable,2020-3
193168,unknown,2020-3
193171,unknown,2020-3
193174,unknown,2020-3
193175,stable,2020-3
193179,stable,2020-3
193187,unknown,2020-3
193188,unknown,2020-3
193189,unknown,2020-3
193191,unknown,2020-3
193196,stable,2020-3
193199,unknown,2020-3
193200,unknown,2020-3
193201,unknown,2020-3
193202,unknown,2020-3
193203,unknown,2020-3
193204,stable,2020-3
193205,stable,2020-3
193206,unknown,2020-3
193209,unknown,2020-3
193212,stable,2020-3
193213,unknown,2020-3
193214,unknown,2020-3
193215,unknown,2020-3
193216,unknown,2020-3
193217,unknown,2020-3
193218,unknown,2020-3
193220,unknown,2020-3
193221,unknown,2020-3
193222,unknown,2020-3
193223,unknown,2020-3
193224,unknown,2020-3
193226,unknown,2020-3
193227,unknown,2020-3
193228,unknown,2020-3
193229,unknown,2020-3
193230,unknown,2020-3
193235,unknown,2020-3
193237,unknown,2020-3
193238,unknown,2020-3
193241,unknown,2020-3
193242,unknown,2020-3
193244,unknown,2020-3
193245,unknown,2020-3
193246,stable,2020-3
193247,unknown,2020-3
193248,unknown,2020-3
193250,unknown,2020-3
193251,unknown,2020-3
193253,unknown,2020-3
193256,unknown,2020-3
193257,unknown,2020-3
193264,unknown,2020-3
193266,increasing,2020-3
193267,unknown,2020-3
193268,unknown,2020-3
193270,stable,2020-3
193271,unknown,2020-3
193272,unknown,2020-3
193273,unknown,2020-3
193274,unknown,2020-3
193318,unknown,2020-3
193467,unknown,2020-3
193471,stable,2020-3
193472,unknown,2020-3
193598,decreasing,2020-3
193599,unknown,2020-3
193600,unknown,2020-3
193601,unknown,2020-3
193602,decreasing,2020-3
193605,decreasing,2020-3
193606,unknown,2020-3
193607,unknown,2020-3
193609,unknown,2020-3
193611,unknown,2020-3
193612,decreasing,2020-3
193613,unknown,2020-3
193614,unknown,2020-3
193615,unknown,2020-3
193620,unknown,2020-3
193621,unknown,2020-3
193622,decreasing,2020-3
193623,unknown,2020-3
193624,decreasing,2020-3
193628,unknown,2020-3
193630,unknown,2020-3
193631,unknown,2020-3
193632,unknown,2020-3
193634,unknown,2020-3
193636,unknown,2020-3
193637,unknown,2020-3
193638,unknown,2020-3
193641,decreasing,2020-3
193642,unknown,2020-3
193644,unknown,2020-3
193646,unknown,2020-3
193647,stable,2020-3
193650,unknown,2020-3
193654,unknown,2020-3
193655,unknown,2020-3
193656,unknown,2020-3
193659,stable,2020-3
193660,unknown,2020-3
193661,unknown,2020-3
193662,stable,2020-3
193663,unknown,2020-3
193664,unknown,2020-3
193666,decreasing,2020-3
193667,unknown,2020-3
193668,unknown,2020-3
193669,unknown,2020-3
193670,unknown,2020-3
193671,unknown,2020-3
193672,unknown,2020-3
193675,unknown,2020-3
193676,unknown,2020-3
193677,unknown,2020-3
193678,unknown,2020-3
193679,unknown,2020-3
193680,unknown,2020-3
193685,stable,2020-3
193686,unknown,2020-3
193689,unknown,2020-3
193691,unknown,2020-3
193693,unknown,2020-3
193695,unknown,2020-3
193696,stable,2020-3
193697,unknown,2020-3
193698,unknown,2020-3
193699,unknown,2020-3
193700,decreasing,2020-3
193701,unknown,2020-3
193702,unknown,2020-3
193703,unknown,2020-3
193704,unknown,2020-3
193705,unknown,2020-3
193706,unknown,2020-3
193709,unknown,2020-3
193711,unknown,2020-3
193712,unknown,2020-3
193716,unknown,2020-3
193717,unknown,2020-3
193718,unknown,2020-3
193721,unknown,2020-3
193722,unknown,2020-3
193723,unknown,2020-3
193725,unknown,2020-3
193730,unknown,2020-3
193733,unknown,2020-3
193734,unknown,2020-3
193735,unknown,2020-3
193736,decreasing,2020-3
193737,unknown,2020-3
193741,unknown,2020-3
193742,unknown,2020-3
193743,unknown,2020-3
193745,unknown,2020-3
193746,unknown,2020-3
193747,unknown,2020-3
193749,unknown,2020-3
193750,unknown,2020-3
193751,unknown,2020-3
193752,unknown,2020-3
193753,unknown,2020-3
193758,unknown,2020-3
193759,unknown,2020-3
193760,unknown,2020-3
193762,unknown,2020-3
193766,unknown,2020-3
193767,unknown,2020-3
193768,unknown,2020-3
193769,unknown,2020-3
193771,unknown,2020-3
193772,unknown,2020-3
193775,unknown,2020-3
193779,unknown,2020-3
193780,unknown,2020-3
193781,decreasing,2020-3
193782,unknown,2020-3
193784,unknown,2020-3
193785,unknown,2020-3
193786,unknown,2020-3
193787,unknown,2020-3
193788,unknown,2020-3
193789,unknown,2020-3
193792,unknown,2020-3
193793,unknown,2020-3
193796,decreasing,2020-3
193799,unknown,2020-3
193802,unknown,2020-3
193803,unknown,2020-3
193804,unknown,2020-3
193805,unknown,2020-3
193809,decreasing,2020-3
193810,decreasing,2020-3
193813,unknown,2020-3
193815,unknown,2020-3
193816,unknown,2020-3
193817,unknown,2020-3
193820,unknown,2020-3
193822,unknown,2020-3
193825,unknown,2020-3
193826,unknown,2020-3
194085,unknown,2020-3
194087,unknown,2020-3
194289,unknown,2020-3
194298,unknown,2020-3
194299,decreasing,2020-3
194300,decreasing,2020-3
194301,unknown,2020-3
194302,unknown,2020-3
194303,decreasing,2020-3
194305,unknown,2020-3
194306,unknown,2020-3
194307,unknown,2020-3
194308,unknown,2020-3
194309,unknown,2020-3
194331,unknown,2020-3
194332,unknown,2020-3
194333,unknown,2020-3
194334,unknown,2020-3
194335,unknown,2020-3
194336,unknown,2020-3
194337,unknown,2020-3
194338,unknown,2020-3
194339,unknown,2020-3
194340,unknown,2020-3
194341,decreasing,2020-3
194342,unknown,2020-3
194343,decreasing,2020-3
194344,decreasing,2020-3
194345,unknown,2020-3
194346,unknown,2020-3
194347,unknown,2020-3
194348,unknown,2020-3
194349,unknown,2020-3
194350,unknown,2020-3
194351,unknown,2020-3
194352,unknown,2020-3
194353,unknown,2020-3
194354,unknown,2020-3
194355,unknown,2020-3
194356,unknown,2020-3
194358,unknown,2020-3
194359,unknown,2020-3
194360,unknown,2020-3
194361,unknown,2020-3
194363,unknown,2020-3
194364,unknown,2020-3
194365,decreasing,2020-3
194366,unknown,2020-3
194367,unknown,2020-3
194368,unknown,2020-3
194369,unknown,2020-3
194370,unknown,2020-3
194371,unknown,2020-3
194373,unknown,2020-3
194374,unknown,2020-3
194375,unknown,2020-3
194376,stable,2020-3
194377,unknown,2020-3
194379,unknown,2020-3
194380,unknown,2020-3
194382,unknown,2020-3
194383,unknown,2020-3
194384,stable,2020-3
194385,unknown,2020-3
194386,unknown,2020-3
194387,unknown,2020-3
194388,unknown,2020-3
194389,unknown,2020-3
194391,unknown,2020-3
194392,unknown,2020-3
194393,unknown,2020-3
194394,unknown,2020-3
194398,unknown,2020-3
194399,unknown,2020-3
194400,unknown,2020-3
194401,unknown,2020-3
194402,unknown,2020-3
194403,unknown,2020-3
194405,unknown,2020-3
194406,decreasing,2020-3
194407,unknown,2020-3
194408,unknown,2020-3
194409,unknown,2020-3
194413,unknown,2020-3
194414,unknown,2020-3
194415,unknown,2020-3
194416,unknown,2020-3
194417,unknown,2020-3
194418,unknown,2020-3
194419,unknown,2020-3
194420,unknown,2020-3
194421,unknown,2020-3
194422,unknown,2020-3
194425,unknown,2020-3
194427,unknown,2020-3
194428,unknown,2020-3
194430,unknown,2020-3
194432,unknown,2020-3
194433,unknown,2020-3
194434,unknown,2020-3
194435,unknown,2020-3
194436,unknown,2020-3
194437,unknown,2020-3
194439,unknown,2020-3
194440,unknown,2020-3
194441,unknown,2020-3
194442,unknown,2020-3
194812,unknown,2020-3
194814,unknown,2020-3
194815,stable,2020-3
194816,unknown,2020-3
194818,unknown,2020-3
194819,unknown,2020-3
194821,unknown,2020-3
194838,unknown,2020-3
194840,unknown,2020-3
194843,stable,2020-3
194844,stable,2020-3
194845,unknown,2020-3
194846,unknown,2020-3
194847,unknown,2020-3
194848,unknown,2020-3
194850,unknown,2020-3
194851,unknown,2020-3
194853,unknown,2020-3
194854,unknown,2020-3
194855,stable,2020-3
194856,unknown,2020-3
194857,unknown,2020-3
194859,unknown,2020-3
194860,unknown,2020-3
194862,unknown,2020-3
194863,unknown,2020-3
194865,unknown,2020-3
194867,unknown,2020-3
194868,unknown,2020-3
194869,unknown,2020-3
194872,unknown,2020-3
194873,stable,2020-3
194874,unknown,2020-3
194875,unknown,2020-3
194876,unknown,2020-3
194877,stable,2020-3
194879,stable,2020-3
194881,stable,2020-3
194882,stable,2020-3
194883,unknown,2020-3
194884,stable,2020-3
194885,unknown,2020-3
194887,stable,2020-3
194889,unknown,2020-3
194891,stable,2020-3
194893,stable,2020-3
194894,unknown,2020-3
194895,stable,2020-3
194896,stable,2020-3
194897,unknown,2020-3
194898,stable,2020-3
194900,unknown,2020-3
194901,unknown,2020-3
194902,unknown,2020-3
194903,unknown,2020-3
194904,unknown,2020-3
194905,stable,2020-3
194906,stable,2020-3
194907,unknown,2020-3
194908,unknown,2020-3
194909,stable,2020-3
194910,stable,2020-3
194911,stable,2020-3
194912,stable,2020-3
194913,unknown,2020-3
194914,stable,2020-3
194960,stable,2020-3
194967,unknown,2020-3
194968,unknown,2020-3
194969,increasing,2020-3
194970,stable,2020-3
194971,unknown,2020-3
194973,unknown,2020-3
194974,unknown,2020-3
194980,unknown,2020-3
194981,unknown,2020-3
194984,unknown,2020-3
194986,unknown,2020-3
194989,unknown,2020-3
194991,unknown,2020-3
194992,unknown,2020-3
194993,unknown,2020-3
194995,unknown,2020-3
194997,unknown,2020-3
194998,unknown,2020-3
194999,unknown,2020-3
195001,unknown,2020-3
195003,unknown,2020-3
195016,unknown,2020-3
195021,decreasing,2020-3
195022,unknown,2020-3
195023,stable,2020-3
195036,decreasing,2020-3
195038,unknown,2020-3
195044,unknown,2020-3
195047,unknown,2020-3
195049,unknown,2020-3
195069,decreasing,2020-3
195074,decreasing,2020-3
195075,unknown,2020-3
195076,decreasing,2020-3
195078,decreasing,2020-3
195080,stable,2020-3
195087,decreasing,2020-3
195088,decreasing,2020-3
195089,decreasing,2020-3
195090,stable,2020-3
195091,unknown,2020-3
195092,unknown,2020-3
195093,unknown,2020-3
195095,unknown,2020-3
195097,stable,2020-3
195098,stable,2020-3
195100,decreasing,2020-3
195291,unknown,2020-3
195292,decreasing,2020-3
195319,unknown,2020-3
195320,decreasing,2020-3
195345,unknown,2020-3
195409,decreasing,2020-3
195420,unknown,2020-3
195421,unknown,2020-3
195422,unknown,2020-3
195425,unknown,2020-3
195426,unknown,2020-3
195427,unknown,2020-3
195428,stable,2020-3
195429,stable,2020-3
195430,unknown,2020-3
195431,stable,2020-3
195432,stable,2020-3
195433,unknown,2020-3
195434,unknown,2020-3
195435,stable,2020-3
195436,decreasing,2020-3
195437,decreasing,2020-3
195438,unknown,2020-3
