"rgn_id","gapfilled","method","year"
70,"gapfilled","lm georegion + gdppcppp",2015
70,"gapfilled","lm georegion + gdppcppp",2016
70,"gapfilled","lm georegion + gdppcppp",2017
70,"gapfilled","lm georegion + gdppcppp",2018
70,NA,NA,2019
70,"gapfilled","lm georegion + gdppcppp",2020
70,NA,NA,2021
71,"gapfilled","lm georegion + gdppcppp",2005
71,"gapfilled","lm georegion + gdppcppp",2006
71,"gapfilled","lm georegion + gdppcppp",2007
71,"gapfilled","lm georegion + gdppcppp",2008
71,"gapfilled","lm georegion + gdppcppp",2009
71,"gapfilled","lm georegion + gdppcppp",2010
71,"gapfilled","lm georegion + gdppcppp",2011
71,"gapfilled","lm georegion + gdppcppp",2012
71,"gapfilled","lm georegion + gdppcppp",2013
71,"gapfilled","lm georegion + gdppcppp",2014
71,"gapfilled","lm georegion + gdppcppp",2015
71,"gapfilled","lm georegion + gdppcppp",2016
71,"gapfilled","lm georegion + gdppcppp",2017
71,"gapfilled","lm georegion + gdppcppp",2018
71,NA,NA,2019
71,"gapfilled","lm georegion + gdppcppp",2020
71,NA,NA,2021
72,"gapfilled","lm georegion + gdppcppp",2005
72,"gapfilled","lm georegion + gdppcppp",2006
72,"gapfilled","lm georegion + gdppcppp",2007
72,"gapfilled","lm georegion + gdppcppp",2008
72,"gapfilled","lm georegion + gdppcppp",2009
72,"gapfilled","lm georegion + gdppcppp",2010
72,"gapfilled","lm georegion + gdppcppp",2011
72,"gapfilled","lm georegion + gdppcppp",2012
72,"gapfilled","lm georegion + gdppcppp",2013
72,"gapfilled","lm georegion + gdppcppp",2014
72,"gapfilled","lm georegion + gdppcppp",2015
72,"gapfilled","lm georegion + gdppcppp",2016
72,"gapfilled","lm georegion + gdppcppp",2017
72,"gapfilled","lm georegion + gdppcppp",2018
72,NA,NA,2019
72,"gapfilled","lm georegion + gdppcppp",2020
72,NA,NA,2021
73,"gapfilled","lm georegion + gdppcppp",2005
73,"gapfilled","lm georegion + gdppcppp",2006
73,"gapfilled","lm georegion + gdppcppp",2007
73,"gapfilled","lm georegion + gdppcppp",2008
73,"gapfilled","lm georegion + gdppcppp",2009
73,"gapfilled","lm georegion + gdppcppp",2010
73,"gapfilled","lm georegion + gdppcppp",2011
73,"gapfilled","lm georegion + gdppcppp",2012
73,"gapfilled","lm georegion + gdppcppp",2013
73,"gapfilled","lm georegion + gdppcppp",2014
73,"gapfilled","lm georegion + gdppcppp",2015
73,"gapfilled","lm georegion + gdppcppp",2016
73,"gapfilled","lm georegion + gdppcppp",2017
73,"gapfilled","lm georegion + gdppcppp",2018
73,"gapfilled","lm georegion + gdppcppp",2019
73,"gapfilled","lm georegion + gdppcppp",2020
73,"gapfilled","lm georegion + gdppcppp",2021
74,"gapfilled","lm georegion + gdppcppp",2005
74,"gapfilled","lm georegion + gdppcppp",2006
74,"gapfilled","lm georegion + gdppcppp",2007
74,"gapfilled","lm georegion + gdppcppp",2008
74,"gapfilled","lm georegion + gdppcppp",2009
74,"gapfilled","lm georegion + gdppcppp",2010
74,"gapfilled","lm georegion + gdppcppp",2011
74,"gapfilled","lm georegion + gdppcppp",2012
74,"gapfilled","lm georegion + gdppcppp",2013
74,"gapfilled","lm georegion + gdppcppp",2014
74,"gapfilled","lm georegion + gdppcppp",2015
74,"gapfilled","lm georegion + gdppcppp",2016
74,"gapfilled","lm georegion + gdppcppp",2017
74,"gapfilled","lm georegion + gdppcppp",2018
74,NA,NA,2019
74,"gapfilled","lm georegion + gdppcppp",2020
74,NA,NA,2021
75,"gapfilled","lm georegion + gdppcppp",2005
75,"gapfilled","lm georegion + gdppcppp",2006
75,"gapfilled","lm georegion + gdppcppp",2007
75,"gapfilled","lm georegion + gdppcppp",2008
75,"gapfilled","lm georegion + gdppcppp",2009
75,"gapfilled","lm georegion + gdppcppp",2010
75,"gapfilled","lm georegion + gdppcppp",2011
75,"gapfilled","lm georegion + gdppcppp",2012
75,"gapfilled","lm georegion + gdppcppp",2013
75,"gapfilled","lm georegion + gdppcppp",2014
75,"gapfilled","lm georegion + gdppcppp",2015
75,"gapfilled","lm georegion + gdppcppp",2016
75,"gapfilled","lm georegion + gdppcppp",2017
75,"gapfilled","lm georegion + gdppcppp",2018
75,"gapfilled","lm georegion + gdppcppp",2019
75,"gapfilled","lm georegion + gdppcppp",2020
75,"gapfilled","lm georegion + gdppcppp",2021
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2005
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2006
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2007
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2008
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2009
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2010
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2011
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2012
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2013
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2014
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2015
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2016
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2017
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2018
76,NA,NA,2019
76,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2020
76,NA,NA,2021
77,"gapfilled","lm georegion + gdppcppp",2005
77,"gapfilled","lm georegion + gdppcppp",2006
77,"gapfilled","lm georegion + gdppcppp",2007
77,"gapfilled","lm georegion + gdppcppp",2008
77,"gapfilled","lm georegion + gdppcppp",2009
77,"gapfilled","lm georegion + gdppcppp",2010
77,"gapfilled","lm georegion + gdppcppp",2011
77,"gapfilled","lm georegion + gdppcppp",2012
77,"gapfilled","lm georegion + gdppcppp",2013
77,"gapfilled","lm georegion + gdppcppp",2014
77,"gapfilled","lm georegion + gdppcppp",2015
77,"gapfilled","lm georegion + gdppcppp",2016
77,"gapfilled","lm georegion + gdppcppp",2017
77,"gapfilled","lm georegion + gdppcppp",2018
77,"gapfilled","lm georegion + gdppcppp",2019
77,"gapfilled","lm georegion + gdppcppp",2020
77,"gapfilled","lm georegion + gdppcppp",2021
78,"gapfilled","lm georegion + gdppcppp",2005
78,"gapfilled","lm georegion + gdppcppp",2006
78,"gapfilled","lm georegion + gdppcppp",2007
78,"gapfilled","lm georegion + gdppcppp",2008
78,"gapfilled","lm georegion + gdppcppp",2009
78,"gapfilled","lm georegion + gdppcppp",2010
78,"gapfilled","lm georegion + gdppcppp",2011
78,"gapfilled","lm georegion + gdppcppp",2012
78,"gapfilled","lm georegion + gdppcppp",2013
78,"gapfilled","lm georegion + gdppcppp",2014
78,"gapfilled","lm georegion + gdppcppp",2015
78,"gapfilled","lm georegion + gdppcppp",2016
78,"gapfilled","lm georegion + gdppcppp",2017
78,"gapfilled","lm georegion + gdppcppp",2018
78,NA,NA,2019
78,"gapfilled","lm georegion + gdppcppp",2020
78,NA,NA,2021
79,"gapfilled","lm georegion + gdppcppp",2005
79,"gapfilled","lm georegion + gdppcppp",2006
79,"gapfilled","lm georegion + gdppcppp",2007
79,"gapfilled","lm georegion + gdppcppp",2008
79,"gapfilled","lm georegion + gdppcppp",2009
79,"gapfilled","lm georegion + gdppcppp",2010
79,"gapfilled","lm georegion + gdppcppp",2011
79,"gapfilled","lm georegion + gdppcppp",2012
79,"gapfilled","lm georegion + gdppcppp",2013
79,"gapfilled","lm georegion + gdppcppp",2014
79,"gapfilled","lm georegion + gdppcppp",2015
79,"gapfilled","lm georegion + gdppcppp",2016
79,"gapfilled","lm georegion + gdppcppp",2017
79,"gapfilled","lm georegion + gdppcppp",2018
79,NA,NA,2019
79,"gapfilled","lm georegion + gdppcppp",2020
79,NA,NA,2021
80,"gapfilled","lm georegion + gdppcppp",2005
80,"gapfilled","lm georegion + gdppcppp",2006
80,"gapfilled","lm georegion + gdppcppp",2007
80,"gapfilled","lm georegion + gdppcppp",2008
80,"gapfilled","lm georegion + gdppcppp",2009
80,"gapfilled","lm georegion + gdppcppp",2010
80,"gapfilled","lm georegion + gdppcppp",2011
80,"gapfilled","lm georegion + gdppcppp",2012
80,"gapfilled","lm georegion + gdppcppp",2013
80,"gapfilled","lm georegion + gdppcppp",2014
80,"gapfilled","lm georegion + gdppcppp",2015
80,"gapfilled","lm georegion + gdppcppp",2016
80,"gapfilled","lm georegion + gdppcppp",2017
80,"gapfilled","lm georegion + gdppcppp",2018
80,NA,NA,2019
80,"gapfilled","lm georegion + gdppcppp",2020
80,NA,NA,2021
81,"gapfilled","lm georegion + gdppcppp",2005
81,"gapfilled","lm georegion + gdppcppp",2006
81,"gapfilled","lm georegion + gdppcppp",2007
81,"gapfilled","lm georegion + gdppcppp",2008
81,"gapfilled","lm georegion + gdppcppp",2009
81,"gapfilled","lm georegion + gdppcppp",2010
81,"gapfilled","lm georegion + gdppcppp",2011
81,"gapfilled","lm georegion + gdppcppp",2012
81,"gapfilled","lm georegion + gdppcppp",2013
81,"gapfilled","lm georegion + gdppcppp",2014
81,"gapfilled","lm georegion + gdppcppp",2015
81,"gapfilled","lm georegion + gdppcppp",2016
81,"gapfilled","lm georegion + gdppcppp",2017
81,"gapfilled","lm georegion + gdppcppp",2018
81,NA,NA,2019
81,"gapfilled","lm georegion + gdppcppp",2020
81,NA,NA,2021
82,"gapfilled","lm georegion + gdppcppp",2005
82,"gapfilled","lm georegion + gdppcppp",2006
82,"gapfilled","lm georegion + gdppcppp",2007
82,"gapfilled","lm georegion + gdppcppp",2008
82,"gapfilled","lm georegion + gdppcppp",2009
82,"gapfilled","lm georegion + gdppcppp",2010
82,"gapfilled","lm georegion + gdppcppp",2011
82,"gapfilled","lm georegion + gdppcppp",2012
82,"gapfilled","lm georegion + gdppcppp",2013
82,"gapfilled","lm georegion + gdppcppp",2014
82,"gapfilled","lm georegion + gdppcppp",2015
82,"gapfilled","lm georegion + gdppcppp",2016
82,"gapfilled","lm georegion + gdppcppp",2017
82,"gapfilled","lm georegion + gdppcppp",2018
82,NA,NA,2019
82,"gapfilled","lm georegion + gdppcppp",2020
82,NA,NA,2021
84,"gapfilled","lm georegion + gdppcppp",2005
84,"gapfilled","lm georegion + gdppcppp",2006
84,"gapfilled","lm georegion + gdppcppp",2007
84,"gapfilled","lm georegion + gdppcppp",2008
84,"gapfilled","lm georegion + gdppcppp",2009
84,"gapfilled","lm georegion + gdppcppp",2010
84,"gapfilled","lm georegion + gdppcppp",2011
84,"gapfilled","lm georegion + gdppcppp",2012
84,"gapfilled","lm georegion + gdppcppp",2013
84,"gapfilled","lm georegion + gdppcppp",2014
84,"gapfilled","lm georegion + gdppcppp",2015
84,"gapfilled","lm georegion + gdppcppp",2016
84,"gapfilled","lm georegion + gdppcppp",2017
84,"gapfilled","lm georegion + gdppcppp",2018
84,"gapfilled","lm georegion + gdppcppp",2019
84,"gapfilled","lm georegion + gdppcppp",2020
84,"gapfilled","lm georegion + gdppcppp",2021
85,"gapfilled","lm georegion + gdppcppp",2005
85,"gapfilled","lm georegion + gdppcppp",2006
85,"gapfilled","lm georegion + gdppcppp",2007
85,"gapfilled","lm georegion + gdppcppp",2008
85,"gapfilled","lm georegion + gdppcppp",2009
85,"gapfilled","lm georegion + gdppcppp",2010
85,"gapfilled","lm georegion + gdppcppp",2011
85,"gapfilled","lm georegion + gdppcppp",2012
85,"gapfilled","lm georegion + gdppcppp",2013
85,"gapfilled","lm georegion + gdppcppp",2014
85,"gapfilled","lm georegion + gdppcppp",2015
85,"gapfilled","lm georegion + gdppcppp",2016
85,"gapfilled","lm georegion + gdppcppp",2017
85,"gapfilled","lm georegion + gdppcppp",2018
85,"gapfilled","lm georegion + gdppcppp",2019
85,"gapfilled","lm georegion + gdppcppp",2020
85,"gapfilled","lm georegion + gdppcppp",2021
86,"gapfilled","lm georegion + gdppcppp",2005
86,"gapfilled","lm georegion + gdppcppp",2006
86,"gapfilled","lm georegion + gdppcppp",2007
86,"gapfilled","lm georegion + gdppcppp",2008
86,"gapfilled","lm georegion + gdppcppp",2009
86,"gapfilled","lm georegion + gdppcppp",2010
86,"gapfilled","lm georegion + gdppcppp",2011
86,"gapfilled","lm georegion + gdppcppp",2012
86,"gapfilled","lm georegion + gdppcppp",2013
86,"gapfilled","lm georegion + gdppcppp",2014
86,"gapfilled","lm georegion + gdppcppp",2015
86,"gapfilled","lm georegion + gdppcppp",2016
86,"gapfilled","lm georegion + gdppcppp",2017
86,"gapfilled","lm georegion + gdppcppp",2018
86,"gapfilled","lm georegion + gdppcppp",2019
86,"gapfilled","lm georegion + gdppcppp",2020
86,"gapfilled","lm georegion + gdppcppp",2021
88,"gapfilled","lm georegion + gdppcppp",2005
88,"gapfilled","lm georegion + gdppcppp",2006
88,"gapfilled","lm georegion + gdppcppp",2007
88,"gapfilled","lm georegion + gdppcppp",2008
88,"gapfilled","lm georegion + gdppcppp",2009
88,"gapfilled","lm georegion + gdppcppp",2010
88,"gapfilled","lm georegion + gdppcppp",2011
88,"gapfilled","lm georegion + gdppcppp",2012
88,"gapfilled","lm georegion + gdppcppp",2013
88,"gapfilled","lm georegion + gdppcppp",2014
88,"gapfilled","lm georegion + gdppcppp",2015
88,"gapfilled","lm georegion + gdppcppp",2016
88,"gapfilled","lm georegion + gdppcppp",2017
88,"gapfilled","lm georegion + gdppcppp",2018
88,"gapfilled","lm georegion + gdppcppp",2019
88,"gapfilled","lm georegion + gdppcppp",2020
88,"gapfilled","lm georegion + gdppcppp",2021
89,NA,NA,2005
89,NA,NA,2006
89,NA,NA,2007
89,NA,NA,2008
89,NA,NA,2009
89,NA,NA,2010
89,NA,NA,2011
89,NA,NA,2012
89,NA,NA,2013
89,NA,NA,2014
89,NA,NA,2015
89,NA,NA,2016
89,NA,NA,2017
89,NA,NA,2018
89,NA,NA,2019
89,NA,NA,2020
89,NA,NA,2021
90,NA,NA,2005
90,NA,NA,2006
90,NA,NA,2007
90,NA,NA,2008
90,NA,NA,2009
90,NA,NA,2010
90,NA,NA,2011
90,NA,NA,2012
90,NA,NA,2013
90,NA,NA,2014
90,NA,NA,2015
90,NA,NA,2016
90,NA,NA,2017
90,NA,NA,2018
90,NA,NA,2019
90,NA,NA,2020
90,NA,NA,2021
91,NA,NA,2005
91,NA,NA,2006
91,NA,NA,2007
91,NA,NA,2008
91,NA,NA,2009
91,NA,NA,2010
91,NA,NA,2011
91,NA,NA,2012
91,NA,NA,2013
91,NA,NA,2014
91,NA,NA,2015
91,NA,NA,2016
91,NA,NA,2017
91,NA,NA,2018
91,NA,NA,2019
91,NA,NA,2020
91,NA,NA,2021
92,NA,NA,2005
92,NA,NA,2006
92,NA,NA,2007
92,NA,NA,2008
92,NA,NA,2009
92,NA,NA,2010
92,NA,NA,2011
92,NA,NA,2012
92,NA,NA,2013
92,NA,NA,2014
92,NA,NA,2015
92,NA,NA,2016
92,NA,NA,2017
92,NA,NA,2018
92,NA,NA,2019
92,NA,NA,2020
92,NA,NA,2021
93,NA,NA,2005
93,NA,NA,2006
93,NA,NA,2007
93,NA,NA,2008
93,NA,NA,2009
93,NA,NA,2010
93,NA,NA,2011
93,NA,NA,2012
93,NA,NA,2013
93,NA,NA,2014
93,NA,NA,2015
93,NA,NA,2016
93,NA,NA,2017
93,NA,NA,2018
93,NA,NA,2019
93,NA,NA,2020
93,NA,NA,2021
94,NA,NA,2005
94,NA,NA,2006
94,NA,NA,2007
94,NA,NA,2008
94,NA,NA,2009
94,NA,NA,2010
94,NA,NA,2011
94,NA,NA,2012
94,NA,NA,2013
94,NA,NA,2014
94,NA,NA,2015
94,NA,NA,2016
94,NA,NA,2017
94,NA,NA,2018
94,NA,NA,2019
94,NA,NA,2020
94,NA,NA,2021
95,"gapfilled","lm georegion + gdppcppp",2005
95,"gapfilled","lm georegion + gdppcppp",2006
95,"gapfilled","lm georegion + gdppcppp",2007
95,"gapfilled","lm georegion + gdppcppp",2008
95,"gapfilled","lm georegion + gdppcppp",2009
95,"gapfilled","lm georegion + gdppcppp",2010
95,"gapfilled","lm georegion + gdppcppp",2011
95,"gapfilled","lm georegion + gdppcppp",2012
95,"gapfilled","lm georegion + gdppcppp",2013
95,"gapfilled","lm georegion + gdppcppp",2014
95,"gapfilled","lm georegion + gdppcppp",2015
95,"gapfilled","lm georegion + gdppcppp",2016
95,"gapfilled","lm georegion + gdppcppp",2017
95,"gapfilled","lm georegion + gdppcppp",2018
95,"gapfilled","lm georegion + gdppcppp",2019
95,"gapfilled","lm georegion + gdppcppp",2020
95,"gapfilled","lm georegion + gdppcppp",2021
96,"gapfilled","lm georegion + gdppcppp",2005
96,"gapfilled","lm georegion + gdppcppp",2006
96,"gapfilled","lm georegion + gdppcppp",2007
96,"gapfilled","lm georegion + gdppcppp",2008
96,"gapfilled","lm georegion + gdppcppp",2009
96,"gapfilled","lm georegion + gdppcppp",2010
96,"gapfilled","lm georegion + gdppcppp",2011
96,"gapfilled","lm georegion + gdppcppp",2012
96,"gapfilled","lm georegion + gdppcppp",2013
96,"gapfilled","lm georegion + gdppcppp",2014
96,"gapfilled","lm georegion + gdppcppp",2015
96,"gapfilled","lm georegion + gdppcppp",2016
96,"gapfilled","lm georegion + gdppcppp",2017
96,"gapfilled","lm georegion + gdppcppp",2018
96,NA,NA,2019
96,"gapfilled","lm georegion + gdppcppp",2020
96,NA,NA,2021
97,"gapfilled","lm georegion + gdppcppp",2005
97,"gapfilled","lm georegion + gdppcppp",2006
97,"gapfilled","lm georegion + gdppcppp",2007
97,"gapfilled","lm georegion + gdppcppp",2008
97,"gapfilled","lm georegion + gdppcppp",2009
97,"gapfilled","lm georegion + gdppcppp",2010
97,"gapfilled","lm georegion + gdppcppp",2011
97,"gapfilled","lm georegion + gdppcppp",2012
97,"gapfilled","lm georegion + gdppcppp",2013
97,"gapfilled","lm georegion + gdppcppp",2014
97,"gapfilled","lm georegion + gdppcppp",2015
97,"gapfilled","lm georegion + gdppcppp",2016
97,"gapfilled","lm georegion + gdppcppp",2017
97,"gapfilled","lm georegion + gdppcppp",2018
97,"gapfilled","lm georegion + gdppcppp",2019
97,"gapfilled","lm georegion + gdppcppp",2020
97,"gapfilled","lm georegion + gdppcppp",2021
98,"gapfilled","lm georegion + gdppcppp",2005
98,"gapfilled","lm georegion + gdppcppp",2006
98,"gapfilled","lm georegion + gdppcppp",2007
98,"gapfilled","lm georegion + gdppcppp",2008
98,"gapfilled","lm georegion + gdppcppp",2009
98,"gapfilled","lm georegion + gdppcppp",2010
98,"gapfilled","lm georegion + gdppcppp",2011
98,"gapfilled","lm georegion + gdppcppp",2012
98,"gapfilled","lm georegion + gdppcppp",2013
98,"gapfilled","lm georegion + gdppcppp",2014
98,"gapfilled","lm georegion + gdppcppp",2015
98,"gapfilled","lm georegion + gdppcppp",2016
98,"gapfilled","lm georegion + gdppcppp",2017
98,"gapfilled","lm georegion + gdppcppp",2018
98,"gapfilled","lm georegion + gdppcppp",2019
98,"gapfilled","lm georegion + gdppcppp",2020
98,"gapfilled","lm georegion + gdppcppp",2021
99,"gapfilled","lm georegion + gdppcppp",2005
99,"gapfilled","lm georegion + gdppcppp",2006
99,"gapfilled","lm georegion + gdppcppp",2007
99,"gapfilled","lm georegion + gdppcppp",2008
99,"gapfilled","lm georegion + gdppcppp",2009
99,"gapfilled","lm georegion + gdppcppp",2010
99,"gapfilled","lm georegion + gdppcppp",2011
99,"gapfilled","lm georegion + gdppcppp",2012
99,"gapfilled","lm georegion + gdppcppp",2013
99,"gapfilled","lm georegion + gdppcppp",2014
99,"gapfilled","lm georegion + gdppcppp",2015
99,"gapfilled","lm georegion + gdppcppp",2016
99,"gapfilled","lm georegion + gdppcppp",2017
99,"gapfilled","lm georegion + gdppcppp",2018
99,NA,NA,2019
99,"gapfilled","lm georegion + gdppcppp",2020
99,NA,NA,2021
100,"gapfilled","lm georegion + gdppcppp",2005
100,"gapfilled","lm georegion + gdppcppp",2006
100,"gapfilled","lm georegion + gdppcppp",2007
100,"gapfilled","lm georegion + gdppcppp",2008
100,"gapfilled","lm georegion + gdppcppp",2009
100,"gapfilled","lm georegion + gdppcppp",2010
100,"gapfilled","lm georegion + gdppcppp",2011
100,"gapfilled","lm georegion + gdppcppp",2012
100,"gapfilled","lm georegion + gdppcppp",2013
100,"gapfilled","lm georegion + gdppcppp",2014
100,"gapfilled","lm georegion + gdppcppp",2015
100,"gapfilled","lm georegion + gdppcppp",2016
100,"gapfilled","lm georegion + gdppcppp",2017
100,"gapfilled","lm georegion + gdppcppp",2018
100,"gapfilled","lm georegion + gdppcppp",2019
100,"gapfilled","lm georegion + gdppcppp",2020
100,"gapfilled","lm georegion + gdppcppp",2021
101,"gapfilled","lm georegion + gdppcppp",2005
101,"gapfilled","lm georegion + gdppcppp",2006
101,"gapfilled","lm georegion + gdppcppp",2007
101,"gapfilled","lm georegion + gdppcppp",2008
101,"gapfilled","lm georegion + gdppcppp",2009
101,"gapfilled","lm georegion + gdppcppp",2010
101,"gapfilled","lm georegion + gdppcppp",2011
101,"gapfilled","lm georegion + gdppcppp",2012
101,"gapfilled","lm georegion + gdppcppp",2013
101,"gapfilled","lm georegion + gdppcppp",2014
101,"gapfilled","lm georegion + gdppcppp",2015
101,"gapfilled","lm georegion + gdppcppp",2016
101,"gapfilled","lm georegion + gdppcppp",2017
101,"gapfilled","lm georegion + gdppcppp",2018
101,NA,NA,2019
101,"gapfilled","lm georegion + gdppcppp",2020
101,NA,NA,2021
102,"gapfilled","lm georegion + gdppcppp",2005
102,"gapfilled","lm georegion + gdppcppp",2006
102,"gapfilled","lm georegion + gdppcppp",2007
102,"gapfilled","lm georegion + gdppcppp",2008
102,"gapfilled","lm georegion + gdppcppp",2009
102,"gapfilled","lm georegion + gdppcppp",2010
102,"gapfilled","lm georegion + gdppcppp",2011
102,"gapfilled","lm georegion + gdppcppp",2012
102,"gapfilled","lm georegion + gdppcppp",2013
102,"gapfilled","lm georegion + gdppcppp",2014
102,"gapfilled","lm georegion + gdppcppp",2015
102,"gapfilled","lm georegion + gdppcppp",2016
102,"gapfilled","lm georegion + gdppcppp",2017
102,"gapfilled","lm georegion + gdppcppp",2018
102,NA,NA,2019
102,"gapfilled","lm georegion + gdppcppp",2020
102,NA,NA,2021
103,"gapfilled","lm georegion + gdppcppp",2005
103,"gapfilled","lm georegion + gdppcppp",2006
103,"gapfilled","lm georegion + gdppcppp",2007
103,"gapfilled","lm georegion + gdppcppp",2008
103,"gapfilled","lm georegion + gdppcppp",2009
103,"gapfilled","lm georegion + gdppcppp",2010
103,"gapfilled","lm georegion + gdppcppp",2011
103,"gapfilled","lm georegion + gdppcppp",2012
103,"gapfilled","lm georegion + gdppcppp",2013
103,"gapfilled","lm georegion + gdppcppp",2014
103,"gapfilled","lm georegion + gdppcppp",2015
103,"gapfilled","lm georegion + gdppcppp",2016
103,"gapfilled","lm georegion + gdppcppp",2017
103,"gapfilled","lm georegion + gdppcppp",2018
103,"gapfilled","lm georegion + gdppcppp",2019
103,"gapfilled","lm georegion + gdppcppp",2020
103,"gapfilled","lm georegion + gdppcppp",2021
104,"gapfilled","lm georegion + gdppcppp",2005
104,"gapfilled","lm georegion + gdppcppp",2006
104,"gapfilled","lm georegion + gdppcppp",2007
104,"gapfilled","lm georegion + gdppcppp",2008
104,"gapfilled","lm georegion + gdppcppp",2009
104,"gapfilled","lm georegion + gdppcppp",2010
104,"gapfilled","lm georegion + gdppcppp",2011
104,"gapfilled","lm georegion + gdppcppp",2012
104,"gapfilled","lm georegion + gdppcppp",2013
104,"gapfilled","lm georegion + gdppcppp",2014
104,"gapfilled","lm georegion + gdppcppp",2015
104,"gapfilled","lm georegion + gdppcppp",2016
104,"gapfilled","lm georegion + gdppcppp",2017
104,"gapfilled","lm georegion + gdppcppp",2018
104,"gapfilled","lm georegion + gdppcppp",2019
104,"gapfilled","lm georegion + gdppcppp",2020
104,"gapfilled","lm georegion + gdppcppp",2021
105,NA,NA,2005
105,NA,NA,2006
105,NA,NA,2007
105,NA,NA,2008
105,NA,NA,2009
105,NA,NA,2010
105,NA,NA,2011
105,NA,NA,2012
105,NA,NA,2013
105,NA,NA,2014
105,NA,NA,2015
105,NA,NA,2016
105,NA,NA,2017
105,NA,NA,2018
105,NA,NA,2019
105,NA,NA,2020
105,NA,NA,2021
106,"gapfilled","lm georegion + gdppcppp",2005
106,"gapfilled","lm georegion + gdppcppp",2006
106,"gapfilled","lm georegion + gdppcppp",2007
106,"gapfilled","lm georegion + gdppcppp",2008
106,"gapfilled","lm georegion + gdppcppp",2009
106,"gapfilled","lm georegion + gdppcppp",2010
106,"gapfilled","lm georegion + gdppcppp",2011
106,"gapfilled","lm georegion + gdppcppp",2012
106,"gapfilled","lm georegion + gdppcppp",2013
106,"gapfilled","lm georegion + gdppcppp",2014
106,"gapfilled","lm georegion + gdppcppp",2015
106,"gapfilled","lm georegion + gdppcppp",2016
106,"gapfilled","lm georegion + gdppcppp",2017
106,"gapfilled","lm georegion + gdppcppp",2018
106,NA,NA,2019
106,"gapfilled","lm georegion + gdppcppp",2020
106,NA,NA,2021
107,NA,NA,2005
107,NA,NA,2006
107,NA,NA,2007
107,NA,NA,2008
107,NA,NA,2009
107,NA,NA,2010
107,NA,NA,2011
107,NA,NA,2012
107,NA,NA,2013
107,NA,NA,2014
107,NA,NA,2015
107,NA,NA,2016
107,NA,NA,2017
107,NA,NA,2018
107,NA,NA,2019
107,NA,NA,2020
107,NA,NA,2021
108,"gapfilled","lm georegion + gdppcppp",2005
108,"gapfilled","lm georegion + gdppcppp",2006
108,"gapfilled","lm georegion + gdppcppp",2007
108,"gapfilled","lm georegion + gdppcppp",2008
108,"gapfilled","lm georegion + gdppcppp",2009
108,"gapfilled","lm georegion + gdppcppp",2010
108,"gapfilled","lm georegion + gdppcppp",2011
108,"gapfilled","lm georegion + gdppcppp",2012
108,"gapfilled","lm georegion + gdppcppp",2013
108,"gapfilled","lm georegion + gdppcppp",2014
108,"gapfilled","lm georegion + gdppcppp",2015
108,"gapfilled","lm georegion + gdppcppp",2016
108,"gapfilled","lm georegion + gdppcppp",2017
108,"gapfilled","lm georegion + gdppcppp",2018
108,"gapfilled","lm georegion + gdppcppp",2019
108,"gapfilled","lm georegion + gdppcppp",2020
108,"gapfilled","lm georegion + gdppcppp",2021
110,"gapfilled","lm georegion + gdppcppp",2005
110,"gapfilled","lm georegion + gdppcppp",2006
110,"gapfilled","lm georegion + gdppcppp",2007
110,"gapfilled","lm georegion + gdppcppp",2008
110,"gapfilled","lm georegion + gdppcppp",2009
110,"gapfilled","lm georegion + gdppcppp",2010
110,"gapfilled","lm georegion + gdppcppp",2011
110,"gapfilled","lm georegion + gdppcppp",2012
110,"gapfilled","lm georegion + gdppcppp",2013
110,"gapfilled","lm georegion + gdppcppp",2014
110,"gapfilled","lm georegion + gdppcppp",2015
110,"gapfilled","lm georegion + gdppcppp",2016
110,"gapfilled","lm georegion + gdppcppp",2017
110,"gapfilled","lm georegion + gdppcppp",2018
110,"gapfilled","lm georegion + gdppcppp",2019
110,"gapfilled","lm georegion + gdppcppp",2020
110,"gapfilled","lm georegion + gdppcppp",2021
111,"gapfilled","lm georegion + gdppcppp",2005
111,"gapfilled","lm georegion + gdppcppp",2006
111,"gapfilled","lm georegion + gdppcppp",2007
111,"gapfilled","lm georegion + gdppcppp",2008
111,"gapfilled","lm georegion + gdppcppp",2009
111,"gapfilled","lm georegion + gdppcppp",2010
111,"gapfilled","lm georegion + gdppcppp",2011
111,"gapfilled","lm georegion + gdppcppp",2012
111,"gapfilled","lm georegion + gdppcppp",2013
111,"gapfilled","lm georegion + gdppcppp",2014
