iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
161380,global,Decreasing,NA,NA
170245,europe,Decreasing,NA,NA
170244,europe,Decreasing,NA,NA
64409,global,Decreasing,-0.01892,lm
21132344,global,Decreasing,NA,NA
18177478,global,Decreasing,NA,NA
21132418,global,Decreasing,NA,NA
15307977,global,Decreasing,NA,NA
198647,global,Decreasing,NA,NA
6494,global,Decreasing,-0.03077,lm
22102,global,Decreasing,-0,lm
4162,global,Decreasing,-0,lm
18155990,europe,Decreasing,NA,NA
193736,europe,Decreasing,NA,NA
198578,europe,Decreasing,NA,NA
132722,europe,Decreasing,NA,NA
7859,europe,Decreasing,NA,NA
187654,europe,Decreasing,NA,NA
198568,europe,Decreasing,NA,NA
18159121,europe,Decreasing,NA,NA
15522149,europe,Decreasing,NA,NA
18126049,europe,Decreasing,NA,NA
190422,europe,Decreasing,NA,NA
2057,global,Decreasing,0.01119,lm
3590,global,Decreasing,0,lm
13654,global,Decreasing,0.00181,lm
14549,global,Decreasing,0.03357,lm
41668,global,Decreasing,0.01119,lm
198731,europe,Decreasing,NA,NA
43972,europe,Decreasing,NA,NA
190279,europe,Decreasing,NA,NA
154816,europe,Decreasing,NA,NA
21857,global,Decreasing,0.00105,lm
23148,global,Decreasing,0.01818,lm
61338,global,Decreasing,-0.01667,lm
132753,global,Decreasing,-0.02,lm
132759,global,Decreasing,-0.02,lm
132777,global,Decreasing,-0.02,lm
132826,global,Decreasing,NA,NA
155261,global,Decreasing,0,lm
170310,global,Decreasing,0,lm
170311,global,Decreasing,NA,NA
170316,global,Decreasing,0,lm
170338,global,Decreasing,0.03636,lm
20432288,global,Decreasing,NA,NA
20437726,global,Decreasing,NA,NA
10088,global,Decreasing,NA,NA
7854,global,Decreasing,NA,NA
7861,global,Decreasing,-0,lm
7862,global,Decreasing,0.01333,lm
14050,global,Decreasing,-0.0011,lm
21856,global,Decreasing,-0.02,lm
21859,global,Decreasing,-0,lm
39303,global,Decreasing,-0.01667,lm
44681,global,Decreasing,0.01429,lm
44682,global,Decreasing,NA,NA
44683,global,Decreasing,0,lm
64400,global,Decreasing,-0,lm
64410,global,Decreasing,-0,lm
132724,global,Decreasing,0,lm
132806,global,Decreasing,0,lm
154853,global,Decreasing,0,lm
154875,global,Decreasing,0.03636,lm
170314,global,Decreasing,0,lm
170335,global,Decreasing,0,lm
202632,global,Decreasing,0.1,lm
46108252,global,Decreasing,NA,NA
154734,global,Decreasing,NA,NA
47728610,global,Decreasing,NA,NA
48342385,global,Decreasing,NA,NA
46104077,global,Decreasing,NA,NA
48342183,global,Decreasing,NA,NA
161691,europe,Decreasing,NA,NA
161696,europe,Decreasing,NA,NA
41801,europe,Decreasing,NA,NA
91209505,europe,Decreasing,NA,NA
63131,europe,Decreasing,NA,NA
161397,europe,Decreasing,NA,NA
11200,europe,Decreasing,NA,NA
60213,europe,Decreasing,NA,NA
63149,europe,Decreasing,NA,NA
39374,europe,Decreasing,NA,NA
161485,europe,Decreasing,NA,NA
63141,europe,Decreasing,NA,NA
161484,europe,Decreasing,NA,NA
41747,europe,Decreasing,NA,NA
39381,europe,Decreasing,NA,NA
39385,europe,Decreasing,NA,NA
39388,europe,Decreasing,NA,NA
63153,europe,Decreasing,NA,NA
161453,europe,Decreasing,NA,NA
39339,europe,Decreasing,NA,NA
39352,europe,Decreasing,NA,NA
161461,global,Decreasing,0.03333,lm
161461,europe,Decreasing,NA,NA
161464,global,Decreasing,0.03333,lm
161464,europe,Decreasing,NA,NA
161463,europe,Decreasing,NA,NA
161459,global,Decreasing,NA,NA
161459,europe,Decreasing,NA,NA
39358,europe,Decreasing,NA,NA
60127,europe,Decreasing,NA,NA
3853,europe,Decreasing,NA,NA
3854,europe,Decreasing,NA,NA
6229,europe,Decreasing,NA,NA
3855,europe,Decreasing,NA,NA
41876,europe,Decreasing,NA,NA
18584848,europe,Decreasing,NA,NA
61408,europe,Decreasing,NA,NA
61405,global,Decreasing,0,lm
61405,europe,Decreasing,0,lm
61405,mediterranean,Decreasing,0,lm
41871,europe,Decreasing,NA,NA
18175,europe,Decreasing,NA,NA
61418,europe,Decreasing,NA,NA
61417,europe,Decreasing,NA,NA
161569,europe,Decreasing,NA,NA
195077,global,Decreasing,NA,NA
49186498,global,Decreasing,NA,NA
46104933,global,Decreasing,NA,NA
49188717,global,Decreasing,NA,NA
49184328,global,Decreasing,NA,NA
195073,global,Decreasing,NA,NA
49145403,global,Decreasing,NA,NA
49145334,global,Decreasing,NA,NA
49188068,global,Decreasing,NA,NA
49145114,global,Decreasing,NA,NA
49182559,global,Decreasing,NA,NA
49145628,global,Decreasing,NA,NA
161463,global,Decreasing,0.05,lm
4160,global,Decreasing,-0,lm
13252,global,Decreasing,NA,NA
41754,global,Decreasing,0.03548,lm
41759,global,Decreasing,NA,NA
198920,global,Decreasing,-0,lm
50010570,mediterranean,Decreasing,NA,NA
50010585,mediterranean,Decreasing,NA,NA
50011764,mediterranean,Decreasing,NA,NA
50012256,mediterranean,Decreasing,NA,NA
50012182,mediterranean,Decreasing,NA,NA
50012186,mediterranean,Decreasing,NA,NA
50012178,mediterranean,Decreasing,NA,NA
50012180,mediterranean,Decreasing,NA,NA
50012188,mediterranean,Decreasing,NA,NA
8262,mediterranean,Decreasing,NA,NA
50014335,mediterranean,Decreasing,NA,NA
50902670,mediterranean,Decreasing,NA,NA
50902707,mediterranean,Decreasing,NA,NA
50902733,mediterranean,Decreasing,NA,NA
50902681,mediterranean,Decreasing,NA,NA
133142,mediterranean,Decreasing,NA,NA
50149087,mediterranean,Decreasing,NA,NA
195215,mediterranean,Decreasing,NA,NA
50160903,mediterranean,Decreasing,NA,NA
50148695,global,Decreasing,NA,NA
50148695,europe,Decreasing,NA,NA
50148695,mediterranean,Decreasing,NA,NA
50013368,mediterranean,Decreasing,NA,NA
50016125,global,Decreasing,NA,NA
50016125,europe,Decreasing,NA,NA
50016125,mediterranean,Decreasing,NA,NA
50015694,mediterranean,Decreasing,NA,NA
50015525,mediterranean,Decreasing,NA,NA
50015704,mediterranean,Decreasing,NA,NA
10056,global,Decreasing,0,lm
10070,global,Decreasing,0,lm
10072,global,Decreasing,0,lm
107259870,global,Decreasing,NA,NA
107261083,global,Decreasing,NA,NA
40802,global,Decreasing,-0,lm
41005,global,Decreasing,NA,NA
41007,global,Decreasing,0,lm
41010,global,Decreasing,0,lm
195100,global,Decreasing,NA,NA
195220,mediterranean,Decreasing,NA,NA
132759,persian_gulf,Decreasing,NA,NA
132826,persian_gulf,Decreasing,NA,NA
44674,persian_gulf,Decreasing,NA,NA
46085892,persian_gulf,Decreasing,NA,NA
46086124,persian_gulf,Decreasing,NA,NA
190705,persian_gulf,Decreasing,NA,NA
197045,persian_gulf,Decreasing,NA,NA
46087646,persian_gulf,Decreasing,NA,NA
49187711,persian_gulf,Decreasing,NA,NA
170316,persian_gulf,Decreasing,NA,NA
166855,persian_gulf,Decreasing,NA,NA
1847,global,Decreasing,0,lm
16238,global,Decreasing,NA,NA
16781,global,Decreasing,-0,lm
18175,global,Decreasing,-0,lm
39375,global,Decreasing,0.0103,lm
39389,global,Decreasing,0.00137,lm
39393,global,Decreasing,-0,lm
18584848,global,Decreasing,0,lm
59034974,global,Decreasing,NA,NA
155030,europe,Decreasing,NA,NA
155068636,global,Decreasing,NA,NA
198765,europe,Decreasing,NA,NA
50015832,mediterranean,Decreasing,NA,NA
65476961,mediterranean,Decreasing,NA,NA
2058,global,Decreasing,0,lm
19855,global,Decreasing,0.00741,lm
155165,global,Decreasing,0,lm
65364818,global,Decreasing,NA,NA
65365899,global,Decreasing,NA,NA
17096,global,Decreasing,-0.01818,lm
20314,global,Decreasing,NA,NA
20315,global,Decreasing,NA,NA
65372876,global,Decreasing,NA,NA
65374110,global,Decreasing,NA,NA
154629,global,Decreasing,NA,NA
65367574,global,Decreasing,NA,NA
20437783,global,Decreasing,NA,NA
20431513,global,Decreasing,NA,NA
20433018,global,Decreasing,NA,NA
64409,europe,Decreasing,NA,NA
68309114,global,Decreasing,NA,NA
68309114,caribbean,Decreasing,NA,NA
68309149,global,Decreasing,NA,NA
68309149,caribbean,Decreasing,NA,NA
68326872,global,Decreasing,NA,NA
84784918,global,Decreasing,NA,NA
161597,global,Decreasing,0.02,lm
39335,global,Decreasing,0,lm
40797,global,Decreasing,0.00991,lm
70680197,global,Decreasing,NA,NA
41738,global,Decreasing,0.01111,lm
41740,global,Decreasing,-0.01233,lm
46864,global,Decreasing,0.01176,lm
42706,global,Decreasing,0.0375,lm
42707,global,Decreasing,0,lm
60187,global,Decreasing,NA,NA
41797,global,Decreasing,-0.00888,lm
161637,global,Decreasing,-0.01667,lm
161329,global,Decreasing,0,lm
195446,global,Decreasing,0,lm
41810,global,Decreasing,0.03077,lm
104061138,global,Decreasing,NA,NA
42712,global,Decreasing,-0.02222,lm
39379,global,Decreasing,-0.00991,lm
152781341,global,Decreasing,NA,NA
60124,global,Decreasing,-0.04,lm
39390,global,Decreasing,0.00104,lm
46865,global,Decreasing,0.01333,lm
41850,global,Decreasing,0.02353,lm
41853,global,Decreasing,0.025,lm
161496,global,Decreasing,0,lm
161360,global,Decreasing,0.04,lm
158617,global,Decreasing,0,lm
42727,global,Decreasing,0,lm
161404,global,Decreasing,0,lm
42726,global,Decreasing,NA,NA
42729,global,Decreasing,0,lm
60085,global,Decreasing,0.01538,lm
60088,global,Decreasing,0,lm
42730,global,Decreasing,0,lm
60100,global,Decreasing,0,lm
60104,global,Decreasing,0,lm
60105,global,Decreasing,0,lm
64442,global,Decreasing,-0,lm
187495,europe,Decreasing,NA,NA
178851,global,Decreasing,0,lm
69592071,global,Decreasing,NA,NA
194303,gulf_of mexico,Decreasing,NA,NA
16421352,gulf_of mexico,Decreasing,NA,NA
132806,gulf_of mexico,Decreasing,NA,NA
39303,gulf_of mexico,Decreasing,NA,NA
132819,gulf_of mexico,Decreasing,NA,NA
132770,gulf_of mexico,Decreasing,NA,NA
44681,gulf_of mexico,Decreasing,NA,NA
7862,gulf_of mexico,Decreasing,NA,NA
64400,gulf_of mexico,Decreasing,NA,NA
7860,gulf_of mexico,Decreasing,NA,NA
7861,gulf_of mexico,Decreasing,NA,NA
132724,gulf_of mexico,Decreasing,NA,NA
64410,gulf_of mexico,Decreasing,NA,NA
14050,gulf_of mexico,Decreasing,NA,NA
44683,gulf_of mexico,Decreasing,NA,NA
11130,gulf_of mexico,Decreasing,NA,NA
19950,gulf_of mexico,Decreasing,NA,NA
46108252,gulf_of mexico,Decreasing,NA,NA
10066,gulf_of mexico,Decreasing,NA,NA
191823,gulf_of mexico,Decreasing,NA,NA
154853,gulf_of mexico,Decreasing,NA,NA
70680908,global,Decreasing,NA,NA
70688138,global,Decreasing,NA,NA
41745,europe,Decreasing,NA,NA
39386,europe,Decreasing,NA,NA
75143569,global,Decreasing,NA,NA
166442,persian_gulf,Decreasing,NA,NA
75556671,global,Decreasing,NA,NA
170314,gulf_of mexico,Decreasing,NA,NA
21860,gulf_of mexico,Decreasing,NA,NA
21856,gulf_of mexico,Decreasing,NA,NA
21857,gulf_of mexico,Decreasing,NA,NA
21859,gulf_of mexico,Decreasing,NA,NA
170322,gulf_of mexico,Decreasing,NA,NA
154649,gulf_of mexico,Decreasing,NA,NA
190422,gulf_of mexico,Decreasing,NA,NA
2539,gulf_of mexico,Decreasing,NA,NA
16449654,gulf_of mexico,Decreasing,NA,NA
16449708,gulf_of mexico,Decreasing,NA,NA
78749198,global,Decreasing,NA,NA
78763727,global,Decreasing,NA,NA
78764186,global,Decreasing,NA,NA
78764384,global,Decreasing,NA,NA
78768961,global,Decreasing,NA,NA
78768975,global,Decreasing,NA,NA
78769674,global,Decreasing,NA,NA
78769692,global,Decreasing,NA,NA
78769871,global,Decreasing,NA,NA
78771094,global,Decreasing,NA,NA
78771579,global,Decreasing,NA,NA
78771583,global,Decreasing,NA,NA
78771696,global,Decreasing,NA,NA
78772221,global,Decreasing,NA,NA
78772302,global,Decreasing,NA,NA
61743,global,Decreasing,0,lm
41880,global,Decreasing,0,lm
185869,gulf_of mexico,Decreasing,NA,NA
16545046,gulf_of mexico,Decreasing,NA,NA
79802677,global,Decreasing,NA,NA
202632,gulf_of mexico,Decreasing,NA,NA
11987,global,Decreasing,0.01,lm
195076,gulf_of mexico,Decreasing,NA,NA
190279,gulf_of mexico,Decreasing,NA,NA
198643,gulf_of mexico,Decreasing,NA,NA
193736,gulf_of mexico,Decreasing,NA,NA
60152,global,Decreasing,NA,NA
60127,mediterranean,Decreasing,NA,NA
18584848,mediterranean,Decreasing,NA,NA
82031667,global,Decreasing,NA,NA
82304194,global,Decreasing,NA,NA
162912433,global,Decreasing,NA,NA
162915452,global,Decreasing,NA,NA
194365,gulf_of mexico,Decreasing,NA,NA
190481,gulf_of mexico,Decreasing,NA,NA
83457578,global,Decreasing,NA,NA
190206,gulf_of mexico,Decreasing,NA,NA
190295,gulf_of mexico,Decreasing,NA,NA
190132,gulf_of mexico,Decreasing,NA,NA
12416,gulf_of mexico,Decreasing,NA,NA
155152,gulf_of mexico,Decreasing,NA,NA
12417,gulf_of mexico,Decreasing,NA,NA
190221,gulf_of mexico,Decreasing,NA,NA
194344,gulf_of mexico,Decreasing,NA,NA
194406,gulf_of mexico,Decreasing,NA,NA
194341,gulf_of mexico,Decreasing,NA,NA
190138,gulf_of mexico,Decreasing,NA,NA
22680465,global,Decreasing,-0,lm
22680313,global,Decreasing,-0,lm
195076,global,Decreasing,0,lm
16759101,global,Decreasing,0.04,lm
16759101,caribbean,Decreasing,0.04,lm
191311,global,Decreasing,0,lm
191311,caribbean,Decreasing,0,lm
191311,gulf_of mexico,Decreasing,NA,NA
22693468,global,Decreasing,-0,lm
22693264,global,Decreasing,-0,lm
22693216,global,Decreasing,-0,lm
87518842,global,Decreasing,NA,NA
23148,europe,Decreasing,NA,NA
23148,gulf_of mexico,Decreasing,NA,NA
22721043,global,Decreasing,-0,lm
22692907,global,Decreasing,0,lm
18175,mediterranean,Decreasing,NA,NA
41801,mediterranean,Decreasing,NA,NA
41006,mediterranean,Decreasing,NA,NA
10069,mediterranean,Decreasing,NA,NA
198765,mediterranean,Decreasing,NA,NA
22680214,global,Decreasing,0.00724,lm
22680306,global,Decreasing,0.01449,lm
22683227,global,Decreasing,-0,lm
22692476,global,Decreasing,0,lm
22692521,global,Decreasing,-0,lm
22692687,global,Decreasing,-0,lm
22693195,global,Decreasing,-0.00503,lm
22693351,global,Decreasing,0,lm
22693383,global,Decreasing,0.00822,lm
22693767,global,Decreasing,-0.0073,lm
22693774,global,Decreasing,-0,lm
22693883,global,Decreasing,0.00174,lm
22694256,global,Decreasing,-0,lm
22695091,global,Decreasing,-0,lm
22695368,global,Decreasing,0.01016,lm
22696977,global,Decreasing,-0.00921,lm
22697012,global,Decreasing,0.01158,lm
22697317,global,Decreasing,-0.0073,lm
22697648,global,Decreasing,-0,lm
22697654,global,Decreasing,-0,lm
22697702,global,Decreasing,0.00731,lm
103670928,global,Decreasing,NA,NA
22717424,global,Decreasing,-0,lm
22724332,global,Decreasing,-0,lm
22728596,global,Decreasing,-0.00441,lm
22728621,global,Decreasing,0.00665,lm
22712152,global,Decreasing,NA,NA
62154828,global,Decreasing,0,lm
62169677,global,Decreasing,-0,lm
22680178,global,Decreasing,-0,lm
12305,global,Decreasing,0,lm
62256,global,Decreasing,NA,NA
168000,global,Decreasing,NA,NA
168000,pan-africa,Decreasing,0,lm
193736,global,Decreasing,NA,NA
2539,global,Decreasing,-0.01053,lm
190422,global,Decreasing,NA,NA
21860,europe,Decreasing,NA,NA
63141,mediterranean,Decreasing,NA,NA
161463,mediterranean,Decreasing,NA,NA
161453,mediterranean,Decreasing,NA,NA
98891120,global,Decreasing,NA,NA
39774,global,Decreasing,-0,lm
132722,global,Decreasing,0,lm
43974,global,Decreasing,0,lm
44677,global,Decreasing,0,lm
44678,global,Decreasing,0,lm
44684,global,Decreasing,-0.01429,lm
64401,global,Decreasing,-0.03784,lm
7858,global,Decreasing,NA,NA
14049,global,Decreasing,-0,lm
14053,global,Decreasing,-0.03784,lm
7859,global,Decreasing,-0.01429,lm
44673,global,Decreasing,0.01429,lm
118359431,global,Decreasing,NA,NA
132765,global,Decreasing,NA,NA
132723,global,Decreasing,0,lm
61339,global,Decreasing,0.01667,lm
132792,global,Decreasing,NA,NA
195292,global,Decreasing,NA,NA
132730,global,Decreasing,0.02418,lm
132795,global,Decreasing,0.02,lm
132807,global,Decreasing,NA,NA
132811,global,Decreasing,NA,NA
132810,global,Decreasing,0,lm
135381188,global,Decreasing,NA,NA
39332,mediterranean,Decreasing,NA,NA
135548,global,Decreasing,NA,NA
907,global,Decreasing,-0.025,lm
135491,global,Decreasing,NA,NA
39399,mediterranean,Decreasing,NA,NA
103933123,global,Decreasing,NA,NA
60171,global,Decreasing,0,lm
104005557,global,Decreasing,NA,NA
104007203,global,Decreasing,NA,NA
104019954,global,Decreasing,NA,NA
104021731,global,Decreasing,NA,NA
104021947,global,Decreasing,NA,NA
104025473,global,Decreasing,NA,NA
104050689,global,Decreasing,NA,NA
104071039,global,Decreasing,NA,NA
104085094,global,Decreasing,NA,NA
104087812,global,Decreasing,NA,NA
104110247,global,Decreasing,NA,NA
60148,global,Decreasing,-0,lm
161533,global,Decreasing,NA,NA
181244884,global,Decreasing,NA,NA
44592,global,Decreasing,NA,NA
45925,global,Decreasing,NA,NA
104166970,global,Decreasing,NA,NA
60151,global,Decreasing,0.02308,lm
60153,global,Decreasing,0.03462,lm
161495,global,Decreasing,-0.0156,lm
39414,global,Decreasing,0.00763,lm
104179262,global,Decreasing,NA,NA
104180270,global,Decreasing,NA,NA
104188627,global,Decreasing,NA,NA
195320,global,Decreasing,-0,lm
104306073,global,Decreasing,NA,NA
104306247,global,Decreasing,NA,NA
39371,global,Decreasing,0.01152,lm
39371,arabian_sea,Decreasing,0.01152,lm
60131,global,Decreasing,0.03636,lm
60131,arabian_sea,Decreasing,0.03636,lm
60172,global,Decreasing,NA,NA
60172,arabian_sea,Decreasing,NA,NA
161426,global,Decreasing,0,lm
161426,arabian_sea,Decreasing,0,lm
161447,global,Decreasing,NA,NA
161447,arabian_sea,Decreasing,NA,NA
161476,global,Decreasing,NA,NA
161476,arabian_sea,Decreasing,NA,NA
161488,global,Decreasing,NA,NA
161488,arabian_sea,Decreasing,NA,NA
161728,global,Decreasing,NA,NA
70682503,global,Decreasing,NA,NA
70682503,arabian_sea,Decreasing,NA,NA
104023514,global,Decreasing,NA,NA
104023514,arabian_sea,Decreasing,NA,NA
107604987,global,Decreasing,NA,NA
107604987,arabian_sea,Decreasing,NA,NA
110462086,global,Decreasing,NA,NA
133133,global,Decreasing,0.0125,lm
50013405,mediterranean,Decreasing,NA,NA
22693836,global,Decreasing,-0,lm
104176764,global,Decreasing,NA,NA
104176764,arabian_sea,Decreasing,NA,NA
22693949,global,Decreasing,0.00947,lm
22693158,global,Decreasing,0.00947,lm
22693150,global,Decreasing,0.01075,lm
22680683,global,Decreasing,0,lm
22680157,global,Decreasing,-0,lm
50012660,global,Decreasing,NA,NA
50012660,mediterranean,Decreasing,NA,NA
112949827,global,Decreasing,NA,NA
44996,global,Decreasing,NA,NA
161638,global,Decreasing,NA,NA
114823717,global,Decreasing,NA,NA
114828525,global,Decreasing,NA,NA
114842931,global,Decreasing,NA,NA
6814,global,Decreasing,NA,NA
154649,global,Decreasing,NA,NA
154705,global,Decreasing,NA,NA
154732,global,Decreasing,NA,NA
154802,global,Decreasing,NA,NA
154870,global,Decreasing,NA,NA
154883,global,Decreasing,NA,NA
154900,global,Decreasing,NA,NA
154914,global,Decreasing,NA,NA
154937,global,Decreasing,NA,NA
154983,global,Decreasing,NA,NA
155043,global,Decreasing,NA,NA
155085,global,Decreasing,NA,NA
155089,global,Decreasing,NA,NA
155164,global,Decreasing,NA,NA
155316,global,Decreasing,NA,NA
190279,global,Decreasing,NA,NA
190481,global,Decreasing,NA,NA
194365,global,Decreasing,NA,NA
19922589,global,Decreasing,NA,NA
65363378,global,Decreasing,NA,NA
65363711,global,Decreasing,NA,NA
65363860,global,Decreasing,NA,NA
65363869,global,Decreasing,NA,NA
65364147,global,Decreasing,NA,NA
65364515,global,Decreasing,NA,NA
65364553,global,Decreasing,NA,NA
65364789,global,Decreasing,NA,NA
65364931,global,Decreasing,NA,NA
65365012,global,Decreasing,NA,NA
65365054,global,Decreasing,NA,NA
65365090,global,Decreasing,NA,NA
65365100,global,Decreasing,NA,NA
65365681,global,Decreasing,NA,NA
65365759,global,Decreasing,NA,NA
65366458,global,Decreasing,NA,NA
65366672,global,Decreasing,NA,NA
65367364,global,Decreasing,NA,NA
65367783,global,Decreasing,NA,NA
65369161,global,Decreasing,NA,NA
65370525,global,Decreasing,NA,NA
65370744,global,Decreasing,NA,NA
65372127,global,Decreasing,NA,NA
65372290,global,Decreasing,NA,NA
65375420,global,Decreasing,NA,NA
69182988,global,Decreasing,NA,NA
70010721,global,Decreasing,NA,NA
88342897,global,Decreasing,NA,NA
88342995,global,Decreasing,NA,NA
88343011,global,Decreasing,NA,NA
161717,global,Decreasing,NA,NA
61417,global,Decreasing,0,lm
61418,global,Decreasing,0,lm
44571,global,Decreasing,NA,NA
39329,global,Decreasing,0.01538,lm
116855963,global,Decreasing,NA,NA
116862720,global,Decreasing,NA,NA
116880357,global,Decreasing,NA,NA
10105,global,Decreasing,0,lm
10106,global,Decreasing,0,lm
39332,global,Decreasing,-0,lm
