iucn_sid,sciname,year,old_cat,cat,cat_score,iucn_version
183235,Opisthonema medirastre,2020,LC,LC,0,2025-1
183236,Tanyemblemaria alleni,2010,DD,DD,NA,2025-1
183238,Guentheridia formosa,2010,LC,LC,0,2025-1
183239,Diplectrum maximum,2010,LC,LC,0,2025-1
183240,Chromis crusma,2010,LC,LC,0,2025-1
183241,Starksia grammilaga,2010,LC,LC,0,2025-1
183242,Ilypnus luculentus,2025,LC,LC,0,2025-1
183243,Lythrypnus cobalus,2025,LC,LC,0,2025-1
183244,Anchoa panamensis,2020,LC,LC,0,2025-1
183245,Anchoa ischana,2020,LC,LC,0,2025-1
183246,Gymnothorax panamensis,2010,LC,LC,0,2025-1
183247,Poeciliopsis fasciata,2019,LC,LC,0,2025-1
183248,Cynoscion nannus,2020,LC,LC,0,2025-1
183249,Scorpaena sonorae,2010,LC,LC,0,2025-1
183250,Gobiesox adustus,2010,LC,LC,0,2025-1
183251,Ogilbia ventralis,2010,LC,LC,0,2025-1
183252,Nebris occidentalis,2020,LC,LC,0,2025-1
183253,Axoclinus storeyae,2010,LC,LC,0,2025-1
183254,Schedophilus haedrichi,2010,LC,LC,0,2025-1
183255,Gobiosoma nudum,2025,LC,LC,0,2025-1
183256,Anisotremus scapularis,2010,LC,LC,0,2025-1
183257,Dormitator latifrons,2019,LC,LC,0,2025-1
183258,Cottoclinus canops,2023,DD,DD,NA,2025-1
183259,Apogon atradorsatus,2023,LC,LC,0,2025-1
183260,Scartichthys viridis,2010,LC,LC,0,2025-1
183261,Hemanthias signifer,2010,LC,LC,0,2025-1
183262,Paralabrax callaensis,2010,DD,DD,NA,2025-1
183263,Synodus lacertinus,2010,LC,LC,0,2025-1
183264,Heteroconger canabus,2010,DD,DD,NA,2025-1
183265,Tomicodon vermiculatus,2010,VU,VU,0.4,2025-1
183266,Atherinella nocturna,2010,LC,LC,0,2025-1
183267,Leuresthes sardina,2010,NT,NT,0.2,2025-1
183268,Syacium ovale,2021,LC,LC,0,2025-1
183269,Ogilbia robertsoni,2010,LC,LC,0,2025-1
183270,Ogilbia nudiceps,2010,LC,LC,0,2025-1
183271,Stellifer minor,2020,LC,LC,0,2025-1
183272,Cathorops dasycephalus,2010,LC,LC,0,2025-1
183273,Axoclinus nigricaudus,2010,LC,LC,0,2025-1
183274,Tylosurus crocodilus,2015,LC,LC,0,2025-1
183275,Scartichthys gigas,2010,LC,LC,0,2025-1
183276,Sphoeroides lobatus,2010,LC,LC,0,2025-1
183277,Lile gracilis,2010,LC,LC,0,2025-1
183278,Cynoscion stolzmanni,2020,LC,LC,0,2025-1
183279,Tomicodon humeralis,2010,LC,LC,0,2025-1
183280,Lepidonectes clarkhubbsi,2010,LC,LC,0,2025-1
183281,Pontinus furcirhinus,2010,LC,LC,0,2025-1
183282,Lutjanus inermis,2010,LC,LC,0,2025-1
183283,Pronotogrammus multifasciatus,2010,LC,LC,0,2025-1
183284,Daector schmitti,2010,VU,VU,0.4,2025-1
183285,Microgobius emblematicus,2025,LC,LC,0,2025-1
183286,Atherinella pachylepis,2010,LC,LC,0,2025-1
183287,Hirundichthys marginatus,2010,LC,LC,0,2025-1
183288,Gymnothorax angusticeps,2010,LC,LC,0,2025-1
183289,Conodon macrops,2010,LC,LC,0,2025-1
183290,Paraclinus beebei,2010,LC,LC,0,2025-1
183291,Ogilbia sedorae,2010,LC,LC,0,2025-1
183292,Trinectes fimbriatus,2022,LC,LC,0,2025-1
183293,Caranx vinctus,2010,LC,LC,0,2025-1
183294,Strongylura exilis,2019,LC,LC,0,2025-1
183295,Hoplopagrus guentherii,2010,LC,LC,0,2025-1
183296,Seriolella violacea,2010,LC,LC,0,2025-1
183297,Paraconger californiensis,2010,LC,LC,0,2025-1
183298,Pseudobalistes naufragium,2010,LC,LC,0,2025-1
183301,Porichthys myriaster,2010,LC,LC,0,2025-1
183303,Coralliozetus angelicus,2010,LC,LC,0,2025-1
183304,Diplectrum euryplectrum,2010,LC,LC,0,2025-1
183305,Xyrichtys victori,2023,LC,LC,0,2025-1
183306,Gordiichthys combibus,2010,DD,DD,NA,2025-1
183307,Tigrigobius nesiotes,2023,LC,LC,0,2025-1
183308,Ophioblennius steindachneri,2014,LC,LC,0,2025-1
183309,Anchoa argentivittata,2020,LC,LC,0,2025-1
183310,Prionurus laticlavius,2012,LC,LC,0,2025-1
183311,Lutjanus novemfasciatus,2010,LC,LC,0,2025-1
183312,Chlopsis apterus,2010,LC,LC,0,2025-1
183313,Pomadasys macracanthus,2010,LC,LC,0,2025-1
183314,Poeciliopsis latidens,2019,NT,NT,0.2,2025-1
183315,Ogcocephalus porrectus,2010,LC,LC,0,2025-1
183316,Etropus ciadi,2022,LC,LC,0,2025-1
183318,Labrisomus wigginsi,2010,DD,DD,NA,2025-1
183319,Coralliozetus springeri,2010,LC,LC,0,2025-1
183320,Paraclinus altivelis,2010,DD,DD,NA,2025-1
183321,Kyphosus lutescens,2010,LC,LC,0,2025-1
183322,Uropterygius versutus,2010,LC,LC,0,2025-1
183323,Gobulus crescentalis,2025,LC,LC,0,2025-1
183324,Caranx caninus,2010,LC,LC,0,2025-1
183325,Chriolepis lepidota,2025,LC,LC,0,2025-1
183326,Pseudogramma axelrodi,2015,NT,NT,0.2,2025-1
183327,Semicossyphus darwini,2010,DD,DD,NA,2025-1
183328,Microlepidotus brevipinnis,2010,LC,LC,0,2025-1
183329,Apogon atricaudus,2010,LC,LC,0,2025-1
183330,Xenistius californiensis,2010,LC,LC,0,2025-1
183331,Trinectes fluviatilis,2022,LC,LC,0,2025-1
183332,Paralonchurus rathbuni,2020,LC,LC,0,2025-1
183333,Uropterygius polystictus,2010,DD,DD,NA,2025-1
183334,Lutjanus peru,2010,LC,LC,0,2025-1
183335,Lythrypnus pulchellus,2025,LC,LC,0,2025-1
183336,Lile stolifera,2010,LC,LC,0,2025-1
183337,Peprilus simillimus,2010,LC,LC,0,2025-1
183338,Gobiesox marijeanae,2010,DD,DD,NA,2025-1
183339,Peprilus medius,2010,LC,LC,0,2025-1
183340,Eleotris picta,2019,LC,LC,0,2025-1
183341,Canthigaster punctatissima,2010,LC,LC,0,2025-1
183342,Isopisthus remifer,2020,LC,LC,0,2025-1
183343,Paralabrax loro,2010,DD,DD,NA,2025-1
183344,Stellifer walkeri,2020,DD,DD,NA,2025-1
183345,Aruma histrio,2025,LC,LC,0,2025-1
183346,Pleuronichthys ritteri,2022,LC,LC,0,2025-1
183347,Sardinops sagax,2018,LC,LC,0,2025-1
183348,Xenichthys rupestris,2010,DD,DD,NA,2025-1
183349,Selene orstedii,2010,LC,LC,0,2025-1
183350,Ophioscion simulus,2020,LC,LC,0,2025-1
183351,Batrachoides waltersi,2019,LC,LC,0,2025-1
183352,Cathorops taylori,2010,DD,DD,NA,2025-1
183354,Umbrina wintersteeni,2020,DD,DD,NA,2025-1
183355,Ophidion scrippsae,2010,LC,LC,0,2025-1
183356,Paranebris bauchotae,2020,DD,DD,NA,2025-1
183357,Colpichthys regis,2010,NT,NT,0.2,2025-1
183358,Cynoscion reticulatus,2020,LC,LC,0,2025-1
183359,Tomicodon absitus,2010,VU,VU,0.4,2025-1
183360,Labrisomus jenkinsi,2023,LC,LC,0,2025-1
183361,Diplectrum sciurus,2010,LC,LC,0,2025-1
183362,Cyclopsetta querna,2022,LC,LC,0,2025-1
183363,Lythrypnus dalli,2025,LC,LC,0,2025-1
183364,Oligoplites saurus,2019,LC,LC,0,2025-1
183365,Pontinus sierra,2010,LC,LC,0,2025-1
183366,Malacoctenus zonifer,2010,LC,LC,0,2025-1
183367,Hypsypops rubicundus,2010,LC,LC,0,2025-1
183368,Bollmannia pawneea,2010,DD,DD,NA,2025-1
183369,Chriolepis minutilla,2025,LC,LC,0,2025-1
183370,Astroscopus zephyreus,2010,LC,LC,0,2025-1
183371,Starksia posthon,2010,DD,DD,NA,2025-1
183372,Quassiremus evionthas,2023,LC,LC,0,2025-1
183373,Hypsoblennius proteus,2010,VU,VU,0.4,2025-1
183374,Hippoglossina bollmani,2022,LC,LC,0,2025-1
183375,Echidna nocturna,2010,LC,LC,0,2025-1
183376,Symphurus elongatus,2021,LC,LC,0,2025-1
183377,Lepophidium negropinna,2010,LC,LC,0,2025-1
183378,Halichoeres chierchiae,2010,LC,LC,0,2025-1
183379,Lycengraulis poeyi,2020,LC,LC,0,2025-1
183380,Larimus pacificus,2020,LC,LC,0,2025-1
183381,Opistognathus rhomaleus,2010,LC,LC,0,2025-1
183382,Anchoa helleri,2020,LC,LC,0,2025-1
183384,Paraconger similis,2010,LC,LC,0,2025-1
183385,Ophichthus longipenis,2010,LC,LC,0,2025-1
183386,Larimus effulgens,2020,LC,LC,0,2025-1
183387,Odontognathus panamensis,2020,LC,LC,0,2025-1
183388,Umbrina dorsalis,2020,LC,LC,0,2025-1
183389,Achirus klunzingeri,2021,LC,LC,0,2025-1
183390,Ophioscion scierus,2020,LC,LC,0,2025-1
183391,Gymnothorax eurygnathos,2010,DD,DD,NA,2025-1
183392,Phaenomonas pinnata,2010,LC,LC,0,2025-1
183393,Gillellus chathamensis,2010,VU,VU,0.4,2025-1
183394,Ariopsis guatemalensis,2010,LC,LC,0,2025-1
183395,Brachygenys jessiae,2023,VU,VU,0.4,2025-1
183396,Heteristius cinctus,2010,LC,LC,0,2025-1
183397,Abudefduf troschelii,2010,LC,LC,0,2025-1
183398,Diplectrum eumelum,2010,LC,LC,0,2025-1
183399,Dactyloscopus metoecus,2010,LC,LC,0,2025-1
183400,Acanthemblemaria balanorum,2010,LC,LC,0,2025-1
183401,Gobiesox milleri,2010,DD,DD,NA,2025-1
183402,Ophidion imitator,2010,LC,LC,0,2025-1
183403,Apogon pacificus,2010,LC,LC,0,2025-1
183404,Galeichthys peruvianus,2010,LC,LC,0,2025-1
183405,Opistognathus walkeri,2010,DD,DD,NA,2025-1
183406,Batrachoides walkeri,2010,DD,DD,NA,2025-1
183407,Eleotrica cableae,2023,LC,LC,0,2025-1
183408,Enneanectes reticulatus,2010,LC,LC,0,2025-1
183409,Cheilotrema saturnum,2020,DD,DD,NA,2025-1
183410,Bellator loxias,2010,LC,LC,0,2025-1
183411,Merluccius productus,2010,LC,LC,0,2025-1
183412,Haemulon maculicauda,2010,LC,LC,0,2025-1
183413,Evorthodus minutus,2019,LC,LC,0,2025-1
183414,Opisthopterus macrops,2020,LC,LC,0,2025-1
183415,Gobiosoma aceras,2025,LC,LC,0,2025-1
183416,Pliosteostoma lutipinnis,2020,LC,LC,0,2025-1
183417,Lythrypnus rhizophora,2025,LC,LC,0,2025-1
183418,Arcos rhodospilus,2010,LC,LC,0,2025-1
183419,Apogon retrosella,2010,LC,LC,0,2025-1
183420,Malacoctenus ebisui,2010,LC,LC,0,2025-1
183421,Coryphopterus urospilus,2025,LC,LC,0,2025-1
183422,Prionotus teaguei,2010,VU,VU,0.4,2025-1
183423,Serranus psittacinus,2010,LC,LC,0,2025-1
183424,Notarius armbrusteri,2010,DD,DD,NA,2025-1
183425,Hypsoblennius brevipinnis,2010,LC,LC,0,2025-1
183426,Zalieutes elater,2010,LC,LC,0,2025-1
183427,Lepidonectes bimaculatus,2010,VU,VU,0.4,2025-1
183428,Etropus peruvianus,2022,LC,LC,0,2025-1
183429,Oligoplites refulgens,2010,LC,LC,0,2025-1
183430,Neobythites stelliferoides,2010,LC,LC,0,2025-1
183431,Stegastes acapulcoensis,2010,LC,LC,0,2025-1
183432,Symphurus gorgonae,2021,LC,LC,0,2025-1
183433,Halichoeres salmofasciatus,2010,VU,VU,0.4,2025-1
183434,Anisotremus caesius,2010,LC,LC,0,2025-1
183435,Aboma etheostoma,2025,LC,LC,0,2025-1
183436,Gnathophis cinctus,2010,LC,LC,0,2025-1
183437,Lile nigrofasciata,2020,LC,LC,0,2025-1
183438,Mugil setosus,2010,LC,LC,0,2025-1
183439,Cynoscion parvipinnis,2020,DD,DD,NA,2025-1
183440,Eugerres brevimanus,2010,LC,LC,0,2025-1
183441,Chriolepis tagus,2023,DD,DD,NA,2025-1
183442,Opistognathus brochus,2010,DD,DD,NA,2025-1
183443,Myripristis leiognathus,2010,LC,LC,0,2025-1
183444,Pareques viola,2020,LC,LC,0,2025-1
183445,Odontoscion eurymesops,2023,LC,LC,0,2025-1
183446,Tomicodon boehlkei,2010,LC,LC,0,2025-1
183447,Gymnothorax verrilli,2010,LC,LC,0,2025-1
183448,Gobiesox daedaleus,2010,LC,LC,0,2025-1
183449,Prionotus ruscarius,2010,LC,LC,0,2025-1
183450,Enchelycore octaviana,2010,LC,LC,0,2025-1
183451,Bollmannia marginalis,2025,LC,LC,0,2025-1
183452,Chromis limbaughi,2010,LC,LC,0,2025-1
183453,Poeciliopsis turrubarensis,2019,LC,LC,0,2025-1
183454,Gobiosoma chiquita,2025,LC,LC,0,2025-1
183455,Atherinella nesiotes,2010,DD,DD,NA,2025-1
183456,Opistognathus galapagensis,2010,LC,LC,0,2025-1
183457,Colpichthys hubbsi,2010,EN,EN,0.6,2025-1
183458,Tigrigobius digueti,2025,LC,LC,0,2025-1
183459,Microgobius cyclolepis,2025,LC,LC,0,2025-1
183460,Abudefduf declivifrons,2010,LC,LC,0,2025-1
183461,Syngnathus carinatus,2017,DD,DD,NA,2025-1
183462,Stegastes beebei,2023,LC,LC,0,2025-1
183463,Bollmannia gomezi,2025,DD,DD,NA,2025-1
183464,Anchoa lucida,2010,LC,LC,0,2025-1
183465,Hermosilla azurea,2010,LC,LC,0,2025-1
183466,Gobiomorus maculatus,2019,LC,LC,0,2025-1
183467,Engyophrys sanctilaurentii,2020,LC,LC,0,2025-1
183468,Scarus compressus,2012,LC,LC,0,2025-1
183469,Starksia cremnobates,2010,LC,LC,0,2025-1
183470,Anchoa exigua,2020,LC,LC,0,2025-1
183471,Larimus argenteus,2020,LC,LC,0,2025-1
183472,Microspathodon bairdii,2010,LC,LC,0,2025-1
183473,Thalassoma virens,2010,VU,VU,0.4,2025-1
183474,Dactyloscopus minutus,2010,LC,LC,0,2025-1
183475,Ctenogobius sagittula,2025,LC,LC,0,2025-1
183476,Serranus stilbostigma,2023,LC,LC,0,2025-1
183477,Gymnothorax castaneus,2010,LC,LC,0,2025-1
183478,Cilus gilberti,2020,DD,DD,NA,2025-1
183479,Protemblemaria bicirrus,2010,LC,LC,0,2025-1
183480,Dactyloscopus fimbriatus,2010,LC,LC,0,2025-1
183481,Opistognathus smithvanizi,2010,DD,DD,NA,2025-1
183482,Dactyloscopus lacteus,2023,LC,LC,0,2025-1
183483,Abudefduf concolor,2010,LC,LC,0,2025-1
183484,Cathorops steindachneri,2010,DD,DD,NA,2025-1
183485,Ariosoma gilberti,2010,LC,LC,0,2025-1
183486,Malacoctenus margaritae,2010,LC,LC,0,2025-1
183487,Haemulon scudderii,2010,LC,LC,0,2025-1
183488,Opistognathus panamaensis,2010,LC,LC,0,2025-1
183490,Gobiosoma paradoxum,2025,LC,LC,0,2025-1
183491,Scorpaena mystes,2010,LC,LC,0,2025-1
183492,Chriolepis zebra,2025,LC,LC,0,2025-1
183493,Tomicodon bidens,2010,VU,VU,0.4,2025-1
183494,Porichthys ephippiatus,2010,LC,LC,0,2025-1
183495,Notarius planiceps,2010,LC,LC,0,2025-1
183496,Cathorops hypophthalmus,2010,LC,LC,0,2025-1
183497,Dactylagnus parvus,2010,LC,LC,0,2025-1
183498,Ichthyapus selachops,2010,LC,LC,0,2025-1
183499,Occidentarius platypogon,2010,LC,LC,0,2025-1
183500,Chaenopsis deltarrhis,2010,DD,DD,NA,2025-1
183501,Stellifer ericymba,2020,LC,LC,0,2025-1
183502,Ophichthus frontalis,2010,LC,LC,0,2025-1
183503,Paraclinus monophthalmus,2010,LC,LC,0,2025-1
183504,Arcos erythrops,2010,LC,LC,0,2025-1
183505,Acanthemblemaria crockeri,2010,LC,LC,0,2025-1
183506,Porichthys analis,2010,LC,LC,0,2025-1
183507,Haemulopsis axillaris,2010,LC,LC,0,2025-1
183508,Synodus evermanni,2010,LC,LC,0,2025-1
183509,Chiloconger dentatus,2010,LC,LC,0,2025-1
183510,Corvula macrops,2020,DD,DD,NA,2025-1
183511,Letharchus rosenblatti,2010,LC,LC,0,2025-1
183512,Syngnathus macrobrachium,2017,DD,DD,NA,2025-1
183513,Paraclinus fehlmanni,2010,VU,VU,0.4,2025-1
183514,Pleuronichthys guttulatus,2022,LC,LC,0,2025-1
183515,Pseudupeneus grandisquamis,2010,LC,LC,0,2025-1
183516,Anchoa scofieldi,2020,LC,LC,0,2025-1
183517,Elacatinus puncticulatus,2025,LC,LC,0,2025-1
183518,Gobiesox stenocephalus,2010,DD,DD,NA,2025-1
183519,Halichoeres malpelo,2010,VU,VU,0.4,2025-1
183520,Stromateus stellatus,2010,LC,LC,0,2025-1
183521,Dactyloscopus pectoralis,2010,LC,LC,0,2025-1
183522,Antennatus strigatus,2010,LC,LC,0,2025-1
183523,Ophioscion typicus,2020,LC,LC,0,2025-1
183524,Cathorops multiradiatus,2010,LC,LC,0,2025-1
183525,Acanthemblemaria mangognatha,2010,VU,VU,0.4,2025-1
183526,Anarchias galapagensis,2010,LC,LC,0,2025-1
183527,Merluccius gayi,2010,DD,DD,NA,2025-1
183528,Paralichthys adspersus,2010,LC,LC,0,2025-1
183529,Halichoeres aestuaricola,2010,DD,DD,NA,2025-1
183530,Stegastes arcifrons,2010,LC,LC,0,2025-1
183531,Lutjanus colorado,2010,LC,LC,0,2025-1
183532,Balistes polylepis,2010,LC,LC,0,2025-1
183533,Batrachoides boulengeri,2010,VU,VU,0.4,2025-1
183534,Orthopristis forbesi,2023,LC,LC,0,2025-1
183535,Mccoskerichthys sandae,2010,NT,NT,0.2,2025-1
183536,Macrodon mordax,2020,DD,DD,NA,2025-1
183537,Etropus ectenes,2021,LC,LC,0,2025-1
183539,Bodianus eclancheri,2010,LC,LC,0,2025-1
183540,Gobiosoma seminudum,2025,LC,LC,0,2025-1
183541,Dactyloscopus lunaticus,2010,LC,LC,0,2025-1
183542,Eugerres periche,2010,DD,DD,NA,2025-1
183543,Eucinostomus gracilis,2010,LC,LC,0,2025-1
183544,Dactyloscopus amnis,2019,LC,LC,0,2025-1
183545,Bathygobius andrei,2025,LC,LC,0,2025-1
183546,Callechelys cliffi,2010,DD,DD,NA,2025-1
183547,Syacium latifrons,2021,LC,LC,0,2025-1
183548,Cirriemblemaria lucasana,2010,LC,LC,0,2025-1
183549,Peprilus snyderi,2010,LC,LC,0,2025-1
183550,Bascanichthys bascanoides,2010,LC,LC,0,2025-1
183551,Hypsoblennius maculipinna,2010,DD,DD,NA,2025-1
183552,Malacoctenus zacae,2010,LC,LC,0,2025-1
183553,Lonchopisthus sinuscalifornicus,2010,LC,LC,0,2025-1
183554,Heteroconger digueti,2010,LC,LC,0,2025-1
183555,Malacoctenus tetranemus,2010,LC,LC,0,2025-1
183556,Melanorhinus cyanellus,2010,LC,LC,0,2025-1
183557,Rhynchoconger nitens,2010,LC,LC,0,2025-1
183558,Pherallodiscus funebris,2010,LC,LC,0,2025-1
183559,Ctenosciaena peruviana,2020,DD,DD,NA,2025-1
183560,Parrella fusca,2025,DD,DD,NA,2025-1
183561,Bairdiella icistia,2020,LC,LC,0,2025-1
183562,Stellifer melanocheir,2020,LC,LC,0,2025-1
183563,Arcos poecilophthalmos,2023,LC,LC,0,2025-1
183564,Brockius striatus,2010,LC,LC,0,2025-1
183565,Sciaena deliciosa,2020,LC,LC,0,2025-1
183566,Bregmaceros bathymaster,2010,LC,LC,0,2025-1
183567,Stegastes redemptus,2010,VU,VU,0.4,2025-1
183568,Atherinella starksi,2010,LC,LC,0,2025-1
183569,Stellifer mancorensis,2020,LC,LC,0,2025-1
183570,Ilypnus gilberti,2025,LC,LC,0,2025-1
183571,Ophidion galeoides,2010,LC,LC,0,2025-1
183572,Dialommus fuscus,2023,LC,LC,0,2025-1
183573,Tigrigobius janssi,2025,LC,LC,0,2025-1
183574,Achirus scutum,2022,LC,LC,0,2025-1
183575,Cheilopogon dorsomacula,2010,LC,LC,0,2025-1
183576,Paralabrax maculatofasciatus,2010,LC,LC,0,2025-1
183578,Menticirrhus panamensis,2020,LC,LC,0,2025-1
183579,Caranx caballus,2010,LC,LC,0,2025-1
183580,Elattarchus archidium,2020,LC,LC,0,2025-1
183581,Paralonchurus peruanus,2020,LC,LC,0,2025-1
183582,Halichoeres discolor,2010,VU,VU,0.4,2025-1
183583,Acanthemblemaria atrata,2010,VU,VU,0.4,2025-1
183584,Lepophidium prorates,2010,LC,LC,0,2025-1
183585,Tomicodon chilensis,2010,LC,LC,0,2025-1
183586,Stegastes rectifraenum,2010,LC,LC,0,2025-1
183587,Sphoeroides rosenblatti,2010,LC,LC,0,2025-1
183588,Stellifer wintersteenorum,2020,DD,DD,NA,2025-1
183589,Tigrigobius limbaughi,2025,LC,LC,0,2025-1
183590,Diplectrum macropoma,2010,LC,LC,0,2025-1
183591,Cathorops fuerthii,2019,DD,DD,NA,2025-1
183592,Stellifer zestocarus,2020,LC,LC,0,2025-1
183593,Porichthys margaritatus,2010,LC,LC,0,2025-1
183594,Gobionellus daguae,2025,LC,LC,0,2025-1
183595,Hyporhamphus gilli,2019,LC,LC,0,2025-1
183596,Lutjanus viridis,2010,LC,LC,0,2025-1
183597,Gymnothorax phalarus,2010,LC,LC,0,2025-1
183598,Chilara taylori,2010,LC,LC,0,2025-1
183599,Tomicodon petersii,2010,LC,LC,0,2025-1
183600,Tomicodon eos,2010,LC,LC,0,2025-1
183601,Symphurus chabanaudi,2021,LC,LC,0,2025-1
183602,Menticirrhus undulatus,2020,DD,DD,NA,2025-1
183603,Gobiesox pinniger,2010,LC,LC,0,2025-1
183604,Anchoa mundeoloides,2020,LC,LC,0,2025-1
183605,Ekemblemaria myersi,2010,LC,LC,0,2025-1
183606,Symphurus prolatinaris,2021,LC,LC,0,2025-1
183607,Sphoeroides lispus,2010,LC,LC,0,2025-1
183608,Serranus tico,2010,LC,LC,0,2025-1
183609,Notarius insculptus,2010,DD,DD,NA,2025-1
183610,Microlepidotus inornatus,2010,LC,LC,0,2025-1
183611,Hypsoblennius gentilis,2010,LC,LC,0,2025-1
183612,Axoclinus rubinoffi,2010,VU,VU,0.4,2025-1
183613,Ogilbia nigromarginata,2010,LC,LC,0,2025-1
183614,Scorpaena afuerae,2010,LC,LC,0,2025-1
183615,Myxodagnus opercularis,2010,LC,LC,0,2025-1
183616,Serranus huascarii,2010,LC,LC,0,2025-1
183617,Haemulon sexfasciatum,2010,LC,LC,0,2025-1
183618,Medialuna californiensis,2010,LC,LC,0,2025-1
183619,Anchoa curta,2010,LC,LC,0,2025-1
183620,Anisotremus taeniatus,2010,LC,LC,0,2025-1
183621,Rypticus courtenayi,2010,VU,VU,0.4,2025-1
183622,Synodus sechurae,2010,LC,LC,0,2025-1
183623,Sphoeroides trichocephalus,2010,LC,LC,0,2025-1
183624,Bodianus diplotaenia,2010,LC,LC,0,2025-1
183625,Halichoeres insularis,2010,VU,VU,0.4,2025-1
183626,Stathmonotus lugubris,2010,LC,LC,0,2025-1
183627,Evermannia zosterura,2025,LC,LC,0,2025-1
183628,Emblemaria piratica,2010,LC,LC,0,2025-1
183629,Acanthemblemaria exilispinus,2010,LC,LC,0,2025-1
183630,Paraclinus stephensi,2010,LC,LC,0,2025-1
183631,Paralichthys woolmani,2010,DD,DD,NA,2025-1
183632,Citharichthys gilberti,2019,LC,LC,0,2025-1
183633,Gobionellus microdon,2019,LC,LC,0,2025-1
183634,Otophidium indefatigabile,2010,LC,LC,0,2025-1
183635,Anchoa eigenmannia,2020,LC,LC,0,2025-1
183636,Selene brevoortii,2010,LC,LC,0,2025-1
183637,Tylosurus pacificus,2010,LC,LC,0,2025-1
183638,Dactylagnus mundus,2010,LC,LC,0,2025-1
183639,Paralonchurus goodei,2020,LC,LC,0,2025-1
183640,Apogon dovii,2010,LC,LC,0,2025-1
183641,Pherallodiscus varius,2010,DD,DD,NA,2025-1
183642,Prionotus stephanophrys,2010,LC,LC,0,2025-1
183643,Muraena clepsydra,2010,LC,LC,0,2025-1
183644,Cryptotrema seftoni,2010,DD,DD,NA,2025-1
183645,Cyclopsetta panamensis,2022,LC,LC,0,2025-1
183646,Prionurus punctatus,2012,LC,LC,0,2025-1
183647,Ogilbia cocoensis,2010,VU,VU,0.4,2025-1
183648,Menticirrhus elongatus,2020,LC,LC,0,2025-1
183649,Bathygobius ramosus,2025,LC,LC,0,2025-1
183650,Ptereleotris carinata,2025,LC,LC,0,2025-1
183651,Haemulon flaviguttatum,2010,LC,LC,0,2025-1
183652,Sphoeroides annulatus,2010,LC,LC,0,2025-1
183653,Chromis atrilobata,2010,LC,LC,0,2025-1
183654,Paraclinus tanygnathus,2010,LC,LC,0,2025-1
183655,Malacoctenus hubbsi,2010,LC,LC,0,2025-1
183656,Ancylopsetta dendritica,2021,LC,LC,0,2025-1
183657,Anchoa nasus,2020,LC,LC,0,2025-1
183658,Trinectes fonsecensis,2019,LC,LC,0,2025-1
183659,Cratinus agassizii,2010,NT,NT,0.2,2025-1
183660,Antennatus sanguineus,2010,LC,LC,0,2025-1
183661,Notarius kessleri,2010,LC,LC,0,2025-1
183662,Opisthonema libertate,2010,LC,LC,0,2025-1
183663,Trinectes opercularis,2022,DD,DD,NA,2025-1
183664,Muraena argus,2010,LC,LC,0,2025-1
183665,Pleuronichthys ocellatus,2022,LC,LC,0,2025-1
183666,Ophichthus remiger,2010,LC,LC,0,2025-1
183667,Polydactylus approximans,2010,LC,LC,0,2025-1
183668,Gymneleotris seminudum,2025,LC,LC,0,2025-1
183669,Menticirrhus nasus,2020,LC,LC,0,2025-1
183670,Opisthopterus effulgens,2018,DD,DD,NA,2025-1
183671,Prionotus horrens,2010,LC,LC,0,2025-1
183672,Bollmannia ocellata,2025,LC,LC,0,2025-1
183673,Tigrigobius inornatus,2025,LC,LC,0,2025-1
183674,Robaloscion wieneri,2020,DD,DD,NA,2025-1
183675,Eucinostomus currani,2010,LC,LC,0,2025-1
183676,Emblemaria nivipes,2010,DD,DD,NA,2025-1
183677,Rypticus bicolor,2010,LC,LC,0,2025-1
183678,Ophichthus zophochir,2010,LC,LC,0,2025-1
183679,Enneanectes carminalis,2010,LC,LC,0,2025-1
183680,Genyatremus dovii,2010,LC,LC,0,2025-1
183681,Chriolepis semisquamata,2025,LC,LC,0,2025-1
183682,Cynoscion othonopterus,2021,VU,VU,0.4,2025-1
183683,Symphurus oligomerus,2021,LC,LC,0,2025-1
183684,Trachinotus paitensis,2010,LC,LC,0,2025-1
183685,Seriola peruana,2010,LC,LC,0,2025-1
183686,Cynoscion nortoni,2020,DD,DD,NA,2025-1
183687,Syacium longidorsale,2021,LC,LC,0,2025-1
183688,Hemicaranx zelotes,2010,LC,LC,0,2025-1
183689,Monolene dubiosa,2010,LC,LC,0,2025-1
183690,Xenichthys agassizii,2023,VU,VU,0.4,2025-1
183691,Xenichthys xanti,2010,LC,LC,0,2025-1
183692,Ophichthus triserialis,2010,LC,LC,0,2025-1
183693,Sufflamen verres,2010,LC,LC,0,2025-1
183694,Platygillellus bussingi,2010,NT,NT,0.2,2025-1
183695,Notarius biffi,2010,LC,LC,0,2025-1
183696,Pleuronichthys verticalis,2022,LC,LC,0,2025-1
183697,Sargocentron suborbitalis,2010,LC,LC,0,2025-1
183698,Notarius lentiginosus,2010,DD,DD,NA,2025-1
183699,Emblemaria hypacanthus,2010,LC,LC,0,2025-1
183700,Scorpaena russula,2010,LC,LC,0,2025-1
183701,Paraclinus sini,2010,LC,LC,0,2025-1
183702,Microlepidotus lethopristis,2023,LC,LC,0,2025-1
183703,Thalassoma robertsoni,2015,VU,VU,0.4,2025-1
183704,Synodus scituliceps,2010,LC,LC,0,2025-1
