iucn_sid,year,rgn_cat_ts,rgn_cat_ts_score,iucn_rgn,iucn_version
188115,2024,LC,0,europe,2025-1
188116,2010,LC,0,europe,2025-1
188116,2024,LC,0,europe,2025-1
188118,2010,LC,0,europe,2025-1
188118,2024,LC,0,europe,2025-1
190274,2015,LC,0,gulf_of_mexico,2025-1
190274,2015,LC,0,caribbean,2025-1
190274,2021,LC,0,gulf_of_mexico,2025-1
190274,2021,LC,0,caribbean,2025-1
190470,2015,LC,0,gulf_of_mexico,2025-1
190470,2015,LC,0,gulf_of_mexico,2025-1
191192,2015,EN,0.6,gulf_of_mexico,2025-1
191192,2015,EN,0.6,caribbean,2025-1
191192,2019,VU,0.4,gulf_of_mexico,2025-1
191192,2019,VU,0.4,caribbean,2025-1
191207,2015,LC,0,gulf_of_mexico,2025-1
191207,2015,LC,0,caribbean,2025-1
191207,2019,LC,0,gulf_of_mexico,2025-1
191207,2019,LC,0,caribbean,2025-1
191311,2015,VU,0.4,gulf_of_mexico,2025-1
191311,2015,VU,0.4,caribbean,2025-1
191311,2019,VU,0.4,gulf_of_mexico,2025-1
191311,2019,VU,0.4,caribbean,2025-1
194815,2011,LC,0,mediterranean,2025-1
194815,2014,LC,0,mediterranean,2025-1
194819,2011,LC,0,mediterranean,2025-1
194819,2014,LC,0,mediterranean,2025-1
194838,2011,LC,0,mediterranean,2025-1
194838,2014,LC,0,mediterranean,2025-1
194843,2011,VU,0.4,mediterranean,2025-1
194843,2014,LC,0,mediterranean,2025-1
194844,2011,LC,0,mediterranean,2025-1
194844,2014,LC,0,mediterranean,2025-1
194845,2011,LC,0,mediterranean,2025-1
194845,2014,LC,0,mediterranean,2025-1
194854,2011,LC,0,mediterranean,2025-1
194854,2014,LC,0,mediterranean,2025-1
194855,2011,LC,0,mediterranean,2025-1
194855,2014,LC,0,mediterranean,2025-1
194856,2011,LC,0,mediterranean,2025-1
194856,2014,LC,0,mediterranean,2025-1
194857,2014,LC,0,europe,2025-1
194857,2014,LC,0,europe,2025-1
194859,2011,LC,0,mediterranean,2025-1
194859,2014,LC,0,mediterranean,2025-1
194862,2011,LC,0,mediterranean,2025-1
194862,2014,LC,0,europe,2025-1
194862,2014,LC,0,mediterranean,2025-1
194862,2025,LC,0,europe,2025-1
194862,2025,LC,0,mediterranean,2025-1
194863,2011,LC,0,mediterranean,2025-1
194863,2014,LC,0,europe,2025-1
194863,2014,LC,0,mediterranean,2025-1
194863,2025,LC,0,europe,2025-1
194865,2014,LC,0,europe,2025-1
194865,2014,LC,0,mediterranean,2025-1
194865,2025,LC,0,europe,2025-1
194865,2025,LC,0,mediterranean,2025-1
194868,2014,LC,0,europe,2025-1
194868,2014,LC,0,mediterranean,2025-1
194868,2025,LC,0,europe,2025-1
194868,2025,LC,0,mediterranean,2025-1
194869,2014,LC,0,europe,2025-1
194869,2014,LC,0,mediterranean,2025-1
194869,2025,LC,0,europe,2025-1
194869,2025,LC,0,mediterranean,2025-1
194871,2014,LC,0,europe,2025-1
194871,2025,LC,0,europe,2025-1
194872,2014,LC,0,europe,2025-1
194872,2014,LC,0,mediterranean,2025-1
194872,2025,LC,0,europe,2025-1
194872,2025,LC,0,mediterranean,2025-1
194874,2011,LC,0,mediterranean,2025-1
194874,2014,LC,0,europe,2025-1
194874,2014,LC,0,europe,2025-1
194874,2014,LC,0,mediterranean,2025-1
194874,2014,LC,0,mediterranean,2025-1
194874,2025,LC,0,europe,2025-1
194874,2025,LC,0,mediterranean,2025-1
194875,2014,LC,0,europe,2025-1
194875,2014,LC,0,mediterranean,2025-1
194875,2025,LC,0,europe,2025-1
194875,2025,LC,0,mediterranean,2025-1
194877,2011,LC,0,mediterranean,2025-1
194877,2014,LC,0,europe,2025-1
194877,2014,LC,0,mediterranean,2025-1
194877,2025,LC,0,europe,2025-1
194877,2025,LC,0,mediterranean,2025-1
194879,2014,LC,0,europe,2025-1
194879,2025,LC,0,europe,2025-1
194881,2014,LC,0,europe,2025-1
194881,2014,LC,0,mediterranean,2025-1
194881,2025,LC,0,europe,2025-1
194881,2025,LC,0,mediterranean,2025-1
194882,2014,LC,0,europe,2025-1
194882,2025,LC,0,europe,2025-1
194883,2014,LC,0,europe,2025-1
194883,2025,LC,0,europe,2025-1
194884,2011,LC,0,mediterranean,2025-1
194884,2014,LC,0,europe,2025-1
194884,2014,LC,0,mediterranean,2025-1
194884,2025,LC,0,europe,2025-1
194885,2011,EN,0.6,mediterranean,2025-1
194885,2014,EN,0.6,europe,2025-1
194885,2014,EN,0.6,mediterranean,2025-1
194885,2025,VU,0.4,europe,2025-1
194885,2025,VU,0.4,mediterranean,2025-1
194887,2011,LC,0,mediterranean,2025-1
194887,2014,LC,0,europe,2025-1
194887,2014,LC,0,mediterranean,2025-1
194887,2025,LC,0,europe,2025-1
194887,2025,LC,0,mediterranean,2025-1
194889,2014,LC,0,europe,2025-1
194889,2014,LC,0,mediterranean,2025-1
194889,2025,LC,0,europe,2025-1
194889,2025,LC,0,mediterranean,2025-1
194891,2011,LC,0,mediterranean,2025-1
194891,2014,LC,0,europe,2025-1
194891,2014,LC,0,mediterranean,2025-1
194891,2025,LC,0,europe,2025-1
194891,2025,LC,0,mediterranean,2025-1
194893,2014,LC,0,europe,2025-1
194893,2025,LC,0,europe,2025-1
194895,2011,LC,0,mediterranean,2025-1
194895,2014,LC,0,mediterranean,2025-1
194898,2011,LC,0,mediterranean,2025-1
194898,2014,LC,0,mediterranean,2025-1
194902,2011,LC,0,mediterranean,2025-1
194902,2014,LC,0,mediterranean,2025-1
195499,2011,VU,0.4,europe,2025-1
195499,2011,VU,0.4,mediterranean,2025-1
195499,2018,NT,0.2,europe,2025-1
195499,2018,NT,0.2,mediterranean,2025-1
196003,2021,LC,0,europe,2025-1
196003,2024,LC,0,europe,2025-1
196673,2015,LC,0,gulf_of_mexico,2025-1
196673,2015,LC,0,caribbean,2025-1
196673,2018,LC,0,gulf_of_mexico,2025-1
196673,2018,LC,0,gulf_of_mexico,2025-1
196673,2018,LC,0,caribbean,2025-1
196673,2018,LC,0,caribbean,2025-1
196674,2015,VU,0.4,gulf_of_mexico,2025-1
196674,2015,VU,0.4,caribbean,2025-1
196674,2018,VU,0.4,gulf_of_mexico,2025-1
196674,2018,VU,0.4,gulf_of_mexico,2025-1
196674,2018,VU,0.4,caribbean,2025-1
196674,2018,VU,0.4,caribbean,2025-1
196690,2015,LC,0,gulf_of_mexico,2025-1
196690,2015,LC,0,caribbean,2025-1
196690,2020,LC,0,gulf_of_mexico,2025-1
196690,2020,LC,0,caribbean,2025-1
197019,2015,VU,0.4,caribbean,2025-1
197019,2020,VU,0.4,caribbean,2025-1
198552,2014,LC,0,europe,2025-1
198552,2025,LC,0,europe,2025-1
198575,2015,LC,0,europe,2025-1
198575,2015,LC,0,europe,2025-1
198636,2014,LC,0,europe,2025-1
198636,2014,LC,0,europe,2025-1
198654,2014,LC,0,europe,2025-1
198654,2025,LC,0,europe,2025-1
198655,2014,LC,0,europe,2025-1
198655,2025,LC,0,europe,2025-1
198657,2011,LC,0,mediterranean,2025-1
198657,2014,LC,0,europe,2025-1
198657,2014,LC,0,europe,2025-1
198657,2014,LC,0,mediterranean,2025-1
198657,2014,LC,0,mediterranean,2025-1
198657,2025,LC,0,europe,2025-1
198657,2025,LC,0,mediterranean,2025-1
198659,2014,LC,0,europe,2025-1
198659,2025,LC,0,europe,2025-1
198663,2014,LC,0,europe,2025-1
198663,2025,LC,0,europe,2025-1
198664,2014,LC,0,europe,2025-1
198664,2014,LC,0,europe,2025-1
198664,2025,LC,0,europe,2025-1
198667,2014,LC,0,europe,2025-1
198667,2014,LC,0,europe,2025-1
198668,2014,LC,0,europe,2025-1
198668,2022,LC,0,europe,2025-1
198669,2014,LC,0,europe,2025-1
198669,2025,LC,0,europe,2025-1
198748,2015,LC,0,europe,2025-1
198748,2015,LC,0,europe,2025-1
198764,2014,LC,0,europe,2025-1
198764,2015,LC,0,europe,2025-1
202937,2012,LC,0,europe,2025-1
202937,2017,LC,0,europe,2025-1
203004,2012,LC,0,europe,2025-1
203004,2017,LC,0,europe,2025-1
16545183,2015,LC,0,gulf_of_mexico,2025-1
16545183,2015,LC,0,gulf_of_mexico,2025-1
16749758,2015,LC,0,caribbean,2025-1
16749758,2020,LC,0,caribbean,2025-1
16749978,2015,LC,0,caribbean,2025-1
16749978,2020,LC,0,caribbean,2025-1
16759101,2015,VU,0.4,caribbean,2025-1
16759101,2020,EN,0.6,caribbean,2025-1
18159126,2014,LC,0,europe,2025-1
18159126,2025,LC,0,europe,2025-1
18159556,2014,LC,0,europe,2025-1
18159556,2025,LC,0,europe,2025-1
18159817,2014,LC,0,europe,2025-1
18159817,2025,LC,0,europe,2025-1
18159823,2014,LC,0,europe,2025-1
18159823,2025,LC,0,europe,2025-1
18160468,2014,LC,0,europe,2025-1
18160468,2025,LC,0,europe,2025-1
18160537,2015,LC,0,europe,2025-1
18160537,2024,LC,0,europe,2025-1
18160573,2014,LC,0,europe,2025-1
18160573,2025,LC,0,europe,2025-1
18237880,2015,VU,0.4,europe,2025-1
18237880,2024,LC,0,europe,2025-1
18258202,2014,LC,0,europe,2025-1
18258202,2015,LC,0,europe,2025-1
18258202,2025,LC,0,europe,2025-1
19892254,2012,LC,0,europe,2025-1
19892254,2017,LC,0,europe,2025-1
22679872,2015,LC,0,europe,2025-1
22679872,2021,LC,0,europe,2025-1
22679881,2015,LC,0,europe,2025-1
22679881,2021,LC,0,europe,2025-1
22679889,2015,LC,0,europe,2025-1
22679889,2021,LC,0,europe,2025-1
22679896,2015,LC,0,europe,2025-1
22679896,2021,LC,0,europe,2025-1
22679943,2015,LC,0,europe,2025-1
22679943,2021,LC,0,europe,2025-1
22679946,2015,LC,0,europe,2025-1
22679946,2021,LC,0,europe,2025-1
22680024,2015,LC,0,europe,2025-1
22680024,2021,LC,0,europe,2025-1
22680157,2015,LC,0,europe,2025-1
22680157,2021,LC,0,europe,2025-1
22680247,2015,LC,0,europe,2025-1
22680247,2021,LC,0,europe,2025-1
22680301,2015,LC,0,europe,2025-1
22680301,2021,VU,0.4,europe,2025-1
22680313,2015,LC,0,europe,2025-1
22680313,2021,LC,0,europe,2025-1
22680348,2015,LC,0,europe,2025-1
22680348,2021,LC,0,europe,2025-1
22680358,2015,VU,0.4,europe,2025-1
22680358,2021,VU,0.4,europe,2025-1
22680391,2015,LC,0,europe,2025-1
22680391,2021,NT,0.2,europe,2025-1
22680398,2015,VU,0.4,europe,2025-1
22680398,2021,LC,0,europe,2025-1
22680405,2015,VU,0.4,europe,2025-1
22680405,2021,EN,0.6,europe,2025-1
22680409,2015,LC,0,europe,2025-1
22680409,2021,LC,0,europe,2025-1
22680415,2015,LC,0,europe,2025-1
22680415,2021,LC,0,europe,2025-1
22680415,2021,LC,0,europe,2025-1
22680423,2015,LC,0,europe,2025-1
22680423,2021,LC,0,europe,2025-1
22680427,2015,VU,0.4,europe,2025-1
22680427,2021,LC,0,europe,2025-1
22680455,2015,LC,0,europe,2025-1
22680455,2021,LC,0,europe,2025-1
22680465,2015,LC,0,europe,2025-1
22680465,2021,LC,0,europe,2025-1
22680485,2015,NT,0.2,europe,2025-1
22680485,2015,NT,0.2,europe,2025-1
22680485,2021,NT,0.2,europe,2025-1
22680492,2015,LC,0,europe,2025-1
22680492,2021,LC,0,europe,2025-1
22683027,2015,VU,0.4,europe,2025-1
22683027,2021,LC,0,europe,2025-1
22683645,2015,EN,0.6,europe,2025-1
22683645,2021,VU,0.4,europe,2025-1
22686806,2015,LC,0,europe,2025-1
22686806,2021,LC,0,europe,2025-1
22686815,2015,LC,0,europe,2025-1
22686815,2021,LC,0,europe,2025-1
22689055,2015,LC,0,europe,2025-1
22689055,2021,LC,0,europe,2025-1
22690066,2015,LC,0,europe,2025-1
22690066,2021,LC,0,europe,2025-1
22692146,2015,LC,0,europe,2025-1
22692146,2021,LC,0,europe,2025-1
22692667,2015,LC,0,europe,2025-1
22692667,2021,LC,0,europe,2025-1
22692913,2015,NT,0.2,europe,2025-1
22692913,2021,NT,0.2,europe,2025-1
22693097,2015,LC,0,europe,2025-1
22693097,2021,VU,0.4,europe,2025-1
22693133,2015,LC,0,europe,2025-1
22693133,2021,LC,0,europe,2025-1
22693150,2015,VU,0.4,europe,2025-1
22693150,2021,NT,0.2,europe,2025-1
22693158,2015,LC,0,europe,2025-1
22693158,2021,LC,0,europe,2025-1
22693178,2015,LC,0,europe,2025-1
22693178,2021,LC,0,europe,2025-1
22693185,2015,CR,0.8,europe,2025-1
22693185,2021,CR,0.8,europe,2025-1
22693190,2015,VU,0.4,europe,2025-1
22693190,2021,NT,0.2,europe,2025-1
22693207,2015,LC,0,europe,2025-1
22693207,2021,LC,0,europe,2025-1
22693211,2015,LC,0,europe,2025-1
22693211,2021,VU,0.4,europe,2025-1
22693216,2015,LC,0,europe,2025-1
22693216,2021,LC,0,europe,2025-1
22693220,2015,LC,0,europe,2025-1
22693220,2021,LC,0,europe,2025-1
22693251,2015,LC,0,europe,2025-1
22693251,2021,LC,0,europe,2025-1
22693264,2015,LC,0,europe,2025-1
22693264,2021,LC,0,europe,2025-1
22693336,2015,LC,0,europe,2025-1
22693336,2021,LC,0,europe,2025-1
22693363,2015,LC,0,europe,2025-1
22693363,2021,LC,0,europe,2025-1
22693369,2015,LC,0,europe,2025-1
22693369,2015,LC,0,europe,2025-1
22693369,2021,LC,0,europe,2025-1
22693379,2015,LC,0,europe,2025-1
22693379,2021,LC,0,europe,2025-1
22693388,2015,LC,0,europe,2025-1
22693388,2021,LC,0,europe,2025-1
22693404,2015,LC,0,europe,2025-1
22693404,2021,LC,0,europe,2025-1
22693420,2015,LC,0,europe,2025-1
22693420,2021,LC,0,europe,2025-1
22693427,2015,LC,0,europe,2025-1
22693427,2021,LC,0,europe,2025-1
22693431,2015,VU,0.4,europe,2025-1
22693431,2021,VU,0.4,europe,2025-1
22693464,2015,LC,0,europe,2025-1
22693464,2021,VU,0.4,europe,2025-1
22693468,2015,LC,0,europe,2025-1
22693468,2021,NT,0.2,europe,2025-1
22693490,2015,LC,0,europe,2025-1
22693490,2021,LC,0,europe,2025-1
22693494,2015,LC,0,europe,2025-1
22693494,2021,LC,0,europe,2025-1
22693613,2015,VU,0.4,europe,2025-1
22693613,2021,VU,0.4,europe,2025-1
22693712,2015,LC,0,europe,2025-1
22693712,2021,LC,0,europe,2025-1
22693727,2015,LC,0,europe,2025-1
22693727,2021,LC,0,europe,2025-1
22693749,2015,LC,0,europe,2025-1
22693749,2015,LC,0,europe,2025-1
22693749,2021,LC,0,europe,2025-1
22693759,2015,LC,0,europe,2025-1
22693759,2015,LC,0,europe,2025-1
22693759,2021,LC,0,europe,2025-1
22693770,2015,LC,0,europe,2025-1
22693770,2021,LC,0,europe,2025-1
22693862,2015,VU,0.4,europe,2025-1
22693862,2021,NT,0.2,europe,2025-1
22693949,2015,VU,0.4,europe,2025-1
22693949,2021,VU,0.4,europe,2025-1
22693983,2015,LC,0,europe,2025-1
22693983,2021,LC,0,europe,2025-1
22694127,2015,LC,0,europe,2025-1
22694127,2021,LC,0,europe,2025-1
22694160,2015,LC,0,europe,2025-1
22694160,2021,LC,0,europe,2025-1
22694240,2015,LC,0,europe,2025-1
22694240,2021,LC,0,europe,2025-1
22694245,2015,LC,0,europe,2025-1
22694245,2021,EN,0.6,europe,2025-1
22694251,2015,LC,0,europe,2025-1
22694251,2021,LC,0,europe,2025-1
22694308,2015,LC,0,europe,2025-1
22694308,2021,LC,0,europe,2025-1
22694313,2015,LC,0,europe,2025-1
22694313,2021,VU,0.4,europe,2025-1
22694324,2015,LC,0,europe,2025-1
22694324,2021,LC,0,europe,2025-1
22694343,2015,LC,0,europe,2025-1
22694343,2021,LC,0,europe,2025-1
22694357,2015,NT,0.2,europe,2025-1
22694357,2021,LC,0,europe,2025-1
22694373,2015,LC,0,europe,2025-1
22694373,2021,LC,0,europe,2025-1
22694379,2015,LC,0,europe,2025-1
22694379,2021,LC,0,europe,2025-1
22694420,2015,LC,0,europe,2025-1
22694420,2021,LC,0,europe,2025-1
22694428,2015,LC,0,europe,2025-1
22694428,2021,VU,0.4,europe,2025-1
22694443,2015,LC,0,europe,2025-1
22694443,2021,LC,0,europe,2025-1
22694469,2015,NT,0.2,europe,2025-1
22694469,2021,LC,0,europe,2025-1
22694473,2015,LC,0,europe,2025-1
22694473,2021,VU,0.4,europe,2025-1
22694476,2015,EN,0.6,europe,2025-1
22694476,2021,EN,0.6,europe,2025-1
22694479,2015,LC,0,europe,2025-1
22694479,2021,LC,0,europe,2025-1
22694497,2015,VU,0.4,europe,2025-1
22694497,2021,VU,0.4,europe,2025-1
22694524,2015,LC,0,europe,2025-1
22694524,2021,LC,0,europe,2025-1
22694591,2015,LC,0,europe,2025-1
22694591,2021,LC,0,europe,2025-1
22694601,2015,LC,0,europe,2025-1
22694601,2021,LC,0,europe,2025-1
22694623,2015,LC,0,europe,2025-1
22694623,2021,LC,0,europe,2025-1
22694629,2015,LC,0,europe,2025-1
22694629,2021,LC,0,europe,2025-1
22694656,2015,LC,0,europe,2025-1
22694656,2021,LC,0,europe,2025-1
22694764,2015,LC,0,europe,2025-1
22694764,2021,LC,0,europe,2025-1
22694782,2015,LC,0,europe,2025-1
22694782,2021,LC,0,europe,2025-1
22694787,2015,LC,0,europe,2025-1
22694787,2021,LC,0,europe,2025-1
22694837,2015,LC,0,europe,2025-1
22694837,2021,LC,0,europe,2025-1
22694841,2015,NT,0.2,europe,2025-1
22694841,2021,LC,0,europe,2025-1
22694847,2015,LC,0,europe,2025-1
22694847,2021,LC,0,europe,2025-1
22694852,2015,NT,0.2,europe,2025-1
22694852,2021,LC,0,europe,2025-1
22694861,2015,LC,0,europe,2025-1
22694861,2021,LC,0,europe,2025-1
22694927,2015,EN,0.6,europe,2025-1
22694927,2021,EN,0.6,europe,2025-1
22694938,2015,LC,0,europe,2025-1
22694938,2021,LC,0,europe,2025-1
22695028,2015,LC,0,europe,2025-1
22695028,2021,LC,0,europe,2025-1
22695137,2015,LC,0,europe,2025-1
22695137,2021,LC,0,europe,2025-1
22695344,2015,LC,0,europe,2025-1
22695344,2021,LC,0,europe,2025-1
22696027,2015,EN,0.6,europe,2025-1
22696027,2021,VU,0.4,europe,2025-1
22696092,2015,LC,0,europe,2025-1
22696092,2021,LC,0,europe,2025-1
22696362,2015,LC,0,europe,2025-1
22696362,2021,LC,0,europe,2025-1
22696442,2015,LC,0,europe,2025-1
22696442,2021,LC,0,europe,2025-1
22696453,2015,LC,0,europe,2025-1
22696453,2021,VU,0.4,europe,2025-1
22696495,2015,VU,0.4,europe,2025-1
22696495,2021,EN,0.6,europe,2025-1
22696500,2015,LC,0,europe,2025-1
22696500,2021,LC,0,europe,2025-1
22696545,2015,LC,0,europe,2025-1
22696545,2021,LC,0,europe,2025-1
22696599,2015,LC,0,europe,2025-1
22696599,2021,VU,0.4,europe,2025-1
22696602,2015,LC,0,europe,2025-1
22696602,2021,LC,0,europe,2025-1
22696606,2015,NT,0.2,europe,2025-1
22696606,2021,NT,0.2,europe,2025-1
22696606,2021,NT,0.2,europe,2025-1
22696610,2015,LC,0,europe,2025-1
22696610,2021,VU,0.4,europe,2025-1
22696657,2015,LC,0,europe,2025-1
22696657,2021,LC,0,europe,2025-1
22696792,2015,LC,0,europe,2025-1
22696792,2021,LC,0,europe,2025-1
22696894,2015,LC,0,europe,2025-1
22696894,2021,LC,0,europe,2025-1
22696993,2015,LC,0,europe,2025-1
22696993,2021,LC,0,europe,2025-1
22697031,2015,LC,0,europe,2025-1
22697031,2021,LC,0,europe,2025-1
22697043,2015,LC,0,europe,2025-1
22697043,2021,LC,0,europe,2025-1
22697123,2015,LC,0,europe,2025-1
22697123,2021,LC,0,europe,2025-1
22697211,2015,LC,0,europe,2025-1
22697211,2021,LC,0,europe,2025-1
22697360,2015,LC,0,europe,2025-1
22697360,2021,LC,0,europe,2025-1
22697555,2015,LC,0,europe,2025-1
22697555,2021,LC,0,europe,2025-1
22697590,2015,LC,0,europe,2025-1
22697590,2021,LC,0,europe,2025-1
22697599,2015,LC,0,europe,2025-1
22697599,2021,LC,0,europe,2025-1
22697829,2015,LC,0,europe,2025-1
22697829,2021,LC,0,europe,2025-1
22697834,2015,LC,0,europe,2025-1
22697834,2021,LC,0,europe,2025-1
22697842,2015,VU,0.4,europe,2025-1
22697842,2021,LC,0,europe,2025-1
22697847,2015,VU,0.4,europe,2025-1
22697847,2021,VU,0.4,europe,2025-1
22697866,2015,EN,0.6,europe,2025-1
22697866,2021,VU,0.4,europe,2025-1
22698062,2015,EN,0.6,europe,2025-1
22698062,2021,EN,0.6,europe,2025-1
22698132,2015,LC,0,europe,2025-1
22698132,2021,LC,0,europe,2025-1
22698226,2015,LC,0,europe,2025-1
22698226,2021,LC,0,europe,2025-1
22698230,2015,LC,0,europe,2025-1
22698230,2021,VU,0.4,europe,2025-1
22698453,2015,EN,0.6,europe,2025-1
22698453,2021,EN,0.6,europe,2025-1
22698477,2015,LC,0,europe,2025-1
22698477,2021,LC,0,europe,2025-1
22705916,2015,LC,0,europe,2025-1
22705916,2021,LC,0,europe,2025-1
22705929,2015,LC,0,europe,2025-1
22705929,2021,LC,0,europe,2025-1
22706016,2015,LC,0,europe,2025-1
22706016,2021,LC,0,europe,2025-1
22708286,2015,LC,0,europe,2025-1
22708286,2021,LC,0,europe,2025-1
22709707,2015,LC,0,europe,2025-1
22709707,2021,LC,0,europe,2025-1
22710051,2015,LC,0,europe,2025-1
22710051,2021,LC,0,europe,2025-1
22710259,2015,VU,0.4,europe,2025-1
22710259,2021,LC,0,europe,2025-1
22710333,2015,LC,0,europe,2025-1
22710333,2021,LC,0,europe,2025-1
22710886,2015,LC,0,europe,2025-1
22710886,2021,LC,0,europe,2025-1
22712216,2015,LC,0,europe,2025-1
22712216,2021,LC,0,europe,2025-1
22713491,2015,LC,0,europe,2025-1
22713491,2021,LC,0,europe,2025-1
22716971,2015,LC,0,europe,2025-1
22716971,2021,LC,0,europe,2025-1
22716976,2015,LC,0,europe,2025-1
22716976,2021,LC,0,europe,2025-1
22716984,2015,NT,0.2,europe,2025-1
22716984,2021,NT,0.2,europe,2025-1
22717383,2015,LC,0,europe,2025-1
22717383,2021,LC,0,europe,2025-1
22717434,2015,LC,0,europe,2025-1
22717434,2021,LC,0,europe,2025-1
22718348,2015,LC,0,europe,2025-1
22718348,2021,LC,0,europe,2025-1
22718348,2021,LC,0,europe,2025-1
22718379,2015,LC,0,europe,2025-1
22718379,2021,LC,0,europe,2025-1
22718379,2021,LC,0,europe,2025-1
22718556,2015,NT,0.2,europe,2025-1
22718556,2021,LC,0,europe,2025-1
22718560,2015,LC,0,europe,2025-1
22718560,2021,LC,0,europe,2025-1
22718567,2015,LC,0,europe,2025-1
22718567,2021,LC,0,europe,2025-1
22721033,2015,LC,0,europe,2025-1
22721033,2021,LC,0,europe,2025-1
22721043,2015,LC,0,europe,2025-1
22721043,2021,LC,0,europe,2025-1
22724836,2015,VU,0.4,europe,2025-1
22724836,2021,VU,0.4,europe,2025-1
22724879,2015,LC,0,europe,2025-1
22724879,2021,LC,0,europe,2025-1
22725846,2015,VU,0.4,europe,2025-1
22725846,2021,VU,0.4,europe,2025-1
22727487,2015,LC,0,europe,2025-1
22727487,2021,LC,0,europe,2025-1
22727969,2015,LC,0,europe,2025-1
22727969,2021,LC,0,europe,2025-1
22728432,2015,CR,0.8,europe,2025-1
22728432,2021,CR,0.8,europe,2025-1
22732244,2015,LC,0,europe,2025-1
22732244,2021,LC,0,europe,2025-1
22735624,2015,VU,0.4,europe,2025-1
22735624,2021,VU,0.4,europe,2025-1
22735766,2015,LC,0,europe,2025-1
22735766,2021,LC,0,europe,2025-1
22735929,2015,LC,0,europe,2025-1
22735929,2021,LC,0,europe,2025-1
22736135,2015,VU,0.4,europe,2025-1
22736135,2021,VU,0.4,europe,2025-1
45061132,2015,LC,0,europe,2025-1
45061132,2021,LC,0,europe,2025-1
45354964,2015,LC,0,europe,2025-1
45354964,2021,LC,0,europe,2025-1
45959182,2015,NT,0.2,europe,2025-1
45959182,2021,NT,0.2,europe,2025-1
46075359,2015,LC,0,persian_gulf,2025-1
46075359,2015,LC,0,persian_gulf,2025-1
46075359,2018,LC,0,persian_gulf,2025-1
46075359,2018,LC,0,persian_gulf,2025-1
46087798,2015,LC,0,persian_gulf,2025-1
46087798,2015,LC,0,persian_gulf,2025-1
46088833,2015,LC,0,persian_gulf,2025-1
46088833,2015,LC,0,persian_gulf,2025-1
46102792,2015,LC,0,persian_gulf,2025-1
46102792,2015,LC,0,persian_gulf,2025-1
46104895,2015,LC,0,caribbean,2025-1
46104895,2020,LC,0,caribbean,2025-1
46104928,2015,LC,0,caribbean,2025-1
46104928,2020,LC,0,caribbean,2025-1
46105095,2015,LC,0,caribbean,2025-1
46105095,2020,LC,0,caribbean,2025-1
46106412,2015,LC,0,caribbean,2025-1
46106412,2020,LC,0,caribbean,2025-1
47147582,2015,LC,0,caribbean,2025-1
47147582,2020,LC,0,caribbean,2025-1
47148543,2015,LC,0,caribbean,2025-1
47148543,2020,LC,0,caribbean,2025-1
47148847,2015,LC,0,caribbean,2025-1
47148847,2020,LC,0,caribbean,2025-1
47148940,2015,LC,0,caribbean,2025-1
47148940,2020,LC,0,caribbean,2025-1
47149427,2015,LC,0,caribbean,2025-1
47149427,2020,LC,0,caribbean,2025-1
47149594,2015,LC,0,caribbean,2025-1
47149594,2020,LC,0,caribbean,2025-1
49911704,2011,LC,0,mediterranean,2025-1
49911704,2014,LC,0,mediterranean,2025-1
50012459,2015,VU,0.4,mediterranean,2025-1
50012459,2015,VU,0.4,mediterranean,2025-1
50013405,2015,EN,0.6,mediterranean,2025-1
50013405,2015,EN,0.6,mediterranean,2025-1
50107642,2015,LC,0,mediterranean,2025-1
50107642,2015,LC,0,mediterranean,2025-1
54007412,2015,LC,0,persian_gulf,2025-1
54007412,2015,LC,0,persian_gulf,2025-1
54007474,2015,LC,0,persian_gulf,2025-1
54007474,2015,LC,0,persian_gulf,2025-1
56779782,2014,LC,0,europe,2025-1
56779782,2025,LC,0,europe,2025-1
56780975,2015,LC,0,europe,2025-1
56780975,2025,LC,0,europe,2025-1
56852351,2015,LC,0,persian_gulf,2025-1
56852351,2015,LC,0,persian_gulf,2025-1
62026481,2015,LC,0,europe,2025-1
62026481,2021,LC,0,europe,2025-1
62030608,2015,NT,0.2,europe,2025-1
62030608,2021,LC,0,europe,2025-1
62030970,2015,LC,0,europe,2025-1
62030970,2021,LC,0,europe,2025-1
62774969,2015,LC,0,europe,2025-1
62774969,2021,LC,0,europe,2025-1
87542496,2019,VU,0.4,europe,2025-1
87542496,2019,VU,0.4,europe,2025-1
102998555,2015,LC,0,europe,2025-1
102998555,2021,LC,0,europe,2025-1
103773898,2015,LC,0,europe,2025-1
103773898,2021,LC,0,europe,2025-1
103812643,2015,LC,0,europe,2025-1
103812643,2021,LC,0,europe,2025-1
104007058,2015,LC,0,europe,2025-1
104007058,2021,LC,0,europe,2025-1
124569516,2019,LC,0,europe,2025-1
124569516,2019,LC,0,mediterranean,2025-1
124569516,2020,LC,0,europe,2025-1
124569516,2020,LC,0,mediterranean,2025-1
181568721,2015,LC,0,europe,2025-1
181568721,2021,LC,0,europe,2025-1
