"rgn_id","fao_id","scientificname","stock_id","stockid","stocklong","commonname","idtemp2"
141,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
143,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
175,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
179,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
180,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
181,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
182,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
183,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
222,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
223,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
228,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
262,27,"Nephrops norvegicus","Nephrops_norvegicus-27",NA,NA,NA,NA
110,31,"Nephrops norvegicus","Nephrops_norvegicus-31",NA,NA,NA,NA
135,31,"Nephrops norvegicus","Nephrops_norvegicus-31",NA,NA,NA,NA
163,31,"Nephrops norvegicus","Nephrops_norvegicus-31",NA,NA,NA,NA
58,34,"Nephrops norvegicus","Nephrops_norvegicus-34",NA,NA,NA,NA
62,34,"Nephrops norvegicus","Nephrops_norvegicus-34",NA,NA,NA,NA
182,34,"Nephrops norvegicus","Nephrops_norvegicus-34",NA,NA,NA,NA
60,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
61,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
62,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
67,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
68,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
76,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
77,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
78,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
79,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
81,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
84,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
179,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
182,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
214,37,"Nephrops norvegicus","Nephrops_norvegicus-37",NA,NA,NA,NA
179,NA,"Nephrops norvegicus","Nephrops_norvegicus-NA",NA,NA,NA,NA
218,NA,"Nephrops norvegicus","Nephrops_norvegicus-NA",NA,NA,NA,NA
16,57,"Penaeus semisulcatus","Penaeus_semisulcatus-57","GTPRAWNNAUST","Grooved tiger prawn Northern Australia","Grooved tiger prawn",5
16,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71","GTPRAWNNAUST","Grooved tiger prawn Northern Australia","Grooved tiger prawn",6
163,21,"Penaeus semisulcatus","Penaeus_semisulcatus-21",NA,NA,NA,NA
223,27,"Penaeus semisulcatus","Penaeus_semisulcatus-27",NA,NA,NA,NA
47,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
49,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
50,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
51,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
52,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
54,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
190,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
191,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
192,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
214,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
255,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
269,51,"Penaeus semisulcatus","Penaeus_semisulcatus-51",NA,NA,NA,NA
25,57,"Penaeus semisulcatus","Penaeus_semisulcatus-57",NA,NA,NA,NA
26,57,"Penaeus semisulcatus","Penaeus_semisulcatus-57",NA,NA,NA,NA
40,57,"Penaeus semisulcatus","Penaeus_semisulcatus-57",NA,NA,NA,NA
203,57,"Penaeus semisulcatus","Penaeus_semisulcatus-57",NA,NA,NA,NA
204,57,"Penaeus semisulcatus","Penaeus_semisulcatus-57",NA,NA,NA,NA
205,57,"Penaeus semisulcatus","Penaeus_semisulcatus-57",NA,NA,NA,NA
206,57,"Penaeus semisulcatus","Penaeus_semisulcatus-57",NA,NA,NA,NA
216,57,"Penaeus semisulcatus","Penaeus_semisulcatus-57",NA,NA,NA,NA
255,57,"Penaeus semisulcatus","Penaeus_semisulcatus-57",NA,NA,NA,NA
73,61,"Penaeus semisulcatus","Penaeus_semisulcatus-61",NA,NA,NA,NA
209,61,"Penaeus semisulcatus","Penaeus_semisulcatus-61",NA,NA,NA,NA
210,61,"Penaeus semisulcatus","Penaeus_semisulcatus-61",NA,NA,NA,NA
255,61,"Penaeus semisulcatus","Penaeus_semisulcatus-61",NA,NA,NA,NA
163,67,"Penaeus semisulcatus","Penaeus_semisulcatus-67",NA,NA,NA,NA
15,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71",NA,NA,NA,NA
17,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71",NA,NA,NA,NA
24,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71",NA,NA,NA,NA
25,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71",NA,NA,NA,NA
205,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71",NA,NA,NA,NA
206,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71",NA,NA,NA,NA
207,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71",NA,NA,NA,NA
208,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71",NA,NA,NA,NA
216,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71",NA,NA,NA,NA
247,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71",NA,NA,NA,NA
255,71,"Penaeus semisulcatus","Penaeus_semisulcatus-71",NA,NA,NA,NA
16,81,"Penaeus semisulcatus","Penaeus_semisulcatus-81",NA,NA,NA,NA
25,NA,"Penaeus semisulcatus","Penaeus_semisulcatus-NA",NA,NA,NA,NA
50,NA,"Penaeus semisulcatus","Penaeus_semisulcatus-NA",NA,NA,NA,NA
216,NA,"Penaeus semisulcatus","Penaeus_semisulcatus-NA",NA,NA,NA,NA
16,57,"Sardinops sagax","Sardinops_sagax-57","SARDWSE","Sardine Western half of Southeast Australia","Sardine",14
69,27,"Sardinops sagax","Sardinops_sagax-27",NA,NA,NA,NA
73,27,"Sardinops sagax","Sardinops_sagax-27",NA,NA,NA,NA
141,27,"Sardinops sagax","Sardinops_sagax-27",NA,NA,NA,NA
179,27,"Sardinops sagax","Sardinops_sagax-27",NA,NA,NA,NA
180,27,"Sardinops sagax","Sardinops_sagax-27",NA,NA,NA,NA
181,27,"Sardinops sagax","Sardinops_sagax-27",NA,NA,NA,NA
182,27,"Sardinops sagax","Sardinops_sagax-27",NA,NA,NA,NA
189,27,"Sardinops sagax","Sardinops_sagax-27",NA,NA,NA,NA
223,27,"Sardinops sagax","Sardinops_sagax-27",NA,NA,NA,NA
227,27,"Sardinops sagax","Sardinops_sagax-27",NA,NA,NA,NA
71,37,"Sardinops sagax","Sardinops_sagax-37",NA,NA,NA,NA
73,37,"Sardinops sagax","Sardinops_sagax-37",NA,NA,NA,NA
74,37,"Sardinops sagax","Sardinops_sagax-37",NA,NA,NA,NA
75,37,"Sardinops sagax","Sardinops_sagax-37",NA,NA,NA,NA
76,37,"Sardinops sagax","Sardinops_sagax-37",NA,NA,NA,NA
80,37,"Sardinops sagax","Sardinops_sagax-37",NA,NA,NA,NA
95,41,"Sardinops sagax","Sardinops_sagax-41",NA,NA,NA,NA
172,41,"Sardinops sagax","Sardinops_sagax-41",NA,NA,NA,NA
101,47,"Sardinops sagax","Sardinops_sagax-47",NA,NA,NA,NA
102,47,"Sardinops sagax","Sardinops_sagax-47",NA,NA,NA,NA
200,47,"Sardinops sagax","Sardinops_sagax-47",NA,NA,NA,NA
28,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
29,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
30,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
31,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
32,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
33,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
34,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
35,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
36,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
37,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
41,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
43,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
102,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
202,51,"Sardinops sagax","Sardinops_sagax-51",NA,NA,NA,NA
206,57,"Sardinops sagax","Sardinops_sagax-57",NA,NA,NA,NA
216,57,"Sardinops sagax","Sardinops_sagax-57",NA,NA,NA,NA
14,61,"Sardinops sagax","Sardinops_sagax-61",NA,NA,NA,NA
15,61,"Sardinops sagax","Sardinops_sagax-61",NA,NA,NA,NA
20,61,"Sardinops sagax","Sardinops_sagax-61",NA,NA,NA,NA
21,61,"Sardinops sagax","Sardinops_sagax-61",NA,NA,NA,NA
73,61,"Sardinops sagax","Sardinops_sagax-61",NA,NA,NA,NA
207,61,"Sardinops sagax","Sardinops_sagax-61",NA,NA,NA,NA
209,61,"Sardinops sagax","Sardinops_sagax-61",NA,NA,NA,NA
210,61,"Sardinops sagax","Sardinops_sagax-61",NA,NA,NA,NA
255,61,"Sardinops sagax","Sardinops_sagax-61",NA,NA,NA,NA
16,71,"Sardinops sagax","Sardinops_sagax-71",NA,NA,NA,NA
216,71,"Sardinops sagax","Sardinops_sagax-71",NA,NA,NA,NA
255,71,"Sardinops sagax","Sardinops_sagax-71",NA,NA,NA,NA
274,71,"Sardinops sagax","Sardinops_sagax-71",NA,NA,NA,NA
129,77,"Sardinops sagax","Sardinops_sagax-77",NA,NA,NA,NA
130,77,"Sardinops sagax","Sardinops_sagax-77",NA,NA,NA,NA
131,77,"Sardinops sagax","Sardinops_sagax-77",NA,NA,NA,NA
132,77,"Sardinops sagax","Sardinops_sagax-77",NA,NA,NA,NA
133,77,"Sardinops sagax","Sardinops_sagax-77",NA,NA,NA,NA
134,77,"Sardinops sagax","Sardinops_sagax-77",NA,NA,NA,NA
135,77,"Sardinops sagax","Sardinops_sagax-77",NA,NA,NA,NA
136,77,"Sardinops sagax","Sardinops_sagax-77",NA,NA,NA,NA
163,77,"Sardinops sagax","Sardinops_sagax-77",NA,NA,NA,NA
162,81,"Sardinops sagax","Sardinops_sagax-81",NA,NA,NA,NA
129,87,"Sardinops sagax","Sardinops_sagax-87",NA,NA,NA,NA
132,87,"Sardinops sagax","Sardinops_sagax-87",NA,NA,NA,NA
137,87,"Sardinops sagax","Sardinops_sagax-87",NA,NA,NA,NA
138,87,"Sardinops sagax","Sardinops_sagax-87",NA,NA,NA,NA
224,87,"Sardinops sagax","Sardinops_sagax-87",NA,NA,NA,NA
20,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
21,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
73,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
101,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
102,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
135,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
137,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
138,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
163,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
209,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
210,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
224,NA,"Sardinops sagax","Sardinops_sagax-NA",NA,NA,NA,NA
163,21,"Squalus acanthias","Squalus_acanthias-21","SPURDNEATL","Spurdog Northeast Atlantic","Spurdog",15
218,21,"Squalus acanthias","Squalus_acanthias-21","SPURDNEATL","Spurdog Northeast Atlantic","Spurdog",16
73,18,"Squalus acanthias","Squalus_acanthias-18",NA,NA,NA,NA
145,21,"Squalus acanthias","Squalus_acanthias-21",NA,NA,NA,NA
219,21,"Squalus acanthias","Squalus_acanthias-21",NA,NA,NA,NA
261,21,"Squalus acanthias","Squalus_acanthias-21",NA,NA,NA,NA
55,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
69,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
70,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
73,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
141,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
143,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
144,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
145,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
174,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
175,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
176,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
177,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
178,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
179,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
180,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
181,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
182,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
183,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
189,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
222,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
223,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
227,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
228,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
262,27,"Squalus acanthias","Squalus_acanthias-27",NA,NA,NA,NA
60,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
61,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
62,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
67,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
68,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
71,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
72,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
73,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
74,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
75,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
76,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
77,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
78,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
79,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
80,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
81,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
82,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
84,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
179,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
182,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
184,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
185,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
186,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
187,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
188,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
214,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
232,37,"Squalus acanthias","Squalus_acanthias-37",NA,NA,NA,NA
95,41,"Squalus acanthias","Squalus_acanthias-41",NA,NA,NA,NA
171,41,"Squalus acanthias","Squalus_acanthias-41",NA,NA,NA,NA
172,41,"Squalus acanthias","Squalus_acanthias-41",NA,NA,NA,NA
173,41,"Squalus acanthias","Squalus_acanthias-41",NA,NA,NA,NA
224,41,"Squalus acanthias","Squalus_acanthias-41",NA,NA,NA,NA
266,41,"Squalus acanthias","Squalus_acanthias-41",NA,NA,NA,NA
85,47,"Squalus acanthias","Squalus_acanthias-47",NA,NA,NA,NA
86,47,"Squalus acanthias","Squalus_acanthias-47",NA,NA,NA,NA
88,47,"Squalus acanthias","Squalus_acanthias-47",NA,NA,NA,NA
101,47,"Squalus acanthias","Squalus_acanthias-47",NA,NA,NA,NA
102,47,"Squalus acanthias","Squalus_acanthias-47",NA,NA,NA,NA
199,47,"Squalus acanthias","Squalus_acanthias-47",NA,NA,NA,NA
200,47,"Squalus acanthias","Squalus_acanthias-47",NA,NA,NA,NA
267,47,"Squalus acanthias","Squalus_acanthias-47",NA,NA,NA,NA
73,67,"Squalus acanthias","Squalus_acanthias-67",NA,NA,NA,NA
163,67,"Squalus acanthias","Squalus_acanthias-67",NA,NA,NA,NA
218,67,"Squalus acanthias","Squalus_acanthias-67",NA,NA,NA,NA
273,67,"Squalus acanthias","Squalus_acanthias-67",NA,NA,NA,NA
16,71,"Squalus acanthias","Squalus_acanthias-71",NA,NA,NA,NA
131,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
133,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
134,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
135,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
136,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
149,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
150,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
151,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
152,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
154,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
155,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
156,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
159,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
163,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
275,77,"Squalus acanthias","Squalus_acanthias-77",NA,NA,NA,NA
16,81,"Squalus acanthias","Squalus_acanthias-81",NA,NA,NA,NA
155,81,"Squalus acanthias","Squalus_acanthias-81",NA,NA,NA,NA
162,81,"Squalus acanthias","Squalus_acanthias-81",NA,NA,NA,NA
276,81,"Squalus acanthias","Squalus_acanthias-81",NA,NA,NA,NA
138,87,"Squalus acanthias","Squalus_acanthias-87",NA,NA,NA,NA
172,87,"Squalus acanthias","Squalus_acanthias-87",NA,NA,NA,NA
224,87,"Squalus acanthias","Squalus_acanthias-87",NA,NA,NA,NA
277,87,"Squalus acanthias","Squalus_acanthias-87",NA,NA,NA,NA
143,NA,"Squalus acanthias","Squalus_acanthias-NA",NA,NA,NA,NA
163,NA,"Squalus acanthias","Squalus_acanthias-NA",NA,NA,NA,NA
172,NA,"Squalus acanthias","Squalus_acanthias-NA",NA,NA,NA,NA
179,NA,"Squalus acanthias","Squalus_acanthias-NA",NA,NA,NA,NA
218,NA,"Squalus acanthias","Squalus_acanthias-NA",NA,NA,NA,NA
224,NA,"Squalus acanthias","Squalus_acanthias-NA",NA,NA,NA,NA
