"rgn_id","fao_id","RAM_area_m2","stockid","stocklong"
108,31,4.25867e+11,"BIGEYEATL","Bigeye tuna Atlantic"
108,31,4.25867e+11,"BMARLINATL","Blue marlin Atlantic"
108,31,4.25867e+11,"SAILWATL","Sailfish Western Atlantic"
108,31,4.25867e+11,"SKJWATL","Skipjack tuna Western Atlantic"
108,31,4.25867e+11,"SWORDNATL","Swordfish North Atlantic"
108,31,4.25867e+11,"WMARLINATL","White marlin Atlantic"
108,31,4.25867e+11,"YFINATL","Yellowfin tuna Atlantic"
110,31,5.96493e+11,"ALBANATL","Albacore tuna North Atlantic"
110,31,5.96493e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
110,31,5.96493e+11,"BIGEYEATL","Bigeye tuna Atlantic"
110,31,5.96493e+11,"BMARLINATL","Blue marlin Atlantic"
110,31,5.96493e+11,"SAILWATL","Sailfish Western Atlantic"
110,31,5.96493e+11,"SKJWATL","Skipjack tuna Western Atlantic"
110,31,5.96493e+11,"SWORDNATL","Swordfish North Atlantic"
110,31,5.96493e+11,"WMARLINATL","White marlin Atlantic"
110,31,5.96493e+11,"YFINATL","Yellowfin tuna Atlantic"
110,31,5878069.831,"BLUEFISHATLC","Bluefish Atlantic Coast"
110,31,1645190519,"WEAKFISHATLC","Weakfish Atlantic Coast"
110,31,16746976058,"BLACKGROUPERGMSATL","Black Grouper Gulf of Mexico and South Atlantic"
110,31,16746976058,"BSBASSSATL","Black sea bass South Atlantic"
110,31,16746976058,"GAGSATLC","Gag Southern Atlantic coast"
110,31,16746976058,"GRAMBERSATLC","Greater amberjack Southern Atlantic coast"
110,31,3381150680,"KMACKSATLC","King mackerel Southern Atlantic Coast"
110,31,16746976058,"MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico"
110,31,16746976058,"RGROUPSATL","Red grouper South Atlantic"
110,31,16746976058,"RPORGYSATLC","Red porgy Southern Atlantic coast"
110,31,16746976058,"RSNAPSATLC","Red snapper Southern Atlantic coast"
110,31,182942140.7,"SBARSHARATL","Sandbar shark Atlantic"
110,31,16746976058,"SNOWGROUPSATLC","Snowy grouper Southern Atlantic coast"
110,31,3381150680,"SPANMACKSATLC","Spanish mackerel Southern Atlantic Coast"
110,31,16746976058,"TILESATLC","Tilefish Southern Atlantic coast"
110,31,16746976058,"VSNAPSATLC","Vermilion snapper Southern Atlantic coast"
111,31,1.54163e+11,"ALBANATL","Albacore tuna North Atlantic"
111,31,1.54163e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
111,31,1.54163e+11,"BIGEYEATL","Bigeye tuna Atlantic"
111,31,1.54163e+11,"BMARLINATL","Blue marlin Atlantic"
111,31,1.54163e+11,"SAILWATL","Sailfish Western Atlantic"
111,31,1.54163e+11,"SKJWATL","Skipjack tuna Western Atlantic"
111,31,1.54163e+11,"SWORDNATL","Swordfish North Atlantic"
111,31,1.54163e+11,"WMARLINATL","White marlin Atlantic"
111,31,1.54163e+11,"YFINATL","Yellowfin tuna Atlantic"
112,31,3.6592e+11,"ALBANATL","Albacore tuna North Atlantic"
112,31,3.6592e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
112,31,3.6592e+11,"BIGEYEATL","Bigeye tuna Atlantic"
112,31,3.6592e+11,"BMARLINATL","Blue marlin Atlantic"
112,31,3.6592e+11,"SAILWATL","Sailfish Western Atlantic"
112,31,3.6592e+11,"SKJWATL","Skipjack tuna Western Atlantic"
112,31,3.6592e+11,"SWORDNATL","Swordfish North Atlantic"
112,31,3.6592e+11,"WMARLINATL","White marlin Atlantic"
112,31,3.6592e+11,"YFINATL","Yellowfin tuna Atlantic"
113,31,1.1908e+11,"ALBANATL","Albacore tuna North Atlantic"
113,31,1.1908e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
113,31,1.1908e+11,"BIGEYEATL","Bigeye tuna Atlantic"
113,31,1.1908e+11,"BMARLINATL","Blue marlin Atlantic"
113,31,1.1908e+11,"SAILWATL","Sailfish Western Atlantic"
113,31,1.1908e+11,"SKJWATL","Skipjack tuna Western Atlantic"
113,31,1.1908e+11,"SWORDNATL","Swordfish North Atlantic"
113,31,1.1908e+11,"WMARLINATL","White marlin Atlantic"
113,31,1.1908e+11,"YFINATL","Yellowfin tuna Atlantic"
114,31,1.23541e+11,"ALBANATL","Albacore tuna North Atlantic"
114,31,1.23541e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
114,31,1.23541e+11,"BIGEYEATL","Bigeye tuna Atlantic"
114,31,1.23541e+11,"BMARLINATL","Blue marlin Atlantic"
114,31,1.23541e+11,"SAILWATL","Sailfish Western Atlantic"
114,31,1.23541e+11,"SKJWATL","Skipjack tuna Western Atlantic"
114,31,1.23541e+11,"SWORDNATL","Swordfish North Atlantic"
114,31,1.23541e+11,"WMARLINATL","White marlin Atlantic"
114,31,1.23541e+11,"YFINATL","Yellowfin tuna Atlantic"
115,31,2.69157e+11,"ALBANATL","Albacore tuna North Atlantic"
115,31,2.69157e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
115,31,2.69157e+11,"BIGEYEATL","Bigeye tuna Atlantic"
115,31,2.69157e+11,"BMARLINATL","Blue marlin Atlantic"
115,31,2.69157e+11,"SAILWATL","Sailfish Western Atlantic"
115,31,2.69157e+11,"SKJWATL","Skipjack tuna Western Atlantic"
115,31,2.69157e+11,"SWORDNATL","Swordfish North Atlantic"
115,31,2.69157e+11,"WMARLINATL","White marlin Atlantic"
115,31,2.69157e+11,"YFINATL","Yellowfin tuna Atlantic"
116,31,2.10958e+11,"ALBANATL","Albacore tuna North Atlantic"
116,31,2.10958e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
116,31,2.10958e+11,"BIGEYEATL","Bigeye tuna Atlantic"
116,31,2.10958e+11,"BMARLINATL","Blue marlin Atlantic"
116,31,2.10958e+11,"SAILWATL","Sailfish Western Atlantic"
116,31,2.10958e+11,"SKJWATL","Skipjack tuna Western Atlantic"
116,31,2.10958e+11,"SWORDNATL","Swordfish North Atlantic"
116,31,2.10958e+11,"WMARLINATL","White marlin Atlantic"
116,31,2.10958e+11,"YFINATL","Yellowfin tuna Atlantic"
117,31,80167574484,"ALBANATL","Albacore tuna North Atlantic"
117,31,80167574484,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
117,31,80167574484,"BIGEYEATL","Bigeye tuna Atlantic"
117,31,80167574484,"BMARLINATL","Blue marlin Atlantic"
117,31,80167574484,"SAILWATL","Sailfish Western Atlantic"
117,31,80167574484,"SKJWATL","Skipjack tuna Western Atlantic"
117,31,80167574484,"SWORDNATL","Swordfish North Atlantic"
117,31,80167574484,"WMARLINATL","White marlin Atlantic"
117,31,80167574484,"YFINATL","Yellowfin tuna Atlantic"
118,31,92160547619,"ALBANATL","Albacore tuna North Atlantic"
118,31,92160547619,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
118,31,92160547619,"BIGEYEATL","Bigeye tuna Atlantic"
118,31,92160547619,"BMARLINATL","Blue marlin Atlantic"
118,31,92160547619,"SAILWATL","Sailfish Western Atlantic"
118,31,92160547619,"SKJWATL","Skipjack tuna Western Atlantic"
118,31,92160547619,"SWORDNATL","Swordfish North Atlantic"
118,31,92160547619,"WMARLINATL","White marlin Atlantic"
118,31,92160547619,"YFINATL","Yellowfin tuna Atlantic"
119,31,10281053359,"ALBANATL","Albacore tuna North Atlantic"
119,31,10281053359,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
119,31,10281053359,"BIGEYEATL","Bigeye tuna Atlantic"
119,31,10281053359,"BMARLINATL","Blue marlin Atlantic"
119,31,10281053359,"SAILWATL","Sailfish Western Atlantic"
119,31,10281053359,"SKJWATL","Skipjack tuna Western Atlantic"
119,31,10281053359,"SWORDNATL","Swordfish North Atlantic"
119,31,10281053359,"WMARLINATL","White marlin Atlantic"
119,31,10281053359,"YFINATL","Yellowfin tuna Atlantic"
120,31,1.07845e+11,"ALBANATL","Albacore tuna North Atlantic"
120,31,1.07845e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
120,31,1.07845e+11,"BIGEYEATL","Bigeye tuna Atlantic"
120,31,1.07845e+11,"BMARLINATL","Blue marlin Atlantic"
120,31,1.07845e+11,"SAILWATL","Sailfish Western Atlantic"
120,31,1.07845e+11,"SKJWATL","Skipjack tuna Western Atlantic"
120,31,1.07845e+11,"SWORDNATL","Swordfish North Atlantic"
120,31,1.07845e+11,"WMARLINATL","White marlin Atlantic"
120,31,1.07845e+11,"YFINATL","Yellowfin tuna Atlantic"
121,31,7573110619,"ALBANATL","Albacore tuna North Atlantic"
121,31,7573110619,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
121,31,7573110619,"BIGEYEATL","Bigeye tuna Atlantic"
121,31,7573110619,"BMARLINATL","Blue marlin Atlantic"
121,31,7573110619,"SAILWATL","Sailfish Western Atlantic"
121,31,7573110619,"SKJWATL","Skipjack tuna Western Atlantic"
121,31,7573110619,"SWORDNATL","Swordfish North Atlantic"
121,31,7573110619,"WMARLINATL","White marlin Atlantic"
121,31,7573110619,"YFINATL","Yellowfin tuna Atlantic"
122,31,15452746183,"ALBANATL","Albacore tuna North Atlantic"
122,31,15452746183,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
122,31,15452746183,"BIGEYEATL","Bigeye tuna Atlantic"
122,31,15452746183,"BMARLINATL","Blue marlin Atlantic"
122,31,15452746183,"SAILWATL","Sailfish Western Atlantic"
122,31,15452746183,"SKJWATL","Skipjack tuna Western Atlantic"
122,31,15452746183,"SWORDNATL","Swordfish North Atlantic"
122,31,15452746183,"WMARLINATL","White marlin Atlantic"
122,31,15452746183,"YFINATL","Yellowfin tuna Atlantic"
123,31,28546247339,"ALBANATL","Albacore tuna North Atlantic"
123,31,28546247339,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
123,31,28546247339,"BIGEYEATL","Bigeye tuna Atlantic"
123,31,28546247339,"BMARLINATL","Blue marlin Atlantic"
123,31,28546247339,"SAILWATL","Sailfish Western Atlantic"
123,31,28546247339,"SKJWATL","Skipjack tuna Western Atlantic"
123,31,28546247339,"SWORDNATL","Swordfish North Atlantic"
123,31,28546247339,"WMARLINATL","White marlin Atlantic"
123,31,28546247339,"YFINATL","Yellowfin tuna Atlantic"
124,31,1.83902e+11,"ALBANATL","Albacore tuna North Atlantic"
124,31,1.83902e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
124,31,1.83902e+11,"BIGEYEATL","Bigeye tuna Atlantic"
124,31,1.83902e+11,"BMARLINATL","Blue marlin Atlantic"
124,31,1.83902e+11,"SAILWATL","Sailfish Western Atlantic"
124,31,1.83902e+11,"SKJWATL","Skipjack tuna Western Atlantic"
124,31,1.83902e+11,"SWORDNATL","Swordfish North Atlantic"
124,31,1.83902e+11,"WMARLINATL","White marlin Atlantic"
124,31,1.83902e+11,"YFINATL","Yellowfin tuna Atlantic"
125,31,26149209954,"ALBANATL","Albacore tuna North Atlantic"
125,31,26149209954,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
125,31,26149209954,"BIGEYEATL","Bigeye tuna Atlantic"
125,31,26149209954,"BMARLINATL","Blue marlin Atlantic"
125,31,26149209954,"SAILWATL","Sailfish Western Atlantic"
125,31,26149209954,"SKJWATL","Skipjack tuna Western Atlantic"
125,31,26149209954,"SWORDNATL","Swordfish North Atlantic"
125,31,26149209954,"WMARLINATL","White marlin Atlantic"
125,31,26149209954,"YFINATL","Yellowfin tuna Atlantic"
126,31,75477885811,"ALBANATL","Albacore tuna North Atlantic"
126,31,75477885811,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
126,31,75477885811,"BIGEYEATL","Bigeye tuna Atlantic"
126,31,75477885811,"BMARLINATL","Blue marlin Atlantic"
126,31,75477885811,"SAILWATL","Sailfish Western Atlantic"
126,31,75477885811,"SKJWATL","Skipjack tuna Western Atlantic"
126,31,75477885811,"SWORDNATL","Swordfish North Atlantic"
126,31,75477885811,"WMARLINATL","White marlin Atlantic"
126,31,75477885811,"YFINATL","Yellowfin tuna Atlantic"
127,31,36355496255,"ALBANATL","Albacore tuna North Atlantic"
127,31,36355496255,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
127,31,36355496255,"BIGEYEATL","Bigeye tuna Atlantic"
127,31,36355496255,"BMARLINATL","Blue marlin Atlantic"
127,31,36355496255,"SAILWATL","Sailfish Western Atlantic"
127,31,36355496255,"SKJWATL","Skipjack tuna Western Atlantic"
127,31,36355496255,"SWORDNATL","Swordfish North Atlantic"
127,31,36355496255,"WMARLINATL","White marlin Atlantic"
127,31,36355496255,"YFINATL","Yellowfin tuna Atlantic"
129,31,1.42992e+11,"ALBANATL","Albacore tuna North Atlantic"
129,31,1.42992e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
129,31,1.42992e+11,"BIGEYEATL","Bigeye tuna Atlantic"
129,31,1.42992e+11,"BMARLINATL","Blue marlin Atlantic"
129,31,1.42992e+11,"SAILWATL","Sailfish Western Atlantic"
129,31,1.42992e+11,"SKJWATL","Skipjack tuna Western Atlantic"
129,31,1.42992e+11,"SWORDNATL","Swordfish North Atlantic"
129,31,1.42992e+11,"WMARLINATL","White marlin Atlantic"
129,31,1.42992e+11,"YFINATL","Yellowfin tuna Atlantic"
129,77,1.8874e+11,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
129,77,1.8874e+11,"STMARLINNEPAC","Striped marlin Northeast Pacific"
129,77,1.8874e+11,"SWORDEPAC","Swordfish Eastern Pacific"
129,77,1.8874e+11,"YFINEPAC","Yellowfin tuna Eastern Pacific"
129,77,1.8874e+11,"BMARLINPAC","Blue marlin Pacific Ocean"
129,77,1.8874e+11,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
129,87,133382352.5,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
129,87,133382352.5,"STMARLINNEPAC","Striped marlin Northeast Pacific"
129,87,133382352.5,"SWORDEPAC","Swordfish Eastern Pacific"
129,87,133382352.5,"YFINEPAC","Yellowfin tuna Eastern Pacific"
129,87,133382352.5,"BMARLINPAC","Blue marlin Pacific Ocean"
129,87,133382352.5,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
130,31,26888681083,"ALBANATL","Albacore tuna North Atlantic"
130,31,26888681083,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
130,31,26888681083,"BIGEYEATL","Bigeye tuna Atlantic"
130,31,26888681083,"BMARLINATL","Blue marlin Atlantic"
130,31,26888681083,"SAILWATL","Sailfish Western Atlantic"
130,31,26888681083,"SKJWATL","Skipjack tuna Western Atlantic"
130,31,26888681083,"SWORDNATL","Swordfish North Atlantic"
130,31,26888681083,"WMARLINATL","White marlin Atlantic"
130,31,26888681083,"YFINATL","Yellowfin tuna Atlantic"
130,77,3.88254e+11,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
130,77,3.88254e+11,"STMARLINNEPAC","Striped marlin Northeast Pacific"
130,77,3.88254e+11,"SWORDEPAC","Swordfish Eastern Pacific"
130,77,3.88254e+11,"YFINEPAC","Yellowfin tuna Eastern Pacific"
130,77,3.88254e+11,"BMARLINPAC","Blue marlin Pacific Ocean"
130,77,3.88254e+11,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
130,87,1.57003e+11,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
130,87,1.57003e+11,"STMARLINNEPAC","Striped marlin Northeast Pacific"
130,87,1.57003e+11,"SWORDEPAC","Swordfish Eastern Pacific"
130,87,1.57003e+11,"YFINEPAC","Yellowfin tuna Eastern Pacific"
130,87,1.57003e+11,"BMARLINPAC","Blue marlin Pacific Ocean"
130,87,1.57003e+11,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
131,31,1.61215e+11,"ALBANATL","Albacore tuna North Atlantic"
131,31,1.61215e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
131,31,1.61215e+11,"BIGEYEATL","Bigeye tuna Atlantic"
131,31,1.61215e+11,"BMARLINATL","Blue marlin Atlantic"
131,31,1.61215e+11,"SAILWATL","Sailfish Western Atlantic"
131,31,1.61215e+11,"SKJWATL","Skipjack tuna Western Atlantic"
131,31,1.61215e+11,"SWORDNATL","Swordfish North Atlantic"
131,31,1.61215e+11,"WMARLINATL","White marlin Atlantic"
131,31,1.61215e+11,"YFINATL","Yellowfin tuna Atlantic"
131,77,61487584529,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
131,77,61487584529,"STMARLINNEPAC","Striped marlin Northeast Pacific"
131,77,61487584529,"SWORDEPAC","Swordfish Eastern Pacific"
131,77,61487584529,"YFINEPAC","Yellowfin tuna Eastern Pacific"
131,77,61487584529,"BMARLINPAC","Blue marlin Pacific Ocean"
131,77,61487584529,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
132,31,3.98872e+11,"ALBANATL","Albacore tuna North Atlantic"
132,31,3.98872e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
132,31,3.98872e+11,"BIGEYEATL","Bigeye tuna Atlantic"
132,31,3.98872e+11,"BMARLINATL","Blue marlin Atlantic"
132,31,3.98872e+11,"SAILWATL","Sailfish Western Atlantic"
132,31,3.98872e+11,"SKJWATL","Skipjack tuna Western Atlantic"
132,31,3.98872e+11,"SWORDNATL","Swordfish North Atlantic"
132,31,3.98872e+11,"WMARLINATL","White marlin Atlantic"
132,31,3.98872e+11,"YFINATL","Yellowfin tuna Atlantic"
132,77,29225954.22,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
132,77,29225954.22,"STMARLINNEPAC","Striped marlin Northeast Pacific"
132,77,29225954.22,"SWORDEPAC","Swordfish Eastern Pacific"
132,77,29225954.22,"YFINEPAC","Yellowfin tuna Eastern Pacific"
132,77,29225954.22,"BMARLINPAC","Blue marlin Pacific Ocean"
132,77,29225954.22,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
132,87,3.29129e+11,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
132,87,3.29129e+11,"STMARLINNEPAC","Striped marlin Northeast Pacific"
132,87,3.29129e+11,"SWORDEPAC","Swordfish Eastern Pacific"
132,87,3.29129e+11,"YFINEPAC","Yellowfin tuna Eastern Pacific"
132,87,3.29129e+11,"BMARLINPAC","Blue marlin Pacific Ocean"
132,87,3.29129e+11,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
133,31,2.18193e+11,"ALBANATL","Albacore tuna North Atlantic"
133,31,2.18193e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
133,31,2.18193e+11,"BIGEYEATL","Bigeye tuna Atlantic"
133,31,2.18193e+11,"BMARLINATL","Blue marlin Atlantic"
133,31,2.18193e+11,"SAILWATL","Sailfish Western Atlantic"
133,31,2.18193e+11,"SKJWATL","Skipjack tuna Western Atlantic"
133,31,2.18193e+11,"SWORDNATL","Swordfish North Atlantic"
133,31,2.18193e+11,"WMARLINATL","White marlin Atlantic"
133,31,2.18193e+11,"YFINATL","Yellowfin tuna Atlantic"
133,77,875930783.7,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
133,77,875930783.7,"STMARLINNEPAC","Striped marlin Northeast Pacific"
133,77,875930783.7,"SWORDEPAC","Swordfish Eastern Pacific"
133,77,875930783.7,"YFINEPAC","Yellowfin tuna Eastern Pacific"
133,77,875930783.7,"BMARLINPAC","Blue marlin Pacific Ocean"
133,77,875930783.7,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
134,77,93832091471,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
134,77,93832091471,"STMARLINNEPAC","Striped marlin Northeast Pacific"
134,77,93832091471,"SWORDEPAC","Swordfish Eastern Pacific"
134,77,93832091471,"YFINEPAC","Yellowfin tuna Eastern Pacific"
134,77,93832091471,"BMARLINPAC","Blue marlin Pacific Ocean"
134,77,93832091471,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
135,31,8.26017e+11,"ALBANATL","Albacore tuna North Atlantic"
135,31,8.26017e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
135,31,8.26017e+11,"BIGEYEATL","Bigeye tuna Atlantic"
135,31,8.26017e+11,"BMARLINATL","Blue marlin Atlantic"
135,31,8.26017e+11,"SAILWATL","Sailfish Western Atlantic"
135,31,8.26017e+11,"SKJWATL","Skipjack tuna Western Atlantic"
135,31,8.26017e+11,"SWORDNATL","Swordfish North Atlantic"
135,31,8.26017e+11,"WMARLINATL","White marlin Atlantic"
135,31,8.26017e+11,"YFINATL","Yellowfin tuna Atlantic"
135,31,171578.8009,"BHEADSHARATL","Bonnethead shark Atlantic"
135,31,60687982.05,"BLACKGROUPERGMSATL","Black Grouper Gulf of Mexico and South Atlantic"
135,31,350414.3187,"BTIPSHARGM","Blacktip shark Gulf of Mexico"
135,31,44932328,"GAGGM","Gag Gulf of Mexico"
135,31,44932328,"GRAMBERGM","Greater amberjack Gulf of Mexico"
135,31,44932328,"GTRIGGM","Gray triggerfish Gulf of Mexico"
135,31,44932328,"KMACKGM","King mackerel Gulf of Mexico"
135,31,60687982.05,"MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico"
135,31,44932328,"RGROUPGM","Red grouper Gulf of Mexico"
135,31,44932328,"RSNAPGM","Red snapper Gulf of Mexico"
135,31,294.2120957,"SNOSESHARATL","Atlantic sharpnose shark Atlantic"
135,31,44932328,"SPANMACKGM","Spanish mackerel Gulf of Mexico"
135,31,44932328,"VSNAPGM","Vermilion snapper Gulf of Mexico"
135,31,44932328,"YEGROUPGM","Yellowedge grouper Gulf of Mexico"
135,77,2.44466e+12,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
135,77,2.44466e+12,"STMARLINNEPAC","Striped marlin Northeast Pacific"
135,77,2.44466e+12,"SWORDEPAC","Swordfish Eastern Pacific"
135,77,2.44466e+12,"YFINEPAC","Yellowfin tuna Eastern Pacific"
135,77,2.14809e+12,"ALBANPAC","Albacore tuna North Pacific"
135,77,2.44466e+12,"BMARLINPAC","Blue marlin Pacific Ocean"
135,77,2.44466e+12,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
135,77,1.43079e+11,"SWORDNPAC","Swordfish North Pacific"
135,77,7827.088317,"ARFLOUNDPCOAST","Arrowtooth flounder Pacific Coast"
135,77,7827.088317,"BGROCKPCOAST","Blackgill rockfish  Pacific Coast"
135,77,7827.088317,"CHILISPCOAST","Chilipepper Southern Pacific Coast"
135,77,7827.088317,"CROCKPCOAST","Canary rockfish Pacific Coast"
135,77,7827.088317,"DKROCKPCOAST","Darkblotched rockfish Pacific Coast"
135,77,7827.088317,"ESOLEPCOAST","English sole Pacific Coast"
135,77,7827.088317,"LINGCODSPCOAST","Lingcod Southern Pacific Coast"
135,77,0.767144629,"LNOSESKAPCOAST","Longnose skate Pacific Coast"
135,77,0.767144629,"LSTHORNHPCOAST","Longspine thornyhead Pacific Coast"
135,77,0.767144629,"POPERCHPCOAST","Pacific ocean perch Pacific Coast"
135,77,0.767144629,"SABLEFPCOAST","Sablefish Pacific Coast"
135,77,7827.088317,"SNROCKPCOAST","Splitnose Rockfish Pacific Coast"
135,77,7827.088317,"SPSDOGPCOAST","Spotted spiny dogfish Pacific Coast"
135,77,7827.088317,"SSTHORNHPCOAST","Shortspine thornyhead Pacific Coast"
135,77,7827.088317,"WROCKPCOAST","Widow rockfish Pacific Coast"
135,77,7827.088317,"YEYEROCKPCOAST","Yelloweye rockfish Pacific Coast"
135,77,0.767144629,"CABEZSCAL","Cabezon Southern California"
135,77,0.767144629,"COWCODSCAL","Cowcod Southern California"
135,77,0.767144629,"GRNSTROCKPCOAST","Greenstriped rockfish Pacific Coast"
135,77,0.767144629,"PHAKEPCOAST","Pacific hake Pacific Coast"
135,77,0.767144629,"PSOLEPCOAST","Petrale sole Pacific Coast"
135,77,1.91477e+12,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
135,77,0.767144629,"CALSCORPSCAL","California scorpionfish Southern California"
135,77,7827.088317,"DSOLEPCOAST","Dover sole Pacific Coast"
135,77,0.767144629,"GRSPROCKSCAL","Greenspotted rockfish Pacific Coast South"
136,31,1637195103,"ALBANATL","Albacore tuna North Atlantic"
136,31,1637195103,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
136,31,1637195103,"BIGEYEATL","Bigeye tuna Atlantic"
136,31,1637195103,"BMARLINATL","Blue marlin Atlantic"
136,31,1637195103,"SAILWATL","Sailfish Western Atlantic"
136,31,1637195103,"SKJWATL","Skipjack tuna Western Atlantic"
136,31,1637195103,"SWORDNATL","Swordfish North Atlantic"
136,31,1637195103,"WMARLINATL","White marlin Atlantic"
136,31,1637195103,"YFINATL","Yellowfin tuna Atlantic"
136,77,1.16146e+11,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
136,77,1.16146e+11,"STMARLINNEPAC","Striped marlin Northeast Pacific"
136,77,1.16146e+11,"SWORDEPAC","Swordfish Eastern Pacific"
136,77,1.16146e+11,"YFINEPAC","Yellowfin tuna Eastern Pacific"
136,77,1.16146e+11,"BMARLINPAC","Blue marlin Pacific Ocean"
136,77,1.16146e+11,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
137,87,1.0729e+12,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
137,87,1.0729e+12,"STMARLINNEPAC","Striped marlin Northeast Pacific"
137,87,1.0729e+12,"SWORDEPAC","Swordfish Eastern Pacific"
137,87,1.0729e+12,"YFINEPAC","Yellowfin tuna Eastern Pacific"
137,87,1.0729e+12,"BMARLINPAC","Blue marlin Pacific Ocean"
137,87,1.0729e+12,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
137,87,8.08089e+11,"ALBASPAC","Albacore tuna South Pacific Ocean"
138,87,8.31333e+11,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
138,87,71138626351,"STMARLINNEPAC","Striped marlin Northeast Pacific"
138,87,8.31333e+11,"SWORDEPAC","Swordfish Eastern Pacific"
138,87,8.31333e+11,"YFINEPAC","Yellowfin tuna Eastern Pacific"
138,87,3.43313e+11,"PANCHPERUNC","Peruvian anchoveta North-Central Peru"
138,87,8.31333e+11,"BMARLINPAC","Blue marlin Pacific Ocean"
138,87,8.31333e+11,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
138,87,8.31333e+11,"ALBASPAC","Albacore tuna South Pacific Ocean"
139,31,4.73765e+11,"ALBANATL","Albacore tuna North Atlantic"
139,31,4.73765e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
139,31,4.73765e+11,"BIGEYEATL","Bigeye tuna Atlantic"
139,31,4.73765e+11,"BMARLINATL","Blue marlin Atlantic"
139,31,4.73765e+11,"SAILWATL","Sailfish Western Atlantic"
139,31,4.73765e+11,"SKJWATL","Skipjack tuna Western Atlantic"
139,31,4.73765e+11,"SWORDNATL","Swordfish North Atlantic"
139,31,4.73765e+11,"WMARLINATL","White marlin Atlantic"
139,31,4.73765e+11,"YFINATL","Yellowfin tuna Atlantic"
140,31,1.37955e+11,"ALBANATL","Albacore tuna North Atlantic"
140,31,1.37955e+11,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
140,31,1.37955e+11,"BIGEYEATL","Bigeye tuna Atlantic"
140,31,1.37955e+11,"BMARLINATL","Blue marlin Atlantic"
140,31,1.37955e+11,"SAILWATL","Sailfish Western Atlantic"
140,31,1.37955e+11,"SKJWATL","Skipjack tuna Western Atlantic"
140,31,1.37955e+11,"SWORDNATL","Swordfish North Atlantic"
140,31,1.37955e+11,"WMARLINATL","White marlin Atlantic"
140,31,1.37955e+11,"YFINATL","Yellowfin tuna Atlantic"
141,27,2.67411e+11,"ALBANATL","Albacore tuna North Atlantic"
