country,year,value,unit,sector,data_source
Spain,2019,1730000,USD (1),wte,OECD sustainable ocean economy
Spain,2020,1490000,USD (1),wte,OECD sustainable ocean economy
Sweden,2000,0,USD (1),wte,OECD sustainable ocean economy
Sweden,2001,0,USD (1),wte,OECD sustainable ocean economy
Sweden,2002,0,USD (1),wte,OECD sustainable ocean economy
Sweden,2003,0,USD (1),wte,OECD sustainable ocean economy
Sweden,2004,0,USD (1),wte,OECD sustainable ocean economy
Sweden,2005,750000,USD (1),wte,OECD sustainable ocean economy
Sweden,2006,1130000,USD (1),wte,OECD sustainable ocean economy
Sweden,2007,840000,USD (1),wte,OECD sustainable ocean economy
Sweden,2008,1790000,USD (1),wte,OECD sustainable ocean economy
Sweden,2009,1510000,USD (1),wte,OECD sustainable ocean economy
Sweden,2010,11620000,USD (1),wte,OECD sustainable ocean economy
Sweden,2011,9150000,USD (1),wte,OECD sustainable ocean economy
Sweden,2012,1310000,USD (1),wte,OECD sustainable ocean economy
Sweden,2013,2310000,USD (1),wte,OECD sustainable ocean economy
Sweden,2014,6300000,USD (1),wte,OECD sustainable ocean economy
Sweden,2015,4640000,USD (1),wte,OECD sustainable ocean economy
Sweden,2016,5480000,USD (1),wte,OECD sustainable ocean economy
Sweden,2017,2920000,USD (1),wte,OECD sustainable ocean economy
Sweden,2018,4450000,USD (1),wte,OECD sustainable ocean economy
Sweden,2019,5390000,USD (1),wte,OECD sustainable ocean economy
Sweden,2020,6770000,USD (1),wte,OECD sustainable ocean economy
Sweden,2021,5290000,USD (1),wte,OECD sustainable ocean economy
Switzerland,2000,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2001,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2002,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2003,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2004,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2005,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2006,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2007,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2008,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2009,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2010,30000,USD (1),wte,OECD sustainable ocean economy
Switzerland,2011,150000,USD (1),wte,OECD sustainable ocean economy
Switzerland,2012,150000,USD (1),wte,OECD sustainable ocean economy
Switzerland,2013,10000,USD (1),wte,OECD sustainable ocean economy
Switzerland,2014,10000,USD (1),wte,OECD sustainable ocean economy
Switzerland,2015,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2016,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2017,120000,USD (1),wte,OECD sustainable ocean economy
Switzerland,2018,0,USD (1),wte,OECD sustainable ocean economy
Switzerland,2019,490000,USD (1),wte,OECD sustainable ocean economy
Switzerland,2020,220000,USD (1),wte,OECD sustainable ocean economy
Switzerland,2021,210000,USD (1),wte,OECD sustainable ocean economy
Türkiye,2000,0,USD (1),wte,OECD sustainable ocean economy
Türkiye,2001,0,USD (1),wte,OECD sustainable ocean economy
Türkiye,2002,0,USD (1),wte,OECD sustainable ocean economy
Türkiye,2003,0,USD (1),wte,OECD sustainable ocean economy
Türkiye,2004,0,USD (1),wte,OECD sustainable ocean economy
Türkiye,2005,0,USD (1),wte,OECD sustainable ocean economy
Türkiye,2006,90000,USD (1),wte,OECD sustainable ocean economy
Türkiye,2007,0,USD (1),wte,OECD sustainable ocean economy
Türkiye,2008,0,USD (1),wte,OECD sustainable ocean economy
Türkiye,2009,0,USD (1),wte,OECD sustainable ocean economy
Türkiye,2014,0,USD (1),wte,OECD sustainable ocean economy
Türkiye,2015,0,USD (1),wte,OECD sustainable ocean economy
Türkiye,2016,110000,USD (1),wte,OECD sustainable ocean economy
Türkiye,2017,60000,USD (1),wte,OECD sustainable ocean economy
Türkiye,2018,60000,USD (1),wte,OECD sustainable ocean economy
Türkiye,2019,50000,USD (1),wte,OECD sustainable ocean economy
Türkiye,2020,300000,USD (1),wte,OECD sustainable ocean economy
Türkiye,2021,960000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2000,940000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2001,2300000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2002,5640000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2003,4390000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2004,10800000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2005,2630000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2006,8210000.000000001,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2007,8369999.999999999,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2008,0,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2009,14000000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2010,41560000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2011,17890000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2012,21160000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2013,61740000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2014,55500000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2015,29610000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2016,36460000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2017,15150000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2018,26150000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2019,40030000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2020,33170000,USD (1),wte,OECD sustainable ocean economy
United Kingdom,2021,30090000,USD (1),wte,OECD sustainable ocean economy
United States,2000,0,USD (1),wte,OECD sustainable ocean economy
United States,2001,0,USD (1),wte,OECD sustainable ocean economy
United States,2002,0,USD (1),wte,OECD sustainable ocean economy
United States,2003,0,USD (1),wte,OECD sustainable ocean economy
United States,2004,0,USD (1),wte,OECD sustainable ocean economy
United States,2005,0,USD (1),wte,OECD sustainable ocean economy
United States,2006,0,USD (1),wte,OECD sustainable ocean economy
United States,2007,1650000,USD (1),wte,OECD sustainable ocean economy
United States,2008,13510000,USD (1),wte,OECD sustainable ocean economy
United States,2009,31140000,USD (1),wte,OECD sustainable ocean economy
United States,2010,41850000,USD (1),wte,OECD sustainable ocean economy
United States,2011,30350000,USD (1),wte,OECD sustainable ocean economy
United States,2012,40710000,USD (1),wte,OECD sustainable ocean economy
United States,2013,51600000,USD (1),wte,OECD sustainable ocean economy
United States,2014,47500000,USD (1),wte,OECD sustainable ocean economy
United States,2015,99920000,USD (1),wte,OECD sustainable ocean economy
United States,2016,0,USD (1),wte,OECD sustainable ocean economy
United States,2017,0,USD (1),wte,OECD sustainable ocean economy
United States,2018,0,USD (1),wte,OECD sustainable ocean economy
United States,2019,0,USD (1),wte,OECD sustainable ocean economy
United States,2020,0,USD (1),wte,OECD sustainable ocean economy
United States,2021,0,USD (1),wte,OECD sustainable ocean economy
Estonia,2011,6660000,USD (1),wte,OECD sustainable ocean economy
Estonia,2012,390000,USD (1),wte,OECD sustainable ocean economy
Estonia,2013,390000,USD (1),wte,OECD sustainable ocean economy
Estonia,2014,230000,USD (1),wte,OECD sustainable ocean economy
Estonia,2015,0,USD (1),wte,OECD sustainable ocean economy
Estonia,2016,0,USD (1),wte,OECD sustainable ocean economy
Estonia,2017,0,USD (1),wte,OECD sustainable ocean economy
Estonia,2018,0,USD (1),wte,OECD sustainable ocean economy
Estonia,2019,0,USD (1),wte,OECD sustainable ocean economy
Estonia,2020,0,USD (1),wte,OECD sustainable ocean economy
Estonia,2021,0,USD (1),wte,OECD sustainable ocean economy
Brazil,2013,0,USD (1),wte,OECD sustainable ocean economy
Brazil,2014,0,USD (1),wte,OECD sustainable ocean economy
Brazil,2015,0,USD (1),wte,OECD sustainable ocean economy
Brazil,2016,0,USD (1),wte,OECD sustainable ocean economy
Brazil,2017,0,USD (1),wte,OECD sustainable ocean economy
Brazil,2018,0,USD (1),wte,OECD sustainable ocean economy
Brazil,2019,0,USD (1),wte,OECD sustainable ocean economy
Brazil,2020,0,USD (1),wte,OECD sustainable ocean economy
Lithuania,2019,0,USD (1),wte,OECD sustainable ocean economy
Lithuania,2020,0,USD (1),wte,OECD sustainable ocean economy
Lithuania,2021,0,USD (1),wte,OECD sustainable ocean economy
