rgn_id,taxa_code,taxa_group,family,year,tonnes,vyear
216,Barramundi(=Giant seaperch)_25,F,Latidae,2001,5319,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2001,1557,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2001,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2001,898,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2001,8004,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2001,48,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2001,2294,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2001,3,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2001,5319,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2002,1798,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2002,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2002,1150,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2002,11032,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2002,66,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2002,7,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2002,2354,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2002,4,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2002,2708,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2002,1798,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2002,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2002,1150,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2002,11032,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2002,66,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2002,7,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2002,2354,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2002,4,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2002,2708,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2003,1680,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2003,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2003,1750,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2003,12229,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2003,0,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2003,9,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2003,2542,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2003,3,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2003,3149,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2003,1680,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2003,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2003,1750,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2003,12229,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2003,0,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2003,9,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2003,2542,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2003,3,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2003,3149,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2004,1504,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2004,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2004,1517,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2004,13588,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2004,15,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2004,1,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2004,2415,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2004,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2004,2915,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2004,1504,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2004,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2004,1517,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2004,13588,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2004,15,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2004,1,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2004,2415,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2004,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2004,2915,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2005,3566,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2005,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2005,1775,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2005,14219,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2005,90,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2005,6,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2005,2292,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2005,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2005,2669,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2005,3566,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2005,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2005,1775,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2005,14219,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2005,90,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2005,6,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2005,2292,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2005,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2005,2669,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2006,2437,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2006,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2006,2249,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2006,15524,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2006,115,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2006,5,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2006,2891,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2006,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2006,1553,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2006,2437,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2006,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2006,2249,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2006,15524,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2006,115,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2006,5,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2006,2891,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2006,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2006,1553,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2007,2357,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2007,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2007,2632,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2007,12366,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2007,2,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2007,100,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2007,1,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2007,3337,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2007,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2007,3894,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2007,2357,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2007,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2007,2632,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2007,12366,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2007,2,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2007,100,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2007,1,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2007,3337,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2007,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2007,3894,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2008,2693,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2008,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2008,3361.8,2024
17,Barramundi(=Giant seaperch)_35,F,Latidae,2008,10,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2008,12814,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2008,3,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2008,67,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2008,0.1,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2008,6287,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2008,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2008,3664,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2008,2693,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2008,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2008,3361.8,2025
17,Barramundi(=Giant seaperch)_35,F,Latidae,2008,10,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2008,12814,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2008,3,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2008,67,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2008,0.1,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2008,6287,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2008,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2008,3664,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2009,2592,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2009,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2009,2966,2024
17,Barramundi(=Giant seaperch)_35,F,Latidae,2009,10,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2009,14818,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2009,9.309,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2009,70,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2009,0,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2009,8954,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2009,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2009,4000.66,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2009,2592,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2009,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2009,2966,2025
17,Barramundi(=Giant seaperch)_35,F,Latidae,2009,10,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2009,14818,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2009,9.309,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2009,70,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2009,0,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2009,8954,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2009,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2009,4000.66,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2010,9038,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2010,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2010,3627.974,2024
17,Barramundi(=Giant seaperch)_35,F,Latidae,2010,10,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2010,13434,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2010,10,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2010,70,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2010,0,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2010,12577,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2010,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2010,3427,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2010,9038,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2010,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2010,3627.974,2025
17,Barramundi(=Giant seaperch)_35,F,Latidae,2010,10,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2010,13434,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2010,10,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2010,70,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2010,0,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2010,12577,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2010,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2010,3427,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2011,11465.3,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2011,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2011,4352.47,2024
17,Barramundi(=Giant seaperch)_35,F,Latidae,2011,0,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2011,16157,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2011,8.85,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2011,70,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2011,0,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2011,12792,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2011,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2011,3106.76,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2011,11465.3,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2011,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2011,4352.47,2025
17,Barramundi(=Giant seaperch)_35,F,Latidae,2011,0,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2011,16157,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2011,8.85,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2011,70,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2011,0,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2011,12792,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2011,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2011,3106.76,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2012,9327,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2012,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2012,4473.299999999999,2024
17,Barramundi(=Giant seaperch)_35,F,Latidae,2012,0,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2012,19317,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2012,5.51,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2012,0,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2012,0,2024
203,Barramundi(=Giant seaperch)_36,F,Latidae,2012,900,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2012,13093.15,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2012,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2012,3370.03,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2012,9327,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2012,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2012,4473.299999999999,2025
17,Barramundi(=Giant seaperch)_35,F,Latidae,2012,0,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2012,19317,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2012,5.51,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2012,0,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2012,0,2025
203,Barramundi(=Giant seaperch)_36,F,Latidae,2012,900,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2012,13093.15,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2012,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2012,3370.03,2025
6,Barramundi(=Giant seaperch)_37,F,Latidae,2013,2,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2013,6830.09,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2013,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2013,3559.55,2024
17,Barramundi(=Giant seaperch)_35,F,Latidae,2013,0,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2013,16761,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2013,14.9,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2013,150,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2013,0,2024
203,Barramundi(=Giant seaperch)_36,F,Latidae,2013,1500,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2013,13248.79,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2013,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2013,3897.47,2024
6,Barramundi(=Giant seaperch)_37,F,Latidae,2013,2,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2013,6830.09,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2013,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2013,3559.55,2025
17,Barramundi(=Giant seaperch)_35,F,Latidae,2013,0,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2013,16761,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2013,14.9,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2013,150,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2013,0,2025
203,Barramundi(=Giant seaperch)_36,F,Latidae,2013,1500,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2013,13248.79,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2013,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2013,3897.47,2025
6,Barramundi(=Giant seaperch)_37,F,Latidae,2014,2,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2014,4133.03,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2014,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2014,3439.83,2024
17,Barramundi(=Giant seaperch)_35,F,Latidae,2014,0,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2014,16502,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2014,17.7,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2014,60,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2014,0,2024
203,Barramundi(=Giant seaperch)_36,F,Latidae,2014,2000,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2014,26752.84,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2014,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2014,3071.3,2024
6,Barramundi(=Giant seaperch)_37,F,Latidae,2014,2,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2014,4133.03,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2014,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2014,3439.83,2025
17,Barramundi(=Giant seaperch)_35,F,Latidae,2014,0,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2014,16502,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2014,17.7,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2014,60,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2014,0,2025
203,Barramundi(=Giant seaperch)_36,F,Latidae,2014,2000,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2014,26752.84,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2014,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2014,3071.3,2025
6,Barramundi(=Giant seaperch)_37,F,Latidae,2015,0,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2015,3326,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2015,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2015,3771.6,2024
17,Barramundi(=Giant seaperch)_35,F,Latidae,2015,0,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2015,17250,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2015,36.5,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2015,40,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2015,0,2024
203,Barramundi(=Giant seaperch)_36,F,Latidae,2015,3000,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2015,25615.23,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2015,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2015,4266,2024
6,Barramundi(=Giant seaperch)_37,F,Latidae,2015,0,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2015,3326,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2015,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2015,3771.6,2025
17,Barramundi(=Giant seaperch)_35,F,Latidae,2015,0,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2015,17250,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2015,36.5,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2015,40,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2015,0,2025
203,Barramundi(=Giant seaperch)_36,F,Latidae,2015,3000,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2015,25615.23,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2015,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2015,4266,2025
6,Barramundi(=Giant seaperch)_37,F,Latidae,2016,0,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2016,2178.818,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2016,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2016,3542.113,2024
17,Barramundi(=Giant seaperch)_35,F,Latidae,2016,0,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2016,17610,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2016,1.03,2024
53,Barramundi(=Giant seaperch)_38,F,Latidae,2016,125,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2016,40,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2016,0,2024
203,Barramundi(=Giant seaperch)_36,F,Latidae,2016,3600,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2016,12191.532,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2016,0,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2016,5871.91,2024
6,Barramundi(=Giant seaperch)_37,F,Latidae,2016,0,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2016,2178.818,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2016,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2016,3542.113,2025
17,Barramundi(=Giant seaperch)_35,F,Latidae,2016,0,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2016,17610,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2016,1.03,2025
53,Barramundi(=Giant seaperch)_38,F,Latidae,2016,125,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2016,40,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2016,0,2025
203,Barramundi(=Giant seaperch)_36,F,Latidae,2016,3600,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2016,12191.532,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2016,0,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2016,5871.91,2025
6,Barramundi(=Giant seaperch)_37,F,Latidae,2017,0,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2017,3405.652,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2017,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2017,4113.95,2024
17,Barramundi(=Giant seaperch)_35,F,Latidae,2017,0,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2017,20454,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2017,0,2024
53,Barramundi(=Giant seaperch)_38,F,Latidae,2017,129,2024
54,Barramundi(=Giant seaperch)_39,F,Latidae,2017,32,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2017,70,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2017,0,2024
203,Barramundi(=Giant seaperch)_36,F,Latidae,2017,3900,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2017,25427.46,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2017,36.768,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2017,8177,2024
6,Barramundi(=Giant seaperch)_37,F,Latidae,2017,0,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2017,3405.652,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2017,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2017,4113.95,2025
17,Barramundi(=Giant seaperch)_35,F,Latidae,2017,0,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2017,20454,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2017,0,2025
53,Barramundi(=Giant seaperch)_38,F,Latidae,2017,129,2025
54,Barramundi(=Giant seaperch)_39,F,Latidae,2017,32,2025
79,Barramundi(=Giant seaperch)_32,F,Latidae,2017,70,2025
147,Barramundi(=Giant seaperch)_33,F,Latidae,2017,0,2025
203,Barramundi(=Giant seaperch)_36,F,Latidae,2017,3900,2025
206,Barramundi(=Giant seaperch)_27,F,Latidae,2017,25427.46,2025
208,Barramundi(=Giant seaperch)_31,F,Latidae,2017,36.768,2025
216,Barramundi(=Giant seaperch)_25,F,Latidae,2017,8177,2025
6,Barramundi(=Giant seaperch)_37,F,Latidae,2018,0,2024
14,Barramundi(=Giant seaperch)_29,F,Latidae,2018,3998.681,2024
15,Barramundi(=Giant seaperch)_30,F,Latidae,2018,0,2024
16,Barramundi(=Giant seaperch)_28,F,Latidae,2018,5668.433000000001,2024
17,Barramundi(=Giant seaperch)_35,F,Latidae,2018,0,2024
25,Barramundi(=Giant seaperch)_26,F,Latidae,2018,39278,2024
40,Barramundi(=Giant seaperch)_34,F,Latidae,2018,84.84,2024
53,Barramundi(=Giant seaperch)_38,F,Latidae,2018,131,2024
54,Barramundi(=Giant seaperch)_39,F,Latidae,2018,32,2024
79,Barramundi(=Giant seaperch)_32,F,Latidae,2018,200,2024
147,Barramundi(=Giant seaperch)_33,F,Latidae,2018,0,2024
203,Barramundi(=Giant seaperch)_36,F,Latidae,2018,4250,2024
206,Barramundi(=Giant seaperch)_27,F,Latidae,2018,13902,2024
208,Barramundi(=Giant seaperch)_31,F,Latidae,2018,29.929,2024
216,Barramundi(=Giant seaperch)_25,F,Latidae,2018,4770,2024
6,Barramundi(=Giant seaperch)_37,F,Latidae,2018,0,2025
14,Barramundi(=Giant seaperch)_29,F,Latidae,2018,3998.681,2025
15,Barramundi(=Giant seaperch)_30,F,Latidae,2018,0,2025
16,Barramundi(=Giant seaperch)_28,F,Latidae,2018,5668.433000000001,2025
17,Barramundi(=Giant seaperch)_35,F,Latidae,2018,0,2025
25,Barramundi(=Giant seaperch)_26,F,Latidae,2018,39278,2025
40,Barramundi(=Giant seaperch)_34,F,Latidae,2018,84.84,2025
