rgn_id,taxa_code,sust_coeff,vyear
84,Mullets nei_316,taxon_group_avg,2024
84,Mullets nei_316,taxon_group_avg,2025
214,Mullets nei_317,taxon_group_avg,2024
214,Mullets nei_317,taxon_group_avg,2025
13,Mullets nei_318,taxon_group_avg,2024
13,Mullets nei_318,taxon_group_avg,2025
75,Mullets nei_319,taxon_group_avg,2024
75,Mullets nei_319,taxon_group_avg,2025
115,Mullets nei_320,taxon_group_avg,2024
115,Mullets nei_320,taxon_group_avg,2025
182,Mullets nei_321,taxon_group_avg,2024
182,Mullets nei_321,taxon_group_avg,2025
65,Mullets nei_322,taxon_group_avg,2024
65,Mullets nei_322,taxon_group_avg,2025
184,Mullets nei_323,taxon_group_avg,2024
184,Mullets nei_323,taxon_group_avg,2025
184,Mussels_324,global_species,2024
184,Mussels_324,global_species,2025
61,Mussels_325,global_species,2024
61,Mussels_325,global_species,2025
136,Mussels_326,global_species,2024
136,Mussels_326,global_species,2025
182,Mussels_327,global_species,2024
182,Mussels_327,global_species,2025
40,Mussels_328,global_species,2024
40,Mussels_328,global_species,2025
216,Mussels_329,global_species,2024
216,Mussels_329,global_species,2025
14,Natantian decapods nei_330,global_avg,2024
14,Natantian decapods nei_330,global_avg,2025
130,Natantian decapods nei_331,global_avg,2024
130,Natantian decapods nei_331,global_avg,2025
76,Natantian decapods nei_332,global_avg,2024
76,Natantian decapods nei_332,global_avg,2025
135,Northern brown shrimp_333,region_family_avg,2024
135,Northern brown shrimp_333,region_family_avg,2025
216,Northern velvet shrimp_334,region_family_avg,2024
216,Northern velvet shrimp_334,region_family_avg,2025
163,Northern white shrimp_335,region_family_avg,2024
163,Northern white shrimp_335,region_family_avg,2025
135,Northern white shrimp_336,region_family_avg,2024
135,Northern white shrimp_336,region_family_avg,2025
205,Orange mud crab_337,global_avg,2024
205,Orange mud crab_337,global_avg,2025
203,Orange mud crab_338,global_avg,2024
203,Orange mud crab_338,global_avg,2025
204,Orange mud crab_339,global_avg,2024
204,Orange mud crab_339,global_avg,2025
216,Orange mud crab_340,global_avg,2024
216,Orange mud crab_340,global_avg,2025
54,Orange-spotted grouper_341,family_avg,2024
54,Orange-spotted grouper_341,family_avg,2025
208,Orange-spotted grouper_342,family_avg,2024
208,Orange-spotted grouper_342,family_avg,2025
66,Oysters_343,global_species,2024
66,Oysters_343,global_species,2025
184,Oysters_344,global_species,2024
184,Oysters_344,global_species,2025
61,Oysters_345,global_species,2024
61,Oysters_345,global_species,2025
16,Oysters_346,global_species,2024
16,Oysters_346,global_species,2025
183,Oysters_347,global_species,2024
183,Oysters_347,global_species,2025
17,Oysters_348,global_species,2024
17,Oysters_348,global_species,2025
135,Oysters_349,global_species,2024
135,Oysters_349,global_species,2025
182,Oysters_350,global_species,2024
182,Oysters_350,global_species,2025
40,Oysters_351,global_species,2024
40,Oysters_351,global_species,2025
65,Oysters_352,global_species,2024
65,Oysters_352,global_species,2025
182,Palaemonid shrimps nei_353,taxon_group_avg,2024
182,Palaemonid shrimps nei_353,taxon_group_avg,2025
25,Penaeus shrimps nei_354,region_family_avg,2024
204,Penaeus shrimps nei_355,region_family_avg,2024
25,Penaeus shrimps nei_354,region_family_avg,2025
204,Penaeus shrimps nei_355,region_family_avg,2025
209,Penaeus shrimps nei_356,region_family_avg,2024
209,Penaeus shrimps nei_356,region_family_avg,2025
43,Penaeus shrimps nei_357,georegion_family_avg,2024
43,Penaeus shrimps nei_357,georegion_family_avg,2025
115,Penaeus shrimps nei_358,region_family_avg,2024
136,Penaeus shrimps nei_359,region_family_avg,2024
167,Penaeus shrimps nei_360,region_family_avg,2024
115,Penaeus shrimps nei_358,region_family_avg,2025
136,Penaeus shrimps nei_359,region_family_avg,2025
167,Penaeus shrimps nei_360,region_family_avg,2025
53,Penaeus shrimps nei_361,georegion_family_avg,2024
53,Penaeus shrimps nei_361,georegion_family_avg,2025
65,Penaeus shrimps nei_362,georegion_family_avg,2024
65,Penaeus shrimps nei_362,georegion_family_avg,2025
62,Penaeus shrimps nei_363,georegion_family_avg,2024
173,Penaeus shrimps nei_364,georegion_family_avg,2024
62,Penaeus shrimps nei_363,georegion_family_avg,2025
173,Penaeus shrimps nei_364,georegion_family_avg,2025
24,Penaeus shrimps nei_365,georegion_family_avg,2024
24,Penaeus shrimps nei_365,georegion_family_avg,2025
116,Penaeus shrimps nei_366,georegion_family_avg,2024
116,Penaeus shrimps nei_366,georegion_family_avg,2025
15,Penaeus shrimps nei_367,region_family_avg,2024
15,Penaeus shrimps nei_367,region_family_avg,2025
45,Penaeus shrimps nei_368,georegion_family_avg,2024
45,Penaeus shrimps nei_368,georegion_family_avg,2025
214,Penaeus shrimps nei_369,region_family_avg,2024
214,Penaeus shrimps nei_369,region_family_avg,2025
16,Penaeus shrimps nei_370,region_family_avg,2024
16,Penaeus shrimps nei_370,region_family_avg,2025
231,Penaeus shrimps nei_371,region_family_avg,2024
231,Penaeus shrimps nei_371,region_family_avg,2025
208,Penaeus shrimps nei_372,region_family_avg,2024
208,Penaeus shrimps nei_372,region_family_avg,2025
8,Penaeus shrimps nei_373,family_avg,2024
84,Penaeus shrimps nei_374,georegion_family_avg,2024
8,Penaeus shrimps nei_373,family_avg,2025
84,Penaeus shrimps nei_374,georegion_family_avg,2025
196,Penaeus shrimps nei_375,georegion_family_avg,2024
196,Penaeus shrimps nei_375,georegion_family_avg,2025
205,Penaeus shrimps nei_376,region_family_avg,2024
205,Penaeus shrimps nei_376,region_family_avg,2025
182,Pod razor shell_377,taxon_group_avg,2024
182,Pod razor shell_377,taxon_group_avg,2025
14,"Porgies, seabreams nei_378",family_avg,2024
14,"Porgies, seabreams nei_378",family_avg,2025
184,"Porgies, seabreams nei_379",region_family_avg,2024
184,"Porgies, seabreams nei_379",region_family_avg,2025
216,Portunus swimcrabs nei_380,global_avg,2024
216,Portunus swimcrabs nei_380,global_avg,2025
209,Portunus swimcrabs nei_381,global_avg,2024
209,Portunus swimcrabs nei_381,global_avg,2025
25,Portunus swimcrabs nei_382,global_avg,2024
25,Portunus swimcrabs nei_382,global_avg,2025
176,Rainbow trout_383,global_species,2024
176,Rainbow trout_383,global_species,2025
143,Rainbow trout_384,global_species,2024
143,Rainbow trout_384,global_species,2025
180,Rainbow trout_385,global_species,2024
180,Rainbow trout_385,global_species,2025
175,Rainbow trout_386,global_species,2024
175,Rainbow trout_386,global_species,2025
191,Rainbow trout_387,global_species,2024
191,Rainbow trout_387,global_species,2025
79,Red drum_388,georegion_family_avg,2024
79,Red drum_388,georegion_family_avg,2025
163,Red drum_389,none,2024
163,Red drum_389,none,2025
184,Red drum_390,region_family_avg,2024
184,Red drum_390,region_family_avg,2025
14,Red seabream_391,family_avg,2024
14,Red seabream_391,family_avg,2025
14,Redtail prawn_392,region_family_avg,2024
14,Redtail prawn_392,region_family_avg,2025
209,Righteye flounders nei_393,family_avg,2024
209,Righteye flounders nei_393,family_avg,2025
20,Righteye flounders nei_394,family_avg,2024
20,Righteye flounders nei_394,family_avg,2025
15,Scats_395,taxon_group_avg,2024
15,Scats_395,taxon_group_avg,2025
135,Sea catfishes nei_396,taxon_group_avg,2024
135,Sea catfishes nei_396,taxon_group_avg,2025
175,Sea trout_397,family_avg,2024
175,Sea trout_397,family_avg,2025
183,Seabasses nei_398,family_avg,2024
183,Seabasses nei_398,family_avg,2025
14,Seaweed_399,global_species,2024
14,Seaweed_399,global_species,2025
184,Seaweed_400,global_species,2024
184,Seaweed_400,global_species,2025
155,Seaweed_401,global_species,2024
216,Seaweed_402,global_species,2024
155,Seaweed_401,global_species,2025
216,Seaweed_402,global_species,2025
102,Seaweed_403,global_species,2024
102,Seaweed_403,global_species,2025
66,Seaweed_404,global_species,2024
66,Seaweed_404,global_species,2025
163,Seaweed_405,global_species,2024
163,Seaweed_405,global_species,2025
40,Seaweed_406,global_species,2024
40,Seaweed_406,global_species,2025
183,Seaweed_407,global_species,2024
183,Seaweed_407,global_species,2025
182,Seaweed_408,global_species,2024
182,Seaweed_408,global_species,2025
207,Seaweed_409,global_species,2024
207,Seaweed_409,global_species,2025
182,Senegalese sole_410,region_family_avg,2024
182,Senegalese sole_410,region_family_avg,2025
143,Senegalese sole_411,family_avg,2024
143,Senegalese sole_411,family_avg,2025
183,Senegalese sole_412,region_family_avg,2024
183,Senegalese sole_412,region_family_avg,2025
80,Sharpsnout seabream_413,region_family_avg,2024
80,Sharpsnout seabream_413,region_family_avg,2025
206,Snappers nei_414,taxon_group_avg,2024
206,Snappers nei_414,taxon_group_avg,2025
208,Snappers nei_415,taxon_group_avg,2024
208,Snappers nei_415,taxon_group_avg,2025
216,Snappers nei_416,taxon_group_avg,2024
216,Snappers nei_416,taxon_group_avg,2025
14,"Snappers, jobfishes nei_417",taxon_group_avg,2024
14,"Snappers, jobfishes nei_417",taxon_group_avg,2025
135,Snooks(=Robalos) nei_418,taxon_group_avg,2024
135,Snooks(=Robalos) nei_418,taxon_group_avg,2025
208,Snubnose pompano_419,global_species,2024
208,Snubnose pompano_419,global_species,2025
75,So-iny (redlip) mullet_420,taxon_group_avg,2024
75,So-iny (redlip) mullet_420,taxon_group_avg,2025
75,So-iuy mullet_421,taxon_group_avg,2024
75,So-iuy mullet_421,taxon_group_avg,2025
182,Soles nei_422,taxon_group_avg,2024
182,Soles nei_422,taxon_group_avg,2025
167,Southern brown shrimp_423,region_family_avg,2024
167,Southern brown shrimp_423,region_family_avg,2025
194,Southern pink shrimp_424,region_family_avg,2024
194,Southern pink shrimp_424,region_family_avg,2025
112,Southern white shrimp_425,region_family_avg,2024
112,Southern white shrimp_425,region_family_avg,2025
167,Southern white shrimp_426,region_family_avg,2024
167,Southern white shrimp_426,region_family_avg,2025
204,Speckled shrimp_427,region_family_avg,2024
204,Speckled shrimp_427,region_family_avg,2025
18,Spinefeet(=Rabbitfishes) nei_428,taxon_group_avg,2024
18,Spinefeet(=Rabbitfishes) nei_428,taxon_group_avg,2025
15,Spinefeet(=Rabbitfishes) nei_429,taxon_group_avg,2024
15,Spinefeet(=Rabbitfishes) nei_429,taxon_group_avg,2025
8,Spinefeet(=Rabbitfishes) nei_430,taxon_group_avg,2024
8,Spinefeet(=Rabbitfishes) nei_430,taxon_group_avg,2025
208,Spotted coralgrouper_431,family_avg,2024
208,Spotted coralgrouper_431,family_avg,2025
182,Spotted seabass_432,family_avg,2024
182,Spotted seabass_432,family_avg,2025
25,Squaretail mullet_433,taxon_group_avg,2024
25,Squaretail mullet_433,taxon_group_avg,2025
182,Starry sturgeon_434,global_species,2024
182,Starry sturgeon_434,global_species,2025
75,Sturgeons nei_435,family_avg,2024
75,Sturgeons nei_435,family_avg,2025
132,Tarpon_436,taxon_group_avg,2024
132,Tarpon_436,taxon_group_avg,2025
167,Tarpon snook_437,taxon_group_avg,2024
167,Tarpon snook_437,taxon_group_avg,2025
61,Thinlip grey mullet_438,taxon_group_avg,2024
61,Thinlip grey mullet_438,taxon_group_avg,2025
21,Tiger pufferfish_439,taxon_group_avg,2024
21,Tiger pufferfish_439,taxon_group_avg,2025
206,Tropical spiny lobsters nei_440,global_avg,2024
206,Tropical spiny lobsters nei_440,global_avg,2025
40,Tropical spiny lobsters nei_441,global_avg,2024
40,Tropical spiny lobsters nei_441,global_avg,2025
182,Turbot_442,global_species,2024
182,Turbot_442,global_species,2025
224,Turbot_443,global_species,2024
224,Turbot_443,global_species,2025
177,Turbot_444,global_species,2024
177,Turbot_444,global_species,2025
183,Turbot_445,global_species,2024
183,Turbot_445,global_species,2025
184,Turbot_446,global_species,2024
184,Turbot_446,global_species,2025
209,Turbot_447,global_species,2024
209,Turbot_447,global_species,2025
175,Turbot_448,global_species,2024
227,Turbot_449,global_species,2024
175,Turbot_448,global_species,2025
227,Turbot_449,global_species,2025
228,Turbot_450,global_species,2024
228,Turbot_450,global_species,2025
14,Two-spot red snapper_451,taxon_group_avg,2024
14,Two-spot red snapper_451,taxon_group_avg,2025
14,Waigieu seaperch_452,region_family_avg,2024
14,Waigieu seaperch_452,region_family_avg,2025
216,Whiskered velvet shrimp_453,region_family_avg,2024
216,Whiskered velvet shrimp_453,region_family_avg,2025
80,White seabream_454,region_family_avg,2024
80,White seabream_454,region_family_avg,2025
214,White seabream_455,region_family_avg,2024
214,White seabream_455,region_family_avg,2025
182,White seabream_456,region_family_avg,2024
182,White seabream_456,region_family_avg,2025
184,White seabream_457,region_family_avg,2024
184,White seabream_457,region_family_avg,2025
183,White seabream_458,region_family_avg,2024
183,White seabream_458,region_family_avg,2025
190,White-spotted spinefoot_459,taxon_group_avg,2024
190,White-spotted spinefoot_459,taxon_group_avg,2025
216,White-spotted spinefoot_460,taxon_group_avg,2024
216,White-spotted spinefoot_460,taxon_group_avg,2025
137,Whiteleg shrimp_461,none,2024
137,Whiteleg shrimp_461,none,2025
129,Whiteleg shrimp_462,global_species,2024
129,Whiteleg shrimp_462,global_species,2025
133,Whiteleg shrimp_463,none,2024
133,Whiteleg shrimp_463,none,2025
138,Whiteleg shrimp_464,global_species,2024
171,Whiteleg shrimp_465,global_species,2024
138,Whiteleg shrimp_464,global_species,2025
171,Whiteleg shrimp_465,global_species,2025
132,Whiteleg shrimp_466,global_species,2024
132,Whiteleg shrimp_466,global_species,2025
131,Whiteleg shrimp_467,none,2024
131,Whiteleg shrimp_467,none,2025
110,Whiteleg shrimp_468,global_species,2024
163,Whiteleg shrimp_469,none,2024
164,Whiteleg shrimp_470,global_species,2024
110,Whiteleg shrimp_468,global_species,2025
163,Whiteleg shrimp_469,none,2025
164,Whiteleg shrimp_470,global_species,2025
135,Whiteleg shrimp_471,none,2024
135,Whiteleg shrimp_471,none,2025
130,Whiteleg shrimp_472,global_species,2024
139,Whiteleg shrimp_473,global_species,2024
130,Whiteleg shrimp_472,global_species,2025
139,Whiteleg shrimp_473,global_species,2025
119,Whiteleg shrimp_474,global_species,2024
119,Whiteleg shrimp_474,global_species,2025
134,Whiteleg shrimp_475,global_species,2024
168,Whiteleg shrimp_476,global_species,2024
194,Whiteleg shrimp_477,global_species,2024
134,Whiteleg shrimp_475,global_species,2025
168,Whiteleg shrimp_476,global_species,2025
194,Whiteleg shrimp_477,global_species,2025
14,Whiteleg shrimp_478,global_species,2024
14,Whiteleg shrimp_478,global_species,2025
209,Whiteleg shrimp_479,none,2024
209,Whiteleg shrimp_479,none,2025
25,Whiteleg shrimp_480,none,2024
166,Whiteleg shrimp_481,global_species,2024
207,Whiteleg shrimp_482,none,2024
25,Whiteleg shrimp_480,none,2025
166,Whiteleg shrimp_481,global_species,2025
207,Whiteleg shrimp_482,none,2025
13,Whiteleg shrimp_483,global_species,2024
78,Whiteleg shrimp_484,global_species,2024
136,Whiteleg shrimp_485,global_species,2024
13,Whiteleg shrimp_483,global_species,2025
78,Whiteleg shrimp_484,global_species,2025
136,Whiteleg shrimp_485,global_species,2025
112,Whiteleg shrimp_486,global_species,2024
216,Whiteleg shrimp_487,none,2024
112,Whiteleg shrimp_486,global_species,2025
216,Whiteleg shrimp_487,none,2025
208,Whiteleg shrimp_488,global_species,2024
208,Whiteleg shrimp_488,global_species,2025
20,Whiteleg shrimp_489,global_species,2024
20,Whiteleg shrimp_489,global_species,2025
15,Whiteleg shrimp_490,global_species,2024
102,Whiteleg shrimp_491,global_species,2024
191,Whiteleg shrimp_492,global_species,2024
15,Whiteleg shrimp_490,global_species,2025
102,Whiteleg shrimp_491,global_species,2025
191,Whiteleg shrimp_492,global_species,2025
203,Whiteleg shrimp_493,none,2024
206,Whiteleg shrimp_494,none,2024
203,Whiteleg shrimp_493,none,2025
206,Whiteleg shrimp_494,none,2025
6,Whiteleg shrimp_495,global_species,2024
6,Whiteleg shrimp_495,global_species,2025
115,Whiteleg shrimp_496,global_species,2024
115,Whiteleg shrimp_496,global_species,2025
50,Whiteleg shrimp_497,global_species,2024
50,Whiteleg shrimp_497,global_species,2025
182,Whiteleg shrimp_498,global_species,2024
182,Whiteleg shrimp_498,global_species,2025
61,Whiteleg shrimp_499,global_species,2024
214,Whiteleg shrimp_500,global_species,2024
61,Whiteleg shrimp_499,global_species,2025
214,Whiteleg shrimp_500,global_species,2025
231,Whiteleg shrimp_501,global_species,2024
231,Whiteleg shrimp_501,global_species,2025
56,Whiteleg shrimp_502,global_species,2024
56,Whiteleg shrimp_502,global_species,2025
40,Whiteleg shrimp_503,global_species,2024
190,Whiteleg shrimp_504,global_species,2024
247,Whiteleg shrimp_505,global_species,2024
40,Whiteleg shrimp_503,global_species,2025
190,Whiteleg shrimp_504,global_species,2025
247,Whiteleg shrimp_505,global_species,2025
76,Whiteleg shrimp_506,global_species,2024
205,Whiteleg shrimp_507,global_species,2024
76,Whiteleg shrimp_506,global_species,2025
205,Whiteleg shrimp_507,global_species,2025
48,Whiteleg shrimp_508,global_species,2024
51,Whiteleg shrimp_509,global_species,2024
54,Whiteleg shrimp_510,global_species,2024
80,Whiteleg shrimp_511,global_species,2024
48,Whiteleg shrimp_508,global_species,2025
51,Whiteleg shrimp_509,global_species,2025
54,Whiteleg shrimp_510,global_species,2025
80,Whiteleg shrimp_511,global_species,2025
31,Whiteleg shrimp_512,global_species,2024
167,Whiteleg shrimp_513,global_species,2024
31,Whiteleg shrimp_512,global_species,2025
167,Whiteleg shrimp_513,global_species,2025
167,Whitemouth croaker_514,family_avg,2024
167,Whitemouth croaker_514,family_avg,2025
224,Yellowtail amberjack_515,global_species,2024
224,Yellowtail amberjack_515,global_species,2025
177,Yellowtail amberjack_516,global_species,2024
177,Yellowtail amberjack_516,global_species,2025
54,Yellowtail amberjack_517,global_species,2024
54,Yellowtail amberjack_517,global_species,2025
175,Yellowtail amberjack_518,global_species,2024
175,Yellowtail amberjack_518,global_species,2025
102,Yellowtail amberjack_519,global_species,2024
102,Yellowtail amberjack_519,global_species,2025
184,[Mugil spp]_520,taxon_group_avg,2024
184,[Mugil spp]_520,taxon_group_avg,2025
209,[Rhopilema esculentum]_521,global_avg,2024
209,[Rhopilema esculentum]_521,global_avg,2025
25,[Scylla spp]_522,taxon_group_avg,2024
25,[Scylla spp]_522,taxon_group_avg,2025
20,Abalones_523,global_species,2024
20,Abalones_523,global_species,2025
14,Abalones_524,global_species,2024
14,Abalones_524,global_species,2025
228,Abalones_525,global_species,2025
228,Abalones_525,global_species,2024
16,Abalones_526,global_species,2024
16,Abalones_526,global_species,2025
102,Abalones_527,global_species,2024
102,Abalones_527,global_species,2025
135,Abalones_528,global_species,2024
135,Abalones_528,global_species,2025
224,Abalones_529,global_species,2024
224,Abalones_529,global_species,2025
143,Abalones_530,global_species,2024
143,Abalones_530,global_species,2025
227,Abalones_531,global_species,2024
227,Abalones_531,global_species,2025
138,Abalones_532,global_species,2024
162,Abalones_533,global_species,2024
209,Abalones_534,global_species,2024
138,Abalones_532,global_species,2025
162,Abalones_533,global_species,2025
209,Abalones_534,global_species,2025
101,Abalones_535,global_species,2024
101,Abalones_535,global_species,2025
181,Abalones_536,global_species,2024
181,Abalones_536,global_species,2025
179,Abalones_537,global_species,2024
179,Abalones_537,global_species,2025
182,Abalones_538,global_species,2024
182,Abalones_538,global_species,2025
206,Abalones_539,global_species,2024
206,Abalones_539,global_species,2025
14,Amberjacks nei_540,region_family_avg,2024
14,Amberjacks nei_540,region_family_avg,2025
209,Amberjacks nei_541,region_family_avg,2024
209,Amberjacks nei_541,region_family_avg,2025
20,Amberjacks nei_542,georegion_family_avg,2024
20,Amberjacks nei_542,georegion_family_avg,2025
209,Aquatic invertebrates nei_543,global_avg,2024
209,Aquatic invertebrates nei_543,global_avg,2025
20,Aquatic invertebrates nei_544,global_avg,2024
20,Aquatic invertebrates nei_544,global_avg,2025
210,Aquatic invertebrates nei_545,global_avg,2024
210,Aquatic invertebrates nei_545,global_avg,2025
16,Aquatic invertebrates nei_546,global_avg,2024
16,Aquatic invertebrates nei_546,global_avg,2025
205,Aquatic invertebrates nei_547,global_avg,2024
205,Aquatic invertebrates nei_547,global_avg,2025
73,Aquatic invertebrates nei_548,global_avg,2024
73,Aquatic invertebrates nei_548,global_avg,2025
181,Aquatic invertebrates nei_549,global_avg,2024
182,Aquatic invertebrates nei_550,global_avg,2024
181,Aquatic invertebrates nei_549,global_avg,2025
182,Aquatic invertebrates nei_550,global_avg,2025
209,Areolate grouper_551,family_avg,2024
209,Areolate grouper_551,family_avg,2025
20,Ascidiaceans_552,global_avg,2024
20,Ascidiaceans_552,global_avg,2025
20,Ascidiaceans nei_553,global_avg,2024
20,Ascidiaceans nei_553,global_avg,2025
218,Atlantic bluefin tuna_554,family_avg,2024
218,Atlantic bluefin tuna_554,family_avg,2025
182,Atlantic bluefin tuna_555,none,2024
182,Atlantic bluefin tuna_555,none,2025
187,Atlantic bluefin tuna_556,none,2024
187,Atlantic bluefin tuna_556,none,2025
184,Atlantic bluefin tuna_557,none,2024
184,Atlantic bluefin tuna_557,none,2025
61,Atlantic bluefin tuna_558,none,2024
61,Atlantic bluefin tuna_558,none,2025
67,Atlantic bluefin tuna_559,none,2024
76,Atlantic bluefin tuna_560,none,2024
81,Atlantic bluefin tuna_561,none,2024
67,Atlantic bluefin tuna_559,none,2025
76,Atlantic bluefin tuna_560,none,2025
81,Atlantic bluefin tuna_561,none,2025
183,Atlantic bluefin tuna_562,georegion_family_avg,2024
183,Atlantic bluefin tuna_562,georegion_family_avg,2025
68,Atlantic bluefin tuna_563,none,2024
80,Atlantic bluefin tuna_564,none,2024
68,Atlantic bluefin tuna_563,none,2025
80,Atlantic bluefin tuna_564,none,2025
82,Atlantic bluefin tuna_565,water_body,2024
82,Atlantic bluefin tuna_565,water_body,2025
218,Atlantic cod_566,global_species,2024
223,Atlantic cod_567,global_species,2024
218,Atlantic cod_566,global_species,2025
223,Atlantic cod_567,global_species,2025
143,Atlantic cod_568,global_species,2024
143,Atlantic cod_568,global_species,2025
180,Atlantic cod_569,global_species,2024
180,Atlantic cod_569,global_species,2025
175,Atlantic cod_570,global_species,2024
175,Atlantic cod_570,global_species,2025
143,Atlantic halibut_571,global_species,2024
143,Atlantic halibut_571,global_species,2025
180,Atlantic halibut_572,global_species,2024
180,Atlantic halibut_572,global_species,2025
223,Atlantic halibut_573,global_species,2024
223,Atlantic halibut_573,global_species,2025
223,Atlantic salmon_574,none,2024
223,Atlantic salmon_574,none,2025
180,Atlantic salmon_575,none,2024
180,Atlantic salmon_575,none,2025
181,Atlantic salmon_576,global_species,2024
181,Atlantic salmon_576,global_species,2025
143,Atlantic salmon_577,global_species,2024
143,Atlantic salmon_577,global_species,2025
141,Atlantic salmon_578,none,2024
141,Atlantic salmon_578,none,2025
222,Atlantic salmon_579,global_species,2024
222,Atlantic salmon_579,global_species,2025
218,Atlantic salmon_580,none,2024
218,Atlantic salmon_580,none,2025
174,Atlantic salmon_581,global_species,2024
174,Atlantic salmon_581,global_species,2025
182,Atlantic salmon_582,global_species,2024
182,Atlantic salmon_582,global_species,2025
16,Atlantic salmon_583,global_species,2024
163,Atlantic salmon_584,none,2024
16,Atlantic salmon_583,global_species,2025
163,Atlantic salmon_584,none,2025
224,Atlantic salmon_585,none,2024
224,Atlantic salmon_585,none,2025
76,Atlantic salmon_586,global_species,2024
76,Atlantic salmon_586,global_species,2025
179,Atlantic salmon_587,global_species,2024
179,Atlantic salmon_587,global_species,2025
73,Atlantic salmon_588,global_species,2024
73,Atlantic salmon_588,global_species,2025
175,Atlantic salmon_589,global_species,2024
175,Atlantic salmon_589,global_species,2025
21,Atlantic salmon_590,global_species,2024
21,Atlantic salmon_590,global_species,2025
54,Atlantic salmon_591,global_species,2024
54,Atlantic salmon_591,global_species,2025
143,Atlantic wolffish_592,taxon_group_avg,2024
143,Atlantic wolffish_592,taxon_group_avg,2025
208,Banana prawn_593,region_family_avg,2024
208,Banana prawn_593,region_family_avg,2025
15,Banana prawn_594,region_family_avg,2024
15,Banana prawn_594,region_family_avg,2025
182,Banded carpet shell_595,taxon_group_avg,2024
182,Banded carpet shell_595,taxon_group_avg,2025
216,Banded grouper_596,family_avg,2024
216,Banded grouper_596,family_avg,2025
209,Barramundi(=Giant seaperch)_597,global_species,2024
209,Barramundi(=Giant seaperch)_597,global_species,2025
208,Barramundi(=Giant seaperch)_598,global_species,2024
208,Barramundi(=Giant seaperch)_598,global_species,2025
206,Barramundi(=Giant seaperch)_599,global_species,2024
206,Barramundi(=Giant seaperch)_599,global_species,2025
247,Barramundi(=Giant seaperch)_600,global_species,2024
247,Barramundi(=Giant seaperch)_600,global_species,2025
147,Barramundi(=Giant seaperch)_601,global_species,2024
147,Barramundi(=Giant seaperch)_601,global_species,2025
14,Barramundi(=Giant seaperch)_602,global_species,2024
14,Barramundi(=Giant seaperch)_602,global_species,2025
50,Barramundi(=Giant seaperch)_603,global_species,2024
50,Barramundi(=Giant seaperch)_603,global_species,2025
216,Barramundi(=Giant seaperch)_604,global_species,2024
216,Barramundi(=Giant seaperch)_604,global_species,2025
24,Barramundi(=Giant seaperch)_605,global_species,2024
205,Barramundi(=Giant seaperch)_606,global_species,2024
24,Barramundi(=Giant seaperch)_605,global_species,2025
205,Barramundi(=Giant seaperch)_606,global_species,2025
40,Barramundi(=Giant seaperch)_607,global_species,2024
51,Barramundi(=Giant seaperch)_608,global_species,2024
40,Barramundi(=Giant seaperch)_607,global_species,2025
51,Barramundi(=Giant seaperch)_608,global_species,2025
191,Barramundi(=Giant seaperch)_609,global_species,2024
191,Barramundi(=Giant seaperch)_609,global_species,2025
190,Barramundi(=Giant seaperch)_610,global_species,2024
190,Barramundi(=Giant seaperch)_610,global_species,2025
216,Barred-chest grouper_611,family_avg,2024
216,Barred-chest grouper_611,family_avg,2025
210,Bastard halibut_612,taxon_group_avg,2024
210,Bastard halibut_612,taxon_group_avg,2025
176,Bastard halibut_613,taxon_group_avg,2024
176,Bastard halibut_613,taxon_group_avg,2025
135,Bastard halibuts nei_614,taxon_group_avg,2024
135,Bastard halibuts nei_614,taxon_group_avg,2025
182,Big-scale sand smelt_615,taxon_group_avg,2024
182,Big-scale sand smelt_615,taxon_group_avg,2025
208,Bigeye trevally_616,region_family_avg,2024
208,Bigeye trevally_616,region_family_avg,2025
216,Bigeye trevally_617,region_family_avg,2024
216,Bigeye trevally_617,region_family_avg,2025
134,Black ark_618,taxon_group_avg,2024
134,Black ark_618,taxon_group_avg,2025
208,Black grouper_619,family_avg,2024
208,Black grouper_619,family_avg,2025
216,Black jack_620,region_family_avg,2024
216,Black jack_620,region_family_avg,2025
216,Blackbanded trevally_621,region_family_avg,2024
216,Blackbanded trevally_621,region_family_avg,2025
210,Blackhead seabream_622,family_avg,2024
210,Blackhead seabream_622,family_avg,2025
14,Blackhead seabream_623,family_avg,2024
14,Blackhead seabream_623,family_avg,2025
20,Blackhead seabream_624,family_avg,2024
20,Blackhead seabream_624,family_avg,2025
216,Blacksaddled coralgrouper_625,family_avg,2024
216,Blacksaddled coralgrouper_625,family_avg,2025
182,Blackspot seabream_626,region_family_avg,2024
182,Blackspot seabream_626,region_family_avg,2025
183,Blackspot seabream_627,region_family_avg,2024
183,Blackspot seabream_627,region_family_avg,2025
216,Blacktail snapper_628,taxon_group_avg,2024
216,Blacktail snapper_628,taxon_group_avg,2025
206,Blacktip grouper_629,family_avg,2024
206,Blacktip grouper_629,family_avg,2025
20,Blood cockle_630,taxon_group_avg,2024
25,Blood cockle_631,taxon_group_avg,2024
206,Blood cockle_632,taxon_group_avg,2024
20,Blood cockle_630,taxon_group_avg,2025
25,Blood cockle_631,taxon_group_avg,2025
206,Blood cockle_632,taxon_group_avg,2025
14,Blood cockle_633,taxon_group_avg,2024
14,Blood cockle_633,taxon_group_avg,2025
209,Blood cockle_634,taxon_group_avg,2024
209,Blood cockle_634,taxon_group_avg,2025
24,Blood cockle_635,taxon_group_avg,2024
