rgn_id,taxa_code,taxa_group,family,year,tonnes,vyear
207,Whiteleg shrimp_482,SH,Penaeidae,2008,0,2025
208,Whiteleg shrimp_488,SH,Penaeidae,2008,0,2025
209,Whiteleg shrimp_479,SH,Penaeidae,2008,0,2025
216,Whiteleg shrimp_487,SH,Penaeidae,2008,0,2025
13,Whiteleg shrimp_483,SH,Penaeidae,2009,0,2024
14,Whiteleg shrimp_478,SH,Penaeidae,2009,0,2024
15,Whiteleg shrimp_490,SH,Penaeidae,2009,0,2024
20,Whiteleg shrimp_489,SH,Penaeidae,2009,0,2024
25,Whiteleg shrimp_480,SH,Penaeidae,2009,0,2024
78,Whiteleg shrimp_484,SH,Penaeidae,2009,0,2024
102,Whiteleg shrimp_491,SH,Penaeidae,2009,0,2024
110,Whiteleg shrimp_468,SH,Penaeidae,2009,0,2024
112,Whiteleg shrimp_486,SH,Penaeidae,2009,0,2024
119,Whiteleg shrimp_474,SH,Penaeidae,2009,0,2024
129,Whiteleg shrimp_462,SH,Penaeidae,2009,0,2024
130,Whiteleg shrimp_472,SH,Penaeidae,2009,0,2024
131,Whiteleg shrimp_467,SH,Penaeidae,2009,0,2024
132,Whiteleg shrimp_466,SH,Penaeidae,2009,0,2024
133,Whiteleg shrimp_463,SH,Penaeidae,2009,0,2024
134,Whiteleg shrimp_475,SH,Penaeidae,2009,0,2024
135,Whiteleg shrimp_471,SH,Penaeidae,2009,0,2024
136,Whiteleg shrimp_485,SH,Penaeidae,2009,0,2024
137,Whiteleg shrimp_461,SH,Penaeidae,2009,0,2024
138,Whiteleg shrimp_464,SH,Penaeidae,2009,0,2024
139,Whiteleg shrimp_473,SH,Penaeidae,2009,0,2024
163,Whiteleg shrimp_469,SH,Penaeidae,2009,0,2024
164,Whiteleg shrimp_470,SH,Penaeidae,2009,0,2024
166,Whiteleg shrimp_481,SH,Penaeidae,2009,0,2024
168,Whiteleg shrimp_476,SH,Penaeidae,2009,0,2024
171,Whiteleg shrimp_465,SH,Penaeidae,2009,0,2024
191,Whiteleg shrimp_492,SH,Penaeidae,2009,0,2024
194,Whiteleg shrimp_477,SH,Penaeidae,2009,NA_to_zero,2024
203,Whiteleg shrimp_493,SH,Penaeidae,2009,0,2024
206,Whiteleg shrimp_494,SH,Penaeidae,2009,0,2024
207,Whiteleg shrimp_482,SH,Penaeidae,2009,0,2024
208,Whiteleg shrimp_488,SH,Penaeidae,2009,0,2024
209,Whiteleg shrimp_479,SH,Penaeidae,2009,0,2024
216,Whiteleg shrimp_487,SH,Penaeidae,2009,0,2024
13,Whiteleg shrimp_483,SH,Penaeidae,2009,0,2025
14,Whiteleg shrimp_478,SH,Penaeidae,2009,0,2025
15,Whiteleg shrimp_490,SH,Penaeidae,2009,0,2025
20,Whiteleg shrimp_489,SH,Penaeidae,2009,0,2025
25,Whiteleg shrimp_480,SH,Penaeidae,2009,0,2025
78,Whiteleg shrimp_484,SH,Penaeidae,2009,0,2025
102,Whiteleg shrimp_491,SH,Penaeidae,2009,0,2025
110,Whiteleg shrimp_468,SH,Penaeidae,2009,0,2025
112,Whiteleg shrimp_486,SH,Penaeidae,2009,0,2025
119,Whiteleg shrimp_474,SH,Penaeidae,2009,0,2025
129,Whiteleg shrimp_462,SH,Penaeidae,2009,0,2025
130,Whiteleg shrimp_472,SH,Penaeidae,2009,0,2025
131,Whiteleg shrimp_467,SH,Penaeidae,2009,0,2025
132,Whiteleg shrimp_466,SH,Penaeidae,2009,0,2025
133,Whiteleg shrimp_463,SH,Penaeidae,2009,0,2025
134,Whiteleg shrimp_475,SH,Penaeidae,2009,0,2025
135,Whiteleg shrimp_471,SH,Penaeidae,2009,0,2025
136,Whiteleg shrimp_485,SH,Penaeidae,2009,0,2025
137,Whiteleg shrimp_461,SH,Penaeidae,2009,0,2025
138,Whiteleg shrimp_464,SH,Penaeidae,2009,0,2025
139,Whiteleg shrimp_473,SH,Penaeidae,2009,0,2025
163,Whiteleg shrimp_469,SH,Penaeidae,2009,0,2025
164,Whiteleg shrimp_470,SH,Penaeidae,2009,0,2025
166,Whiteleg shrimp_481,SH,Penaeidae,2009,0,2025
168,Whiteleg shrimp_476,SH,Penaeidae,2009,0,2025
171,Whiteleg shrimp_465,SH,Penaeidae,2009,0,2025
191,Whiteleg shrimp_492,SH,Penaeidae,2009,0,2025
194,Whiteleg shrimp_477,SH,Penaeidae,2009,NA_to_zero,2025
203,Whiteleg shrimp_493,SH,Penaeidae,2009,0,2025
206,Whiteleg shrimp_494,SH,Penaeidae,2009,0,2025
207,Whiteleg shrimp_482,SH,Penaeidae,2009,0,2025
208,Whiteleg shrimp_488,SH,Penaeidae,2009,0,2025
209,Whiteleg shrimp_479,SH,Penaeidae,2009,0,2025
216,Whiteleg shrimp_487,SH,Penaeidae,2009,0,2025
6,Whiteleg shrimp_495,SH,Penaeidae,2010,0,2024
13,Whiteleg shrimp_483,SH,Penaeidae,2010,0,2024
14,Whiteleg shrimp_478,SH,Penaeidae,2010,0,2024
15,Whiteleg shrimp_490,SH,Penaeidae,2010,0,2024
20,Whiteleg shrimp_489,SH,Penaeidae,2010,0,2024
25,Whiteleg shrimp_480,SH,Penaeidae,2010,0,2024
78,Whiteleg shrimp_484,SH,Penaeidae,2010,0,2024
102,Whiteleg shrimp_491,SH,Penaeidae,2010,NA_to_zero,2024
110,Whiteleg shrimp_468,SH,Penaeidae,2010,0,2024
112,Whiteleg shrimp_486,SH,Penaeidae,2010,0,2024
119,Whiteleg shrimp_474,SH,Penaeidae,2010,0,2024
129,Whiteleg shrimp_462,SH,Penaeidae,2010,0,2024
130,Whiteleg shrimp_472,SH,Penaeidae,2010,0,2024
131,Whiteleg shrimp_467,SH,Penaeidae,2010,0,2024
132,Whiteleg shrimp_466,SH,Penaeidae,2010,0,2024
133,Whiteleg shrimp_463,SH,Penaeidae,2010,0,2024
134,Whiteleg shrimp_475,SH,Penaeidae,2010,0,2024
135,Whiteleg shrimp_471,SH,Penaeidae,2010,NA_to_zero,2024
136,Whiteleg shrimp_485,SH,Penaeidae,2010,0,2024
137,Whiteleg shrimp_461,SH,Penaeidae,2010,0,2024
138,Whiteleg shrimp_464,SH,Penaeidae,2010,0,2024
139,Whiteleg shrimp_473,SH,Penaeidae,2010,0,2024
163,Whiteleg shrimp_469,SH,Penaeidae,2010,0,2024
164,Whiteleg shrimp_470,SH,Penaeidae,2010,0,2024
166,Whiteleg shrimp_481,SH,Penaeidae,2010,0,2024
168,Whiteleg shrimp_476,SH,Penaeidae,2010,0,2024
171,Whiteleg shrimp_465,SH,Penaeidae,2010,0,2024
191,Whiteleg shrimp_492,SH,Penaeidae,2010,0,2024
194,Whiteleg shrimp_477,SH,Penaeidae,2010,NA_to_zero,2024
203,Whiteleg shrimp_493,SH,Penaeidae,2010,NA_to_zero,2024
206,Whiteleg shrimp_494,SH,Penaeidae,2010,0,2024
207,Whiteleg shrimp_482,SH,Penaeidae,2010,0,2024
208,Whiteleg shrimp_488,SH,Penaeidae,2010,0,2024
209,Whiteleg shrimp_479,SH,Penaeidae,2010,0,2024
216,Whiteleg shrimp_487,SH,Penaeidae,2010,0,2024
6,Whiteleg shrimp_495,SH,Penaeidae,2010,0,2025
13,Whiteleg shrimp_483,SH,Penaeidae,2010,0,2025
14,Whiteleg shrimp_478,SH,Penaeidae,2010,0,2025
15,Whiteleg shrimp_490,SH,Penaeidae,2010,0,2025
20,Whiteleg shrimp_489,SH,Penaeidae,2010,0,2025
25,Whiteleg shrimp_480,SH,Penaeidae,2010,0,2025
78,Whiteleg shrimp_484,SH,Penaeidae,2010,0,2025
102,Whiteleg shrimp_491,SH,Penaeidae,2010,NA_to_zero,2025
110,Whiteleg shrimp_468,SH,Penaeidae,2010,0,2025
112,Whiteleg shrimp_486,SH,Penaeidae,2010,0,2025
119,Whiteleg shrimp_474,SH,Penaeidae,2010,0,2025
129,Whiteleg shrimp_462,SH,Penaeidae,2010,0,2025
130,Whiteleg shrimp_472,SH,Penaeidae,2010,0,2025
131,Whiteleg shrimp_467,SH,Penaeidae,2010,0,2025
132,Whiteleg shrimp_466,SH,Penaeidae,2010,0,2025
133,Whiteleg shrimp_463,SH,Penaeidae,2010,0,2025
134,Whiteleg shrimp_475,SH,Penaeidae,2010,0,2025
135,Whiteleg shrimp_471,SH,Penaeidae,2010,NA_to_zero,2025
136,Whiteleg shrimp_485,SH,Penaeidae,2010,0,2025
137,Whiteleg shrimp_461,SH,Penaeidae,2010,0,2025
138,Whiteleg shrimp_464,SH,Penaeidae,2010,0,2025
139,Whiteleg shrimp_473,SH,Penaeidae,2010,0,2025
163,Whiteleg shrimp_469,SH,Penaeidae,2010,0,2025
164,Whiteleg shrimp_470,SH,Penaeidae,2010,0,2025
166,Whiteleg shrimp_481,SH,Penaeidae,2010,0,2025
168,Whiteleg shrimp_476,SH,Penaeidae,2010,0,2025
171,Whiteleg shrimp_465,SH,Penaeidae,2010,0,2025
191,Whiteleg shrimp_492,SH,Penaeidae,2010,0,2025
194,Whiteleg shrimp_477,SH,Penaeidae,2010,NA_to_zero,2025
203,Whiteleg shrimp_493,SH,Penaeidae,2010,NA_to_zero,2025
206,Whiteleg shrimp_494,SH,Penaeidae,2010,0,2025
207,Whiteleg shrimp_482,SH,Penaeidae,2010,0,2025
208,Whiteleg shrimp_488,SH,Penaeidae,2010,0,2025
209,Whiteleg shrimp_479,SH,Penaeidae,2010,0,2025
216,Whiteleg shrimp_487,SH,Penaeidae,2010,0,2025
6,Whiteleg shrimp_495,SH,Penaeidae,2011,0,2024
13,Whiteleg shrimp_483,SH,Penaeidae,2011,0,2024
14,Whiteleg shrimp_478,SH,Penaeidae,2011,0,2024
15,Whiteleg shrimp_490,SH,Penaeidae,2011,0,2024
20,Whiteleg shrimp_489,SH,Penaeidae,2011,0,2024
25,Whiteleg shrimp_480,SH,Penaeidae,2011,0,2024
78,Whiteleg shrimp_484,SH,Penaeidae,2011,0,2024
102,Whiteleg shrimp_491,SH,Penaeidae,2011,NA_to_zero,2024
110,Whiteleg shrimp_468,SH,Penaeidae,2011,0,2024
112,Whiteleg shrimp_486,SH,Penaeidae,2011,0,2024
115,Whiteleg shrimp_496,SH,Penaeidae,2011,0,2024
119,Whiteleg shrimp_474,SH,Penaeidae,2011,0,2024
129,Whiteleg shrimp_462,SH,Penaeidae,2011,0,2024
130,Whiteleg shrimp_472,SH,Penaeidae,2011,0,2024
131,Whiteleg shrimp_467,SH,Penaeidae,2011,0,2024
132,Whiteleg shrimp_466,SH,Penaeidae,2011,0,2024
133,Whiteleg shrimp_463,SH,Penaeidae,2011,0,2024
134,Whiteleg shrimp_475,SH,Penaeidae,2011,0,2024
135,Whiteleg shrimp_471,SH,Penaeidae,2011,NA_to_zero,2024
136,Whiteleg shrimp_485,SH,Penaeidae,2011,0,2024
137,Whiteleg shrimp_461,SH,Penaeidae,2011,0,2024
138,Whiteleg shrimp_464,SH,Penaeidae,2011,0,2024
139,Whiteleg shrimp_473,SH,Penaeidae,2011,0,2024
163,Whiteleg shrimp_469,SH,Penaeidae,2011,0,2024
164,Whiteleg shrimp_470,SH,Penaeidae,2011,0,2024
166,Whiteleg shrimp_481,SH,Penaeidae,2011,0,2024
168,Whiteleg shrimp_476,SH,Penaeidae,2011,0,2024
171,Whiteleg shrimp_465,SH,Penaeidae,2011,0,2024
191,Whiteleg shrimp_492,SH,Penaeidae,2011,0,2024
194,Whiteleg shrimp_477,SH,Penaeidae,2011,NA_to_zero,2024
203,Whiteleg shrimp_493,SH,Penaeidae,2011,0,2024
206,Whiteleg shrimp_494,SH,Penaeidae,2011,0,2024
207,Whiteleg shrimp_482,SH,Penaeidae,2011,0,2024
208,Whiteleg shrimp_488,SH,Penaeidae,2011,0,2024
209,Whiteleg shrimp_479,SH,Penaeidae,2011,0,2024
216,Whiteleg shrimp_487,SH,Penaeidae,2011,0,2024
6,Whiteleg shrimp_495,SH,Penaeidae,2011,0,2025
13,Whiteleg shrimp_483,SH,Penaeidae,2011,0,2025
14,Whiteleg shrimp_478,SH,Penaeidae,2011,0,2025
15,Whiteleg shrimp_490,SH,Penaeidae,2011,0,2025
20,Whiteleg shrimp_489,SH,Penaeidae,2011,0,2025
25,Whiteleg shrimp_480,SH,Penaeidae,2011,0,2025
78,Whiteleg shrimp_484,SH,Penaeidae,2011,0,2025
102,Whiteleg shrimp_491,SH,Penaeidae,2011,NA_to_zero,2025
110,Whiteleg shrimp_468,SH,Penaeidae,2011,0,2025
112,Whiteleg shrimp_486,SH,Penaeidae,2011,0,2025
115,Whiteleg shrimp_496,SH,Penaeidae,2011,0,2025
119,Whiteleg shrimp_474,SH,Penaeidae,2011,0,2025
129,Whiteleg shrimp_462,SH,Penaeidae,2011,0,2025
130,Whiteleg shrimp_472,SH,Penaeidae,2011,0,2025
131,Whiteleg shrimp_467,SH,Penaeidae,2011,0,2025
132,Whiteleg shrimp_466,SH,Penaeidae,2011,0,2025
133,Whiteleg shrimp_463,SH,Penaeidae,2011,0,2025
134,Whiteleg shrimp_475,SH,Penaeidae,2011,0,2025
135,Whiteleg shrimp_471,SH,Penaeidae,2011,NA_to_zero,2025
136,Whiteleg shrimp_485,SH,Penaeidae,2011,0,2025
137,Whiteleg shrimp_461,SH,Penaeidae,2011,0,2025
138,Whiteleg shrimp_464,SH,Penaeidae,2011,0,2025
139,Whiteleg shrimp_473,SH,Penaeidae,2011,0,2025
163,Whiteleg shrimp_469,SH,Penaeidae,2011,0,2025
164,Whiteleg shrimp_470,SH,Penaeidae,2011,0,2025
166,Whiteleg shrimp_481,SH,Penaeidae,2011,0,2025
168,Whiteleg shrimp_476,SH,Penaeidae,2011,0,2025
171,Whiteleg shrimp_465,SH,Penaeidae,2011,0,2025
191,Whiteleg shrimp_492,SH,Penaeidae,2011,0,2025
194,Whiteleg shrimp_477,SH,Penaeidae,2011,NA_to_zero,2025
203,Whiteleg shrimp_493,SH,Penaeidae,2011,0,2025
206,Whiteleg shrimp_494,SH,Penaeidae,2011,0,2025
207,Whiteleg shrimp_482,SH,Penaeidae,2011,0,2025
208,Whiteleg shrimp_488,SH,Penaeidae,2011,0,2025
209,Whiteleg shrimp_479,SH,Penaeidae,2011,0,2025
216,Whiteleg shrimp_487,SH,Penaeidae,2011,0,2025
6,Whiteleg shrimp_495,SH,Penaeidae,2012,0,2024
13,Whiteleg shrimp_483,SH,Penaeidae,2012,0,2024
14,Whiteleg shrimp_478,SH,Penaeidae,2012,0,2024
15,Whiteleg shrimp_490,SH,Penaeidae,2012,0,2024
20,Whiteleg shrimp_489,SH,Penaeidae,2012,0,2024
25,Whiteleg shrimp_480,SH,Penaeidae,2012,0,2024
78,Whiteleg shrimp_484,SH,Penaeidae,2012,0,2024
102,Whiteleg shrimp_491,SH,Penaeidae,2012,NA_to_zero,2024
110,Whiteleg shrimp_468,SH,Penaeidae,2012,0,2024
112,Whiteleg shrimp_486,SH,Penaeidae,2012,0,2024
115,Whiteleg shrimp_496,SH,Penaeidae,2012,0,2024
119,Whiteleg shrimp_474,SH,Penaeidae,2012,0,2024
129,Whiteleg shrimp_462,SH,Penaeidae,2012,0,2024
130,Whiteleg shrimp_472,SH,Penaeidae,2012,0,2024
131,Whiteleg shrimp_467,SH,Penaeidae,2012,0,2024
132,Whiteleg shrimp_466,SH,Penaeidae,2012,0,2024
133,Whiteleg shrimp_463,SH,Penaeidae,2012,0,2024
134,Whiteleg shrimp_475,SH,Penaeidae,2012,0,2024
135,Whiteleg shrimp_471,SH,Penaeidae,2012,NA_to_zero,2024
136,Whiteleg shrimp_485,SH,Penaeidae,2012,0,2024
137,Whiteleg shrimp_461,SH,Penaeidae,2012,0,2024
138,Whiteleg shrimp_464,SH,Penaeidae,2012,0,2024
139,Whiteleg shrimp_473,SH,Penaeidae,2012,0,2024
163,Whiteleg shrimp_469,SH,Penaeidae,2012,0,2024
164,Whiteleg shrimp_470,SH,Penaeidae,2012,0,2024
166,Whiteleg shrimp_481,SH,Penaeidae,2012,0,2024
168,Whiteleg shrimp_476,SH,Penaeidae,2012,0,2024
171,Whiteleg shrimp_465,SH,Penaeidae,2012,0,2024
191,Whiteleg shrimp_492,SH,Penaeidae,2012,0,2024
194,Whiteleg shrimp_477,SH,Penaeidae,2012,NA_to_zero,2024
203,Whiteleg shrimp_493,SH,Penaeidae,2012,0,2024
206,Whiteleg shrimp_494,SH,Penaeidae,2012,0,2024
207,Whiteleg shrimp_482,SH,Penaeidae,2012,0,2024
208,Whiteleg shrimp_488,SH,Penaeidae,2012,0,2024
209,Whiteleg shrimp_479,SH,Penaeidae,2012,0,2024
216,Whiteleg shrimp_487,SH,Penaeidae,2012,0,2024
6,Whiteleg shrimp_495,SH,Penaeidae,2012,0,2025
13,Whiteleg shrimp_483,SH,Penaeidae,2012,0,2025
14,Whiteleg shrimp_478,SH,Penaeidae,2012,0,2025
15,Whiteleg shrimp_490,SH,Penaeidae,2012,0,2025
20,Whiteleg shrimp_489,SH,Penaeidae,2012,0,2025
25,Whiteleg shrimp_480,SH,Penaeidae,2012,0,2025
78,Whiteleg shrimp_484,SH,Penaeidae,2012,0,2025
102,Whiteleg shrimp_491,SH,Penaeidae,2012,NA_to_zero,2025
110,Whiteleg shrimp_468,SH,Penaeidae,2012,0,2025
112,Whiteleg shrimp_486,SH,Penaeidae,2012,0,2025
115,Whiteleg shrimp_496,SH,Penaeidae,2012,0,2025
119,Whiteleg shrimp_474,SH,Penaeidae,2012,0,2025
129,Whiteleg shrimp_462,SH,Penaeidae,2012,0,2025
130,Whiteleg shrimp_472,SH,Penaeidae,2012,0,2025
131,Whiteleg shrimp_467,SH,Penaeidae,2012,0,2025
132,Whiteleg shrimp_466,SH,Penaeidae,2012,0,2025
133,Whiteleg shrimp_463,SH,Penaeidae,2012,0,2025
134,Whiteleg shrimp_475,SH,Penaeidae,2012,0,2025
135,Whiteleg shrimp_471,SH,Penaeidae,2012,NA_to_zero,2025
136,Whiteleg shrimp_485,SH,Penaeidae,2012,0,2025
137,Whiteleg shrimp_461,SH,Penaeidae,2012,0,2025
138,Whiteleg shrimp_464,SH,Penaeidae,2012,0,2025
139,Whiteleg shrimp_473,SH,Penaeidae,2012,0,2025
163,Whiteleg shrimp_469,SH,Penaeidae,2012,0,2025
164,Whiteleg shrimp_470,SH,Penaeidae,2012,0,2025
166,Whiteleg shrimp_481,SH,Penaeidae,2012,0,2025
168,Whiteleg shrimp_476,SH,Penaeidae,2012,0,2025
171,Whiteleg shrimp_465,SH,Penaeidae,2012,0,2025
191,Whiteleg shrimp_492,SH,Penaeidae,2012,0,2025
194,Whiteleg shrimp_477,SH,Penaeidae,2012,NA_to_zero,2025
203,Whiteleg shrimp_493,SH,Penaeidae,2012,0,2025
206,Whiteleg shrimp_494,SH,Penaeidae,2012,0,2025
207,Whiteleg shrimp_482,SH,Penaeidae,2012,0,2025
208,Whiteleg shrimp_488,SH,Penaeidae,2012,0,2025
209,Whiteleg shrimp_479,SH,Penaeidae,2012,0,2025
216,Whiteleg shrimp_487,SH,Penaeidae,2012,0,2025
6,Whiteleg shrimp_495,SH,Penaeidae,2013,NA_to_zero,2024
13,Whiteleg shrimp_483,SH,Penaeidae,2013,0,2024
14,Whiteleg shrimp_478,SH,Penaeidae,2013,0,2024
15,Whiteleg shrimp_490,SH,Penaeidae,2013,0,2024
20,Whiteleg shrimp_489,SH,Penaeidae,2013,0,2024
25,Whiteleg shrimp_480,SH,Penaeidae,2013,0,2024
78,Whiteleg shrimp_484,SH,Penaeidae,2013,0,2024
102,Whiteleg shrimp_491,SH,Penaeidae,2013,NA_to_zero,2024
110,Whiteleg shrimp_468,SH,Penaeidae,2013,0,2024
112,Whiteleg shrimp_486,SH,Penaeidae,2013,0,2024
115,Whiteleg shrimp_496,SH,Penaeidae,2013,0,2024
119,Whiteleg shrimp_474,SH,Penaeidae,2013,0,2024
129,Whiteleg shrimp_462,SH,Penaeidae,2013,0,2024
130,Whiteleg shrimp_472,SH,Penaeidae,2013,0,2024
131,Whiteleg shrimp_467,SH,Penaeidae,2013,0,2024
132,Whiteleg shrimp_466,SH,Penaeidae,2013,0,2024
133,Whiteleg shrimp_463,SH,Penaeidae,2013,0,2024
134,Whiteleg shrimp_475,SH,Penaeidae,2013,0,2024
135,Whiteleg shrimp_471,SH,Penaeidae,2013,NA_to_zero,2024
136,Whiteleg shrimp_485,SH,Penaeidae,2013,0,2024
137,Whiteleg shrimp_461,SH,Penaeidae,2013,0,2024
138,Whiteleg shrimp_464,SH,Penaeidae,2013,0,2024
139,Whiteleg shrimp_473,SH,Penaeidae,2013,0,2024
163,Whiteleg shrimp_469,SH,Penaeidae,2013,0,2024
164,Whiteleg shrimp_470,SH,Penaeidae,2013,0,2024
166,Whiteleg shrimp_481,SH,Penaeidae,2013,0,2024
168,Whiteleg shrimp_476,SH,Penaeidae,2013,0,2024
171,Whiteleg shrimp_465,SH,Penaeidae,2013,0,2024
191,Whiteleg shrimp_492,SH,Penaeidae,2013,0,2024
194,Whiteleg shrimp_477,SH,Penaeidae,2013,NA_to_zero,2024
203,Whiteleg shrimp_493,SH,Penaeidae,2013,0,2024
206,Whiteleg shrimp_494,SH,Penaeidae,2013,0,2024
207,Whiteleg shrimp_482,SH,Penaeidae,2013,0,2024
208,Whiteleg shrimp_488,SH,Penaeidae,2013,0,2024
209,Whiteleg shrimp_479,SH,Penaeidae,2013,0,2024
216,Whiteleg shrimp_487,SH,Penaeidae,2013,0,2024
6,Whiteleg shrimp_495,SH,Penaeidae,2013,NA_to_zero,2025
13,Whiteleg shrimp_483,SH,Penaeidae,2013,0,2025
14,Whiteleg shrimp_478,SH,Penaeidae,2013,0,2025
15,Whiteleg shrimp_490,SH,Penaeidae,2013,0,2025
20,Whiteleg shrimp_489,SH,Penaeidae,2013,0,2025
25,Whiteleg shrimp_480,SH,Penaeidae,2013,0,2025
78,Whiteleg shrimp_484,SH,Penaeidae,2013,0,2025
102,Whiteleg shrimp_491,SH,Penaeidae,2013,NA_to_zero,2025
110,Whiteleg shrimp_468,SH,Penaeidae,2013,0,2025
112,Whiteleg shrimp_486,SH,Penaeidae,2013,0,2025
115,Whiteleg shrimp_496,SH,Penaeidae,2013,0,2025
119,Whiteleg shrimp_474,SH,Penaeidae,2013,0,2025
129,Whiteleg shrimp_462,SH,Penaeidae,2013,0,2025
130,Whiteleg shrimp_472,SH,Penaeidae,2013,0,2025
131,Whiteleg shrimp_467,SH,Penaeidae,2013,0,2025
132,Whiteleg shrimp_466,SH,Penaeidae,2013,0,2025
133,Whiteleg shrimp_463,SH,Penaeidae,2013,0,2025
134,Whiteleg shrimp_475,SH,Penaeidae,2013,0,2025
135,Whiteleg shrimp_471,SH,Penaeidae,2013,NA_to_zero,2025
136,Whiteleg shrimp_485,SH,Penaeidae,2013,0,2025
137,Whiteleg shrimp_461,SH,Penaeidae,2013,0,2025
138,Whiteleg shrimp_464,SH,Penaeidae,2013,0,2025
139,Whiteleg shrimp_473,SH,Penaeidae,2013,0,2025
163,Whiteleg shrimp_469,SH,Penaeidae,2013,0,2025
164,Whiteleg shrimp_470,SH,Penaeidae,2013,0,2025
166,Whiteleg shrimp_481,SH,Penaeidae,2013,0,2025
168,Whiteleg shrimp_476,SH,Penaeidae,2013,0,2025
171,Whiteleg shrimp_465,SH,Penaeidae,2013,0,2025
191,Whiteleg shrimp_492,SH,Penaeidae,2013,0,2025
194,Whiteleg shrimp_477,SH,Penaeidae,2013,NA_to_zero,2025
203,Whiteleg shrimp_493,SH,Penaeidae,2013,0,2025
206,Whiteleg shrimp_494,SH,Penaeidae,2013,0,2025
207,Whiteleg shrimp_482,SH,Penaeidae,2013,0,2025
208,Whiteleg shrimp_488,SH,Penaeidae,2013,0,2025
209,Whiteleg shrimp_479,SH,Penaeidae,2013,0,2025
216,Whiteleg shrimp_487,SH,Penaeidae,2013,0,2025
6,Whiteleg shrimp_495,SH,Penaeidae,2014,NA_to_zero,2024
13,Whiteleg shrimp_483,SH,Penaeidae,2014,0,2024
14,Whiteleg shrimp_478,SH,Penaeidae,2014,0,2024
15,Whiteleg shrimp_490,SH,Penaeidae,2014,0,2024
20,Whiteleg shrimp_489,SH,Penaeidae,2014,0,2024
25,Whiteleg shrimp_480,SH,Penaeidae,2014,0,2024
50,Whiteleg shrimp_497,SH,Penaeidae,2014,0,2024
78,Whiteleg shrimp_484,SH,Penaeidae,2014,0,2024
102,Whiteleg shrimp_491,SH,Penaeidae,2014,NA_to_zero,2024
110,Whiteleg shrimp_468,SH,Penaeidae,2014,NA_to_zero,2024
112,Whiteleg shrimp_486,SH,Penaeidae,2014,0,2024
115,Whiteleg shrimp_496,SH,Penaeidae,2014,0,2024
119,Whiteleg shrimp_474,SH,Penaeidae,2014,0,2024
129,Whiteleg shrimp_462,SH,Penaeidae,2014,0,2024
130,Whiteleg shrimp_472,SH,Penaeidae,2014,0,2024
131,Whiteleg shrimp_467,SH,Penaeidae,2014,0,2024
132,Whiteleg shrimp_466,SH,Penaeidae,2014,0,2024
133,Whiteleg shrimp_463,SH,Penaeidae,2014,0,2024
134,Whiteleg shrimp_475,SH,Penaeidae,2014,0,2024
135,Whiteleg shrimp_471,SH,Penaeidae,2014,NA_to_zero,2024
136,Whiteleg shrimp_485,SH,Penaeidae,2014,0,2024
137,Whiteleg shrimp_461,SH,Penaeidae,2014,0,2024
138,Whiteleg shrimp_464,SH,Penaeidae,2014,0,2024
139,Whiteleg shrimp_473,SH,Penaeidae,2014,0,2024
163,Whiteleg shrimp_469,SH,Penaeidae,2014,0,2024
164,Whiteleg shrimp_470,SH,Penaeidae,2014,0,2024
166,Whiteleg shrimp_481,SH,Penaeidae,2014,NA_to_zero,2024
168,Whiteleg shrimp_476,SH,Penaeidae,2014,0,2024
171,Whiteleg shrimp_465,SH,Penaeidae,2014,0,2024
191,Whiteleg shrimp_492,SH,Penaeidae,2014,0,2024
194,Whiteleg shrimp_477,SH,Penaeidae,2014,NA_to_zero,2024
203,Whiteleg shrimp_493,SH,Penaeidae,2014,0,2024
206,Whiteleg shrimp_494,SH,Penaeidae,2014,0,2024
207,Whiteleg shrimp_482,SH,Penaeidae,2014,0,2024
208,Whiteleg shrimp_488,SH,Penaeidae,2014,0,2024
209,Whiteleg shrimp_479,SH,Penaeidae,2014,0,2024
216,Whiteleg shrimp_487,SH,Penaeidae,2014,0,2024
6,Whiteleg shrimp_495,SH,Penaeidae,2014,NA_to_zero,2025
13,Whiteleg shrimp_483,SH,Penaeidae,2014,0,2025
14,Whiteleg shrimp_478,SH,Penaeidae,2014,0,2025
15,Whiteleg shrimp_490,SH,Penaeidae,2014,0,2025
20,Whiteleg shrimp_489,SH,Penaeidae,2014,0,2025
25,Whiteleg shrimp_480,SH,Penaeidae,2014,0,2025
50,Whiteleg shrimp_497,SH,Penaeidae,2014,0,2025
78,Whiteleg shrimp_484,SH,Penaeidae,2014,0,2025
102,Whiteleg shrimp_491,SH,Penaeidae,2014,NA_to_zero,2025
110,Whiteleg shrimp_468,SH,Penaeidae,2014,NA_to_zero,2025
112,Whiteleg shrimp_486,SH,Penaeidae,2014,0,2025
115,Whiteleg shrimp_496,SH,Penaeidae,2014,0,2025
119,Whiteleg shrimp_474,SH,Penaeidae,2014,0,2025
129,Whiteleg shrimp_462,SH,Penaeidae,2014,0,2025
130,Whiteleg shrimp_472,SH,Penaeidae,2014,0,2025
131,Whiteleg shrimp_467,SH,Penaeidae,2014,0,2025
132,Whiteleg shrimp_466,SH,Penaeidae,2014,0,2025
133,Whiteleg shrimp_463,SH,Penaeidae,2014,0,2025
134,Whiteleg shrimp_475,SH,Penaeidae,2014,0,2025
135,Whiteleg shrimp_471,SH,Penaeidae,2014,NA_to_zero,2025
136,Whiteleg shrimp_485,SH,Penaeidae,2014,0,2025
