"zone","uv_2005_2009.2005_2009_mol_1km","uv_2006_2010.2005_2009_mol_1km","uv_2007_2011.2005_2009_mol_1km","uv_2008_2012.2005_2009_mol_1km","uv_2009_2013.2005_2009_mol_1km","uv_2010_2014.2005_2009_mol_1km","uv_2011_2015.2005_2009_mol_1km","uv_2012_2016.2005_2009_mol_1km","uv_2013_2017.2005_2009_mol_1km","uv_2014_2018.2005_2009_mol_1km","uv_2015_2019.2005_2009_mol_1km","uv_2016_2020.2005_2009_mol_1km","uv_2017_2021.2005_2009_mol_1km","uv_2018_2022.2005_2009_mol_1km"
135,0,0.0256717245453816,0.0246977841971045,0.0518723723116337,0.0391723243429104,0.0182236376255964,0.0108985647372854,0.0322845421115604,0.0611893289155113,0.0540683192443026,0.166183351049342,0.248441835540853,0.167481314787893,0.100287193601607
136,0,0.066276745903691,0.0244862749075697,0.0610055123638555,0.149746122913339,0.0186656709255884,0.00204550151756627,0.0347925905947471,0.0303521222621797,0.0373555076347802,0.144363189026831,0.139812634242592,0.0391559957632501,0.00904794764853075
137,0,0.0157489799127236,0.0485414860245485,0.0868051440255205,0.0638523389095936,0.032241064553379,0.0427876795202845,0.0630844353969094,0.0273318602967181,0.0930589058316103,0.0481734996816607,0.041658170402133,0.0264895424998887,0.00473018439328586
138,0,0.0562794407675651,0.0347178921537777,0.0880272770957751,0.0763160215115616,0.0754554106948229,0.0445876089997727,0.193785246957475,0.104504294278097,0.145288584313699,0.155146703459507,0.174320339932606,0.0160956639507119,0.0150975696585162
139,0,0.043995429867225,0.0393428525716818,0.0272161036582406,0.0881890833208402,0.0356844933320924,0.00272984529431927,0.0339145655591889,0.0474842057490484,0.0149195015343623,0.139168703129308,0.192370295223321,0.055083417606987,0.0217973178998383
140,0,0.0584177638333874,0.0150403034915286,0.021685347000164,0.106396150371781,0.0367062716955196,0.00372151799503137,0.0299237382893665,0.0382904456102348,0.00579648157063682,0.171472603742705,0.211195514586516,0.0997611984200899,0.0246093321524866
141,0,0.00574442595476168,0.0242362495396621,0.102409616682504,0.0615656977663274,0.0256616206972994,0.0135834301748843,0.0591580172688043,0.0352498785097543,0.050314249165129,0.0950009263761357,0.242024084213625,0.179453204035105,0.131657891936125
143,0,0.0102884332827341,0.02890505428146,0.116568406948645,0.0702280307446459,0.0555244050123442,0.0177994175752499,0.0644615580262156,0.0283551637277593,0.0215480480232845,0.0412129342430813,0.154869571754351,0.124341553438789,0.105092299573403
144,0,0.00129626722718292,0.0207777328742762,0.0783583880271571,0.0256475543089681,0.0364082894285141,0.0370764602041254,0.0634167195918683,0.0677410457117926,0.0797937964740058,0.144520577478421,0.295498012222712,0.337974086784257,0.277282609523384
145,0,0.00954436500787977,0.0450238294569864,0.0977155232036883,0.0621038685559107,0.0663206411945838,0.0489571570960495,0.044357364764994,0.0312403507577756,0.0344705664614282,0.0474117866297568,0.176547007550262,0.207426823593622,0.196912604741771
146,0,0.0466643233886036,0.00477112004385134,0.00263543478919611,0.0100435405324412,0.00573419190080794,0.00672937837115534,0.0297319074319449,0.0452144768082968,0.00872741180844263,0.0238925760707206,0.0321873433599427,0.00730060194360457,0.0121774668065014
147,0,0.0281007987088105,0.013384240000493,0.0146290622710727,0.022449143642469,0.0127418239522249,0.0178381885265262,0.0567067222072489,0.0526236279884477,0.0330171553487676,0.0907935281356723,0.0353264604234685,0.0101388002007307,0.0237245986351149
148,0,0.00937921925154579,0.00113260673350607,0.00448685717121518,0.00793095127829704,0.00259846011182437,0.00326655433988938,0.0100383006425824,0.0111787986492385,0.024153954745482,0.0536214539617947,0.0384352972421148,0.0360302172021536,0.00329449511169038
149,0,0,0,0,0,0,0,0,0,0,0,2.19133047912902e-06,2.73916326728021e-06,0
150,0,0.00550573876818588,0.0138502271119288,0.0434969218825855,0.0636763711248246,0.0145720751520508,0.0364212559814543,0.10077518534687,0.0762871358752947,0.11561717433034,0.192296426380604,0.160420933499848,0.133027770783219,0.0259734698375529
151,0,0.0513091290356961,0.0105634352143768,0.0188942309922857,0.0131641275563541,0.00323460799586147,0.00861660436192441,0.144306900798733,0.116868473044877,0.128823906138935,0.19296400590774,0.0976938985850193,0.00510758613005273,0.023348463113594
152,0,0.0553102833753482,0.0187568502836033,0.0492692556828717,0.0180825957078857,0.009954899544168,0.0165914996935398,0.120537144447322,0.0687697928898649,0.0868462646443727,0.168155539550558,0.100085828305961,0.004977449772084,0.0139281138735794
153,0,0.0370227296786136,0.00317255933587021,0.00677787173388222,0.0139060232059815,0.0102688468807866,0.0256611346503964,0.112120083699677,0.120418265299416,0.0770437446664099,0.0964696873081802,0.0227726400652294,0.00175217986354233,0.00543840407320994
154,0,0.0158365524731129,0,5.02920339801388e-05,0.00180223100340335,0,0.0313595287198068,0.199778325562405,0.193752809333608,0.0869899032948096,0.123068352652943,0.0174703949893859,0,0
155,0,0.0258432605050618,0.000390512657660495,0.00426221105644353,0.00206271525258602,0.000580669140824492,0.0148720298376061,0.17317450028398,0.165587689759418,0.102337405181927,0.161847946082743,0.0498872858860373,0.000172966793575653,0.00416927257876464
156,0,0.00567410700450572,0.00559220008942283,0.0132484308405802,8.00778212456725e-06,0,0,0,0,0.00278888313251904,0.0041833248416328,0,0.000227579190750047,0.00365935884786947
157,0,0,0,0.000586921801700689,0.000586921801700689,0,0,0,0,0.00101857938552089,0,0.000366040676603189,0.00672399938990755,0.0229629124110859
158,0,0,0.000984498413196259,0.00298344708712539,0.00261028051057938,0.00224915276197857,0.00149694528706556,0.00265829066728323,0.00164083073348595,0.0315537358364457,0.0375386881344941,0.0601897663229664,0.0777846203387687,0.0770858987957892
159,0,0.000973685803621346,0.000173142502501301,0,0,7.16968335450381e-05,0,0.0070742659977376,0.0397167657015708,0.0440208581277316,0.397004818967691,0.442698243466822,0.269636245259447,0.120175203484729
161,0,0.0458358880406444,0.0294629863580293,0.0508678042195624,0.0358740825792159,0.00803045360130318,0.00295267007423855,0.0661252159576868,0.0415532549166198,0.0636106882512291,0.111996554058663,0.0769142112475259,3.61819942913466e-05,0.015286527325022
162,0,0.0559983551658187,0.0360180865574786,0.0583157646979631,0.077208229149202,0.0655297840748193,0.0737499559148844,0.124150484442582,0.130717493373533,0.0891728420047721,0.155033568422622,0.214939416962661,0.247512399889431,0.380708420630985
163,0,0.0156911858604827,0.0647310257768162,0.0855945457019898,0.0877623054484218,0.0999338473682992,0.116213135400107,0.150385628554911,0.232113974212848,0.25092240107777,0.366348342681343,0.457812426994661,0.35032850223631,0.282220853170435
164,0,0.0360005198755751,0.0382558956256795,0.0886409331089444,0.0380038287343523,0.0254652975210845,0.021612915596214,0.180893646910212,0.175239342454057,0.181268662671961,0.501343838926686,0.547902929775355,0.406696058890838,0.331840331387874
166,0,0.043353380050442,0.0377883513159815,0.0585865528518727,0.127751842800653,0.081128838832876,0.0416762121014351,0.129272034124365,0.154610692669224,0.13547083611586,0.391369123403292,0.463070087275167,0.311201936179759,0.225687745497545
167,0,0.0169551004336323,0.0435826340147335,0.0331723549194239,0.09486242898487,0.00966742765285052,0,0.00438307954707187,0.00648452708762509,0.00441404137114478,0.0310337762531871,0.0434137398248706,0.00343676440191965,0
168,0,0.0130767374432841,0.0526426578077731,0.054633497801194,0.0802011258511061,0.00327497347706018,0,0,0,0,0,0.00059117190470064,0,0
169,0,0.0142211980474471,0.11339620918405,0.115691393734027,0.124998388885112,0.0508416758636551,0,0,0,0.0015070897627909,0.00916352270209225,0.0357696066703058,0.00493106938331954,0
171,0,0.00973089969360449,0.0120123655996216,0.0138570035657904,0.0190914165893557,0.00377514015527048,0.00722064162566019,0.0312292534911249,0.0373465697803684,0.0207395364131522,0.0558375741229182,0.0419761770073102,0.00921567888184095,0.00968636558937186
172,0,0.0237475631618432,0.064215159576875,0.0915486518398,0.0669082370230866,0.0781191306303516,0.11161131848874,0.123292236768935,0.0901400029731015,0.0505682567951253,0.0689986323754782,0.104975203741482,0.141436925519658,0.226398820994351
173,0,0.0214382847576127,0.0091318916705174,0.0174236983285362,0.0416605027732875,0.0199286918933857,0.0340497726427908,0.0411832322507961,0.0311382738168444,0.00560232932829682,0.0170068564582344,0.0169640271821239,0.0486280628882682,0.146325766560691
174,0,0,0.00198108156836822,0,0,0.000902925352292515,0.00741404778682352,0.0382591301690866,0.0814113368997008,0.130786266528593,0.121174734681941,0.233627478414036,0.207710762946802,0.228221689823255
175,0,0,0.0022956567529105,0.00382014993823016,0.00261444047665379,0.0106588723800269,0.010957911251529,0.0260401071136676,0.0280133182910322,0.0324737420745725,0.053524773227747,0.161706145841385,0.0928131938631527,0.116661783238005
176,0,0,0.00632338121540267,0.0139928586725748,0.0113890800207799,0.0490578749860788,0.061549132672039,0.0734760817418474,0.0688606932368676,0.0834445827186261,0.11921917865794,0.266206310539496,0.148373312370394,0.173874652182683
177,0,2.08464399637709e-05,0.0213529587638055,0.0710672488271584,0.0400718195030086,0.0552135321480964,0.102137380837214,0.107814312072779,0.125729841473146,0.137707361781866,0.217636087909265,0.363126123018058,0.274310858557593,0.292864438621631
178,0,0,0,0,0,0,0.00158780089970272,0.00132316745256627,0.000529266948493903,0.00489821584288899,0.0119734169470195,0.0503912074769648,0.016129660404723,0.059221477736531
179,0,0.000266721289557804,0.037006526480873,0.0719806747526895,0.0255690393548642,0.0372117178912988,0.0954284910680356,0.056691215671827,0.11907923036904,0.157026342185836,0.24962761706619,0.341520116613551,0.333399724787701,0.270134135917943
180,0,0.0134160837502461,0.0514897670034857,0.139274683931169,0.103225662228353,0.0698929480777988,0.049877832363338,0.0901262160674337,0.0644416378382317,0.0972383742602106,0.156546374030642,0.294508342468253,0.260058982865133,0.237741254094809
181,0,0.0397493771379978,0.0707566491835308,0.106601908704123,0.0903328590635094,0.0787772911021601,0.0243773301298691,0.055367715074622,0.0431906987495583,0.0193389777501616,0.0347481158572854,0.105307045595513,0.100493475037141,0.109633851389047
182,0,0.00244021848708356,0.0736164111420443,0.12389110378044,0.0682916192473353,0.0706008170159109,0.147691939045454,0.109389109751197,0.165176572398812,0.16471797164913,0.249200665052526,0.355781581510578,0.296669224673375,0.225343444866512
183,0,7.69634185309517e-06,0.0525272793045698,0.0923659413371633,0.0732421112107861,0.0435692468877938,0.107312442679865,0.0562523088560564,0.0887949404004314,0.0539440691008459,0.156346601154986,0.249235383683017,0.272092398731727,0.147994184064485
184,0,0.00372102297506507,0.0732410793979324,0.195912034678709,0.112162536167063,0.115639274352199,0.224413604101824,0.184929425097762,0.135800158775542,0.163453364120968,0.238182521931335,0.402468282710728,0.358930088716291,0.404530361600197
185,0,0,0.19531511711928,0.303736756915695,0.19531511711928,0.21550474101049,0.395984389116428,0.214166202428151,0.250529833915043,0.268711664011142,0.412827652473391,0.416173999477749,0.329280521606375,0.291578351537143
186,0,0,0.114714391829754,0.305325533743542,0.148175513985559,0.152214255263141,0.331431072753618,0.218301421048203,0.102450798337949,0.15382676531961,0.229155410576074,0.314293649702701,0.273743904264976,0.218749933722828
187,0,0,0.147152491652448,0.315379888784598,0.217755168071374,0.227386095106626,0.386160837317463,0.248120891433991,0.111176273769189,0.172489570113494,0.283247272050703,0.383467085943919,0.311399840768418,0.304488912977771
188,0,0,0.109090909361839,0.200000002980232,0.127272725105286,0.109090909361839,0.290909081697464,0.0545454546809196,0.0181818176060915,0.036363635212183,0.200000002980232,0.290909081697464,0.272727280855179,0.254545450210571
189,0,0,0,0,0,0,0.0157875580521935,0.0191644785378724,0.0375880623821671,0.0447266477455505,0.0629032676315645,0.130870612926753,0.0955728281466176,0.151176333047124
190,0,0,0.00492337700361454,0,0,0,0,0,0,0,0,0.0710564558486142,0.000139109544364757,0
191,0,0.00246983655571928,0.0170396912519722,0.00100581137854756,9.49337963029265e-05,0.000305248662392259,3.65129999591902e-05,0.000932980150466826,0.00392500125475213,0.00473705029221982,0.0557659617386402,0.173834881292672,0.0560908791004145,0.0214676959093235
192,0,0.0196099966325519,0.066025817738649,0,0,0,0,0,0,0,0,0.181323814675707,0.000741554494508264,0
193,0,0.0270461662062213,0.026646645237512,0.0197522699734012,0.0314430075917165,0.0236345357798232,0.00538582970391041,0.0575444270838294,0.0628283379551392,0.164155467495294,0.306101597275517,0.339482116958294,0.115103800891198,0.031135440303843
194,0,0.0757826895620375,0.100787520455728,0.12167083828097,0.143084814797323,0.0659132335673922,0.0226872123929302,0.0720097384164413,0.050571877807377,0.124482204601581,0.20016573858911,0.243634942343793,0.0904887300140548,0.0348320193879682
195,0,0.0157906565606603,0.0770537076801967,0.0248322892861856,0.0105925944916791,0,0,0,0,1.82572998996928e-05,0.0118620676653415,0.0267687432018823,0.0562588235101037,0.0383793874383774
196,0,0.0451494052235776,0.0898790376476425,0.0520541115513884,0.0472782916001079,0.00794543359096661,0,0,0.000569062346070312,0.00317084041937427,0.0150137780783596,0.0180854717349613,0.0444547702648282,0.0150630445754567
197,0,0.0156891401329621,0,0,0,0,0,0,0,0,0.0160501413594116,0.0235337110030839,0.0725556288552753,0.0246045324675513
198,0,0.0117462309359696,0.10901613674997,0.0574638341160409,0.0256474840202075,0.0111786128185627,0,0,3.64797445571618e-05,0.0227514203900622,0.0605875875482301,0.0789856466338052,0.0903436945445628,0.0704072276741724
199,0,0.0152450515968627,0.0165952174900029,0.0105275604956759,0.0189496075117354,0.0147385840037057,0,0,0.00842204787886026,0.0168440957577205,0.0273716562533964,0.033688191515441,0.0572582293483101,0.0617604407472097
200,0,0.0643168518702269,0.00397795667408869,0.00113438388826516,0.00307090669123139,0.00100568364775568,0,0.0135639333504804,0.011720957982402,0.0213272793483006,0.0741176720357996,0.156824877247219,0.0824490952885434,0.134591191374345
202,0,0.0322003284330276,0.016774006604688,0.000717576504185279,0.00120146860427751,0,0,0,0,0,0.00490180036041703,0.00609625322024232,0.00229888066914415,0.00250181377979992
203,0,0.00509990961097485,0.00475729430274809,0.000878646290166409,0.0014450805564746,4.137960044019e-06,0,0.00232503821589624,0.000584520865508143,3.57457581267369e-06,0.00307538830080745,0.00720185737492802,0.00126645865866065,0.00136220485864332
204,0,0.00244821302606278,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0.0383214692830149,0.0196895016489903,0.00255774235774161,0.000421493626498217,0.000158667492480537,0,0,3.76266832295319e-05,0,0.000551162389566507,0.00696218240370017,0.000520575131741222,4.48529998762632e-06
206,0,0.060967748543179,0.0968761141626823,0.0886856205849467,0.0594692631575639,0.0349960531419168,0.0080617906177638,0.0111689530690221,0.00651273116052298,0.0354776029881301,0.0423171484771746,0.0619659586289827,0.0412453832718916,0.0326079169173746
207,0,0.049741289722382,0.0569959714361773,0.0474017409065031,0.0136907284445425,0.000761034808716202,0.00128531962274914,0.00799032413929717,0.00455393093306141,0.0114940370934373,0.0539513893767984,0.0531577285824822,0.0235830491637417,0.017073039625168
208,0,0.00935972599883474,0.120796675142902,0.222531769264449,0.298607027879165,0.296603118079484,0.21652003904424,0.177590421931718,0.129521011955716,0.269623660071883,0.29056695596345,0.318230688011134,0.354936464619572,0.321578677623503
209,0,0.011979709009161,0.0224107833033672,0.0129783093607594,0.0206638516819731,0.0116050793909138,0.00924242049690224,0.0196129702295966,0.0367267285344788,0.039761581326905,0.114291178270402,0.161393952276835,0.184634683389005,0.176109494833792
210,0,0.0234024304063747,0.0454194703541605,0.0381116182791247,0.0480495356168504,0.0484276928594265,0.0561391454566821,0.110752337908934,0.157898446753765,0.173967617660599,0.315899045261612,0.35912994717801,0.267542019148754,0.224810065792833
212,0,0.00924615452969854,0.0215616737869491,0.0098193503172635,0.00550511551802456,0.00916508033625043,0.00209266447352911,0.0117766802699017,0.0159677453544637,0.0884431530205642,0.0572938792815866,0.0998728924408512,0.168055098542915,0.224066740034737
214,0,0.0738295628809636,0.100225275758349,0.0887589509653601,0.107972576654255,0.141285575478518,0.0641867961893344,0.159505661007363,0.174228704082469,0.0698085602428686,0.0606073061627094,0.327912299115247,0.177320931691218,0.139211423708811
215,0,0,0.036363635212183,0,0,0,0,0,0,0,0.072727270424366,0.436363637447357,0.309090912342072,0.272727280855179
216,0,0.0264525706673365,0.0318963408404372,0.0309802346059273,0.0249427610286274,0.0138684135550323,0.00706038130555572,0.0118641179739737,0.00512892700301873,0.0339879111936768,0.048124536395873,0.0284914990164751,0.0194876508790691,0.0184471132037511
218,0,0.0141707763973008,0.0633166185834643,0.120637442612088,0.0934712265491761,0.103466856590001,0.099708536176009,0.0975807574958476,0.0928915534486289,0.101971692168618,0.110568895429839,0.236206478485668,0.225887539869021,0.228751298779814
219,0,0,0.00816463125807777,0.10722676882205,0.159178126964473,0.185475655142219,0.212595832323181,0.236764015649539,0.278483193323142,0.255422165875714,0.267106530245557,0.414720025193942,0.396590984394984,0.350201161036109
220,0,0.0364281109382286,0,0,0.0466795600950718,0.0116698900237679,0,0.0233397800475359,0.0116698900237679,0,0.163765315204225,0.321534494876016,0.191231463553635,0.115667310800958
221,0,0.020225384223634,0,0,0.00837566056198514,0.00209391514049628,0,0.00418783028099257,0.00209391514049628,0,0.12395859252656,0.272413329921128,0.202253847416186,0.0868367651323626
222,0,0,0.00257680324218533,0.0011399167958702,0.000718288182389107,0.00415499067062396,0.0171999473422282,0.0282582156378363,0.0433367883135335,0.0603666994609509,0.0901284720861545,0.194828820328019,0.155393672680743,0.183049576346248
223,0,0.0113799949632476,0.0729946583669543,0.0882367505497858,0.0832178555245633,0.0966307750882666,0.107533067856272,0.0974445112000461,0.123045480402136,0.144102675216306,0.161935322261657,0.290665527437881,0.276849708973798,0.265073888634494
224,0,0.0335616780251446,0.0217295869343107,0.050857180496018,0.0487932187467367,0.0456557030948279,0.0580028098007428,0.124760774262721,0.118368596347588,0.0725790398712755,0.112367831159468,0.166177822088428,0.117297164022408,0.157016288294466
227,0,0,0,4.298302034537e-05,0,4.298302034537e-05,0.00528153862493734,0.0146679561937461,0.0358908225344076,0.057333978835326,0.146926713402848,0.287271648482475,0.29549752709502,0.254744254673521
228,0,0,0.0021246951608651,0,0,0,0.000304313543316313,0.000912940661124487,0.00213019483438974,0.00972153483261791,0.103945079621849,0.249678267535242,0.263869178802358,0.208359459415454
231,0,0.000551181398493684,0,0,0,0,0,0,0,0,0.0023580528166596,0.0020386543944243,0.000397854203103461,0.00129033801378284
232,0,0,0.0909090936183929,0.290909081697464,0.163636356592178,0.218181818723679,0.381818175315857,0.345454543828964,0.200000002980232,0.236363634467125,0.254545450210571,0.309090912342072,0.236363634467125,0.181818187236786
237,0,0.0137862908817628,0,0,0,0,0,0,0,0,0.038466151403303,0.0314530638206662,0.00976470142290673,0.0276501929957736
244,0,0.0248718617038494,0.0300861381420807,0.00195881317862599,0.0597200420039577,0.00447795874334778,0,0.0317237923903949,0.064353098098685,0.00806293660677407,0.230739424794088,0.267050837829423,0.0609848369133883,0.0203338488079384
245,0,0.0245804050381263,0.0330760687330082,0.0074125321220478,0.0606410497194113,0.0074125321220478,0,0,0.0161658569871245,0,0.221362025546771,0.244926104075467,0.0714151067078786,0.0141475106159458
247,0,0.095328332740758,0.156644410063297,0.145159223254002,0.0621181021393163,0.0356405671567337,0,0,0,0.0107552753574153,0.026083982956098,0.0790981210228359,0.0564274261693476,0.0347863118094306
248,0,0.0493065971303936,0,0,0.0660169747570427,0.0148266697724299,0,0.0334207582911491,0.0259512812735307,0,0.209830821295281,0.361348759011087,0.213598239655615,0.136456647792196
249,0,0.0497742383465853,0,0,0.0658442045492402,0.0160699678489506,0,0.0321399356979013,0.0199808009729331,0,0.189910053539588,0.333252745392409,0.195228786261277,0.11749564276008
250,0,0.00570280042018079,0.0159012024543893,0.00183004551512445,0.0722678682502314,0.00994345801232731,0.000658816403892824,0.0742809186800363,0.112857647148103,0.0232226463302651,0.280923984919995,0.306750337735871,0.0770259854216586,0.0174068879814774
260,0,0.000212303095337918,0.113321007215528,0.11930119454762,0.0728422917039795,0.062006105743361,0.0802052055641942,0.0103077456565263,0.00580395189437343,0.00840588477544898,0.00540820833075513,0.225739379203667,0.241550352618577,0.167176732768074
261,0,0.0144994981540457,0.0746304104442893,0.16902694354476,0.131784244982687,0.144923737196675,0.16663647699556,0.153754363540691,0.150050716721914,0.194629969920918,0.200082847687002,0.305702543396408,0.278925826187396,0.279600532284921
262,0,0.00808562233388864,0.045541711538968,0.124412801715764,0.0838360260928999,0.0845069003853884,0.0735293529765414,0.0653840003273486,0.0524664207671201,0.057462239460046,0.0794211814803203,0.170841077771735,0.168593137495257,0.147594678825631
263,0,0.0466697397808987,0.068060242121687,0.0893014797282412,0.115444336217191,0.0777014441443692,0.0425589690933569,0.0844973111251309,0.121914880178883,0.115383888051912,0.247301435203646,0.334137739920957,0.244873023271663,0.175318367554108
264,0,0.0562600955014668,0.0583792943246357,0.0537214129166349,0.0711934669709877,0.0378647765127202,0.0126079198470231,0.0335512485822268,0.0499307226284888,0.0590660479407398,0.158595106547979,0.210421826093485,0.155561046921224,0.110491375045099
266,0,0.0298322971312981,0.0366700796524089,0.0546889030855519,0.0429584226144807,0.0420361583391506,0.0521881194921295,0.0822474009883552,0.0779685570761536,0.05830268434582,0.0873736172145325,0.0941703234271049,0.0731832036916329,0.122954769296392
267,0,0.0583328395679644,0.0409124312629482,0.051774252552723,0.055364735027079,0.0491662510858445,0.0525486136882974,0.0880274585436937,0.0807042885020548,0.0566364185579776,0.1116277988505,0.125540407300446,0.0696168630520315,0.148573281272423
269,0,0.0297284457079904,0.0123655005922842,0.0114954205784087,0.0172915255972305,0.0177397108008421,0.0239036035010855,0.060981549710783,0.0666063813079987,0.0422076125869636,0.051979516878846,0.0415586990292937,0.0172005074749782,0.0472463214146161
270,0,0.0756789109126714,0.0496203382961877,0.0767372728837199,0.10351339780042,0.0854202230308321,0.111986339972041,0.154328062118358,0.144109904975765,0.0928580536492795,0.115583906028149,0.085720076599562,0.0828904238138381,0.161910664373513
272,0,0.0197589488581107,0.0630466225683852,0.0988191276661178,0.0987600414332102,0.103282448528839,0.122275197894539,0.182164668204135,0.218255253276878,0.249964777223472,0.353383221927279,0.414145667182059,0.344975661347278,0.312578966623348
273,0,0.0157096157329857,0.0578181041310444,0.100524898475767,0.15258201035448,0.158995548858316,0.186839998830595,0.244044145460515,0.28475567580762,0.288378909126121,0.374945864295822,0.492830440574914,0.476323175680862,0.498004836089209
274,0,0.0258310219684635,0.0411403835956247,0.0362633402490099,0.0249038769916192,0.0132491977392208,0.00767105857190002,0.0248796610464442,0.029459344879539,0.0506302632096227,0.153874311484497,0.159400221006005,0.0747987343029573,0.0575655737790201
275,0,0.0145542351941546,0.0264531266226523,0.0400172075628682,0.0396659371268658,0.0302665751077565,0.0407328544803118,0.0906958598229185,0.122121674747682,0.113672319570677,0.190253827256976,0.192201007962575,0.115985501500291,0.0764266804691254
276,0,0.0545566602731603,0.0392703389030535,0.056093244720193,0.102107072583313,0.0878038226029078,0.120047518018732,0.136580868016066,0.136660208307424,0.0844025587478922,0.126293700634419,0.161696796055857,0.21028147136188,0.289250164259083
277,0,0.0285502232063629,0.0336905016224717,0.0441189128346816,0.0625595640944457,0.0630749110801475,0.0648146889107776,0.0916610894739744,0.0819355815815943,0.0432855254536862,0.069443146928984,0.0838664056793706,0.0781006888488685,0.133182297704628
248100,0,0.00864765174725297,0.012782785955384,0.000853865317297592,0.000883949576542635,0.00253851139297966,0.00659648122592641,0.00955832943524094,0.0122893324101165,0.022236096290453,0.0117190499146556,0.0734825190105839,0.12900358939652,0.189482856595678
248200,0,0.000229538429592562,0.00653312623084608,0.0280806831263789,0.0181452685742312,0.0381910298847409,0.0734996412364721,0.100832520195748,0.0632890196580611,0.117617675553209,0.115206135792702,0.178567681650596,0.236141820018184,0.357169505154982
248300,0,0.0187162651664095,0.0805757484090797,0.140374897077691,0.126409493302186,0.216554879103329,0.263400273782689,0.283479390504248,0.286830081642609,0.328162044539591,0.321758610687268,0.355778120383855,0.333601920988368,0.394914595780194
248400,0,0.00925467267016855,0.0231626400589213,0.022419587453612,0.0184603444898516,0.048447020855128,0.0473735653851464,0.0762980912348627,0.0963040581549173,0.150117766359749,0.135337428526023,0.14963149729469,0.159741127325347,0.306692099733408
248500,0,0.00692662605783107,0.0165680783782834,0.010461492029691,0.0095941733312333,0.00705389993430112,0.009665605026441,0.00721030634292838,0.00673712129881288,0.00916143216924398,0.0267063455385354,0.114237990648122,0.204832559198599,0.297985727828077
248600,0,0.00713854805915653,0.0134625697104527,0.0210238349191394,0.0170882322106221,0.0232506259955802,0.0327146084867662,0.019962516179322,0.0246213112432849,0.0378248109388919,0.0465262258618208,0.0906327150719216,0.152437090487335,0.293168674392042
258410,0,0.0548701385976243,0.0440811424649722,0.0330775537049644,0.0282126547342431,0.0139719245298677,0.0267990695439134,0.0298037406392891,0.0369203953960272,0.0546374113649779,0.0663163722862138,0.072589292764843,0.115888935729977,0.253970678023508
258420,0,0.020457377153266,0.0256442008342001,0.015707574416264,0.0112077880338801,0.00306840031552142,0.0184772070888998,0.0222909098021782,0.0722478945258087,0.10615489529434,0.116799431802232,0.118543286084859,0.163272334924183,0.255598188312622
258431,0,0.0185274257734381,0.0502058061983682,0.0512416324155754,0.0419893601399439,0.0206992608998435,0.0503604434817397,0.0426566317046989,0.111885829230342,0.127664998198345,0.178662849114531,0.144534253874697,0.196158987492931,0.327560790607859
258432,0,0.0881765347409146,0.104419304413701,0.0513277289094407,0.0231848852584291,0.00356508521261887,0.00873395744063494,0.00921844565847519,0.05201760494198,0.103094302415,0.110318317307426,0.140055770503579,0.220536803373156,0.324677079796473
258441,0,0.0254890163340175,0.0412586680435423,0.0609725954666337,0.0686146847945082,0.0826691031613466,0.133656246293004,0.111041598072693,0.0941093741268667,0.127396261394151,0.0881128555736091,0.0479927936969497,0.0482680055695297,0.253947082257368
258442,0,0.0549083379593255,0.0684216436513242,0.0718347455513004,0.0676638539315062,0.0589277955588443,0.155085954279827,0.147155920665929,0.165369681013806,0.198406627219933,0.182645954252858,0.082408638340277,0.129152765327388,0.356699274412362
258510,0,0.0851332411759355,0.108977535944896,0.169529593285054,0.17081628850876,0.170961304035937,0.249538260195702,0.252194891732082,0.24812573248919,0.241788758263874,0.246297124245304,0.135515410159654,0.144965403666161,0.301227325994863
258520,0,0.0649090375760397,0.155690329730378,0.188983052772122,0.198052051246673,0.159566807811113,0.210463563182622,0.166025964690681,0.163798080289374,0.176671193026266,0.17174234127907,0.120635515846899,0.180041199209878,0.404406305341921
258600,0,0.0589497381836492,0.171428824291645,0.160905091425401,0.21572482059947,0.190165626527645,0.316497714845782,0.185185667074558,0.221156157406469,0.208566651586979,0.222359885042944,0.0831715034312137,0.112147103749716,0.324087241724975
258700,0,0.133797520745595,0.221715683916682,0.198646733751892,0.181519537078194,0.187286744330763,0.229351977845001,0.110773384080429,0.118935150074283,0.159230234741422,0.145844080210521,0.0574128560970376,0.125667353604887,0.443088831162679
288100,0,0.0463909682851939,0.0520430480993272,0.0603014831873766,0.0615003005425866,0.0474848783846347,0.104725574204937,0.110471287677588,0.164043325269994,0.211595265710299,0.246889249580562,0.247842601091162,0.364854979346852,0.483868618217483
288200,0,0.0162808852861108,0.0459945990962792,0.0382694088813882,0.0502143935448807,0.0325435587723401,0.0769149957089205,0.0568203484346245,0.0887277218944311,0.110966714331684,0.13742805128557,0.153691237840517,0.252701048750163,0.275582767132377
288300,0,0.0131619343917673,0.0366653079827175,0.0246703142904009,0.0373022607531684,0.0175495296188736,0.0160860964850235,0.00617276685617415,0.0059361595530873,0.00284014695054969,0.00518696960430113,0.0414106973287547,0.0938480393508975,0.167740435672905
