"zone","uv_2005_2009.2005_2009_mol_1km","uv_2006_2010.2005_2009_mol_1km","uv_2007_2011.2005_2009_mol_1km","uv_2008_2012.2005_2009_mol_1km","uv_2009_2013.2005_2009_mol_1km","uv_2010_2014.2005_2009_mol_1km","uv_2011_2015.2005_2009_mol_1km","uv_2012_2016.2005_2009_mol_1km","uv_2013_2017.2005_2009_mol_1km","uv_2014_2018.2005_2009_mol_1km","uv_2015_2019.2005_2009_mol_1km","uv_2016_2020.2005_2009_mol_1km"
159,0,0.00149188537631548,0.00236824955161025,0.000589557893875902,0,0,0,0.00604931328643923,0.046546523931533,0.0547043708375616,0.463154462310367,0.519109122162401
161,0,0.0491639963021903,0.0493020876742081,0.0794100888552986,0.0548292965927877,0.00971229692668295,0.00306241231915433,0.0545277928185714,0.0254789902521314,0.0529986435145953,0.0965886909500658,0.0607842544117161
162,0,0.067436278857636,0.0464143594010261,0.0718254241488832,0.0927163256462142,0.07822071587572,0.0937337735819639,0.15184883791711,0.156450975962109,0.103543147760207,0.187362979315684,0.26211704501729
163,0,0.0178057268791085,0.0729108891591806,0.0954445003249903,0.0992300822526114,0.11608202895034,0.135203281746099,0.176741192886101,0.272374764443158,0.297378876370041,0.430322067855453,0.536812180429532
164,0,0.0476404115821409,0.0468178951228896,0.0753651165386203,0.0417708991307471,0.0225338323223325,0.0242773593212457,0.189712314755133,0.187021991559567,0.181608345925594,0.522846076507217,0.55684303920266
166,0,0.0452297202067354,0.0382530455760842,0.0717499877735599,0.168519217245968,0.108547724646876,0.0611460154382281,0.164348525607191,0.181760189373009,0.164553874003543,0.455554923325624,0.525995954445132
167,0,0.0197503587678636,0.0552711483568547,0.0454446641228147,0.0893485171446887,0.0139960179773456,0.000199139471420327,0.0056008316862739,0.0116470712615661,0.00723630891429485,0.0386848181229707,0.0551638140570576
168,0,0.0225694764340055,0.059322962646723,0.0558067397516557,0.0821981981815668,0.00928723622747182,0,0,0,0,0.00102479843858293,0.00153719770273204
169,0,0.017336967454935,0.1096895518426,0.115682391505553,0.133830174898965,0.0415303548262599,7.53799094555589e-05,9.66233360482822e-05,6.03039243968873e-05,0.00426951797189031,0.0110653593358602,0.018672151850684
171,0,0.0130348225020534,0.0142824245454772,0.0153684756212092,0.0235107139096235,0.00337329471884473,0.006734564200586,0.0335171989636662,0.0408903708069074,0.0237077458078667,0.064199521151211,0.0471650244914127
172,0,0.0325884065314181,0.082296671211647,0.112036802531792,0.0826602609693099,0.0916285531450528,0.127265916742336,0.146025438401604,0.108341010469953,0.0597481989527483,0.0872417895879416,0.121048612950079
173,0,0.0151978153368882,0.00560034708279257,0.00683459527864178,0.0331086722621856,0.00509080565454282,0.0179707691309593,0.0292126532723565,0.0214157183885019,0.00671304282489035,0.0162529030705631,0.0173259934235629
174,0,0,0.000786290374242418,0,6.52670850940733e-05,0.00325243696021044,0.0106045960632728,0.045942807853918,0.0878744177634883,0.129892656104436,0.132894707344154,0.276454054510732
175,0,0,1.5279555768046e-05,0.00846636458386511,1.5279555768046e-05,0.0253838149383471,0.0475110344150501,0.0911427383415298,0.0825319626425807,0.0834578677469922,0.117224009024184,0.237969026621996
176,0,0,0.00384938835396298,0.0130042857796572,0.00850684552754191,0.036766966290127,0.0677437141301297,0.0990827470156412,0.0848711821112512,0.0946272247805199,0.148486059206046,0.313179409277376
177,0,0,0.00521786691290153,0.0573027331241238,0.0256717193465663,0.0383872032937555,0.115756088989692,0.121422354920364,0.140748818913009,0.153894695981493,0.242713150459148,0.413416137016453
178,0,0,0,0,0,0,0.0311962075341402,0.026880005136183,0.0171806723091792,0.0386109378968608,0.0738078276365124,0.120440001231402
179,0,0.000289961770800117,0.0423997582189233,0.0852310467485566,0.0354386166957625,0.0504065392039586,0.121430651881895,0.0662368697725673,0.133554542571935,0.174356857515311,0.288525621560025,0.418048492468132
180,0,0.0176876913969345,0.0750382981447916,0.178972902002979,0.143674882822254,0.111426349904953,0.0794204385379634,0.125519630623161,0.0878721955814578,0.12035753395983,0.200878635683182,0.36713988972966
181,0,0.0437664144040997,0.0717007745325422,0.101172950439456,0.0901446695567423,0.0967856390286704,0.0241498208700756,0.0685050053804733,0.0635831900698206,0.0304207425721606,0.0481395487672103,0.146124583145988
182,0,0.00184933964744645,0.0825424209153422,0.155991131421315,0.0921436684407943,0.09291181939855,0.181055487634914,0.135158233065833,0.196459242328162,0.192189320716516,0.279939539113935,0.414019796191403
183,0,4.81929592717415e-05,0.0512452805082444,0.0868291612349908,0.062931298610922,0.0336084471099304,0.0987307945375685,0.0486245500990851,0.0781256792187737,0.0482845752097316,0.147859164589517,0.251475581960968
184,0,0.00541493475817931,0.0743204548502159,0.221601585003738,0.134596375816718,0.142246678978114,0.258073045045768,0.222676364092762,0.165463592015643,0.188642710463945,0.277451159655113,0.468677975749353
185,0,0,0.11134316799648,0.153896359486814,0.0678762577794081,0.118130792823672,0.308706437700365,0.0814515074337918,0.144367570868848,0.165644176121504,0.357133530217446,0.458556329180127
186,0,0,0.0612580021826904,0.294868179268651,0.128749275469992,0.134115284029821,0.286495503684503,0.161842589709778,0.0580313944499679,0.109174702669666,0.182246928081716,0.300446620047562
187,0,0,0.149779767433402,0.337054512927191,0.235571087810814,0.245158854214501,0.414037198221698,0.262649564363229,0.140510328255531,0.173192525641744,0.297048328156637,0.430055059364684
188,0,0,0.127659574151039,0.255319148302078,0.191489368677139,0.212765961885452,0.425531923770905,0.106382980942726,0.0425531901419163,0,0.170212760567665,0.297872334718704
189,0,0,0,0,0,0,0.0285138015576455,0.0325872013726199,0.0448074036703677,0.0448074036703677,0.0577820491515503,0.172460889876792
190,0,0,0,0,0,0,0,0,0,0,0,0.0663149360036758
191,0,2.66622570547477e-05,0.00466304645580678,3.99933867491862e-05,0,2.66622570547477e-05,0,0,0.000946510153064074,0.00126201350059139,0.0591465725764207,0.205005757385317
192,0,0,0.059201645144343,0,0,0,0,0,0,0,0,0.183132996281828
193,0,0.0300823426671211,0.0280396185656908,0.0247876212272377,0.0394883103971188,0.0319823004390036,0.0107924605556934,0.0713313774613945,0.0985368401151461,0.227038880169337,0.391181951437767,0.406502293121357
194,0,0.0708886154494962,0.124681017956386,0.145842933835974,0.186226069683899,0.0855879582878517,0.0166588489054935,0.0977781234831493,0.0776557538804032,0.184908722468698,0.274548831332952,0.331260161653201
195,0,0.0160261384981597,0.0855626985539869,0.0193199512767732,0.00381603070750124,0,0,0,0,0.00547579830880646,0.0149019820850303,0.0238554803264703
196,0,0.0720859961607519,0.107272036137555,0.0714534547494726,0.0508565060980175,0.0163916847538734,0,0,0,0.00162594827822184,0.00762162000953066,0.0189067948109106
197,0,0.0141779174666884,0.00388885204993881,0,0,0,0,0,0,0,0.0275148271010523,0.060327100694067
198,0,0.0114824907347233,0.114684893639838,0.0624957291762634,0.0312675713598151,0.0122905956567779,0,0,0.000194268968566993,0.0176055287762222,0.0884512588402689,0.117843401707265
199,0,0.0211236936622626,0.0362318090502466,0.0227182381123816,0.0361939477457312,0.0135514338175526,0,0,0,0.00903428894806819,0.039192271558399,0.0681139395812741
200,0,0.0784859814131278,0.00636205639345814,0.00403857813801782,0.00733975635454481,0.000966474170939844,0.000101710330533504,0.015301076169552,0.0129512284126344,0.0207211441437933,0.0766062619495768,0.176893552323986
202,0,0.044663302617452,0.0301906110445371,0.000551064422103398,0.000910230755164132,0,2.46298626302396e-05,7.38895900469236e-05,2.46298626302396e-05,7.38895900469236e-05,0.00363079474237574,0.00495305777461184
203,0,0.00349637476788212,0.00412100797208162,0.00332154069935332,0.00290375077428011,0,0,0.00109122112230839,0.000728765197114197,0,0.00481836651563126,0.00846244255270163
204,0,0.00266843906718649,0,0,0,0,0,0,0,0,0,0
205,0,0.0459964846669728,0.0184521091393873,0.00358351485143752,0.000923817437395018,0.000164898395821688,0,0,0.000164898395821688,9.71748725156099e-05,0.00238271630858501,0.0123958106067586
206,0,0.0806154386007459,0.12434525780102,0.116312067535853,0.0802088849732903,0.0461322085055635,0.00725211992014697,0.0114921831978003,0.00708345543822304,0.0362421311958332,0.0429420245267489,0.0672442901130433
207,0,0.0556549745868686,0.068333614196585,0.0582712081400249,0.0196306339791431,0.00368892303600068,0.00198428105614629,0.010445556332921,0.0051810712247079,0.0125898411450564,0.0630922212632642,0.0594001885211424
208,0,0.0212765950709581,0.234042555093765,0.361702114343643,0.425531923770905,0.425531923770905,0.276595741510391,0.255319148302078,0.212765961885452,0.404255330562592,0.34042552113533,0.361702114343643
209,0,0.013593636023364,0.0197358510913785,0.00850977363748331,0.0185733668594779,0.0110851271509615,0.00917398042948602,0.0227881021103697,0.0394498115785965,0.0426660752775228,0.136359212907357,0.188138152200311
210,0,0.025883573673261,0.0539021508127879,0.0458221876778362,0.0576011144665418,0.0588004923112593,0.0707373383083818,0.135014981063384,0.188925997804473,0.205094637779211,0.370974234374005,0.416907831719582
212,0,0.0127700827178628,0.0279019377737197,0.0150359073838821,0.00828594052370827,0.00869548415773597,0.00192548940053091,0.00949332835202469,0.0128944961314695,0.108006779266289,0.0694961812306793,0.125031870477995
214,0,0.0847487884094788,0.12016736256103,0.10383321405221,0.119918256000066,0.140511240281322,0.0733305213778793,0.166853005526896,0.180150788653845,0.0774311586369087,0.0888320873355637,0.411641425881865
215,0,0.0425531901419163,0.0425531901419163,0,0,0,0,0,0,0,0.0638297870755196,0.489361703395844
216,0,0.0346231233526644,0.0420469668087492,0.0377251415483756,0.0318289155782106,0.0171606143469228,0.00727113622564421,0.0129422635434664,0.00563620339575709,0.0373555180318916,0.0530934280225758,0.0324264841269119
218,0,0.0187974206928933,0.0751354515893781,0.144917427314969,0.110933103276276,0.125887942392931,0.11845697510309,0.117223627777503,0.108585959613481,0.1199005663122,0.131954733484772,0.287060064154483
219,0,0,0.01732499067592,0.116874392463483,0.201699054162101,0.240312692429732,0.255725907312315,0.300019129736181,0.365579918003712,0.324072245353597,0.349258272073188,0.551290249040374
220,0,0.0404783457993193,0,0,0.0178059448111565,0.0133544589980697,0,0.0133544589980697,0.00890297240557823,0,0.1190961225599,0.297721436894532
221,0,0.0319859425941281,0,0,0.000609982201089531,0.000457486664167268,0,0.000457486664167268,0.000304991100544766,0,0.0914349482488964,0.261214487127187
222,0,0,0.0011400465527964,0.00228009310559279,0,0,0.0228667336908873,0.0359509604663117,0.0542207361187324,0.0855819962293224,0.126197653151342,0.238199095225407
223,0,0.0162989842075795,0.08396090164297,0.105685540389005,0.110539371252539,0.133304354874027,0.147660009492655,0.141046101071084,0.171476583503677,0.196153117906075,0.213724883042471,0.358526996789183
224,0,0.0402450342352372,0.0305776356743263,0.0632694839668416,0.0615913635577626,0.0554347743315009,0.0697183690111506,0.149001824352336,0.135326669605641,0.0811256226056005,0.128646977366027,0.191066313871412
227,0,0,0,0,0,0.0177116336627923,0.0708465346511691,0.0177116336627923,0.145258030710504,0.25509279719653,0.315470793462814,0.450260299713688
228,0,0,0,0,0,0.00116916155612746,0.00446426643749403,0.00109836828759131,0.0247754987804766,0.0471418812919057,0.186042574993976,0.34986891481972
231,0,0.00229990798262748,0,0,0,0,0,0,0,0,0.0148307946710733,0.013690860429895
232,0,0,0.106382980942726,0.361702114343643,0.212765961885452,0.234042555093765,0.404255330562592,0.297872334718704,0.0851063802838326,0.0851063802838326,0.0851063802838326,0.170212760567665
237,0,0.0633344064933943,0,0,0,0,0,0,0,0,0.0618978016234596,0.0903326470374506
244,0,0.0191829737160711,0.0269543067339628,0.0138340343301224,0.0706080865154195,0.0131960477342181,0,0.0468198760985411,0.0581435210016107,0.0119200756976485,0.239027278477218,0.284774677305759
245,0,0.0198946354121044,0.041398767240149,0.0226013227166106,0.0932906572112471,0.0150675480380476,0,0.0271673726066781,0.0429468401900181,0,0.246703532884056,0.280294928115593
247,0,0.128467884746925,0.216714394089146,0.196593154348268,0.100109277029523,0.0648709170017384,0,0.00186181120183907,0,0.00180287936412184,0.0391016744381405,0.112177951191848
248,0,0.039756579922593,0,0,0.0749220906646337,0.0556576445510568,0,0.0556576445510568,0.0411372346030434,0.00031770747548117,0.201414782790154,0.348154441388876
249,0,0.0262941104513992,0,0,0.0503249303829311,0.0377436988886138,0,0.0377436988886138,0.0274257557113328,0,0.155293356631597,0.294402510953406
250,0,0.0313078763644031,0.0303759364158848,0.0109218676343993,0.0880757432039731,0.0288916255289118,0,0.094456801093806,0.126204802302351,0.0345866529856202,0.292866303079015,0.344043259557653
260,0,0.000430481219298253,0.131753425514226,0.140059308334124,0.0855350004687681,0.0730025525089499,0.0931266665491984,0.010134455337226,0.00580709986908902,0.010304057573043,0.00942943145732021,0.27348654135802
261,0,0.0162919812008961,0.0894488393225054,0.206179501102447,0.162552359415732,0.178017339330538,0.210413141635683,0.197075175551188,0.186793090311236,0.243320405443154,0.247554981927259,0.368956147648756
262,0,0.0112496298617706,0.0537632394372963,0.147245288619151,0.102293984942213,0.105092214736467,0.0848675386874977,0.0805458160969126,0.0603189665143253,0.0666311988256728,0.0894745253466019,0.205968596040796
263,0,0.0540215803959707,0.0796740416596142,0.103918448146027,0.135099375484295,0.0924895146274483,0.0477543522928541,0.0955017355225602,0.136454416936174,0.131229082461342,0.286055008046184,0.390626686916928
264,0,0.0654296538759938,0.0690944426340762,0.0645868317601622,0.0843514361217232,0.0442413374316866,0.014110414768507,0.0399671465394837,0.0579119830644843,0.0705021647354714,0.183608241960809,0.245195272711502
266,0,0.0378864321562398,0.0454932728579483,0.0694255287961086,0.0562029700406229,0.0526930595871978,0.0644971338328237,0.09896369765597,0.0922800381105926,0.0682709904688188,0.104033637949442,0.112835992693852
267,0,0.0711752788618755,0.0505501198176362,0.0640727767447058,0.0709873437089921,0.0631195950148587,0.0685711123415916,0.110455376227222,0.100980105040575,0.0726925072006414,0.135451830488891,0.152621116874564
269,0,0.0356017460518655,0.0151030541629209,0.0147004236970544,0.0208148873660906,0.0219803198834233,0.0305045050616624,0.0743382534143004,0.0788152932296902,0.0507474224817763,0.0622313567224404,0.0481816713793993
270,0,0.094604796298547,0.0616604036802201,0.0971486029835394,0.131015608497816,0.106132379441585,0.137324135110069,0.186931226193304,0.17175717834837,0.109973792891113,0.135992882294128,0.100250973808433
272,0,0.0238967525376411,0.0743305946561892,0.115490586369711,0.115523712579739,0.121934872306493,0.143267624336646,0.209646544979454,0.253140438948094,0.289135124010176,0.408070359763229,0.47813505248095
273,0,0.0220576455436191,0.0755422388898128,0.129678990655281,0.189956048316979,0.1968741726313,0.229044610866075,0.300220548615307,0.349711097417311,0.361216306056198,0.464082821088715,0.602524706261389
274,0,0.0278281734366968,0.0484724596296038,0.0451306325421415,0.0283797992882338,0.0156247658931943,0.00890340230944077,0.0282205806376538,0.0332937773187729,0.059907433879063,0.182321865350122,0.189987453201599
275,0,0.0175207898009986,0.0322971617292369,0.046792080451301,0.047101358617999,0.0359581264769215,0.0462145311103545,0.103148494257827,0.139591395973544,0.1304930471368,0.218328532306769,0.223942889912266
276,0,0.067248802872459,0.0479786009670638,0.0684446010848346,0.122851884239062,0.106089445908201,0.148792772329899,0.169270829794093,0.16812702512632,0.102865689680879,0.155896386001367,0.197767627251389
277,0,0.0369862305153815,0.0447346807455666,0.0579274416913295,0.0813065374389408,0.081420849288606,0.0822508133135395,0.113731116534056,0.101125707267827,0.054659888051543,0.0857671528979775,0.103216423745212
248100,0,0.0117669047698386,0.02056935458145,0.00411222143225106,0.0033744598204802,0.00582082672794677,0.00760497553596871,0.0111622488880543,0.0143038791452956,0.0253582691708016,0.012227991764765,0.0908812327862874
248200,0,0,0.00731931499264042,0.0278082112414421,0.0124402051844251,0.0293482676973805,0.0774595456267979,0.102562791355416,0.0582217968507476,0.124421681322742,0.111697314547356,0.18213811753977
248300,0,0.0229317338507937,0.0960892647113141,0.165170386332241,0.131587340144571,0.240131167258625,0.293557046933228,0.315987562424289,0.321711049778596,0.361126916362402,0.356268922310637,0.402294902784535
248400,0,0.0203900571508874,0.0330998251080509,0.0338738927307413,0.0272489401139963,0.068185086477339,0.0555204434087795,0.0894685491920607,0.119891337391268,0.194395213411124,0.164564880741764,0.195806031739107
248500,0,0.00701186385183921,0.0186755439752364,0.00888330787810942,0.00957260172518181,0.00930801226689459,0.0130753586890384,0.0101170465777262,0.00933799957956839,0.0120069351494126,0.0345341324598152,0.133870775448314
248600,0,0.011153244189684,0.0184194348914269,0.027792358228359,0.0214562179893545,0.0315802972322465,0.0425366146737417,0.0258803906509779,0.0337904053032076,0.058624301345857,0.07080125111772,0.134481788795334
258410,0,0.0745336679847785,0.0596231043227417,0.0458341221500376,0.0388263476189277,0.0207069122679549,0.0339848551394122,0.0372352313572791,0.0501165924300366,0.0764204049553604,0.0895532790954889,0.0930439945861635
258420,0,0.023638870768759,0.0348886673733952,0.0209783838695765,0.0150403931820729,0.00490547394385743,0.016601453941894,0.0198065056002511,0.0815305575924056,0.127539860503253,0.135874241789781,0.147435481025403
258431,0,0.0284589904584303,0.073015486969417,0.0719005152442211,0.0497732843207504,0.0282512560096995,0.076493948362411,0.0676787132489411,0.164236142770422,0.193668577394512,0.2669801523831,0.188763090080425
258432,0,0.130414152641892,0.156438728874228,0.0794656116295037,0.0270627085999309,0.00516961902175889,0.00722839627795761,0.00703377106012056,0.0398298625694478,0.100248294783421,0.109194447129309,0.152692134622957
258441,0,0.0383621688980205,0.055961508402591,0.0817585154712667,0.0892589937172064,0.104249914214714,0.16519113742336,0.142275431998367,0.125307031775681,0.173282949315371,0.121139965007117,0.065791630076579
258442,0,0.0752137658882592,0.081604247050474,0.0815958203033204,0.0803238546226107,0.0710733624124432,0.183865427245874,0.178318639566428,0.211490343724904,0.255580136893999,0.236920351261943,0.119122373317822
258510,0,0.103945226799042,0.123378196398886,0.194607170804109,0.183938808425816,0.193810466823016,0.292960961391188,0.306812962403582,0.30348185770305,0.29645361109739,0.301744194712151,0.166622961904109
258520,0,0.0825454219728732,0.183147928679314,0.220146204528773,0.21492532453027,0.173064234184553,0.234338277300839,0.185508898848095,0.19979279077775,0.208927354739688,0.206988786818437,0.140011346115881
258600,0,0.0847493551351187,0.187234187680995,0.181746919267768,0.252108541316433,0.213421190635099,0.365417180809516,0.236151065904688,0.263157069921789,0.223485154300886,0.231803981055609,0.0634608488450618
258700,0,0.161482815308882,0.223924370391757,0.207939424313033,0.225092616810117,0.245832686228411,0.300195645902299,0.169922454157967,0.194364251195502,0.237022995494237,0.214979137972106,0.114309495489413
288100,0,0.0650083726683265,0.0734591237552712,0.0844336677903727,0.0881277340926664,0.0704740704537296,0.141833383406141,0.159667222586735,0.237391551382425,0.309891728887946,0.355472868502788,0.354303898004577
288200,0,0.02213462250679,0.063008822726482,0.0535451103343187,0.0660656559919438,0.0416571918561799,0.0949594555439379,0.070556495124969,0.107555522227991,0.140269933054653,0.175292248207668,0.194305809872362
288300,0,0.0213339824935334,0.0567021321017735,0.0402821548699182,0.0549766026357146,0.0243017927938511,0.0210095594807868,0.00938373996104334,0.00994147005737454,0.00551420423713276,0.0080389996878758,0.0546439923348622
