iucn_sid,sciname,sis_id,scientific_name,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,subpopulation_name,infra_name,authority,ssc_groups,common_names,synonyms
135301,Oncorhynchus nerka,135368,"Oncorhynchus nerka COLUMBIA RIVER: Upper, Headwater/Arrow, Whatsan Lk",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"COLUMBIA RIVER: Upper, Headwater/Arrow, Whatsan Lk",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135326,Oncorhynchus nerka COLUMBIA RIVER: Wallowa Lk,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,COLUMBIA RIVER: Wallowa Lk,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135363,Oncorhynchus nerka COLUMBIA RIVER: Wenatchee,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,COLUMBIA RIVER: Wenatchee,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135316,Oncorhynchus nerka COLUMBIA RIVER: Yakima R,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,COLUMBIA RIVER: Yakima R,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135348,Oncorhynchus nerka COOK INLET,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,COOK INLET,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135347,Oncorhynchus nerka COPPER RIVER,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,COPPER RIVER,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135379,Oncorhynchus nerka EASTERN ARCTIC (COLD),ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,EASTERN ARCTIC (COLD),NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135306,Oncorhynchus nerka EASTERN ARCTIC CURRENT (WARM),ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,EASTERN ARCTIC CURRENT (WARM),NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135310,"Oncorhynchus nerka FRASER RIVER, LILLOOET: Birkenhead (late)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, LILLOOET: Birkenhead (late)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201444,"Oncorhynchus nerka FRASER RIVER, LOWER: Big Silver (late)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, LOWER: Big Silver (late)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201439,"Oncorhynchus nerka FRASER RIVER, LOWER: Chilliwack Lk (early summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, LOWER: Chilliwack Lk (early summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201440,"Oncorhynchus nerka FRASER RIVER, LOWER: Cultus Lk (late)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, LOWER: Cultus Lk (late)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201441,"Oncorhynchus nerka FRASER RIVER, LOWER: Harrison River (late)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, LOWER: Harrison River (late)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135369,"Oncorhynchus nerka FRASER RIVER, LOWER: Upper Pitt R (early summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, LOWER: Upper Pitt R (early summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201442,"Oncorhynchus nerka FRASER RIVER, LOWER: Weaver (late)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, LOWER: Weaver (late)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135372,"Oncorhynchus nerka FRASER RIVER, LOWER: Widgeon Creek (late)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, LOWER: Widgeon Creek (late)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201449,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Chilko (early summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, MIDDLE: Chilko (early summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201450,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Chilko (summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, MIDDLE: Chilko (summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135315,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Gates Ck and Channel (early summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, MIDDLE: Gates Ck and Channel (early summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135303,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Nadina, Nechako (early summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, MIDDLE: Nadina, Nechako (early summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201447,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Nahatlatch (early summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, MIDDLE: Nahatlatch (early summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201452,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Nechako (summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, MIDDLE: Nechako (summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201451,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Quesnel (summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, MIDDLE: Quesnel (summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201453,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Stuart (early Stuart)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, MIDDLE: Stuart (early Stuart)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201454,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Stuart (summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, MIDDLE: Stuart (summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201448,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Taseko (early summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, MIDDLE: Taseko (early summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135332,"Oncorhynchus nerka FRASER RIVER, N THOMPSON: Kamloops (early summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, N THOMPSON: Kamloops (early summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201445,"Oncorhynchus nerka FRASER RIVER, S THOMPSON: Shuswap (early summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, S THOMPSON: Shuswap (early summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201446,"Oncorhynchus nerka FRASER RIVER, S THOMPSON: Shuswap, Kamloops (late)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, S THOMPSON: Shuswap, Kamloops (late)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135336,"Oncorhynchus nerka FRASER RIVER, UPPER: Bowron (early summer)",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"FRASER RIVER, UPPER: Bowron (early summer)",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135354,Oncorhynchus nerka HECATE STRAIT-Q.C. SOUND: Atnarko R,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,HECATE STRAIT-Q.C. SOUND: Atnarko R,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135360,Oncorhynchus nerka HECATE STRAIT-Q.C. SOUND: Bella Coola R,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,HECATE STRAIT-Q.C. SOUND: Bella Coola R,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201438,Oncorhynchus nerka HECATE STRAIT-Q.C. SOUND: E Hadai Gwaii,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,HECATE STRAIT-Q.C. SOUND: E Hadai Gwaii,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201437,Oncorhynchus nerka HECATE STRAIT-Q.C. SOUND: Hecate Strait,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,HECATE STRAIT-Q.C. SOUND: Hecate Strait,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135376,Oncorhynchus nerka HECATE STRAIT-Q.C. SOUND: Kitimat to Kitlope R,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,HECATE STRAIT-Q.C. SOUND: Kitimat to Kitlope R,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135338,Oncorhynchus nerka HECATE STRAIT-Q.C. SOUND: Lowe Lk/Granville Ch,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,HECATE STRAIT-Q.C. SOUND: Lowe Lk/Granville Ch,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135381,Oncorhynchus nerka HECATE STRAIT-Q.C. SOUND: Queen Charlotte Sound,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,HECATE STRAIT-Q.C. SOUND: Queen Charlotte Sound,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135351,Oncorhynchus nerka KAMCHATKA RIVER,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,KAMCHATKA RIVER,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135375,Oncorhynchus nerka KANCHALAN RIVER,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,KANCHALAN RIVER,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135355,Oncorhynchus nerka KOBUK RIVER,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,KOBUK RIVER,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135365,Oncorhynchus nerka KODIAK ISLAND,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,KODIAK ISLAND,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135343,Oncorhynchus nerka KUSKOKWIM RIVER,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,KUSKOKWIM RIVER,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201431,Oncorhynchus nerka NASS RIVER: Coastal,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,NASS RIVER: Coastal,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201430,Oncorhynchus nerka NASS RIVER: Gingit,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,NASS RIVER: Gingit,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201429,Oncorhynchus nerka NASS RIVER: Upper Nass,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,NASS RIVER: Upper Nass,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135328,Oncorhynchus nerka NASS-SKEENA ESTUARY: Hugh Smith Lk/Boca de Quadra,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,NASS-SKEENA ESTUARY: Hugh Smith Lk/Boca de Quadra,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135333,Oncorhynchus nerka NASS-SKEENA ESTUARY: N Hadai Gwaii,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,NASS-SKEENA ESTUARY: N Hadai Gwaii,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135352,Oncorhynchus nerka NASS-SKEENA ESTUARY: North of Nass,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,NASS-SKEENA ESTUARY: North of Nass,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135324,Oncorhynchus nerka NOATAK RIVER,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,NOATAK RIVER,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135327,Oncorhynchus nerka OKHOTSK-OYASHIO MIXING,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,OKHOTSK-OYASHIO MIXING,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201499,Oncorhynchus nerka OUTER ISLANDS: NW Vancouver Island,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,OUTER ISLANDS: NW Vancouver Island,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201500,Oncorhynchus nerka OUTER ISLANDS: W Hadai Gwaii,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,OUTER ISLANDS: W Hadai Gwaii,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135345,Oncorhynchus nerka PENZHINA INTRACOASTAL,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,PENZHINA INTRACOASTAL,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135334,Oncorhynchus nerka PRINCE WILLIAM SOUND,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,PRINCE WILLIAM SOUND,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135319,Oncorhynchus nerka PUGET SOUND-GEORGIA BASIN: Baker Lk/Puget Sound,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,PUGET SOUND-GEORGIA BASIN: Baker Lk/Puget Sound,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135344,Oncorhynchus nerka PUGET SOUND-GEORGIA BASIN: Glendale Ck/Knight Inl,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,PUGET SOUND-GEORGIA BASIN: Glendale Ck/Knight Inl,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135366,Oncorhynchus nerka PUGET SOUND-GEORGIA BASIN: Klinaklini River,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,PUGET SOUND-GEORGIA BASIN: Klinaklini River,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135337,"Oncorhynchus nerka PUGET SOUND-GEORGIA BASIN: Nimpkish, Mackenzie R",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"PUGET SOUND-GEORGIA BASIN: Nimpkish, Mackenzie R",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135356,"Oncorhynchus nerka PUGET SOUND-GEORGIA BASIN: Phillips R, Heydon Ck",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"PUGET SOUND-GEORGIA BASIN: Phillips R, Heydon Ck",NA,(Walbaum 1792),,,
135301,Oncorhynchus nerka,135380,Oncorhynchus nerka PUGET SOUND-GEORGIA BASIN: Quatse R/N Vancouver I,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,PUGET SOUND-GEORGIA BASIN: Quatse R/N Vancouver I,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135323,Oncorhynchus nerka PUGET SOUND-GEORGIA BASIN: Schoen Ck/Davie R,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,PUGET SOUND-GEORGIA BASIN: Schoen Ck/Davie R,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135330,"Oncorhynchus nerka PUGET SOUND-GEORGIA BASIN: Village Bay Ck, Sakinaw",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"PUGET SOUND-GEORGIA BASIN: Village Bay Ck, Sakinaw",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135302,Oncorhynchus nerka SEA OF OKHOTSK CURRENT (COLD),ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,SEA OF OKHOTSK CURRENT (COLD),NA,"Walbaum, 1792",,,
135301,Oncorhynchus nerka,135311,Oncorhynchus nerka SEASONAL UPWELLING CLINE,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,SEASONAL UPWELLING CLINE,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135359,Oncorhynchus nerka SHELIKHOV GULF (COLD),ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,SHELIKHOV GULF (COLD),NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201432,"Oncorhynchus nerka SKEENA R, LOWER: Alastair",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"SKEENA R, LOWER: Alastair",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201434,"Oncorhynchus nerka SKEENA R, LOWER: Kitsumkalum",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"SKEENA R, LOWER: Kitsumkalum",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135353,"Oncorhynchus nerka SKEENA R, LOWER: McDonnel Lk/Zymoetz R",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"SKEENA R, LOWER: McDonnel Lk/Zymoetz R",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201433,"Oncorhynchus nerka SKEENA R, LOWER: Schulbuckhand",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"SKEENA R, LOWER: Schulbuckhand",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201436,"Oncorhynchus nerka SKEENA R, MIDDLE: Babine",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"SKEENA R, MIDDLE: Babine",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,201435,"Oncorhynchus nerka SKEENA R, MIDDLE: Kispiox R, Club",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"SKEENA R, MIDDLE: Kispiox R, Club",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135373,"Oncorhynchus nerka SKEENA R, MIDDLE: Nanika Lk/Morice R",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"SKEENA R, MIDDLE: Nanika Lk/Morice R",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135321,"Oncorhynchus nerka SKEENA R, UPPER",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"SKEENA R, UPPER",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135340,Oncorhynchus nerka SOUTHEAST BERING SEA INNER SHELF,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,SOUTHEAST BERING SEA INNER SHELF,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135325,"Oncorhynchus nerka STIKINE RIVER, LOWER",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"STIKINE RIVER, LOWER",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135357,Oncorhynchus nerka TRANSBOUNDARY FJORDS: Kah Sheets Lk/S Kupreanof Is,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,TRANSBOUNDARY FJORDS: Kah Sheets Lk/S Kupreanof Is,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135362,Oncorhynchus nerka TRANSBOUNDARY FJORDS: Kunk Lk/E Etolin Is,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,TRANSBOUNDARY FJORDS: Kunk Lk/E Etolin Is,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135312,Oncorhynchus nerka TRANSBOUNDARY FJORDS: North,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,TRANSBOUNDARY FJORDS: North,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135308,Oncorhynchus nerka TRANSBOUNDARY FJORDS: Petersburg Lk/N Kupreanof Is,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,TRANSBOUNDARY FJORDS: Petersburg Lk/N Kupreanof Is,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135358,Oncorhynchus nerka TRANSBOUNDARY FJORDS: Shipley Lk/N Kosciusko Is,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,TRANSBOUNDARY FJORDS: Shipley Lk/N Kosciusko Is,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135342,Oncorhynchus nerka TRANSBOUNDARY FJORDS: South,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,TRANSBOUNDARY FJORDS: South,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135371,Oncorhynchus nerka VANCOUVER ISLAND COASTAL CURRENT,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,VANCOUVER ISLAND COASTAL CURRENT,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135346,Oncorhynchus nerka VELIKAYA RIVER,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,VELIKAYA RIVER,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135313,Oncorhynchus nerka WESTERN ARCTIC CURRENT (COLD),ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,WESTERN ARCTIC CURRENT (COLD),NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135370,Oncorhynchus nerka WESTERN KAMCHATKA CURRENT (WARM),ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,WESTERN KAMCHATKA CURRENT (WARM),NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135335,Oncorhynchus nerka YUKON RIVER,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,YUKON RIVER,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135329,Oncorhynchus nerka YUKON RIVER INFLUENCE,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,YUKON RIVER INFLUENCE,NA,"(Walbaum, 1792)",,,
13653,Monachus monachus,120868933,Monachus monachus Cabo Blanco subpopulation,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,Cabo Blanco subpopulation,NA,"(Hermann, 1779)",,,
13653,Monachus monachus,120868935,Monachus monachus Eastern Mediterranean subpopulation,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,Eastern Mediterranean subpopulation,NA,"(Hermann, 1779)",,,
13653,Monachus monachus,120868931,Monachus monachus Madeira Islands subpopulation,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,Madeira Islands subpopulation,NA,"(Hermann, 1779)",,,
