year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes
2015,TRUE,FALSE,FALSE,40723,https://www.iucnredlist.org/species/40723/48037446,Typhaeus hiostius,EN,48037446,2,scope,NA
2015,TRUE,FALSE,FALSE,47415494,https://www.iucnredlist.org/species/47415494/48037451,Ceratophyus hoffmannseggi,NT,48037451,2,scope,NA
2015,TRUE,FALSE,FALSE,47415498,https://www.iucnredlist.org/species/47415498/48037456,Ceratophyus martinezi,EN,48037456,2,scope,NA
2015,TRUE,FALSE,FALSE,47415635,https://www.iucnredlist.org/species/47415635/48037461,Ceratophyus rossii,EN,48037461,2,scope,NA
2015,TRUE,FALSE,FALSE,47415770,https://www.iucnredlist.org/species/47415770/48037466,Geotrupes ibericus,LC,48037466,2,scope,NA
2015,TRUE,FALSE,FALSE,47415784,https://www.iucnredlist.org/species/47415784/48037476,Thorectes baraudi,EN,48037476,2,scope,NA
2015,TRUE,FALSE,FALSE,47416380,https://www.iucnredlist.org/species/47416380/48037486,Thorectes lusitanicus,NT,48037486,2,scope,NA
2015,TRUE,FALSE,FALSE,47416439,https://www.iucnredlist.org/species/47416439/48037491,Thorectes valencianus,VU,48037491,2,scope,NA
2015,TRUE,FALSE,FALSE,47417187,https://www.iucnredlist.org/species/47417187/48037511,Typhaeus momus,EN,48037511,2,scope,NA
2015,TRUE,FALSE,FALSE,47941660,https://www.iucnredlist.org/species/47941660/48037516,Thorectes albarracinus,NT,48037516,2,scope,NA
2015,TRUE,FALSE,FALSE,47941683,https://www.iucnredlist.org/species/47941683/48037531,Thorectes balearicus,EN,48037531,2,scope,NA
2015,TRUE,FALSE,FALSE,47941785,https://www.iucnredlist.org/species/47941785/48037536,Thorectes castillanus,EN,48037536,2,scope,NA
2015,TRUE,FALSE,FALSE,47941793,https://www.iucnredlist.org/species/47941793/48037541,Thorectes catalonicus,EN,48037541,2,scope,NA
2015,TRUE,FALSE,FALSE,47941801,https://www.iucnredlist.org/species/47941801/48037546,Thorectes chersinus,EN,48037546,2,scope,NA
2015,TRUE,FALSE,FALSE,47941816,https://www.iucnredlist.org/species/47941816/48037566,Thorectes escorialensis,LC,48037566,2,scope,NA
2015,TRUE,FALSE,FALSE,47941833,https://www.iucnredlist.org/species/47941833/48037571,Thorectes geminatus,LC,48037571,2,scope,NA
2015,TRUE,FALSE,FALSE,47941913,https://www.iucnredlist.org/species/47941913/48037576,Thorectes hernandezi,EN,48037576,2,scope,NA
2015,TRUE,FALSE,FALSE,47941916,https://www.iucnredlist.org/species/47941916/48037581,Thorectes hispanus,EN,48037581,2,scope,NA
2015,TRUE,FALSE,FALSE,47941921,https://www.iucnredlist.org/species/47941921/48037591,Thorectes juengeri,DD,48037591,2,scope,NA
2015,TRUE,FALSE,FALSE,47941964,https://www.iucnredlist.org/species/47941964/48037606,Thorectes nitidus,LC,48037606,2,scope,NA
2015,TRUE,FALSE,FALSE,47942018,https://www.iucnredlist.org/species/47942018/48037611,Thorectes orocantabricus,EN,48037611,2,scope,NA
2015,TRUE,FALSE,FALSE,47942020,https://www.iucnredlist.org/species/47942020/48037616,Thorectes punctatissimus,EN,48037616,2,scope,NA
2015,TRUE,FALSE,FALSE,47942022,https://www.iucnredlist.org/species/47942022/48037621,Thorectes punctatolineatus,EN,48037621,2,scope,NA
2015,TRUE,FALSE,FALSE,47942053,https://www.iucnredlist.org/species/47942053/48037636,Thorectes sardous,EN,48037636,2,scope,NA
2013,TRUE,FALSE,FALSE,48069105,https://www.iucnredlist.org/species/48069105/48073516,Andrena capillosa,DD,48073516,2,scope,NA
2013,TRUE,FALSE,FALSE,48069109,https://www.iucnredlist.org/species/48069109/48073527,Andrena limonii,DD,48073527,2,scope,NA
2013,TRUE,FALSE,FALSE,48069114,https://www.iucnredlist.org/species/48069114/48073532,Andrena rudolfae,DD,48073532,2,scope,NA
2013,TRUE,FALSE,FALSE,48069123,https://www.iucnredlist.org/species/48069123/48073537,Andrena rugulosella,DD,48073537,2,scope,NA
2013,TRUE,FALSE,FALSE,48480278,https://www.iucnredlist.org/species/48480278/48499742,Lasioglossum acephaloides,DD,48499742,2,scope,NA
2013,TRUE,FALSE,FALSE,48480281,https://www.iucnredlist.org/species/48480281/48499747,Lasioglossum alinense,DD,48499747,2,scope,NA
2013,TRUE,FALSE,FALSE,48480308,https://www.iucnredlist.org/species/48480308/48499752,Lasioglossum ragusanum,DD,48499752,2,scope,NA
2013,TRUE,FALSE,FALSE,48495484,https://www.iucnredlist.org/species/48495484/48500660,Hylaeus stigmorhinus,DD,48500660,2,scope,NA
2014,TRUE,FALSE,FALSE,47982068,https://www.iucnredlist.org/species/47982068/48520706,Sphecodes cypricus,DD,48520706,2,scope,NA
2015,TRUE,FALSE,FALSE,47268146,https://www.iucnredlist.org/species/47268146/48594676,Bubas bubalus,LC,48594676,2,scope,NA
2015,TRUE,FALSE,FALSE,47267970,https://www.iucnredlist.org/species/47267970/48594691,Copris umbilicatus,LC,48594691,2,scope,NA
2015,TRUE,FALSE,FALSE,47413786,https://www.iucnredlist.org/species/47413786/48594721,Onthophagus albarracinus,VU,48594721,2,scope,NA
2015,TRUE,FALSE,FALSE,47414319,https://www.iucnredlist.org/species/47414319/48594791,Onthophagus massai,DD,48594791,2,scope,NA
2015,TRUE,FALSE,FALSE,47414321,https://www.iucnredlist.org/species/47414321/48594801,Onthophagus merdarius,NT,48594801,2,scope,NA
2015,FALSE,FALSE,FALSE,47414458,https://www.iucnredlist.org/species/47414458/48594841,Onthophagus stylocerus,LC,48594841,2,scope,NA
2013,TRUE,FALSE,FALSE,48632844,https://www.iucnredlist.org/species/48632844/48632874,Nomada cadiza,DD,48632874,2,scope,NA
2013,TRUE,FALSE,FALSE,48632848,https://www.iucnredlist.org/species/48632848/48632880,Nomada gredosiana,DD,48632880,2,scope,NA
2014,TRUE,FALSE,FALSE,48632858,https://www.iucnredlist.org/species/48632858/48632885,Nomada kriesteni,DD,48632885,2,scope,NA
2014,TRUE,FALSE,FALSE,48632862,https://www.iucnredlist.org/species/48632862/48632890,Nomada mandibularis,DD,48632890,2,scope,NA
2014,TRUE,FALSE,FALSE,48632872,https://www.iucnredlist.org/species/48632872/48632908,Ammobates globosus,DD,48632908,2,scope,NA
2014,TRUE,FALSE,FALSE,48635233,https://www.iucnredlist.org/species/48635233/48635590,Ammobates melectoides,EN,48635590,2,scope,NA
2015,FALSE,FALSE,FALSE,170334,https://www.iucnredlist.org/species/170334/48680954,Tetrapturus belone,LC,48680954,2,scope,NA
2015,TRUE,FALSE,FALSE,18901743,https://www.iucnredlist.org/species/18901743/48862329,Chimaera opalescens,LC,48862329,2,scope,NA
2015,TRUE,FALSE,FALSE,41823,https://www.iucnredlist.org/species/41823/48906479,Heptranchias perlo,DD,48906479,2,scope,NA
2015,TRUE,FALSE,FALSE,161691,https://www.iucnredlist.org/species/161691/48907330,Raja brachyura,NT,48907330,2,scope,NA
2015,TRUE,FALSE,FALSE,60225,https://www.iucnredlist.org/species/60225/48907515,Isurus paucus,DD,48907515,2,scope,NA
2015,TRUE,FALSE,FALSE,161696,https://www.iucnredlist.org/species/161696/48907814,Alopias superciliosus,EN,48907814,2,scope,NA
2015,FALSE,FALSE,FALSE,63100,https://www.iucnredlist.org/species/63100/48908629,Dipturus oxyrinchus,NT,48908629,2,scope,NA
2015,TRUE,FALSE,FALSE,161666,https://www.iucnredlist.org/species/161666/48908962,Neoraja caerulea,LC,48908962,2,scope,NA
2015,TRUE,FALSE,FALSE,41801,https://www.iucnredlist.org/species/41801/48909148,Echinorhinus brucus,EN,48909148,2,scope,NA
2015,TRUE,FALSE,FALSE,161425,https://www.iucnredlist.org/species/161425/48909382,Raja undulata,NT,48909382,2,scope,NA
2015,TRUE,FALSE,FALSE,63104,https://www.iucnredlist.org/species/63104/48909891,Hydrolagus mirabilis,LC,48909891,2,scope,NA
2015,TRUE,FALSE,FALSE,161432,https://www.iucnredlist.org/species/161432/48910055,Somniosus rostratus,DD,48910055,2,scope,NA
2015,TRUE,FALSE,FALSE,63103,https://www.iucnredlist.org/species/63103/48910278,Hydrolagus pallidus,LC,48910278,2,scope,NA
2015,FALSE,FALSE,FALSE,161673,https://www.iucnredlist.org/species/161673/48910425,Raja polystigma,LC,48910425,2,scope,NA
2015,TRUE,FALSE,FALSE,41794,https://www.iucnredlist.org/species/41794/48910667,Chlamydoselachus anguineus,LC,48910667,2,scope,NA
2015,TRUE,FALSE,FALSE,91209505,https://www.iucnredlist.org/species/91209505/48910866,Squalus acanthias,EN,48910866,2,scope,NA
2015,FALSE,FALSE,FALSE,70705777,https://www.iucnredlist.org/species/70705777/48911382,Centrophorus granulosus,CR,48911382,2,scope,NA
2015,TRUE,FALSE,FALSE,60242,https://www.iucnredlist.org/species/60242/48911736,Etmopterus princeps,LC,48911736,2,scope,NA
2015,TRUE,FALSE,FALSE,41798,https://www.iucnredlist.org/species/41798/48911942,Deania calceus,EN,48911942,2,scope,NA
2015,TRUE,FALSE,FALSE,161377,https://www.iucnredlist.org/species/161377/48912242,Rajella lintea,LC,48912242,2,scope,NA
2015,TRUE,FALSE,FALSE,63114,https://www.iucnredlist.org/species/63114/48912471,Chimaera monstrosa,NT,48912471,2,scope,NA
2015,TRUE,FALSE,FALSE,63115,https://www.iucnredlist.org/species/63115/48912747,Bathyraja pallida,LC,48912747,2,scope,NA
2015,TRUE,FALSE,FALSE,161383,https://www.iucnredlist.org/species/161383/48912976,Neoraja iberica,LC,48912976,2,scope,NA
2015,TRUE,FALSE,FALSE,63119,https://www.iucnredlist.org/species/63119/48913143,Amblyraja hyperborea,LC,48913143,2,scope,NA
2015,FALSE,FALSE,FALSE,63120,https://www.iucnredlist.org/species/63120/48913317,Raja asterias,NT,48913317,2,scope,NA
2015,TRUE,FALSE,FALSE,161388,https://www.iucnredlist.org/species/161388/48913532,Etmopterus spinax,NT,48913532,2,scope,NA
2015,TRUE,FALSE,FALSE,44657,https://www.iucnredlist.org/species/44657/48913856,Apristurus microps,LC,48913856,2,scope,NA
2015,FALSE,FALSE,FALSE,63132,https://www.iucnredlist.org/species/63132/48913966,Glaucostegus cemiculus,EN,48913966,2,scope,NA
2015,TRUE,FALSE,FALSE,63131,https://www.iucnredlist.org/species/63131/48914275,Rhinobatos rhinobatos,EN,48914275,2,scope,NA
2015,TRUE,FALSE,FALSE,161398,https://www.iucnredlist.org/species/161398/48915013,Galeus melastomus,LC,48915013,2,scope,NA
2015,TRUE,FALSE,FALSE,161397,https://www.iucnredlist.org/species/161397/48915466,Torpedo torpedo,LC,48915466,2,scope,NA
2015,FALSE,FALSE,FALSE,161399,https://www.iucnredlist.org/species/161399/48916046,Scyliorhinus canicula,LC,48916046,2,scope,NA
2015,TRUE,FALSE,FALSE,11200,https://www.iucnredlist.org/species/11200/48916453,Lamna nasus,CR,48916453,2,scope,NA
2015,TRUE,FALSE,FALSE,46864,https://www.iucnredlist.org/species/46864/48916791,Centroselachus crepidater,LC,48916791,2,scope,NA
2015,TRUE,FALSE,FALSE,60214,https://www.iucnredlist.org/species/60214/48917116,Squaliolus laticaudus,LC,48917116,2,scope,NA
2015,TRUE,FALSE,FALSE,60213,https://www.iucnredlist.org/species/60213/48917268,Somniosus microcephalus,NT,48917268,2,scope,NA
2015,TRUE,FALSE,FALSE,63123,https://www.iucnredlist.org/species/63123/48917442,Hydrolagus affinis,LC,48917442,2,scope,NA
2015,TRUE,FALSE,FALSE,60215,https://www.iucnredlist.org/species/60215/48917602,Zameus squamulosus,DD,48917602,2,scope,NA
2015,TRUE,FALSE,FALSE,63126,https://www.iucnredlist.org/species/63126/48917773,Malacoraja spinacidermis,LC,48917773,2,scope,NA
2015,FALSE,FALSE,FALSE,63125,https://www.iucnredlist.org/species/63125/48917872,Malacoraja kreffti,LC,48917872,2,scope,NA
2015,TRUE,FALSE,FALSE,60212,https://www.iucnredlist.org/species/60212/48917978,Isistius plutodus,LC,48917978,2,scope,NA
2015,TRUE,FALSE,FALSE,63127,https://www.iucnredlist.org/species/63127/48918113,Bathyraja richardsoni,LC,48918113,2,scope,NA
2015,FALSE,FALSE,FALSE,63152,https://www.iucnredlist.org/species/63152/48918219,Bathytoshia centroura,VU,48918219,2,scope,NA
2015,TRUE,FALSE,FALSE,63149,https://www.iucnredlist.org/species/63149/48918561,Galeus atlanticus,NT,48918561,2,scope,NA
2015,FALSE,FALSE,FALSE,161475,https://www.iucnredlist.org/species/161475/48919432,Hydrolagus lusitanicus,LC,48919432,2,scope,NA
2015,TRUE,FALSE,FALSE,161748,https://www.iucnredlist.org/species/161748/48919544,Dasyatis marmorata,DD,48919544,2,scope,NA
2015,TRUE,FALSE,FALSE,63146,https://www.iucnredlist.org/species/63146/48919726,Raja montagui,LC,48919726,2,scope,NA
2015,TRUE,FALSE,FALSE,39374,https://www.iucnredlist.org/species/39374/48919886,Carcharhinus longimanus,EN,48919886,2,scope,NA
2015,TRUE,FALSE,FALSE,44216,https://www.iucnredlist.org/species/44216/48921001,Apristurus laurussonii,LC,48921001,2,scope,NA
2015,TRUE,FALSE,FALSE,161485,https://www.iucnredlist.org/species/161485/48921534,Mustelus punctulatus,VU,48921534,2,scope,NA
2015,TRUE,FALSE,FALSE,63141,https://www.iucnredlist.org/species/63141/48921792,Oxynotus centrina,VU,48921792,2,scope,NA
2015,TRUE,FALSE,FALSE,39370,https://www.iucnredlist.org/species/39370/48922174,Carcharhinus falciformis,DD,48922174,2,scope,NA
2015,TRUE,FALSE,FALSE,161484,https://www.iucnredlist.org/species/161484/48923567,Scyliorhinus stellaris,NT,48923567,2,scope,NA
2015,TRUE,FALSE,FALSE,41747,https://www.iucnredlist.org/species/41747/48923952,Centroscymnus coelolepis,EN,48923952,2,scope,NA
2015,TRUE,FALSE,FALSE,39381,https://www.iucnredlist.org/species/39381/48924261,Prionace glauca,NT,48924261,2,scope,NA
2015,FALSE,FALSE,FALSE,44207,https://www.iucnredlist.org/species/44207/48925828,Apristurus aphyodes,LC,48925828,2,scope,NA
2015,TRUE,FALSE,FALSE,41741,https://www.iucnredlist.org/species/41741/48925912,Carcharhinus brachyurus,DD,48925912,2,scope,NA
2015,TRUE,FALSE,FALSE,39378,https://www.iucnredlist.org/species/39378/48926348,Galeocerdo cuvier,DD,48926348,2,scope,NA
2015,FALSE,FALSE,FALSE,161729,https://www.iucnredlist.org/species/161729/48927468,Dipturus nidarosiensis,NT,48927468,2,scope,NA
2015,TRUE,FALSE,FALSE,161491,https://www.iucnredlist.org/species/161491/48927682,Amblyraja jenseni,LC,48927682,2,scope,NA
2015,TRUE,FALSE,FALSE,161731,https://www.iucnredlist.org/species/161731/48927848,Pteroplatytrygon violacea,LC,48927848,2,scope,NA
2015,TRUE,FALSE,FALSE,39385,https://www.iucnredlist.org/species/39385/48929458,Sphyrna lewini,DD,48929458,2,scope,NA
2015,TRUE,FALSE,FALSE,39388,https://www.iucnredlist.org/species/39388/48930610,Sphyrna zygaena,DD,48930610,2,scope,NA
2015,TRUE,FALSE,FALSE,63153,https://www.iucnredlist.org/species/63153/48931613,Gymnura altavela,CR,48931613,2,scope,NA
2015,TRUE,FALSE,FALSE,39336,https://www.iucnredlist.org/species/39336/48931978,Odontaspis noronhai,DD,48931978,2,scope,NA
2015,TRUE,FALSE,FALSE,60139,https://www.iucnredlist.org/species/60139/48932188,Harriotta haeckeli,LC,48932188,2,scope,NA
2015,TRUE,FALSE,FALSE,60140,https://www.iucnredlist.org/species/60140/48932319,Harriotta raleighana,LC,48932319,2,scope,NA
2015,TRUE,FALSE,FALSE,161717,https://www.iucnredlist.org/species/161717/48932626,Scymnodon ringens,LC,48932626,2,scope,NA
2015,FALSE,FALSE,FALSE,161442,https://www.iucnredlist.org/species/161442/48932811,Centrophorus lusitanicus,EN,48932811,2,scope,NA
2015,FALSE,FALSE,FALSE,39332,https://www.iucnredlist.org/species/39332/48933059,Squatina squatina,CR,48933059,2,scope,NA
2015,TRUE,FALSE,FALSE,161443,https://www.iucnredlist.org/species/161443/48933396,Etmopterus pusillus,DD,48933396,2,scope,NA
2015,TRUE,FALSE,FALSE,161453,https://www.iucnredlist.org/species/161453/48933979,Dasyatis pastinaca,VU,48933979,2,scope,NA
2015,TRUE,FALSE,FALSE,39341,https://www.iucnredlist.org/species/39341/48934371,Isurus oxyrinchus,DD,48934371,2,scope,NA
2015,TRUE,FALSE,FALSE,39339,https://www.iucnredlist.org/species/39339/48936583,Alopias vulpinus,EN,48936583,2,scope,NA
2015,TRUE,FALSE,FALSE,39352,https://www.iucnredlist.org/species/39352/48938136,Galeorhinus galeus,VU,48938136,2,scope,NA
2015,TRUE,FALSE,FALSE,161461,https://www.iucnredlist.org/species/161461/48938639,Leucoraja fullonica,VU,48938639,2,scope,NA
2015,TRUE,FALSE,FALSE,161464,https://www.iucnredlist.org/species/161464/48938919,Leucoraja circularis,EN,48938919,2,scope,NA
2015,TRUE,FALSE,FALSE,161463,https://www.iucnredlist.org/species/161463/48939205,Rhinoptera marginata,DD,48939205,2,scope,NA
2015,TRUE,FALSE,FALSE,10030,https://www.iucnredlist.org/species/10030/48939463,Hexanchus griseus,LC,48939463,2,scope,NA
2015,TRUE,FALSE,FALSE,161459,https://www.iucnredlist.org/species/161459/48939762,Raja maderensis,VU,48939762,2,scope,NA
2015,TRUE,FALSE,FALSE,60145,https://www.iucnredlist.org/species/60145/48939960,Rhinochimaera atlantica,LC,48939960,2,scope,NA
2015,TRUE,FALSE,FALSE,39358,https://www.iucnredlist.org/species/39358/48940145,Mustelus mustelus,VU,48940145,2,scope,NA
2015,TRUE,FALSE,FALSE,39357,https://www.iucnredlist.org/species/39357/48940630,Mustelus asterias,NT,48940630,2,scope,NA
2015,TRUE,FALSE,FALSE,161705,https://www.iucnredlist.org/species/161705/48941031,Galeus murinus,LC,48941031,2,scope,NA
2015,TRUE,FALSE,FALSE,44566,https://www.iucnredlist.org/species/44566/48941223,Pseudotriakis microdon,DD,48941223,2,scope,NA
2015,TRUE,FALSE,FALSE,44565,https://www.iucnredlist.org/species/44565/48941441,Mitsukurina owstoni,LC,48941441,2,scope,NA
2015,TRUE,FALSE,FALSE,161564,https://www.iucnredlist.org/species/161564/48941657,Carcharhinus altimus,DD,48941657,2,scope,NA
2015,FALSE,FALSE,FALSE,39418,https://www.iucnredlist.org/species/39418/48942228,Mobula mobular,EN,48942228,2,scope,NA
2015,TRUE,FALSE,FALSE,60127,https://www.iucnredlist.org/species/60127/48942395,Aetomylaeus bovinus,CR,48942395,2,scope,NA
2015,FALSE,FALSE,FALSE,161549,https://www.iucnredlist.org/species/161549/48942765,Deania hystricosa,DD,48942765,2,scope,NA
2015,TRUE,FALSE,FALSE,161551,https://www.iucnredlist.org/species/161551/48943009,Deania profundorum,DD,48943009,2,scope,NA
2015,TRUE,FALSE,FALSE,39400,https://www.iucnredlist.org/species/39400/48943658,Raja microocellata,NT,48943658,2,scope,NA
2015,FALSE,FALSE,FALSE,39399,https://www.iucnredlist.org/species/39399/48943863,Raja clavata,NT,48943863,2,scope,NA
2015,TRUE,FALSE,FALSE,161542,https://www.iucnredlist.org/species/161542/48945123,Amblyraja radiata,LC,48945123,2,scope,NA
2015,FALSE,FALSE,FALSE,161536,https://www.iucnredlist.org/species/161536/48945457,Squalus blainville,DD,48945457,2,scope,NA
2015,TRUE,FALSE,FALSE,161521,https://www.iucnredlist.org/species/161521/48945920,Centroscyllium fabricii,LC,48945920,2,scope,NA
2015,TRUE,FALSE,FALSE,161513,https://www.iucnredlist.org/species/161513/48946327,Taeniurops grabatus,DD,48946327,2,scope,NA
2015,TRUE,FALSE,FALSE,3853,https://www.iucnredlist.org/species/3853/48946805,Carcharhinus plumbeus,EN,48946805,2,scope,NA
2015,TRUE,TRUE,FALSE,3854,https://www.iucnredlist.org/species/3854/48947509,Carcharias taurus,CR,48947509,2,scope,NA
2015,TRUE,FALSE,FALSE,42700,https://www.iucnredlist.org/species/42700/48948160,Apristurus melanoasper,LC,48948160,2,scope,NA
2015,TRUE,FALSE,FALSE,6229,https://www.iucnredlist.org/species/6229/48948357,Dalatias licha,EN,48948357,2,scope,NA
2015,TRUE,FALSE,FALSE,3855,https://www.iucnredlist.org/species/3855/48948790,Carcharodon carcharias,CR,48948790,2,scope,NA
2015,TRUE,FALSE,FALSE,161626,https://www.iucnredlist.org/species/161626/48949434,Leucoraja naevus,LC,48949434,2,scope,NA
2015,TRUE,FALSE,FALSE,41876,https://www.iucnredlist.org/species/41876/48949693,Odontaspis ferox,CR,48949693,2,scope,NA
2015,TRUE,TRUE,FALSE,18584848,https://www.iucnredlist.org/species/18584848/48950295,Pristis pristis,CR,48950295,2,scope,NA
2015,TRUE,FALSE,FALSE,3851,https://www.iucnredlist.org/species/3851/48950971,Carcharhinus limbatus,DD,48950971,2,scope,NA
2015,TRUE,FALSE,FALSE,3852,https://www.iucnredlist.org/species/3852/48951881,Carcharhinus obscurus,DD,48951881,2,scope,NA
2015,FALSE,FALSE,FALSE,161352,https://www.iucnredlist.org/species/161352/48952477,Hexanchus nakamurai,DD,48952477,2,scope,NA
2015,FALSE,FALSE,FALSE,161622,https://www.iucnredlist.org/species/161622/48953087,Rajella kukujevi,LC,48953087,2,scope,NA
2015,TRUE,FALSE,FALSE,4292,https://www.iucnredlist.org/species/4292/48953216,Cetorhinus maximus,EN,48953216,2,scope,NA
2015,TRUE,FALSE,FALSE,161345,https://www.iucnredlist.org/species/161345/48953965,Rajella bathyphila,LC,48953965,2,scope,NA
2015,TRUE,FALSE,FALSE,61408,https://www.iucnredlist.org/species/61408/48954174,Rostroraja alba,CR,48954174,2,scope,NA
2015,TRUE,FALSE,FALSE,61405,https://www.iucnredlist.org/species/61405/48954483,Leucoraja melitensis,CR,48954483,2,scope,NA
2015,TRUE,FALSE,FALSE,161371,https://www.iucnredlist.org/species/161371/48954487,Rajella bigelowi,LC,48954487,2,scope,NA
2015,FALSE,FALSE,FALSE,41859,https://www.iucnredlist.org/species/41859/48954752,Squalus megalops,DD,48954752,2,scope,NA
2015,TRUE,FALSE,FALSE,41871,https://www.iucnredlist.org/species/41871/48954989,Centrophorus squamosus,EN,48954989,2,scope,NA
2015,TRUE,FALSE,FALSE,161366,https://www.iucnredlist.org/species/161366/48955202,Bathyraja spinicauda,LC,48955202,2,scope,NA
2015,TRUE,FALSE,FALSE,161361,https://www.iucnredlist.org/species/161361/48955489,Oxynotus paradoxus,DD,48955489,2,scope,NA
2015,FALSE,FALSE,FALSE,161599,https://www.iucnredlist.org/species/161599/48955781,Raja miraletus,LC,48955781,2,scope,NA
2015,TRUE,FALSE,FALSE,161328,https://www.iucnredlist.org/species/161328/48956090,Torpedo marmorata,LC,48956090,2,scope,NA
2015,TRUE,FALSE,FALSE,44599,https://www.iucnredlist.org/species/44599/48956731,Apristurus manis,LC,48956731,2,scope,NA
2015,TRUE,TRUE,FALSE,18175,https://www.iucnredlist.org/species/18175/48956847,Pristis pectinata,CR,48956847,2,scope,NA
2015,TRUE,FALSE,FALSE,61418,https://www.iucnredlist.org/species/61418/48957418,Squatina oculata,CR,48957418,2,scope,NA
2015,TRUE,FALSE,FALSE,61417,https://www.iucnredlist.org/species/61417/48957735,Squatina aculeata,CR,48957735,2,scope,NA
2015,FALSE,FALSE,FALSE,161587,https://www.iucnredlist.org/species/161587/48957996,Rajella fyllae,LC,48957996,2,scope,NA
2015,TRUE,FALSE,FALSE,41830,https://www.iucnredlist.org/species/41830/48958680,Isistius brasiliensis,NA,48958680,2,scope,NA
2015,FALSE,FALSE,FALSE,161583,https://www.iucnredlist.org/species/161583/48958827,Scymnodalatias garricki,DD,48958827,2,scope,NA
2015,FALSE,FALSE,FALSE,161580,https://www.iucnredlist.org/species/161580/48958928,Tetronarce nobiliana,LC,48958928,2,scope,NA
2015,FALSE,FALSE,FALSE,161339,https://www.iucnredlist.org/species/161339/48959781,Raja radula,EN,48959781,2,scope,NA
2015,TRUE,FALSE,FALSE,161569,https://www.iucnredlist.org/species/161569/48960384,Myliobatis aquila,VU,48960384,2,scope,NA
2014,TRUE,FALSE,FALSE,187678,https://www.iucnredlist.org/species/187678/49024134,Lappanella fasciata,LC,49024134,2,scope,NA
2014,TRUE,FALSE,FALSE,187775,https://www.iucnredlist.org/species/187775/49024361,Symphodus doderleini,LC,49024361,2,scope,NA
2014,TRUE,FALSE,FALSE,187756,https://www.iucnredlist.org/species/187756/49024608,Symphodus melanocercus,LC,49024608,2,scope,NA
2014,TRUE,FALSE,FALSE,187492,https://www.iucnredlist.org/species/187492/49024854,Symphodus ocellatus,LC,49024854,2,scope,NA
2014,TRUE,FALSE,FALSE,187573,https://www.iucnredlist.org/species/187573/49025124,Symphodus rostratus,LC,49025124,2,scope,NA
2014,TRUE,FALSE,FALSE,194898,https://www.iucnredlist.org/species/194898/49076735,Solea aegyptiaca,LC,49076735,2,scope,NA
2014,TRUE,FALSE,FALSE,194818,https://www.iucnredlist.org/species/194818/49076966,Paralepis speciosa,LC,49076966,2,scope,NA
2015,TRUE,FALSE,FALSE,194848,https://www.iucnredlist.org/species/194848/49077257,Parophidion vassali,DD,49077257,2,scope,NA
2015,TRUE,FALSE,FALSE,194847,https://www.iucnredlist.org/species/194847/49077556,Ophidion rochei,DD,49077556,2,scope,NA
2014,TRUE,FALSE,FALSE,194815,https://www.iucnredlist.org/species/194815/49077912,Ophichthus rufus,LC,49077912,2,scope,NA
2014,TRUE,FALSE,FALSE,194844,https://www.iucnredlist.org/species/194844/49078236,Notoscopelus elongatus,LC,49078236,2,scope,NA
2014,TRUE,FALSE,FALSE,194840,https://www.iucnredlist.org/species/194840/49078515,Rhynchogadus hepaticus,DD,49078515,2,scope,NA
2014,TRUE,FALSE,FALSE,194838,https://www.iucnredlist.org/species/194838/49078705,Lepidion lepidion,LC,49078705,2,scope,NA
2014,TRUE,FALSE,FALSE,194821,https://www.iucnredlist.org/species/194821/49078936,Eretmophorus kleinenbergi,LC,49078936,2,scope,NA
2014,TRUE,FALSE,FALSE,194850,https://www.iucnredlist.org/species/194850/49079126,Nansenia iberica,DD,49079126,2,scope,NA
2014,TRUE,FALSE,FALSE,194819,https://www.iucnredlist.org/species/194819/49079354,Coelorinchus mediterraneus,LC,49079354,2,scope,NA
2014,TRUE,FALSE,FALSE,194901,https://www.iucnredlist.org/species/194901/49079559,Paraliparis murieli,DD,49079559,2,scope,NA
2014,TRUE,FALSE,FALSE,194900,https://www.iucnredlist.org/species/194900/49079731,Eutelichthys leptochirus,DD,49079731,2,scope,NA
2014,TRUE,FALSE,FALSE,194814,https://www.iucnredlist.org/species/194814/49080381,Panturichthys fowleri,DD,49080381,2,scope,NA
2014,TRUE,FALSE,FALSE,194902,https://www.iucnredlist.org/species/194902/49080594,Cyclothone pygmaea,LC,49080594,2,scope,NA
2014,FALSE,FALSE,FALSE,194893,https://www.iucnredlist.org/species/194893/49080852,Zebrus zebrus,LC,49080852,2,scope,NA
2014,FALSE,FALSE,FALSE,194891,https://www.iucnredlist.org/species/194891/49081202,Thorogobius macrolepis,LC,49081202,2,scope,NA
2014,FALSE,FALSE,FALSE,194889,https://www.iucnredlist.org/species/194889/49081390,Speleogobius trigloides,LC,49081390,2,scope,NA
2014,FALSE,FALSE,FALSE,194887,https://www.iucnredlist.org/species/194887/49081799,Pseudaphya ferreri,LC,49081799,2,scope,NA
2014,FALSE,FALSE,FALSE,194885,https://www.iucnredlist.org/species/194885/49082042,Pomatoschistus tortonesei,EN,49082042,2,scope,NA
2014,FALSE,FALSE,FALSE,194884,https://www.iucnredlist.org/species/194884/49082272,Pomatoschistus quagga,LC,49082272,2,scope,NA
