year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes_description,scopes_code
2011,FALSE,FALSE,FALSE,198920,https://www.iucnredlist.org/species/198920/9107513,Neophocaena phocaenoides,VU,9107513,2,system,Global,1
2011,FALSE,FALSE,FALSE,198921,https://www.iucnredlist.org/species/198921/9108067,Mobula birostris,VU,9108067,2,system,Global,1
1996,FALSE,FALSE,FALSE,19896,https://www.iucnredlist.org/species/19896/9109161,Sanopus astrifer,VU,9109161,2,system,Global,1
1996,FALSE,FALSE,FALSE,19897,https://www.iucnredlist.org/species/19897/9109200,Sanopus greenfieldorum,VU,9109200,2,system,Global,1
1996,FALSE,FALSE,FALSE,19898,https://www.iucnredlist.org/species/19898/9109237,Sanopus reticulatus,VU,9109237,2,system,Global,1
1996,FALSE,FALSE,FALSE,19899,https://www.iucnredlist.org/species/19899/9109274,Sanopus splendidus,VU,9109274,2,system,Global,1
1996,TRUE,FALSE,FALSE,19938,https://www.iucnredlist.org/species/19938/9111230,Scaevatula amancicoi,DD,9111230,2,system,Global,1
1996,TRUE,FALSE,FALSE,19939,https://www.iucnredlist.org/species/19939/9111265,Scaevatula pellisserpentis,DD,9111265,2,system,Global,1
1996,FALSE,FALSE,FALSE,19950,https://www.iucnredlist.org/species/19950/9113746,Scarus guacamaia,VU,9113746,2,system,Global,1
2010,FALSE,FALSE,FALSE,19950,https://www.iucnredlist.org/species/19950/9113994,Scarus guacamaia,DD,9113994,2,system,Global,1
2011,FALSE,FALSE,FALSE,199932,https://www.iucnredlist.org/species/199932/9130008,Hemiscyllium freycineti,NT,9130008,2,system,Global,1
2011,FALSE,FALSE,FALSE,200014,https://www.iucnredlist.org/species/200014/9131539,Cephaloscyllium fasciatum,DD,9131539,2,system,Global,1
1996,FALSE,FALSE,FALSE,20047,https://www.iucnredlist.org/species/20047/9138346,Scomberomorus concolor,EN,9138346,2,system,Global,1
2011,FALSE,FALSE,FALSE,20047,https://www.iucnredlist.org/species/20047/9138383,Scomberomorus concolor,VU,9138383,2,system,Global,1
2011,TRUE,FALSE,FALSE,194812,https://www.iucnredlist.org/species/194812/9140987,Lepadogaster lepadogaster,LC,9140987,2,system,Global,1
2011,TRUE,FALSE,FALSE,194812,https://www.iucnredlist.org/species/194812/9140987,Lepadogaster lepadogaster,LC,9140987,2,system,Mediterranean,4
1996,TRUE,FALSE,FALSE,20084,https://www.iucnredlist.org/species/20084/9144739,Sebastes fasciatus,EN,9144739,2,system,Global,1
1996,TRUE,FALSE,FALSE,20085,https://www.iucnredlist.org/species/20085/9144801,Sebastes paucispinis,CR,9144801,2,system,Global,1
1996,FALSE,FALSE,FALSE,20200,https://www.iucnredlist.org/species/20200/9178058,Sicyopus jonklaasi,DD,9178058,2,system,Global,1
2011,FALSE,FALSE,FALSE,202053,https://www.iucnredlist.org/species/202053/9178902,Dentiraja polyommata,LC,9178902,2,system,Global,1
1996,TRUE,FALSE,FALSE,20268,https://www.iucnredlist.org/species/20268/9182352,Siphonaria compressa,CR,9182352,2,system,Global,1
2006,FALSE,FALSE,FALSE,20314,https://www.iucnredlist.org/species/20314/9184929,Solegnathus dunckeri,DD,9184929,2,system,Global,1
2006,FALSE,FALSE,FALSE,20315,https://www.iucnredlist.org/species/20315/9185088,Solegnathus hardwickii,DD,9185088,2,system,Global,1
2008,FALSE,FALSE,FALSE,20316,https://www.iucnredlist.org/species/20316/9185303,Solegnathus lettiensis,DD,9185303,2,system,Global,1
1996,FALSE,FALSE,FALSE,20316,https://www.iucnredlist.org/species/20316/9185460,Solegnathus lettiensis,VU,9185460,2,system,Global,1
2008,FALSE,FALSE,FALSE,20317,https://www.iucnredlist.org/species/20317/9185513,Solegnathus robustus,DD,9185513,2,system,Global,1
1996,FALSE,FALSE,FALSE,20317,https://www.iucnredlist.org/species/20317/9185632,Solegnathus robustus,VU,9185632,2,system,Global,1
2008,FALSE,FALSE,FALSE,20318,https://www.iucnredlist.org/species/20318/9185671,Solegnathus spinosissimus,DD,9185671,2,system,Global,1
1996,FALSE,FALSE,FALSE,20318,https://www.iucnredlist.org/species/20318/9185870,Solegnathus spinosissimus,VU,9185870,2,system,Global,1
2008,FALSE,FALSE,FALSE,20425,https://www.iucnredlist.org/species/20425/9198085,Sousa teuszii,VU,9198085,2,system,Global,1
1996,FALSE,FALSE,FALSE,20425,https://www.iucnredlist.org/species/20425/9198354,Sousa teuszii,DD,9198354,2,system,Global,1
1996,TRUE,FALSE,FALSE,20453,https://www.iucnredlist.org/species/20453/9200252,Speleoithona bermudensis,CR,9200252,2,system,Global,1
2008,FALSE,FALSE,FALSE,2055,https://www.iucnredlist.org/species/2055/9211535,Arctocephalus australis,LC,9211535,2,system,Global,1
1996,FALSE,FALSE,FALSE,2055,https://www.iucnredlist.org/species/2055/9211731,Arctocephalus australis,LR/lc,9211731,2,system,Global,1
2008,FALSE,FALSE,FALSE,2057,https://www.iucnredlist.org/species/2057/9211845,Arctocephalus galapagoensis,EN,9211845,2,system,Global,1
1996,FALSE,FALSE,FALSE,2057,https://www.iucnredlist.org/species/2057/9212023,Arctocephalus galapagoensis,VU,9212023,2,system,Global,1
2008,FALSE,FALSE,FALSE,2058,https://www.iucnredlist.org/species/2058/9212094,Arctocephalus gazella,LC,9212094,2,system,Global,1
1996,FALSE,FALSE,FALSE,2058,https://www.iucnredlist.org/species/2058/9212315,Arctocephalus gazella,LR/lc,9212315,2,system,Global,1
2008,FALSE,FALSE,FALSE,2059,https://www.iucnredlist.org/species/2059/9212435,Arctocephalus philippii,NT,9212435,2,system,Global,1
1996,FALSE,FALSE,FALSE,2059,https://www.iucnredlist.org/species/2059/9212562,Arctocephalus philippii,VU,9212562,2,system,Global,1
2008,FALSE,FALSE,FALSE,2060,https://www.iucnredlist.org/species/2060/9213232,Arctocephalus pusillus,LC,9213232,2,system,Global,1
1996,FALSE,FALSE,FALSE,2060,https://www.iucnredlist.org/species/2060/9213453,Arctocephalus pusillus,LR/lc,9213453,2,system,Global,1
2008,FALSE,FALSE,FALSE,2061,https://www.iucnredlist.org/species/2061/9214391,Arctocephalus townsendi,NT,9214391,2,system,Global,1
1996,FALSE,FALSE,FALSE,2061,https://www.iucnredlist.org/species/2061/9214532,Arctocephalus townsendi,VU,9214532,2,system,Global,1
2008,FALSE,FALSE,FALSE,2062,https://www.iucnredlist.org/species/2062/9214887,Arctocephalus tropicalis,LC,9214887,2,system,Global,1
1996,FALSE,FALSE,FALSE,2062,https://www.iucnredlist.org/species/2062/9215152,Arctocephalus tropicalis,LR/lc,9215152,2,system,Global,1
1996,FALSE,FALSE,FALSE,20724,https://www.iucnredlist.org/species/20724/9220545,Stegastes sanctaehelenae,VU,9220545,2,system,Global,1
2008,FALSE,FALSE,FALSE,20729,https://www.iucnredlist.org/species/20729/9220603,Stenella attenuata,LC,9220603,2,system,Global,1
1996,FALSE,FALSE,FALSE,20729,https://www.iucnredlist.org/species/20729/9221472,Stenella attenuata,LR/cd,9221472,2,system,Global,1
2008,FALSE,FALSE,FALSE,20730,https://www.iucnredlist.org/species/20730/9221813,Stenella clymene,DD,9221813,2,system,Global,1
1996,FALSE,FALSE,FALSE,20730,https://www.iucnredlist.org/species/20730/9222255,Stenella clymene,DD,9222255,2,system,Global,1
1996,FALSE,FALSE,FALSE,20731,https://www.iucnredlist.org/species/20731/9222526,Stenella coeruleoalba,LR/cd,9222526,2,system,Global,1
2007,FALSE,FALSE,FALSE,20731,https://www.iucnredlist.org/species/20731/9222881,Stenella coeruleoalba,DD,9222881,2,system,Europe,2
2008,FALSE,FALSE,FALSE,20731,https://www.iucnredlist.org/species/20731/9223182,Stenella coeruleoalba,LC,9223182,2,system,Global,1
2008,FALSE,FALSE,FALSE,20732,https://www.iucnredlist.org/species/20732/9224072,Stenella frontalis,DD,9224072,2,system,Global,1
1996,FALSE,FALSE,FALSE,20732,https://www.iucnredlist.org/species/20732/9224540,Stenella frontalis,DD,9224540,2,system,Global,1
2008,FALSE,FALSE,FALSE,20733,https://www.iucnredlist.org/species/20733/9224763,Stenella longirostris,DD,9224763,2,system,Global,1
1996,FALSE,FALSE,FALSE,20733,https://www.iucnredlist.org/species/20733/9225494,Stenella longirostris,LR/cd,9225494,2,system,Global,1
1996,FALSE,FALSE,FALSE,20738,https://www.iucnredlist.org/species/20738/9226496,Steno bredanensis,DD,9226496,2,system,Global,1
2007,FALSE,FALSE,FALSE,20738,https://www.iucnredlist.org/species/20738/9227039,Steno bredanensis,NA,9227039,2,system,Europe,2
2008,FALSE,FALSE,FALSE,20738,https://www.iucnredlist.org/species/20738/9227229,Steno bredanensis,LC,9227229,2,system,Global,1
1996,FALSE,FALSE,FALSE,20745,https://www.iucnredlist.org/species/20745/9229250,Stenodus leucichthys,DD,9229250,2,system,Global,1
2004,TRUE,FALSE,FALSE,20795,https://www.iucnredlist.org/species/20795/9230697,Stereolepis gigas,CR,9230697,2,system,Global,1
1996,FALSE,FALSE,FALSE,20861,https://www.iucnredlist.org/species/20861/9232437,Sander marinus,DD,9232437,2,system,Global,1
2004,FALSE,FALSE,FALSE,2113,https://www.iucnredlist.org/species/2113/9249348,Arius madagascariensis,LC,9249348,2,system,Global,1
2010,FALSE,FALSE,FALSE,21257,https://www.iucnredlist.org/species/21257/9261621,Syngnathus abaster,LC,9261621,2,system,Europe,2
2008,FALSE,FALSE,FALSE,21257,https://www.iucnredlist.org/species/21257/9261836,Syngnathus abaster,LC,9261836,2,system,Global,1
1996,FALSE,FALSE,FALSE,21257,https://www.iucnredlist.org/species/21257/9262061,Syngnathus abaster,DD,9262061,2,system,Global,1
1996,TRUE,FALSE,FALSE,21308,https://www.iucnredlist.org/species/21308/9266907,Tachypleus gigas,DD,9266907,2,system,Global,1
1996,FALSE,FALSE,FALSE,21309,https://www.iucnredlist.org/species/21309/9267047,Tachypleus tridentatus,DD,9267047,2,system,Global,1
1996,FALSE,FALSE,FALSE,21326,https://www.iucnredlist.org/species/21326/9270653,Taenioides jacksoni,LR/nt,9270653,2,system,Global,1
1996,FALSE,FALSE,FALSE,21341,https://www.iucnredlist.org/species/21341/9272204,Takifugu niphobles,DD,9272204,2,system,Global,1
1996,FALSE,FALSE,FALSE,21342,https://www.iucnredlist.org/species/21342/9272255,Takifugu poecilonotus,DD,9272255,2,system,Global,1
1996,FALSE,FALSE,FALSE,21343,https://www.iucnredlist.org/species/21343/9272306,Takifugu xanthopterus,DD,9272306,2,system,Global,1
2008,FALSE,FALSE,FALSE,21500,https://www.iucnredlist.org/species/21500/9291409,Tasmacetus shepherdi,DD,9291409,2,system,Global,1
1996,FALSE,FALSE,FALSE,21500,https://www.iucnredlist.org/species/21500/9291603,Tasmacetus shepherdi,DD,9291603,2,system,Global,1
1996,TRUE,FALSE,FALSE,21560,https://www.iucnredlist.org/species/21560/9301389,Teinostoma fernandesi,DD,9301389,2,system,Global,1
1996,TRUE,FALSE,FALSE,21561,https://www.iucnredlist.org/species/21561/9301430,Teinostoma funiculatum,DD,9301430,2,system,Global,1
2004,FALSE,FALSE,FALSE,21628,https://www.iucnredlist.org/species/21628/9303466,Teramulus kieneri,DD,9303466,2,system,Global,1
1996,TRUE,FALSE,FALSE,21681,https://www.iucnredlist.org/species/21681/9308395,Thaanumella angulosa,DD,9308395,2,system,Global,1
1996,TRUE,FALSE,FALSE,21682,https://www.iucnredlist.org/species/21682/9308442,Thaanumella cookei,DD,9308442,2,system,Global,1
1996,FALSE,FALSE,FALSE,21689,https://www.iucnredlist.org/species/21689/9308489,Thalassoma ascensionis,VU,9308489,2,system,Global,1
2010,TRUE,FALSE,FALSE,21689,https://www.iucnredlist.org/species/21689/9308530,Thalassoma ascensionis,DD,9308530,2,system,Global,1
1996,TRUE,FALSE,FALSE,2179,https://www.iucnredlist.org/species/2179/9319797,Assiminea infirma,VU,9319797,2,system,Global,1
1996,TRUE,FALSE,FALSE,2181,https://www.iucnredlist.org/species/2181/9321423,Assiminea palauensis,DD,9321423,2,system,Global,1
1996,TRUE,FALSE,FALSE,2182,https://www.iucnredlist.org/species/2182/9322287,Assiminea pecos,EN,9322287,2,system,Global,1
1996,FALSE,FALSE,FALSE,21855,https://www.iucnredlist.org/species/21855/9323970,Thryssa scratchleyi,DD,9323970,2,system,Global,1
2011,TRUE,FALSE,FALSE,21856,https://www.iucnredlist.org/species/21856/9324021,Thunnus alalunga,LC,9324021,2,system,Mediterranean,4
1996,FALSE,FALSE,FALSE,21856,https://www.iucnredlist.org/species/21856/9324867,Thunnus alalunga,DD,9324867,2,system,Global,1
2011,FALSE,FALSE,FALSE,21856,https://www.iucnredlist.org/species/21856/9325450,Thunnus alalunga,NT,9325450,2,system,Global,1
1996,FALSE,FALSE,FALSE,21857,https://www.iucnredlist.org/species/21857/9326384,Thunnus albacares,LR/lc,9326384,2,system,Global,1
2011,FALSE,FALSE,FALSE,21857,https://www.iucnredlist.org/species/21857/9327139,Thunnus albacares,NT,9327139,2,system,Global,1
1996,FALSE,FALSE,FALSE,21858,https://www.iucnredlist.org/species/21858/9328143,Thunnus maccoyii,CR,9328143,2,system,Global,1
2011,FALSE,FALSE,FALSE,21858,https://www.iucnredlist.org/species/21858/9328286,Thunnus maccoyii,CR,9328286,2,system,Global,1
1996,FALSE,FALSE,FALSE,21859,https://www.iucnredlist.org/species/21859/9328523,Thunnus obesus,VU,9328523,2,system,Global,1
2011,FALSE,FALSE,FALSE,21859,https://www.iucnredlist.org/species/21859/9329255,Thunnus obesus,VU,9329255,2,system,Global,1
2011,TRUE,FALSE,FALSE,21860,https://www.iucnredlist.org/species/21860/9330380,Thunnus thynnus,EN,9330380,2,system,Mediterranean,4
1996,FALSE,FALSE,FALSE,21860,https://www.iucnredlist.org/species/21860/9331035,Thunnus thynnus,DD,9331035,2,system,Global,1
2011,FALSE,FALSE,FALSE,21860,https://www.iucnredlist.org/species/21860/9331546,Thunnus thynnus,EN,9331546,2,system,Global,1
1996,FALSE,FALSE,FALSE,21994,https://www.iucnredlist.org/species/21994/9345672,Torquigener brevipinnis,DD,9345672,2,system,Global,1
1996,FALSE,FALSE,FALSE,22003,https://www.iucnredlist.org/species/22003/9346013,Totoaba macdonaldi,CR,9346013,2,system,Global,1
2010,FALSE,FALSE,FALSE,22003,https://www.iucnredlist.org/species/22003/9346099,Totoaba macdonaldi,CR,9346099,2,system,Global,1
2008,FALSE,FALSE,FALSE,22102,https://www.iucnredlist.org/species/22102/9356406,Trichechus inunguis,VU,9356406,2,system,Global,1
2007,FALSE,FALSE,FALSE,22102,https://www.iucnredlist.org/species/22102/9356605,Trichechus inunguis,VU,9356605,2,system,Global,1
2008,FALSE,FALSE,FALSE,22103,https://www.iucnredlist.org/species/22103/9356917,Trichechus manatus,VU,9356917,2,system,Global,1
2007,FALSE,FALSE,FALSE,22103,https://www.iucnredlist.org/species/22103/9357464,Trichechus manatus,VU,9357464,2,system,Global,1
2008,FALSE,FALSE,FALSE,22104,https://www.iucnredlist.org/species/22104/9358164,Trichechus senegalensis,VU,9358164,2,system,Global,1
2006,FALSE,FALSE,FALSE,22104,https://www.iucnredlist.org/species/22104/9358604,Trichechus senegalensis,VU,9358604,2,system,Global,1
1996,FALSE,FALSE,FALSE,22135,https://www.iucnredlist.org/species/22135/9361892,Tridacna crocea,LR/lc,9361892,2,system,Global,1
1996,FALSE,FALSE,FALSE,22136,https://www.iucnredlist.org/species/22136/9362077,Tridacna derasa,VU,9362077,2,system,Global,1
1996,FALSE,FALSE,FALSE,22137,https://www.iucnredlist.org/species/22137/9362283,Tridacna gigas,VU,9362283,2,system,Global,1
1996,FALSE,FALSE,FALSE,22138,https://www.iucnredlist.org/species/22138/9362499,Tridacna maxima,LR/cd,9362499,2,system,Global,1
1996,FALSE,FALSE,FALSE,22139,https://www.iucnredlist.org/species/22139/9362805,Tridacna rosewateri,VU,9362805,2,system,Global,1
1996,FALSE,FALSE,FALSE,22140,https://www.iucnredlist.org/species/22140/9362870,Tridacna squamosa,LR/cd,9362870,2,system,Global,1
1996,FALSE,FALSE,FALSE,22141,https://www.iucnredlist.org/species/22141/9363161,Tridacna mbalavuana,VU,9363161,2,system,Global,1
2000,TRUE,FALSE,FALSE,2218,https://www.iucnredlist.org/species/2218/9364042,Astraea heliotropium,LR/lc,9364042,2,system,Global,1
1996,FALSE,FALSE,FALSE,22563,https://www.iucnredlist.org/species/22563/9374525,Tursiops truncatus,DD,9374525,2,system,Global,1
2007,FALSE,FALSE,FALSE,22563,https://www.iucnredlist.org/species/22563/9374943,Tursiops truncatus,DD,9374943,2,system,Europe,2
2008,FALSE,FALSE,FALSE,22563,https://www.iucnredlist.org/species/22563/9375294,Tursiops truncatus,LC,9375294,2,system,Global,1
1996,TRUE,FALSE,FALSE,22594,https://www.iucnredlist.org/species/22594/9378658,Typhlatya iliffei,CR,9378658,2,system,Global,1
2006,FALSE,FALSE,FALSE,22823,https://www.iucnredlist.org/species/22823/9390655,Ursus maritimus,VU,9390655,2,system,Global,1
2007,FALSE,FALSE,FALSE,22823,https://www.iucnredlist.org/species/22823/9390963,Ursus maritimus,VU,9390963,2,system,Europe,2
2008,FALSE,FALSE,FALSE,22823,https://www.iucnredlist.org/species/22823/9391171,Ursus maritimus,VU,9391171,2,system,Global,1
1996,TRUE,FALSE,FALSE,23045,https://www.iucnredlist.org/species/23045/9409383,Volvarina insulana,DD,9409383,2,system,Global,1
1996,TRUE,FALSE,FALSE,23090,https://www.iucnredlist.org/species/23090/9416399,Wrayanna soluta,DD,9416399,2,system,Global,1
2011,TRUE,FALSE,FALSE,23148,https://www.iucnredlist.org/species/23148/9420041,Xiphias gladius,NT,9420041,2,system,Mediterranean,4
1996,FALSE,FALSE,FALSE,23148,https://www.iucnredlist.org/species/23148/9421568,Xiphias gladius,DD,9421568,2,system,Global,1
2011,FALSE,FALSE,FALSE,23148,https://www.iucnredlist.org/species/23148/9422329,Xiphias gladius,LC,9422329,2,system,Global,1
1996,FALSE,FALSE,FALSE,23163,https://www.iucnredlist.org/species/23163/9424533,Xyrichtys virens,VU,9424533,2,system,Global,1
1996,FALSE,FALSE,FALSE,23211,https://www.iucnredlist.org/species/23211/9429203,Ziphius cavirostris,DD,9429203,2,system,Global,1
2007,FALSE,FALSE,FALSE,23211,https://www.iucnredlist.org/species/23211/9429522,Ziphius cavirostris,DD,9429522,2,system,Europe,2
2008,FALSE,FALSE,FALSE,23211,https://www.iucnredlist.org/species/23211/9429826,Ziphius cavirostris,LC,9429826,2,system,Global,1
1996,FALSE,FALSE,FALSE,23259,https://www.iucnredlist.org/species/23259/9431134,Gobius ophiocephalus,DD,9431134,2,system,Global,1
2011,TRUE,FALSE,FALSE,23259,https://www.iucnredlist.org/species/23259/9431234,Gobius ophiocephalus,LC,9431234,2,system,Mediterranean,4
2010,FALSE,FALSE,FALSE,2352,https://www.iucnredlist.org/species/2352/9433413,Atherina boyeri,LC,9433413,2,system,Europe,2
2011,FALSE,FALSE,FALSE,2352,https://www.iucnredlist.org/species/2352/9433729,Atherina boyeri,LC,9433729,2,system,Mediterranean,4
2008,FALSE,FALSE,FALSE,2352,https://www.iucnredlist.org/species/2352/9434124,Atherina boyeri,LC,9434124,2,system,Global,1
1996,FALSE,FALSE,FALSE,2352,https://www.iucnredlist.org/species/2352/9434471,Atherina boyeri,DD,9434471,2,system,Global,1
1996,FALSE,FALSE,FALSE,2420,https://www.iucnredlist.org/species/2420/9437653,Austroassiminea letha,VU,9437653,2,system,Global,1
1996,FALSE,FALSE,FALSE,2467,https://www.iucnredlist.org/species/2467/9442153,Balaena mysticetus,LR/cd,9442153,2,system,Global,1
2007,FALSE,FALSE,FALSE,2467,https://www.iucnredlist.org/species/2467/9442304,Balaena mysticetus,NA,9442304,2,system,Europe,2
2008,FALSE,FALSE,FALSE,2467,https://www.iucnredlist.org/species/2467/9442437,Balaena mysticetus,LC,9442437,2,system,Global,1
1996,FALSE,FALSE,FALSE,2474,https://www.iucnredlist.org/species/2474/9443528,Balaenoptera acutorostrata,LR/nt,9443528,2,system,Global,1
2007,FALSE,FALSE,FALSE,2474,https://www.iucnredlist.org/species/2474/9443827,Balaenoptera acutorostrata,LC,9443827,2,system,Europe,2
2008,FALSE,FALSE,FALSE,2474,https://www.iucnredlist.org/species/2474/9444043,Balaenoptera acutorostrata,LC,9444043,2,system,Global,1
1996,FALSE,FALSE,FALSE,2475,https://www.iucnredlist.org/species/2475/9444573,Balaenoptera borealis,EN,9444573,2,system,Global,1
2007,FALSE,FALSE,FALSE,2475,https://www.iucnredlist.org/species/2475/9444871,Balaenoptera borealis,EN,9444871,2,system,Europe,2
2008,FALSE,FALSE,FALSE,2475,https://www.iucnredlist.org/species/2475/9445100,Balaenoptera borealis,EN,9445100,2,system,Global,1
2008,FALSE,FALSE,FALSE,2476,https://www.iucnredlist.org/species/2476/9445502,Balaenoptera edeni,DD,9445502,2,system,Global,1
1996,FALSE,FALSE,FALSE,2476,https://www.iucnredlist.org/species/2476/9446320,Balaenoptera edeni,DD,9446320,2,system,Global,1
1996,FALSE,FALSE,FALSE,2477,https://www.iucnredlist.org/species/2477/9446566,Balaenoptera musculus,EN,9446566,2,system,Global,1
2007,FALSE,FALSE,FALSE,2477,https://www.iucnredlist.org/species/2477/9446907,Balaenoptera musculus,EN,9446907,2,system,Europe,2
2008,FALSE,FALSE,FALSE,2477,https://www.iucnredlist.org/species/2477/9447146,Balaenoptera musculus,EN,9447146,2,system,Global,1
1996,FALSE,FALSE,FALSE,2478,https://www.iucnredlist.org/species/2478/9447871,Balaenoptera physalus,EN,9447871,2,system,Global,1
2007,FALSE,FALSE,FALSE,2478,https://www.iucnredlist.org/species/2478/9448238,Balaenoptera physalus,NT,9448238,2,system,Europe,2
2008,FALSE,FALSE,FALSE,2478,https://www.iucnredlist.org/species/2478/9448596,Balaenoptera physalus,EN,9448596,2,system,Global,1
2008,FALSE,FALSE,FALSE,2480,https://www.iucnredlist.org/species/2480/9449324,Balaenoptera bonaerensis,DD,9449324,2,system,Global,1
1996,FALSE,FALSE,FALSE,2480,https://www.iucnredlist.org/species/2480/9449644,Balaenoptera bonaerensis,LR/cd,9449644,2,system,Global,1
1996,FALSE,FALSE,FALSE,2539,https://www.iucnredlist.org/species/2539/9451081,Balistes vetula,VU,9451081,2,system,Global,1
1996,FALSE,FALSE,FALSE,2621,https://www.iucnredlist.org/species/2621/9462945,Bathygobius burtoni,DD,9462945,2,system,Global,1
2000,FALSE,FALSE,FALSE,2636,https://www.iucnredlist.org/species/2636/9463123,Bathyraja abyssicola,DD,9463123,2,system,Global,1
2009,FALSE,FALSE,FALSE,2636,https://www.iucnredlist.org/species/2636/9463203,Bathyraja abyssicola,DD,9463203,2,system,Global,1
1996,TRUE,FALSE,FALSE,2637,https://www.iucnredlist.org/species/2637/9463522,Batillaria mutata,DD,9463522,2,system,Global,1
1996,FALSE,FALSE,FALSE,2644,https://www.iucnredlist.org/species/2644/9464156,Batrachoides manglae,VU,9464156,2,system,Global,1
2008,FALSE,FALSE,FALSE,2762,https://www.iucnredlist.org/species/2762/9478212,Berardius arnuxii,DD,9478212,2,system,Global,1
1996,FALSE,FALSE,FALSE,2762,https://www.iucnredlist.org/species/2762/9478448,Berardius arnuxii,LR/cd,9478448,2,system,Global,1
2008,FALSE,FALSE,FALSE,2763,https://www.iucnredlist.org/species/2763/9478643,Berardius bairdii,DD,9478643,2,system,Global,1
1996,FALSE,FALSE,FALSE,2763,https://www.iucnredlist.org/species/2763/9478825,Berardius bairdii,LR/cd,9478825,2,system,Global,1
1996,FALSE,FALSE,FALSE,2811,https://www.iucnredlist.org/species/2811/9484078,Birgus latro,DD,9484078,2,system,Global,1
1996,FALSE,FALSE,FALSE,2958,https://www.iucnredlist.org/species/2958/9502144,Brachionichthys hirsutus,CR,9502144,2,system,Global,1
2000,TRUE,FALSE,FALSE,29609,https://www.iucnredlist.org/species/29609/9504511,Sebastolobus alascanus,EN,9504511,2,system,Global,1
2010,TRUE,FALSE,FALSE,31382,https://www.iucnredlist.org/species/31382/9623321,Rhizophora apiculata,LC,9623321,2,system,Global,1
2010,TRUE,FALSE,FALSE,33705,https://www.iucnredlist.org/species/33705/9803003,Dolichandrone spathacea,LC,9803003,2,system,Global,1
1996,FALSE,FALSE,FALSE,3381,https://www.iucnredlist.org/species/3381/9810271,Butis butis,LR/nt,9810271,2,system,Global,1
2010,FALSE,FALSE,FALSE,3381,https://www.iucnredlist.org/species/3381/9810310,Butis butis,LC,9810310,2,system,Global,1
2010,TRUE,FALSE,FALSE,34364,https://www.iucnredlist.org/species/34364/9856175,Aglaia cucullata,DD,9856175,2,system,Global,1
1996,FALSE,FALSE,FALSE,3565,https://www.iucnredlist.org/species/3565/9948409,Callionymus sanctaehelenae,CR,9948409,2,system,Global,1
2008,FALSE,FALSE,FALSE,3590,https://www.iucnredlist.org/species/3590/9963699,Callorhinus ursinus,VU,9963699,2,system,Global,1
1996,FALSE,FALSE,FALSE,3590,https://www.iucnredlist.org/species/3590/9963910,Callorhinus ursinus,VU,9963910,2,system,Global,1
1996,FALSE,FALSE,FALSE,3764,https://www.iucnredlist.org/species/3764/10068587,Canthigaster rapaensis,VU,10068587,2,system,Global,1
2008,FALSE,FALSE,FALSE,3778,https://www.iucnredlist.org/species/3778/10071743,Caperea marginata,DD,10071743,2,system,Global,1
1996,FALSE,FALSE,FALSE,3778,https://www.iucnredlist.org/species/3778/10071902,Caperea marginata,LR/lc,10071902,2,system,Global,1
1996,TRUE,FALSE,FALSE,3856,https://www.iucnredlist.org/species/3856/10123044,Carcinoscorpius rotundicauda,DD,10123044,2,system,Global,1
2000,FALSE,FALSE,FALSE,3851,https://www.iucnredlist.org/species/3851/10124222,Carcharhinus limbatus,LR/nt,10124222,2,system,Global,1
2009,FALSE,FALSE,FALSE,3851,https://www.iucnredlist.org/species/3851/10124862,Carcharhinus limbatus,NT,10124862,2,system,Global,1
2009,FALSE,FALSE,FALSE,3852,https://www.iucnredlist.org/species/3852/10127245,Carcharhinus obscurus,VU,10127245,2,system,Global,1
2000,FALSE,FALSE,FALSE,3852,https://www.iucnredlist.org/species/3852/10127786,Carcharhinus obscurus,LR/nt,10127786,2,system,Global,1
2000,FALSE,FALSE,FALSE,3853,https://www.iucnredlist.org/species/3853/10129883,Carcharhinus plumbeus,LR/nt,10129883,2,system,Global,1
2009,FALSE,FALSE,FALSE,3853,https://www.iucnredlist.org/species/3853/10130397,Carcharhinus plumbeus,VU,10130397,2,system,Global,1
2000,FALSE,FALSE,FALSE,3854,https://www.iucnredlist.org/species/3854/10132035,Carcharias taurus,VU,10132035,2,system,Global,1
2009,FALSE,FALSE,FALSE,3854,https://www.iucnredlist.org/species/3854/10132481,Carcharias taurus,VU,10132481,2,system,Global,1
2009,FALSE,FALSE,FALSE,3855,https://www.iucnredlist.org/species/3855/10133872,Carcharodon carcharias,VU,10133872,2,system,Global,1
2000,FALSE,FALSE,FALSE,3855,https://www.iucnredlist.org/species/3855/10134462,Carcharodon carcharias,VU,10134462,2,system,Global,1
1996,FALSE,FALSE,FALSE,3897,https://www.iucnredlist.org/species/3897/10159448,Caretta caretta,EN,10159448,2,system,Global,1
2009,FALSE,FALSE,FALSE,39367,https://www.iucnredlist.org/species/39367/10182233,Carcharhinus borneensis,EN,10182233,2,system,Global,1
2000,FALSE,FALSE,FALSE,39367,https://www.iucnredlist.org/species/39367/10182460,Carcharhinus borneensis,EN,10182460,2,system,Global,1
2009,FALSE,FALSE,FALSE,39368,https://www.iucnredlist.org/species/39368/10182758,Carcharhinus brevipinna,NT,10182758,2,system,Global,1
2000,FALSE,FALSE,FALSE,39368,https://www.iucnredlist.org/species/39368/10183422,Carcharhinus brevipinna,LR/nt,10183422,2,system,Global,1
