year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes,description
2016,TRUE,FALSE,FALSE,65363244,https://www.iucnredlist.org/species/65363244/115407403,Solenostomus armatus,LC,115407403,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65363316,https://www.iucnredlist.org/species/65363316/115407689,Solenostomus cyanopterus,LC,115407689,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65363417,https://www.iucnredlist.org/species/65363417/115409075,Solenostomus paradoxus,LC,115409075,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65363473,https://www.iucnredlist.org/species/65363473/115409597,Acentronura gracilissima,LC,115409597,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65363628,https://www.iucnredlist.org/species/65363628/115409838,Bhanotia fasciolata,LC,115409838,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65363696,https://www.iucnredlist.org/species/65363696/115410277,Bhanotia pauciradiata,DD,115410277,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65364120,https://www.iucnredlist.org/species/65364120/115411601,Campichthys galei,LC,115411601,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65364201,https://www.iucnredlist.org/species/65364201/115412457,Campichthys tryoni,DD,115412457,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65364895,https://www.iucnredlist.org/species/65364895/115414372,Corythoichthys insularis,LC,115414372,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65365107,https://www.iucnredlist.org/species/65365107/115417187,Corythoichthys polynotatus,LC,115417187,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65365349,https://www.iucnredlist.org/species/65365349/115417503,Cosmocampus balli,VU,115417503,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65365798,https://www.iucnredlist.org/species/65365798/115418892,Cosmocampus heraldi,DD,115418892,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65365975,https://www.iucnredlist.org/species/65365975/115419097,Cosmocampus profundus,DD,115419097,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65366073,https://www.iucnredlist.org/species/65366073/115419431,Doryrhamphus japonicus,LC,115419431,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65366280,https://www.iucnredlist.org/species/65366280/115419918,Doryrhamphus negrosensis,LC,115419918,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65366377,https://www.iucnredlist.org/species/65366377/115420376,Dunckerocampus baldwini,LC,115420376,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65366455,https://www.iucnredlist.org/species/65366455/115420770,Dunckerocampus boylei,LC,115420770,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65367059,https://www.iucnredlist.org/species/65367059/115421785,Dunckerocampus pessuliferus,LC,115421785,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65367594,https://www.iucnredlist.org/species/65367594/115422553,Halicampus macrorhynchus,LC,115422553,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65367655,https://www.iucnredlist.org/species/65367655/115422916,Halicampus marquesensis,LC,115422916,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65367712,https://www.iucnredlist.org/species/65367712/115423121,Halicampus mataafae,LC,115423121,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65368085,https://www.iucnredlist.org/species/65368085/115424228,Heraldia nocturna,LC,115424228,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65368802,https://www.iucnredlist.org/species/65368802/115424465,Acentronura larsonae,DD,115424465,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65369051,https://www.iucnredlist.org/species/65369051/115424796,Acentronura lumnitzeri,LC,115424796,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65369313,https://www.iucnredlist.org/species/65369313/115425337,Leptoichthys fistularius,LC,115425337,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65369760,https://www.iucnredlist.org/species/65369760/115425564,Leptonotus blainvilleanus,LC,115425564,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65369844,https://www.iucnredlist.org/species/65369844/115425903,Leptonotus elevatus,LC,115425903,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65369867,https://www.iucnredlist.org/species/65369867/115426125,Leptonotus norae,LC,115426125,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65370029,https://www.iucnredlist.org/species/65370029/115426331,Lissocampus bannwarthi,LC,115426331,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65370289,https://www.iucnredlist.org/species/65370289/115426541,Lissocampus runa,LC,115426541,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65370522,https://www.iucnredlist.org/species/65370522/115426782,Micrognathus brevicorpus,DD,115426782,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65370734,https://www.iucnredlist.org/species/65370734/115427562,Micrognathus erugatus,DD,115427562,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65370765,https://www.iucnredlist.org/species/65370765/115428203,Micrognathus natans,LC,115428203,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65371194,https://www.iucnredlist.org/species/65371194/115428673,Minyichthys myersi,LC,115428673,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65371373,https://www.iucnredlist.org/species/65371373/115429077,Mitotichthys meraculus,DD,115429077,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65371669,https://www.iucnredlist.org/species/65371669/115429375,Mitotichthys mollisoni,LC,115429375,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65371695,https://www.iucnredlist.org/species/65371695/115429572,Mitotichthys semistriatus,LC,115429572,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65371889,https://www.iucnredlist.org/species/65371889/115429878,Mitotichthys tuckeri,LC,115429878,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65372227,https://www.iucnredlist.org/species/65372227/115430564,Nannocampus subosseus,LC,115430564,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65372435,https://www.iucnredlist.org/species/65372435/115431108,Notiocampus ruber,LC,115431108,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65372543,https://www.iucnredlist.org/species/65372543/115431339,Penetopteryx taeniocephalus,LC,115431339,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65373278,https://www.iucnredlist.org/species/65373278/115431634,Pseudophallus mindii,DD,115431634,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,65375205,https://www.iucnredlist.org/species/65375205/115432001,Trachyrhamphus serratus,DD,115432001,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67869125,https://www.iucnredlist.org/species/67869125/115433503,Myripristis adusta,LC,115433503,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67869551,https://www.iucnredlist.org/species/67869551/115433905,Myripristis amaena,LC,115433905,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67869566,https://www.iucnredlist.org/species/67869566/115434172,Myripristis berndti,LC,115434172,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67869953,https://www.iucnredlist.org/species/67869953/115434681,Myripristis botche,LC,115434681,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67869958,https://www.iucnredlist.org/species/67869958/115434946,Myripristis chryseres,LC,115434946,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67869976,https://www.iucnredlist.org/species/67869976/115435222,Myripristis earlei,LC,115435222,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67870015,https://www.iucnredlist.org/species/67870015/115435358,Myripristis hexagona,LC,115435358,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67871020,https://www.iucnredlist.org/species/67871020/115435689,Myripristis kuntee,LC,115435689,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67871036,https://www.iucnredlist.org/species/67871036/115436138,Myripristis murdjan,LC,115436138,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67871071,https://www.iucnredlist.org/species/67871071/115436577,Myripristis randalli,LC,115436577,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67871080,https://www.iucnredlist.org/species/67871080/115436730,Myripristis tiki,DD,115436730,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67871084,https://www.iucnredlist.org/species/67871084/115436891,Myripristis violacea,LC,115436891,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67871116,https://www.iucnredlist.org/species/67871116/115437292,Myripristis vittata,LC,115437292,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67871136,https://www.iucnredlist.org/species/67871136/115437712,Myripristis woodsi,LC,115437712,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67871143,https://www.iucnredlist.org/species/67871143/115437938,Neoniphon argenteus,LC,115437938,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67871203,https://www.iucnredlist.org/species/67871203/115438329,Neoniphon aurolineatus,LC,115438329,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67871260,https://www.iucnredlist.org/species/67871260/115438548,Neoniphon opercularis,LC,115438548,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67871355,https://www.iucnredlist.org/species/67871355/115438968,Neoniphon sammara,LC,115438968,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67899355,https://www.iucnredlist.org/species/67899355/115439482,Ostichthys archiepiscopus,LC,115439482,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67899512,https://www.iucnredlist.org/species/67899512/115439779,Ostichthys delta,DD,115439779,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67899637,https://www.iucnredlist.org/species/67899637/115439927,Ostichthys kaianus,LC,115439927,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67899687,https://www.iucnredlist.org/species/67899687/115440285,Ostichthys hypsipterygion,DD,115440285,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67899690,https://www.iucnredlist.org/species/67899690/115440412,Ostichthys japonicus,LC,115440412,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67899781,https://www.iucnredlist.org/species/67899781/115440786,Ostichthys sandix,LC,115440786,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67899991,https://www.iucnredlist.org/species/67899991/115440924,Plectrypops lima,LC,115440924,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67900591,https://www.iucnredlist.org/species/67900591/115441358,Pristilepis oligolepis,LC,115441358,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67900607,https://www.iucnredlist.org/species/67900607/115441539,Sargocentron caudimaculatum,LC,115441539,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67900621,https://www.iucnredlist.org/species/67900621/115442024,Sargocentron cornutum,LC,115442024,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67901205,https://www.iucnredlist.org/species/67901205/115442185,Sargocentron diadema,LC,115442185,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67901306,https://www.iucnredlist.org/species/67901306/115442698,Sargocentron dorsomaculatum,LC,115442698,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67902046,https://www.iucnredlist.org/species/67902046/115442840,Sargocentron ensifer,LC,115442840,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67902071,https://www.iucnredlist.org/species/67902071/115443043,Sargocentron hormion,LC,115443043,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67902084,https://www.iucnredlist.org/species/67902084/115443188,Sargocentron inaequalis,DD,115443188,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67902088,https://www.iucnredlist.org/species/67902088/115443362,Sargocentron iota,LC,115443362,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67902103,https://www.iucnredlist.org/species/67902103/115443555,Sargocentron ittodai,LC,115443555,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67902620,https://www.iucnredlist.org/species/67902620/115443941,Sargocentron lepros,LC,115443941,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67902657,https://www.iucnredlist.org/species/67902657/115444251,Sargocentron melanospilos,LC,115444251,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67902908,https://www.iucnredlist.org/species/67902908/115444559,Sargocentron microstoma,LC,115444559,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67902985,https://www.iucnredlist.org/species/67902985/115444880,Sargocentron punctatissimum,LC,115444880,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67903042,https://www.iucnredlist.org/species/67903042/115445408,Sargocentron spiniferum,LC,115445408,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67903074,https://www.iucnredlist.org/species/67903074/115445914,Sargocentron spinosissimum,LC,115445914,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67903124,https://www.iucnredlist.org/species/67903124/115446057,Sargocentron tiere,LC,115446057,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67903149,https://www.iucnredlist.org/species/67903149/115446440,Sargocentron tiereoides,LC,115446440,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67903174,https://www.iucnredlist.org/species/67903174/115446823,Sargocentron violaceum,LC,115446823,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67903264,https://www.iucnredlist.org/species/67903264/115447186,Sargocentron xantherythrum,LC,115447186,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67903537,https://www.iucnredlist.org/species/67903537/115447324,Alabes parvula,LC,115447324,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67903591,https://www.iucnredlist.org/species/67903591/115447452,Alabes springeri,DD,115447452,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67904147,https://www.iucnredlist.org/species/67904147/115447579,Diademichthys lineatus,LC,115447579,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67905401,https://www.iucnredlist.org/species/67905401/115447857,Discotrema crinophilum,LC,115447857,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67905414,https://www.iucnredlist.org/species/67905414/115448073,Discotrema monogrammum,LC,115448073,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67905433,https://www.iucnredlist.org/species/67905433/115448210,Discotrema zonatum,DD,115448210,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67905470,https://www.iucnredlist.org/species/67905470/115448337,Lepadichthys bolini,LC,115448337,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67905489,https://www.iucnredlist.org/species/67905489/115448503,Lepadichthys caritus,LC,115448503,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67905532,https://www.iucnredlist.org/species/67905532/115448849,Lepadichthys minor,LC,115448849,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67905646,https://www.iucnredlist.org/species/67905646/115449063,Liobranchia stria,DD,115449063,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67905735,https://www.iucnredlist.org/species/67905735/115449187,Pherallodus indicus,LC,115449187,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67968365,https://www.iucnredlist.org/species/67968365/115449380,Syngnathus safina,DD,115449380,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67970335,https://www.iucnredlist.org/species/67970335/115449746,Ulua aurochs,LC,115449746,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67996575,https://www.iucnredlist.org/species/67996575/115449885,Amblycirrhitus bimacula,LC,115449885,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67996584,https://www.iucnredlist.org/species/67996584/115450312,Cirrhitops hubbardi,LC,115450312,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67996744,https://www.iucnredlist.org/species/67996744/115450480,Amblycirrhitus unimacula,LC,115450480,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67996765,https://www.iucnredlist.org/species/67996765/115450681,Itycirrhitus wilhelmi,LC,115450681,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997172,https://www.iucnredlist.org/species/67997172/115450822,Cirrhitichthys aprinus,LC,115450822,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997318,https://www.iucnredlist.org/species/67997318/115451031,Cirrhitichthys falco,LC,115451031,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997668,https://www.iucnredlist.org/species/67997668/115451295,Cirrhitichthys oxycephalus,LC,115451295,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997694,https://www.iucnredlist.org/species/67997694/115451822,Cirrhitops fasciatus,LC,115451822,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997714,https://www.iucnredlist.org/species/67997714/115451953,Cirrhitus albopunctatus,DD,115451953,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997787,https://www.iucnredlist.org/species/67997787/115452084,Cirrhitus pinnulatus,LC,115452084,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997808,https://www.iucnredlist.org/species/67997808/115452454,Cyprinocirrhites polyactis,LC,115452454,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997819,https://www.iucnredlist.org/species/67997819/115452738,Isocirrhitus sexfasciatus,DD,115452738,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997836,https://www.iucnredlist.org/species/67997836/115452899,Neocirrhites armatus,LC,115452899,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997845,https://www.iucnredlist.org/species/67997845/115453146,Notocirrhitus splendens,LC,115453146,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997854,https://www.iucnredlist.org/species/67997854/115453267,Oxycirrhites typus,LC,115453267,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997869,https://www.iucnredlist.org/species/67997869/115453776,Paracirrhites arcatus,LC,115453776,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997876,https://www.iucnredlist.org/species/67997876/115454240,Paracirrhites bicolor,DD,115454240,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997879,https://www.iucnredlist.org/species/67997879/115454368,Paracirrhites forsteri,LC,115454368,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997886,https://www.iucnredlist.org/species/67997886/115454886,Paracirrhites hemistictus,LC,115454886,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997893,https://www.iucnredlist.org/species/67997893/115455165,Paracirrhites nisus,LC,115455165,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67997896,https://www.iucnredlist.org/species/67997896/115455316,Paracirrhites xanthus,LC,115455316,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67999325,https://www.iucnredlist.org/species/67999325/115455457,Crystallodytes cookei,LC,115455457,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,67999339,https://www.iucnredlist.org/species/67999339/115455598,Crystallodytes enderburyensis,LC,115455598,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,68000633,https://www.iucnredlist.org/species/68000633/115455749,Limnichthys fasciatus,LC,115455749,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,68000804,https://www.iucnredlist.org/species/68000804/115455937,Limnichthys nitidus,LC,115455937,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,68324528,https://www.iucnredlist.org/species/68324528/115456310,Gerres erythrourus,LC,115456310,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,68324675,https://www.iucnredlist.org/species/68324675/115456583,Gerres oblongus,LC,115456583,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,68324892,https://www.iucnredlist.org/species/68324892/115456967,Gerres subfasciatus,LC,115456967,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,68398868,https://www.iucnredlist.org/species/68398868/115457087,Lutjanus timoriensis,LC,115457087,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69181822,https://www.iucnredlist.org/species/69181822/115457826,Mulloidichthys mimicus,LC,115457826,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69181847,https://www.iucnredlist.org/species/69181847/115457996,Mulloidichthys pfluegeri,LC,115457996,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69181934,https://www.iucnredlist.org/species/69181934/115458740,Parupeneus barberinoides,LC,115458740,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69181941,https://www.iucnredlist.org/species/69181941/115459034,Parupeneus barberinus,LC,115459034,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69181948,https://www.iucnredlist.org/species/69181948/115459516,Parupeneus chrysonemus,LC,115459516,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69181969,https://www.iucnredlist.org/species/69181969/115459640,Parupeneus ciliatus,LC,115459640,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69182291,https://www.iucnredlist.org/species/69182291/115460524,Parupeneus insularis,LC,115460524,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69182614,https://www.iucnredlist.org/species/69182614/115460779,Parupeneus indicus,LC,115460779,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69182673,https://www.iucnredlist.org/species/69182673/115461197,Parupeneus jansenii,LC,115461197,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69182687,https://www.iucnredlist.org/species/69182687/115461319,Parupeneus louise,LC,115461319,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69182717,https://www.iucnredlist.org/species/69182717/115461416,Parupeneus moffitti,DD,115461416,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69182861,https://www.iucnredlist.org/species/69182861/115461540,Parupeneus pleurostigma,LC,115461540,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69183023,https://www.iucnredlist.org/species/69183023/115462187,Parupeneus spilurus,LC,115462187,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69538564,https://www.iucnredlist.org/species/69538564/115462606,Upeneichthys lineatus,LC,115462606,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69538573,https://www.iucnredlist.org/species/69538573/115462751,Upeneus australiae,LC,115462751,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69538576,https://www.iucnredlist.org/species/69538576/115462872,Upeneus francisi,LC,115462872,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69538579,https://www.iucnredlist.org/species/69538579/115462979,Upeneus mouthami,DD,115462979,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69538589,https://www.iucnredlist.org/species/69538589/115463091,Upeneus taeniopterus,LC,115463091,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69544768,https://www.iucnredlist.org/species/69544768/115463450,Opistognathus solorensis,LC,115463450,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69544771,https://www.iucnredlist.org/species/69544771/115463612,Opistognathus variabilis,LC,115463612,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69544846,https://www.iucnredlist.org/species/69544846/115463806,Stalix histrio,LC,115463806,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583335,https://www.iucnredlist.org/species/69583335/115463929,Amsichthys knighti,LC,115463929,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583348,https://www.iucnredlist.org/species/69583348/115464117,Cypho purpurascens,LC,115464117,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583361,https://www.iucnredlist.org/species/69583361/115464312,Lubbockichthys multisquamatus,LC,115464312,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583368,https://www.iucnredlist.org/species/69583368/115464526,Lubbockichthys myersi,DD,115464526,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583371,https://www.iucnredlist.org/species/69583371/115464652,Manonichthys polynemus,DD,115464652,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583382,https://www.iucnredlist.org/species/69583382/115464793,Ogilbyina salvati,LC,115464793,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583393,https://www.iucnredlist.org/species/69583393/115464927,Pictichromis paccagnellae,LC,115464927,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583400,https://www.iucnredlist.org/species/69583400/115465117,Pictichromis porphyrea,LC,115465117,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583407,https://www.iucnredlist.org/species/69583407/115465351,Pseudochromis bitaeniatus,LC,115465351,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583414,https://www.iucnredlist.org/species/69583414/115465548,Pseudochromis cyanotaenia,LC,115465548,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583417,https://www.iucnredlist.org/species/69583417/115465861,Pseudochromis fuscus,LC,115465861,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583420,https://www.iucnredlist.org/species/69583420/115466141,Pseudochromis jamesi,LC,115466141,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583423,https://www.iucnredlist.org/species/69583423/115466334,Pseudochromis kolythrus,DD,115466334,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583426,https://www.iucnredlist.org/species/69583426/115466455,Pseudochromis marshallensis,LC,115466455,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583433,https://www.iucnredlist.org/species/69583433/115466706,Pseudochromis melanurus,LC,115466706,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583436,https://www.iucnredlist.org/species/69583436/115466850,Pseudochromis moorei,DD,115466850,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583439,https://www.iucnredlist.org/species/69583439/115466995,Pseudochromis pylei,DD,115466995,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583442,https://www.iucnredlist.org/species/69583442/115467156,Pseudochromis tapeinosoma,LC,115467156,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583447,https://www.iucnredlist.org/species/69583447/115467411,Pseudoplesiops annae,LC,115467411,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583454,https://www.iucnredlist.org/species/69583454/115467589,Pseudoplesiops howensis,LC,115467589,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583457,https://www.iucnredlist.org/species/69583457/115467731,Pseudoplesiops revellei,LC,115467731,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583460,https://www.iucnredlist.org/species/69583460/115467940,Pseudoplesiops rosae,LC,115467940,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583463,https://www.iucnredlist.org/species/69583463/115468235,Pseudoplesiops typus,LC,115468235,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69583466,https://www.iucnredlist.org/species/69583466/115468419,Pseudoplesiops wassi,LC,115468419,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69689070,https://www.iucnredlist.org/species/69689070/115468608,Siganus argenteus,LC,115468608,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69689242,https://www.iucnredlist.org/species/69689242/115469109,Siganus corallinus,LC,115469109,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69689424,https://www.iucnredlist.org/species/69689424/115469389,Siganus doliatus,LC,115469389,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69689554,https://www.iucnredlist.org/species/69689554/115469581,Siganus fuscescens,LC,115469581,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69689777,https://www.iucnredlist.org/species/69689777/115469859,Siganus guttatus,LC,115469859,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69690025,https://www.iucnredlist.org/species/69690025/115470111,Siganus lineatus,LC,115470111,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69690275,https://www.iucnredlist.org/species/69690275/115470334,Siganus niger,VU,115470334,3,population_trend,,Unknown
