rgn_id,km2,year,habitat
199,229.78293323516846,2001,tidal wetland
200,422.8231976032257,2001,tidal wetland
202,2179.5665948837996,2001,tidal wetland
203,9097.65396118164,2001,tidal wetland
204,7323.8050537109375,2001,tidal wetland
205,10013.76220703125,2001,tidal wetland
206,14829.627353668213,2001,tidal wetland
207,6743.009765625,2001,tidal wetland
208,39.27566146850586,2001,tidal wetland
209,12675.900714337826,2001,tidal wetland
210,1667.53076171875,2001,tidal wetland
212,0,2001,tidal wetland
213,0,2001,tidal wetland
214,1016.2665958404541,2001,tidal wetland
215,0.026203704997897148,2001,tidal wetland
216,94092.67033958435,2001,tidal wetland
218,32141.34117126465,2001,tidal wetland
219,14.643900036811829,2001,tidal wetland
220,0.13872063718736172,2001,tidal wetland
221,0.9142793565988541,2001,tidal wetland
222,1499.1800079345703,2001,tidal wetland
223,358.8485412597656,2001,tidal wetland
224,4020.313539026305,2001,tidal wetland
227,31.98420000076294,2001,tidal wetland
228,12.238199710845947,2001,tidal wetland
231,139.88624954223633,2001,tidal wetland
232,36.49706561118364,2001,tidal wetland
237,3.812273383140564,2001,tidal wetland
244,1.8575999736785889,2001,tidal wetland
245,3.255299925804138,2001,tidal wetland
247,514.129879951477,2001,tidal wetland
248,0.0035999999090563506,2001,tidal wetland
249,0.06749999709427357,2001,tidal wetland
250,1.303199976682663,2001,tidal wetland
