iucn_sid,count,code,country,presence,rgn_id,rgn_name,comname,sciname,ico_gl,ico_rgn_id,subpop,cat
4615,44,LK,Sri Lanka,Extant,40,Sri Lanka,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,33,LR,Liberia,Extant,97,Liberia,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,33,LR,Liberia,Extant,97,Liberia,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,33,LR,Liberia,Extant,97,Liberia,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,33,LR,Liberia,Extant,97,Liberia,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,33,LR,Liberia,Extant,97,Liberia,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,33,LR,Liberia,Extant,97,Liberia,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
6494,33,LR,Liberia,Extant,97,Liberia,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,33,LR,Liberia,Extant,97,Liberia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
20738,33,LR,Liberia,Extant,97,Liberia,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,33,LR,Liberia,Extant,97,Liberia,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,33,LR,Liberia,Extant,97,Liberia,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,33,LR,Liberia,Extant,97,Liberia,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,33,LR,Liberia,Extant,97,Liberia,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
155123,16,LT,Lithuania,Extant,189,Lithuania,Atlantic Herring,Clupea harengus,FALSE,189,NA,LC
8784,16,LT,Lithuania,Extant,189,Lithuania,Atlantic Cod,Gadus morhua,FALSE,189,NA,VU
198568,16,LT,Lithuania,Extant,189,Lithuania,European Anchovy,Engraulis encrasicolus,FALSE,189,NA,LC
9660,16,LT,Lithuania,Extant,189,Lithuania,Grey Seal,Halichoerus grypus,FALSE,189,NA,LC
41672,16,LT,Lithuania,Extant,189,Lithuania,Ringed Seal,Pusa hispida,FALSE,189,NA,LC
16580,16,LT,Lithuania,Extant,189,Lithuania,Perch,Perca fluviatilis,FALSE,189,NA,LC
19861,16,LT,Lithuania,Extant,189,Lithuania,Brown Trout,Salmo trutta,FALSE,189,NA,LC
135631,16,LT,Lithuania,Extant,189,Lithuania,Northern Pike,Esox lucius,FALSE,189,NA,LC
19855,16,LT,Lithuania,Extant,189,Lithuania,Atlantic Salmon,Salmo salar,FALSE,189,NA,NT
22692146,16,LT,Lithuania,Extant,189,Lithuania,Common Crane,Grus grus,FALSE,189,NA,LC
170759990,16,LT,Lithuania,Extant,189,Lithuania,European Flounder,Platichthys flesus,FALSE,189,NA,LC
198583,16,LT,Lithuania,Extant,189,Lithuania,Sprat,Sprattus sprattus,FALSE,189,NA,LC
12419,16,LT,Lithuania,Extant,189,Lithuania,Eurasian Otter,Lutra lutra,FALSE,189,NA,NT
17027,16,LT,Lithuania,Extant,189,Lithuania,Harbour Porpoise,Phocoena phocoena,FALSE,189,NA,LC
155123,16,LV,Latvia,Extant,69,Latvia,Atlantic Herring,Clupea harengus,FALSE,69,NA,LC
8784,16,LV,Latvia,Extant,69,Latvia,Atlantic Cod,Gadus morhua,FALSE,69,NA,VU
198568,16,LV,Latvia,Extant,69,Latvia,European Anchovy,Engraulis encrasicolus,FALSE,69,NA,LC
9660,16,LV,Latvia,Extant,69,Latvia,Grey Seal,Halichoerus grypus,FALSE,69,NA,LC
41672,16,LV,Latvia,Extant,69,Latvia,Ringed Seal,Pusa hispida,FALSE,69,NA,LC
16580,16,LV,Latvia,Extant,69,Latvia,Perch,Perca fluviatilis,FALSE,69,NA,LC
19861,16,LV,Latvia,Extant,69,Latvia,Brown Trout,Salmo trutta,FALSE,69,NA,LC
135631,16,LV,Latvia,Extant,69,Latvia,Northern Pike,Esox lucius,FALSE,69,NA,LC
19855,16,LV,Latvia,Extant,69,Latvia,Atlantic Salmon,Salmo salar,FALSE,69,NA,NT
22692146,16,LV,Latvia,Extant,69,Latvia,Common Crane,Grus grus,FALSE,69,NA,LC
170759990,16,LV,Latvia,Extant,69,Latvia,European Flounder,Platichthys flesus,FALSE,69,NA,LC
198583,16,LV,Latvia,Extant,69,Latvia,Sprat,Sprattus sprattus,FALSE,69,NA,LC
12419,16,LV,Latvia,Extant,69,Latvia,Eurasian Otter,Lutra lutra,FALSE,69,NA,NT
17027,16,LV,Latvia,Extant,69,Latvia,Harbour Porpoise,Phocoena phocoena,FALSE,69,NA,LC
11200,26,LY,Libya,Extant,67,Libya,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39341,26,LY,Libya,Extant,67,Libya,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,26,LY,Libya,Extant,67,Libya,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,26,LY,Libya,Extant,67,Libya,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
6494,26,LY,Libya,Extant,67,Libya,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2478,26,LY,Libya,Extant,67,Libya,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
3897,26,LY,Libya,Extant,67,Libya,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
20738,26,LY,Libya,Extant,67,Libya,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,26,LY,Libya,Extant,67,Libya,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,26,LY,Libya,Extant,67,Libya,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,26,LY,Libya,Extant,67,Libya,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
11200,53,MA,Morocco,Extant,62,Morocco,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
19488,53,MA,Morocco,Extant,62,Morocco,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
197461,53,MA,Morocco,Extant,62,Morocco,Puff Adder,Bitis arietans,FALSE,62,NA,LC
39341,53,MA,Morocco,Extant,62,Morocco,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,53,MA,Morocco,Extant,62,Morocco,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,53,MA,Morocco,Extant,62,Morocco,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,53,MA,Morocco,Extant,62,Morocco,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,53,MA,Morocco,Extant,62,Morocco,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
6494,53,MA,Morocco,Extant,62,Morocco,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2474,53,MA,Morocco,Extant,62,Morocco,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,53,MA,Morocco,Extant,62,Morocco,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,53,MA,Morocco,Extant,62,Morocco,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
3897,53,MA,Morocco,Extant,62,Morocco,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
2475,53,MA,Morocco,Extant,62,Morocco,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2477,53,MA,Morocco,Extant,62,Morocco,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
41712,53,MA,Morocco,Extant,62,Morocco,North Atlantic Right Whale,Eubalaena glacialis,TRUE,NA,NA,CR
20738,53,MA,Morocco,Extant,62,Morocco,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,53,MA,Morocco,Extant,62,Morocco,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,53,MA,Morocco,Extant,62,Morocco,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,53,MA,Morocco,Extant,62,Morocco,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
11200,23,MC,Monaco,Extant,185,Monaco,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39381,23,MC,Monaco,Extant,185,Monaco,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
187752,23,MC,Monaco,Extant,185,Monaco,Mediterranean Rainbow Wrasse,Coris julis,FALSE,185,NA,LC
198568,23,MC,Monaco,Extant,185,Monaco,European Anchovy,Engraulis encrasicolus,FALSE,185,NA,LC
2478,23,MC,Monaco,Extant,185,Monaco,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
20738,23,MC,Monaco,Extant,185,Monaco,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,23,MC,Monaco,Extant,185,Monaco,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,23,MC,Monaco,Extant,185,Monaco,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,23,MC,Monaco,Extant,185,Monaco,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
11200,27,ME,Montenegro,Extant,186,Montenegro,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39341,27,ME,Montenegro,Extant,186,Montenegro,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,27,ME,Montenegro,Extant,186,Montenegro,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
187752,27,ME,Montenegro,Extant,186,Montenegro,Mediterranean Rainbow Wrasse,Coris julis,FALSE,186,NA,LC
198568,27,ME,Montenegro,Extant,186,Montenegro,European Anchovy,Engraulis encrasicolus,FALSE,186,NA,LC
6494,27,ME,Montenegro,Extant,186,Montenegro,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
22692146,27,ME,Montenegro,Extant,186,Montenegro,Common Crane,Grus grus,FALSE,186,NA,LC
3897,27,ME,Montenegro,Extant,186,Montenegro,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
20738,27,ME,Montenegro,Extant,186,Montenegro,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,27,ME,Montenegro,Extant,186,Montenegro,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,27,ME,Montenegro,Extant,186,Montenegro,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,27,ME,Montenegro,Extant,186,Montenegro,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
19488,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
8005,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2474,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
13006,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
191108,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,American Eel,Anguilla rostrata,FALSE,221,NA,EN
20738,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
181500967,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Great Blue Heron,Ardea herodias,FALSE,221,NA,LC
3855,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,33,MF,Saint Martin (French part),Extant,221,Northern Saint-Martin,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,47,MG,Madagascar,Extant,42,Madagascar,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,47,MG,Madagascar,Extant,42,Madagascar,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,47,MG,Madagascar,Extant,42,Madagascar,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,47,MG,Madagascar,Extant,42,Madagascar,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,47,MG,Madagascar,Extant,42,Madagascar,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
4592,47,MG,Madagascar,Extant,42,Madagascar,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,47,MG,Madagascar,Extant,42,Madagascar,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,47,MG,Madagascar,Extant,42,Madagascar,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2478,47,MG,Madagascar,Extant,42,Madagascar,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,47,MG,Madagascar,Extant,42,Madagascar,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,47,MG,Madagascar,Extant,42,Madagascar,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
3897,47,MG,Madagascar,Extant,42,Madagascar,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
2475,47,MG,Madagascar,Extant,42,Madagascar,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2477,47,MG,Madagascar,Extant,42,Madagascar,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
39365,47,MG,Madagascar,Extant,42,Madagascar,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,47,MG,Madagascar,Extant,42,Madagascar,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,47,MG,Madagascar,Extant,42,Madagascar,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,47,MG,Madagascar,Extant,42,Madagascar,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,47,MG,Madagascar,Extant,42,Madagascar,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,47,MG,Madagascar,Extant,42,Madagascar,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,35,MH,Marshall Islands,Extant,11,Marshall Islands,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,35,MH,Marshall Islands,Extant,11,Marshall Islands,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,35,MH,Marshall Islands,Extant,11,Marshall Islands,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,35,MH,Marshall Islands,Extant,11,Marshall Islands,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,35,MH,Marshall Islands,Extant,11,Marshall Islands,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
4592,35,MH,Marshall Islands,Extant,11,Marshall Islands,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
6494,35,MH,Marshall Islands,Extant,11,Marshall Islands,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,35,MH,Marshall Islands,Extant,11,Marshall Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,35,MH,Marshall Islands,Extant,11,Marshall Islands,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
61339,35,MH,Marshall Islands,Extant,11,Marshall Islands,Camouflage Grouper,Epinephelus polyphekadion,FALSE,11,NA,VU
22698209,35,MH,Marshall Islands,Extant,11,Marshall Islands,Sooty Shearwater,Ardenna grisea,FALSE,11,NA,NT
39365,35,MH,Marshall Islands,Extant,11,Marshall Islands,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,35,MH,Marshall Islands,Extant,11,Marshall Islands,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,35,MH,Marshall Islands,Extant,11,Marshall Islands,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,35,MH,Marshall Islands,Extant,11,Marshall Islands,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,35,MH,Marshall Islands,Extant,11,Marshall Islands,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,35,MH,Marshall Islands,Extant,11,Marshall Islands,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,35,MH,Marshall Islands,Extant,11,Marshall Islands,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,47,MM,Myanmar,Extant,205,Myanmar,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,47,MM,Myanmar,Extant,205,Myanmar,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,47,MM,Myanmar,Extant,205,Myanmar,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,47,MM,Myanmar,Extant,205,Myanmar,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,47,MM,Myanmar,Extant,205,Myanmar,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
178800,47,MM,Myanmar,Extant,205,Myanmar,Nypa Palm,Nypa fruticans,FALSE,205,NA,LC
4592,47,MM,Myanmar,Extant,205,Myanmar,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,47,MM,Myanmar,Extant,205,Myanmar,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,47,MM,Myanmar,Extant,205,Myanmar,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
39375,47,MM,Myanmar,Extant,205,Myanmar,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
3897,47,MM,Myanmar,Extant,205,Myanmar,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
15419,47,MM,Myanmar,Extant,205,Myanmar,Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,NA,EN
2477,47,MM,Myanmar,Extant,205,Myanmar,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
12427,47,MM,Myanmar,Extant,205,Myanmar,Smooth-coated Otter,Lutrogale perspicillata,FALSE,205,NA,VU
39365,47,MM,Myanmar,Extant,205,Myanmar,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,47,MM,Myanmar,Extant,205,Myanmar,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,47,MM,Myanmar,Extant,205,Myanmar,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,47,MM,Myanmar,Extant,205,Myanmar,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,47,MM,Myanmar,Extant,205,Myanmar,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
15955,47,MM,Myanmar,Extant,205,Myanmar,Tiger,Panthera tigris,FALSE,205,NA,EN
4615,47,MM,Myanmar,Extant,205,Myanmar,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
39341,10,MO,Macao,Extant,209,China,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,10,MO,Macao,Extant,209,China,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,10,MO,Macao,Extant,209,China,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
20738,10,MO,Macao,Extant,209,China,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,10,MO,Macao,Extant,209,China,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,10,MO,Macao,Extant,209,China,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
39341,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
4592,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
6494,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
61339,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Camouflage Grouper,Epinephelus polyphekadion,FALSE,13,NA,VU
2475,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
39365,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,35,MP,Northern Mariana Islands,Extant,13,Northern Mariana Islands and Guam,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
8005,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
191108,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,American Eel,Anguilla rostrata,FALSE,140,NA,EN
20738,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
181500967,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Great Blue Heron,Ardea herodias,FALSE,140,NA,LC
4292,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,36,MQ,Martinique,Extant,140,Guadeloupe and Martinique,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,44,MR,Mauritania,Extant,64,Mauritania,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
197461,44,MR,Mauritania,Extant,64,Mauritania,Puff Adder,Bitis arietans,FALSE,64,NA,LC
39341,44,MR,Mauritania,Extant,64,Mauritania,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,44,MR,Mauritania,Extant,64,Mauritania,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,44,MR,Mauritania,Extant,64,Mauritania,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,44,MR,Mauritania,Extant,64,Mauritania,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,44,MR,Mauritania,Extant,64,Mauritania,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
6494,44,MR,Mauritania,Extant,64,Mauritania,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2474,44,MR,Mauritania,Extant,64,Mauritania,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
13006,44,MR,Mauritania,Extant,64,Mauritania,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
2475,44,MR,Mauritania,Extant,64,Mauritania,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2477,44,MR,Mauritania,Extant,64,Mauritania,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
20738,44,MR,Mauritania,Extant,64,Mauritania,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,44,MR,Mauritania,Extant,64,Mauritania,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,44,MR,Mauritania,Extant,64,Mauritania,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,44,MR,Mauritania,Extant,64,Mauritania,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,44,MR,Mauritania,Extant,64,Mauritania,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,32,MS,Montserrat,Extant,121,Montserrat,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,32,MS,Montserrat,Extant,121,Montserrat,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,32,MS,Montserrat,Extant,121,Montserrat,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,32,MS,Montserrat,Extant,121,Montserrat,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,32,MS,Montserrat,Extant,121,Montserrat,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,32,MS,Montserrat,Extant,121,Montserrat,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
