"zone","uv_2005_2009.2005_2009_mol_1km","uv_2006_2010.2005_2009_mol_1km","uv_2007_2011.2005_2009_mol_1km","uv_2008_2012.2005_2009_mol_1km","uv_2009_2013.2005_2009_mol_1km","uv_2010_2014.2005_2009_mol_1km","uv_2011_2015.2005_2009_mol_1km","uv_2012_2016.2005_2009_mol_1km","uv_2013_2017.2005_2009_mol_1km","uv_2014_2018.2005_2009_mol_1km","uv_2015_2019.2005_2009_mol_1km"
177,0,0,0.00160924282063321,0.0530949859212363,0.0244127465159432,0.0321745507461517,0.0983270519961922,0.112572068582251,0.137772862481931,0.161869164542282,0.246081285899994
178,0,0,0,0,0,0,0.0164794205623642,0.0164794205623642,0.0123595657977908,0.0247039998686477,0.0653802150976134
179,0,0,0.0336890204772267,0.0739144838530187,0.0344554800313826,0.0472085095914369,0.115166501236354,0.0651744904352193,0.125952741430261,0.167533344871005,0.272899989170708
180,0,0.0204522284803231,0.0713138917346361,0.169393431694639,0.132724097738543,0.103583000963531,0.0724544023440934,0.119352493002972,0.0862207669920502,0.117192187076136,0.190509971188316
181,0,0.0451134362353798,0.0783033454833559,0.113377890443359,0.104854301612223,0.11224330810449,0.0378677364439796,0.0800978149404386,0.0806396230394593,0.0491697048357344,0.0642927074665245
182,0,0.00269930064315082,0.0794301272918935,0.158850654321103,0.0949852079724167,0.101096877641829,0.184955914921499,0.143376427561085,0.196483331750635,0.191659726165693,0.277752115827081
183,0,0,0.0469143121351863,0.0983068166577888,0.0699367000485281,0.0361083790712444,0.102388198249269,0.0498249424848778,0.0728687823813714,0.0381579365224412,0.144173838088705
184,0,0.00391180671939536,0.0716893978593887,0.215260081480559,0.126543662082219,0.135963311474347,0.25679905989175,0.21232600346383,0.156311864210424,0.17698700000292,0.259086133902065
185,0,0,0.133717290234346,0.202328786071093,0.113309126872958,0.141104295986927,0.317390756373025,0.100287968944187,0.173657193185727,0.186678355868243,0.384249399593271
186,0,0,0.0725588948221593,0.267777738616817,0.120399291715176,0.137089251990345,0.260372501945336,0.132150829407229,0.0554542021781493,0.107187810265649,0.142648584618211
187,0,0,0.138447700655566,0.319438527620316,0.219465470634093,0.244046707178182,0.400658346736231,0.248014813312925,0.119969682224425,0.166370827702127,0.287067427525758
188,0,0,0.102040819823742,0.244897961616516,0.204081639647484,0.224489793181419,0.428571432828903,0.122448980808258,0.0204081628471613,0,0.183673471212387
189,0,0,0,0,0,0,0.0117214173078537,0.0273499746692668,0.0390713919771205,0.0474284084943625,0.108886333194705
190,0,0,0,0,0,0,0,0,0,0,0
191,0,0.000495305029230693,0.0078199616348537,0,0,0,0,0,0.000685033522334065,0.000987659212082474,0.0545586366056285
192,0,0,0.0479067764793638,0,0,0,0,0,0,0,0
193,0,0.0336183802781918,0.0273227404701844,0.0211425162677483,0.0345110270869846,0.0248307195945797,0.00551196828189895,0.0817409500177324,0.0916071756705284,0.230478171281779,0.371809833542428
194,0,0.0666276408278426,0.129969521540687,0.15504758229016,0.190333373600298,0.103356547853216,0.0294127638613178,0.108711769408049,0.0684478639950357,0.185660069009473,0.2618651967333
195,0,0.0228350919749722,0.0983957350939864,0.0430135518378969,0.0156207800326928,0,0,0,0,0.00671840455924058,0.0162167052852904
196,0,0.0707692013222807,0.101995731963709,0.0596441822573043,0.0492819617781689,0.0105537552661221,0,0,0,0,0.000161773105546733
197,0,0.00635276955614623,0,0,0,0,0,0,0,0,0.0050812211291306
198,0,0.00857439541058341,0.105413138958159,0.0487752281827193,0.0204823850645862,0.0139379450961215,0,0,6.2113206518682e-05,0.0296490743313569,0.0886018114711003
199,0,0.0231919195068282,0.0376652193098728,0.0217909633860387,0.0406319524517385,0.0216820155506304,0,0,0.0129983142313057,0.0216638575794434,0.0578722492887643
200,0,0.0723555263030838,0.00603192144870198,0.00224121679389369,0.00600449659357543,0.00133536442542581,9.75588896823631e-05,0.0111270609110499,0.00842601658952613,0.0121787820831108,0.0649248270391658
202,0,0.0376520340389308,0.0258702948468359,0.00057089012576923,0.00105221304788422,0,0,0.000273632781695243,0,9.44982495149789e-05,0.00242229047207453
203,0,0.00268984061691813,0.00406297776813856,0.00323398419099075,0.00289946044986089,0.000279551187888095,6.65078859003389e-07,0.00273741010077311,0.000849992615986314,3.32539447712142e-06,0.00502756019257226
204,0,0,0,0,0,0,0,0,0,0,0
205,0,0.043452912362613,0.0201011973892352,0.00151937633928964,0.0012252414887923,0.000632671403284476,0,0.000395419648706676,0.000474503566899276,0.000251376403051248,0.00198524428052005
206,0,0.0761073229091625,0.115973509681391,0.104265296209307,0.0773983011090497,0.0432643687183326,0.00482709603119871,0.0132354121947145,0.00556143671669558,0.0412605860686593,0.0506852833262437
207,0,0.0553013816867955,0.0683470733854101,0.0537255296182904,0.0189163806021866,0.00153900945927955,0.000740243520941979,0.00954329495823406,0.00515834011663561,0.0119508884721498,0.0589143600422257
208,0,0.0204081628471613,0.204081639647484,0.265306115150452,0.306122452020645,0.346938788890839,0.204081639647484,0.224489793181419,0.244897961616516,0.448979586362839,0.367346942424774
209,0,0.0115421249149905,0.0175691821040126,0.00955205416661559,0.018758465667062,0.0120722115551396,0.00887823265148258,0.0180905468626007,0.0368213765071284,0.0386919367416462,0.120796300207531
210,0,0.0218523898565434,0.0496128494092932,0.0395190834599248,0.0509751885051465,0.052483389249279,0.0625671679722307,0.123009741167136,0.176998854280485,0.190441428157567,0.349687351463979
212,0,0.0150884495699613,0.0342464582992392,0.0157857566565161,0.0112415436878847,0.0140617926208018,0.00334347832942791,0.0116027929309429,0.015949916248237,0.107954013368156,0.0723544539041173
214,0,0.0677182636596142,0.117895938615551,0.0982174099845498,0.0997667760844851,0.132274704264327,0.0562288927562367,0.168189041261481,0.181943222624156,0.081968558187335,0.0942753723574003
215,0,0.102040819823742,0.16326530277729,0,0,0,0,0,0.061224490404129,0,0.122448980808258
216,0,0.0332436809915853,0.0397783687684488,0.0356018862210426,0.0310928291955778,0.0176172152461312,0.00837954246949641,0.0154592094654527,0.00793079141484729,0.0406490644480148,0.0549657588074922
218,0,0.0163202303659072,0.0733991923761242,0.135834393190704,0.104913889113081,0.120990392967326,0.113239828449197,0.114517392908882,0.106438072639512,0.115419770167948,0.126343244802008
219,0,0,0.0367630168379877,0.137425278472053,0.23240567229312,0.258033288841518,0.270706198962368,0.312113550799786,0.347366505826675,0.302300347468295,0.331550648128785
220,0,0.00426979293610821,0,0,0.00426979293610821,0,0,0.00426979293610821,0,0,0.125416126260732
221,0,0.000146271243732708,0,0,0.000146271243732708,0,0,0.000146271243732708,0,0,0.110138927031892
222,0,0,0.000319294501105117,0.0032805422577796,0,0,0.0222231065962865,0.0272500229504202,0.050445748387489,0.0772036035258104,0.112620580047115
223,0,0.0179276623081266,0.0860382529782148,0.108484521131849,0.113969339851986,0.131366307412386,0.143807203514272,0.138048634016947,0.160451352340227,0.183917730229094,0.207053009718689
224,0,0.0363700898008865,0.0282372268742912,0.0604230033843985,0.0577054006526175,0.050918939034612,0.0632827248763982,0.1392314842569,0.131301035162969,0.0793363477629787,0.127526894729565
227,0,0,0,0,0,0.0509661316396074,0.101932263279215,0.0679548401187392,0.217542337828336,0.322894054861303,0.377388200504666
228,0,0,0.000135807496260601,6.79037481303007e-05,0,0.00322851466015357,0.00632122183644163,0.00401043651836231,0.0734430481860969,0.103069663649516,0.225323159086125
231,0,0.00157573868743689,0,0,0,0,0,0,0,0,0.00993944687152178
232,0,0,0.0816326513886452,0.306122452020645,0.142857149243355,0.183673471212387,0.346938788890839,0.244897961616516,0.0408163256943226,0.0816326513886452,0.122448980808258
237,0,0.0613195207316918,0,0,0,0,0,0,0,0,0.0196003898267002
244,0,0.0139768688597685,0.0195617548524661,0.00884625308583043,0.0428708014118428,0,0,0.0146620842348733,0.0273927878702389,0.00571677106884061,0.200404093792734
245,0,0.00848755703242064,0.0291139675269343,0.0144525462388308,0.0706787657429189,0,0,0.00388427243272634,0.0171706000790968,0,0.200291086198475
247,0,0.109227360797288,0.185214344658199,0.177243406227695,0.0961578733042787,0.057344398678094,0,0.00245017985762492,0,0.0035151114006188,0.0311830926963209
248,0,0.020159856321599,0,0,0.0195183977972298,0,0,0.0181734041286038,0.00569600135627755,0.000126034372823284,0.163718650786929
249,0,0.0131531687024332,0,0,0.012067713032815,0,0,0.012067713032815,0.00325636710792395,0,0.135330782165204
250,0,0.0231791180257888,0.0180997426622133,0.00349202564336059,0.0433379508046542,0.0209521544975952,0,0.0636235749823904,0.10114124878971,0.0308070336373485,0.281181734756068
260,0,0.000266378647975747,0.141281058749746,0.129038290595373,0.0638333068287381,0.0601232551405785,0.0893221923447261,0.0126801330116451,0.0106499261594012,0.0129015833548103,0.0102838067696997
261,0,0.0147760638405204,0.0849754201628529,0.203749732306408,0.15877999211003,0.174023938823138,0.205872221660593,0.192957299832249,0.184583263080059,0.238653251008883,0.240344565076843
262,0,0.0134520814365183,0.0568120794915853,0.155671563137192,0.106941254105884,0.110674773237516,0.0867639175419325,0.0804619856268042,0.0594239999211809,0.0651227153484408,0.0879583226966941
263,0,0.0534202971604879,0.081769187538156,0.104921988467622,0.132302712520358,0.0932352951872433,0.0514490923278269,0.0976085005907948,0.138207864801585,0.134041365158477,0.283692445866971
264,0,0.0601294789711721,0.0668736415248532,0.0620481276143922,0.0781740350763369,0.0400486489759035,0.0121059203539248,0.0387007122365582,0.0552515195679236,0.0711466770176697,0.179379002690723
266,0,0.0369031279300455,0.0441166362229128,0.0660259055105164,0.0540507684330179,0.0523220122414302,0.0620848827838975,0.0942623139419297,0.0881797498558865,0.0655963409691649,0.0997405228742241
267,0,0.0683830044785171,0.0479900218413795,0.0607565460386475,0.0690347441276542,0.0599166173700416,0.0656192858171484,0.105351036098285,0.0976169937732175,0.0685842445141491,0.131636207123807
269,0,0.0339546683259633,0.0145206821932306,0.0137517569172551,0.0185982379770808,0.0187024680216177,0.0272124800426146,0.0692302718729898,0.074486181080512,0.0469735448077924,0.0601289855226503
270,0,0.0921891535021052,0.0600567275758763,0.0933920787408453,0.125494026072495,0.101782528255652,0.131986651213648,0.180305843457839,0.165993052313107,0.105546062300282,0.130787807004276
272,0,0.0217013073892191,0.0724543750959311,0.111233852307964,0.11017887689015,0.116071080478168,0.138004934231071,0.198679409374495,0.239323311636026,0.27601019681977,0.389069478632238
273,0,0.0192451705004738,0.0708695006728724,0.122112352978364,0.180743554422212,0.187759815931839,0.221451905251912,0.290932688445778,0.338296451703193,0.348970364937335,0.44905651213749
274,0,0.0263735795256242,0.0470609341716591,0.0429387432653253,0.027833650695194,0.014227359889989,0.00817209418439266,0.0267705973440406,0.0319453306216185,0.05646713644139,0.175010299865216
275,0,0.0177438702325659,0.0330067774769188,0.0469772372377301,0.0457198528463465,0.0350783449360947,0.0450789183671297,0.0964848649518068,0.131587169568737,0.12298230258245,0.204637817134531
276,0,0.0659548938602217,0.0469938308076518,0.0684946063956138,0.123359237381762,0.107178654019111,0.150151123113351,0.169435313217651,0.167928742563504,0.103745470477394,0.156180830331206
277,0,0.0368656768964359,0.0432395093026919,0.0564649155862567,0.0787828326423481,0.0783307546485825,0.0783460959165592,0.109153322799818,0.0980860110381986,0.0522540862177133,0.0826303614732758
248100,0,0.0130350539344257,0.0221550341319804,0.00344872550490202,0.00295576593621694,0.00545914802730664,0.00697774100700067,0.0102577876798908,0.0145684997658043,0.0215900713726249,0.0154793754153816
248200,0,4.30308859327e-05,0.00391689096357444,0.0263318164404783,0.0102142157833287,0.0238390858789554,0.061406182086709,0.0889171934579965,0.0422590061139257,0.107728173723443,0.0920789474703673
248300,0,0.0228875003223064,0.0886284302927089,0.158487987353203,0.132210511624999,0.241876969402759,0.291923878678388,0.305654680211682,0.306049894003782,0.343551843407475,0.337011734047414
248400,0,0.0213705082488419,0.0347653485307343,0.0325524321809565,0.0272900845846355,0.068927717297361,0.0624010931209288,0.0883394469163622,0.11564553663929,0.186776002207479,0.156198927728173
248500,0,0.00870079818435733,0.0211264131304196,0.0102686618504228,0.00931447141097265,0.00933648592876773,0.0130881767122459,0.00916283883722806,0.0086705890030808,0.0119969896590926,0.0330900085451561
248600,0,0.0118137105300185,0.0177603369786323,0.027093994532962,0.0211549854463422,0.0317477117916711,0.0430846084212149,0.0276040921566317,0.0360052227091938,0.0606803986441015,0.0753077979509493
258410,0,0.0756347260383529,0.0551392439080311,0.0438741142322967,0.0371880678669376,0.018713247099145,0.0339545786843301,0.0392040235010839,0.052102465884639,0.0796710588679473,0.0931776407150537
258420,0,0.0216841110916416,0.0306416879410832,0.0171990470685168,0.0127263952760418,0.00401487645839235,0.014877434818393,0.0163795136762618,0.0738154791217568,0.126418151366838,0.134055110050849
258431,0,0.0232551770338908,0.057692977631635,0.0597711453533762,0.0482558273488426,0.0243954420956391,0.0701295454439298,0.0629142971707887,0.162215638713113,0.189800362469707,0.258855317223775
258432,0,0.110772242362669,0.133318715367111,0.0619304204896712,0.0223570054262192,0.00588510799049715,0.00575086227574764,0.00639484739114611,0.0399646199118276,0.107465478488827,0.118050984562105
258441,0,0.0353816739110906,0.0488048388069397,0.0760598217537072,0.0816771119284461,0.0992408097942363,0.161789945448973,0.134807397344926,0.118275463058481,0.159404209296073,0.111493534605243
258442,0,0.0678056563643824,0.0743521174036092,0.0750807750592986,0.0736433390554885,0.0669653191131845,0.172591440295771,0.170569144815529,0.203825967550933,0.243019107274121,0.223570084308875
258510,0,0.0983832507855342,0.118511565213608,0.183291429862139,0.17968381747752,0.189506274121903,0.282607558340269,0.295725861631476,0.296099039771232,0.284079534799762,0.28287210690266
258520,0,0.0715915342855508,0.1662792561538,0.201549206712247,0.198858458359959,0.158914159462361,0.214669518656851,0.167395024800357,0.1857006647821,0.191971050944746,0.191013088825006
258600,0,0.0725780460770533,0.172731884834472,0.171431364866798,0.236815644915197,0.199304617344899,0.3496748596418,0.219732771302068,0.245751593913099,0.215840692565951,0.227001978891841
258700,0,0.151105664827973,0.212679556937861,0.205336586843451,0.217418461413384,0.225270113874711,0.281640524595857,0.154458440584503,0.182133346580589,0.224019283099108,0.210686201271246
288100,0,0.0665019407104148,0.077405431291513,0.0853118093300096,0.0918920201716602,0.0765850819124083,0.144887337412948,0.160598024352745,0.240510389534498,0.31406942372448,0.361375535948787
288200,0,0.0225052150427848,0.0669877101418343,0.057560817735617,0.0712861664613204,0.0466796375111937,0.100843982778092,0.0729736767888023,0.109635943308667,0.14513423881143,0.182876751583381
288300,0,0.0229065509689867,0.0606559114942097,0.0416270540616155,0.0554123544750743,0.0281846929024118,0.0204252670852906,0.00959714052298608,0.0103753146854274,0.00649821525816487,0.0089749224437741
