rgn_id,rgn_name,year,usd,unit,sector,usd_yr
175,Denmark,1989,56724323.91,USD (1),mar,1989
175,Denmark,1990,55003779.99999999,USD (1),mar,1990
175,Denmark,1991,44454463.839999996,USD (1),mar,1991
175,Denmark,1992,50092422.599999994,USD (1),mar,1992
175,Denmark,1993,55992611.99999999,USD (1),mar,1993
175,Denmark,1994,49248231.05,USD (1),mar,1994
175,Denmark,1995,54145207.599999994,USD (1),mar,1995
175,Denmark,1996,59345132.8,USD (1),mar,1996
175,Denmark,1997,45903673.199999996,USD (1),mar,1997
175,Denmark,1998,50580182.99999999,USD (1),mar,1998
175,Denmark,1999,50323466.99999999,USD (1),mar,1999
175,Denmark,2000,51828107.99999999,USD (1),mar,2000
175,Denmark,2001,45933623.4,USD (1),mar,2001
175,Denmark,2002,28150097.9,USD (1),mar,2002
175,Denmark,2003,49296080.059999995,USD (1),mar,2003
175,Denmark,2004,63166635.699999996,USD (1),mar,2004
175,Denmark,2005,78097689.88999999,USD (1),mar,2005
175,Denmark,2006,84658281.19999999,USD (1),mar,2006
175,Denmark,2007,74824893.66999999,USD (1),mar,2007
175,Denmark,2008,113769495.27999999,USD (1),mar,2008
175,Denmark,2009,109834823.41,USD (1),mar,2009
175,Denmark,2010,114301467.88,USD (1),mar,2010
175,Denmark,2011,124802293.24,USD (1),mar,2011
175,Denmark,2012,112691097.91999999,USD (1),mar,2012
175,Denmark,2013,131640042.74999999,USD (1),mar,2013
175,Denmark,2014,107098135.76999997,USD (1),mar,2014
175,Denmark,2015,121730377.28999999,USD (1),mar,2015
175,Denmark,2016,114608909.05999999,USD (1),mar,2016
175,Denmark,2017,129972719.86999999,USD (1),mar,2017
175,Denmark,2018,107673298.46,USD (1),mar,2018
175,Denmark,2019,113905412.13999999,USD (1),mar,2019
175,Denmark,2020,18602663.47,USD (1),mar,2020
175,Denmark,2021,149272414.82,USD (1),mar,2021
175,Denmark,2022,150038640.76999998,USD (1),mar,2022
115,Dominican Republic,1984,159,USD (1),mar,1984
115,Dominican Republic,1985,1214505.6,USD (1),mar,1985
115,Dominican Republic,1986,3148200,USD (1),mar,1986
115,Dominican Republic,1987,3816000,USD (1),mar,1987
115,Dominican Republic,1988,4508397.3,USD (1),mar,1988
115,Dominican Republic,1989,3243600,USD (1),mar,1989
115,Dominican Republic,1990,2146500,USD (1),mar,1990
115,Dominican Republic,1991,967705.8,USD (1),mar,1991
115,Dominican Republic,1992,2861761.5,USD (1),mar,1992
115,Dominican Republic,1993,3878805,USD (1),mar,1993
115,Dominican Republic,1994,4145940.9000000004,USD (1),mar,1994
115,Dominican Republic,1995,2564145.3000000003,USD (1),mar,1995
115,Dominican Republic,1996,1982889,USD (1),mar,1996
115,Dominican Republic,1997,922359,USD (1),mar,1997
115,Dominican Republic,1998,3115976,USD (1),mar,1998
115,Dominican Republic,1999,5309593,USD (1),mar,1999
115,Dominican Republic,2000,7503210,USD (1),mar,2000
115,Dominican Republic,2001,9182250,USD (1),mar,2001
115,Dominican Republic,2002,15551980.8,USD (1),mar,2002
115,Dominican Republic,2003,8037450,USD (1),mar,2003
115,Dominican Republic,2004,9152040,USD (1),mar,2004
115,Dominican Republic,2005,9454140,USD (1),mar,2005
115,Dominican Republic,2006,9460659,USD (1),mar,2006
115,Dominican Republic,2007,10414500,USD (1),mar,2007
115,Dominican Republic,2008,10414500,USD (1),mar,2008
115,Dominican Republic,2009,12762580.200000003,USD (1),mar,2009
115,Dominican Republic,2010,12699123.3,USD (1),mar,2010
115,Dominican Republic,2011,9288462,USD (1),mar,2011
115,Dominican Republic,2012,3332019.9000000004,USD (1),mar,2012
115,Dominican Republic,2013,5335578.9,USD (1),mar,2013
115,Dominican Republic,2014,7676233.800000001,USD (1),mar,2014
115,Dominican Republic,2015,7421325,USD (1),mar,2015
115,Dominican Republic,2016,4513087.8,USD (1),mar,2016
115,Dominican Republic,2017,5234852.399999999,USD (1),mar,2017
115,Dominican Republic,2018,5854523.1,USD (1),mar,2018
115,Dominican Republic,2019,5796488.100000001,USD (1),mar,2019
115,Dominican Republic,2020,5353720.8,USD (1),mar,2020
115,Dominican Republic,2021,5402072.699999999,USD (1),mar,2021
115,Dominican Republic,2022,5037803.7,USD (1),mar,2022
137,Ecuador,1984,373968000,USD (1),mar,1984
137,Ecuador,1985,336181650,USD (1),mar,1985
137,Ecuador,1986,485579640,USD (1),mar,1986
137,Ecuador,1987,805529123.0999999,USD (1),mar,1987
137,Ecuador,1988,913825867.5,USD (1),mar,1988
137,Ecuador,1989,721803078,USD (1),mar,1989
137,Ecuador,1990,494569643.0999999,USD (1),mar,1990
137,Ecuador,1991,803176575,USD (1),mar,1991
137,Ecuador,1992,962727605.4000001,USD (1),mar,1992
137,Ecuador,1993,812087698.2,USD (1),mar,1993
137,Ecuador,1994,850976252.1000001,USD (1),mar,1994
137,Ecuador,1995,1007395539,USD (1),mar,1995
137,Ecuador,1996,1029556959,USD (1),mar,1996
137,Ecuador,1997,1076136009,USD (1),mar,1997
137,Ecuador,1998,1156248159,USD (1),mar,1998
137,Ecuador,1999,949381447.5,USD (1),mar,1999
137,Ecuador,2000,499129779,USD (1),mar,2000
137,Ecuador,2001,416957784,USD (1),mar,2001
137,Ecuador,2002,577262220,USD (1),mar,2002
137,Ecuador,2003,615330000,USD (1),mar,2003
137,Ecuador,2004,683827200,USD (1),mar,2004
137,Ecuador,2005,904392000,USD (1),mar,2005
137,Ecuador,2006,1138694400,USD (1),mar,2006
137,Ecuador,2007,1144800000,USD (1),mar,2007
137,Ecuador,2008,1144800000,USD (1),mar,2008
137,Ecuador,2009,1395368100,USD (1),mar,2009
137,Ecuador,2010,1757611010.7,USD (1),mar,2010
137,Ecuador,2011,2046330000,USD (1),mar,2011
137,Ecuador,2012,2212397550,USD (1),mar,2012
137,Ecuador,2013,2658480000,USD (1),mar,2013
137,Ecuador,2014,2973369960,USD (1),mar,2014
137,Ecuador,2015,3525028060.2000003,USD (1),mar,2015
137,Ecuador,2016,3493914192.9,USD (1),mar,2016
137,Ecuador,2017,3804280110,USD (1),mar,2017
137,Ecuador,2018,4630690560,USD (1),mar,2018
137,Ecuador,2019,4044412086,USD (1),mar,2019
137,Ecuador,2020,5142453127.5,USD (1),mar,2020
137,Ecuador,2021,5097410192.400001,USD (1),mar,2021
137,Ecuador,2022,6438080925,USD (1),mar,2022
214,Egypt,1984,13038000,USD (1),mar,1984
214,Egypt,1985,28222500,USD (1),mar,1985
214,Egypt,1986,26235000,USD (1),mar,1986
214,Egypt,1987,48940200,USD (1),mar,1987
214,Egypt,1988,67034400,USD (1),mar,1988
214,Egypt,1989,93174000,USD (1),mar,1989
214,Egypt,1990,115306800,USD (1),mar,1990
214,Egypt,1991,122405196,USD (1),mar,1991
214,Egypt,1992,123486396,USD (1),mar,1992
214,Egypt,1993,102905595,USD (1),mar,1993
214,Egypt,1994,120295584,USD (1),mar,1994
214,Egypt,1995,142401258.60000002,USD (1),mar,1995
214,Egypt,1996,207744375.60000002,USD (1),mar,1996
214,Egypt,1997,269560809,USD (1),mar,1997
214,Egypt,1998,481295416.8,USD (1),mar,1998
214,Egypt,1999,623394305.1,USD (1),mar,1999
214,Egypt,2000,1203622018.2,USD (1),mar,2000
214,Egypt,2001,1095550815.3,USD (1),mar,2001
214,Egypt,2002,941896856.4000001,USD (1),mar,2002
214,Egypt,2003,893033914.5,USD (1),mar,2003
214,Egypt,2004,869706976.8000001,USD (1),mar,2004
214,Egypt,2005,1196279922.8999999,USD (1),mar,2005
214,Egypt,2006,1301754480.9,USD (1),mar,2006
214,Egypt,2007,1687351391.1000001,USD (1),mar,2007
214,Egypt,2008,1647022631.1,USD (1),mar,2008
214,Egypt,2009,1778511306.3000002,USD (1),mar,2009
214,Egypt,2010,330566453.7,USD (1),mar,2010
214,Egypt,2011,336356772.6,USD (1),mar,2011
214,Egypt,2012,314092384.2,USD (1),mar,2012
214,Egypt,2013,303469689.6,USD (1),mar,2013
214,Egypt,2014,449331980.70000005,USD (1),mar,2014
214,Egypt,2015,385398859.8,USD (1),mar,2015
214,Egypt,2016,557188947,USD (1),mar,2016
214,Egypt,2017,511874217.3,USD (1),mar,2017
214,Egypt,2018,486401383.8,USD (1),mar,2018
214,Egypt,2019,671514828.3000001,USD (1),mar,2019
214,Egypt,2020,1041427390.2,USD (1),mar,2020
214,Egypt,2021,1241530337.1000001,USD (1),mar,2021
214,Egypt,2022,1174917986.7,USD (1),mar,2022
134,El Salvador,1984,2693332.8000000003,USD (1),mar,1984
134,El Salvador,1985,2693332.8000000003,USD (1),mar,1985
134,El Salvador,1986,2743417.8000000003,USD (1),mar,1986
134,El Salvador,1987,5524296,USD (1),mar,1987
134,El Salvador,1988,4174704,USD (1),mar,1988
134,El Salvador,1989,2622275.7,USD (1),mar,1989
134,El Salvador,1990,1885422,USD (1),mar,1990
134,El Salvador,1991,1256895,USD (1),mar,1991
134,El Salvador,1992,1562524.7999999998,USD (1),mar,1992
134,El Salvador,1993,1323675,USD (1),mar,1993
134,El Salvador,1994,5811847.5,USD (1),mar,1994
134,El Salvador,1995,1397212.5,USD (1),mar,1995
134,El Salvador,1996,1177887.9000000001,USD (1),mar,1996
134,El Salvador,1997,1374348.3,USD (1),mar,1997
134,El Salvador,1998,447680.4,USD (1),mar,1998
134,El Salvador,1999,769496.4000000001,USD (1),mar,1999
134,El Salvador,2000,1300365.6,USD (1),mar,2000
134,El Salvador,2001,1838882.7000000002,USD (1),mar,2001
134,El Salvador,2002,1889492.4000000001,USD (1),mar,2002
134,El Salvador,2003,3018567.3000000003,USD (1),mar,2003
134,El Salvador,2004,1870937.1,USD (1),mar,2004
134,El Salvador,2005,1177554,USD (1),mar,2005
134,El Salvador,2006,2056824,USD (1),mar,2006
134,El Salvador,2007,883038.3,USD (1),mar,2007
134,El Salvador,2008,1117770,USD (1),mar,2008
134,El Salvador,2009,2007883.8,USD (1),mar,2009
134,El Salvador,2010,2192816.7,USD (1),mar,2010
134,El Salvador,2011,4284700.2,USD (1),mar,2011
134,El Salvador,2012,6701055,USD (1),mar,2012
134,El Salvador,2013,4903019.4,USD (1),mar,2013
134,El Salvador,2014,5161171.8,USD (1),mar,2014
134,El Salvador,2015,3501975,USD (1),mar,2015
134,El Salvador,2016,8067691.800000001,USD (1),mar,2016
134,El Salvador,2017,12626762.4,USD (1),mar,2017
134,El Salvador,2018,10870305.3,USD (1),mar,2018
134,El Salvador,2019,11360995.200000001,USD (1),mar,2019
134,El Salvador,2020,7994520,USD (1),mar,2020
134,El Salvador,2021,8878210.200000001,USD (1),mar,2021
134,El Salvador,2022,9058230,USD (1),mar,2022
45,Eritrea,1984,43725,USD (1),mar,1984
45,Eritrea,1985,43725,USD (1),mar,1985
45,Eritrea,1986,43725,USD (1),mar,1986
45,Eritrea,1987,43725,USD (1),mar,1987
45,Eritrea,1988,43725,USD (1),mar,1988
45,Eritrea,1989,43725,USD (1),mar,1989
45,Eritrea,1990,43725,USD (1),mar,1990
45,Eritrea,1991,43725,USD (1),mar,1991
45,Eritrea,1992,43725,USD (1),mar,1992
45,Eritrea,1993,43725,USD (1),mar,1993
45,Eritrea,1994,43725,USD (1),mar,1994
45,Eritrea,1995,43725,USD (1),mar,1995
45,Eritrea,1996,43725,USD (1),mar,1996
45,Eritrea,1997,43725,USD (1),mar,1997
45,Eritrea,1998,43725,USD (1),mar,1998
45,Eritrea,1999,43725,USD (1),mar,1999
45,Eritrea,2000,43725,USD (1),mar,2000
45,Eritrea,2001,103350,USD (1),mar,2001
45,Eritrea,2002,127200,USD (1),mar,2002
45,Eritrea,2003,166950,USD (1),mar,2003
45,Eritrea,2004,43725,USD (1),mar,2004
45,Eritrea,2005,41273.75,USD (1),mar,2005
45,Eritrea,2006,38822.50000000001,USD (1),mar,2006
45,Eritrea,2007,36371.25,USD (1),mar,2007
45,Eritrea,2008,33920.00000000001,USD (1),mar,2008
45,Eritrea,2009,31468.749999999996,USD (1),mar,2009
45,Eritrea,2010,29017.5,USD (1),mar,2010
45,Eritrea,2011,26566.25,USD (1),mar,2011
45,Eritrea,2012,24115.000000000004,USD (1),mar,2012
45,Eritrea,2013,21663.75,USD (1),mar,2013
45,Eritrea,2014,19212.5,USD (1),mar,2014
45,Eritrea,2015,16761.250000000004,USD (1),mar,2015
45,Eritrea,2016,14310,USD (1),mar,2016
45,Eritrea,2017,14310,USD (1),mar,2017
45,Eritrea,2018,14310,USD (1),mar,2018
45,Eritrea,2019,19080,USD (1),mar,2019
45,Eritrea,2020,19080,USD (1),mar,2020
45,Eritrea,2021,19080,USD (1),mar,2021
45,Eritrea,2022,19080,USD (1),mar,2022
141,Faeroe Islands,1984,6591325.919999999,USD (1),mar,1984
141,Faeroe Islands,1985,22859299.99,USD (1),mar,1985
141,Faeroe Islands,1986,29352170.569999997,USD (1),mar,1986
141,Faeroe Islands,1987,73044734.6,USD (1),mar,1987
141,Faeroe Islands,1988,61754459.99999999,USD (1),mar,1988
141,Faeroe Islands,1989,105085957.72999999,USD (1),mar,1989
141,Faeroe Islands,1990,191086887.38,USD (1),mar,1990
141,Faeroe Islands,1991,204346149.92999998,USD (1),mar,1991
141,Faeroe Islands,1992,204281756.99999997,USD (1),mar,1992
141,Faeroe Islands,1993,178320020.38,USD (1),mar,1993
141,Faeroe Islands,1994,151675704.43999997,USD (1),mar,1994
141,Faeroe Islands,1995,98815455.49999999,USD (1),mar,1995
141,Faeroe Islands,1996,156521432.86999997,USD (1),mar,1996
141,Faeroe Islands,1997,174100678.98999998,USD (1),mar,1997
141,Faeroe Islands,1998,154218809.20000002,USD (1),mar,1998
141,Faeroe Islands,1999,349242103.66,USD (1),mar,1999
141,Faeroe Islands,2000,292402233.78000003,USD (1),mar,2000
141,Faeroe Islands,2001,285495622.58,USD (1),mar,2001
141,Faeroe Islands,2002,323574330.63,USD (1),mar,2002
141,Faeroe Islands,2003,386442177.43,USD (1),mar,2003
141,Faeroe Islands,2004,333643136.23999995,USD (1),mar,2004
141,Faeroe Islands,2005,202140793.09999993,USD (1),mar,2005
141,Faeroe Islands,2006,220770887.15,USD (1),mar,2006
141,Faeroe Islands,2007,325344221.05999994,USD (1),mar,2007
141,Faeroe Islands,2008,524046517.27,USD (1),mar,2008
141,Faeroe Islands,2009,707431496.79,USD (1),mar,2009
141,Faeroe Islands,2010,736610003.7399999,USD (1),mar,2010
141,Faeroe Islands,2011,983157958.3799999,USD (1),mar,2011
141,Faeroe Islands,2012,1153698319.2299998,USD (1),mar,2012
141,Faeroe Islands,2013,1179642299.6599998,USD (1),mar,2013
141,Faeroe Islands,2014,1344507311.54,USD (1),mar,2014
141,Faeroe Islands,2015,1045861269.2399999,USD (1),mar,2015
141,Faeroe Islands,2016,1080382155,USD (1),mar,2016
141,Faeroe Islands,2017,1250539628.6899998,USD (1),mar,2017
141,Faeroe Islands,2018,1188773141.07,USD (1),mar,2018
141,Faeroe Islands,2019,1355146739.77,USD (1),mar,2019
141,Faeroe Islands,2020,1293787123.2399998,USD (1),mar,2020
141,Faeroe Islands,2021,1750105185.2599998,USD (1),mar,2021
141,Faeroe Islands,2022,1460676483.3999999,USD (1),mar,2022
18,Fiji,1984,47223,USD (1),mar,1984
18,Fiji,1985,86178,USD (1),mar,1985
18,Fiji,1986,1159905,USD (1),mar,1986
18,Fiji,1987,1795889.1,USD (1),mar,1987
18,Fiji,1988,1842969,USD (1),mar,1988
18,Fiji,1989,964971,USD (1),mar,1989
18,Fiji,1990,1084221,USD (1),mar,1990
18,Fiji,1991,545608.5,USD (1),mar,1991
18,Fiji,1992,523746,USD (1),mar,1992
18,Fiji,1993,574769.1,USD (1),mar,1993
18,Fiji,1994,429936,USD (1),mar,1994
18,Fiji,1995,561906,USD (1),mar,1995
18,Fiji,1996,604836,USD (1),mar,1996
18,Fiji,1997,1129218,USD (1),mar,1997
18,Fiji,1998,810423,USD (1),mar,1998
18,Fiji,1999,2366079.0000000005,USD (1),mar,1999
18,Fiji,2000,2289441,USD (1),mar,2000
18,Fiji,2001,1997532.9000000001,USD (1),mar,2001
18,Fiji,2002,149619,USD (1),mar,2002
18,Fiji,2003,38080.5,USD (1),mar,2003
18,Fiji,2004,513713.1000000001,USD (1),mar,2004
18,Fiji,2005,513776.7,USD (1),mar,2005
18,Fiji,2006,701174.1000000001,USD (1),mar,2006
18,Fiji,2007,339449.10000000003,USD (1),mar,2007
18,Fiji,2008,404543.7,USD (1),mar,2008
18,Fiji,2009,293927.4,USD (1),mar,2009
18,Fiji,2010,101473.8,USD (1),mar,2010
18,Fiji,2011,283815,USD (1),mar,2011
18,Fiji,2012,129203.40000000001,USD (1),mar,2012
18,Fiji,2013,84285.90000000001,USD (1),mar,2013
18,Fiji,2014,597251.7000000001,USD (1),mar,2014
18,Fiji,2015,432416.40000000014,USD (1),mar,2015
18,Fiji,2016,222902.1,USD (1),mar,2016
18,Fiji,2017,349720.5,USD (1),mar,2017
18,Fiji,2018,365731.8,USD (1),mar,2018
18,Fiji,2019,355301.4,USD (1),mar,2019
18,Fiji,2020,430333.5,USD (1),mar,2020
18,Fiji,2021,436296,USD (1),mar,2021
18,Fiji,2022,713607.9,USD (1),mar,2022
174,Finland,1984,59175082.21999999,USD (1),mar,1984
174,Finland,1985,72796385.64,USD (1),mar,1985
174,Finland,1986,78388610.91999999,USD (1),mar,1986
174,Finland,1987,109595792.29,USD (1),mar,1987
174,Finland,1988,160944269.23,USD (1),mar,1988
174,Finland,1989,157147510.9,USD (1),mar,1989
174,Finland,1990,157077793.48999998,USD (1),mar,1990
174,Finland,1991,179252802.71999997,USD (1),mar,1991
174,Finland,1992,162564979.14,USD (1),mar,1992
174,Finland,1993,122058379.52,USD (1),mar,1993
174,Finland,1994,133904586.87999997,USD (1),mar,1994
174,Finland,1995,132709645.21,USD (1),mar,1995
174,Finland,1996,115289658.08999999,USD (1),mar,1996
174,Finland,1997,90192650.3,USD (1),mar,1997
174,Finland,1998,98359784.6,USD (1),mar,1998
174,Finland,1999,91923011.22,USD (1),mar,1999
174,Finland,2000,118736735.94999999,USD (1),mar,2000
174,Finland,2001,79099571.61999999,USD (1),mar,2001
174,Finland,2002,70987987.80999999,USD (1),mar,2002
174,Finland,2003,86054079.36999999,USD (1),mar,2003
174,Finland,2004,102886305.69999999,USD (1),mar,2004
174,Finland,2005,101744894.07,USD (1),mar,2005
174,Finland,2006,103925957.96,USD (1),mar,2006
174,Finland,2007,104016973.29,USD (1),mar,2007
174,Finland,2008,107908502.60999997,USD (1),mar,2008
174,Finland,2009,106975625.18999998,USD (1),mar,2009
174,Finland,2010,108342495.26999997,USD (1),mar,2010
174,Finland,2011,116083385.93,USD (1),mar,2011
174,Finland,2012,95611853.74999999,USD (1),mar,2012
174,Finland,2013,128339530.71,USD (1),mar,2013
174,Finland,2014,131978717.70999996,USD (1),mar,2014
174,Finland,2015,105957841.32999998,USD (1),mar,2015
174,Finland,2016,135790427.36999997,USD (1),mar,2016
174,Finland,2017,162205220.19,USD (1),mar,2017
174,Finland,2018,149987392.65,USD (1),mar,2018
174,Finland,2019,134967628.82,USD (1),mar,2019
174,Finland,2020,121818872.99999999,USD (1),mar,2020
174,Finland,2021,145691274.16,USD (1),mar,2021
174,Finland,2022,185172388.44,USD (1),mar,2022
179,France,1984,355037419.82,USD (1),mar,1984
179,France,1985,412368092.65999997,USD (1),mar,1985
179,France,1986,772819296.3699999,USD (1),mar,1986
179,France,1987,861369106.8899999,USD (1),mar,1987
179,France,1988,825523495.2599999,USD (1),mar,1988
179,France,1989,779538195.8799999,USD (1),mar,1989
179,France,1990,891991736.42,USD (1),mar,1990
179,France,1991,833440212.6099999,USD (1),mar,1991
179,France,1992,956663322.1299999,USD (1),mar,1992
179,France,1993,971622187.2199999,USD (1),mar,1993
179,France,1994,1108635224.54,USD (1),mar,1994
179,France,1995,1208676427.6299999,USD (1),mar,1995
179,France,1996,963425292.8799999,USD (1),mar,1996
179,France,1997,945597864.19,USD (1),mar,1997
179,France,1998,911419052.4999999,USD (1),mar,1998
179,France,1999,905509759.1899999,USD (1),mar,1999
179,France,2000,782090642.2499999,USD (1),mar,2000
179,France,2001,814742183.9,USD (1),mar,2001
179,France,2002,921076708.42,USD (1),mar,2002
179,France,2003,1078198642.8,USD (1),mar,2003
179,France,2004,1272263483.3199997,USD (1),mar,2004
179,France,2005,1318976620.1,USD (1),mar,2005
179,France,2006,1287344692.6,USD (1),mar,2006
179,France,2007,1443536483.11,USD (1),mar,2007
179,France,2008,1937887828.7099998,USD (1),mar,2008
179,France,2009,1851922340.13,USD (1),mar,2009
179,France,2010,1672910161.12,USD (1),mar,2010
179,France,2011,1867638065.7899997,USD (1),mar,2011
179,France,2012,1783009829.8699996,USD (1),mar,2012
179,France,2013,1804321061.07,USD (1),mar,2013
179,France,2014,1577870593.89,USD (1),mar,2014
179,France,2015,1333952552.05,USD (1),mar,2015
179,France,2016,1510638551.32,USD (1),mar,2016
179,France,2017,1643880454.37,USD (1),mar,2017
179,France,2018,1508462170.1199996,USD (1),mar,2018
179,France,2019,1603566676.9899998,USD (1),mar,2019
179,France,2020,1517834419.6499999,USD (1),mar,2020
179,France,2021,1721960269.2199998,USD (1),mar,2021
179,France,2022,1626633774.32,USD (1),mar,2022
147,French Polynesia,1984,31005,USD (1),mar,1984
147,French Polynesia,1985,14382774.3,USD (1),mar,1985
147,French Polynesia,1986,14132699.100000001,USD (1),mar,1986
147,French Polynesia,1987,130062,USD (1),mar,1987
147,French Polynesia,1988,328160.10000000003,USD (1),mar,1988
147,French Polynesia,1989,577965,USD (1),mar,1989
147,French Polynesia,1990,611355,USD (1),mar,1990
147,French Polynesia,1991,597840,USD (1),mar,1991
147,French Polynesia,1992,699759,USD (1),mar,1992
147,French Polynesia,1993,134752611.29999998,USD (1),mar,1993
147,French Polynesia,1994,193339261.8,USD (1),mar,1994
147,French Polynesia,1995,173496316.20000002,USD (1),mar,1995
147,French Polynesia,1996,252637787.09999996,USD (1),mar,1996
147,French Polynesia,1997,234098991.3,USD (1),mar,1997
147,French Polynesia,1998,220509658.8,USD (1),mar,1998
147,French Polynesia,1999,245187396.9,USD (1),mar,1999
147,French Polynesia,2000,238980736.5,USD (1),mar,2000
147,French Polynesia,2001,181007587.5,USD (1),mar,2001
147,French Polynesia,2002,196552095.30000004,USD (1),mar,2002
147,French Polynesia,2003,162503183.4,USD (1),mar,2003
147,French Polynesia,2004,185206554.9,USD (1),mar,2004
147,French Polynesia,2005,221951454.90000007,USD (1),mar,2005
147,French Polynesia,2006,209056841.10000002,USD (1),mar,2006
147,French Polynesia,2007,228804990.9,USD (1),mar,2007
147,French Polynesia,2008,197238943.5,USD (1),mar,2008
147,French Polynesia,2009,151688607.6,USD (1),mar,2009
147,French Polynesia,2010,137984874.6,USD (1),mar,2010
147,French Polynesia,2011,143445030,USD (1),mar,2011
147,French Polynesia,2012,128430071.7,USD (1),mar,2012
147,French Polynesia,2013,144916193.4,USD (1),mar,2013
147,French Polynesia,2014,161155547.1,USD (1),mar,2014
147,French Polynesia,2015,117357152.7,USD (1),mar,2015
147,French Polynesia,2016,102785820.30000001,USD (1),mar,2016
147,French Polynesia,2017,131312821.20000003,USD (1),mar,2017
147,French Polynesia,2018,127726274.10000001,USD (1),mar,2018
147,French Polynesia,2019,81826901.4,USD (1),mar,2019
147,French Polynesia,2020,44314858.2,USD (1),mar,2020
147,French Polynesia,2021,86047270.2,USD (1),mar,2021
147,French Polynesia,2022,93552070.2,USD (1),mar,2022
65,Gambia,1984,505620,USD (1),mar,1984
65,Gambia,1985,505620,USD (1),mar,1985
65,Gambia,1986,505620,USD (1),mar,1986
65,Gambia,1987,505620,USD (1),mar,1987
65,Gambia,1988,505620,USD (1),mar,1988
65,Gambia,1989,505620,USD (1),mar,1989
65,Gambia,1990,744120,USD (1),mar,1990
65,Gambia,1991,723450,USD (1),mar,1991
65,Gambia,1992,702780,USD (1),mar,1992
65,Gambia,1993,682110,USD (1),mar,1993
65,Gambia,1994,661440,USD (1),mar,1994
65,Gambia,1995,640770,USD (1),mar,1995
65,Gambia,1996,620100,USD (1),mar,1996
65,Gambia,1997,599430,USD (1),mar,1997
65,Gambia,1998,578760,USD (1),mar,1998
65,Gambia,1999,558090,USD (1),mar,1999
65,Gambia,2000,537420,USD (1),mar,2000
65,Gambia,2001,516750,USD (1),mar,2001
65,Gambia,2002,496080,USD (1),mar,2002
65,Gambia,2003,475410,USD (1),mar,2003
65,Gambia,2004,454740,USD (1),mar,2004
65,Gambia,2005,434070,USD (1),mar,2005
65,Gambia,2006,413400,USD (1),mar,2006
65,Gambia,2007,15900,USD (1),mar,2007
65,Gambia,2008,15900,USD (1),mar,2008
65,Gambia,2009,15900,USD (1),mar,2009
65,Gambia,2010,15900,USD (1),mar,2010
65,Gambia,2011,15900,USD (1),mar,2011
65,Gambia,2012,15900,USD (1),mar,2012
65,Gambia,2013,15900,USD (1),mar,2013
65,Gambia,2014,15900,USD (1),mar,2014
65,Gambia,2015,15900,USD (1),mar,2015
65,Gambia,2016,15900,USD (1),mar,2016
65,Gambia,2017,15900,USD (1),mar,2017
65,Gambia,2018,15900,USD (1),mar,2018
65,Gambia,2019,15900,USD (1),mar,2019
65,Gambia,2020,15900,USD (1),mar,2020
65,Gambia,2021,15900,USD (1),mar,2021
65,Gambia,2022,19875,USD (1),mar,2022
74,Georgia,1984,144085.80000000002,USD (1),mar,1984
74,Georgia,1985,144085.80000000002,USD (1),mar,1985
74,Georgia,1986,144085.80000000002,USD (1),mar,1986
74,Georgia,1987,144085.80000000002,USD (1),mar,1987
74,Georgia,1988,144085.80000000002,USD (1),mar,1988
74,Georgia,1989,144085.80000000002,USD (1),mar,1989
74,Georgia,1990,144085.80000000002,USD (1),mar,1990
74,Georgia,1991,144085.80000000002,USD (1),mar,1991
74,Georgia,1992,144085.80000000002,USD (1),mar,1992
74,Georgia,1993,144085.80000000002,USD (1),mar,1993
74,Georgia,1994,144085.80000000002,USD (1),mar,1994
74,Georgia,1995,144085.80000000002,USD (1),mar,1995
74,Georgia,1996,144085.80000000002,USD (1),mar,1996
74,Georgia,1997,144085.80000000002,USD (1),mar,1997
74,Georgia,1998,144085.80000000002,USD (1),mar,1998
74,Georgia,1999,144085.80000000002,USD (1),mar,1999
74,Georgia,2000,144085.80000000002,USD (1),mar,2000
74,Georgia,2001,144085.80000000002,USD (1),mar,2001
74,Georgia,2002,144085.80000000002,USD (1),mar,2002
74,Georgia,2003,144085.80000000002,USD (1),mar,2003
74,Georgia,2004,144085.80000000002,USD (1),mar,2004
74,Georgia,2005,144085.80000000002,USD (1),mar,2005
74,Georgia,2006,144085.80000000002,USD (1),mar,2006
74,Georgia,2007,144085.80000000002,USD (1),mar,2007
74,Georgia,2008,144085.80000000002,USD (1),mar,2008
74,Georgia,2009,144085.80000000002,USD (1),mar,2009
74,Georgia,2010,144085.80000000002,USD (1),mar,2010
74,Georgia,2011,144085.80000000002,USD (1),mar,2011
74,Georgia,2012,144085.80000000002,USD (1),mar,2012
74,Georgia,2013,144085.80000000002,USD (1),mar,2013
74,Georgia,2014,144085.80000000002,USD (1),mar,2014
74,Georgia,2015,119106.90000000001,USD (1),mar,2015
74,Georgia,2016,342629.10000000003,USD (1),mar,2016
74,Georgia,2017,435898.5,USD (1),mar,2017
74,Georgia,2018,558423.9,USD (1),mar,2018
74,Georgia,2019,558423.9,USD (1),mar,2019
74,Georgia,2020,558423.9,USD (1),mar,2020
74,Georgia,2021,558423.9,USD (1),mar,2021
74,Georgia,2022,558423.9,USD (1),mar,2022
176,Germany,1984,95710261.55,USD (1),mar,1984
176,Germany,1985,36807131.9,USD (1),mar,1985
176,Germany,1986,51389194.949999996,USD (1),mar,1986
176,Germany,1987,46004220.3,USD (1),mar,1987
