rgn_id,rgn_name,eez_iso3,territory,admin_rgn_id,admin_country_name,country,year,value,unit,sector,data_source
162,New Zealand,NZL,no,162,New Zealand,New Zealand,2020,10674.4,USD (1),aqf,FAO global trade
162,New Zealand,NZL,no,162,New Zealand,New Zealand,2021,0,USD (1),aqf,FAO global trade
163,United States,USA,no,163,United States,United States of America,2019,4495444,USD (1),aqf,FAO global trade
163,United States,USA,no,163,United States,United States of America,2020,2921557,USD (1),aqf,FAO global trade
163,United States,USA,no,163,United States,United States of America,2021,2688922,USD (1),aqf,FAO global trade
164,Belize,BLZ,no,164,Belize,NA,NA,NA,NA,aqf,NA
166,Jamaica,JAM,no,166,Jamaica,NA,NA,NA,NA,aqf,NA
167,Guyana,GUY,no,167,Guyana,Guyana,2019,3416.1000000000004,USD (1),aqf,FAO global trade
167,Guyana,GUY,no,167,Guyana,Guyana,2020,0,USD (1),aqf,FAO global trade
167,Guyana,GUY,no,167,Guyana,Guyana,2021,0,USD (1),aqf,FAO global trade
168,Suriname,SUR,no,168,Suriname,Suriname,2019,16468.9,USD (1),aqf,FAO global trade
168,Suriname,SUR,no,168,Suriname,Suriname,2020,26911.1,USD (1),aqf,FAO global trade
168,Suriname,SUR,no,168,Suriname,Suriname,2021,48964.8,USD (1),aqf,FAO global trade
169,French Guiana,GUF,yes,179,France,NA,NA,NA,NA,aqf,NA
171,Brazil,BRA,no,171,Brazil,Brazil,2019,239224,USD (1),aqf,FAO global trade
171,Brazil,BRA,no,171,Brazil,Brazil,2020,116326,USD (1),aqf,FAO global trade
171,Brazil,BRA,no,171,Brazil,Brazil,2021,191697,USD (1),aqf,FAO global trade
172,Argentina,ARG,no,172,Argentina,NA,NA,NA,NA,aqf,NA
173,Uruguay,URY,no,173,Uruguay,NA,NA,NA,NA,aqf,NA
174,Finland,FIN,no,174,Finland,NA,NA,NA,NA,aqf,NA
175,Denmark,DNK,no,175,Denmark,Denmark,2019,0,USD (1),aqf,FAO global trade
175,Denmark,DNK,no,175,Denmark,Denmark,2020,2664.7,USD (1),aqf,FAO global trade
175,Denmark,DNK,no,175,Denmark,Denmark,2021,633.9,USD (1),aqf,FAO global trade
176,Germany,DEU,no,176,Germany,Germany,2019,394374.1,USD (1),aqf,FAO global trade
176,Germany,DEU,no,176,Germany,Germany,2020,175724.3,USD (1),aqf,FAO global trade
176,Germany,DEU,no,176,Germany,Germany,2021,156535.7,USD (1),aqf,FAO global trade
177,Netherlands,NLD,no,177,Netherlands,Netherlands,2019,11593593.7,USD (1),aqf,FAO global trade
177,Netherlands,NLD,no,177,Netherlands,Netherlands,2020,13642807.2,USD (1),aqf,FAO global trade
177,Netherlands,NLD,no,177,Netherlands,Netherlands,2021,23820730.4,USD (1),aqf,FAO global trade
178,Poland,POL,no,178,Poland,Poland,2019,2514.5,USD (1),aqf,FAO global trade
178,Poland,POL,no,178,Poland,Poland,2020,2904,USD (1),aqf,FAO global trade
178,Poland,POL,no,178,Poland,Poland,2021,1133.1,USD (1),aqf,FAO global trade
179,France,FRA,no,179,France,France,2019,1498802.9000000001,USD (1),aqf,FAO global trade
179,France,FRA,no,179,France,France,2020,1333688.6,USD (1),aqf,FAO global trade
179,France,FRA,no,179,France,France,2021,1842048.4,USD (1),aqf,FAO global trade
180,United Kingdom,GBR,no,180,United Kingdom,United Kingdom,2019,1499324,USD (1),aqf,FAO global trade
180,United Kingdom,GBR,no,180,United Kingdom,United Kingdom,2020,2013629,USD (1),aqf,FAO global trade
180,United Kingdom,GBR,no,180,United Kingdom,United Kingdom,2021,253856.1,USD (1),aqf,FAO global trade
181,Ireland,IRL,no,181,Ireland,Ireland,2019,0,USD (1),aqf,FAO global trade
181,Ireland,IRL,no,181,Ireland,Ireland,2020,16955.9,USD (1),aqf,FAO global trade
181,Ireland,IRL,no,181,Ireland,Ireland,2021,11.799999999999999,USD (1),aqf,FAO global trade
182,Spain,ESP,no,182,Spain,Spain,2019,31753369.7,USD (1),aqf,FAO global trade
182,Spain,ESP,no,182,Spain,Spain,2020,33032568.500000004,USD (1),aqf,FAO global trade
182,Spain,ESP,no,182,Spain,Spain,2021,34872957.1,USD (1),aqf,FAO global trade
183,Portugal,PRT,no,183,Portugal,Portugal,2019,784971.1,USD (1),aqf,FAO global trade
183,Portugal,PRT,no,183,Portugal,Portugal,2020,976874.5,USD (1),aqf,FAO global trade
183,Portugal,PRT,no,183,Portugal,Portugal,2021,2080256.1,USD (1),aqf,FAO global trade
184,Italy,ITA,no,184,Italy,Italy,2019,347236.39999999997,USD (1),aqf,FAO global trade
184,Italy,ITA,no,184,Italy,Italy,2020,233300.2,USD (1),aqf,FAO global trade
184,Italy,ITA,no,184,Italy,Italy,2021,152837.09999999998,USD (1),aqf,FAO global trade
185,Monaco,MCO,no,185,Monaco,NA,NA,NA,NA,aqf,NA
186,Montenegro,MNE,no,186,Montenegro,NA,NA,NA,NA,aqf,NA
187,Croatia,HRV,no,187,Croatia,NA,NA,NA,NA,aqf,NA
188,Slovenia,SVN,no,188,Slovenia,NA,NA,NA,NA,aqf,NA
189,Lithuania,LTU,no,189,Lithuania,Lithuania,2019,208342,USD (1),aqf,FAO global trade
189,Lithuania,LTU,no,189,Lithuania,Lithuania,2020,143927,USD (1),aqf,FAO global trade
189,Lithuania,LTU,no,189,Lithuania,Lithuania,2021,195897.3,USD (1),aqf,FAO global trade
190,Qatar,QAT,no,190,Qatar,NA,NA,NA,NA,aqf,NA
191,Iran,IRN,no,191,Iran,Iran (Islamic Republic of),2019,76688.90000000001,USD (1),aqf,FAO global trade
191,Iran,IRN,no,191,Iran,Iran (Islamic Republic of),2020,1318366.3,USD (1),aqf,FAO global trade
191,Iran,IRN,no,191,Iran,Iran (Islamic Republic of),2021,60844,USD (1),aqf,FAO global trade
192,Iraq,IRQ,no,192,Iraq,NA,NA,NA,NA,aqf,NA
193,Guinea Bissau,GNB,no,193,Guinea Bissau,NA,NA,NA,NA,aqf,NA
194,Guinea,GIN,no,194,Guinea,Guinea,2019,1290.8,USD (1),aqf,FAO global trade
194,Guinea,GIN,no,194,Guinea,Guinea,2020,525.5999999999999,USD (1),aqf,FAO global trade
194,Guinea,GIN,no,194,Guinea,Guinea,2021,5623.2,USD (1),aqf,FAO global trade
195,Ivory Coast,CIV,no,195,Ivory Coast,Côte d'Ivoire,2019,0,USD (1),aqf,FAO global trade
195,Ivory Coast,CIV,no,195,Ivory Coast,Côte d'Ivoire,2020,859.9,USD (1),aqf,FAO global trade
195,Ivory Coast,CIV,no,195,Ivory Coast,Côte d'Ivoire,2021,0,USD (1),aqf,FAO global trade
196,Nigeria,NGA,no,196,Nigeria,Nigeria,2019,0,USD (1),aqf,FAO global trade
196,Nigeria,NGA,no,196,Nigeria,Nigeria,2020,18536.100000000002,USD (1),aqf,FAO global trade
196,Nigeria,NGA,no,196,Nigeria,Nigeria,2021,0,USD (1),aqf,FAO global trade
197,Cameroon,CMR,no,197,Cameroon,NA,NA,NA,NA,aqf,NA
198,Gabon,GAB,no,198,Gabon,NA,NA,NA,NA,aqf,NA
199,Democratic Republic of the Congo,COD,no,199,Democratic Republic of the Congo,Democratic Republic of the Congo,2019,0,USD (1),aqf,FAO global trade
199,Democratic Republic of the Congo,COD,no,199,Democratic Republic of the Congo,Democratic Republic of the Congo,2020,0,USD (1),aqf,FAO global trade
199,Democratic Republic of the Congo,COD,no,199,Democratic Republic of the Congo,Democratic Republic of the Congo,2021,49.9,USD (1),aqf,FAO global trade
200,Angola,AGO,no,200,Angola,NA,NA,NA,NA,aqf,NA
202,Tanzania,TZA,no,202,Tanzania,United Republic of Tanzania,2019,17568,USD (1),aqf,FAO global trade
202,Tanzania,TZA,no,202,Tanzania,United Republic of Tanzania,2020,52587.299999999996,USD (1),aqf,FAO global trade
202,Tanzania,TZA,no,202,Tanzania,United Republic of Tanzania,2021,0,USD (1),aqf,FAO global trade
203,India,IND,no,203,India,India,2019,766068.7000000001,USD (1),aqf,FAO global trade
203,India,IND,no,203,India,India,2020,397540.2,USD (1),aqf,FAO global trade
203,India,IND,no,203,India,India,2021,503811.3,USD (1),aqf,FAO global trade
204,Bangladesh,BGD,no,204,Bangladesh,Bangladesh,2019,62525.2,USD (1),aqf,FAO global trade
204,Bangladesh,BGD,no,204,Bangladesh,Bangladesh,2020,0,USD (1),aqf,FAO global trade
204,Bangladesh,BGD,no,204,Bangladesh,Bangladesh,2021,0,USD (1),aqf,FAO global trade
205,Myanmar,MMR,no,205,Myanmar,Myanmar,2019,5531.5,USD (1),aqf,FAO global trade
205,Myanmar,MMR,no,205,Myanmar,Myanmar,2020,4652.9000000000005,USD (1),aqf,FAO global trade
205,Myanmar,MMR,no,205,Myanmar,Myanmar,2021,2375,USD (1),aqf,FAO global trade
206,Malaysia,MYS,no,206,Malaysia,Malaysia,2019,871983.1,USD (1),aqf,FAO global trade
206,Malaysia,MYS,no,206,Malaysia,Malaysia,2020,641024.9,USD (1),aqf,FAO global trade
206,Malaysia,MYS,no,206,Malaysia,Malaysia,2021,721907.4,USD (1),aqf,FAO global trade
207,Vietnam,VNM,no,207,Vietnam,Viet Nam,2019,1194305,USD (1),aqf,FAO global trade
207,Vietnam,VNM,no,207,Vietnam,Viet Nam,2020,129938,USD (1),aqf,FAO global trade
207,Vietnam,VNM,no,207,Vietnam,Viet Nam,2021,242640,USD (1),aqf,FAO global trade
208,Singapore,SGP,no,208,Singapore,Singapore,2019,434514.4,USD (1),aqf,FAO global trade
208,Singapore,SGP,no,208,Singapore,Singapore,2020,194320.1,USD (1),aqf,FAO global trade
208,Singapore,SGP,no,208,Singapore,Singapore,2021,208018.19999999998,USD (1),aqf,FAO global trade
209,China,CHN,no,209,China,China,2019,11789,USD (1),aqf,FAO global trade
209,China,CHN,no,209,China,China,2020,0,USD (1),aqf,FAO global trade
209,China,CHN,no,209,China,China,2021,0,USD (1),aqf,FAO global trade
210,Japan,JPN,no,210,Japan,Japan,2019,218248.5,USD (1),aqf,FAO global trade
210,Japan,JPN,no,210,Japan,Japan,2020,502915.8,USD (1),aqf,FAO global trade
210,Japan,JPN,no,210,Japan,Japan,2021,472628,USD (1),aqf,FAO global trade
212,Gilbert Islands (Kiribati),KIR,no,212,Kiribati,Kiribati,2019,96439.5,USD (1),aqf,FAO global trade
212,Gilbert Islands (Kiribati),KIR,no,212,Kiribati,Kiribati,2020,23843.199999999997,USD (1),aqf,FAO global trade
212,Gilbert Islands (Kiribati),KIR,no,212,Kiribati,Kiribati,2021,0,USD (1),aqf,FAO global trade
213,Antarctica,ATA,no,213,Antarctica,NA,NA,NA,NA,aqf,NA
214,Egypt,EGY,no,214,Egypt,Egypt,2019,94559.7,USD (1),aqf,FAO global trade
214,Egypt,EGY,no,214,Egypt,Egypt,2020,45830.8,USD (1),aqf,FAO global trade
214,Egypt,EGY,no,214,Egypt,Egypt,2021,87965,USD (1),aqf,FAO global trade
215,Jordan,JOR,no,215,Jordan,NA,NA,NA,NA,aqf,NA
216,Indonesia,IDN,no,216,Indonesia,Indonesia,2019,6464803,USD (1),aqf,FAO global trade
216,Indonesia,IDN,no,216,Indonesia,Indonesia,2020,5991307.5,USD (1),aqf,FAO global trade
216,Indonesia,IDN,no,216,Indonesia,Indonesia,2021,6648616.7,USD (1),aqf,FAO global trade
218,Canada,CAN,no,218,Canada,Canada,2019,0,USD (1),aqf,FAO global trade
218,Canada,CAN,no,218,Canada,Canada,2020,0,USD (1),aqf,FAO global trade
218,Canada,CAN,no,218,Canada,Canada,2021,9494.6,USD (1),aqf,FAO global trade
219,Saint Pierre and Miquelon,SPM,yes,179,France,NA,NA,NA,NA,aqf,NA
220,Sint Maarten,SXM,yes,177,Netherlands,NA,NA,NA,NA,aqf,NA
221,Northern Saint-Martin,MAF,yes,179,France,NA,NA,NA,NA,aqf,NA
222,Sweden,SWE,no,222,Sweden,Sweden,2019,41586.3,USD (1),aqf,FAO global trade
222,Sweden,SWE,no,222,Sweden,Sweden,2020,39542.899999999994,USD (1),aqf,FAO global trade
222,Sweden,SWE,no,222,Sweden,Sweden,2021,57450.4,USD (1),aqf,FAO global trade
223,Norway,NOR,no,223,Norway,Norway,2019,0,USD (1),aqf,FAO global trade
223,Norway,NOR,no,223,Norway,Norway,2020,0,USD (1),aqf,FAO global trade
223,Norway,NOR,no,223,Norway,Norway,2021,2344.6,USD (1),aqf,FAO global trade
224,Chile,CHL,no,224,Chile,NA,NA,NA,NA,aqf,NA
227,Jersey,JEY,yes,180,United Kingdom,NA,NA,NA,NA,aqf,NA
228,Guernsey,GGY,yes,180,United Kingdom,NA,NA,NA,NA,aqf,NA
231,East Timor,TLS,no,231,East Timor,NA,NA,NA,NA,aqf,NA
232,Bosnia and Herzegovina,BIH,no,232,Bosnia and Herzegovina,NA,NA,NA,NA,aqf,NA
237,Oecussi Ambeno,TLS,yes,231,East Timor,NA,NA,NA,NA,aqf,NA
244,Curacao,CUW,yes,177,Netherlands,Curaçao,2019,5832.4,USD (1),aqf,FAO global trade
244,Curacao,CUW,yes,177,Netherlands,Curaçao,2020,11574.5,USD (1),aqf,FAO global trade
244,Curacao,CUW,yes,177,Netherlands,Curaçao,2021,14244.5,USD (1),aqf,FAO global trade
245,Bonaire,BQ,yes,177,Netherlands,NA,NA,NA,NA,aqf,NA
247,Brunei,BRN,no,247,Brunei,NA,NA,NA,NA,aqf,NA
248,Saba,BES,yes,177,Netherlands,NA,NA,NA,NA,aqf,NA
249,Sint Eustatius,ANT,yes,177,Netherlands,NA,NA,NA,NA,aqf,NA
250,Aruba,ABW,yes,177,Netherlands,Aruba,2019,5625.0999999999995,USD (1),aqf,FAO global trade
250,Aruba,ABW,yes,177,Netherlands,Aruba,2020,0,USD (1),aqf,FAO global trade
250,Aruba,ABW,yes,177,Netherlands,Aruba,2021,0,USD (1),aqf,FAO global trade
