wdpa_category,cell_id,mpa_pct,prot_area_km2
2,517080,0.9056604425437814,48.905660442543784
2,517081,0.07,7.07
2,517097,0.03,3.03
2,517098,0.1625,13.1625
2,519913,0.04,4.04
2,519914,0.5918367346938775,29.591836734693878
2,519918,0.1111111111111111,4.111111111111111
2,519919,0.7204301075268817,67.72043010752688
2,519920,0.21428571428571427,21.214285714285715
2,522753,0.03,3.03
2,522754,0.23943661971830985,17.239436619718308
2,527884,0.23076923076923078,6.230769230769231
2,527885,0.19696969696969696,13.196969696969697
2,530724,0.03296703296703297,3.032967032967033
2,531313,0.1,1.1
2,533562,0.5294117647058824,9.529411764705882
2,533563,0.037037037037037035,3.037037037037037
2,536402,0.15584415584415584,12.155844155844155
2,539240,0.0625,4.0625
2,539241,0.02,2.02
2,542078,0.10344827586206896,3.103448275862069
2,542079,0.010638297872340425,1.0106382978723405
2,542656,0.3473684210526316,33.34736842105263
2,542657,0.26262626262626265,26.262626262626263
2,542658,0.18604651162790697,8.186046511627907
2,542660,0.03703703442064678,2.037037034420647
2,544917,0.030303030303030304,2.0303030303030303
2,545495,0.875,63.875
2,545496,1,101
2,545497,1,23
2,545498,1,3
2,545499,0.12643678160919541,11.126436781609195
2,546465,0.01,1.01
2,546466,0.013513513513513514,1.0135135135135136
2,547755,0.06060606060606061,2.0606060606060606
2,548334,0.3,30.3
2,548335,0.44,44.44
2,548336,0.9888888888888889,89.9888888888889
2,548337,1,22
2,548338,0.03225806451612903,3.032258064516129
2,550594,0.010101010101010102,1.0101010101010102
2,551175,0.8282828282828283,82.82828282828282
2,551176,1,58
2,551177,0.17391304347826086,16.17391304347826
2,551182,0.02631578947368421,1.0263157894736843
2,554014,0.3103448275862069,27.310344827586206
2,554016,0.28,14.28
2,556269,0.09375,3.09375
2,556270,0.021739130434782608,2.0217391304347827
2,556853,0.04,4.04
2,556854,0.38235294117647056,13.382352941176471
2,556856,0.056818181818181816,5.056818181818182
2,556857,0.10714285714285714,3.107142857142857
2,559106,0.10526315789473684,4.105263157894737
2,559700,0.25,2.25
2,562534,0.15217391304347827,14.152173913043478
2,562535,0.20967741935483872,13.209677419354838
2,562536,0.024390243902439025,1.024390243902439
2,565373,0.6133333333333333,46.61333333333333
2,568212,0.04,4.04
2,568213,0.5138888888888888,37.513888888888886
2,568214,0.7352941176470589,25.735294117647058
2,568229,0.2857142857142857,4.285714285714286
2,571052,0.01,1.01
2,571053,0.27906976744186046,24.27906976744186
2,571061,0.05555555555555555,2.0555555555555554
2,573888,0.012195121951219513,1.0121951219512195
2,573889,0.10909090909090909,6.109090909090909
2,573892,0.46,46.46
2,573893,0.3655913978494624,34.365591397849464
2,576722,0.22826086956521738,21.22826086956522
2,576723,0.13636363636363635,12.136363636363637
2,576724,0.12087912087912088,11.12087912087912
2,576725,0.07142857142857142,3.0714285714285716
2,576726,0.125,1.125
2,576731,0.24561403508771928,14.24561403508772
2,576738,0.2727272727272727,12.272727272727273
2,576739,0.07228915662650602,6.072289156626506
2,579563,0.07291666666666667,7.072916666666667
2,579564,0.7058823529411765,12.705882352941176
2,579577,0.5714285714285714,56.57142857142857
2,579578,0.17857142857142858,5.178571428571429
2,582404,0.3333333333333333,2.3333333333333335
2,582409,0.2,7.2
2,582414,0.016949153638235424,1.0169491536382353
2,582415,0.046511627906976744,4.046511627906977
2,582416,0.4675324675324675,36.467532467532465
2,582417,0.0784313725490196,4.078431372549019
2,585246,0.10344827586206896,3.103448275862069
2,585248,0.023809523809523808,1.0238095238095237
2,585255,0.20689655172413793,6.206896551724138
2,585256,0.075,3.075
2,588084,0.05263157894736842,2.0526315789473686
2,588105,0.13513513513513514,5.135135135135135
2,590923,0.044444444444444446,4.044444444444444
2,590943,0.061224489795918366,3.061224489795918
2,590944,0.1794871794871795,7.17948717948718
2,590946,0.02197802197802198,2.021978021978022
2,590948,0.016666665607028605,1.0166666656070287
2,593784,0.11428571428571428,4.114285714285714
2,593788,0.10256410256410256,4.102564102564102
2,596604,0.05952380952380952,5.059523809523809
2,596607,0.047619047619047616,2.0476190476190474
2,596623,0.012345679012345678,1.0123456790123457
2,596626,0.4431818181818182,39.44318181818182
2,596627,0.6842105263157895,13.68421052631579
2,599445,0.029411764705882353,2.0294117647058822
2,599446,0.041666666666666664,1.0416666666666667
2,599465,0.16071428571428573,9.160714285714286
2,605125,0.1,10.1
2,605148,0.02702702702702703,1.027027027027027
2,607968,0.08333333333333333,4.083333333333333
2,610806,0.0392156862745098,2.0392156862745097
2,610807,0.4230769230769231,22.423076923076923
2,610833,0.02631578947368421,1.0263157894736843
2,611311,0.07142857142857142,2.0714285714285716
2,611312,0.013333333333333334,1.0133333333333334
2,613661,0.273972602739726,20.273972602739725
2,613662,0.1,10.1
2,613663,0.1927710843373494,16.19277108433735
2,613664,0.23809523809523808,10.238095238095237
2,613665,0.013333333333333334,1.0133333333333334
2,613666,0.012345679012345678,1.0123456790123457
2,614151,0.3333333333333333,1.3333333333333333
2,614152,0.015625,1.015625
2,616487,0.05555555555555555,2.0555555555555554
2,616488,0.29999998092651486,9.299999980926515
2,616489,0.7,14.7
2,616490,0.23809523809523808,5.238095238095238
2,619326,0.031914893617021274,3.0319148936170213
2,619327,0.7142857142857143,5.714285714285714
2,619342,0.04878048780487805,2.048780487804878
2,619349,0.011363636363636364,1.0113636363636365
2,622166,0.15,15.15
2,622167,0.4057971014492754,28.405797101449274
2,622184,0.046511627906976744,4.046511627906977
2,622623,0.3076923076923077,12.307692307692308
2,622624,0.08,8.08
2,625006,0.15625,15.15625
2,625007,0.023529411764705882,2.023529411764706
2,625008,0.12195121951219512,5.121951219512195
2,625024,0.047619047619047616,3.0476190476190474
2,625460,0.21212121212121213,7.212121212121212
2,625461,0.53125,17.53125
2,625462,0.7727272727272727,51.77272727272727
2,625463,0.3,30.3
2,627847,0.021505376344086023,2.021505376344086
2,627848,0.125,4.125
2,628298,0.8902439024390244,73.89024390243902
2,628299,0.8969072164948454,87.89690721649484
2,628300,0.97,97.97
2,628301,0.95,95.95
2,628302,0.22,22.22
2,630689,0.3103448275862069,27.310344827586206
2,630690,0.5783132530120482,48.57831325301205
2,630704,0.03389830727647085,2.0338983072764707
2,631136,0.058823529411764705,3.0588235294117645
2,631137,0.6363636363636364,63.63636363636363
2,631138,0.82,82.82
2,631139,0.42,42.42
2,631140,0.06,6.06
2,633528,0.09,9.09
2,633529,0.10204081632653061,10.10204081632653
2,633530,0.07407406884129356,4.074074068841294
2,636369,0.07058823529411765,6.070588235294117
2,636370,0.03571428571428571,1.0357142857142858
2,636383,0.0379746835443038,3.037974683544304
2,639222,0.034482758620689655,2.0344827586206895
2,642052,0.030303030303030304,2.0303030303030303
2,642053,0.10810810810810811,4.108108108108108
2,642060,0.15384615384615385,2.1538461538461537
2,642608,0.3333333333333333,1.3333333333333333
2,642609,0.08333333333333333,2.0833333333333335
2,644893,0.011627906976744186,1.0116279069767442
2,648154,0.1,4.1
2,648155,0.8,28.8
2,648156,0.9444444444444444,17.944444444444443
2,648157,0.6428571428571429,27.642857142857142
2,648158,0.45,9.45
2,648164,0.4444444444444444,4.444444444444445
2,648165,0.20212765957446807,19.20212765957447
2,648170,0.2222222222222222,2.2222222222222223
2,650997,0.6363636363636364,14.636363636363637
2,650998,0.6285714285714286,22.62857142857143
2,650999,0.5588235294117647,19.558823529411764
2,651000,0.7777777777777778,7.777777777777778
2,651002,0.5909090909090909,13.590909090909092
2,651003,0.8505747126436781,74.85057471264368
2,651004,0.57,57.57
2,653839,0.6551724137931034,19.655172413793103
2,653840,0.6944444444444444,25.694444444444443
2,653841,0.9666666666666667,87.96666666666667
2,653842,0.7,70.7
2,653843,0.01,1.01
2,653973,0.06493506493506493,5.064935064935065
2,656679,0.7802197802197802,71.78021978021978
2,656680,0.94,94.94
2,656681,0.06,6.06
2,659517,0.25,6.25
2,659518,0.94,94.94
2,659519,0.62,62.62
2,662356,0.7183098591549296,51.71830985915493
2,662357,0.95,95.95
2,662358,0.20930232558139536,18.209302325581394
2,665194,0.5833333333333334,14.583333333333334
2,665195,0.93,93.93
2,665196,0.32989690721649484,32.329896907216494
2,668033,0.2978723404255319,28.29787234042553
2,668034,0.47,47.47
2,679525,0.012987012987012988,1.0129870129870129
2,690785,0.0967741935483871,3.096774193548387
2,693708,0.020618556701030927,2.020618556701031
2,693709,0.041666666666666664,1.0416666666666667
2,696464,0.021505376344086023,2.021505376344086
2,714285,0.07142857142857142,7.071428571428571
2,714286,0.13333333333333333,10.133333333333333
2,715122,0.010416666666666666,1.0104166666666667
2,717124,0.234375,15.234375
2,717125,0.08139534883720931,7.0813953488372094
2,736206,0.015625,1.015625
2,737832,0.17204301075268819,16.172043010752688
2,740671,0.13402061855670103,13.1340206185567
2,740672,0.0196078431372549,1.0196078431372548
2,740676,0.01,1.01
2,740677,0.2222222222222222,2.2222222222222223
2,743511,0.1111111111111111,10.11111111111111
2,743512,0.03260869565217391,3.032608695652174
2,743515,0.15384615384615385,12.153846153846153
2,744715,0.08,2.08
2,744716,0.06896551724137931,4.068965517241379
2,746350,0.02,2.02
2,746351,0.1111111111111111,1.1111111111111112
2,746354,0.22807017543859648,13.228070175438596
2,749190,0.05128205128205128,4.051282051282051
2,749193,0.13186813186813187,12.131868131868131
2,749194,1,5
2,752033,0.325,13.325
2,754872,0.12345679012345678,10.123456790123457
2,771934,0.09,9.09
2,771935,0.16161616161616163,16.161616161616163
2,774773,0.5972222222222222,43.59722222222222
2,774774,0.3620689655172414,21.362068965517242
2,777611,0.39080459770114945,34.39080459770115
2,777612,1,13
2,777613,0.345679012345679,28.34567901234568
2,780449,0.30864197530864196,25.308641975308642
2,780450,1,11
2,780451,0.29999998092651486,9.299999980926515
2,780452,0.03,3.03
2,787311,0.10810810810810811,4.108108108108108
2,787312,0.023529411764705882,2.023529411764706
2,799256,0.09,9.09
2,799257,0.33,33.33
2,802095,0.31,31.31
2,802096,0.8061224489795918,79.8061224489796
2,803125,0.05102040816326531,5.051020408163265
2,803126,0.03,3.03
2,804899,0.03225806451612903,1.032258064516129
2,805963,0.10752688172043011,10.10752688172043
2,805964,0.2903225806451613,9.290322580645162
2,805965,0.22857142857142856,8.228571428571428
2,805966,0.05154639175257732,5.051546391752577
2,807737,0.23,23.23
2,807738,0.5689655172413793,33.56896551724138
2,807739,1,20
2,808802,0.14666666666666667,11.146666666666667
2,808805,0.38461538461538464,10.384615384615385
2,808806,0.1724137931034483,15.172413793103448
2,808807,0.21333333333333335,16.213333333333335
2,808808,0.041237113402061855,4.041237113402062
2,810576,0.4,40.4
2,810577,0.97,97.97
2,810578,1,101
2,810579,0.42168674698795183,35.42168674698795
2,810612,0.07,7.07
2,811641,0.05,5.05
2,811642,0.2619047619047619,11.261904761904763
2,813416,0.18,18.18
2,813417,0.71,71.71
2,813418,0.04,4.04
2,813423,0.020202020202020204,2.0202020202020203
2,813424,0.030927835051546393,3.0309278350515463
2,813450,0.03,3.03
2,813451,0.881578947368421,67.88157894736842
2,813452,0.22,22.22
2,814481,0.010416666666666666,1.0104166666666667
2,816261,0.04040404040404041,4.040404040404041
2,816262,0.12359550561797752,11.123595505617978
2,816263,0.17,17.17
2,816290,0.5510204081632653,54.55102040816327
2,816291,0.09,9.09
2,817320,0.11904761904761904,10.119047619047619
2,820159,0.7272727272727273,8.727272727272727
2,821973,0.017241379310344827,1.0172413793103448
2,824810,0.07407407407407407,6.074074074074074
2,824811,0.041666666666666664,4.041666666666667
2,824812,0.036585365853658534,3.0365853658536586
2,827499,0.014492753623188406,1.0144927536231885
2,828599,0.08695652173913043,2.0869565217391304
2,828600,0.07407407407407407,6.074074074074074
2,830336,0.03,3.03
2,830337,0.0625,5.0625
2,830487,0.010309278350515464,1.0103092783505154
2,831439,0.13333332485622884,2.133333324856229
2,831440,0.01020408163265306,1.010204081632653
2,833175,0.01,1.01
2,833176,0.14736842105263157,14.147368421052631
2,834278,0.045454545454545456,2.0454545454545454
2,836015,0.28,28.28
2,836166,0.04,4.04
2,836167,0.7789473684210526,74.77894736842106
2,836168,0.06,6.06
2,836171,0.010101010101010102,1.0101010101010102
2,836413,0.30927835051546393,30.309278350515463
2,836414,1,12
2,837117,0.023529411764705882,2.023529411764706
2,838854,0.04,4.04
2,838855,0.03278688524590164,2.0327868852459017
2,839006,0.56,56.56
2,839007,0.07,7.07
2,839011,0.01,1.01
2,839012,0.4536082474226804,44.45360824742268
2,839013,0.19,19.19
2,839252,0.35,35.35
2,839253,0.9285714285714286,39.92857142857143
2,841693,0.09,9.09
2,841694,0.20987654320987653,17.209876543209877
2,841851,0.33,33.33
2,841852,0.1,10.1
2,842091,0.16,16.16
2,842092,0.24242424242424243,16.242424242424242
2,842894,0.125,8.125
2,845730,0.10526315789473684,4.105263157894737
2,848572,0.033707865168539325,3.033707865168539
2,850663,NA,NA
2,851410,0.09859154929577464,7.098591549295775
2,853502,NA,NA
2,853503,NA,NA
2,870227,0.030927835051546393,3.0309278350515463
2,870228,0.10101010101010101,10.1010101010101
2,873066,0.25316455696202533,20.253164556962027
2,873067,0.7183098591549296,51.71830985915493
2,873068,0.09,9.09
2,875906,0.5416666666666666,26.541666666666668
2,875907,0.14893617021276595,14.148936170212766
2,878746,0.2916666666666667,14.291666666666666
2,878747,0.04,4.04
2,887393,0.23076923076923078,6.230769230769231
2,890232,0.21428571428571427,12.214285714285714
2,898696,0.25806451612903225,24.258064516129032
2,901535,0.40298507462686567,27.402985074626866
2,901536,0.05333333333333334,4.053333333333334
2,904374,0.14444444444444443,13.144444444444444
2,904375,0.041666666666666664,1.0416666666666667
2,907214,0.47058823529411764,24.470588235294116
2,907458,NA,NA
2,910053,0.06,6.06
2,910054,0.1746031746031746,11.174603174603174
2,921413,0.010526315789473684,1.0105263157894737
2,924252,0.0943396294316439,5.094339629431644
2,927091,0.010638297872340425,1.0106382978723405
2,927323,NA,NA
2,935641,0.07777777777777778,7.0777777777777775
2,935642,0.1,10.1
2,938479,0.022222222222222223,2.022222222222222
2,938480,0.11494252873563218,10.114942528735632
2,941152,0.04,4.04
2,943991,0.6575342465753424,48.657534246575345
2,946830,0.23157894736842105,22.231578947368423
2,992225,0.022222222222222223,2.022222222222222
2,1003980,NA,NA
2,1003981,NA,NA
2,1012049,0.07407406884129356,2.0740740688412935
2,1014888,0.03260869565217391,3.032608695652174
2,1014889,0.03225806451612903,1.032258064516129
2,1023527,0.05714285714285714,2.057142857142857
2,1024455,0.08,6.08
2,1027293,0.1414141414141414,14.141414141414142
2,1027294,0.1388888888888889,5.138888888888889
2,1029108,0.3333333333333333,12.333333333333334
2,1030132,0.2375,19.2375
2,1032970,0.03,3.03
2,1032971,0.65625,63.65625
2,1032972,0.8767123287671232,64.87671232876713
2,1032973,0.05263157894736842,2.0526315789473686
2,1035810,0.01,1.01
2,1035811,0.59,59.59
2,1035812,0.23214285714285715,13.232142857142858
2,1037606,0.05,1.05
2,1038650,0.09,9.09
2,1038651,0.5454545454545454,30.545454545454547
2,1041490,0.6142857142857143,43.614285714285714
2,1044329,0.08791208791208792,8.087912087912088
2,1054665,0.12,12.12
2,1054666,0.15,15.15
2,1057503,0.26,26.26
2,1057504,0.92,92.92
2,1057505,0.32,32.32
2,1060341,0.05,5.05
2,1060342,0.53,53.53
2,1060343,0.2,20.2
2,1063180,0.05,5.05
2,1063181,0.04,4.04
2,1067042,0.010101010101010102,1.0101010101010102
2,1069881,0.1851851721032339,10.185185172103234
2,1083044,0.02,2.02
2,1083045,0.32,32.32
2,1083046,0.5306122448979592,52.53061224489796
2,1083047,0.3333333333333333,21.333333333333332
2,1085883,0.3333333333333333,21.333333333333332
2,1085884,1,43
2,1085885,1,11
2,1094703,0.020833333333333332,2.0208333333333335
2,1095443,0.4375,21.4375
2,1095444,0.1111111111111111,10.11111111111111
2,1095445,0.2666666497124577,4.266666649712458
2,1098283,0.0196078431372549,1.0196078431372548
2,1098284,0.07865168539325842,7.078651685393258
2,1098286,0.22727272727272727,10.227272727272727
2,1098287,0.25,9.25
2,1101101,0.09,9.09
2,1101102,0.15,15.15
2,1101105,0.08333333333333333,8.083333333333334
2,1101106,0.014492753623188406,1.0144927536231885
2,1101120,0.6,24.6
2,1101122,0.25,2.25
2,1101125,0.647887323943662,46.647887323943664
2,1101126,0.6216216216216216,46.62162162162162
2,1101127,0.5862068965517241,17.586206896551722
2,1101128,0.25842696629213485,23.258426966292134
2,1103939,0.5913978494623656,55.59139784946237
2,1103940,0.9897959183673469,97.98979591836735
2,1103941,0.5172413793103449,45.51724137931034
2,1103944,0.4845360824742268,47.48453608247423
2,1103945,0.11864407546764798,7.118644075467648
2,1103959,0.04225352112676056,3.0422535211267605
2,1103961,0.31746031746031744,20.317460317460316
2,1103964,0.17,17.17
2,1103965,0.4020618556701031,39.402061855670105
2,1103966,0.8831168831168831,68.88311688311688
2,1103967,0.05,5.05
2,1106778,0.06,6.06
2,1106779,0.2268041237113402,22.22680412371134
2,1106780,0.1590909090909091,14.159090909090908
2,1106783,0.7191011235955056,64.71910112359551
2,1106784,0.5402298850574713,47.54022988505747
2,1106804,0.10101010101010101,10.1010101010101
2,1106805,0.1326530612244898,13.13265306122449
2,1109622,0.24,24.24
2,1109623,0.13402061855670103,13.1340206185567
2,1109637,0.7051282051282052,55.705128205128204
2,1112472,0.10909090909090909,6.109090909090909
2,1112473,0.8285714285714286,58.82857142857143
2,1112474,0.421875,27.421875
2,1112476,0.32558139534883723,28.325581395348838
2,1112477,0.29896907216494845,29.298969072164947
2,1115301,0.58,58.58
2,1115302,0.2972972972972973,22.2972972972973
2,1115311,0.044444444444444446,4.044444444444444
2,1115312,0.04,4.04
2,1115313,0.10638297872340426,10.106382978723405
2,1115315,0.020833333333333332,2.0208333333333335
2,1115316,0.2,20.2
2,1118139,0.14,14.14
2,1118140,0.9888888888888889,89.9888888888889
2,1118141,1,83
2,1118142,0.1,10.1
2,1118146,0.2727272727272727,15.272727272727273
2,1118147,0.07042253521126761,5.070422535211268
2,1120978,0.46464646464646464,46.464646464646464
2,1120979,1,96
2,1120980,0.7789473684210526,74.77894736842106
2,1120981,0.12,12.12
2,1120984,0.4125,33.4125
2,1120985,0.9897959183673469,97.98979591836735
2,1120986,0.6458333333333334,62.645833333333336
2,1120987,0.07,7.07
2,1123817,0.15,15.15
2,1123818,0.49,49.49
2,1123822,0.04878048780487805,4.048780487804878
2,1123823,0.7547170354531512,40.754717035453154
2,1123824,0.8229166666666666,79.82291666666667
2,1123825,0.22857142857142856,16.228571428571428
2,1123826,0.11,11.11
2,1126661,0.05,5.05
2,1126662,0.2631578947368421,25.263157894736842
2,1126663,0.01,1.01
2,1126667,0.030303030303030304,3.0303030303030303
2,1126668,0.40625,39.40625
2,1126669,0.74,74.74
2,1126670,0.13,13.13
2,1129506,0.031578947368421054,3.031578947368421
2,1129507,0.5154639175257731,50.51546391752577
2,1129508,0.4,40.4
2,1129509,0.14,14.14
2,1193289,0.011627906976744186,1.0116279069767442
2,1214703,1,29
2,1214704,1,10
2,1217541,1,3
2,1217542,0.9787234042553191,92.97872340425532
2,1217543,0.9833332708146877,59.98333327081469
2,1220380,0.4333333057827437,13.433333305782744
2,1220381,0.9047619047619048,19.904761904761905
2,1220382,0.96875,31.96875
2,1223220,0.11842105263157894,9.118421052631579
2,1231737,0.16883116883116883,13.168831168831169
2,1234575,0.2608695652173913,6.260869565217392
2,1234576,0.11594202898550725,8.115942028985508
2,1234577,0.25925924094452746,7.259259240944528
2,1237414,0.09278350515463918,9.092783505154639
2,1237415,0.07216494845360824,7.072164948453608
2,1237416,0.5454545454545454,6.545454545454545
2,1240254,0.1724137931034483,10.172413793103448
2,1243093,0.10526315789473684,10.105263157894736
2,1262962,0.28,21.28
2,1262963,0.13793103448275862,12.137931034482758
2,1262964,0.010638297872340425,1.0106382978723405
2,1264699,0.06521739130434782,3.0652173913043477
2,1265801,0.03,3.03
2,1265802,0.02,2.02
2,1265803,0.2894736842105263,11.289473684210526
2,1265805,0.015873015873015872,1.0158730158730158
2,1267538,0.1891891891891892,7.1891891891891895
2,1268642,0.225,9.225
2,1268644,0.03508771929824561,2.0350877192982457
2,1270377,0.4642857142857143,13.464285714285714
2,1271481,0.08860759493670886,7.0886075949367084
2,1271482,0.05128205128205128,2.051282051282051
2,1273216,0.6666666666666666,12.666666666666666
2,1276054,0.10416666666666667,10.104166666666666
2,1276055,1,4
2,1278893,0.3,21.3
2,1281732,0.5142857142857142,18.514285714285712
2,1284570,0.0851063829787234,8.085106382978724
2,1284571,1,4
2,1287409,0.0425531914893617,2.0425531914893615
2,1301575,0.09,9.09
2,1304414,0.57,57.57
2,1304415,0.34,34.34
2,1307253,0.7529411764705882,64.75294117647059
2,1307254,0.85,85.85
2,1307255,0.01,1.01
2,1310091,0.03,3.03
2,1310092,0.9722222222222222,70.97222222222223
2,1310093,0.07246376811594203,5.072463768115942
2,1312930,0.12195121951219512,10.121951219512194
2,1312931,0.9999999364217163,30.999999936421716
2,1352687,0.02,2.02
2,1352688,0.24,24.24
2,1355525,0.41333333333333333,31.413333333333334
2,1355526,0.6571428571428571,23.65714285714286
2,1355527,1,10
2,1355894,0.6956521739130435,16.695652173913043
2,1355895,0.3838383838383838,38.38383838383838
2,1358733,0.8409090909090909,37.84090909090909
2,1358734,0.9655172413793104,56.96551724137931
2,1358735,0.36363636363636365,32.36363636363637
2,1361571,1,6
2,1361572,0.34408602150537637,32.344086021505376
2,1361573,0.5882352941176471,50.588235294117645
2,1361574,0.654320987654321,53.65432098765432
2,1364409,0.5,1.5
2,1364410,0.94,47.94
2,1364411,0.06,6.06
2,1367247,0.03,3.03
2,1367248,0.9895833333333334,95.98958333333333
2,1367249,0.6896551724137931,60.689655172413794
2,1368099,0.49,49.49
2,1368100,0.1,10.1
2,1370086,0.01,1.01
2,1370087,0.42,42.42
2,1370088,0.19,19.19
2,1370938,0.6666666666666666,66.66666666666667
2,1370939,0.49,49.49
2,1373777,0.17,17.17
2,1373778,0.6530612244897959,64.65306122448979
2,1376617,0.41,41.41
2,1379456,0.7,70.7
2,1387962,0.09090909090909091,9.090909090909092
2,1387963,0.11,11.11
2,1387973,0.21,21.21
2,1390811,0.09,9.09
2,1390812,0.8478260869565217,78.84782608695652
2,1391651,0.8,80.8
2,1391652,0.56,56.56
2,1393650,0.25,25.25
2,1393651,0.9761904761904762,82.97619047619048
2,1393652,0.15,15.15
2,1394490,1,101
2,1394491,0.7,70.7
2,1396489,0.17,17.17
2,1396490,0.9887640449438202,88.98876404494382
2,1396491,0.14,14.14
2,1397329,1,101
2,1397330,0.7,70.7
2,1399329,0.16,16.16
2,1407845,0.38,38.38
2,1407846,0.23,23.23
2,1410684,0.46153846153846156,42.46153846153846
2,1410685,0.6144578313253012,51.6144578313253
2,1411785,0.1,5.1
2,1413523,0.53,53.53
2,1413524,0.8854166666666666,85.88541666666667
2,1413525,0.05,5.05
2,1416362,0.34,34.34
2,1416363,0.88,88.88
2,1416364,0.08,8.08
2,1419201,0.01,1.01
2,1419202,0.02,2.02
2,1424762,0.11,11.11
2,1424763,0.4,40.4
2,1424764,0.39,39.39
2,1424765,0.34,34.34
2,1427600,0.04,4.04
2,1427601,0.95,95.95
2,1427602,1,100
2,1427603,1,101
2,1427604,0.6326530612244898,62.63265306122449
2,1430439,0.11,11.11
2,1430440,1,101
2,1430441,0.9767441860465116,84.97674418604652
2,1430442,0.73,73.73
2,1430443,0.21875,14.21875
2,1433278,0.02,2.02
2,1433279,0.74,74.74
2,1433280,0.8,80.8
2,1433281,0.03,3.03
2,1452671,1,32
2,1452672,0.8918918918918919,33.891891891891895
2,1455509,1,17
2,1455510,1,79
2,1455511,0.41935483870967744,26.419354838709676
2,1458348,0.2894736842105263,11.289473684210526
2,1458349,0.19230769230769232,10.192307692307692
2,1458941,0.11458333333333333,11.114583333333334
2,1461780,0.16494845360824742,16.164948453608247
2,1479925,0.05154639175257732,5.051546391752577
2,1480815,0.17391304347826086,16.17391304347826
2,1480816,0.02,2.02
2,1482764,0.0684931506849315,5.068493150684931
2,1483654,0.9871794871794872,77.98717948717949
2,1483655,0.4,40.4
2,1485603,0.16,4.16
2,1486493,0.8529411764705882,29.852941176470587
2,1486494,0.88,88.88
2,1486495,0.02,2.02
2,1489332,0.6666666666666666,4.666666666666667
2,1489333,1,101
2,1489334,0.4,40.4
2,1492172,1,83
2,1492173,0.88,88.88
2,1492174,0.02,2.02
2,1492875,0.26,26.26
2,1495011,1,59
2,1495012,1,101
2,1495013,0.4,40.4
2,1495714,0.25925925925925924,21.25925925925926
2,1497850,1,43
2,1497851,1,101
2,1497852,0.88,88.88
2,1497853,0.02,2.02
2,1498549,0.14,14.14
2,1498551,0.21052631578947367,20.210526315789473
2,1498552,0.3,24.3
2,1498553,0.18888888888888888,17.18888888888889
2,1500689,1,4
2,1500690,1,94
2,1500691,1,101
2,1500692,0.4,40.4
2,1501388,0.1527777777777778,11.152777777777779
2,1501389,0.09183673469387756,9.091836734693878
2,1501390,0.2804878048780488,23.28048780487805
2,1501391,0.8,8.8
2,1501392,0.1,10.1
2,1503529,1,32
2,1503530,1,100
2,1503531,0.88,88.88
2,1503532,0.02,2.02
2,1504226,0.022727272727272728,2.022727272727273
2,1504228,0.8727272727272727,48.872727272727275
2,1504229,0.8333333333333334,80.83333333333333
2,1504230,0.44444441304776133,24.444444413047762
2,1504231,0.04,4.04
2,1506369,0.9857142857142858,69.98571428571428
2,1506370,1,101
2,1506371,0.4,40.4
2,1507065,0.05194805194805195,4.0519480519480515
2,1507066,0.325,13.325
2,1507067,0.9777777777777777,88.97777777777777
2,1507068,1,100
2,1507069,0.3,30.3
2,1509208,0.7608695652173914,35.76086956521739
2,1509209,1,101
2,1509210,0.88,88.88
2,1509211,0.02,2.02
2,1509888,0.05263157894736842,2.0526315789473686
2,1509903,0.05,5.05
2,1509905,0.01,1.01
2,1509906,0.422680412371134,41.422680412371136
2,1509907,0.2631578947368421,25.263157894736842
2,1512047,0.7142857142857143,5.714285714285714
2,1512048,0.9012345679012346,73.90123456790124
2,1512049,0.5,50.5
2,1512050,0.05,5.05
2,1515582,0.08,8.08
2,1515583,0.4111111111111111,37.41111111111111
2,1545196,0.24,24.24
2,1545197,0.28,28.28
2,1545198,0.18181818181818182,18.181818181818183
2,1548035,0.32608695652173914,30.32608695652174
2,1548036,0.5360824742268041,52.5360824742268
2,1548037,0.26582278481012656,21.265822784810126
2,1552460,0.07368421052631578,7.073684210526316
2,1552461,0.25,1.25
2,1555299,0.07777777777777778,7.0777777777777775
2,1558139,0.19607843137254902,10.196078431372548
2,1563424,0.1326530612244898,13.13265306122449
2,1565000,0.01,1.01
2,1565001,0.26,26.26
2,1565002,0.1,10.1
2,1566262,0.01,1.01
2,1566263,0.1917808219178082,14.191780821917808
2,1567839,0.49,49.49
2,1567840,1,101
2,1567841,0.92,92.92
2,1567842,0.13,13.13
2,1567925,0.48,48.48
2,1567926,0.56,56.56
2,1567927,0.01,1.01
2,1569101,0.14,14.14
2,1569102,0.5869565217391305,27.58695652173913
2,1570677,0.08,8.08
2,1570678,0.96,96.96
2,1570679,1,101
2,1570680,1,101
2,1570681,0.67,67.67
2,1570764,0.21686746987951808,18.216867469879517
2,1570765,0.6,60.6
2,1570766,0.67,67.67
2,1570767,0.05,5.05
2,1571940,0.02,2.02
2,1571941,0.5,6.5
2,1573516,0.32,32.32
2,1573517,1,101
2,1573518,0.5543478260869565,51.55434782608695
2,1573519,0.89,89.89
2,1573520,0.98,98.98
2,1573521,0.04,4.04
2,1573581,0.07526881720430108,7.075268817204301
2,1573582,0.9285714285714286,13.928571428571429
2,1573605,0.06451612903225806,6.064516129032258
2,1573606,0.25773195876288657,25.257731958762886
2,1573607,0.1,10.1
2,1573608,0.02,2.02
