"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Taiwan",14,"Z_TOTAL","corals",63,100,226,213,12,42,37,64,78,121,70,104,107,132,0,0,0,0,1,3,6,2,2,4,2,3,31,16,15,19,37,27,24,5,2,3,3,2,1,35,6,3,3
"Tanzania",202,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,66,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,18,0,0,0,0
"Tanzania",202,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,680,346,1127,408,418,594,379,432,557,576,485,744,1384,667,544,294,107,1780
"Tanzania",202,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania",202,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.50883353168152,9.02040463226973,13.4880047138887,10.7198024832028,7.75335909327569,15.9875412004781,21.1489853394414,20.561435860409,14.0266516041397,25,36,25,56,37,26,37,4,46,95,4,1,1.08543262830176,0,0,0,0,0,0
"Tanzania",202,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96628306852895,5,75,73,2,14
"Tanzania",202,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1813,3868,5359,10294,12745,9797,7605,9361,7496,11848,12536,10450,12182,14773,9815,11600,8400,9000,10200,11450,10542
"Tanzania",202,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,104,0,263,78,0,0
"Tanzania",202,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,69,0,88,0,101,400
"Thailand",25,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,22,17,35,36,38,35,67,134,239,169,156,117,167,186,197,219,193,135,95,55,189,199,173,169
"Thailand",25,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,254.660325516565,1,0,0,0,0,0,0,21,58,162,1,1.87509804536755,8,3.04135161421893,3,55,31,13,26,0,0
"Thailand",25,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,505.723495266328,463.279471953399,420.835448640457,0,1,0,0,0,0,54,0,0,9,45,161,88,6,486,290,368,1260,633,1189,1157,1005,1736,2094,3389,3556,2761,3817,4186,3458,3491,3179,3000,3794,3214,3992
"Thailand",25,"Fish liver oils, nei","fish_oil",NA,NA,NA,91.1753682127592,44,0,0,0,0,0,0,0,0,10,12,9,1,18,20,28,45,64,93,52,9,44,36,6,2,0,4,23,9,1,4,2,17,4,28,2,24,5,43
"Thailand",25,"Mother of pearl shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,11,81,39,61,101,179,26,24.9938814285668,8,0,12,0,378,4,0,36,356,537
"Thailand",25,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,2,6,5,6,5,6,5,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"Thailand",25,"Ornamental fish nei","ornamentals",127,169,151,147,166,152,179,165,266,306,436,621,92,42,52,51,83,112,172,213,497,878,839,605,730,901,1567,1625,1839,1739,1517,0,0,0,0,0,588,29,53,85,103,0,0
"Thailand",25,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,2200,970,1115,1493,597,726,864,925,1032,827,643
"Thailand",25,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,99,98,95,102,110,77,78,36,37,38,13,81,17,13,364,1466,423,434,258,145,100,134,440,414,621,428,352,330
"Thailand",25,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,32,124,166,195,189,180,124,114,38,76
"Thailand",25,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,560,307,288,235,220,350,640,892,990,987,1151,1420,1545,1320,901,721,1063,1042,2427,4729,5050,2763,2610,2185,1087,1599,1634,800
"Thailand",25,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,254.660325516565,1,0,0,0,0,0,0,21,58,162,1,1.87509804536755,8,3.04135161421893,3,55,31,13,26,0,0
"Tonga",155,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,0,85,30,46,15,36,70,64,0,30,10,0
"Tonga",155,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,44,34,74
"Tonga",155,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.30803352611602,0,0,0,0,0,0,0,0,20.3533176240282,1,0,3.34404979519389,9,3,0,0,0,0,0
"Tonga",155,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,0
"Tonga",155,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,0,102,91,0,29,164,1328,538,298,108,11,0,0,107,323,117,0,0,0,0,0
"Tonga",155,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,72,17,91,93
"Tonga",155,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,0,85,30,46,15,36,70,64,0,30,10,0
"Trinidad and Tobago",126,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83263796207865,0,4.21678548232222,0,0,0,5.08353167345558,0,0,0,0
"Trinidad and Tobago",126,"Ornamental fish nei","ornamentals",64.2817371963886,37.7921266471465,37.0266945568808,58.1945093632162,64.7401595718175,47.998658754398,15,12.3494105124873,9,8,11,21,26,27,34,7,30,52,78,101,106,122,134,118,127,127,100,88,82,82,104,86,83,65,154.584182286113,27.837009630743,2.96586631723642,2.48757509966898,0,0,1.77013827331783,5,9
"Trinidad and Tobago",126,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859492015280125,1.11929448338765,1.38613781644301,1.64887397827886,1.9121968788603,0,0,9
"Trinidad and Tobago",126,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667881504499704,0.65183282750241,1,0.756775941387531,1,1,6,0.6240609994585,0.539492088521357,0,0,0,0.543817614472033,1,0.443200026537596,1,0,0,0,0,0,0,0,0
"Trinidad and Tobago",126,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,10,0,0
"Tunisia",61,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,104,65,55,14
"Tunisia",61,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,21,12,6,17,7,3,6,4,5,5,5,4,4,5,5,21,14,20,20,32,44,45,6,7,11,8,6,5
"Tunisia",61,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,2888.73884088572,2813.12123969296,0,2661.88603730744,2586.26843611471,0
"Tunisia",61,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,3,3,6,0,3,1,0,0,0,0,0,0,0,0,0,10
"Tunisia",61,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,6,0,0,24,24,0,0,35,35,3
"Tunisia",61,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,17,18,17,27,24,27,27,24,15,13,15,20,19,24,21,0,12,0,0,0,0,0,0,0,0,0,0,15
"Tunisia",61,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42286439284385,5,1,0,0,0,0,0,0,0,0
"Tunisia",61,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,3,3,2,7,2,408,181,133,36,55,66,45,4,0,0,0,0,0,0
"Tunisia",61,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3441526017332,4.16955462049373,0,0,0,1,3
"Tunisia",61,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,2,66,28,17
"Tunisia",61,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,21,12,6,17,7,3,6,4,5,5,5,4,4,5,5,21,14,20,20,32,44,45,6,7,11,8,6,5
"Turkey",76,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,0,2,1,0,3,1.81391368745597,1,2,1.73952601964493,1,1,9,8,3,5,6,2,3,26,11
"Turkey",76,"Cod liver oil","fish_oil",NA,1245,30,0,0,0,0,0,3758,6618,4517,7607,12806,47,57,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turkey",76,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,748,947,892,5422,6145,630,565,595,464,354,348,404,417,351,973,756,5889,1017,3723,940,966,850,1151,957,575,559,0,0
"Turkey",76,"Fish body oils, nei","fish_oil",30,0,0,0,0,0,934,2343,1310,0,0,0,0,3900,1984,104,0,0,2000,6712,5,0,0,171.952017072711,3604,1500,6558,11415,914,0,153.229180672274,151.677789159843,13208,61,9778,6002,3639,5025,12229,6447,9936,3575,10238
"Turkey",76,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0.328339575530587,2,0.418227215980025
"Turkey",76,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1.16664108278231,0,0,1,1.0031703670936,0.903135279441614,0,0,0.808829699024116,4,0,1.19364161849711,1,3,1.92003853564547,1,1,1.06840077071291,1,1,2
"Turkey",76,"Natural sponges raw","sponges",24,11,17,16,13,18,0,0,12,13,15,13,13,0,6,5,3,6,2,5,8,15,7,7,0,1,3,3,4,3,1,0.734266356779898,0,0,0,0,0,0,0,0,0,0,0
"Turkey",76,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.206059988468567,0.155439997056646,0,0,0,1,0,0,1,1,11,1,0.493549777807256,0
"Turkey",76,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,35,26,32,73,78,90,47,38,38,10,7,40,12,15,0,8.28590020985592,24,0,0,0,0,0,0,0
"Turkey",76,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.10434445306439,1,1,79
"Turkey",76,"Shells nei","shells",889,887,1188,679,687,1023,0,0,408,367,1141,1342,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turkey",76,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,748,947,892,5422,6145,630,565,595,464,354,348,404,417,351,973,756,5889,1017,3723,940,966,850,1151,957,575,559,0,0
"Turks and Caicos Islands",111,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,4,6,16,90,5,1,2,0,1,3,5,0,15,13,5,11,9,4
"Ukraine",75,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99858318045881,4.62655797784623,2,1,0,10,3,1,0.150493522516964,0,0.207649599012954,0.0361813695249837,2,0.379117828500925,7,3,1
"Ukraine",75,"Aquatic animals, oils and fats, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,60,158,165,321,370,190,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ukraine",75,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0,1,1,0,0,0,0,2,0,7,0,0,0,0,0
"Ukraine",75,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,22,11,53,0,0,0,0,0,0,0,0,0,0,10
"Ukraine",75,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42170201934013,1,0,0,1,2.04470590549721,0,0,0,0,0,0,0,0
"Ukraine",75,"Other seaweeds and aquatic plants and products thereof","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,20,6,5,11,11,6,4,2,1,7,0,0,0,0,0
"Ukraine",75,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.43221648608983,4.51405000228817,2,2
"Ukraine",75,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17781427291729,9,15,16,27
"United Arab Emirates",54,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,25,0,0,38,51,8,0,0,0,0,0,0,18
"United Arab Emirates",54,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,50,30,25,22,74,4,83,25,4,64,76,160,24,44,109,347,744,218,462
"United Arab Emirates",54,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,0,0,0,0,0,23,2,2,11,0,11,0,15,213,255
"United Arab Emirates",54,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.69646396559983,0,7,0,27,17,37,54,61,1,0,140,27.9809524687149,1,28.1992296208924,27.9809524687149,0
"United Arab Emirates",54,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,69,158,9,11,9,16,0,0,0,0,0,0,0,0,0,0,0
"United Arab Emirates",54,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42780234475435,12.0282533036207,1.76080978467292,3.80091151746839,0,0,0,0,0,2.50322213732369,0,4.64938277764071,0,0,16,6,5.88296561534801,0,0,0,0,0,0,0
"United Arab Emirates",54,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256679979880502,0,0,0,0,0,0,0.822649016969834,0,1,0,0,0,0,4
"United Arab Emirates",54,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,59,0,1,87,3,15,0,0,0,0,0,0,0
"United Kingdom",180,"Agar agar nei","seaweeds",27,33,53,28,22,41,65,27,52,53,60,50,134,113,0,0,0,0,59,63,10,40,44,49,142,59,32,32,49,43,80,110,133,608,46,35,92,125,78,55,64,120,103
"United Kingdom",180,"Fish body oils, nei","fish_oil",995,2531,2637,997,237,260,3613,905,181,3276,4466,3813,694,568,5770,899,5303,10625,11754,14010,5041,4159,3001,1998,1485,1402,1557,1022,2740,1768,2824,2767,2532,4582,6182,5152,5748,4828,3166,8019,9130,10773,10023
"United Kingdom",180,"Fish liver oils, nei","fish_oil",2098,1953,1340,1090,962,938,635,900,949,806,831,1032,1019,684,827,1339,3516,529,546,1040,1133,1769,958,498,257,235,322,157,508,460,285,395,360,377,1312,2987,2685,3355,2913,2393,1059,946,595
"United Kingdom",180,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,36,75,38,13,0,15,2,11,1,2,2,3,46,1,1,1,35,1,1.05519912396205,4,0,0.617381694569099,0
"United Kingdom",180,"Miscellaneous corals and shells","shells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471,2886,2136,1723,2895,3242,2266,4240,3813,4100,5362,3579,3725,4572,7139,6624,7301,8627,12132,8843,10795,10035,8255,8994,8204,8359,6668,7785,8063
"United Kingdom",180,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.75750147031206,1,4,17,6,29,80,13,3,4,13,9,10,5,3,6,5,4,15,21,64,20,28,17
"United Kingdom",180,"Natural sponges raw","sponges",0,0,0,0,0,0,0,0,0,0,0,0,3.22495927215573,0,1,0,1,1,1.60666240221349,2.67633516867477,3.03951708074396,6.40528512397918,5.70873075446048,7,8.90781256897094,19.7800459401219,3,102,43,41,21,1,2,3,2,2,10,10,130,115,120,90,100
"United Kingdom",180,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3105674396024,13,24,260,44,5,29,114,43,45,214,119,85,25,41,28,32,47,65,59,84,112,177,160,148,148,128,88,107,119,111
"United Kingdom",180,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,198,385,245,576,549,532,553,523,545,439,125,359,228,531,1044,1238,1027,1098,1354,1255,1670,1715,1466,0,0,0,0,0,0,0
"United Kingdom",180,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,959,1046,1107,1358,1495,1688,2394
"United Kingdom",180,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,414,751,765,373,344,416
"United Kingdom",180,"Shells nei","shells",125,226,414,908,1811,2485,3206,2869,2474,1485,1887,2405,2382,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United States",163,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,135,132,132,111,87,71,63,81,58,76,134,80,182,281,283,264,279,177,191,158,115,97,157,121
"United States",163,"Coral and the like","corals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25647,23325,23499,25499,23860,25530,19150,19889,20221,20476,23809,27318,26997,17008,12639,13517,12008,11091,7635,7085,7401,8918,7602,5677,5950,5778,5445,5272,4583
"United States",163,"Fish body oils, nei","fish_oil",3330,1830,3953,2536,6177,1694,2367,2453,3455,396,1496,674,1678,218,396,1741,7594,13729,14669,19507,25801,24823,24859,14194,8904,9790,14542,12360,8183,11954,21063,8938,13667,18342,16070,21559,19601,18904,23075,24967,27393,32075,30972
"United States",163,"Fish liver oils, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,930,2406,968,563,324,1362,643,676,1851,1410,732,1230,949,2231,3519,2064,4192,3611,1436,1142,940,1077,1902,840,908,1033,805,656,1375,1522
"United States",163,"Menhaden oil","fish_oil",77969,39281,96750,87500,122647,106400,89414,180837,177720,126192,85690,112324,66034,90084,104453,111615,72299,69620,93990,97946,58240,70662,62506,90438,54349,101738,79672,49430,37855,39665,38188,45506,43180,31464,62222,44183,17840,46037,53614,26825,44920,29287,29716
"United States",163,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,108,142,131,379,339,196,701,1199,2399,2105,774,671,528,581,340,190,132,559,304,102,42,79,125,47,50,23,28,20
"United States",163,"Ornamental fish nei","ornamentals",221.703979711191,298.864674143045,413.196274976287,539.465268726945,725.130071139872,742.312645059827,747.266670137549,717.379036212405,515.709406646385,396.436903803022,475.538637733643,825.803589642008,1270.11190526563,1007.49363543833,1215.86859998683,1288.56490357152,1490.0491778994,1696.77425887395,1865.26086172279,1937.08369753303,1508.02129068646,1429.89882521696,1031.21368652609,1069.84474690742,806.061853380857,685.333570913419,814.999383786919,832.473113631689,842.473841406206,952.049895467468,570.348852390812,1090.94002031598,1288.05695577163,1179.7513260963,1284.8629893104,1276.32678987169,0,0,0,0,0,0,0
"United States",163,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.147094898361,764.528809282639,683.440244408718,687.762647922416,779.775984072275,1157.48637875074,912.94191544302
"United States",163,"Other seaweeds and aquatic plants and products thereof","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,1219,1183,1568,1351,2400,2454,2121,1773,1627,1576,1725,2013,2224,2569,2252,934,1245,1718,1406,1380,1560,0,0,0,0,0,0,0
