"rgn_id","year","tonnes","tonnes_orig","tonnes_peak","tonnes_rel"
15,1990,51704.437075,145.0093,374472.88035,0.138072580921413
15,1990,104906.050975,212940.2682,374472.88035,0.280143253303016
15,1990,58499.198875,10875.573,374472.88035,0.15621745110173
15,1991,56025.54365,141.3241,374472.88035,0.149611751851391
15,1991,107872.661875,207533.4822,374472.88035,0.288065351419246
15,1991,57287.577325,10599.93,374472.88035,0.15298191225879
15,1992,54612.196825,174.051,374472.88035,0.145837521729095
15,1992,118476.3663,255598.002,374472.88035,0.316381699495212
15,1992,69856.452,13053.825,374472.88035,0.186546090960469
15,1993,67258.695175,208.9027,374472.88035,0.179608988272093
15,1993,140756.71615,294166.1349,374472.88035,0.375879599127291
15,1993,80290.05415,13731.354,374472.88035,0.214408194459789
15,1994,77082.180925,222.3321,374472.88035,0.205841824521325
15,1994,167554.384575,362097.7173,374472.88035,0.447440638206953
15,1994,96634.6341,10487.133,374472.88035,0.258055093361316
15,1995,93210.1786,33.532,374472.88035,0.248910357708364
15,1995,208604.06185,461797.8651,374472.88035,0.557060531740052
15,1995,120505.888525,9705.024,374472.88035,0.321801376944492
15,1996,117894.77285,42.6703,374472.88035,0.314828600511231
15,1996,249122.767375,524945.5101,374472.88035,0.665262507506974
15,1996,136310.2111,10547.64,374472.88035,0.364005561557884
15,1997,133912.409575,113.8179,374472.88035,0.357602423571606
15,1997,263396.526375,517979.1375,374472.88035,0.703379444003574
15,1997,134625.62235,9861.894,374472.88035,0.359507001479446
15,1998,132048.27315,238.2432,374472.88035,0.352624395728154
15,1998,263328.91665,525236.3919,374472.88035,0.703198897618114
15,1998,137088.251025,13016.475,374472.88035,0.366083255206281
15,1999,134669.98585,188.8333,374472.88035,0.359625470672619
15,1999,268809.852775,536797.7109,374472.88035,0.717835300980294
15,1999,141251.4418,15002.748,374472.88035,0.377200724570441
15,2000,138056.03725,234.8568,374472.88035,0.368667651235428
15,2000,270368.0595,529436.9223,374472.88035,0.721996367927368
15,2000,142597.313775,25714.728,374472.88035,0.380794768480222
15,2001,138898.8234,208.7865,374472.88035,0.370918244520614
15,2001,280190.792025,565402.7313,374472.88035,0.748227192749233
15,2001,161380.4607,54195.597,374472.88035,0.43095366625526
15,2002,154974.16795,89.557,374472.88035,0.413846171731191
15,2002,319133.16985,656844.7941,374472.88035,0.852219710948689
15,2002,178038.1789,1022.7675,374472.88035,0.475436775911775
15,2002,179999.0539,62039.097,374472.88035,0.480673136414483
15,2003,179985.302875,34.5529,374472.88035,0.480636415397498
15,2003,201145.9267,741487.2894,374472.88035,0.53714417586662
15,2003,201048.1942,631.8375,374472.88035,0.536883189009818
15,2003,200726.6107,60752.763,374472.88035,0.536024425887374
15,2004,200726.795375,35.2916,374472.88035,0.536024919047252
15,2004,244283.26355,915713.1621,374472.88035,0.652338998011502
15,2004,244185.8423,242.1525,374472.88035,0.652078842323034
15,2004,245012.21105,64058.238,374472.88035,0.654285594249175
15,2005,245012.329325,35.7647,374472.88035,0.654285910093142
15,2005,269411.27285,1013308.9362,374472.88035,0.719441345387136
15,2005,269526.590975,703.425,374472.88035,0.719749293254795
15,2005,272181.802475,74679.084,374472.88035,0.726839824076462
15,2006,272184.1576,45.1852,374472.88035,0.726846113250187
15,2006,303427.24585,1138281.2892,374472.88035,0.810278291892333
15,2006,303472.843975,885.8175,374472.88035,0.810400058053229
15,2006,299138.376475,57341.214,374472.88035,0.798825207837244
15,2007,299137.82245,42.9691,374472.88035,0.798823728357609
15,2007,302040.272275,1149891.0885,374472.88035,0.806574489433518
15,2007,302034.047275,860.9175,374472.88035,0.806557866066842
15,2007,306206.602525,74031.435,374472.88035,0.817700342515605
15,2008,306204.75785,35.5904,374472.88035,0.817695416457946
15,2008,338460.1805,1278912.7791,374472.88035,0.90383095348229
15,2008,338630.7455,1543.1775,374472.88035,0.904286433729192
15,2008,339426.48725,77214.402,374472.88035,0.906411398691291
15,2009,339425.642725,32.2123,374472.88035,0.906409143454545
15,2009,352811.34115,1332455.5728,374472.88035,0.942154584920131
15,2009,352784.729275,1436.73,374472.88035,0.942083520027594
15,2009,354438.587275,83829.834,374472.88035,0.946500016085878
15,2010,354439.475375,35.7647,374472.88035,0.94650238768619
15,2010,364230.64715,1371620.2599,374472.88035,0.972648932039011
15,2010,364186.605275,1260.5625,374472.88035,0.972531321719784
15,2010,366701.941025,93891.177,374472.88035,0.979248325492258
15,2011,366703.675725,42.7035,374472.88035,0.979252957870438
15,2011,372544.9356,1394985.2994,374472.88035,0.994851577107004
15,2011,372513.49935,1134.8175,374472.88035,0.994767629105294
15,2011,374472.88035,101728.701,374472.88035,1
15,2012,374470.355075,32.6024,374472.88035,0.999993256454252
15,2012,356129.80565,1321623.1017,374472.88035,0.951016280049824
15,2012,356023.35815,709.0275,374472.88035,0.950732020479677
15,2012,356288.54315,102789.441,374472.88035,0.951440175900044
15,2013,356286.677725,25.1407,374472.88035,0.951435194431163
15,2013,319373.037775,1173968.5419,374472.88035,0.852860259136787
15,2013,319573.0159,1508.94,374472.88035,0.85339428479123
15,2013,317073.36715,92790.846,374472.88035,0.846719171902778
15,2014,317069.5699,9.9517,374472.88035,0.846709031649106
15,2014,318303.557875,1178904.4938,374472.88035,0.85000429824851
15,2014,318009.737875,333.66,374472.88035,0.849219675341438
15,2014,315938.493625,84505.869,374472.88035,0.843688582547577
15,2015,315938.535125,10.1177,374472.88035,0.843688693370022
15,2015,320694.3293,1197927.6705,374472.88035,0.856388662912689
15,2015,320661.803675,203.5575,374472.88035,0.856301805821811
15,2015,319508.248925,79891.65,374472.88035,0.853221329743218
15,2016,319506.933375,4.8555,374472.88035,0.853217816671727
15,2016,287314.370775,1069157.4201,374472.88035,0.767250142404071
15,2016,287307.834525,177.4125,374472.88035,0.767232687869062
15,2016,286476.050025,76564.512,374472.88035,0.765011473613913
15,2017,286476.817775,7.9265,374472.88035,0.765013523829136
15,2017,292462.286,1093099.293,374472.88035,0.780997239978102
15,2017,292448.90225,123.8775,374472.88035,0.78096149973975
15,2017,288971.804,62656.119,374472.88035,0.771676185815948
15,2018,288972.3500155,10.110562,374472.88035,0.771677643906851
15,2018,304404.4758565,1154827.796364,374472.88035,0.812887906787774
15,2018,304388.92736275,61.683525,374472.88035,0.812846385773661
15,2018,302090.72397025,53463.30543,374472.88035,0.806709216667177
17,2010,82.17,82.17,3410.055,0.0240963855421687
17,2011,143.7975,205.425,3410.055,0.0421686746987952
17,2012,479.325,1150.38,3410.055,0.140562248995984
17,2013,873.05625,2054.25,3410.055,0.256024096385542
17,2014,1468.78875,2465.1,3410.055,0.430722891566265
17,2015,2239.1325,3286.8,3410.055,0.656626506024096
17,2016,2773.2375,3286.8,3410.055,0.813253012048193
17,2017,3143.0025,3533.31,3410.055,0.921686746987952
17,2018,3410.055,3533.31,3410.055,1
18,1985,560.25,560.25,5695.875,0.0983606557377049
18,1986,3510.9,6461.55,5695.875,0.616393442622951
18,1987,5042.25,8104.95,5695.875,0.885245901639344
18,1988,4715.4375,3735,5695.875,0.827868852459016
18,1989,5695.875,4482,5695.875,1
18,1990,5257.0125,4706.1,5695.875,0.922950819672131
18,1991,3875.0625,2577.15,5695.875,0.680327868852459
18,1992,3389.5125,1792.8,5695.875,0.595081967213115
18,1993,2577.15,1232.55,5695.875,0.452459016393443
18,1994,1400.625,0,5695.875,0.245901639344262
18,1995,756.3375,0,5695.875,0.132786885245902
18,1996,308.1375,0,5695.875,0.0540983606557377
18,1997,0,0,5695.875,0
18,1998,392.175,1568.7,5695.875,0.0688524590163934
18,1999,3210.2325,11272.23,5695.875,0.563606557377049
18,2000,4181.3325,3884.4,5695.875,0.734098360655738
18,2001,4778.9325,2390.4,5695.875,0.839016393442623
18,2002,4536.1575,597.6,5695.875,0.796393442622951
18,2003,1764.7875,186.75,5695.875,0.309836065573771
18,2004,877.725,336.15,5695.875,0.154098360655738
18,2005,364.1625,336.15,5695.875,0.0639344262295082
18,2006,436.995,888.93,5695.875,0.0767213114754098
18,2007,511.695,485.55,5695.875,0.0898360655737705
18,2008,550.9125,493.02,5695.875,0.0967213114754098
18,2009,549.045,328.68,5695.875,0.0963934426229508
18,2010,431.3925,418.32,5695.875,0.0757377049180328
18,2011,394.0425,336.15,5695.875,0.0691803278688525
18,2012,375.3675,418.32,5695.875,0.0659016393442623
18,2013,380.97,351.09,5695.875,0.0668852459016393
18,2014,379.1025,410.85,5695.875,0.0665573770491803
18,2015,397.7775,410.85,5695.875,0.0698360655737705
18,2016,395.91,410.85,5695.875,0.0695081967213115
18,2017,410.85,410.85,5695.875,0.0721311475409836
18,2018,410.85,410.85,5695.875,0.0721311475409836
20,1950,9.96,9.96,14001.665,0.000711343972306151
20,1951,4.9873,0.0146,14001.665,0.000356193352719123
20,1951,7.47486666666667,12.45,14001.665,0.000533855556940311
20,1952,5.6244,0.073,14001.665,0.000401695084120353
20,1952,6.2469,12.45,14001.665,0.000446154082389487
20,1953,6.28705,0.1752,14001.665,0.000449021598502749
20,1953,6.90955,14.94,14001.665,0.000493480596771884
20,1954,7.04095,0.5986,14001.665,0.000502865194960742
20,1954,7.45595,14.11,14001.665,0.000532504527140165
20,1955,7.7662,1.4162,14001.665,0.000554662606197191
20,1955,7.7662,14.94,14001.665,0.000554662606197191
20,1956,8.337425,2.8835,14001.665,0.000595459539990422
20,1956,8.959925,16.6,14001.665,0.000639918538259557
20,1957,9.92535,5.2779,14001.665,0.000708869266619363
20,1957,12.41535,24.9,14001.665,0.0008867052596959
20,1958,13.9301,8.9425,14001.665,0.000994888822150794
20,1958,19.1176,37.35,14001.665,0.00136538047439358
20,1959,21.371475,14.2934,14001.665,0.0015263524016608
20,1959,23.446475,33.2,14001.665,0.00167454906255792
20,1960,25.2441,16.133,14001.665,0.00180293557944716
