iso3c,nutrient,country_application,reported_by_fao,year
IRL,K2O,96959.148,Yes,2013
IRL,K2O,127860.54996,Yes,2014
IRL,K2O,114474.42864,Yes,2015
IRL,K2O,120998.64348,Yes,2016
IRL,K2O,136821.41616,Yes,2017
IRL,K2O,147218.09388,Yes,2018
IRL,K2O,143638.04598,Yes,2019
IRL,K2O,147059.80146,Yes,2020
ISR,N,48800,Yes,2005
ISR,N,47500,Yes,2006
ISR,N,59400,Yes,2007
ISR,N,45900,Yes,2008
ISR,N,36100,Yes,2009
ISR,N,30200,Yes,2010
ISR,N,44800,Yes,2011
ISR,N,45100,Yes,2012
ISR,N,46900,Yes,2013
ISR,N,46400,Yes,2014
ISR,N,45100,Yes,2015
ISR,N,46800,Yes,2016
ISR,N,48400,Yes,2017
ISR,N,50200,Yes,2018
ISR,N,45300,Yes,2019
ISR,N,45400,Yes,2020
ISR,P2O5,11800,Yes,2005
ISR,P2O5,12200,Yes,2006
ISR,P2O5,11300,Yes,2007
ISR,P2O5,10100,Yes,2008
ISR,P2O5,6200,Yes,2009
ISR,P2O5,6200,Yes,2010
ISR,P2O5,5200,Yes,2011
ISR,P2O5,8700,Yes,2012
ISR,P2O5,7700,Yes,2013
ISR,P2O5,5900,Yes,2014
ISR,P2O5,5700,Yes,2015
ISR,P2O5,5800,Yes,2016
ISR,P2O5,5800,Yes,2017
ISR,P2O5,6100,Yes,2018
ISR,P2O5,7100,Yes,2019
ISR,P2O5,7745,Yes,2020
ISR,K2O,30400,Yes,2005
ISR,K2O,32700,Yes,2006
ISR,K2O,34800,Yes,2007
ISR,K2O,28100,Yes,2008
ISR,K2O,18700,Yes,2009
ISR,K2O,24200,Yes,2010
ISR,K2O,24400,Yes,2011
ISR,K2O,28400,Yes,2012
ISR,K2O,30000,Yes,2013
ISR,K2O,27100,Yes,2014
ISR,K2O,21600,Yes,2015
ISR,K2O,30200,Yes,2016
ISR,K2O,34751.61,Yes,2017
ISR,K2O,36000,Yes,2018
ISR,K2O,35097.98,Yes,2019
ISR,K2O,37732,Yes,2020
ITA,N,662176.419,Yes,2005
ITA,N,660613.389,Yes,2006
ITA,N,671920.96,Yes,2007
ITA,N,554305.8470000001,Yes,2008
ITA,N,425474.96,Yes,2009
ITA,N,412346.335,Yes,2010
ITA,N,427181.061,Yes,2011
ITA,N,488757,Yes,2012
ITA,N,496696.2,Yes,2013
ITA,N,474711.232,Yes,2014
ITA,N,500530.172,Yes,2015
ITA,N,498457.71,Yes,2016
ITA,N,495573.134,Yes,2017
ITA,N,491872.309,Yes,2018
ITA,N,494995.88800000004,Yes,2019
ITA,N,475136.31,Yes,2020
ITA,P2O5,256440.649,Yes,2005
ITA,P2O5,243620.90899999999,Yes,2006
ITA,P2O5,252050.832,Yes,2007
ITA,P2O5,179062.82,Yes,2008
ITA,P2O5,154158.722,Yes,2009
ITA,P2O5,162048.346,Yes,2010
ITA,P2O5,179279.479,Yes,2011
ITA,P2O5,150133,Yes,2012
ITA,P2O5,153962.74,Yes,2013
ITA,P2O5,151674.785,Yes,2014
ITA,P2O5,152205.195,Yes,2015
ITA,P2O5,145871.74,Yes,2016
ITA,P2O5,148150.705,Yes,2017
ITA,P2O5,147243.614,Yes,2018
ITA,P2O5,158215.90899999999,Yes,2019
ITA,P2O5,202250.6371,Yes,2020
ITA,K2O,214749.678,Yes,2005
ITA,K2O,202476.84600000002,Yes,2006
ITA,K2O,232767.678,Yes,2007
ITA,K2O,177043.152,Yes,2008
ITA,K2O,130880.178,Yes,2009
ITA,K2O,159174.44400000002,Yes,2010
ITA,K2O,160174.014,Yes,2011
ITA,K2O,97812,Yes,2012
ITA,K2O,95147.91,Yes,2013
ITA,K2O,93343.53600000001,Yes,2014
ITA,K2O,95092.998,Yes,2015
ITA,K2O,99244.86,Yes,2016
ITA,K2O,98335.38,Yes,2017
ITA,K2O,98104.57800000001,Yes,2018
ITA,K2O,94822.728,Yes,2019
ITA,K2O,112622.65872,Yes,2020
JAM,N,6417,Yes,2005
JAM,N,4844,Yes,2006
JAM,N,4471,Yes,2007
JAM,N,4403,Yes,2008
JAM,N,4505,Yes,2009
JAM,N,4826,Yes,2010
JAM,N,4729,Yes,2011
JAM,N,6362,Yes,2012
JAM,N,4801.62,Yes,2013
JAM,N,4840.89,Yes,2014
JAM,N,2638.51,Yes,2015
JAM,N,3133.25,Yes,2016
JAM,N,3757.95,Yes,2017
JAM,N,6192.21,Yes,2018
JAM,N,4779.17,Yes,2019
JAM,N,3888.56,Yes,2020
JAM,P2O5,4655,Yes,2005
JAM,P2O5,1827,Yes,2006
JAM,P2O5,23,Yes,2007
JAM,P2O5,103,Yes,2008
JAM,P2O5,2245,Yes,2009
JAM,P2O5,2300,Yes,2010
JAM,P2O5,3509,Yes,2011
JAM,P2O5,3722,Yes,2012
JAM,P2O5,3008.51,Yes,2013
JAM,P2O5,2916.93,Yes,2014
JAM,P2O5,943.21,Yes,2015
JAM,P2O5,2496.92,Yes,2016
JAM,P2O5,1634.26,Yes,2017
JAM,P2O5,4463.51,Yes,2018
JAM,P2O5,2929.65,Yes,2019
JAM,P2O5,2664.94,Yes,2020
JAM,K2O,3756,Yes,2005
JAM,K2O,1459,Yes,2006
JAM,K2O,33,Yes,2007
JAM,K2O,11,Yes,2008
JAM,K2O,233,Yes,2009
JAM,K2O,389,Yes,2010
JAM,K2O,303,Yes,2011
JAM,K2O,401,Yes,2012
JAM,K2O,2167.38,Yes,2013
JAM,K2O,6076.47,Yes,2014
JAM,K2O,957.92,Yes,2015
JAM,K2O,1239.39,Yes,2016
JAM,K2O,2562.09,Yes,2017
JAM,K2O,1639.29,Yes,2018
JAM,K2O,1602.47,Yes,2019
JAM,K2O,1280.75,Yes,2020
JPN,N,448361.93584,Yes,2005
JPN,N,431766.65280000004,Yes,2006
JPN,N,455834.55512,Yes,2007
JPN,N,342623.91464000003,Yes,2008
JPN,N,333171.7732,Yes,2009
JPN,N,389746.31528000004,Yes,2010
JPN,N,368442.01184,Yes,2011
JPN,N,377559.78232,Yes,2012
JPN,N,349384,Yes,2013
JPN,N,376801.6,Yes,2014
JPN,N,341863.2,Yes,2015
JPN,N,361950.4,Yes,2016
JPN,N,366996,Yes,2017
JPN,N,351668.8,Yes,2018
JPN,N,340244.8,Yes,2019
JPN,N,337864.8,Yes,2020
JPN,P2O5,442083.6,Yes,2005
JPN,P2O5,446472,Yes,2006
JPN,P2O5,480529.8,Yes,2007
JPN,P2O5,322547.4,Yes,2008
JPN,P2O5,295644.6,Yes,2009
JPN,P2O5,379787.4,Yes,2010
JPN,P2O5,360325.8,Yes,2011
JPN,P2O5,337143.6,Yes,2012
JPN,P2O5,333900,Yes,2013
JPN,P2O5,342009,Yes,2014
JPN,P2O5,329320.8,Yes,2015
JPN,P2O5,320162.4,Yes,2016
JPN,P2O5,338288.4,Yes,2017
JPN,P2O5,322547.4,Yes,2018
JPN,P2O5,311385.6,Yes,2019
JPN,P2O5,307188,Yes,2020
JPN,K2O,340541.2,Yes,2005
JPN,K2O,338079,Yes,2006
JPN,K2O,409766.9,Yes,2007
JPN,K2O,301240.7,Yes,2008
JPN,K2O,222923.8,Yes,2009
JPN,K2O,269705.6,Yes,2010
JPN,K2O,282300.7,Yes,2011
JPN,K2O,306354.5,Yes,2012
JPN,K2O,302850.6,Yes,2013
JPN,K2O,298020.9,Yes,2014
JPN,K2O,230310.4,Yes,2015
JPN,K2O,257299.9,Yes,2016
JPN,K2O,257584,Yes,2017
JPN,K2O,255690,Yes,2018
JPN,K2O,237034.1,Yes,2019
JPN,K2O,198491.2,Yes,2020
JOR,N,10700,Yes,2005
JOR,N,4600,Yes,2006
JOR,N,6500,Yes,2007
JOR,N,7800,Yes,2008
JOR,N,8200,Yes,2009
JOR,N,10200,Yes,2010
JOR,N,10200,Yes,2011
JOR,N,10500,Yes,2012
JOR,N,24817,Yes,2013
JOR,N,18639,Yes,2014
JOR,N,34523,Yes,2015
JOR,N,22113,Yes,2016
JOR,N,20085,Yes,2017
JOR,N,19918,Yes,2018
JOR,N,19503,Yes,2019
JOR,N,15236,Yes,2020
JOR,P2O5,3500,Yes,2005
JOR,P2O5,3500,Yes,2006
JOR,P2O5,4000,Yes,2007
JOR,P2O5,5000,Yes,2008
JOR,P2O5,6000,Yes,2009
JOR,P2O5,6000,Yes,2010
JOR,P2O5,6000,Yes,2011
JOR,P2O5,6000,Yes,2012
JOR,P2O5,2152,Yes,2013
JOR,P2O5,671,Yes,2014
JOR,P2O5,1682,Yes,2015
JOR,P2O5,918,Yes,2016
JOR,P2O5,717,Yes,2017
JOR,P2O5,1617,Yes,2018
JOR,P2O5,727,Yes,2019
JOR,P2O5,463,Yes,2020
JOR,K2O,2500,Yes,2005
JOR,K2O,2500,Yes,2006
JOR,K2O,2500,Yes,2007
JOR,K2O,2500,Yes,2008
JOR,K2O,7000,Yes,2009
JOR,K2O,7000,Yes,2010
JOR,K2O,7000,Yes,2011
JOR,K2O,7000,Yes,2012
JOR,K2O,3292,Yes,2013
JOR,K2O,2675,Yes,2014
JOR,K2O,4117,Yes,2015
JOR,K2O,3622,Yes,2016
JOR,K2O,4230,Yes,2017
JOR,K2O,1388,Yes,2018
JOR,K2O,3895,Yes,2019
JOR,K2O,1767,Yes,2020
KAZ,N,20500,Yes,2005
KAZ,N,27800,Yes,2006
KAZ,N,37500,Yes,2007
KAZ,N,16300,Yes,2008
KAZ,N,29500,Yes,2009
KAZ,N,40701,Yes,2010
KAZ,N,47523,Yes,2011
KAZ,N,105264,Yes,2012
KAZ,N,55742,Yes,2013
KAZ,N,80654,Yes,2014
KAZ,N,91532,Yes,2015
KAZ,N,80019.97,Yes,2016
KAZ,N,104222.71,Yes,2017
KAZ,N,81004.79,Yes,2018
KAZ,N,54542.29,Yes,2019
KAZ,N,74401,Yes,2020
KAZ,P2O5,16900,Yes,2005
KAZ,P2O5,13400,Yes,2006
KAZ,P2O5,20500,Yes,2007
KAZ,P2O5,14400,Yes,2008
KAZ,P2O5,26100,Yes,2009
KAZ,P2O5,14786,Yes,2010
KAZ,P2O5,35530,Yes,2011
KAZ,P2O5,20784,Yes,2012
KAZ,P2O5,25626,Yes,2013
KAZ,P2O5,32355,Yes,2014
KAZ,P2O5,33111,Yes,2015
KAZ,P2O5,31544.58,Yes,2016
KAZ,P2O5,50329.63,Yes,2017
KAZ,P2O5,38293.63,Yes,2018
KAZ,P2O5,29424.72,Yes,2019
KAZ,P2O5,88064,Yes,2020
KAZ,K2O,3400,Yes,2005
KAZ,K2O,200,Yes,2006
KAZ,K2O,900,Yes,2007
KAZ,K2O,200,Yes,2008
KAZ,K2O,800,Yes,2009
KAZ,K2O,3201,Yes,2010
KAZ,K2O,4359,Yes,2011
KAZ,K2O,3609,Yes,2012
KAZ,K2O,3541,Yes,2013
KAZ,K2O,3478,Yes,2014
KAZ,K2O,2507,Yes,2015
KAZ,K2O,2269.08,Yes,2016
KAZ,K2O,3655.34,Yes,2017
KAZ,K2O,1291.45,Yes,2018
KAZ,K2O,1741.01,Yes,2019
KAZ,K2O,2285,Yes,2020
KEN,N,72514,Yes,2005
KEN,N,77667,Yes,2006
KEN,N,79441,Yes,2007
KEN,N,73071,Yes,2008
KEN,N,77794.33,Yes,2009
KEN,N,78916.27,Yes,2010
KEN,N,102080.12,Yes,2011
KEN,N,125243.98,Yes,2012
KEN,N,148407.83,Yes,2013
KEN,N,122180.68,Yes,2014
KEN,N,95953.52,Yes,2015
KEN,N,124368.61,Yes,2016
KEN,N,160388.81,Yes,2017
KEN,N,118814.43,Yes,2018
KEN,N,139554.15,Yes,2019
KEN,N,194857,Yes,2020
KEN,P2O5,93143,Yes,2005
KEN,P2O5,85245,Yes,2006
KEN,P2O5,99143,Yes,2007
KEN,P2O5,97673,Yes,2008
KEN,P2O5,94283.33,Yes,2009
KEN,P2O5,80340.68,Yes,2010
KEN,P2O5,105526.55,Yes,2011
KEN,P2O5,130712.42,Yes,2012
KEN,P2O5,155898.29,Yes,2013
KEN,P2O5,126875.17,Yes,2014
KEN,P2O5,97852.05,Yes,2015
KEN,P2O5,129610.23,Yes,2016
KEN,P2O5,160346.31,Yes,2017
KEN,P2O5,131271.93,Yes,2018
KEN,P2O5,150037.23,Yes,2019
KEN,P2O5,167235,Yes,2020
KEN,K2O,15038,Yes,2005
KEN,K2O,13140,Yes,2006
KEN,K2O,14311,Yes,2007
KEN,K2O,5680,Yes,2008
KEN,K2O,15159.13,Yes,2009
KEN,K2O,21101.92,Yes,2010
KEN,K2O,22014.11,Yes,2011
KEN,K2O,22926.29,Yes,2012
KEN,K2O,23838.48,Yes,2013
KEN,K2O,27782.56,Yes,2014
KEN,K2O,31726.65,Yes,2015
KEN,K2O,26637.93,Yes,2016
KEN,K2O,45155.23,Yes,2017
KEN,K2O,29027.8,Yes,2018
KEN,K2O,42676.53,Yes,2019
KEN,K2O,19635,Yes,2020
KIR,N,NA,Yes,2005
KIR,N,NA,Yes,2006
KIR,N,NA,Yes,2007
KIR,N,NA,Yes,2008
KIR,N,NA,Yes,2009
KIR,N,NA,Yes,2010
KIR,N,NA,Yes,2011
KIR,N,0,Yes,2012
KIR,N,0,Yes,2013
KIR,N,0,Yes,2014
KIR,N,0.34,Yes,2015
KIR,N,0,Yes,2016
KIR,N,0,Yes,2017
KIR,N,0,Yes,2018
KIR,N,0,Yes,2019
KIR,N,0,Yes,2020
KIR,P2O5,NA,Yes,2005
KIR,P2O5,NA,Yes,2006
KIR,P2O5,NA,Yes,2007
KIR,P2O5,NA,Yes,2008
KIR,P2O5,NA,Yes,2009
KIR,P2O5,NA,Yes,2010
KIR,P2O5,NA,Yes,2011
KIR,P2O5,0,Yes,2012
KIR,P2O5,0,Yes,2013
KIR,P2O5,0,Yes,2014
KIR,P2O5,0,Yes,2015
KIR,P2O5,0,Yes,2016
KIR,P2O5,0,Yes,2017
KIR,P2O5,0,Yes,2018
KIR,P2O5,4.08,Yes,2019
KIR,P2O5,2.72,Yes,2020
KIR,K2O,NA,Yes,2005
KIR,K2O,NA,Yes,2006
KIR,K2O,NA,Yes,2007
KIR,K2O,NA,Yes,2008
KIR,K2O,NA,Yes,2009
KIR,K2O,NA,Yes,2010
KIR,K2O,NA,Yes,2011
KIR,K2O,0,Yes,2012
KIR,K2O,0,Yes,2013
KIR,K2O,0,Yes,2014
KIR,K2O,0,Yes,2015
KIR,K2O,0,Yes,2016
KIR,K2O,0,Yes,2017
KIR,K2O,0,Yes,2018
KIR,K2O,0,Yes,2019
KIR,K2O,0,Yes,2020
KWT,N,1000,Yes,2005
KWT,N,1000,Yes,2006
KWT,N,1000,Yes,2007
KWT,N,1000,Yes,2008
KWT,N,1000,Yes,2009
KWT,N,1000,Yes,2010
KWT,N,1000,Yes,2011
KWT,N,1500,Yes,2012
KWT,N,3000,Yes,2013
KWT,N,3300,Yes,2014
KWT,N,3000,Yes,2015
KWT,N,2400,Yes,2016
KWT,N,2600,Yes,2017
KWT,N,2500,Yes,2018
KWT,N,1860.48,Yes,2019
KWT,N,3178.66,Yes,2020
KWT,P2O5,0,Yes,2005
KWT,P2O5,999.09,Yes,2006
KWT,P2O5,1980.91,Yes,2007
KWT,P2O5,1260.84,Yes,2008
KWT,P2O5,0,Yes,2009
KWT,P2O5,860.74,Yes,2010
KWT,P2O5,604.74,Yes,2011
KWT,P2O5,672.91,Yes,2012
KWT,P2O5,741.09,Yes,2013
KWT,P2O5,783.2,Yes,2014
KWT,P2O5,1155.19,Yes,2015
KWT,P2O5,1753.8,Yes,2016
KWT,P2O5,2195.63,Yes,2017
KWT,P2O5,2237.74,Yes,2018
KWT,P2O5,1941.09,Yes,2019
KWT,P2O5,2597.61,Yes,2020
KWT,K2O,0,Yes,2005
KWT,K2O,1489.07,Yes,2006
KWT,K2O,345.53,Yes,2007
KWT,K2O,3768.09,Yes,2008
KWT,K2O,0,Yes,2009
KWT,K2O,423.22,Yes,2010
KWT,K2O,3031.56,Yes,2011
KWT,K2O,2513.17,Yes,2012
KWT,K2O,1994.78,Yes,2013
KWT,K2O,3299.73,Yes,2014
KWT,K2O,5119.6,Yes,2015
KWT,K2O,4251.99,Yes,2016
KWT,K2O,5073.87,Yes,2017
KWT,K2O,4239.99,Yes,2018
KWT,K2O,3774.12,Yes,2019
KWT,K2O,3888.88,Yes,2020
KGZ,N,29589,Yes,2005
KGZ,N,26842,Yes,2006
KGZ,N,26141,Yes,2007
KGZ,N,22530,Yes,2008
KGZ,N,25887,Yes,2009
KGZ,N,25714,Yes,2010
KGZ,N,22447,Yes,2011
KGZ,N,26908,Yes,2012
KGZ,N,29124,Yes,2013
KGZ,N,35748,Yes,2014
KGZ,N,12786.03,Yes,2015
KGZ,N,14085.66,Yes,2016
KGZ,N,9311.93,Yes,2017
KGZ,N,24953,Yes,2018
KGZ,N,24773.6,Yes,2019
KGZ,N,25929.9,Yes,2020
KGZ,P2O5,2034,Yes,2005
KGZ,P2O5,1652,Yes,2006
KGZ,P2O5,2601,Yes,2007
KGZ,P2O5,1747,Yes,2008
KGZ,P2O5,1266,Yes,2009
KGZ,P2O5,3204,Yes,2010
KGZ,P2O5,1964,Yes,2011
KGZ,P2O5,4093,Yes,2012
KGZ,P2O5,5923,Yes,2013
KGZ,P2O5,4967,Yes,2014
KGZ,P2O5,444.4,Yes,2015
KGZ,P2O5,2020.28,Yes,2016
KGZ,P2O5,418.75,Yes,2017
KGZ,P2O5,2195,Yes,2018
KGZ,P2O5,4037.4,Yes,2019
KGZ,P2O5,2770.1,Yes,2020
KGZ,K2O,0,Yes,2005
KGZ,K2O,NA,Yes,2006
KGZ,K2O,NA,Yes,2007
KGZ,K2O,NA,Yes,2008
KGZ,K2O,1006,Yes,2009
KGZ,K2O,0,Yes,2010
KGZ,K2O,46,Yes,2011
KGZ,K2O,41,Yes,2012
KGZ,K2O,28,Yes,2013
KGZ,K2O,265,Yes,2014
KGZ,K2O,92.4,Yes,2015
KGZ,K2O,240.6,Yes,2016
KGZ,K2O,172.95,Yes,2017
KGZ,K2O,196,Yes,2018
KGZ,K2O,374,Yes,2019
KGZ,K2O,455,Yes,2020
LAO,N,5361,Yes,2005
LAO,N,4958.42,Yes,2006
LAO,N,5515.1,Yes,2007
LAO,N,5754.21,Yes,2008
LAO,N,8258.77,Yes,2009
LAO,N,8621.65,Yes,2010
LAO,N,9651.4,Yes,2011
LAO,N,29468.75,Yes,2012
LAO,N,20932.85,Yes,2013
LAO,N,27920.63,Yes,2014
LAO,N,27981.23,Yes,2015
LAO,N,25069,Yes,2016
LAO,N,25068.86,Yes,2017
LAO,N,33789.15,Yes,2018
LAO,N,40557,Yes,2019
LAO,N,36525,Yes,2020
LAO,P2O5,2748.6,Yes,2005
LAO,P2O5,3015.07,Yes,2006
LAO,P2O5,3081,Yes,2007
LAO,P2O5,2053.76,Yes,2008
LAO,P2O5,4287.11,Yes,2009
LAO,P2O5,4890.6,Yes,2010
LAO,P2O5,14668,Yes,2011
LAO,P2O5,13596.51,Yes,2012
LAO,P2O5,16661.29,Yes,2013
LAO,P2O5,23154.01,Yes,2014
LAO,P2O5,22862.79,Yes,2015
LAO,P2O5,17320,Yes,2016
LAO,P2O5,17320.44,Yes,2017
LAO,P2O5,19816,Yes,2018
LAO,P2O5,28667,Yes,2019
LAO,P2O5,28574,Yes,2020
LAO,K2O,476.66,Yes,2005
LAO,K2O,785.3,Yes,2006
LAO,K2O,1729.4,Yes,2007
LAO,K2O,1650.8,Yes,2008
LAO,K2O,2873.65,Yes,2009
LAO,K2O,2586.1,Yes,2010
LAO,K2O,1354.6,Yes,2011
LAO,K2O,0,Yes,2012
LAO,K2O,0,Yes,2013
LAO,K2O,0,Yes,2014
LAO,K2O,0,Yes,2015
LAO,K2O,0,Yes,2016
LAO,K2O,0,Yes,2017
LAO,K2O,0,Yes,2018
LAO,K2O,0,Yes,2019
LAO,K2O,0,Yes,2020
LVA,N,33824.3,Yes,2005
LVA,N,35312.9,Yes,2006
LVA,N,39487.596000000005,Yes,2007
LVA,N,41538.556,Yes,2008
LVA,N,44251.116,Yes,2009
LVA,N,48497.761,Yes,2010
LVA,N,51170.625,Yes,2011
LVA,N,53923.708,Yes,2012
LVA,N,57638.592000000004,Yes,2013
LVA,N,60317.245,Yes,2014
LVA,N,62703.14,Yes,2015
LVA,N,64741.695,Yes,2016
LVA,N,64043.707,Yes,2017
LVA,N,61644.58,Yes,2018
LVA,N,66753.78600000001,Yes,2019
LVA,N,69754.142,Yes,2020
LVA,P2O5,13215.3,Yes,2005
LVA,P2O5,13035.5,Yes,2006
LVA,P2O5,14368.717,Yes,2007
LVA,P2O5,12545.545,Yes,2008
LVA,P2O5,9998.678,Yes,2009
LVA,P2O5,14518.85,Yes,2010
LVA,P2O5,15191.302,Yes,2011
LVA,P2O5,17806.493,Yes,2012
LVA,P2O5,21969.762,Yes,2013
LVA,P2O5,21009.63,Yes,2014
LVA,P2O5,21894.246,Yes,2015
LVA,P2O5,22876.853,Yes,2016
LVA,P2O5,23267.019,Yes,2017
LVA,P2O5,23638.306,Yes,2018
LVA,P2O5,24114.775999999998,Yes,2019
LVA,P2O5,28085.659,Yes,2020
LVA,K2O,16044.6,Yes,2005
LVA,K2O,15701.4,Yes,2006
LVA,K2O,14350.908,Yes,2007
LVA,K2O,12136.41,Yes,2008
LVA,K2O,9570.132,Yes,2009
LVA,K2O,13975.104,Yes,2010
LVA,K2O,15109.380000000001,Yes,2011
LVA,K2O,19607.874,Yes,2012
LVA,K2O,23559.822,Yes,2013
LVA,K2O,22268.532,Yes,2014
LVA,K2O,24589.422,Yes,2015
LVA,K2O,26141.544,Yes,2016
LVA,K2O,25888.434,Yes,2017
LVA,K2O,25876.422,Yes,2018
LVA,K2O,27202.89,Yes,2019
LVA,K2O,30651.192,Yes,2020
LBN,N,14606.75,Yes,2005
LBN,N,9453.23,Yes,2006
LBN,N,14443.58,Yes,2007
LBN,N,9863.01,Yes,2008
LBN,N,15530.37,Yes,2009
LBN,N,17606.65,Yes,2010
LBN,N,18390.08,Yes,2011
LBN,N,18649.15,Yes,2012
LBN,N,19966.2,Yes,2013
LBN,N,19099.86,Yes,2014
LBN,N,18924.27,Yes,2015
LBN,N,20758.87,Yes,2016
LBN,N,22908.91,Yes,2017
LBN,N,16925.92,Yes,2018
LBN,N,17681.73,Yes,2019
LBN,N,17165.77,Yes,2020
LBN,P2O5,18900,Yes,2005
LBN,P2O5,15600,Yes,2006
LBN,P2O5,15600,Yes,2007
LBN,P2O5,18100,Yes,2008
LBN,P2O5,15800,Yes,2009
LBN,P2O5,16100,Yes,2010
LBN,P2O5,16000,Yes,2011
LBN,P2O5,16000,Yes,2012
LBN,P2O5,9200,Yes,2013
LBN,P2O5,9900,Yes,2014
LBN,P2O5,6606.04,Yes,2015
LBN,P2O5,8781.56,Yes,2016
LBN,P2O5,7156.78,Yes,2017
LBN,P2O5,10661.6,Yes,2018
LBN,P2O5,6911.86,Yes,2019
LBN,P2O5,5900,Yes,2020
LBN,K2O,7378.57,Yes,2005
LBN,K2O,5984.81,Yes,2006
LBN,K2O,8774.15,Yes,2007
LBN,K2O,7808.74,Yes,2008
LBN,K2O,5034.23,Yes,2009
LBN,K2O,7906.39,Yes,2010
LBN,K2O,8595.47,Yes,2011
LBN,K2O,5361.71,Yes,2012
LBN,K2O,7628.83,Yes,2013
LBN,K2O,7648.84,Yes,2014
LBN,K2O,8696.55,Yes,2015
LBN,K2O,7906.57,Yes,2016
LBN,K2O,9442.8,Yes,2017
LBN,K2O,8674.24,Yes,2018
LBN,K2O,7382.18,Yes,2019
LBN,K2O,4393.5,Yes,2020
LSO,N,NA,Yes,2005
LSO,N,NA,Yes,2006
LSO,N,NA,Yes,2007
LSO,N,NA,Yes,2008
LSO,N,NA,Yes,2009
LSO,N,NA,Yes,2010
LSO,N,NA,Yes,2011
LSO,N,NA,Yes,2012
LSO,N,NA,Yes,2013
LSO,N,NA,Yes,2014
LSO,N,1498.08,Yes,2015
LSO,N,1522,Yes,2016
LSO,N,1402.18,Yes,2017
LSO,N,3036.97,Yes,2018
LSO,N,3056.27,Yes,2019
LSO,N,2733.19,Yes,2020
LSO,P2O5,NA,Yes,2005
LSO,P2O5,NA,Yes,2006
LSO,P2O5,NA,Yes,2007
LSO,P2O5,NA,Yes,2008
LSO,P2O5,NA,Yes,2009
LSO,P2O5,NA,Yes,2010
LSO,P2O5,NA,Yes,2011
LSO,P2O5,NA,Yes,2012
LSO,P2O5,NA,Yes,2013
LSO,P2O5,NA,Yes,2014
LSO,P2O5,73.01,Yes,2015
LSO,P2O5,314.1,Yes,2016
LSO,P2O5,1007.88,Yes,2017
LSO,P2O5,1873.84,Yes,2018
LSO,P2O5,257.1,Yes,2019
LSO,P2O5,469.8,Yes,2020
LSO,K2O,NA,Yes,2005
LSO,K2O,NA,Yes,2006
LSO,K2O,NA,Yes,2007
LSO,K2O,NA,Yes,2008
LSO,K2O,NA,Yes,2009
LSO,K2O,NA,Yes,2010
LSO,K2O,NA,Yes,2011
LSO,K2O,NA,Yes,2012
LSO,K2O,NA,Yes,2013
LSO,K2O,NA,Yes,2014
LSO,K2O,20.32,Yes,2015
LSO,K2O,127.42,Yes,2016
LSO,K2O,987.34,Yes,2017
LSO,K2O,1863.27,Yes,2018
LSO,K2O,41.73,Yes,2019
LSO,K2O,518.22,Yes,2020
LBR,N,NA,Yes,2005
LBR,N,2398.5,Yes,2006
LBR,N,NA,Yes,2007
LBR,N,1745.1,Yes,2008
LBR,N,1885,Yes,2009
LBR,N,3385.8,Yes,2010
LBR,N,NA,Yes,2011
LBR,N,3124,Yes,2012
LBR,N,3748.8,Yes,2013
LBR,N,3741.7,Yes,2014
LBR,N,3199,Yes,2015
LBR,N,4508,Yes,2016
LBR,N,5663,Yes,2017
LBR,N,5789,Yes,2018
LBR,N,5943,Yes,2019
LBR,N,6678,Yes,2020
LBR,P2O5,NA,Yes,2005
LBR,P2O5,1076.25,Yes,2006
LBR,P2O5,NA,Yes,2007
LBR,P2O5,573.3,Yes,2008
LBR,P2O5,838.5,Yes,2009
LBR,P2O5,1247.4,Yes,2010
LBR,P2O5,NA,Yes,2011
LBR,P2O5,1370.3,Yes,2012
LBR,P2O5,1143.1,Yes,2013
LBR,P2O5,1143.1,Yes,2014
LBR,P2O5,1526,Yes,2015
LBR,P2O5,1869,Yes,2016
LBR,P2O5,2408,Yes,2017
LBR,P2O5,2191,Yes,2018
LBR,P2O5,2569,Yes,2019
LBR,P2O5,2891,Yes,2020
LBR,K2O,NA,Yes,2005
LBR,K2O,1199.25,Yes,2006
LBR,K2O,NA,Yes,2007
LBR,K2O,1045.8,Yes,2008
LBR,K2O,955.5,Yes,2009
LBR,K2O,1326.6,Yes,2010
LBR,K2O,NA,Yes,2011
LBR,K2O,1235.4,Yes,2012
LBR,K2O,1086.3,Yes,2013
LBR,K2O,1157.3,Yes,2014
LBR,K2O,1358,Yes,2015
LBR,K2O,1652,Yes,2016
LBR,K2O,2352,Yes,2017
LBR,K2O,2016,Yes,2018
LBR,K2O,2359,Yes,2019
LBR,K2O,2541,Yes,2020
LBY,N,32000,Yes,2005
LBY,N,32000,Yes,2006
LBY,N,32000,Yes,2007
LBY,N,32000,Yes,2008
LBY,N,32000,Yes,2009
LBY,N,32000,Yes,2010
LBY,N,31900,Yes,2011
LBY,N,32400,Yes,2012
LBY,N,31200,Yes,2013
LBY,N,17500,Yes,2014
LBY,N,14000,Yes,2015
LBY,N,15700,Yes,2016
LBY,N,25800,Yes,2017
LBY,N,15100,Yes,2018
LBY,N,14500,Yes,2019
LBY,N,13700,Yes,2020
LBY,P2O5,19734.15,Yes,2005
LBY,P2O5,22513.39,Yes,2006
LBY,P2O5,18643.77,Yes,2007
