iucn_sid,count,code,country,presence,rgn_id,rgn_name
41755,36,GA,Gabon,Extant,198,Gabon
20738,36,GA,Gabon,Extant,198,Gabon
4292,36,GA,Gabon,Extant,198,Gabon
134817215,36,GA,Gabon,Extant,198,Gabon
3855,36,GA,Gabon,Extant,198,Gabon
39339,36,GA,Gabon,Extant,198,Gabon
4615,36,GA,Gabon,Extant,198,Gabon
11200,49,GB,United Kingdom,Extant,180,United Kingdom
39341,49,GB,United Kingdom,Extant,180,United Kingdom
39378,49,GB,United Kingdom,Extant,180,United Kingdom
39381,49,GB,United Kingdom,Extant,180,United Kingdom
155123,49,GB,United Kingdom,Extant,180,United Kingdom
187752,49,GB,United Kingdom,Extant,180,United Kingdom
8784,49,GB,United Kingdom,Extant,180,United Kingdom
198568,49,GB,United Kingdom,Extant,180,United Kingdom
6494,49,GB,United Kingdom,Extant,180,United Kingdom
9660,49,GB,United Kingdom,Extant,180,United Kingdom
17013,49,GB,United Kingdom,Extant,180,United Kingdom
41672,49,GB,United Kingdom,Extant,180,United Kingdom
2467,49,GB,United Kingdom,Extant,180,United Kingdom
2474,49,GB,United Kingdom,Extant,180,United Kingdom
2478,49,GB,United Kingdom,Extant,180,United Kingdom
6335,49,GB,United Kingdom,Extant,180,United Kingdom
8097,49,GB,United Kingdom,Extant,180,United Kingdom
9250,49,GB,United Kingdom,Extant,180,United Kingdom
9461,49,GB,United Kingdom,Extant,180,United Kingdom
11047,49,GB,United Kingdom,Extant,180,United Kingdom
11048,49,GB,United Kingdom,Extant,180,United Kingdom
11140,49,GB,United Kingdom,Extant,180,United Kingdom
13006,49,GB,United Kingdom,Extant,180,United Kingdom
13244,49,GB,United Kingdom,Extant,180,United Kingdom
13704,49,GB,United Kingdom,Extant,180,United Kingdom
15421,49,GB,United Kingdom,Extant,180,United Kingdom
20731,49,GB,United Kingdom,Extant,180,United Kingdom
23211,49,GB,United Kingdom,Extant,180,United Kingdom
16580,49,GB,United Kingdom,Extant,180,United Kingdom
19861,49,GB,United Kingdom,Extant,180,United Kingdom
135631,49,GB,United Kingdom,Extant,180,United Kingdom
19855,49,GB,United Kingdom,Extant,180,United Kingdom
22692146,49,GB,United Kingdom,Extant,180,United Kingdom
2475,49,GB,United Kingdom,Extant,180,United Kingdom
170759990,49,GB,United Kingdom,Extant,180,United Kingdom
198583,49,GB,United Kingdom,Extant,180,United Kingdom
18596,49,GB,United Kingdom,Extant,180,United Kingdom
22698209,49,GB,United Kingdom,Extant,180,United Kingdom
11533,49,GB,United Kingdom,Extant,180,United Kingdom
2477,49,GB,United Kingdom,Extant,180,United Kingdom
22563,49,GB,United Kingdom,Extant,180,United Kingdom
41755,49,GB,United Kingdom,Extant,180,United Kingdom
41712,49,GB,United Kingdom,Extant,180,United Kingdom
4292,49,GB,United Kingdom,Extant,180,United Kingdom
134817215,49,GB,United Kingdom,Extant,180,United Kingdom
13250,49,GB,United Kingdom,Extant,180,United Kingdom
39339,49,GB,United Kingdom,Extant,180,United Kingdom
12419,49,GB,United Kingdom,Extant,180,United Kingdom
17027,49,GB,United Kingdom,Extant,180,United Kingdom
19488,35,GD,Grenada,Extant,125,Grenada
39341,35,GD,Grenada,Extant,125,Grenada
39378,35,GD,Grenada,Extant,125,Grenada
39381,35,GD,Grenada,Extant,125,Grenada
60217,35,GD,Grenada,Extant,125,Grenada
60225,35,GD,Grenada,Extant,125,Grenada
8005,35,GD,Grenada,Extant,125,Grenada
6494,35,GD,Grenada,Extant,125,Grenada
2476,35,GD,Grenada,Extant,125,Grenada
8551,35,GD,Grenada,Extant,125,Grenada
9249,35,GD,Grenada,Extant,125,Grenada
9461,35,GD,Grenada,Extant,125,Grenada
11047,35,GD,Grenada,Extant,125,Grenada
11048,35,GD,Grenada,Extant,125,Grenada
11140,35,GD,Grenada,Extant,125,Grenada
13006,35,GD,Grenada,Extant,125,Grenada
13244,35,GD,Grenada,Extant,125,Grenada
15421,35,GD,Grenada,Extant,125,Grenada
16564,35,GD,Grenada,Extant,125,Grenada
20729,35,GD,Grenada,Extant,125,Grenada
20731,35,GD,Grenada,Extant,125,Grenada
23211,35,GD,Grenada,Extant,125,Grenada
190409,35,GD,Grenada,Extant,125,Grenada
3897,35,GD,Grenada,Extant,125,Grenada
191108,35,GD,Grenada,Extant,125,Grenada
18596,35,GD,Grenada,Extant,125,Grenada
20733,35,GD,Grenada,Extant,125,Grenada
22563,35,GD,Grenada,Extant,125,Grenada
41755,35,GD,Grenada,Extant,125,Grenada
20738,35,GD,Grenada,Extant,125,Grenada
181500967,35,GD,Grenada,Extant,125,Grenada
134817215,35,GD,Grenada,Extant,125,Grenada
3855,35,GD,Grenada,Extant,125,Grenada
39339,35,GD,Grenada,Extant,125,Grenada
4615,35,GD,Grenada,Extant,125,Grenada
198568,12,GE,Georgia,Extant,74,Georgia
16580,12,GE,Georgia,Extant,74,Georgia
135631,12,GE,Georgia,Extant,74,Georgia
22692146,12,GE,Georgia,Extant,74,Georgia
170759990,12,GE,Georgia,Extant,74,Georgia
198583,12,GE,Georgia,Extant,74,Georgia
22563,12,GE,Georgia,Extant,74,Georgia
134817215,12,GE,Georgia,Extant,74,Georgia
22696495,12,GE,Georgia,Extant,74,Georgia
12419,12,GE,Georgia,Extant,74,Georgia
13653,12,GE,Georgia,Extant,74,Georgia
17027,12,GE,Georgia,Extant,74,Georgia
19488,38,GF,French Guiana,Extant,169,French Guiana
39341,38,GF,French Guiana,Extant,169,French Guiana
39378,38,GF,French Guiana,Extant,169,French Guiana
39381,38,GF,French Guiana,Extant,169,French Guiana
60217,38,GF,French Guiana,Extant,169,French Guiana
60225,38,GF,French Guiana,Extant,169,French Guiana
11534,38,GF,French Guiana,Extant,169,French Guiana
42394,38,GF,French Guiana,Extant,169,French Guiana
6494,38,GF,French Guiana,Extant,169,French Guiana
2474,38,GF,French Guiana,Extant,169,French Guiana
2476,38,GF,French Guiana,Extant,169,French Guiana
2480,38,GF,French Guiana,Extant,169,French Guiana
8551,38,GF,French Guiana,Extant,169,French Guiana
9249,38,GF,French Guiana,Extant,169,French Guiana
9461,38,GF,French Guiana,Extant,169,French Guiana
11047,38,GF,French Guiana,Extant,169,French Guiana
11048,38,GF,French Guiana,Extant,169,French Guiana
11140,38,GF,French Guiana,Extant,169,French Guiana
13006,38,GF,French Guiana,Extant,169,French Guiana
13244,38,GF,French Guiana,Extant,169,French Guiana
15421,38,GF,French Guiana,Extant,169,French Guiana
16564,38,GF,French Guiana,Extant,169,French Guiana
20729,38,GF,French Guiana,Extant,169,French Guiana
20731,38,GF,French Guiana,Extant,169,French Guiana
23211,38,GF,French Guiana,Extant,169,French Guiana
190409,38,GF,French Guiana,Extant,169,French Guiana
3897,38,GF,French Guiana,Extant,169,French Guiana
18596,38,GF,French Guiana,Extant,169,French Guiana
22698209,38,GF,French Guiana,Extant,169,French Guiana
20733,38,GF,French Guiana,Extant,169,French Guiana
22563,38,GF,French Guiana,Extant,169,French Guiana
41755,38,GF,French Guiana,Extant,169,French Guiana
20738,38,GF,French Guiana,Extant,169,French Guiana
4292,38,GF,French Guiana,Extant,169,French Guiana
134817215,38,GF,French Guiana,Extant,169,French Guiana
3855,38,GF,French Guiana,Extant,169,French Guiana
39339,38,GF,French Guiana,Extant,169,French Guiana
4615,38,GF,French Guiana,Extant,169,French Guiana
11200,12,GG,Guernsey,Extant,228,Guernsey
39381,12,GG,Guernsey,Extant,228,Guernsey
187752,12,GG,Guernsey,Extant,228,Guernsey
8784,12,GG,Guernsey,Extant,228,Guernsey
198568,12,GG,Guernsey,Extant,228,Guernsey
9461,12,GG,Guernsey,Extant,228,Guernsey
11047,12,GG,Guernsey,Extant,228,Guernsey
198583,12,GG,Guernsey,Extant,228,Guernsey
22563,12,GG,Guernsey,Extant,228,Guernsey
4292,12,GG,Guernsey,Extant,228,Guernsey
3855,12,GG,Guernsey,Extant,228,Guernsey
39339,12,GG,Guernsey,Extant,228,Guernsey
19488,33,GH,Ghana,Extant,106,Ghana
197461,33,GH,Ghana,Extant,106,Ghana
39341,33,GH,Ghana,Extant,106,Ghana
39378,33,GH,Ghana,Extant,106,Ghana
39381,33,GH,Ghana,Extant,106,Ghana
60225,33,GH,Ghana,Extant,106,Ghana
11534,33,GH,Ghana,Extant,106,Ghana
198568,33,GH,Ghana,Extant,106,Ghana
6494,33,GH,Ghana,Extant,106,Ghana
2476,33,GH,Ghana,Extant,106,Ghana
8551,33,GH,Ghana,Extant,106,Ghana
9249,33,GH,Ghana,Extant,106,Ghana
9461,33,GH,Ghana,Extant,106,Ghana
11047,33,GH,Ghana,Extant,106,Ghana
11048,33,GH,Ghana,Extant,106,Ghana
11140,33,GH,Ghana,Extant,106,Ghana
13006,33,GH,Ghana,Extant,106,Ghana
13244,33,GH,Ghana,Extant,106,Ghana
15421,33,GH,Ghana,Extant,106,Ghana
16564,33,GH,Ghana,Extant,106,Ghana
20729,33,GH,Ghana,Extant,106,Ghana
23211,33,GH,Ghana,Extant,106,Ghana
18596,33,GH,Ghana,Extant,106,Ghana
22698209,33,GH,Ghana,Extant,106,Ghana
20733,33,GH,Ghana,Extant,106,Ghana
22563,33,GH,Ghana,Extant,106,Ghana
41755,33,GH,Ghana,Extant,106,Ghana
20738,33,GH,Ghana,Extant,106,Ghana
4292,33,GH,Ghana,Extant,106,Ghana
134817215,33,GH,Ghana,Extant,106,Ghana
3855,33,GH,Ghana,Extant,106,Ghana
39339,33,GH,Ghana,Extant,106,Ghana
4615,33,GH,Ghana,Extant,106,Ghana
11200,33,GI,Gibraltar,Extant,60,Gibraltar
39341,33,GI,Gibraltar,Extant,60,Gibraltar
39381,33,GI,Gibraltar,Extant,60,Gibraltar
187752,33,GI,Gibraltar,Extant,60,Gibraltar
198568,33,GI,Gibraltar,Extant,60,Gibraltar
190710,33,GI,Gibraltar,Extant,60,Gibraltar
2476,33,GI,Gibraltar,Extant,60,Gibraltar
2478,33,GI,Gibraltar,Extant,60,Gibraltar
9250,33,GI,Gibraltar,Extant,60,Gibraltar
9461,33,GI,Gibraltar,Extant,60,Gibraltar
11047,33,GI,Gibraltar,Extant,60,Gibraltar
11048,33,GI,Gibraltar,Extant,60,Gibraltar
13244,33,GI,Gibraltar,Extant,60,Gibraltar
15421,33,GI,Gibraltar,Extant,60,Gibraltar
20731,33,GI,Gibraltar,Extant,60,Gibraltar
23211,33,GI,Gibraltar,Extant,60,Gibraltar
22692146,33,GI,Gibraltar,Extant,60,Gibraltar
2475,33,GI,Gibraltar,Extant,60,Gibraltar
170759990,33,GI,Gibraltar,Extant,60,Gibraltar
198583,33,GI,Gibraltar,Extant,60,Gibraltar
18596,33,GI,Gibraltar,Extant,60,Gibraltar
22698209,33,GI,Gibraltar,Extant,60,Gibraltar
2477,33,GI,Gibraltar,Extant,60,Gibraltar
22563,33,GI,Gibraltar,Extant,60,Gibraltar
41755,33,GI,Gibraltar,Extant,60,Gibraltar
20738,33,GI,Gibraltar,Extant,60,Gibraltar
4292,33,GI,Gibraltar,Extant,60,Gibraltar
134817215,33,GI,Gibraltar,Extant,60,Gibraltar
22696495,33,GI,Gibraltar,Extant,60,Gibraltar
3855,33,GI,Gibraltar,Extant,60,Gibraltar
39339,33,GI,Gibraltar,Extant,60,Gibraltar
12419,33,GI,Gibraltar,Extant,60,Gibraltar
17027,33,GI,Gibraltar,Extant,60,Gibraltar
11200,26,GL,Greenland,Extant,145,Greenland
155123,26,GL,Greenland,Extant,145,Greenland
8784,26,GL,Greenland,Extant,145,Greenland
22823,26,GL,Greenland,Extant,145,Greenland
9660,26,GL,Greenland,Extant,145,Greenland
17013,26,GL,Greenland,Extant,145,Greenland
41672,26,GL,Greenland,Extant,145,Greenland
2467,26,GL,Greenland,Extant,145,Greenland
2474,26,GL,Greenland,Extant,145,Greenland
2478,26,GL,Greenland,Extant,145,Greenland
6335,26,GL,Greenland,Extant,145,Greenland
9250,26,GL,Greenland,Extant,145,Greenland
13006,26,GL,Greenland,Extant,145,Greenland
13704,26,GL,Greenland,Extant,145,Greenland
15421,26,GL,Greenland,Extant,145,Greenland
20731,26,GL,Greenland,Extant,145,Greenland
19855,26,GL,Greenland,Extant,145,Greenland
191108,26,GL,Greenland,Extant,145,Greenland
2475,26,GL,Greenland,Extant,145,Greenland
22698209,26,GL,Greenland,Extant,145,Greenland
2477,26,GL,Greenland,Extant,145,Greenland
41755,26,GL,Greenland,Extant,145,Greenland
41712,26,GL,Greenland,Extant,145,Greenland
181500967,26,GL,Greenland,Extant,145,Greenland
134817215,26,GL,Greenland,Extant,145,Greenland
17027,26,GL,Greenland,Extant,145,Greenland
19488,36,GM,Gambia,Extant,65,Gambia
197461,36,GM,Gambia,Extant,65,Gambia
39341,36,GM,Gambia,Extant,65,Gambia
39378,36,GM,Gambia,Extant,65,Gambia
39381,36,GM,Gambia,Extant,65,Gambia
60225,36,GM,Gambia,Extant,65,Gambia
11534,36,GM,Gambia,Extant,65,Gambia
198568,36,GM,Gambia,Extant,65,Gambia
6494,36,GM,Gambia,Extant,65,Gambia
2474,36,GM,Gambia,Extant,65,Gambia
2476,36,GM,Gambia,Extant,65,Gambia
8551,36,GM,Gambia,Extant,65,Gambia
9249,36,GM,Gambia,Extant,65,Gambia
9461,36,GM,Gambia,Extant,65,Gambia
11047,36,GM,Gambia,Extant,65,Gambia
11048,36,GM,Gambia,Extant,65,Gambia
11140,36,GM,Gambia,Extant,65,Gambia
13006,36,GM,Gambia,Extant,65,Gambia
13244,36,GM,Gambia,Extant,65,Gambia
15421,36,GM,Gambia,Extant,65,Gambia
16564,36,GM,Gambia,Extant,65,Gambia
20729,36,GM,Gambia,Extant,65,Gambia
20731,36,GM,Gambia,Extant,65,Gambia
23211,36,GM,Gambia,Extant,65,Gambia
18596,36,GM,Gambia,Extant,65,Gambia
22698209,36,GM,Gambia,Extant,65,Gambia
20733,36,GM,Gambia,Extant,65,Gambia
22563,36,GM,Gambia,Extant,65,Gambia
41755,36,GM,Gambia,Extant,65,Gambia
20738,36,GM,Gambia,Extant,65,Gambia
4292,36,GM,Gambia,Extant,65,Gambia
134817215,36,GM,Gambia,Extant,65,Gambia
3855,36,GM,Gambia,Extant,65,Gambia
39339,36,GM,Gambia,Extant,65,Gambia
13653,36,GM,Gambia,Extant,65,Gambia
4615,36,GM,Gambia,Extant,65,Gambia
11200,35,GN,Guinea,Extant,194,Guinea
19488,35,GN,Guinea,Extant,194,Guinea
197461,35,GN,Guinea,Extant,194,Guinea
39341,35,GN,Guinea,Extant,194,Guinea
39378,35,GN,Guinea,Extant,194,Guinea
39381,35,GN,Guinea,Extant,194,Guinea
60225,35,GN,Guinea,Extant,194,Guinea
11534,35,GN,Guinea,Extant,194,Guinea
198568,35,GN,Guinea,Extant,194,Guinea
6494,35,GN,Guinea,Extant,194,Guinea
2476,35,GN,Guinea,Extant,194,Guinea
8551,35,GN,Guinea,Extant,194,Guinea
9249,35,GN,Guinea,Extant,194,Guinea
9461,35,GN,Guinea,Extant,194,Guinea
11047,35,GN,Guinea,Extant,194,Guinea
11048,35,GN,Guinea,Extant,194,Guinea
11140,35,GN,Guinea,Extant,194,Guinea
13006,35,GN,Guinea,Extant,194,Guinea
13244,35,GN,Guinea,Extant,194,Guinea
15421,35,GN,Guinea,Extant,194,Guinea
16564,35,GN,Guinea,Extant,194,Guinea
20729,35,GN,Guinea,Extant,194,Guinea
20731,35,GN,Guinea,Extant,194,Guinea
23211,35,GN,Guinea,Extant,194,Guinea
18596,35,GN,Guinea,Extant,194,Guinea
22698209,35,GN,Guinea,Extant,194,Guinea
20733,35,GN,Guinea,Extant,194,Guinea
22563,35,GN,Guinea,Extant,194,Guinea
41755,35,GN,Guinea,Extant,194,Guinea
20738,35,GN,Guinea,Extant,194,Guinea
4292,35,GN,Guinea,Extant,194,Guinea
134817215,35,GN,Guinea,Extant,194,Guinea
3855,35,GN,Guinea,Extant,194,Guinea
39339,35,GN,Guinea,Extant,194,Guinea
4615,35,GN,Guinea,Extant,194,Guinea
19488,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
39341,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
39378,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
39381,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
60217,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
60225,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
11534,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
8005,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
6494,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
2474,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
2476,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
9249,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
9461,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
11047,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
11048,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
11140,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
13006,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
13244,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
15421,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
16564,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
20729,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
20731,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
23211,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
190409,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
3897,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
191108,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
18596,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
22698209,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
20733,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
22563,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
41755,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
20738,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
181500967,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
4292,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
134817215,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
3855,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
39339,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
4615,38,GP,Guadeloupe,Extant,140,Guadeloupe and Martinique
19488,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
39341,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
39378,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
39381,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
60225,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
11534,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
8005,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
198568,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
6494,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
2476,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
8551,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
9249,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
9461,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
11047,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
11048,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
11140,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
13006,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
13244,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
15421,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
16564,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
20729,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
20731,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
23211,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
18596,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
22698209,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
20733,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
22563,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
41755,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
20738,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
4292,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
134817215,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
3855,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
39339,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
4615,34,GQ,Equatorial Guinea,Extant,104,Equatorial Guinea
11200,30,GR,Greece,Extant,80,Greece
39341,30,GR,Greece,Extant,80,Greece
39381,30,GR,Greece,Extant,80,Greece
187752,30,GR,Greece,Extant,80,Greece
198568,30,GR,Greece,Extant,80,Greece
190710,30,GR,Greece,Extant,80,Greece
6494,30,GR,Greece,Extant,80,Greece
2474,30,GR,Greece,Extant,80,Greece
2478,30,GR,Greece,Extant,80,Greece
9461,30,GR,Greece,Extant,80,Greece
15421,30,GR,Greece,Extant,80,Greece
20731,30,GR,Greece,Extant,80,Greece
23211,30,GR,Greece,Extant,80,Greece
16580,30,GR,Greece,Extant,80,Greece
135631,30,GR,Greece,Extant,80,Greece
22692146,30,GR,Greece,Extant,80,Greece
3897,30,GR,Greece,Extant,80,Greece
170759990,30,GR,Greece,Extant,80,Greece
198583,30,GR,Greece,Extant,80,Greece
18596,30,GR,Greece,Extant,80,Greece
22563,30,GR,Greece,Extant,80,Greece
41755,30,GR,Greece,Extant,80,Greece
20738,30,GR,Greece,Extant,80,Greece
4292,30,GR,Greece,Extant,80,Greece
134817215,30,GR,Greece,Extant,80,Greece
22696495,30,GR,Greece,Extant,80,Greece
3855,30,GR,Greece,Extant,80,Greece
39339,30,GR,Greece,Extant,80,Greece
12419,30,GR,Greece,Extant,80,Greece
13653,30,GR,Greece,Extant,80,Greece
39381,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
2478,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
2480,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
8153,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
9250,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
11144,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
12126,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
13006,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
13247,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
13249,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
15421,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
41715,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
2475,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
22698209,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
2477,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
41755,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
2762,17,GS,South Georgia and the South Sandwich Islands,Extant,89,South Georgia and the South Sandwich Islands
19488,39,GT,Guatemala,Extant,136,Guatemala
39341,39,GT,Guatemala,Extant,136,Guatemala
39378,39,GT,Guatemala,Extant,136,Guatemala
39381,39,GT,Guatemala,Extant,136,Guatemala
60217,39,GT,Guatemala,Extant,136,Guatemala
60225,39,GT,Guatemala,Extant,136,Guatemala
11534,39,GT,Guatemala,Extant,136,Guatemala
42394,39,GT,Guatemala,Extant,136,Guatemala
6494,39,GT,Guatemala,Extant,136,Guatemala
2476,39,GT,Guatemala,Extant,136,Guatemala
8551,39,GT,Guatemala,Extant,136,Guatemala
9249,39,GT,Guatemala,Extant,136,Guatemala
9461,39,GT,Guatemala,Extant,136,Guatemala
11047,39,GT,Guatemala,Extant,136,Guatemala
11048,39,GT,Guatemala,Extant,136,Guatemala
11140,39,GT,Guatemala,Extant,136,Guatemala
13006,39,GT,Guatemala,Extant,136,Guatemala
13244,39,GT,Guatemala,Extant,136,Guatemala
15421,39,GT,Guatemala,Extant,136,Guatemala
16564,39,GT,Guatemala,Extant,136,Guatemala
20729,39,GT,Guatemala,Extant,136,Guatemala
20731,39,GT,Guatemala,Extant,136,Guatemala
23211,39,GT,Guatemala,Extant,136,Guatemala
190409,39,GT,Guatemala,Extant,136,Guatemala
3897,39,GT,Guatemala,Extant,136,Guatemala
191108,39,GT,Guatemala,Extant,136,Guatemala
18596,39,GT,Guatemala,Extant,136,Guatemala
22698209,39,GT,Guatemala,Extant,136,Guatemala
2477,39,GT,Guatemala,Extant,136,Guatemala
20733,39,GT,Guatemala,Extant,136,Guatemala
22563,39,GT,Guatemala,Extant,136,Guatemala
41755,39,GT,Guatemala,Extant,136,Guatemala
20738,39,GT,Guatemala,Extant,136,Guatemala
181500967,39,GT,Guatemala,Extant,136,Guatemala
4292,39,GT,Guatemala,Extant,136,Guatemala
134817215,39,GT,Guatemala,Extant,136,Guatemala
3855,39,GT,Guatemala,Extant,136,Guatemala
39339,39,GT,Guatemala,Extant,136,Guatemala
4615,39,GT,Guatemala,Extant,136,Guatemala
39341,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
39378,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
39381,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
60225,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
178800,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
4592,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
8005,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
6494,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
2476,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
8551,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
9249,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
9461,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
11047,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
11048,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
11140,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
13006,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
13244,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
15421,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
16564,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
20729,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
20731,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
23211,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
39375,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
61339,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
2475,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
18596,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
20733,36,GU,Guam,Extant,13,Northern Mariana Islands and Guam
