"stockid","year","ram_bmsy","gapfilled","method"
"COBGM",2006,0.857142857142857,"0",NA
"COBGM",2007,0.86682808716707,"0",NA
"COBGM",2008,0.76997578692494,"0",NA
"COBGM",2009,0.871670702179177,"0",NA
"COBGM",2010,1.05084745762712,"0",NA
"COBGM",2011,1.07021791767554,"0",NA
"COBGM",2012,0.926172132951788,"1","lm, 6 years gf"
"COBGM",2013,0.926084085406113,"1","lm, 6 years gf"
"COBGM",2014,0.925996037860437,"1","lm, 6 years gf"
"COBGM",2015,0.925907990314761,"1","lm, 6 years gf"
"COBGM",2016,0.925819942769086,"1","lm, 6 years gf"
"COBGM",2017,0.92573189522341,"1","lm, 6 years gf"
"COBSATLC",2001,2.26364381520119,"0",NA
"COBSATLC",2002,2.4763804023845,"0",NA
"COBSATLC",2003,2.38871460506706,"0",NA
"COBSATLC",2004,2.10073956780924,"0",NA
"COBSATLC",2005,1.74057563338301,"0",NA
"COBSATLC",2006,1.6862302533532,"0",NA
"COBSATLC",2007,1.68122522354695,"0",NA
"COBSATLC",2008,1.8105989195231,"0",NA
"COBSATLC",2009,1.71098192995529,"0",NA
"COBSATLC",2010,1.45817883755589,"0",NA
"COBSATLC",2011,1.29183587928465,"0",NA
"COBSATLC",2012,1.24057269678909,"1","lm, 6 years gf"
"COBSATLC",2013,1.13507564523783,"1","lm, 6 years gf"
"COBSATLC",2014,1.02957859368655,"1","lm, 6 years gf"
"COBSATLC",2015,0.924081542135269,"1","lm, 6 years gf"
"COBSATLC",2016,0.818584490583987,"1","lm, 6 years gf"
"COBSATLC",2017,0.713087439032734,"1","lm, 6 years gf"
"COD1F-XIV",2001,0.218604336958725,"0",NA
"COD1F-XIV",2002,0.35303654664595,"0",NA
"COD1F-XIV",2003,0.537931500371546,"0",NA
"COD1F-XIV",2004,0.746605417820712,"0",NA
"COD1F-XIV",2005,1.05492129973654,"0",NA
"COD1F-XIV",2006,1.64223468215902,"0",NA
"COD1F-XIV",2007,2.52732554211984,"0",NA
"COD1F-XIV",2008,2.71276092683915,"0",NA
"COD1F-XIV",2009,3.4912517732892,"0",NA
"COD1F-XIV",2010,3.50739714922651,"0",NA
"COD1F-XIV",2011,3.62771059920286,"0",NA
"COD1F-XIV",2012,4.12997365398906,"0",NA
"COD1F-XIV",2013,5.00776869553469,"0",NA
"COD1F-XIV",2014,6.34026886441937,"0",NA
"COD1F-XIV",2015,5.37019523069648,"0",NA
"COD1F-XIV",2016,5.33472944673377,"0",NA
"COD1F-XIV",2017,5.19570357359995,"0",NA
"COD1IN",2001,0.199899715861608,"0",NA
"COD1IN",2002,0.287146916262744,"0",NA
"COD1IN",2003,0.541032926625439,"0",NA
"COD1IN",2004,0.524653184021394,"0",NA
"COD1IN",2005,0.542704328931974,"0",NA
"COD1IN",2006,0.64181848570951,"0",NA
"COD1IN",2007,1.70934313889353,"0",NA
"COD1IN",2008,2.18418853418018,"0",NA
"COD1IN",2009,2.58365368544209,"0",NA
"COD1IN",2010,2.65502256393114,"0",NA
"COD1IN",2011,2.60187197058332,"0",NA
"COD1IN",2012,3.90372722714357,"0",NA
"COD1IN",2013,4.92027410997827,"0",NA
"COD1IN",2014,6.75530670232325,"0",NA
"COD1IN",2015,7.74059836202574,"0",NA
"COD1IN",2016,7.23917767006518,"0",NA
"COD1IN",2017,6.1377235500585,"0",NA
"COD2J3KL",2001,0.00738,"0",NA
"COD2J3KL",2002,0.00339,"0",NA
"COD2J3KL",2003,0.00307,"0",NA
"COD2J3KL",2004,0.00347,"0",NA
"COD2J3KL",2005,0.00263,"0",NA
"COD2J3KL",2006,0.0172,"0",NA
"COD2J3KL",2007,0.0494,"0",NA
"COD2J3KL",2008,0.0896,"0",NA
"COD2J3KL",2009,0.053,"0",NA
"COD2J3KL",2010,0.0626,"0",NA
"COD2J3KL",2011,0.0663,"0",NA
"COD2J3KL",2012,0.0816541818181804,"1","lm, 6 years gf"
"COD2J3KL",2013,0.0898383636363604,"1","lm, 6 years gf"
"COD2J3KL",2014,0.0980225454545405,"1","lm, 6 years gf"
"COD2J3KL",2015,0.106206727272724,"1","lm, 6 years gf"
"COD2J3KL",2016,0.114390909090904,"1","lm, 6 years gf"
"COD2J3KL",2017,0.122575090909088,"1","lm, 6 years gf"
"COD3Pn4RS",2001,0.0948325106382979,"0",NA
"COD3Pn4RS",2002,0.0951256542553191,"0",NA
"COD3Pn4RS",2003,0.0954025106382979,"0",NA
"COD3Pn4RS",2004,0.14543264893617,"0",NA
"COD3Pn4RS",2005,0.133283404255319,"0",NA
"COD3Pn4RS",2006,0.114880393617021,"0",NA
"COD3Pn4RS",2007,0.108952345744681,"0",NA
"COD3Pn4RS",2008,0.0781232287234043,"0",NA
"COD3Pn4RS",2009,0.0784163723404255,"0",NA
"COD3Pn4RS",2010,0.0849144255319149,"0",NA
"COD3Pn4RS",2011,0.0914124840425532,"0",NA
"COD3Pn4RS",2012,0.0916730585106383,"0",NA
"COD3Pn4RS",2013,0.0919662021276596,"0",NA
"COD3Pn4RS",2014,0.123349042553191,"0",NA
"COD3Pn4RS",2015,0.129847085106383,"0",NA
"COD3Pn4RS",2016,0.130107659574468,"0",NA
"COD3Pn4RS",2017,0.0992622606382979,"0",NA
"COD3Ps",2001,1.7,"0",NA
"COD3Ps",2002,1.9,"0",NA
"COD3Ps",2003,2.3,"0",NA
"COD3Ps",2004,2.3,"0",NA
"COD3Ps",2005,1.9,"0",NA
"COD3Ps",2006,1.5,"0",NA
"COD3Ps",2007,1.2,"0",NA
"COD3Ps",2008,1,"0",NA
"COD3Ps",2009,0.9,"0",NA
"COD3Ps",2010,1.1,"0",NA
"COD3Ps",2011,1.5,"0",NA
"COD3Ps",2012,1.6,"0",NA
"COD3Ps",2013,1.6,"0",NA
"COD3Ps",2014,1.6,"0",NA
"COD3Ps",2015,1.20769230769228,"1","lm, 3 years gf"
"COD3Ps",2016,1.15824175824173,"1","lm, 3 years gf"
"COD3Ps",2017,1.10879120879117,"1","lm, 3 years gf"
"COD4X5Yb",2001,0.801729166666667,"0",NA
"COD4X5Yb",2002,0.9519375,"0",NA
"COD4X5Yb",2003,1.03672916666667,"0",NA
"COD4X5Yb",2004,0.841708333333333,"0",NA
"COD4X5Yb",2005,0.838583333333333,"0",NA
"COD4X5Yb",2006,0.6311875,"0",NA
"COD4X5Yb",2007,0.537104166666667,"0",NA
"COD4X5Yb",2008,0.427354166666667,"0",NA
"COD4X5Yb",2009,0.310041666666667,"0",NA
"COD4X5Yb",2010,0.3533125,"0",NA
"COD4X5Yb",2011,0.258416666666667,"0",NA
"COD4X5Yb",2012,0.169416666666667,"0",NA
"COD4X5Yb",2013,0.1299375,"0",NA
"COD4X5Yb",2014,0.1785,"0",NA
"COD4X5Yb",2015,0.403645833333333,"0",NA
"COD4X5Yb",2016,0.2741875,"0",NA
"COD4X5Yb",2017,0.214541666666667,"0",NA
"CODBA2224",2001,1.31116291826659,"0",NA
"CODBA2224",2002,1.14906747120132,"0",NA
"CODBA2224",2003,0.937968550009142,"0",NA
"CODBA2224",2004,1.06920826476504,"0",NA
"CODBA2224",2005,1.21306454562077,"0",NA
"CODBA2224",2006,1.25575973669775,"0",NA
"CODBA2224",2007,1.3115286158347,"0",NA
"CODBA2224",2008,0.970469921375023,"0",NA
"CODBA2224",2009,0.710641799232035,"0",NA
"CODBA2224",2010,0.66095264216493,"0",NA
"CODBA2224",2011,0.618440299872006,"0",NA
"CODBA2224",2012,0.763896507588225,"0",NA
"CODBA2224",2013,0.643444871091607,"0",NA
"CODBA2224",2014,0.721109892119217,"0",NA
"CODBA2224",2015,0.793929420369355,"0",NA
"CODBA2224",2016,0.62529712927409,"0",NA
"CODBA2224",2017,0.519930517462059,"0",NA
"CODBA2532",2001,1.00907029478458,"0",NA
"CODBA2532",2002,0.934240362811791,"0",NA
"CODBA2532",2003,0.866213151927438,"0",NA
"CODBA2532",2004,0.799319727891156,"0",NA
"CODBA2532",2005,0.705215419501134,"0",NA
"CODBA2532",2006,0.807256235827664,"0",NA
"CODBA2532",2007,0.891156462585034,"0",NA
"CODBA2532",2008,1.13038548752834,"0",NA
"CODBA2532",2009,1.3718820861678,"0",NA
"CODBA2532",2010,1.58730158730159,"0",NA
"CODBA2532",2011,1.49659863945578,"0",NA
"CODBA2532",2012,1.74603174603175,"0",NA
"CODBA2532",2013,2.04081632653061,"0",NA
"CODBA2532",2014,1.82932147217858,"1","lm, 4 years gf"
"CODBA2532",2015,1.92158181954096,"1","lm, 4 years gf"
"CODBA2532",2016,2.01384216690334,"1","lm, 4 years gf"
"CODBA2532",2017,2.10610251426573,"1","lm, 4 years gf"
"CODFAPL",2001,1.92582733419101,"0",NA
"CODFAPL",2002,1.99569567240577,"0",NA
"CODFAPL",2003,1.50730161771549,"0",NA
"CODFAPL",2004,0.889469794432431,"0",NA
"CODFAPL",2005,0.722360605479977,"0",NA
"CODFAPL",2006,0.567876987928722,"0",NA
"CODFAPL",2007,0.497016396135001,"0",NA
"CODFAPL",2008,0.617489666876523,"0",NA
"CODFAPL",2009,0.65584540004927,"0",NA
"CODFAPL",2010,0.759005556620042,"0",NA
"CODFAPL",2011,0.687905455341746,"0",NA
"CODFAPL",2012,0.598397339391783,"0",NA
"CODFAPL",2013,0.551829852462157,"0",NA
"CODFAPL",2014,0.581460597268223,"0",NA
"CODFAPL",2015,0.594428325075959,"0",NA
"CODFAPL",2016,0.73792872197739,"0",NA
"CODFAPL",2017,0.839583390359401,"0",NA
"CODGB",2001,0.137239660117404,"0",NA
"CODGB",2002,0.10989894657839,"0",NA
"CODGB",2003,0.0804138633500416,"0",NA
"CODGB",2004,0.0637949982576996,"0",NA
"CODGB",2005,0.0541453346556946,"0",NA
"CODGB",2006,0.0557536119226955,"0",NA
"CODGB",2007,0.0589701664566971,"0",NA
"CODGB",2008,0.0616506285683652,"0",NA
"CODGB",2009,0.0788055860830407,"0",NA
"CODGB",2010,0.092207896641381,"0",NA
"CODGB",2011,0.119012517758061,"0",NA
"CODGB",2012,0.0738345472577633,"1","lm, 6 years gf"
"CODGB",2013,0.0723237413402775,"1","lm, 6 years gf"
"CODGB",2014,0.0708129354227913,"1","lm, 6 years gf"
"CODGB",2015,0.0693021295053056,"1","lm, 6 years gf"
"CODGB",2016,0.0677913235878194,"1","lm, 6 years gf"
"CODGB",2017,0.0662805176703336,"1","lm, 6 years gf"
"CODGOM",2001,0.412352967268674,"1","lm, 9 years gf"
"CODGOM",2002,0.383008923782882,"1","lm, 9 years gf"
"CODGOM",2003,0.353664880297082,"1","lm, 9 years gf"
"CODGOM",2004,0.324320836811282,"1","lm, 9 years gf"
"CODGOM",2005,0.294976793325489,"1","lm, 9 years gf"
"CODGOM",2006,0.265632749839689,"1","lm, 9 years gf"
"CODGOM",2007,0.196460326869337,"0",NA
"CODGOM",2008,0.21339656194428,"0",NA
"CODGOM",2009,0.218477432466763,"0",NA
"CODGOM",2010,0.179524091794394,"0",NA
"CODGOM",2011,0.113980862054365,"0",NA
"CODGOM",2012,0.0609704462697942,"0",NA
"CODGOM",2013,0.0428486747396054,"0",NA
"CODGOM",2014,0.0430180370903548,"0",NA
"CODGOM",2015,0.00153635846751143,"1","lm, 9 years gf"
"CODGOM",2016,0.000001475954,"1","lm, 9 years gf"
"CODGOM",2017,0.000001475954,"1","lm, 9 years gf"
"CODICE",2001,0.785195454545455,"0",NA
"CODICE",2002,0.915422727272727,"0",NA
"CODICE",2003,0.881013636363636,"0",NA
"CODICE",2004,0.906222727272727,"0",NA
"CODICE",2005,1.04993636363636,"0",NA
"CODICE",2006,1.02191818181818,"0",NA
"CODICE",2007,0.955095454545455,"0",NA
"CODICE",2008,1.21095454545455,"0",NA
"CODICE",2009,1.14901363636364,"0",NA
"CODICE",2010,1.33266363636364,"0",NA
"CODICE",2011,1.64652272727273,"0",NA
"CODICE",2012,1.8486,"0",NA
"CODICE",2013,2.00420454545455,"0",NA
"CODICE",2014,1.87676363636364,"0",NA
"CODICE",2015,2.41357727272727,"0",NA
"CODICE",2016,2.16029545454545,"0",NA
"CODICE",2017,2.85220909090909,"0",NA
"CODIIIaW-IV-VIId",2001,0.392693333333333,"0",NA
"CODIIIaW-IV-VIId",2002,0.356673333333333,"0",NA
"CODIIIaW-IV-VIId",2003,0.3687,"0",NA
"CODIIIaW-IV-VIId",2004,0.29644,"0",NA
"CODIIIaW-IV-VIId",2005,0.31564,"0",NA
"CODIIIaW-IV-VIId",2006,0.293833333333333,"0",NA
"CODIIIaW-IV-VIId",2007,0.50728,"0",NA
"CODIIIaW-IV-VIId",2008,0.55998,"0",NA
"CODIIIaW-IV-VIId",2009,0.601006666666667,"0",NA
"CODIIIaW-IV-VIId",2010,0.597526666666667,"0",NA
"CODIIIaW-IV-VIId",2011,0.646553333333333,"0",NA
"CODIIIaW-IV-VIId",2012,0.632053333333333,"0",NA
"CODIIIaW-IV-VIId",2013,0.674206666666667,"0",NA
"CODIIIaW-IV-VIId",2014,0.71336,"0",NA
"CODIIIaW-IV-VIId",2015,0.798633333333333,"0",NA
"CODIIIaW-IV-VIId",2016,0.787573333333333,"0",NA
"CODIIIaW-IV-VIId",2017,0.717093333333333,"0",NA
"CODIS",2001,0.308727948003714,"0",NA
"CODIS",2002,0.353992571959146,"0",NA
"CODIS",2003,0.258820798514392,"0",NA
"CODIS",2004,0.234447539461467,"0",NA
"CODIS",2005,0.222841225626741,"0",NA
"CODIS",2006,0.189182915506035,"0",NA
"CODIS",2007,0.170612813370474,"0",NA
"CODIS",2008,0.157845868152275,"0",NA
"CODIS",2009,0.100162488393686,"0",NA
"CODIS",2010,0.125348189415042,"0",NA
"CODIS",2011,0.16480965645311,"0",NA
"CODIS",2012,0.228644382544104,"0",NA
"CODIS",2013,0.268105849582173,"0",NA
"CODIS",2014,0.456128133704735,"0",NA
"CODIS",2015,0.668523676880223,"0",NA
"CODIS",2016,0.832172701949861,"0",NA
"CODIS",2017,1.19545032497679,"0",NA
"CODNEAR",2001,0.790219565217391,"0",NA
"CODNEAR",2002,1.09999565217391,"0",NA
"CODNEAR",2003,1.29395217391304,"0",NA
"CODNEAR",2004,1.54155217391304,"0",NA
"CODNEAR",2005,1.33836304347826,"0",NA
"CODNEAR",2006,1.30910217391304,"0",NA
"CODNEAR",2007,1.41993260869565,"0",NA
"CODNEAR",2008,1.49713043478261,"0",NA
"CODNEAR",2009,2.39081304347826,"0",NA
"CODNEAR",2010,3.03967391304348,"0",NA
"CODNEAR",2011,4.37562173913043,"0",NA
"CODNEAR",2012,5.07494565217391,"0",NA
"CODNEAR",2013,5.75189565217391,"0",NA
"CODNEAR",2014,5.45205652173913,"0",NA
"CODNEAR",2015,4.50286739130435,"0",NA
"CODNEAR",2016,3.69637608695652,"0",NA
"CODNEAR",2017,3.95977608695652,"0",NA
"CODNEARNCW",2001,0.386666666666667,"0",NA
"CODNEARNCW",2002,0.448333333333333,"0",NA
"CODNEARNCW",2003,0.258333333333333,"0",NA
"CODNEARNCW",2004,0.233333333333333,"0",NA
"CODNEARNCW",2005,0.211666666666667,"0",NA
"CODNEARNCW",2006,0.358333333333333,"0",NA
"CODNEARNCW",2007,0.411666666666667,"0",NA
"CODNEARNCW",2008,0.258333333333333,"0",NA
"CODNEARNCW",2009,0.225,"0",NA
"CODNEARNCW",2010,0.215,"0",NA
"CODNEARNCW",2011,0.278333333333333,"0",NA
"CODNEARNCW",2012,0.235,"0",NA
"CODNEARNCW",2013,0.381666666666667,"0",NA
"CODNEARNCW",2014,0.628333333333333,"0",NA
"CODNEARNCW",2015,0.28,"0",NA
"CODNEARNCW",2016,0.340190476190474,"1","lm, 2 years gf"
"CODNEARNCW",2017,0.34263095238095,"1","lm, 2 years gf"
"CODVIa",2001,0.390909090909091,"0",NA
"CODVIa",2002,0.368636363636364,"0",NA
"CODVIa",2003,0.264545454545455,"0",NA
"CODVIa",2004,0.162272727272727,"0",NA
"CODVIa",2005,0.105,"0",NA
"CODVIa",2006,0.0772727272727273,"0",NA
"CODVIa",2007,0.137272727272727,"0",NA
"CODVIa",2008,0.140909090909091,"0",NA
"CODVIa",2009,0.124090909090909,"0",NA
"CODVIa",2010,0.159090909090909,"0",NA
"CODVIa",2011,0.175909090909091,"0",NA
"CODVIa",2012,0.168636363636364,"0",NA
"CODVIa",2013,0.11734054955,"0",NA
"CODVIa",2014,0.1520840346,"0",NA
"CODVIa",2015,0.2139322387,"0",NA
"CODVIa",2016,0.23208157855,"0",NA
"CODVIa",2017,0.2097891408,"0",NA
"CODVIIek",2001,0.817572815533981,"0",NA
"CODVIIek",2002,1.04252427184466,"0",NA
"CODVIIek",2003,0.853883495145631,"0",NA
"CODVIIek",2004,0.44621359223301,"0",NA
"CODVIIek",2005,0.326116504854369,"0",NA
"CODVIIek",2006,0.363009708737864,"0",NA
"CODVIIek",2007,0.493592233009709,"0",NA
"CODVIIek",2008,0.524466019417476,"0",NA
"CODVIIek",2009,0.487572815533981,"0",NA
"CODVIIek",2010,0.473300970873786,"0",NA
"CODVIIek",2011,0.87,"0",NA
"CODVIIek",2012,1.30990291262136,"0",NA
"CODVIIek",2013,0.919417475728155,"0",NA
"CODVIIek",2014,0.457864077669903,"0",NA
"CODVIIek",2015,0.436990291262136,"0",NA
"CODVIIek",2016,0.455242718446602,"0",NA
"CODVIIek",2017,0.247961165048544,"0",NA
"COWCODSCAL",2001,0.506956521739132,"0",NA
"COWCODSCAL",2002,0.534057971014495,"0",NA
"COWCODSCAL",2003,0.566739130434785,"0",NA
"COWCODSCAL",2004,0.597028985507249,"0",NA
"COWCODSCAL",2005,0.630507246376814,"0",NA
"COWCODSCAL",2006,0.660797101449278,"0",NA
"COWCODSCAL",2007,0.691086956521742,"0",NA
"COWCODSCAL",2008,0.713405797101452,"0",NA
"COWCODSCAL",2009,0.738913043478264,"0",NA
"COWCODSCAL",2010,0.7636231884058,"0",NA
"COWCODSCAL",2011,0.789130434782612,"0",NA
"COWCODSCAL",2012,0.813043478260873,"0",NA
"COWCODSCAL",2013,0.836956521739133,"0",NA
"COWCODSCAL",2014,0.860869565217394,"0",NA
"COWCODSCAL",2015,0.892753623188409,"0",NA
"COWCODSCAL",2016,0.923703933747419,"1","lm, 2 years gf"
"COWCODSCAL",2017,0.950868012422369,"1","lm, 2 years gf"
"CPRROCKPCOAST",2001,1.01416459359294,"0",NA
"CPRROCKPCOAST",2002,1.05884144793624,"0",NA
"CPRROCKPCOAST",2003,1.1124536731482,"0",NA
"CPRROCKPCOAST",2004,1.1571305274915,"0",NA
"CPRROCKPCOAST",2005,1.20627506726913,"0",NA
"CPRROCKPCOAST",2006,1.23754886530944,"0",NA
"CPRROCKPCOAST",2007,1.28222571965274,"0",NA
"CPRROCKPCOAST",2008,1.30903183225872,"0",NA
"CPRROCKPCOAST",2009,1.34924100116769,"0",NA
"CPRROCKPCOAST",2010,1.380514799208,"0",NA
"CPRROCKPCOAST",2011,1.42072396811697,"0",NA
"CPRROCKPCOAST",2012,1.45199776615729,"0",NA
"CPRROCKPCOAST",2013,1.46986850789461,"0",NA
"CPRROCKPCOAST",2014,1.5331034401959,"1","lm, 4 years gf"
"CPRROCKPCOAST",2015,1.57134879133153,"1","lm, 4 years gf"
"CPRROCKPCOAST",2016,1.60959414246717,"1","lm, 4 years gf"
"CPRROCKPCOAST",2017,1.64783949360282,"1","lm, 4 years gf"
"CROCKPCOAST",2001,0.389937733499378,"0",NA
"CROCKPCOAST",2002,0.416438356164384,"0",NA
"CROCKPCOAST",2003,0.44293897882939,"0",NA
"CROCKPCOAST",2004,0.465653798256538,"0",NA
"CROCKPCOAST",2005,0.492154420921545,"0",NA
"CROCKPCOAST",2006,0.518655043586551,"0",NA
"CROCKPCOAST",2007,0.541369863013699,"0",NA
"CROCKPCOAST",2008,0.560298879202989,"0",NA
"CROCKPCOAST",2009,0.579227895392279,"0",NA
"CROCKPCOAST",2010,0.594371108343712,"0",NA
"CROCKPCOAST",2011,0.609514321295144,"0",NA
"CROCKPCOAST",2012,1.27426848822605,"0",NA
"CROCKPCOAST",2013,1.3100219790983,"0",NA
"CROCKPCOAST",2014,1.33924467768282,"0",NA
"CROCKPCOAST",2015,1.36714379342812,"0",NA
"CROCKPCOAST",2016,1.38880699103722,"0",NA
"CROCKPCOAST",2017,1.41254436023488,"0",NA
"CROCKWCVANISOGQCI",2001,1.06823795525172,"0",NA
"CROCKWCVANISOGQCI",2002,1.03576352141207,"0",NA
"CROCKWCVANISOGQCI",2003,1.01354417194283,"0",NA
"CROCKWCVANISOGQCI",2004,1.02550843704165,"0",NA
"CROCKWCVANISOGQCI",2005,1.07336549743693,"0",NA
"CROCKWCVANISOGQCI",2006,1.13147764220262,"0",NA
"CROCKWCVANISOGQCI",2007,1.24941111246241,"0",NA
"CROCKWCVANISOGQCI",2008,1.39127311291984,"0",NA
"CROCKWCVANISOGQCI",2009,1.51946166755004,"0",NA
"CROCKWCVANISOGQCI",2010,1.45498757229529,"1","lm, 8 years gf"
"CROCKWCVANISOGQCI",2011,1.51247301746058,"1","lm, 8 years gf"
"CROCKWCVANISOGQCI",2012,1.56995846262585,"1","lm, 8 years gf"
"CROCKWCVANISOGQCI",2013,1.62744390779113,"1","lm, 8 years gf"
"CROCKWCVANISOGQCI",2014,1.68492935295642,"1","lm, 8 years gf"
"CROCKWCVANISOGQCI",2015,1.74241479812169,"1","lm, 8 years gf"
"CROCKWCVANISOGQCI",2016,1.79990024328697,"1","lm, 8 years gf"
"CROCKWCVANISOGQCI",2017,1.85738568845225,"1","lm, 8 years gf"
"CSARDCSCH",2001,0.149,"0",NA
"CSARDCSCH",2002,0.307,"0",NA
"CSARDCSCH",2003,0.328,"0",NA
"CSARDCSCH",2004,0.267,"0",NA
"CSARDCSCH",2005,0.16,"0",NA
"CSARDCSCH",2006,0.202,"0",NA
"CSARDCSCH",2007,0.748,"0",NA
"CSARDCSCH",2008,0.658,"0",NA
"CSARDCSCH",2009,1.522,"0",NA
"CSARDCSCH",2010,1.077,"0",NA
"CSARDCSCH",2011,1.174,"0",NA
"CSARDCSCH",2012,1.433,"0",NA
"CSARDCSCH",2013,1.345,"0",NA
"CSARDCSCH",2014,1.065,"0",NA
"CSARDCSCH",2015,1.547,"0",NA
"CSARDCSCH",2016,1.262,"0",NA
"CSARDCSCH",2017,1.026,"0",NA
"CTRACSA",2001,1.23,"0",NA
"CTRACSA",2002,1.26,"0",NA
"CTRACSA",2003,1.3,"0",NA
"CTRACSA",2004,1.31,"0",NA
"CTRACSA",2005,1.32,"0",NA
"CTRACSA",2006,1.32,"0",NA
"CTRACSA",2007,1.4,"0",NA
"CTRACSA",2008,1.54,"0",NA
"CTRACSA",2009,1.73,"0",NA
"CTRACSA",2010,1.89,"0",NA
"CTRACSA",2011,1.98,"0",NA
"CTRACSA",2012,2.02,"0",NA
"CTRACSA",2013,2.06,"0",NA
"CTRACSA",2014,2.06,"0",NA
"CTRACSA",2015,2.13,"0",NA
"CTRACSA",2016,2.2,"0",NA
"CTRACSA",2017,2.25,"0",NA
"CUSKVa-XIV",2001,1.01208069246795,"0",NA
"CUSKVa-XIV",2002,1.03977496522436,"0",NA
"CUSKVa-XIV",2003,1.08139784022436,"0",NA
"CUSKVa-XIV",2004,1.12243291586538,"0",NA
"CUSKVa-XIV",2005,1.1992275088141,"0",NA
"CUSKVa-XIV",2006,1.29106471266026,"0",NA
"CUSKVa-XIV",2007,1.32599573092949,"0",NA
"CUSKVa-XIV",2008,1.33215953862179,"0",NA
"CUSKVa-XIV",2009,1.30103533237179,"0",NA
"CUSKVa-XIV",2010,1.30571478605769,"0",NA
"CUSKVa-XIV",2011,1.30708555977564,"0",NA
"CUSKVa-XIV",2012,1.38323521009615,"0",NA
"CUSKVa-XIV",2013,1.44851025096154,"0",NA
"CUSKVa-XIV",2014,1.5921128900641,"0",NA
"CUSKVa-XIV",2015,1.69483180128205,"0",NA
"CUSKVa-XIV",2016,1.82409997435897,"0",NA
"CUSKVa-XIV",2017,1.98130592788462,"0",NA
"DEEPCHAKESA",2001,0.91,"0",NA
"DEEPCHAKESA",2002,0.79,"0",NA
"DEEPCHAKESA",2003,0.69,"0",NA
"DEEPCHAKESA",2004,0.63,"0",NA
"DEEPCHAKESA",2005,0.59,"0",NA
"DEEPCHAKESA",2006,0.54,"0",NA
"DEEPCHAKESA",2007,0.55,"0",NA
"DEEPCHAKESA",2008,0.61,"0",NA
"DEEPCHAKESA",2009,0.71,"0",NA
"DEEPCHAKESA",2010,0.86,"0",NA
"DEEPCHAKESA",2011,1,"0",NA
"DEEPCHAKESA",2012,1.1,"0",NA
"DEEPCHAKESA",2013,1.11,"0",NA
"DEEPCHAKESA",2014,1.06,"0",NA
"DEEPCHAKESA",2015,0.98,"0",NA
"DEEPCHAKESA",2016,1.04066666666666,"1","lm, 2 years gf"
"DEEPCHAKESA",2017,1.06966666666666,"1","lm, 2 years gf"
"DEEPFLATHEADSE",2001,2.4161346282255,"0",NA
"DEEPFLATHEADSE",2002,2.33514687532409,"0",NA
"DEEPFLATHEADSE",2003,2.09555810632407,"0",NA
"DEEPFLATHEADSE",2004,1.79860301235222,"0",NA
"DEEPFLATHEADSE",2005,1.55563975364798,"0",NA
"DEEPFLATHEADSE",2006,1.45777955222544,"0",NA
"DEEPFLATHEADSE",2007,1.46790302133812,"0",NA
"DEEPFLATHEADSE",2008,1.49827342867615,"0",NA
"DEEPFLATHEADSE",2009,1.59950811980292,"0",NA
"DEEPFLATHEADSE",2010,1.68049587270433,"0",NA
"DEEPFLATHEADSE",2011,1.73111321826771,"0",NA
"DEEPFLATHEADSE",2012,1.77160709471842,"0",NA
"DEEPFLATHEADSE",2013,1.74461117708462,"0",NA
"DEEPFLATHEADSE",2014,1.68387036240856,"0",NA
"DEEPFLATHEADSE",2015,1.67037240359165,"0",NA
"DEEPFLATHEADSE",2016,1.48461477987333,"1","lm, 2 years gf"
"DEEPFLATHEADSE",2017,1.44930315546839,"1","lm, 2 years gf"
"DKROCKPCOAST",2001,0.561395348837208,"0",NA
"DKROCKPCOAST",2002,0.63080103359173,"0",NA
"DKROCKPCOAST",2003,0.708113695090438,"0",NA
"DKROCKPCOAST",2004,0.788062015503874,"0",NA
"DKROCKPCOAST",2005,0.860103359173124,"0",NA
"DKROCKPCOAST",2006,0.940051679586561,"0",NA
"DKROCKPCOAST",2007,1.0015503875969,"0",NA
"DKROCKPCOAST",2008,1.06304909560723,"0",NA
"DKROCKPCOAST",2009,1.11576227390181,"0",NA
"DKROCKPCOAST",2010,1.17726098191214,"0",NA
"DKROCKPCOAST",2011,1.22118863049095,"0",NA
"DKROCKPCOAST",2012,0.779171404856778,"0",NA
"DKROCKPCOAST",2013,0.819193299132407,"0",NA
"DKROCKPCOAST",2014,0.862114206193952,"0",NA
"DKROCKPCOAST",2015,0.90954233751389,"0",NA
"DKROCKPCOAST",2016,0.955834845820368,"0",NA
"DKROCKPCOAST",2017,1.0007025351907,"0",NA
"DOYSFS",2001,1.24,"0",NA
"DOYSFS",2002,0.87,"0",NA
"DOYSFS",2003,0.81,"0",NA
"DOYSFS",2004,0.6,"0",NA
"DOYSFS",2005,0.57,"0",NA
"DOYSFS",2006,0.59,"0",NA
"DOYSFS",2007,0.59,"0",NA
"DOYSFS",2008,0.67,"0",NA
"DOYSFS",2009,0.73,"0",NA
"DOYSFS",2010,0.79,"0",NA
"DOYSFS",2011,0.84,"0",NA
"DOYSFS",2012,0.9,"0",NA
"DOYSFS",2013,0.693939393939438,"1","lm, 5 years gf"
"DOYSFS",2014,0.682750582750632,"1","lm, 5 years gf"
"DOYSFS",2015,0.671561771561827,"1","lm, 5 years gf"
"DOYSFS",2016,0.660372960373024,"1","lm, 5 years gf"
"DOYSFS",2017,0.649184149184219,"1","lm, 5 years gf"
