iucn_sid,iucn_rgn,pop_trend,iucn_version
21133172,europe,unknown,2020-1
21133207,europe,unknown,2020-1
22679872,europe,increasing,2020-1
22679881,europe,stable,2020-1
22679896,europe,increasing,2020-1
22679943,europe,increasing,2020-1
22679946,europe,unknown,2020-1
22680024,europe,increasing,2020-1
22680157,europe,stable,2020-1
22680247,europe,stable,2020-1
22680301,europe,decreasing,2020-1
22680313,europe,decreasing,2020-1
22680358,europe,decreasing,2020-1
22680391,europe,stable,2020-1
22680398,europe,stable,2020-1
22680405,europe,decreasing,2020-1
22680409,europe,unknown,2020-1
22680415,europe,stable,2020-1
22680423,europe,unknown,2020-1
22680427,europe,decreasing,2020-1
22680455,europe,stable,2020-1
22680465,europe,increasing,2020-1
22680485,europe,decreasing,2020-1
22680492,europe,stable,2020-1
22683027,europe,decreasing,2020-1
22683645,europe,decreasing,2020-1
22686806,europe,unknown,2020-1
22686815,europe,stable,2020-1
22692146,europe,increasing,2020-1
22692667,europe,unknown,2020-1
22692913,europe,decreasing,2020-1
22693133,europe,stable,2020-1
22693150,europe,decreasing,2020-1
22693158,europe,unknown,2020-1
22693178,europe,stable,2020-1
22693185,europe,unknown,2020-1
22693190,europe,decreasing,2020-1
22693207,europe,unknown,2020-1
22693211,europe,decreasing,2020-1
22693216,europe,unknown,2020-1
22693220,europe,unknown,2020-1
22693251,europe,decreasing,2020-1
22693264,europe,decreasing,2020-1
22693336,europe,decreasing,2020-1
22693363,europe,unknown,2020-1
22693369,europe,unknown,2020-1
22693379,europe,stable,2020-1
22693388,europe,stable,2020-1
22693404,europe,unknown,2020-1
22693420,europe,unknown,2020-1
22693427,europe,unknown,2020-1
22693431,europe,increasing,2020-1
22693464,europe,unknown,2020-1
22693468,europe,decreasing,2020-1
22693490,europe,stable,2020-1
22693494,europe,unknown,2020-1
22693621,europe,NA,2020-1
22693712,europe,stable,2020-1
22693727,europe,increasing,2020-1
22693749,europe,unknown,2020-1
22693759,europe,unknown,2020-1
22693770,europe,decreasing,2020-1
22693862,europe,unknown,2020-1
22693868,europe,decreasing,2020-1
22693949,europe,decreasing,2020-1
22693983,europe,stable,2020-1
22694127,europe,stable,2020-1
22694160,europe,unknown,2020-1
22694240,europe,unknown,2020-1
22694245,europe,unknown,2020-1
22694251,europe,stable,2020-1
22694308,europe,decreasing,2020-1
22694313,europe,stable,2020-1
22694324,europe,decreasing,2020-1
22694343,europe,stable,2020-1
22694357,europe,decreasing,2020-1
22694373,europe,increasing,2020-1
22694379,europe,stable,2020-1
22694420,europe,stable,2020-1
22694428,europe,decreasing,2020-1
22694443,europe,decreasing,2020-1
22694469,europe,decreasing,2020-1
22694473,europe,stable,2020-1
22694476,europe,stable,2020-1
22694479,europe,increasing,2020-1
22694497,europe,decreasing,2020-1
22694524,europe,increasing,2020-1
22694591,europe,stable,2020-1
22694601,europe,increasing,2020-1
22694623,europe,increasing,2020-1
22694629,europe,decreasing,2020-1
22694656,europe,unknown,2020-1
22694764,europe,increasing,2020-1
22694782,europe,stable,2020-1
22694787,europe,unknown,2020-1
22694837,europe,unknown,2020-1
22694841,europe,decreasing,2020-1
22694847,europe,unknown,2020-1
22694852,europe,decreasing,2020-1
22694856,europe,NA,2020-1
22694861,europe,decreasing,2020-1
22694927,europe,decreasing,2020-1
22694938,europe,increasing,2020-1
22695137,europe,increasing,2020-1
22696453,europe,unknown,2020-1
22696495,europe,increasing,2020-1
22696500,europe,stable,2020-1
22696545,europe,unknown,2020-1
22696599,europe,increasing,2020-1
22696602,europe,decreasing,2020-1
22696606,europe,decreasing,2020-1
22696610,europe,unknown,2020-1
22696657,europe,increasing,2020-1
22696705,europe,decreasing,2020-1
22696792,europe,increasing,2020-1
22696894,europe,decreasing,2020-1
22696993,europe,decreasing,2020-1
22697031,europe,decreasing,2020-1
22697043,europe,increasing,2020-1
22697123,europe,stable,2020-1
22697211,europe,decreasing,2020-1
22697360,europe,increasing,2020-1
22697555,europe,increasing,2020-1
22697590,europe,increasing,2020-1
22697599,europe,increasing,2020-1
22697829,europe,unknown,2020-1
22697834,europe,decreasing,2020-1
22697842,europe,decreasing,2020-1
22697847,europe,unknown,2020-1
22697866,europe,decreasing,2020-1
22698062,europe,increasing,2020-1
22698132,europe,unknown,2020-1
22698226,europe,unknown,2020-1
22698230,europe,increasing,2020-1
22698453,europe,decreasing,2020-1
22698477,europe,unknown,2020-1
22705916,europe,decreasing,2020-1
22705929,europe,stable,2020-1
22706016,europe,stable,2020-1
22709707,europe,stable,2020-1
22710051,europe,increasing,2020-1
22710259,europe,decreasing,2020-1
22710333,europe,stable,2020-1
22710886,europe,decreasing,2020-1
22713491,europe,stable,2020-1
22716971,europe,unknown,2020-1
22716976,europe,unknown,2020-1
22716984,europe,decreasing,2020-1
22717383,europe,decreasing,2020-1
22717434,europe,stable,2020-1
22718379,europe,increasing,2020-1
22718556,europe,decreasing,2020-1
22718560,europe,unknown,2020-1
22718567,europe,unknown,2020-1
22721033,europe,unknown,2020-1
22721043,europe,unknown,2020-1
22724836,europe,stable,2020-1
22724879,europe,unknown,2020-1
22725846,europe,decreasing,2020-1
22727487,europe,decreasing,2020-1
22727969,europe,stable,2020-1
22728432,europe,decreasing,2020-1
22732244,europe,unknown,2020-1
22734972,europe,unknown,2020-1
22735624,europe,increasing,2020-1
22735929,europe,increasing,2020-1
22736135,europe,stable,2020-1
42830239,europe,unknown,2020-1
42830251,europe,unknown,2020-1
42830260,europe,unknown,2020-1
42830277,europe,unknown,2020-1
42830286,europe,unknown,2020-1
42874318,mediterranean,unknown,2020-1
42874318,europe,unknown,2020-1
45061132,europe,decreasing,2020-1
45354964,europe,increasing,2020-1
45959182,europe,decreasing,2020-1
46086190,europe,unknown,2020-1
47145180,europe,unknown,2020-1
47164926,europe,unknown,2020-1
47165317,europe,unknown,2020-1
47165363,europe,unknown,2020-1
47165472,europe,unknown,2020-1
47165490,europe,unknown,2020-1
49911704,mediterranean,unknown,2020-1
49911704,europe,unknown,2020-1
50011071,mediterranean,unknown,2020-1
50012470,mediterranean,unknown,2020-1
50012660,mediterranean,decreasing,2020-1
50016125,mediterranean,decreasing,2020-1
50016125,europe,decreasing,2020-1
50020621,mediterranean,stable,2020-1
50020625,mediterranean,unknown,2020-1
50078139,europe,stable,2020-1
50107293,mediterranean,unknown,2020-1
50107605,mediterranean,unknown,2020-1
50107605,europe,unknown,2020-1
50108167,mediterranean,unknown,2020-1
50113293,mediterranean,unknown,2020-1
50113365,mediterranean,unknown,2020-1
50113365,europe,unknown,2020-1
50148677,mediterranean,unknown,2020-1
50148695,mediterranean,decreasing,2020-1
50148695,europe,decreasing,2020-1
50148787,mediterranean,unknown,2020-1
50148787,europe,unknown,2020-1
50148930,mediterranean,unknown,2020-1
50149061,mediterranean,unknown,2020-1
50160898,mediterranean,unknown,2020-1
50161085,mediterranean,unknown,2020-1
50161085,europe,unknown,2020-1
50161089,mediterranean,unknown,2020-1
50161089,europe,unknown,2020-1
50161091,mediterranean,unknown,2020-1
50161091,europe,unknown,2020-1
50161093,mediterranean,unknown,2020-1
50161093,europe,unknown,2020-1
50161095,mediterranean,unknown,2020-1
50161095,europe,unknown,2020-1
56084246,europe,unknown,2020-1
56779782,europe,unknown,2020-1
56852298,europe,unknown,2020-1
57452852,europe,unknown,2020-1
57453548,europe,unknown,2020-1
57453584,europe,unknown,2020-1
57453648,europe,unknown,2020-1
57453696,europe,unknown,2020-1
57453720,europe,unknown,2020-1
57453743,europe,unknown,2020-1
57693936,europe,unknown,2020-1
57714556,europe,unknown,2020-1
57825241,europe,unknown,2020-1
58241062,europe,unknown,2020-1
60469186,europe,unknown,2020-1
60469232,europe,unknown,2020-1
60469264,europe,unknown,2020-1
60469712,europe,unknown,2020-1
60469804,europe,unknown,2020-1
60469877,europe,unknown,2020-1
60469980,europe,unknown,2020-1
60470344,europe,unknown,2020-1
60470358,europe,unknown,2020-1
60470361,europe,unknown,2020-1
60470382,europe,unknown,2020-1
60470418,europe,unknown,2020-1
60470422,europe,unknown,2020-1
60470467,europe,unknown,2020-1
60470680,europe,unknown,2020-1
60470687,europe,stable,2020-1
60470770,europe,unknown,2020-1
60470792,europe,unknown,2020-1
60470817,europe,unknown,2020-1
60471195,europe,unknown,2020-1
60471792,europe,unknown,2020-1
60471825,europe,unknown,2020-1
60471850,europe,unknown,2020-1
60471855,europe,unknown,2020-1
60471860,europe,unknown,2020-1
60471901,europe,unknown,2020-1
60471925,europe,unknown,2020-1
60471934,europe,unknown,2020-1
60472006,europe,unknown,2020-1
60472203,europe,unknown,2020-1
60472409,europe,unknown,2020-1
60472779,europe,unknown,2020-1
60473762,europe,unknown,2020-1
60474290,europe,unknown,2020-1
60476220,europe,unknown,2020-1
60477122,europe,unknown,2020-1
60477337,europe,unknown,2020-1
60477619,europe,unknown,2020-1
60477991,europe,unknown,2020-1
60478393,europe,unknown,2020-1
60481663,europe,unknown,2020-1
60481712,europe,unknown,2020-1
60481885,europe,unknown,2020-1
60481914,europe,unknown,2020-1
60482037,europe,unknown,2020-1
60482063,europe,unknown,2020-1
60482102,europe,unknown,2020-1
60482105,europe,unknown,2020-1
60482248,europe,unknown,2020-1
60482312,europe,unknown,2020-1
60482374,europe,unknown,2020-1
60482562,europe,unknown,2020-1
60482748,europe,unknown,2020-1
60482810,europe,unknown,2020-1
60482859,europe,unknown,2020-1
60483083,europe,unknown,2020-1
60483092,europe,unknown,2020-1
60483273,europe,unknown,2020-1
60485860,europe,unknown,2020-1
61934241,europe,unknown,2020-1
61934264,europe,unknown,2020-1
61984292,europe,stable,2020-1
62026481,europe,increasing,2020-1
62030608,europe,decreasing,2020-1
62030970,europe,increasing,2020-1
64372284,mediterranean,unknown,2020-1
64372284,europe,unknown,2020-1
65475413,mediterranean,unknown,2020-1
65475413,europe,unknown,2020-1
65476067,mediterranean,unknown,2020-1
65476067,europe,unknown,2020-1
65476258,mediterranean,unknown,2020-1
67962660,europe,unknown,2020-1
67963784,europe,unknown,2020-1
67963793,europe,unknown,2020-1
67963974,europe,unknown,2020-1
67963992,europe,unknown,2020-1
67964123,europe,unknown,2020-1
67964394,europe,unknown,2020-1
67964577,europe,unknown,2020-1
67964842,europe,unknown,2020-1
67964953,europe,unknown,2020-1
67965135,europe,unknown,2020-1
67965222,europe,unknown,2020-1
67965706,europe,unknown,2020-1
67966147,europe,unknown,2020-1
67966167,europe,unknown,2020-1
67966197,europe,unknown,2020-1
67966246,europe,unknown,2020-1
67966271,europe,unknown,2020-1
67966291,europe,unknown,2020-1
67966314,europe,unknown,2020-1
67966420,europe,unknown,2020-1
67966497,europe,unknown,2020-1
67968236,europe,unknown,2020-1
67968894,europe,unknown,2020-1
68062225,europe,unknown,2020-1
68062262,europe,unknown,2020-1
68063640,europe,unknown,2020-1
68064100,europe,unknown,2020-1
68064267,europe,unknown,2020-1
68064271,europe,unknown,2020-1
68064747,europe,unknown,2020-1
68064929,europe,unknown,2020-1
68202649,europe,unknown,2020-1
71942692,europe,unknown,2020-1
91209505,mediterranean,decreasing,2020-1
91209505,europe,decreasing,2020-1
102998555,europe,decreasing,2020-1
103773898,europe,stable,2020-1
104007058,europe,decreasing,2020-1
104050689,mediterranean,decreasing,2020-1
104050689,europe,decreasing,2020-1
124569516,mediterranean,stable,2020-1
124569516,europe,stable,2020-1
160075998,mediterranean,decreasing,2020-1
