comname,sciname,ico_gl,ico_rgn_id
Pacific Halibut,Hippoglossus stenolepis,FALSE,114
Pacific Halibut,Hippoglossus stenolepis,FALSE,116
Pacific Halibut,Hippoglossus stenolepis,FALSE,218
Pacific Halibut,Hippoglossus stenolepis,FALSE,140
Pacific Halibut,Hippoglossus stenolepis,FALSE,125
Pacific Halibut,Hippoglossus stenolepis,FALSE,115
Pacific Halibut,Hippoglossus stenolepis,FALSE,127
Pacific Halibut,Hippoglossus stenolepis,FALSE,129
Pacific Halibut,Hippoglossus stenolepis,FALSE,112
Pacific Halibut,Hippoglossus stenolepis,FALSE,124
Pacific Halibut,Hippoglossus stenolepis,FALSE,248
Pacific Halibut,Hippoglossus stenolepis,FALSE,111
Pacific Halibut,Hippoglossus stenolepis,FALSE,110
Pacific Halibut,Hippoglossus stenolepis,FALSE,123
Pacific Halibut,Hippoglossus stenolepis,FALSE,107
Pacific Halibut,Hippoglossus stenolepis,FALSE,133
Pacific Halibut,Hippoglossus stenolepis,FALSE,118
Pacific Halibut,Hippoglossus stenolepis,FALSE,221
Pacific Halibut,Hippoglossus stenolepis,FALSE,120
Pacific Halibut,Hippoglossus stenolepis,FALSE,131
Pacific Halibut,Hippoglossus stenolepis,FALSE,108
Pacific Halibut,Hippoglossus stenolepis,FALSE,122
Pacific Halibut,Hippoglossus stenolepis,FALSE,166
Pacific Halibut,Hippoglossus stenolepis,FALSE,135
Pacific Halibut,Hippoglossus stenolepis,FALSE,163
Pacific Halibut,Hippoglossus stenolepis,FALSE,117
Pacific Halibut,Hippoglossus stenolepis,FALSE,249
Pacific Halibut,Hippoglossus stenolepis,FALSE,134
Pacific Halibut,Hippoglossus stenolepis,FALSE,119
Pacific Halibut,Hippoglossus stenolepis,FALSE,121
Pacific Halibut,Hippoglossus stenolepis,FALSE,136
Pacific Halibut,Hippoglossus stenolepis,FALSE,220
Pacific Halibut,Hippoglossus stenolepis,FALSE,250
Pacific Halibut,Hippoglossus stenolepis,FALSE,219
Pacific Halibut,Hippoglossus stenolepis,FALSE,164
Atlantic Salmon,Salmo salar,FALSE,130
Atlantic Salmon,Salmo salar,FALSE,244
Atlantic Salmon,Salmo salar,FALSE,245
Atlantic Salmon,Salmo salar,FALSE,113
Atlantic Salmon,Salmo salar,FALSE,126
Atlantic Salmon,Salmo salar,FALSE,114
Atlantic Salmon,Salmo salar,FALSE,116
Atlantic Salmon,Salmo salar,FALSE,218
Atlantic Salmon,Salmo salar,FALSE,140
Atlantic Salmon,Salmo salar,FALSE,125
Atlantic Salmon,Salmo salar,FALSE,115
Atlantic Salmon,Salmo salar,FALSE,127
Atlantic Salmon,Salmo salar,FALSE,129
Atlantic Salmon,Salmo salar,FALSE,112
Atlantic Salmon,Salmo salar,FALSE,124
Atlantic Salmon,Salmo salar,FALSE,248
Atlantic Salmon,Salmo salar,FALSE,111
Atlantic Salmon,Salmo salar,FALSE,110
Atlantic Salmon,Salmo salar,FALSE,123
Atlantic Salmon,Salmo salar,FALSE,107
Atlantic Salmon,Salmo salar,FALSE,133
Atlantic Salmon,Salmo salar,FALSE,118
Atlantic Salmon,Salmo salar,FALSE,221
Atlantic Salmon,Salmo salar,FALSE,120
Atlantic Salmon,Salmo salar,FALSE,131
Atlantic Salmon,Salmo salar,FALSE,108
Atlantic Salmon,Salmo salar,FALSE,122
Atlantic Salmon,Salmo salar,FALSE,166
Atlantic Salmon,Salmo salar,FALSE,135
Atlantic Salmon,Salmo salar,FALSE,163
Atlantic Salmon,Salmo salar,FALSE,117
Atlantic Salmon,Salmo salar,FALSE,249
Atlantic Salmon,Salmo salar,FALSE,134
Atlantic Salmon,Salmo salar,FALSE,119
Atlantic Salmon,Salmo salar,FALSE,121
Atlantic Salmon,Salmo salar,FALSE,136
Atlantic Salmon,Salmo salar,FALSE,220
Atlantic Salmon,Salmo salar,FALSE,250
Atlantic Salmon,Salmo salar,FALSE,219
Atlantic Salmon,Salmo salar,FALSE,164
Pinto Abalone,Haliotis kamtschatkana,FALSE,130
Pinto Abalone,Haliotis kamtschatkana,FALSE,244
Pinto Abalone,Haliotis kamtschatkana,FALSE,245
Pinto Abalone,Haliotis kamtschatkana,FALSE,113
Pinto Abalone,Haliotis kamtschatkana,FALSE,126
Pinto Abalone,Haliotis kamtschatkana,FALSE,114
Pinto Abalone,Haliotis kamtschatkana,FALSE,116
Pinto Abalone,Haliotis kamtschatkana,FALSE,218
Pinto Abalone,Haliotis kamtschatkana,FALSE,140
Pinto Abalone,Haliotis kamtschatkana,FALSE,125
Pinto Abalone,Haliotis kamtschatkana,FALSE,115
Pinto Abalone,Haliotis kamtschatkana,FALSE,127
Pinto Abalone,Haliotis kamtschatkana,FALSE,129
Pinto Abalone,Haliotis kamtschatkana,FALSE,112
Pinto Abalone,Haliotis kamtschatkana,FALSE,124
Pinto Abalone,Haliotis kamtschatkana,FALSE,248
Pinto Abalone,Haliotis kamtschatkana,FALSE,111
Pinto Abalone,Haliotis kamtschatkana,FALSE,110
Pinto Abalone,Haliotis kamtschatkana,FALSE,123
Pinto Abalone,Haliotis kamtschatkana,FALSE,107
Pinto Abalone,Haliotis kamtschatkana,FALSE,133
Pinto Abalone,Haliotis kamtschatkana,FALSE,118
Pinto Abalone,Haliotis kamtschatkana,FALSE,221
Pinto Abalone,Haliotis kamtschatkana,FALSE,120
Pinto Abalone,Haliotis kamtschatkana,FALSE,131
Pinto Abalone,Haliotis kamtschatkana,FALSE,108
Pinto Abalone,Haliotis kamtschatkana,FALSE,122
Pinto Abalone,Haliotis kamtschatkana,FALSE,166
Pinto Abalone,Haliotis kamtschatkana,FALSE,135
Pinto Abalone,Haliotis kamtschatkana,FALSE,163
Pinto Abalone,Haliotis kamtschatkana,FALSE,117
Pinto Abalone,Haliotis kamtschatkana,FALSE,249
Pinto Abalone,Haliotis kamtschatkana,FALSE,134
Pinto Abalone,Haliotis kamtschatkana,FALSE,119
Pinto Abalone,Haliotis kamtschatkana,FALSE,121
Pinto Abalone,Haliotis kamtschatkana,FALSE,136
Pinto Abalone,Haliotis kamtschatkana,FALSE,220
Pinto Abalone,Haliotis kamtschatkana,FALSE,250
Pinto Abalone,Haliotis kamtschatkana,FALSE,219
Pinto Abalone,Haliotis kamtschatkana,FALSE,164
Pacific Lamprey,Entosphenus tridentatus,FALSE,130
Pacific Lamprey,Entosphenus tridentatus,FALSE,244
Pacific Lamprey,Entosphenus tridentatus,FALSE,245
Pacific Lamprey,Entosphenus tridentatus,FALSE,113
Pacific Lamprey,Entosphenus tridentatus,FALSE,126
Pacific Lamprey,Entosphenus tridentatus,FALSE,114
Pacific Lamprey,Entosphenus tridentatus,FALSE,116
Pacific Lamprey,Entosphenus tridentatus,FALSE,218
Pacific Lamprey,Entosphenus tridentatus,FALSE,140
Pacific Lamprey,Entosphenus tridentatus,FALSE,125
Pacific Lamprey,Entosphenus tridentatus,FALSE,115
Pacific Lamprey,Entosphenus tridentatus,FALSE,127
Pacific Lamprey,Entosphenus tridentatus,FALSE,129
Pacific Lamprey,Entosphenus tridentatus,FALSE,112
Pacific Lamprey,Entosphenus tridentatus,FALSE,124
Pacific Lamprey,Entosphenus tridentatus,FALSE,248
Pacific Lamprey,Entosphenus tridentatus,FALSE,111
Pacific Lamprey,Entosphenus tridentatus,FALSE,110
Pacific Lamprey,Entosphenus tridentatus,FALSE,123
Pacific Lamprey,Entosphenus tridentatus,FALSE,107
Pacific Lamprey,Entosphenus tridentatus,FALSE,133
Pacific Lamprey,Entosphenus tridentatus,FALSE,118
Pacific Lamprey,Entosphenus tridentatus,FALSE,221
Pacific Lamprey,Entosphenus tridentatus,FALSE,120
Pacific Lamprey,Entosphenus tridentatus,FALSE,131
Pacific Lamprey,Entosphenus tridentatus,FALSE,108
Pacific Lamprey,Entosphenus tridentatus,FALSE,122
Pacific Lamprey,Entosphenus tridentatus,FALSE,166
Pacific Lamprey,Entosphenus tridentatus,FALSE,135
Pacific Lamprey,Entosphenus tridentatus,FALSE,163
Pacific Lamprey,Entosphenus tridentatus,FALSE,117
Pacific Lamprey,Entosphenus tridentatus,FALSE,249
Pacific Lamprey,Entosphenus tridentatus,FALSE,134
Pacific Lamprey,Entosphenus tridentatus,FALSE,119
Pacific Lamprey,Entosphenus tridentatus,FALSE,121
Pacific Lamprey,Entosphenus tridentatus,FALSE,136
Pacific Lamprey,Entosphenus tridentatus,FALSE,220
Pacific Lamprey,Entosphenus tridentatus,FALSE,250
Pacific Lamprey,Entosphenus tridentatus,FALSE,219
Pacific Lamprey,Entosphenus tridentatus,FALSE,164
Sockeye Salmon,Oncorhynchus nerka,FALSE,130
Sockeye Salmon,Oncorhynchus nerka,FALSE,244
Sockeye Salmon,Oncorhynchus nerka,FALSE,245
Sockeye Salmon,Oncorhynchus nerka,FALSE,113
Sockeye Salmon,Oncorhynchus nerka,FALSE,126
Sockeye Salmon,Oncorhynchus nerka,FALSE,114
Sockeye Salmon,Oncorhynchus nerka,FALSE,116
Sockeye Salmon,Oncorhynchus nerka,FALSE,218
Sockeye Salmon,Oncorhynchus nerka,FALSE,140
Sockeye Salmon,Oncorhynchus nerka,FALSE,125
Sockeye Salmon,Oncorhynchus nerka,FALSE,115
Sockeye Salmon,Oncorhynchus nerka,FALSE,127
Sockeye Salmon,Oncorhynchus nerka,FALSE,129
Sockeye Salmon,Oncorhynchus nerka,FALSE,112
Sockeye Salmon,Oncorhynchus nerka,FALSE,124
Sockeye Salmon,Oncorhynchus nerka,FALSE,248
Sockeye Salmon,Oncorhynchus nerka,FALSE,111
Sockeye Salmon,Oncorhynchus nerka,FALSE,110
Sockeye Salmon,Oncorhynchus nerka,FALSE,123
Sockeye Salmon,Oncorhynchus nerka,FALSE,107
Sockeye Salmon,Oncorhynchus nerka,FALSE,133
Sockeye Salmon,Oncorhynchus nerka,FALSE,118
Sockeye Salmon,Oncorhynchus nerka,FALSE,221
Sockeye Salmon,Oncorhynchus nerka,FALSE,120
Sockeye Salmon,Oncorhynchus nerka,FALSE,131
Sockeye Salmon,Oncorhynchus nerka,FALSE,108
Sockeye Salmon,Oncorhynchus nerka,FALSE,122
Sockeye Salmon,Oncorhynchus nerka,FALSE,166
Sockeye Salmon,Oncorhynchus nerka,FALSE,135
Sockeye Salmon,Oncorhynchus nerka,FALSE,163
Sockeye Salmon,Oncorhynchus nerka,FALSE,117
Sockeye Salmon,Oncorhynchus nerka,FALSE,249
Sockeye Salmon,Oncorhynchus nerka,FALSE,134
Sockeye Salmon,Oncorhynchus nerka,FALSE,119
Sockeye Salmon,Oncorhynchus nerka,FALSE,121
Sockeye Salmon,Oncorhynchus nerka,FALSE,136
Sockeye Salmon,Oncorhynchus nerka,FALSE,220
Sockeye Salmon,Oncorhynchus nerka,FALSE,250
Sockeye Salmon,Oncorhynchus nerka,FALSE,219
Sockeye Salmon,Oncorhynchus nerka,FALSE,164
Glaucous-winged Gull,Larus glaucescens,FALSE,130
Glaucous-winged Gull,Larus glaucescens,FALSE,244
Glaucous-winged Gull,Larus glaucescens,FALSE,245
Glaucous-winged Gull,Larus glaucescens,FALSE,113
Glaucous-winged Gull,Larus glaucescens,FALSE,126
Glaucous-winged Gull,Larus glaucescens,FALSE,114
Glaucous-winged Gull,Larus glaucescens,FALSE,116
Glaucous-winged Gull,Larus glaucescens,FALSE,218
Glaucous-winged Gull,Larus glaucescens,FALSE,140
Glaucous-winged Gull,Larus glaucescens,FALSE,125
Glaucous-winged Gull,Larus glaucescens,FALSE,115
Glaucous-winged Gull,Larus glaucescens,FALSE,127
Glaucous-winged Gull,Larus glaucescens,FALSE,129
Glaucous-winged Gull,Larus glaucescens,FALSE,112
Glaucous-winged Gull,Larus glaucescens,FALSE,124
Glaucous-winged Gull,Larus glaucescens,FALSE,248
Glaucous-winged Gull,Larus glaucescens,FALSE,111
Glaucous-winged Gull,Larus glaucescens,FALSE,110
Glaucous-winged Gull,Larus glaucescens,FALSE,123
Glaucous-winged Gull,Larus glaucescens,FALSE,107
Glaucous-winged Gull,Larus glaucescens,FALSE,133
Glaucous-winged Gull,Larus glaucescens,FALSE,118
Glaucous-winged Gull,Larus glaucescens,FALSE,221
Glaucous-winged Gull,Larus glaucescens,FALSE,120
Glaucous-winged Gull,Larus glaucescens,FALSE,131
Glaucous-winged Gull,Larus glaucescens,FALSE,108
Glaucous-winged Gull,Larus glaucescens,FALSE,122
Glaucous-winged Gull,Larus glaucescens,FALSE,166
Glaucous-winged Gull,Larus glaucescens,FALSE,135
Glaucous-winged Gull,Larus glaucescens,FALSE,163
Glaucous-winged Gull,Larus glaucescens,FALSE,117
Glaucous-winged Gull,Larus glaucescens,FALSE,249
Glaucous-winged Gull,Larus glaucescens,FALSE,134
Glaucous-winged Gull,Larus glaucescens,FALSE,119
Glaucous-winged Gull,Larus glaucescens,FALSE,121
Glaucous-winged Gull,Larus glaucescens,FALSE,136
Glaucous-winged Gull,Larus glaucescens,FALSE,220
Glaucous-winged Gull,Larus glaucescens,FALSE,250
Glaucous-winged Gull,Larus glaucescens,FALSE,219
Glaucous-winged Gull,Larus glaucescens,FALSE,164
American Eel,Anguilla rostrata,FALSE,130
American Eel,Anguilla rostrata,FALSE,244
American Eel,Anguilla rostrata,FALSE,245
American Eel,Anguilla rostrata,FALSE,113
American Eel,Anguilla rostrata,FALSE,126
American Eel,Anguilla rostrata,FALSE,114
American Eel,Anguilla rostrata,FALSE,116
American Eel,Anguilla rostrata,FALSE,218
American Eel,Anguilla rostrata,FALSE,140
American Eel,Anguilla rostrata,FALSE,125
American Eel,Anguilla rostrata,FALSE,115
American Eel,Anguilla rostrata,FALSE,127
American Eel,Anguilla rostrata,FALSE,129
American Eel,Anguilla rostrata,FALSE,112
American Eel,Anguilla rostrata,FALSE,124
American Eel,Anguilla rostrata,FALSE,248
American Eel,Anguilla rostrata,FALSE,111
American Eel,Anguilla rostrata,FALSE,110
American Eel,Anguilla rostrata,FALSE,123
American Eel,Anguilla rostrata,FALSE,107
American Eel,Anguilla rostrata,FALSE,133
American Eel,Anguilla rostrata,FALSE,118
American Eel,Anguilla rostrata,FALSE,221
American Eel,Anguilla rostrata,FALSE,120
American Eel,Anguilla rostrata,FALSE,131
American Eel,Anguilla rostrata,FALSE,108
American Eel,Anguilla rostrata,FALSE,122
American Eel,Anguilla rostrata,FALSE,166
American Eel,Anguilla rostrata,FALSE,135
American Eel,Anguilla rostrata,FALSE,163
American Eel,Anguilla rostrata,FALSE,117
American Eel,Anguilla rostrata,FALSE,249
American Eel,Anguilla rostrata,FALSE,134
American Eel,Anguilla rostrata,FALSE,119
American Eel,Anguilla rostrata,FALSE,121
American Eel,Anguilla rostrata,FALSE,136
American Eel,Anguilla rostrata,FALSE,220
American Eel,Anguilla rostrata,FALSE,250
American Eel,Anguilla rostrata,FALSE,219
American Eel,Anguilla rostrata,FALSE,164
Great Blue Heron,Ardea herodias,FALSE,130
Great Blue Heron,Ardea herodias,FALSE,244
Great Blue Heron,Ardea herodias,FALSE,245
Great Blue Heron,Ardea herodias,FALSE,113
Great Blue Heron,Ardea herodias,FALSE,126
Great Blue Heron,Ardea herodias,FALSE,114
Great Blue Heron,Ardea herodias,FALSE,116
Great Blue Heron,Ardea herodias,FALSE,218
Great Blue Heron,Ardea herodias,FALSE,140
Great Blue Heron,Ardea herodias,FALSE,125
Great Blue Heron,Ardea herodias,FALSE,115
Great Blue Heron,Ardea herodias,FALSE,127
Great Blue Heron,Ardea herodias,FALSE,129
Great Blue Heron,Ardea herodias,FALSE,112
Great Blue Heron,Ardea herodias,FALSE,124
Great Blue Heron,Ardea herodias,FALSE,248
Great Blue Heron,Ardea herodias,FALSE,111
Great Blue Heron,Ardea herodias,FALSE,110
Great Blue Heron,Ardea herodias,FALSE,123
Great Blue Heron,Ardea herodias,FALSE,107
Great Blue Heron,Ardea herodias,FALSE,133
Great Blue Heron,Ardea herodias,FALSE,118
Great Blue Heron,Ardea herodias,FALSE,221
Great Blue Heron,Ardea herodias,FALSE,120
Great Blue Heron,Ardea herodias,FALSE,131
Great Blue Heron,Ardea herodias,FALSE,108
Great Blue Heron,Ardea herodias,FALSE,122
Great Blue Heron,Ardea herodias,FALSE,166
Great Blue Heron,Ardea herodias,FALSE,135
Great Blue Heron,Ardea herodias,FALSE,163
Great Blue Heron,Ardea herodias,FALSE,117
Great Blue Heron,Ardea herodias,FALSE,249
Great Blue Heron,Ardea herodias,FALSE,134
Great Blue Heron,Ardea herodias,FALSE,119
Great Blue Heron,Ardea herodias,FALSE,121
Great Blue Heron,Ardea herodias,FALSE,136
Great Blue Heron,Ardea herodias,FALSE,220
Great Blue Heron,Ardea herodias,FALSE,250
Great Blue Heron,Ardea herodias,FALSE,219
Great Blue Heron,Ardea herodias,FALSE,164
White-tailed Deer,Odocoileus virginianus,FALSE,130
White-tailed Deer,Odocoileus virginianus,FALSE,244
White-tailed Deer,Odocoileus virginianus,FALSE,245
White-tailed Deer,Odocoileus virginianus,FALSE,113
White-tailed Deer,Odocoileus virginianus,FALSE,126
White-tailed Deer,Odocoileus virginianus,FALSE,114
White-tailed Deer,Odocoileus virginianus,FALSE,116
White-tailed Deer,Odocoileus virginianus,FALSE,218
White-tailed Deer,Odocoileus virginianus,FALSE,140
White-tailed Deer,Odocoileus virginianus,FALSE,125
White-tailed Deer,Odocoileus virginianus,FALSE,115
White-tailed Deer,Odocoileus virginianus,FALSE,127
White-tailed Deer,Odocoileus virginianus,FALSE,129
White-tailed Deer,Odocoileus virginianus,FALSE,112
White-tailed Deer,Odocoileus virginianus,FALSE,124
White-tailed Deer,Odocoileus virginianus,FALSE,248
White-tailed Deer,Odocoileus virginianus,FALSE,111
White-tailed Deer,Odocoileus virginianus,FALSE,110
White-tailed Deer,Odocoileus virginianus,FALSE,123
White-tailed Deer,Odocoileus virginianus,FALSE,107
White-tailed Deer,Odocoileus virginianus,FALSE,133
White-tailed Deer,Odocoileus virginianus,FALSE,118
White-tailed Deer,Odocoileus virginianus,FALSE,221
White-tailed Deer,Odocoileus virginianus,FALSE,120
White-tailed Deer,Odocoileus virginianus,FALSE,131
White-tailed Deer,Odocoileus virginianus,FALSE,108
White-tailed Deer,Odocoileus virginianus,FALSE,122
White-tailed Deer,Odocoileus virginianus,FALSE,166
White-tailed Deer,Odocoileus virginianus,FALSE,135
White-tailed Deer,Odocoileus virginianus,FALSE,163
White-tailed Deer,Odocoileus virginianus,FALSE,117
White-tailed Deer,Odocoileus virginianus,FALSE,249
White-tailed Deer,Odocoileus virginianus,FALSE,134
White-tailed Deer,Odocoileus virginianus,FALSE,119
White-tailed Deer,Odocoileus virginianus,FALSE,121
White-tailed Deer,Odocoileus virginianus,FALSE,136
White-tailed Deer,Odocoileus virginianus,FALSE,220
White-tailed Deer,Odocoileus virginianus,FALSE,250
White-tailed Deer,Odocoileus virginianus,FALSE,219
White-tailed Deer,Odocoileus virginianus,FALSE,164
Beluga Whale,Delphinapterus leucas,FALSE,130
Beluga Whale,Delphinapterus leucas,FALSE,244
Beluga Whale,Delphinapterus leucas,FALSE,245
Beluga Whale,Delphinapterus leucas,FALSE,113
Beluga Whale,Delphinapterus leucas,FALSE,126
Beluga Whale,Delphinapterus leucas,FALSE,114
Beluga Whale,Delphinapterus leucas,FALSE,116
Beluga Whale,Delphinapterus leucas,FALSE,218
Beluga Whale,Delphinapterus leucas,FALSE,140
Beluga Whale,Delphinapterus leucas,FALSE,125
Beluga Whale,Delphinapterus leucas,FALSE,115
Beluga Whale,Delphinapterus leucas,FALSE,127
Beluga Whale,Delphinapterus leucas,FALSE,129
Beluga Whale,Delphinapterus leucas,FALSE,112
Beluga Whale,Delphinapterus leucas,FALSE,124
Beluga Whale,Delphinapterus leucas,FALSE,248
Beluga Whale,Delphinapterus leucas,FALSE,111
Beluga Whale,Delphinapterus leucas,FALSE,110
Beluga Whale,Delphinapterus leucas,FALSE,123
Beluga Whale,Delphinapterus leucas,FALSE,107
Beluga Whale,Delphinapterus leucas,FALSE,133
Beluga Whale,Delphinapterus leucas,FALSE,118
Beluga Whale,Delphinapterus leucas,FALSE,221
Beluga Whale,Delphinapterus leucas,FALSE,120
Beluga Whale,Delphinapterus leucas,FALSE,131
Beluga Whale,Delphinapterus leucas,FALSE,108
Beluga Whale,Delphinapterus leucas,FALSE,122
Beluga Whale,Delphinapterus leucas,FALSE,166
Beluga Whale,Delphinapterus leucas,FALSE,135
Beluga Whale,Delphinapterus leucas,FALSE,163
Beluga Whale,Delphinapterus leucas,FALSE,117
Beluga Whale,Delphinapterus leucas,FALSE,249
Beluga Whale,Delphinapterus leucas,FALSE,134
Beluga Whale,Delphinapterus leucas,FALSE,119
Beluga Whale,Delphinapterus leucas,FALSE,121
Beluga Whale,Delphinapterus leucas,FALSE,136
Beluga Whale,Delphinapterus leucas,FALSE,220
Beluga Whale,Delphinapterus leucas,FALSE,250
Beluga Whale,Delphinapterus leucas,FALSE,219
Beluga Whale,Delphinapterus leucas,FALSE,164
Narwhal,Monodon monoceros,FALSE,130
Narwhal,Monodon monoceros,FALSE,244
Narwhal,Monodon monoceros,FALSE,245
Narwhal,Monodon monoceros,FALSE,113
Narwhal,Monodon monoceros,FALSE,126
Narwhal,Monodon monoceros,FALSE,114
Narwhal,Monodon monoceros,FALSE,116
Narwhal,Monodon monoceros,FALSE,218
Narwhal,Monodon monoceros,FALSE,140
Narwhal,Monodon monoceros,FALSE,125
Narwhal,Monodon monoceros,FALSE,115
Narwhal,Monodon monoceros,FALSE,127
Narwhal,Monodon monoceros,FALSE,129
Narwhal,Monodon monoceros,FALSE,112
Narwhal,Monodon monoceros,FALSE,124
Narwhal,Monodon monoceros,FALSE,248
Narwhal,Monodon monoceros,FALSE,111
Narwhal,Monodon monoceros,FALSE,110
Narwhal,Monodon monoceros,FALSE,123
Narwhal,Monodon monoceros,FALSE,107
Narwhal,Monodon monoceros,FALSE,133
Narwhal,Monodon monoceros,FALSE,118
Narwhal,Monodon monoceros,FALSE,221
Narwhal,Monodon monoceros,FALSE,120
Narwhal,Monodon monoceros,FALSE,131
Narwhal,Monodon monoceros,FALSE,108
Narwhal,Monodon monoceros,FALSE,122
Narwhal,Monodon monoceros,FALSE,166
Narwhal,Monodon monoceros,FALSE,135
Narwhal,Monodon monoceros,FALSE,163
Narwhal,Monodon monoceros,FALSE,117
Narwhal,Monodon monoceros,FALSE,249
Narwhal,Monodon monoceros,FALSE,134
Narwhal,Monodon monoceros,FALSE,119
Narwhal,Monodon monoceros,FALSE,121
Narwhal,Monodon monoceros,FALSE,136
Narwhal,Monodon monoceros,FALSE,220
Narwhal,Monodon monoceros,FALSE,250
Narwhal,Monodon monoceros,FALSE,219
Narwhal,Monodon monoceros,FALSE,164
Black-foot Paua,Haliotis iris,FALSE,158
Black-foot Paua,Haliotis iris,FALSE,2
Black-foot Paua,Haliotis iris,FALSE,3
Black-foot Paua,Haliotis iris,FALSE,16
Black-foot Paua,Haliotis iris,FALSE,157
Black-foot Paua,Haliotis iris,FALSE,1
Black-foot Paua,Haliotis iris,FALSE,18
Black-foot Paua,Haliotis iris,FALSE,155
Black-foot Paua,Haliotis iris,FALSE,156
Black-foot Paua,Haliotis iris,FALSE,6
Black-foot Paua,Haliotis iris,FALSE,19
Black-foot Paua,Haliotis iris,FALSE,17
Black-foot Paua,Haliotis iris,FALSE,212
Black-foot Paua,Haliotis iris,FALSE,146
Black-foot Paua,Haliotis iris,FALSE,4
Black-foot Paua,Haliotis iris,FALSE,13
Black-foot Paua,Haliotis iris,FALSE,154
Black-foot Paua,Haliotis iris,FALSE,150
Black-foot Paua,Haliotis iris,FALSE,8
Black-foot Paua,Haliotis iris,FALSE,153
Black-foot Paua,Haliotis iris,FALSE,147
Black-foot Paua,Haliotis iris,FALSE,12
Black-foot Paua,Haliotis iris,FALSE,7
Black-foot Paua,Haliotis iris,FALSE,161
Black-foot Paua,Haliotis iris,FALSE,152
Black-foot Paua,Haliotis iris,FALSE,11
Black-foot Paua,Haliotis iris,FALSE,9
Black-foot Paua,Haliotis iris,FALSE,149
Black-foot Paua,Haliotis iris,FALSE,159
Black-foot Paua,Haliotis iris,FALSE,5
Black-foot Paua,Haliotis iris,FALSE,162
Black-foot Paua,Haliotis iris,FALSE,151
Black-foot Paua,Haliotis iris,FALSE,10
Black-foot Paua,Haliotis iris,FALSE,148
Southern Rock Lobster,Jasus edwardsii,FALSE,158
Southern Rock Lobster,Jasus edwardsii,FALSE,2
Southern Rock Lobster,Jasus edwardsii,FALSE,3
Southern Rock Lobster,Jasus edwardsii,FALSE,16
Southern Rock Lobster,Jasus edwardsii,FALSE,157
Southern Rock Lobster,Jasus edwardsii,FALSE,1
Southern Rock Lobster,Jasus edwardsii,FALSE,18
Southern Rock Lobster,Jasus edwardsii,FALSE,155
Southern Rock Lobster,Jasus edwardsii,FALSE,156
Southern Rock Lobster,Jasus edwardsii,FALSE,6
Southern Rock Lobster,Jasus edwardsii,FALSE,19
Southern Rock Lobster,Jasus edwardsii,FALSE,17
Southern Rock Lobster,Jasus edwardsii,FALSE,212
Southern Rock Lobster,Jasus edwardsii,FALSE,146
Southern Rock Lobster,Jasus edwardsii,FALSE,4
Southern Rock Lobster,Jasus edwardsii,FALSE,13
Southern Rock Lobster,Jasus edwardsii,FALSE,154
Southern Rock Lobster,Jasus edwardsii,FALSE,150
Southern Rock Lobster,Jasus edwardsii,FALSE,8
Southern Rock Lobster,Jasus edwardsii,FALSE,153
Southern Rock Lobster,Jasus edwardsii,FALSE,147
Southern Rock Lobster,Jasus edwardsii,FALSE,12
Southern Rock Lobster,Jasus edwardsii,FALSE,7
Southern Rock Lobster,Jasus edwardsii,FALSE,161
Southern Rock Lobster,Jasus edwardsii,FALSE,152
Southern Rock Lobster,Jasus edwardsii,FALSE,11
Southern Rock Lobster,Jasus edwardsii,FALSE,9
Southern Rock Lobster,Jasus edwardsii,FALSE,149
Southern Rock Lobster,Jasus edwardsii,FALSE,159
Southern Rock Lobster,Jasus edwardsii,FALSE,5
Southern Rock Lobster,Jasus edwardsii,FALSE,162
Southern Rock Lobster,Jasus edwardsii,FALSE,151
Southern Rock Lobster,Jasus edwardsii,FALSE,10
Southern Rock Lobster,Jasus edwardsii,FALSE,148
Sooty Shearwater,Ardenna grisea,FALSE,158
Sooty Shearwater,Ardenna grisea,FALSE,2
Sooty Shearwater,Ardenna grisea,FALSE,3
Sooty Shearwater,Ardenna grisea,FALSE,16
Sooty Shearwater,Ardenna grisea,FALSE,157
Sooty Shearwater,Ardenna grisea,FALSE,1
Sooty Shearwater,Ardenna grisea,FALSE,18
Sooty Shearwater,Ardenna grisea,FALSE,155
Sooty Shearwater,Ardenna grisea,FALSE,156
Sooty Shearwater,Ardenna grisea,FALSE,6
Sooty Shearwater,Ardenna grisea,FALSE,19
Sooty Shearwater,Ardenna grisea,FALSE,17
Sooty Shearwater,Ardenna grisea,FALSE,212
Sooty Shearwater,Ardenna grisea,FALSE,146
Sooty Shearwater,Ardenna grisea,FALSE,4
Sooty Shearwater,Ardenna grisea,FALSE,13
Sooty Shearwater,Ardenna grisea,FALSE,154
Sooty Shearwater,Ardenna grisea,FALSE,150
Sooty Shearwater,Ardenna grisea,FALSE,8
Sooty Shearwater,Ardenna grisea,FALSE,153
Sooty Shearwater,Ardenna grisea,FALSE,147
Sooty Shearwater,Ardenna grisea,FALSE,12
Sooty Shearwater,Ardenna grisea,FALSE,7
Sooty Shearwater,Ardenna grisea,FALSE,161
Sooty Shearwater,Ardenna grisea,FALSE,152
Sooty Shearwater,Ardenna grisea,FALSE,11
Sooty Shearwater,Ardenna grisea,FALSE,9
Sooty Shearwater,Ardenna grisea,FALSE,149
Sooty Shearwater,Ardenna grisea,FALSE,159
Sooty Shearwater,Ardenna grisea,FALSE,5
