"zone","uv_2005_2009.2005_2009_mol_1km","uv_2006_2010.2005_2009_mol_1km","uv_2007_2011.2005_2009_mol_1km","uv_2008_2012.2005_2009_mol_1km","uv_2009_2013.2005_2009_mol_1km","uv_2010_2014.2005_2009_mol_1km","uv_2011_2015.2005_2009_mol_1km","uv_2012_2016.2005_2009_mol_1km","uv_2013_2017.2005_2009_mol_1km","uv_2014_2018.2005_2009_mol_1km","uv_2015_2019.2005_2009_mol_1km","uv_2016_2020.2005_2009_mol_1km","uv_2017_2021.2005_2009_mol_1km","uv_2018_2022.2005_2009_mol_1km","uv_2019_2023.2005_2009_mol_1km"
126,0,0.0601464700602523,0.0551865252420399,0.00418272403380717,0.0253484950400566,0.0100991557638069,0,0.00658726642247832,0.0166987648581281,0.00427441509749941,0.0482624718760928,0.0735990159383207,0.00115554388840737,0,0
127,0,0.0475169317679039,0.0106082192359216,0.00368237014350413,0.025862008554923,0.0043311471379638,0,0.00365104986004119,0.00442510798146868,9.39608366209218e-05,0.0596081870852211,0.128674692164461,0.0179977715916583,0.0022595344090448,0.00219689384900287
129,0,0.0171660578096161,0.0468435783064585,0.0651658552622729,0.0889832171150654,0.0629641287225832,0.063296168144137,0.128024993155874,0.118708472983817,0.164924798542908,0.224554536629087,0.225702799012346,0.121185566343545,0.0648866438373961,0.0536962802746495
130,0,0.00775417765303124,0.00648503932187583,0.00308576993895856,0.00994813457875597,0.00274959842192752,0.00503804723140208,0.032881796160556,0.0293624067554388,0.0356341451822472,0.0702040739052106,0.0693193287496501,0.0375261700310379,0.0106225337382805,0.0193435062728932
131,0,0.0319424091170492,0.0377215059288395,0.0405796330440234,0.111348110919381,0.0656423641041537,0.0363915178709897,0.201270490373336,0.200616511386361,0.167920515205379,0.379655653316886,0.394073236753992,0.202060239664919,0.162444087584612,0.117344605381528
132,0,0.0162688287801364,0.0351037745870227,0.0386515173794779,0.0783068771108419,0.0513379139959564,0.0391524316495005,0.122880658514856,0.148437540729359,0.172206086233421,0.308440239430856,0.335792600346646,0.208817262393007,0.128417714388631,0.0780338160438124
133,0,0.0284866471215421,0.0388531043134506,0.0589893020607916,0.0980899859183577,0.0657571218467035,0.0375886925436916,0.16616103462776,0.166757751114307,0.146989705261308,0.406919381248682,0.452852231697298,0.32228641342001,0.248174375380586,0.215056153486412
134,0,0.0244406396736324,0.00387762408745844,0.0134318608117883,0.0461527544090691,0.0168544686080352,0.00820837693532584,0.0641965880383268,0.0720185227003161,0.0661896630385586,0.143988134239011,0.119470426539999,0.0450338521492494,0.0198546182300445,0.00950201893128674
135,0,0.0223918180675852,0.0205548350676857,0.047553306762466,0.0358300726044969,0.0156039603463515,0.0102575461410635,0.0299659394848066,0.0576026085833646,0.0496026553528265,0.155797105052583,0.232396387365807,0.154485915444879,0.0951580636426092,0.148634626158038
136,0,0.0711627104885875,0.0239200209775832,0.0542676249902253,0.147048804198581,0.0149876371931972,0.000456305993189719,0.0317872325317555,0.0320737060139447,0.0354339255886895,0.147249047496858,0.141540216951488,0.0368868208937007,0.0061846609343111,0.00471950088608574
137,0,0.0157991035954118,0.0428343125347671,0.0729811637399754,0.0561685917333482,0.027335746842168,0.0307451792179785,0.0443582376612671,0.0191238098387991,0.0756229535092252,0.0380972339433748,0.0357283444465016,0.0238960672895424,0.00658595078148145,0.0135044864509968
138,0,0.0514982066762212,0.0284853479108641,0.0764705211275694,0.0660039756602332,0.0630525095521561,0.0358801137726318,0.172230569537823,0.0879878956494856,0.122093180116226,0.131256924359791,0.150279976073124,0.0154553920694944,0.011363968256649,0.0233268961870161
139,0,0.0440686884811786,0.0388166626269357,0.0257801529809463,0.0890463805138824,0.0320388673318943,0,0.0371475376699888,0.0546498820763394,0.0186119005334675,0.142853628487003,0.191005861401914,0.0627451362834246,0.0256514036793455,0.026617950391347
140,0,0.051135435765944,0.0141488974630664,0.0199045136461702,0.0952210614717498,0.035282611414828,0.00394832081462862,0.0219858910788956,0.0325074772791708,0.00326931565507342,0.156303304014729,0.193735707102158,0.0816715324733062,0.0171444518679174,0.00808264118259362
141,0,0.00494972344589545,0.021831806244536,0.0859842756951426,0.0505002272115884,0.020935414787133,0.0100529632126136,0.0505594686496511,0.029910488050056,0.0468911763600182,0.0915116981551339,0.222380111745347,0.165486106725219,0.120289884775253,0.187882287780118
143,0,0.00951659431662823,0.0271004225504775,0.107049045969919,0.0689898521857809,0.0564530616763921,0.0194147184736829,0.0611686591366163,0.0247052580754404,0.0189648536932852,0.0360232789481654,0.142180527429091,0.114902714232496,0.0961557759648459,0.176076766944693
144,0,0.000889096711825436,0.0163226728559722,0.0642080500081714,0.0251556476099071,0.0308810276217746,0.0295429865385357,0.0555356342800308,0.0645293711514382,0.0723007462014121,0.128193024947845,0.264859027690022,0.298966174177148,0.241837811214213,0.379785793266363
145,0,0.00957837467915489,0.0416128578594833,0.090302399132457,0.057217952293677,0.0615317755608136,0.045945179216878,0.0435592391986421,0.0296308898562395,0.0314912194153701,0.0425559833910304,0.160521985441923,0.187984364048875,0.178182747433806,0.24682957344538
146,0,0.0461616412405823,0.00597308478820564,0.00396672914191429,0.0135320748816811,0.00684572140644747,0.0107128698260655,0.0345689237581573,0.0501473236271147,0.0129050049132223,0.027069403743069,0.0325878688244961,0.0109244083508693,0.0147399856021778,0.00860164405614746
147,0,0.0274419655608216,0.0121518078273468,0.0139737309007962,0.0215446034919166,0.0125133411914225,0.0174367085683469,0.0539518195934111,0.0502734424906993,0.0311857950469401,0.0878259256847748,0.0347816505702458,0.00996902145989238,0.022165034454304,0.0174552757282962
148,0,0.00894139673174598,0.00120264177040487,0.00432767975212763,0.00816511603293686,0.00324611736285514,0.00371380044679576,0.011158044650281,0.0107439649754377,0.0248140011715529,0.0520919484675427,0.039539757491065,0.0380463230821958,0.00438597589535693,0
149,0,0,0,0.000152743167755319,0.000152743167755319,0,0,0,0,0,0,5.1069144234301e-07,1.02138288468602e-06,0,0
150,0,0.00605981056595807,0.0102661752132353,0.0359026427901509,0.053835838790992,0.0148767976489534,0.0354497110860648,0.0918203167137059,0.0735844392340669,0.109419363536814,0.176220314999258,0.152668713489028,0.128325246765197,0.0211951827937692,0.004980978635415
151,0,0.0497835139335954,0.0112253856767158,0.0193322265638731,0.0149003729023957,0.00294039003469845,0.0136633327722961,0.144668195149087,0.120383077046309,0.128432061511778,0.190519460369425,0.0916118513471707,0.00140708035771883,0.0203284523225661,0.0048366680748876
152,0,0.0609082836360914,0.0298197762442645,0.0674505909050336,0.0288726502190445,0.0142048632202558,0.0170560931257522,0.111685529605664,0.0696088918610424,0.0803185286305772,0.153768216005293,0.0965639989365339,0.00927999075478899,0.0208815470006488,0.0162675317898214
153,0,0.0330604452539563,0.00185876649378984,0.00608513611475994,0.0131842312887378,0.0102443475665148,0.0242310549122007,0.107240167371155,0.113483561335672,0.0735234018894704,0.095046074163576,0.0226542386869603,0.00164606034964891,0.00383436754129866,0.00140770195241362
154,0,0.018000006635162,0,0,0.000301758979135834,0,0.0335981274104763,0.20520796700637,0.201816060793063,0.0903263499789162,0.116392688000083,0.0148247002621729,0,0,0
155,0,0.0218029822397125,0,0.001469491387685,0.000844477731813991,0.000177264517653424,0.0185790640031021,0.175806156975901,0.172419159376486,0.10924089138133,0.161087772361202,0.050843977862926,0,0.00773835650728635,0.00213393422093528
156,0,0.00694671763003309,0.00689082317563969,0.0183542551041243,6.42348478839791e-05,0,0,0,0,0,0.00329546880670669,0.00100305894293493,2.98595275673016e-05,0.00134377090705387,2.23946448551151e-05
157,0,0,0,0.00164139147423688,0.00164139147423688,0.000547130511454791,0,0,0,0,4.92354135018635e-05,0.000880221540419167,0.00737021289966773,0.0209310270154989,0
158,0,3.07269707757825e-05,0.000670483460217432,0.00310660158155021,0.00248634941098006,0.00191085243933517,0.000942868392341983,0.0028426334285045,0.00139008274879203,0.0317954509335166,0.0367372875934376,0.0617074299016098,0.0791088002683151,0.073500096849698,0.00420618091528381
159,0,0.00161234449201315,0.000857596089700989,0,0.000919344570566391,6.68360335116509e-05,6.68360335116509e-05,0.00924521893527927,0.0473751758378605,0.0495266639674638,0.376032325170412,0.422837098426457,0.258308964722769,0.113890296887464,0.111089035061036
161,0,0.045929385486776,0.0369574772194059,0.0668838828026002,0.0476809647339073,0.0169406347484398,0.00776499001574129,0.0720157984271048,0.038357798747154,0.0669025077669767,0.11769346721829,0.0796236703745083,0.000101186932873539,0.0200155367958676,0.0106157703478331
162,0,0.0519863596564626,0.0330017246507197,0.0523725727608918,0.0708298641610446,0.059737916708391,0.067404787359585,0.116034131071583,0.122039904660098,0.0825767525389656,0.144093182728111,0.200207444034306,0.230983317537892,0.353213998620802,0.354106437022022
163,0,0.0144827484818488,0.0608645190617744,0.0798571286478377,0.0824108223990664,0.0945095882036712,0.109216575901423,0.140620956435202,0.215629866112084,0.232651174410363,0.338924263984616,0.424840019068246,0.325257970070416,0.264383572674661,0.266938788188761
164,0,0.0245731694213413,0.0306525821917523,0.0731304236336603,0.0283093860976898,0.0115261959583459,0.0163041981217339,0.159209638221831,0.142895173287481,0.140289061052268,0.450617651612729,0.481226277711385,0.353040588407262,0.29190508255656,0.327689366417897
166,0,0.0410370643870388,0.037298243590031,0.0546904849626418,0.116727901455867,0.069101115994396,0.0310977048763064,0.1016060313659,0.129275313826387,0.11106744764732,0.352929318149595,0.426702310477168,0.28404214691231,0.196701731619355,0.138847424749636
167,0,0.0123929636199633,0.0338274502915272,0.0280065095623041,0.0809275257158363,0.00658819030665117,0,0.00226561608783322,0.00647176285985143,0.00301756640957588,0.0186778783968928,0.0297247100895629,0.00181053973962756,0,0
168,0,0.0149436789502773,0.059984232782905,0.0506013471877807,0.0763728260446608,0.00475043099990194,0,0,0.000161495259393344,0.000161495259393344,0.000353234806106956,0.000482407924717537,0,0,0
169,0,0.0208025127002117,0.11237730573318,0.113738222681462,0.125982745036564,0.0501184696962373,0,0,0.000863168474057243,0.00479688451010936,0.0112881166913734,0.0309741656877502,0.00939986727345352,0,0.00074874897483994
171,0,0.0103970883968076,0.0111679508907004,0.0118426508250405,0.0177338397867086,0.00360994598125539,0.00684568736390543,0.0287843686765692,0.0352210951273549,0.0197969412834445,0.0525382602726388,0.0387839495057813,0.00918521615482028,0.00996314086175413,0.00699899051936036
172,0,0.0222518361452438,0.0592934778712946,0.0835188029615066,0.0596152216268545,0.070667407876068,0.100377834950821,0.111600697147329,0.0834904802414898,0.0492292970060097,0.0670591923947975,0.100854730290994,0.134445158062419,0.211532810543825,0.268408761626979
173,0,0.0188989466209693,0.00873810526487442,0.0145106190202537,0.0352990126359521,0.0161243768822365,0.0269935450740927,0.0318940158769168,0.0260805434290651,0.00727716512244891,0.0173545995018631,0.0161207047785426,0.0423843540669693,0.133269299238196,0.119869701801685
174,0,0,0.00187437413610231,1.38016256681448e-05,0,0.000996742061951502,0.00635990256946182,0.0310583837865898,0.0736405585506705,0.112393064310536,0.106008016478999,0.210853106528338,0.179358175238916,0.188062651870209,0.210666122438571
175,0,0,0.00383799209129014,0.00486918536401074,0.00437132701491624,0.0117875459284041,0.0125944505479655,0.032910752304255,0.0391023644056901,0.0440873305939467,0.0641337732807712,0.160535568266231,0.0850551055538033,0.0998986772389158,0.130549472003903
176,0,0,0.00662849778252964,0.0111480245286427,0.012517345284824,0.0453542736792886,0.0578125212103896,0.0785789157714364,0.0655508917813811,0.0820749646862478,0.116596048059172,0.255103879427821,0.146509622903426,0.171868159809931,0.201778022290246
177,0,2.5910829317413e-05,0.0413946317632098,0.0861368496153255,0.058911972040176,0.0750243437534792,0.120340994238465,0.118675760382317,0.129971958476364,0.152653187038226,0.229660171653034,0.366197518427828,0.283268522626124,0.303879894031447,0.323136727952818
178,0,0,0,0,0,0,0,0,0,0.000246692230026634,0.00770331381934671,0.0574834781106083,0.0283249223618814,0.0753919378783591,0.0762418615901585
179,0,0.000397752543502183,0.032311782958293,0.0572957440998782,0.0181403815751857,0.0243959207720376,0.0759710812398714,0.0442539406240963,0.104545085465232,0.141119328577056,0.225185597815603,0.308648418378117,0.300675244539247,0.233247944081707,0.319348766930573
180,0,0.01224097362093,0.0510224850452248,0.130591612643001,0.0978328029016584,0.0695322895443737,0.0495272761167826,0.0827286681331376,0.0591269443276573,0.0895963497109213,0.144229733374537,0.267492631203097,0.233271619553932,0.213180066200942,0.265844556992646
181,0,0.0327406794737381,0.0584603737860199,0.0907215033972964,0.0741803508251386,0.070421204227836,0.0212247175862395,0.046151591442804,0.032286080870446,0.0169300050956436,0.0278158460629354,0.0876153785367144,0.0896083229968633,0.097564709456643,0.189754119582589
182,0,0.00299552751533105,0.0669434837612197,0.115924362972793,0.066159320423871,0.0683783114048838,0.137960296486061,0.11329727685763,0.159967029013402,0.160020230951649,0.23743267418019,0.337463044682657,0.277184883074629,0.204555688041063,0.346073399884094
183,0,0.00131365648982788,0.0535852393242805,0.0892383639550972,0.0683317077353117,0.0448345613344612,0.0997983616143133,0.056454919760958,0.083649384975401,0.0522590868925149,0.149460781751976,0.245212835941958,0.254601667179389,0.148498677126406,0.333922039529543
184,0,0.00369710522870537,0.0655713456484404,0.172757264362767,0.101155454411659,0.104963269621226,0.20289409841709,0.168249468698265,0.117448767047491,0.143651911655944,0.21300553286023,0.366395471818599,0.325111875985407,0.371198881507339,0.463643163219591
185,0,0,0.132473744589127,0.216595614066153,0.132473744589127,0.134345430080876,0.336487477908105,0.200270347708573,0.234168656307495,0.234168656307495,0.36913798191796,0.322033911943436,0.240407608860841,0.205885404458075,0.424976613623964
186,0,0,0.0739865463100567,0.236203060459057,0.0906549717464725,0.0789480507995202,0.209691261327618,0.101806406631434,0.0213810583215759,0.0692739123739998,0.150117363345325,0.246432679444184,0.208632064909951,0.16073921084243,0.195167107103463
187,0,0,0.139600048181258,0.282315744004471,0.201742727391267,0.194483375029497,0.329661934268721,0.209299230495107,0.0900135309451504,0.150094710744154,0.259916766967556,0.348273511312605,0.275705282148873,0.279009708253674,0.33674514373321
188,0,0,0.101694911718369,0.186440676450729,0.135593220591545,0.135593220591545,0.305084735155106,0.0677966102957726,0.0169491525739431,0.0338983051478863,0.186440676450729,0.254237294197083,0.220338985323906,0.220338985323906,0.338983058929443
189,0,0,0,0,0,0,0.0157665405715402,0.0248784675740381,0.0410036675787531,0.0476582837694537,0.0710269827922992,0.126425554220583,0.0900408584871674,0.112568643506566,0.0867789801485008
190,0,0,0.00404661892332343,0,0,0,0,0,0,0,0,0.0631095291055494,0.000259356786324821,0,0
191,0,0.00245796432030216,0.0151404428461021,0.000730672552047301,6.80750842639176e-05,0.000264131320390483,1.36150165535362e-05,0.000305793271792423,0.00142685376617171,0.00252758240876348,0.0479682443614172,0.158460731352679,0.0467100351062395,0.0176510518889982,0.00655989654912697
192,0,0.000691279636701608,0.0582467081908733,0,0,0,0,0,0,0,0,0.141251467663536,0.00207383883413591,0,0
193,0,0.0232422554539207,0.0248125051648442,0.0188482036092792,0.0300099807244492,0.0240793179023051,0.00724839936861025,0.0643827664622048,0.0663315027765678,0.153475149002046,0.299110029269285,0.320419168864962,0.112673712706721,0.033339371116807,7.93851536884653e-05
194,0,0.0664699000952096,0.0909821898767395,0.103775794939884,0.126678003074262,0.0653524783589924,0.0197136263158443,0.0722305366693404,0.0471328849991042,0.120121772546961,0.184902655198389,0.212882443628647,0.0846243190206245,0.0329855847528539,0.00514113634643956
195,0,0.01808404100163,0.0696054204982656,0.020614783578379,0.00942034484943298,0,0,0,0,3.40390324432389e-05,0.0110805522082779,0.020431379397799,0.0464782682590991,0.0265513780482249,0.00469840273855273
196,0,0.0427287923926609,0.0784077139875968,0.0362201716465834,0.0342811359511714,0.0110605837349476,0,0,0.000530481865817437,0.00327262363414792,0.018708805666849,0.0269534220681339,0.0523175997614919,0.0221832454984064,0.00585683614217251
197,0,0.0109691021775523,0,0,0,0,0,0,0,0,0.0123038523253551,0.0239346512202002,0.0760693734815651,0.0285892424713252,0
198,0,0.0118353514762594,0.102587989961812,0.0594737576760414,0.019115515112561,0.0111809366963926,0,0,0,0.027106054661018,0.0599651249712372,0.0815122246107096,0.0964512287293012,0.0822477780440505,0.0210875876950609
199,0,0.0104472018815549,0.017567446679091,0.00981382752221987,0.0176648885046348,0.0157021236904315,0,0.00196276546130393,0.00588829616821161,0.0137393580134273,0.0235531846728464,0.0363517625063727,0.0564097874185264,0.0674973221049687,0.0469451269051888
200,0,0.0597761848668576,0.00258605954149837,0.00206312799533984,0.00335245158117054,0.00075910001896302,0,0.0111015076633952,0.00931574988307828,0.0188662282066486,0.0655955915589584,0.146243577658672,0.078094334832848,0.127333296463256,0.0800878715354462
202,0,0.0323413866437622,0.0192059261251351,0.000451085808406125,0.00090217161681225,0,0,0,0,0,0.00429099973203043,0.00713504073776299,0.00299146917397295,0.00336101718731297,0.00140429493470617
203,0,0.00471655672584408,0.00366679509532062,0.000810501991119349,0.000829499326201217,3.99324502888927e-06,0,0.00179250527332329,4.76654014680232e-05,3.33223180150233e-06,0.00345947231099465,0.00645911481201468,0.00135878995850836,0.000909744552735235,0.000664291251268424
204,0,0.00228223255844074,0,0,0,0,0,0,0,0,0,9.69746432005961e-05,0,0,0
205,0,0.0386247876143711,0.0194304114617712,0.00209754559933907,0.000408161789264366,0.000147910368836173,0,0,5.26135823186386e-05,0,0.00055644962362745,0.00465206289648515,0.000520677037913313,0,0
206,0,0.0645274053410983,0.0928209774495079,0.0820434225241546,0.0532528433533915,0.0318972877932248,0.00488916006730333,0.0103074286197658,0.00588697427506338,0.033400472204679,0.0443748076717311,0.0613159257528819,0.0378257201182418,0.0310400821768911,0.0169562272805365
207,0,0.0506843067844319,0.0570885268128182,0.0449733101207468,0.0122311407286785,0.00151764486867157,0.000638334757883157,0.00530893577353317,0.00291755450832022,0.0134592067951482,0.0532654452720634,0.0526466068475731,0.0235439784289678,0.0194869172389286,0.016553192434588
208,0,0.00872516859653256,0.114589026518246,0.203503738688205,0.274535258550958,0.282759258383384,0.192090392763656,0.182841265138479,0.136982864109419,0.252505930741468,0.260069251621282,0.305927652925734,0.296040635515926,0.275970471862663,0.144113354384899
209,0,0.00874324689145234,0.015894826265718,0.009382726438348,0.015573364617167,0.0086172067701647,0.00718041761270453,0.0161817157326966,0.0342884185281088,0.0386526457104359,0.107713677476965,0.150761814611015,0.169288197834508,0.160675231864339,0.199312152539019
210,0,0.0210258690842637,0.042030058763535,0.0361829186933351,0.0464477916276141,0.0461362948047877,0.0539697167866912,0.103734008464855,0.146275694209307,0.160417293399091,0.294846010137624,0.336115786910938,0.248913860944359,0.208387755462904,0.235755791454482
212,0,0.00773977429677865,0.0176113589444274,0.00893228794488021,0.00532796844073619,0.00804243589722878,0.00138498774183846,0.0093561826867396,0.0125247340763752,0.0798559203898471,0.0503545251589534,0.092432400530396,0.169443609742679,0.219396933380649,0.0286860254256623
214,0,0.063281570481724,0.0865409807933647,0.0811238341062619,0.0923610926651337,0.125139397018105,0.0567476547207767,0.139495448651905,0.152697919096855,0.0617245189174949,0.0633721746635224,0.319215617605865,0.183417811760927,0.143172562576049,0.18289731480877
215,0,0,0.0508474558591843,0,0,0,0,0,0,0,0.101694911718369,0.440677970647812,0.322033911943436,0.288135588169098,0.288135588169098
216,0,0.025547030799046,0.0299158164329191,0.0287290791469282,0.0236328848581448,0.0131591768226774,0.0069260681608068,0.0117843431908898,0.00505548773015792,0.0331577194472882,0.0476462633067266,0.0282604332486264,0.019372701061305,0.0186423454052566,0.0158482973490651
218,0,0.0129474013444533,0.0561052076996909,0.108736604691366,0.0840721129488637,0.093602088953446,0.0888134931930378,0.0880551497597026,0.0844496648697588,0.0915020795329533,0.100254542594425,0.216014181131547,0.208211525788048,0.210011732261514,0.27801124862114
219,0,0,0.00162374873840863,0.074445218589031,0.11148301211247,0.141809788003489,0.168554237053713,0.19058705398506,0.236072422781064,0.214309629999829,0.213749176908264,0.33952789601583,0.325490212180725,0.286552646011483,0.367923698396679
220,0,0.0346195444147638,0,0,0.0550546953718819,0.0217574228076859,0,0.0326361330160012,0.0217574228076859,0,0.165524698318319,0.328885685256187,0.212164924446995,0.143046035200146,0.160716430251057
221,0,0.0253533250342015,0,0,0.016258928298557,0.0039039097148649,0,0.00585586435778519,0.0039039097148649,0,0.143903520668848,0.278944564620065,0.208641056702607,0.120946654624233,0.14314979845532
222,0,0,0.00335595108125017,0.00243332473391251,0.00117248228245767,0.00473550627244371,0.0182971022511663,0.0278677488526464,0.0413233514508337,0.0554383298168936,0.0837568415150409,0.177062938816817,0.133279570930322,0.156541414131057,0.177860300897589
223,0,0.0097244770372897,0.0662906738775172,0.0790944176013612,0.0756584690778879,0.0877751340485938,0.0970819910560278,0.0904963084798695,0.114363730177566,0.135246846094683,0.150480079720053,0.266295609992606,0.247017424493753,0.236686842481715,0.278548164250992
224,0,0.0308434241143007,0.0209218120505587,0.0475876119322012,0.0465956557888805,0.0421206745243231,0.0552166173162324,0.118563465474446,0.113020874658339,0.0686757571991708,0.106770268074989,0.155575919126594,0.108557896084261,0.145675804289421,0.15724799426998
227,0,0,0,0,0,0,4.00689186145228e-05,0.00903554114757489,0.0285741466121752,0.0530412304204125,0.12441399220342,0.262872141079171,0.258394440900244,0.186751215817763,0.152647549867736
228,0,0,0.00198064809772132,0,0,0,0,0.000567364252323969,0.00170209269462081,0.00312050335660628,0.0749348040304313,0.224708714476034,0.225486277295928,0.141531747216887,0.116971024229633
231,0,0.000154812209737028,0,0,0,0,0,0,0,0,0.00297744343768894,0.00319351227399569,0.000370881049226118,0.000986788603996757,0
232,0,0,0.101694911718369,0.254237294197083,0.135593220591545,0.152542367577553,0.27118644118309,0.237288132309914,0.118644066154957,0.152542367577553,0.186440676450729,0.27118644118309,0.203389823436737,0.152542367577553,0.186440676450729
237,0,0.00757022674723471,0,0,0,0,0,0,0,0,0.0273080632165739,0.0318594077529026,0.00910268807230784,0.0202179646923947,0
244,0,0.0258241269550667,0.0287848861954014,0.00318176926856193,0.0471053721878767,0.0087649565011714,0,0.0341636149668148,0.0671141062003108,0.00845583391517583,0.213710136098509,0.244108784944568,0.0577513512444264,0.0201922595173216,0.0211317963436707
245,0,0.0219731829034451,0.0309025685625167,0.0138199756061518,0.0621898879495416,0.0207299626498472,0,0.0138199756061518,0.0342341301103145,0,0.207272944919371,0.231932726467615,0.0665734067902393,0.00659417889801094,0.00659417889801094
247,0,0.0835425613943303,0.130558430704715,0.0872744575100568,0.0240663586779532,0.00476122583760576,0,0,0,0.0068077125609881,0.0209117214257977,0.0743017834520793,0.0434224949085978,0.0289829114288695,0.0193845354376768
248,0,0.045963775592143,0,0,0.0802464039823033,0.0276429445703152,0,0.0463480959473085,0.0348856647595309,0,0.204927106232278,0.348470765667057,0.210737225104009,0.140197248328489,0.172723876933371
249,0,0.046399712087612,0,0,0.0770898116697872,0.0299609580110375,0,0.0456705737289363,0.0328775114457403,0,0.191796524535411,0.337703746676119,0.209037340387824,0.138542911603808,0.170472546612081
250,0,0.0141742964081624,0.0286650804205555,0.000409433923069014,0.0669859770675608,0.0159902770320988,0,0.0760682337248537,0.119066441358718,0.0265926149949549,0.27018991967514,0.296276032681575,0.0862864326353634,0.0330229636346894,0.0336106422146637
260,0,0.000231994863721447,0.101308938397999,0.106155971993257,0.0644379178230721,0.0565199836793133,0.0736378963896361,0.00969542123539086,0.0058351395112601,0.00762392592478994,0.00467165104862833,0.212660601276607,0.226281162668691,0.156261367222953,0.19423872243355
261,0,0.0127779894934504,0.0689046138151923,0.155196227333454,0.120595512882171,0.128492391378811,0.148060134998612,0.138590181447745,0.13433627253079,0.177773331375496,0.183449774175662,0.282021005716061,0.255870316140586,0.258443506299331,0.281059368472037
262,0,0.007505496603865,0.0396110315269408,0.109540789693517,0.0742972274565791,0.0736758918996959,0.0637068626293673,0.0592881515554776,0.0468532460423324,0.0506640882295005,0.0703406999443957,0.153694435702844,0.151567189478184,0.131094822653424,0.231240527794153
263,0,0.0441807301455039,0.064476692860663,0.0835535828754814,0.108848878863186,0.0731113519747095,0.0382179634692516,0.0765565264456504,0.109446551309138,0.103717081447506,0.226023499264344,0.306071922626593,0.22602633531006,0.163587936350381,0.161664001279228
264,0,0.0506854755469263,0.0547571485432833,0.0507068222122327,0.067580934037203,0.0359922363087946,0.0117061563645217,0.0326429946560108,0.0473135761738251,0.0557468673522694,0.145780268617673,0.194516515247755,0.144767552714377,0.103390246657207,0.0905708550289982
266,0,0.0283612524577589,0.0340395639911295,0.0511263197534166,0.0405563590459225,0.0393338856492957,0.0480968929412378,0.0770725986856206,0.0733981157662131,0.0552622214940766,0.0820956235998377,0.0894281304111103,0.0702483718732996,0.11793578315333,0.125779013570045
267,0,0.0549808621252279,0.0380280492797402,0.0486839230822886,0.0530096059695307,0.0473617385269442,0.0503640493581863,0.0840250346598697,0.0769164964185408,0.0537227571933937,0.105489729395117,0.119401043055366,0.0675477101911879,0.142449949702299,0.116834614189914
269,0,0.028044729444665,0.011208728216245,0.0109617113537405,0.0162011955670882,0.01721480013566,0.02345973271198,0.059265183933232,0.0638455529936689,0.0410768344394984,0.0498815543425443,0.039828462281934,0.0166224865471437,0.0454692112432139,0.0375387885778642
270,0,0.0711531604155328,0.0462748080490551,0.0716832135006785,0.0962255545296075,0.07929446476788,0.104384444925072,0.144542290815103,0.134755728487691,0.0861569339559887,0.107886296454403,0.0798195704193869,0.0774586608409668,0.151641853845637,0.157015341715041
272,0,0.0179479744686786,0.0571321993568783,0.0895583116507694,0.0891959129295637,0.0943441634169469,0.110146365135837,0.165316137439991,0.19845178935329,0.227576915590266,0.321862916748359,0.37943028521862,0.316652609820847,0.285954515401399,0.30974853686586
273,0,0.0148507113289495,0.0551484015598506,0.0953386517191505,0.144857991797169,0.152710522739106,0.177080637132582,0.232608949675259,0.268707881484369,0.272482196465762,0.351914496722089,0.459946217761881,0.439749836283351,0.460640697716282,0.486749193787245
274,0,0.0248859398504225,0.0393085974261623,0.0353363282104065,0.0250373219558839,0.0135640668669616,0.00772192262989038,0.0240703170730235,0.0283713180597275,0.0493789294399248,0.148129014051947,0.154522860286688,0.0720220258400432,0.0554196348742328,0.024252550665303
275,0,0.0137548961615879,0.024924505535501,0.0373456090394158,0.0372346861988828,0.0281784775507712,0.0378492042235861,0.0855567438166253,0.114355925259348,0.105693079024226,0.177978172088943,0.179210809759975,0.107922964643709,0.0704027014021665,0.0836381751614219
276,0,0.0507832858585962,0.0364522970533807,0.0519813458386682,0.0951944396941031,0.0809483749423626,0.111276774108024,0.126989385590892,0.127354517810755,0.0780084517793151,0.117469680352991,0.148699510719594,0.193348273594317,0.268800995060157,0.2779489053512
277,0,0.0276388184662722,0.0324468962472441,0.042368080221879,0.0602008752207761,0.0607176191558955,0.0620567125190421,0.0871830926901929,0.0783596817208526,0.0409187840099082,0.0661169077054447,0.0796899845565414,0.0746688621114434,0.127222485696702,0.136685397298425
248100,0,0.00743100270463606,0.0116196875816779,0.000630970884023483,0.000782858875674812,0.00231014088683374,0.00684671341180302,0.00896637410121323,0.012483753028034,0.019013193317029,0.0107562478625605,0.0671007672637185,0.117000897172607,0.168704598747879,0.271197411561242
248200,0,0.000553749930272012,0.00672892775555124,0.0245436842348155,0.0156494858695891,0.0332684448065022,0.0606337907987956,0.0844628311507697,0.0531190217237848,0.100331164331988,0.0945653124194555,0.153129103450726,0.20195174219716,0.306687101475311,0.398903118604125
248300,0,0.0197821858066155,0.0725394524531749,0.12629298868064,0.112728183824635,0.196502254294248,0.240031806340768,0.260855470619788,0.264872803444099,0.307296997430893,0.305991127983775,0.340495900530328,0.323835509032527,0.384264117885441,0.4185972723978
