iucn_sid,kingdom,phylum,class,order,family,genus,sciname,population,category
49381365,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis arcanus,NA,EN
49416876,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Aciagrion,Aciagrion dondoense,NA,LC
49437996,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Enneanectes,Enneanectes matador,NA,LC
49438010,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Enneanectes,Enneanectes wilki,NA,DD
49438012,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Enneanectes,Enneanectes deloachorum,NA,LC
49453874,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis calcaratus,NA,LC
49454271,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis entingae,NA,LC
49454520,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis brachychir,NA,VU
49459837,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis fayi,NA,VU
49460189,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis boehmei,NA,EN
49460407,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis haingana,NA,EN
49541460,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis luciae,NA,LC
49541778,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis miadana,NA,EN
49542051,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis narinsi,NA,EN
49542471,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis obscurus,NA,NT
49542645,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis goudotii,NA,LC
49543215,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis piperatus,NA,EN
49543547,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis popi,NA,VU
49543682,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis praedictus,NA,LC
49543954,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis quasiboehmei,NA,NT
49545046,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis roseipalmatus,NA,LC
49545913,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis madagascariensis,NA,LC
49545926,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis sandrae,NA,EN
49546174,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis elenae,NA,NT
49546338,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis spinophis,NA,VU
49546770,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis tsilomaro,NA,CR
49546929,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,Boophis ulftunni,NA,VU
49562307,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Gephyromantis,Gephyromantis atsingy,NA,EN
49563132,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Gephyromantis,Gephyromantis hintelmannae,NA,EN
49563555,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Gephyromantis,Gephyromantis mafy,NA,CR
49564032,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Gephyromantis,Gephyromantis ranjomavo,NA,EN
49565720,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Gephyromantis,Gephyromantis tahotra,NA,VU
49566762,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Gephyromantis,Gephyromantis verrucosus,NA,LC
49569428,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Gephyromantis,Gephyromantis boulengeri,NA,LC
49569666,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Guibemantis,Guibemantis annulatus,NA,EN
49569966,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Guibemantis,Guibemantis wattersoni,NA,EN
49570548,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Mantidactylus,Mantidactylus paidroa,NA,EN
49570575,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Cophyla,Cophyla olgae,NA,EN
49570767,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Cophyla,Cophyla rava,NA,EN
49581234,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,Rhombophryne mangabensis,NA,VU
49581455,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Plethodontohyla,Plethodontohyla matavy,NA,CR
49581681,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Spinomantis,Spinomantis nussbaumi,NA,CR
49582559,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Spinomantis,Spinomantis tavaratra,NA,VU
49583046,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,Rhombophryne be,NA,EN
49583995,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,Rhombophryne hara,NA,CR
49584796,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,Rhombophryne madagascariensis,NA,EN
49585165,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,Rhombophryne megsoni,NA,DD
49585498,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,Rhombophryne staffordi,NA,VU
49677201,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Crenidens,Crenidens indicus,NA,LC
49697894,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,PAMPHAGIDAE,Purpuraria,Purpuraria erna,NA,EN
49829495,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CURIMATIDAE,Cyphocharax,Cyphocharax derhami,NA,LC
49829508,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Apistogramma,Apistogramma panduro,NA,LC
49829510,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Microgenys,Microgenys lativirgata,NA,DD
49829511,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Acestrocephalus,Acestrocephalus boehlkei,NA,LC
49829513,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CRENUCHIDAE,Characidium,Characidium heinianum,NA,DD
49829514,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Priapichthys,Priapichthys caliensis,NA,DD
49829515,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Otocinclus,Otocinclus cocama,NA,EN
49829518,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,HEPTAPTERIDAE,Cetopsorhamdia,Cetopsorhamdia boquillae,NA,LC
49829519,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Hyphessobrycon,Hyphessobrycon loretoensis,NA,LC
49829522,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Aphyolebias,Aphyolebias peruensis,NA,DD
49829529,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Crossoloricaria,Crossoloricaria rhami,NA,LC
49829531,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus chapmani,NA,LC
49829533,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Dolichancistrus,Dolichancistrus atratoensis,NA,DD
49829536,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Chaetostoma,Chaetostoma vagum,NA,DD
49829537,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,HEPTAPTERIDAE,Pimelodella,Pimelodella modestus,NA,LC
49829543,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Moenkhausia,Moenkhausia ovalis,NA,LC
49829547,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus sericeus,NA,LC
49829554,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus greeni,NA,DD
49829556,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Otocinclus,Otocinclus macrospilus,NA,LC
49829560,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,PRISTIGASTERIDAE,Pristigaster,Pristigaster whiteheadi,NA,LC
49829563,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,HEPTAPTERIDAE,Pimelodella,Pimelodella ophthalmica,NA,DD
49829565,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon medemi,NA,DD
49829567,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Gephyrocharax,Gephyrocharax chocoensis,NA,LC
49829570,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Cynodonichthys,Cynodonichthys magdalenae,NA,LC
49829571,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Hypostomus,Hypostomus fonchii,NA,LC
49829572,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Attonitus,Attonitus ephimeros,NA,LC
49829574,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Crossoloricaria,Crossoloricaria bahuaja,NA,LC
49829575,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,HEPTAPTERIDAE,Pimelodella,Pimelodella eutaenia,NA,LC
49829578,ANIMALIA,CHORDATA,ACTINOPTERYGII,GYMNOTIFORMES,APTERONOTIDAE,Apteronotus,Apteronotus magdalenensis,NA,LC
49829580,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Apistogramma,Apistogramma pantalone,NA,DD
49829582,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,IGUANODECTIDAE,Piabucus,Piabucus caudomaculatus,NA,LC
49829585,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Cichlasoma,Cichlasoma microlepis,NA,NT
49829590,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus supramollis,NA,VU
49829591,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina eurhinus,NA,LC
49829592,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Moema,Moema ortegai,NA,LC
49829595,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Trigonectes,Trigonectes rogoaguae,NA,LC
49829600,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Dolichancistrus,Dolichancistrus carnegiei,NA,LC
49829607,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus ventralis,NA,VU
49829608,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Ceratobranchia,Ceratobranchia obtusirostris,NA,LC
49829611,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Sturisomatichthys,Sturisomatichthys aureus,NA,DD
49829612,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Creagrutus,Creagrutus magdalenae,NA,LC
49829620,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Astyanacinus,Astyanacinus multidens,NA,LC
49829628,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Lipopterichthys,Lipopterichthys carrioni,NA,DD
49829629,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AUCHENIPTERIDAE,Liosomadoras,Liosomadoras morrowi,NA,LC
49829632,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon rubricauda,NA,LC
49829633,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina labiosa,NA,LC
49829635,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Corydoras,Corydoras geryi,NA,LC
49829637,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus marcapatae,NA,EN
49829642,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Hemibrycon,Hemibrycon boquiae,NA,LC
49829644,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Chaetostoma,Chaetostoma dermorhynchum,NA,DD
49829652,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,PRISTIGASTERIDAE,Pristigaster,Pristigaster cayana,NA,LC
49829656,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Crenicichla,Crenicichla anthurus,NA,LC
49829658,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus miraensis,NA,DD
49829660,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Panaque,Panaque cochliodon,NA,NT
49829661,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Chaetostoma,Chaetostoma alternifasciatum,NA,DD
49829662,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,TRICHOMYCTERIDAE,Trichomycterus,Trichomycterus taenia,NA,LC
49829664,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus occloi,NA,LC
49829665,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Aphyolebias,Aphyolebias rubrocaudatus,NA,LC
49829666,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides ophiomimus,NA,LC
49829670,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Rineloricaria,Rineloricaria sneiderni,NA,DD
49829671,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CURIMATIDAE,Cyphocharax,Cyphocharax pantostictos,NA,LC
49829673,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina ortegai,NA,DD
49829676,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Corydoras,Corydoras paragua,NA,DD
49829678,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Corydoras,Corydoras ortegai,NA,LC
49829679,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus frenatus,NA,DD
49829682,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Corydoras,Corydoras napoensis,NA,LC
49829689,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Aphyolebias,Aphyolebias obliquus,NA,VU
49829697,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Callichthys,Callichthys fabricioi,NA,VU
49829699,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Grundulus,Grundulus cochae,NA,NT
49829702,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconacidnus,Bryconacidnus ellisi,NA,LC
49829706,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus micrescens,NA,LC
49829707,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina robusta,NA,DD
49829708,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Brachychalcinus,Brachychalcinus nummus,NA,LC
49829709,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus prenadillus,NA,NT
49829710,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus malacops,NA,LC
49829713,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus boulengeri,NA,DD
49829715,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Cichlasoma,Cichlasoma ornatum,NA,LC
49829716,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus stuebeli,NA,DD
49829718,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Corydoras,Corydoras zygatus,NA,LC
49829720,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina apoparuana,NA,LC
49829724,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,PRISTIGASTERIDAE,Pellona,Pellona castelnaeana,NA,LC
49829726,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus fissidens,NA,NT
49829728,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus formosus,NA,CR
49829729,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,PIMELODIDAE,Megalonema,Megalonema xanthum,NA,LC
49829730,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Creagrutus,Creagrutus amoenus,NA,LC
49829733,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Chaetostoma,Chaetostoma marginatum,NA,LC
49829734,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Spatuloricaria,Spatuloricaria atratoensis,NA,DD
49829738,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Neoheterandria,Neoheterandria elegans,NA,DD
49829741,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus unifasciatus,NA,LC
49829743,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,TRICHOMYCTERIDAE,Trichomycterus,Trichomycterus latistriatus,NA,LC
49829744,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Astyanax,Astyanax orthodus,NA,LC
49829750,ANIMALIA,CHORDATA,ACTINOPTERYGII,GYMNOTIFORMES,APTERONOTIDAE,Apteronotus,Apteronotus spurrellii,NA,VU
49829753,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASTROBLEPIDAE,Astroblepus,Astroblepus rosei,NA,DD
49829755,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CURIMATIDAE,Pseudocurimata,Pseudocurimata patiae,NA,EN
49829756,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon fowleri,NA,VU
49829757,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus variolus,NA,DD
49829758,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus pectinatus,NA,LC
49829760,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,TRICHOMYCTERIDAE,Trichomycterus,Trichomycterus retropinnis,NA,LC
49829761,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,HEPTAPTERIDAE,Chasmocranus,Chasmocranus peruanus,NA,DD
49829766,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides intermittens,NA,NT
49829775,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Chrysobrycon,Chrysobrycon hesperus,NA,LC
49829780,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus phoenicopterus,NA,LC
49829784,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AUCHENIPTERIDAE,Trachelyichthys,Trachelyichthys exilis,NA,LC
49829785,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Apistogramma,Apistogramma linkei,NA,LC
49829786,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Rhadinoloricaria,Rhadinoloricaria macromystax,NA,DD
49829788,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,HEPTAPTERIDAE,Pimelodella,Pimelodella cyanostigma,NA,DD
49829789,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Ceratobranchia,Ceratobranchia delotaenia,NA,LC
49829790,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Chaetostoma,Chaetostoma mollinasum,NA,NT
49829791,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon dentex,NA,LC
49829793,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides elongatus,NA,NT
49829794,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,HEPTAPTERIDAE,Rhamdia,Rhamdia xetequepeque,NA,CR
49829797,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CURIMATIDAE,Steindachnerina,Steindachnerina atratoensis,NA,NT
49829798,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus diaphanus,NA,LC
49829800,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Corydoras,Corydoras lamberti,NA,LC
49829802,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Apistogramma,Apistogramma cruzi,NA,LC
49829805,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Hypostomus,Hypostomus bolivianus,NA,NT
49829811,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Hemigrammus,Hemigrammus megaceps,NA,DD
49829812,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Hyphessobrycon,Hyphessobrycon frankei,NA,LC
49829820,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon coxeyi,NA,DD
49829824,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Heroina,Heroina isonycterina,NA,LC
49829826,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Tyttobrycon,Tyttobrycon dorsimaculatus,NA,LC
49829827,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,HEPTAPTERIDAE,Chasmocranus,Chasmocranus quadrizonatus,NA,DD
49829828,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,PIMELODIDAE,Pimelodus,Pimelodus grosskopfii,NA,CR
49829832,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,HEPTAPTERIDAE,Pimelodella,Pimelodella grisea,NA,LC
49829833,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Corydoras,Corydoras pantanalensis,NA,DD
49829834,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,LEBIASINIDAE,Pyrrhulina,Pyrrhulina eleanorae,NA,LC
49829835,ANIMALIA,CHORDATA,ACTINOPTERYGII,GYMNOTIFORMES,APTERONOTIDAE,Apteronotus,Apteronotus mariae,NA,LC
49829839,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Hyphessobrycon,Hyphessobrycon condotensis,NA,DD
49829853,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Pterobrycon,Pterobrycon landoni,NA,DD
49829860,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,TRICHOMYCTERIDAE,Trichomycterus,Trichomycterus fassli,NA,LC
49829861,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus jelskii,NA,DD
49829862,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Orestias,Orestias empyraeus,NA,NT
49829863,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon moorei,NA,VU
49829864,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Lepthoplosternum,Lepthoplosternum altamazonicum,NA,LC
49829869,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Moenkhausia,Moenkhausia crisnejas,NA,DD
49829872,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides monticola,NA,DD
49829873,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Corydoras,Corydoras bilineatus,NA,DD
49829874,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Creagrutus,Creagrutus ungulus,NA,LC
