iucn_sid,pop_trend,iucn_version
190107,unknown,2022-1
190108,unknown,2022-1
190109,unknown,2022-1
190110,unknown,2022-1
190111,unknown,2022-1
190112,unknown,2022-1
190116,unknown,2022-1
190117,unknown,2022-1
190118,unknown,2022-1
190119,unknown,2022-1
190120,unknown,2022-1
190121,unknown,2022-1
190123,unknown,2022-1
190125,unknown,2022-1
190126,unknown,2022-1
190127,unknown,2022-1
190128,unknown,2022-1
190129,stable,2022-1
190130,unknown,2022-1
190131,unknown,2022-1
190132,decreasing,2022-1
190133,stable,2022-1
190134,increasing,2022-1
190135,stable,2022-1
190136,unknown,2022-1
190137,unknown,2022-1
190138,decreasing,2022-1
190139,unknown,2022-1
190140,unknown,2022-1
190141,unknown,2022-1
190142,unknown,2022-1
190143,unknown,2022-1
190144,unknown,2022-1
190145,unknown,2022-1
190146,unknown,2022-1
190147,unknown,2022-1
190148,unknown,2022-1
190149,unknown,2022-1
190151,stable,2022-1
190152,unknown,2022-1
190153,unknown,2022-1
190154,unknown,2022-1
190155,unknown,2022-1
190156,unknown,2022-1
190157,unknown,2022-1
190158,unknown,2022-1
190159,unknown,2022-1
190160,unknown,2022-1
190161,unknown,2022-1
190163,unknown,2022-1
190164,stable,2022-1
190166,unknown,2022-1
190168,unknown,2022-1
190169,unknown,2022-1
190170,unknown,2022-1
190172,unknown,2022-1
190173,unknown,2022-1
190174,unknown,2022-1
190175,unknown,2022-1
190176,unknown,2022-1
190177,unknown,2022-1
190178,unknown,2022-1
190180,unknown,2022-1
190181,unknown,2022-1
190182,unknown,2022-1
190183,stable,2022-1
190184,unknown,2022-1
190185,unknown,2022-1
190186,unknown,2022-1
190187,unknown,2022-1
190188,unknown,2022-1
190189,unknown,2022-1
190190,unknown,2022-1
190191,unknown,2022-1
190192,unknown,2022-1
190193,unknown,2022-1
190194,unknown,2022-1
190195,unknown,2022-1
190196,unknown,2022-1
190197,stable,2022-1
190198,unknown,2022-1
190199,unknown,2022-1
190200,unknown,2022-1
190201,unknown,2022-1
190202,unknown,2022-1
190203,unknown,2022-1
190204,unknown,2022-1
190205,unknown,2022-1
190206,decreasing,2022-1
190207,unknown,2022-1
190208,unknown,2022-1
190209,unknown,2022-1
190211,unknown,2022-1
190212,unknown,2022-1
190213,stable,2022-1
190214,unknown,2022-1
190216,unknown,2022-1
190217,unknown,2022-1
190218,unknown,2022-1
190219,unknown,2022-1
190220,unknown,2022-1
190221,decreasing,2022-1
190222,stable,2022-1
190223,unknown,2022-1
190224,NA,2022-1
190225,unknown,2022-1
190226,unknown,2022-1
190227,unknown,2022-1
190228,unknown,2022-1
190229,unknown,2022-1
190230,unknown,2022-1
190231,unknown,2022-1
190232,unknown,2022-1
190233,unknown,2022-1
190234,unknown,2022-1
190236,unknown,2022-1
190237,unknown,2022-1
190239,unknown,2022-1
190241,stable,2022-1
190242,unknown,2022-1
190243,unknown,2022-1
190244,unknown,2022-1
190245,unknown,2022-1
190246,decreasing,2022-1
190247,unknown,2022-1
190248,unknown,2022-1
190249,unknown,2022-1
190250,unknown,2022-1
190251,unknown,2022-1
190252,unknown,2022-1
190253,stable,2022-1
190254,unknown,2022-1
190255,unknown,2022-1
190256,unknown,2022-1
190257,unknown,2022-1
190258,unknown,2022-1
190259,unknown,2022-1
190260,unknown,2022-1
190261,stable,2022-1
190262,unknown,2022-1
190263,unknown,2022-1
190264,unknown,2022-1
190265,unknown,2022-1
190268,unknown,2022-1
190269,unknown,2022-1
190270,unknown,2022-1
190271,unknown,2022-1
190272,unknown,2022-1
190274,unknown,2022-1
190275,unknown,2022-1
190276,unknown,2022-1
190277,unknown,2022-1
190278,unknown,2022-1
190279,decreasing,2022-1
190281,unknown,2022-1
190282,unknown,2022-1
190283,unknown,2022-1
190285,unknown,2022-1
190286,unknown,2022-1
190287,unknown,2022-1
190289,unknown,2022-1
190290,unknown,2022-1
190291,unknown,2022-1
190292,unknown,2022-1
190294,unknown,2022-1
190295,decreasing,2022-1
190296,unknown,2022-1
190297,unknown,2022-1
190298,unknown,2022-1
190299,unknown,2022-1
190300,stable,2022-1
190301,unknown,2022-1
190302,unknown,2022-1
190303,unknown,2022-1
190305,unknown,2022-1
190307,stable,2022-1
190308,unknown,2022-1
190309,unknown,2022-1
190310,unknown,2022-1
190311,unknown,2022-1
190312,unknown,2022-1
190313,unknown,2022-1
190314,stable,2022-1
190315,unknown,2022-1
190316,unknown,2022-1
190317,stable,2022-1
190318,unknown,2022-1
190319,unknown,2022-1
190320,unknown,2022-1
190321,unknown,2022-1
190322,unknown,2022-1
190323,unknown,2022-1
190324,unknown,2022-1
190325,stable,2022-1
190326,unknown,2022-1
190327,unknown,2022-1
190328,unknown,2022-1
190329,stable,2022-1
190330,unknown,2022-1
190331,unknown,2022-1
190332,stable,2022-1
190333,unknown,2022-1
190334,unknown,2022-1
190335,unknown,2022-1
190336,unknown,2022-1
190338,unknown,2022-1
190339,unknown,2022-1
190340,unknown,2022-1
190341,unknown,2022-1
190342,unknown,2022-1
190344,unknown,2022-1
190345,unknown,2022-1
190346,unknown,2022-1
190347,stable,2022-1
190348,stable,2022-1
190349,unknown,2022-1
190350,unknown,2022-1
190351,unknown,2022-1
190352,unknown,2022-1
190353,unknown,2022-1
190354,unknown,2022-1
190355,unknown,2022-1
190356,unknown,2022-1
190357,unknown,2022-1
190358,unknown,2022-1
190359,unknown,2022-1
190360,unknown,2022-1
190361,unknown,2022-1
190362,unknown,2022-1
190363,unknown,2022-1
190364,unknown,2022-1
190365,unknown,2022-1
190366,unknown,2022-1
190367,unknown,2022-1
190369,unknown,2022-1
190370,unknown,2022-1
190371,unknown,2022-1
190372,unknown,2022-1
190373,unknown,2022-1
190374,unknown,2022-1
190375,unknown,2022-1
190376,unknown,2022-1
190377,stable,2022-1
190378,unknown,2022-1
190379,unknown,2022-1
190380,unknown,2022-1
190381,unknown,2022-1
190382,unknown,2022-1
190383,unknown,2022-1
190384,unknown,2022-1
190385,unknown,2022-1
190387,stable,2022-1
190388,stable,2022-1
190389,unknown,2022-1
190390,stable,2022-1
190391,unknown,2022-1
190392,unknown,2022-1
190393,stable,2022-1
190394,unknown,2022-1
190395,unknown,2022-1
190396,unknown,2022-1
190397,unknown,2022-1
190398,unknown,2022-1
190399,unknown,2022-1
190400,unknown,2022-1
190401,unknown,2022-1
190402,unknown,2022-1
190403,unknown,2022-1
190404,unknown,2022-1
190405,unknown,2022-1
190406,unknown,2022-1
190407,stable,2022-1
190408,unknown,2022-1
190409,unknown,2022-1
190410,unknown,2022-1
190411,unknown,2022-1
190412,stable,2022-1
190414,unknown,2022-1
190415,unknown,2022-1
190416,unknown,2022-1
190417,stable,2022-1
190418,unknown,2022-1
190419,unknown,2022-1
190420,unknown,2022-1
190421,unknown,2022-1
190422,decreasing,2022-1
190423,unknown,2022-1
190424,unknown,2022-1
190425,unknown,2022-1
190426,unknown,2022-1
190427,unknown,2022-1
190428,stable,2022-1
190429,unknown,2022-1
190430,unknown,2022-1
190431,unknown,2022-1
190432,stable,2022-1
190433,unknown,2022-1
190434,unknown,2022-1
190435,unknown,2022-1
190436,unknown,2022-1
190438,unknown,2022-1
190439,unknown,2022-1
190440,unknown,2022-1
190441,unknown,2022-1
190444,stable,2022-1
190445,unknown,2022-1
190447,unknown,2022-1
190448,unknown,2022-1
190450,unknown,2022-1
190451,stable,2022-1
190452,stable,2022-1
190453,stable,2022-1
190454,unknown,2022-1
190455,unknown,2022-1
190456,stable,2022-1
190457,unknown,2022-1
190458,stable,2022-1
190459,unknown,2022-1
190461,stable,2022-1
190462,unknown,2022-1
190464,unknown,2022-1
190465,unknown,2022-1
190466,unknown,2022-1
190468,increasing,2022-1
190469,stable,2022-1
190470,unknown,2022-1
190471,unknown,2022-1
190473,unknown,2022-1
190475,unknown,2022-1
190477,unknown,2022-1
190478,unknown,2022-1
190480,unknown,2022-1
190481,decreasing,2022-1
190483,unknown,2022-1
190484,unknown,2022-1
190485,unknown,2022-1
190486,unknown,2022-1
190487,unknown,2022-1
190488,unknown,2022-1
190489,unknown,2022-1
190674,unknown,2022-1
190675,unknown,2022-1
190676,unknown,2022-1
190677,unknown,2022-1
190678,unknown,2022-1
190679,unknown,2022-1
190680,unknown,2022-1
190681,unknown,2022-1
190682,unknown,2022-1
190683,unknown,2022-1
190684,unknown,2022-1
190685,unknown,2022-1
190686,unknown,2022-1
190687,unknown,2022-1
190688,unknown,2022-1
190689,unknown,2022-1
190690,unknown,2022-1
190691,unknown,2022-1
190692,unknown,2022-1
190693,unknown,2022-1
190694,unknown,2022-1
190695,unknown,2022-1
190696,unknown,2022-1
190697,unknown,2022-1
190698,unknown,2022-1
190699,unknown,2022-1
190700,unknown,2022-1
190701,unknown,2022-1
190702,unknown,2022-1
190703,unknown,2022-1
190704,unknown,2022-1
190705,unknown,2022-1
190706,unknown,2022-1
190707,unknown,2022-1
190708,unknown,2022-1
190709,unknown,2022-1
190710,unknown,2022-1
190711,unknown,2022-1
190712,unknown,2022-1
190713,unknown,2022-1
190714,unknown,2022-1
190715,unknown,2022-1
190716,unknown,2022-1
190717,unknown,2022-1
190718,unknown,2022-1
190719,unknown,2022-1
190720,unknown,2022-1
190721,unknown,2022-1
190722,unknown,2022-1
190723,unknown,2022-1
190724,unknown,2022-1
190725,unknown,2022-1
190726,unknown,2022-1
190727,unknown,2022-1
190728,unknown,2022-1
190729,unknown,2022-1
190730,unknown,2022-1
190731,unknown,2022-1
190732,unknown,2022-1
190733,unknown,2022-1
190734,unknown,2022-1
190735,unknown,2022-1
190736,unknown,2022-1
190737,unknown,2022-1
190738,unknown,2022-1
190739,unknown,2022-1
190740,unknown,2022-1
190741,unknown,2022-1
190742,unknown,2022-1
190743,unknown,2022-1
190744,unknown,2022-1
190745,unknown,2022-1
190746,unknown,2022-1
190747,unknown,2022-1
190748,decreasing,2022-1
190749,unknown,2022-1
190750,unknown,2022-1
190751,unknown,2022-1
190752,unknown,2022-1
190753,unknown,2022-1
190754,unknown,2022-1
190755,unknown,2022-1
190756,unknown,2022-1
190757,unknown,2022-1
190758,unknown,2022-1
190759,unknown,2022-1
190760,unknown,2022-1
190761,unknown,2022-1
190762,stable,2022-1
190763,unknown,2022-1
190764,unknown,2022-1
190765,unknown,2022-1
190766,unknown,2022-1
190767,unknown,2022-1
190768,unknown,2022-1
190769,unknown,2022-1
190770,stable,2022-1
190915,unknown,2022-1
190917,unknown,2022-1
190918,unknown,2022-1
190919,unknown,2022-1
190920,unknown,2022-1
190921,unknown,2022-1
190922,unknown,2022-1
190923,unknown,2022-1
190925,unknown,2022-1
190927,unknown,2022-1
190928,unknown,2022-1
190929,unknown,2022-1
190930,unknown,2022-1
190931,unknown,2022-1
190932,unknown,2022-1
190933,unknown,2022-1
190934,unknown,2022-1
190935,unknown,2022-1
190936,unknown,2022-1
190945,unknown,2022-1
190946,unknown,2022-1
190947,unknown,2022-1
190948,unknown,2022-1
190949,unknown,2022-1
190950,unknown,2022-1
190951,unknown,2022-1
190953,unknown,2022-1
190954,unknown,2022-1
190955,unknown,2022-1
190956,unknown,2022-1
190957,unknown,2022-1
190958,unknown,2022-1
190959,unknown,2022-1
190960,unknown,2022-1
190963,unknown,2022-1
190964,unknown,2022-1
190967,unknown,2022-1
190973,stable,2022-1
190974,unknown,2022-1
191108,decreasing,2022-1
191110,unknown,2022-1
191191,stable,2022-1
191192,unknown,2022-1
191193,unknown,2022-1
191194,unknown,2022-1
191196,unknown,2022-1
191197,unknown,2022-1
191206,unknown,2022-1
191207,stable,2022-1
191208,stable,2022-1
191211,stable,2022-1
191214,unknown,2022-1
191308,unknown,2022-1
191309,stable,2022-1
191310,stable,2022-1
191311,decreasing,2022-1
191314,unknown,2022-1
191368,stable,2022-1
191540,unknown,2022-1
191721,unknown,2022-1
191743,unknown,2022-1
191747,unknown,2022-1
191751,stable,2022-1
191822,stable,2022-1
191823,decreasing,2022-1
191828,unknown,2022-1
191829,stable,2022-1
191831,unknown,2022-1
191832,unknown,2022-1
191833,unknown,2022-1
191834,unknown,2022-1
191835,unknown,2022-1
192253,unknown,2022-1
192254,NA,2022-1
192255,unknown,2022-1
192256,unknown,2022-1
192257,unknown,2022-1
192258,unknown,2022-1
192259,unknown,2022-1
192260,unknown,2022-1
192261,unknown,2022-1
192262,unknown,2022-1
192263,unknown,2022-1
192264,unknown,2022-1
192265,unknown,2022-1
192266,unknown,2022-1
192267,unknown,2022-1
192268,unknown,2022-1
192269,unknown,2022-1
192270,NA,2022-1
192271,unknown,2022-1
192272,unknown,2022-1
192273,NA,2022-1
192275,unknown,2022-1
192276,unknown,2022-1
192277,unknown,2022-1
192278,unknown,2022-1
192279,unknown,2022-1
192280,unknown,2022-1
192281,unknown,2022-1
192282,unknown,2022-1
192283,unknown,2022-1
192284,stable,2022-1
192285,unknown,2022-1
192286,decreasing,2022-1
192287,stable,2022-1
192288,stable,2022-1
192289,unknown,2022-1
192290,unknown,2022-1
192291,unknown,2022-1
192292,unknown,2022-1
192293,unknown,2022-1
192294,unknown,2022-1
192295,unknown,2022-1
192296,unknown,2022-1
192297,unknown,2022-1
192298,unknown,2022-1
192299,unknown,2022-1
192300,unknown,2022-1
192301,unknown,2022-1
192302,unknown,2022-1
192303,unknown,2022-1
192304,unknown,2022-1
192305,unknown,2022-1
192306,unknown,2022-1
192307,unknown,2022-1
192308,unknown,2022-1
192309,unknown,2022-1
192310,unknown,2022-1
192311,unknown,2022-1
192312,unknown,2022-1
192313,unknown,2022-1
192314,unknown,2022-1
192315,unknown,2022-1
192316,NA,2022-1
192317,unknown,2022-1
192318,unknown,2022-1
192319,unknown,2022-1
192320,unknown,2022-1
192321,stable,2022-1
192322,unknown,2022-1
192323,unknown,2022-1
192324,unknown,2022-1
192325,unknown,2022-1
192326,unknown,2022-1
192327,unknown,2022-1
192328,unknown,2022-1
192329,stable,2022-1
192330,unknown,2022-1
192331,stable,2022-1
192332,NA,2022-1
192333,unknown,2022-1
192334,unknown,2022-1
192335,unknown,2022-1
192336,stable,2022-1
192337,unknown,2022-1
192338,unknown,2022-1
192339,unknown,2022-1
192340,unknown,2022-1
192341,unknown,2022-1
192342,unknown,2022-1
192343,unknown,2022-1
192344,unknown,2022-1
192345,unknown,2022-1
192346,unknown,2022-1
192347,unknown,2022-1
192348,stable,2022-1
192349,unknown,2022-1
192350,decreasing,2022-1
192351,unknown,2022-1
192352,unknown,2022-1
192353,unknown,2022-1
192354,stable,2022-1
192355,NA,2022-1
192356,unknown,2022-1
192357,unknown,2022-1
192358,unknown,2022-1
192359,unknown,2022-1
192360,unknown,2022-1
192361,unknown,2022-1
192362,unknown,2022-1
192363,unknown,2022-1
192364,unknown,2022-1
192365,NA,2022-1
192366,unknown,2022-1
192367,unknown,2022-1
192368,stable,2022-1
192369,unknown,2022-1
192370,unknown,2022-1
192371,unknown,2022-1
192372,unknown,2022-1
192373,unknown,2022-1
192374,unknown,2022-1
192375,unknown,2022-1
192376,unknown,2022-1
192377,unknown,2022-1
192378,unknown,2022-1
192379,unknown,2022-1
192380,unknown,2022-1
192381,stable,2022-1
192382,unknown,2022-1
192383,unknown,2022-1
192384,unknown,2022-1
192385,unknown,2022-1
192386,unknown,2022-1
192387,unknown,2022-1
192388,unknown,2022-1
192389,unknown,2022-1
192390,unknown,2022-1
192391,unknown,2022-1
192392,unknown,2022-1
192393,unknown,2022-1
192394,NA,2022-1
192395,unknown,2022-1
192396,unknown,2022-1
192397,unknown,2022-1
192398,unknown,2022-1
192399,unknown,2022-1
192400,unknown,2022-1
192401,unknown,2022-1
192402,NA,2022-1
192403,decreasing,2022-1
192404,unknown,2022-1
192405,unknown,2022-1
192406,unknown,2022-1
192407,unknown,2022-1
192408,unknown,2022-1
192409,NA,2022-1
192410,unknown,2022-1
192411,unknown,2022-1
192412,unknown,2022-1
192413,unknown,2022-1
192414,unknown,2022-1
192415,unknown,2022-1
192416,unknown,2022-1
192417,unknown,2022-1
192418,stable,2022-1
192419,unknown,2022-1
192420,unknown,2022-1
192421,unknown,2022-1
192422,unknown,2022-1
192423,unknown,2022-1
192424,unknown,2022-1
192425,unknown,2022-1
192426,unknown,2022-1
192427,NA,2022-1
192428,unknown,2022-1
192429,unknown,2022-1
192430,unknown,2022-1
192431,unknown,2022-1
192432,unknown,2022-1
192433,NA,2022-1
192434,unknown,2022-1
192435,unknown,2022-1
192436,unknown,2022-1
192437,unknown,2022-1
192438,stable,2022-1
192439,unknown,2022-1
192440,unknown,2022-1
192441,unknown,2022-1
192442,unknown,2022-1
192443,unknown,2022-1
192444,unknown,2022-1
192445,unknown,2022-1
192446,unknown,2022-1
192447,unknown,2022-1
192448,unknown,2022-1
192449,unknown,2022-1
192450,unknown,2022-1
192451,unknown,2022-1
192452,NA,2022-1
192453,unknown,2022-1
192454,unknown,2022-1
192455,stable,2022-1
192456,NA,2022-1
192457,unknown,2022-1
192458,unknown,2022-1
192459,NA,2022-1
192460,unknown,2022-1
192461,stable,2022-1
192462,unknown,2022-1
192463,NA,2022-1
192464,unknown,2022-1
192465,NA,2022-1
192466,unknown,2022-1
192467,unknown,2022-1
192468,unknown,2022-1
192469,stable,2022-1
192470,unknown,2022-1
192471,unknown,2022-1
192472,stable,2022-1
192473,unknown,2022-1
192474,unknown,2022-1
192475,decreasing,2022-1
192476,unknown,2022-1
192477,unknown,2022-1
192478,NA,2022-1
192479,unknown,2022-1
192480,unknown,2022-1
192481,unknown,2022-1
192482,unknown,2022-1
192483,unknown,2022-1
192484,unknown,2022-1
192485,stable,2022-1
192486,unknown,2022-1
192487,decreasing,2022-1
192488,unknown,2022-1
192489,unknown,2022-1
192490,unknown,2022-1
192491,unknown,2022-1
192492,stable,2022-1
192493,unknown,2022-1
192494,unknown,2022-1
192495,unknown,2022-1
192496,unknown,2022-1
192497,unknown,2022-1
192498,unknown,2022-1
192499,unknown,2022-1
192500,unknown,2022-1
192501,unknown,2022-1
192502,unknown,2022-1
192503,unknown,2022-1
192504,unknown,2022-1
192505,unknown,2022-1
192506,NA,2022-1
192507,unknown,2022-1
192508,unknown,2022-1
192509,unknown,2022-1
192510,unknown,2022-1
192511,unknown,2022-1
192512,unknown,2022-1
192513,unknown,2022-1
192514,unknown,2022-1
192515,unknown,2022-1
192516,unknown,2022-1
192517,unknown,2022-1
192518,unknown,2022-1
192519,unknown,2022-1
192520,unknown,2022-1
192521,decreasing,2022-1
192522,decreasing,2022-1
192523,unknown,2022-1
192524,unknown,2022-1
192525,unknown,2022-1
192527,unknown,2022-1
192528,unknown,2022-1
192529,unknown,2022-1
192530,stable,2022-1
192531,unknown,2022-1
192532,unknown,2022-1
192533,unknown,2022-1
192534,stable,2022-1
192535,unknown,2022-1
192536,unknown,2022-1
192537,unknown,2022-1
192538,unknown,2022-1
192539,unknown,2022-1
192540,unknown,2022-1
192541,decreasing,2022-1
192542,unknown,2022-1
192544,stable,2022-1
192545,NA,2022-1
192546,unknown,2022-1
192547,unknown,2022-1
192548,unknown,2022-1
192549,unknown,2022-1
192550,unknown,2022-1
192551,unknown,2022-1
192552,unknown,2022-1
192553,unknown,2022-1
192554,unknown,2022-1
192555,unknown,2022-1
192556,decreasing,2022-1
192557,unknown,2022-1
192558,unknown,2022-1
192559,unknown,2022-1
192560,unknown,2022-1
192561,unknown,2022-1
192562,unknown,2022-1
192563,unknown,2022-1
192564,unknown,2022-1
192565,unknown,2022-1
192566,unknown,2022-1
192567,unknown,2022-1
192568,unknown,2022-1
192569,unknown,2022-1
192570,unknown,2022-1
192571,stable,2022-1
192572,stable,2022-1
192573,unknown,2022-1
192574,unknown,2022-1
192575,unknown,2022-1
192576,NA,2022-1
192577,unknown,2022-1
192578,unknown,2022-1
192579,unknown,2022-1
192580,unknown,2022-1
192581,NA,2022-1
192582,unknown,2022-1
192583,NA,2022-1
192584,stable,2022-1
192585,unknown,2022-1
192586,unknown,2022-1
192587,unknown,2022-1
192588,unknown,2022-1
192589,unknown,2022-1
192590,unknown,2022-1
192591,unknown,2022-1
192592,unknown,2022-1
192593,unknown,2022-1
192594,unknown,2022-1
192595,unknown,2022-1
192596,unknown,2022-1
192597,unknown,2022-1
192598,unknown,2022-1
192599,unknown,2022-1
192600,unknown,2022-1
192601,unknown,2022-1
192602,decreasing,2022-1
192603,unknown,2022-1
192604,NA,2022-1
192605,unknown,2022-1
192606,unknown,2022-1
192608,unknown,2022-1
192609,unknown,2022-1
192610,unknown,2022-1
192611,unknown,2022-1
192612,unknown,2022-1
192613,unknown,2022-1
192614,NA,2022-1
192615,unknown,2022-1
192616,unknown,2022-1
192617,unknown,2022-1
192618,unknown,2022-1
192619,unknown,2022-1
192620,NA,2022-1
192621,unknown,2022-1
192622,unknown,2022-1
192623,unknown,2022-1
192624,unknown,2022-1
192625,unknown,2022-1
192626,decreasing,2022-1
192627,unknown,2022-1
192628,unknown,2022-1
192629,unknown,2022-1
192630,unknown,2022-1
192631,unknown,2022-1
192632,unknown,2022-1
192633,unknown,2022-1
192634,unknown,2022-1
192635,unknown,2022-1
192636,unknown,2022-1
192637,unknown,2022-1
192638,unknown,2022-1
192640,unknown,2022-1
192641,unknown,2022-1
192642,unknown,2022-1
192643,unknown,2022-1
192644,unknown,2022-1
192645,unknown,2022-1
192647,unknown,2022-1
192648,unknown,2022-1
192649,unknown,2022-1
192650,unknown,2022-1
192651,stable,2022-1
192652,unknown,2022-1
192653,unknown,2022-1
192654,unknown,2022-1
192655,unknown,2022-1
192656,unknown,2022-1
192657,unknown,2022-1
192658,unknown,2022-1
192659,unknown,2022-1
192660,unknown,2022-1
192661,unknown,2022-1
192662,unknown,2022-1
192663,unknown,2022-1
192664,unknown,2022-1
192665,unknown,2022-1
192666,unknown,2022-1
192667,unknown,2022-1
192668,NA,2022-1
192669,unknown,2022-1
192670,NA,2022-1
192671,unknown,2022-1
192672,unknown,2022-1
192673,NA,2022-1
192674,stable,2022-1
192675,unknown,2022-1
192676,unknown,2022-1
192677,unknown,2022-1
192678,unknown,2022-1
192679,NA,2022-1
192680,unknown,2022-1
192681,unknown,2022-1
192682,unknown,2022-1
192683,unknown,2022-1
192684,unknown,2022-1
192685,stable,2022-1
192686,unknown,2022-1
192687,stable,2022-1
192688,unknown,2022-1
192689,unknown,2022-1
192690,unknown,2022-1
192691,unknown,2022-1
192692,unknown,2022-1
192693,unknown,2022-1
192694,unknown,2022-1
192695,unknown,2022-1
192696,NA,2022-1
192697,unknown,2022-1
192698,unknown,2022-1
192699,unknown,2022-1
192700,unknown,2022-1
192701,unknown,2022-1
192702,stable,2022-1
192703,unknown,2022-1
192704,unknown,2022-1
192705,unknown,2022-1
192706,unknown,2022-1
192707,unknown,2022-1
192708,unknown,2022-1
192709,decreasing,2022-1
192710,unknown,2022-1
192711,unknown,2022-1
192712,unknown,2022-1
192713,unknown,2022-1
192714,unknown,2022-1
192715,NA,2022-1
192716,unknown,2022-1
192717,unknown,2022-1
192718,unknown,2022-1
192719,unknown,2022-1
192720,unknown,2022-1
192721,unknown,2022-1
192722,unknown,2022-1
192723,NA,2022-1
192724,NA,2022-1
192725,unknown,2022-1
192726,stable,2022-1
192727,unknown,2022-1
192728,unknown,2022-1
192729,unknown,2022-1
192730,unknown,2022-1
192731,unknown,2022-1
192732,unknown,2022-1
192733,unknown,2022-1
192734,unknown,2022-1
192735,NA,2022-1
192736,unknown,2022-1
192737,unknown,2022-1
192738,unknown,2022-1
192739,unknown,2022-1
192740,unknown,2022-1
192741,unknown,2022-1
192742,stable,2022-1
192743,stable,2022-1
192744,stable,2022-1
192745,unknown,2022-1
192746,NA,2022-1
192747,unknown,2022-1
192748,unknown,2022-1
192749,unknown,2022-1
192750,unknown,2022-1
192751,unknown,2022-1
192752,unknown,2022-1
192753,unknown,2022-1
192754,unknown,2022-1
192755,unknown,2022-1
192756,NA,2022-1
192757,unknown,2022-1
192758,unknown,2022-1
192759,unknown,2022-1
192760,unknown,2022-1
192761,unknown,2022-1
192762,unknown,2022-1
192763,NA,2022-1
192764,unknown,2022-1
192765,unknown,2022-1
192766,unknown,2022-1
192767,stable,2022-1
192768,unknown,2022-1
192769,NA,2022-1
192771,stable,2022-1
192772,unknown,2022-1
192773,unknown,2022-1
192774,unknown,2022-1
192775,NA,2022-1
192776,unknown,2022-1
192777,unknown,2022-1
192778,unknown,2022-1
192779,unknown,2022-1
192780,unknown,2022-1
192781,unknown,2022-1
192782,unknown,2022-1
192783,unknown,2022-1
192784,unknown,2022-1
192785,stable,2022-1
192786,unknown,2022-1
192787,unknown,2022-1
192788,unknown,2022-1
192789,unknown,2022-1
192790,unknown,2022-1
192791,unknown,2022-1
192792,unknown,2022-1
192793,unknown,2022-1
192794,unknown,2022-1
192795,unknown,2022-1
192796,unknown,2022-1
192797,unknown,2022-1
192798,unknown,2022-1
192799,unknown,2022-1
192800,unknown,2022-1
192801,unknown,2022-1
192802,unknown,2022-1
192803,unknown,2022-1
192804,unknown,2022-1
192805,unknown,2022-1
192806,unknown,2022-1
192807,unknown,2022-1
192808,stable,2022-1
192809,unknown,2022-1
192810,NA,2022-1
192811,unknown,2022-1
192812,unknown,2022-1
192813,unknown,2022-1
192814,unknown,2022-1
192815,unknown,2022-1
192816,NA,2022-1
192817,unknown,2022-1
192818,unknown,2022-1
192819,unknown,2022-1
192820,unknown,2022-1
192821,unknown,2022-1
192822,unknown,2022-1
192823,unknown,2022-1
192824,unknown,2022-1
192825,unknown,2022-1
192826,unknown,2022-1
192827,unknown,2022-1
192828,NA,2022-1
192829,unknown,2022-1
192830,unknown,2022-1
192831,unknown,2022-1
192832,unknown,2022-1
192833,unknown,2022-1
192834,unknown,2022-1
192835,unknown,2022-1
192836,unknown,2022-1
192837,NA,2022-1
192838,unknown,2022-1
192839,NA,2022-1
192840,NA,2022-1
192841,stable,2022-1
192842,unknown,2022-1
192843,unknown,2022-1
192844,unknown,2022-1
192845,unknown,2022-1
192846,unknown,2022-1
192847,unknown,2022-1
192848,unknown,2022-1
192849,unknown,2022-1
192850,unknown,2022-1
192851,unknown,2022-1
192852,decreasing,2022-1
192853,unknown,2022-1
192854,unknown,2022-1
192856,unknown,2022-1
192857,unknown,2022-1
192858,stable,2022-1
192859,unknown,2022-1
192860,unknown,2022-1
192861,unknown,2022-1
192862,unknown,2022-1
192863,NA,2022-1
192864,unknown,2022-1
192865,unknown,2022-1
192866,unknown,2022-1
192867,unknown,2022-1
192868,unknown,2022-1
192869,unknown,2022-1
192870,unknown,2022-1
192871,unknown,2022-1
192872,unknown,2022-1
192873,unknown,2022-1
192874,NA,2022-1
192875,unknown,2022-1
192876,unknown,2022-1
192877,unknown,2022-1
192878,NA,2022-1
192879,unknown,2022-1
192920,decreasing,2022-1
192929,stable,2022-1
192930,unknown,2022-1
192932,unknown,2022-1
192933,stable,2022-1
192934,stable,2022-1
192935,unknown,2022-1
192936,unknown,2022-1
192937,unknown,2022-1
192939,unknown,2022-1
192941,unknown,2022-1
192942,unknown,2022-1
192943,stable,2022-1
192944,decreasing,2022-1
192945,unknown,2022-1
192948,unknown,2022-1
192982,unknown,2022-1
192986,stable,2022-1
192987,unknown,2022-1
192988,unknown,2022-1
192991,unknown,2022-1
192992,unknown,2022-1
192995,unknown,2022-1
192996,unknown,2022-1
192997,unknown,2022-1
192998,unknown,2022-1
193000,stable,2022-1
193002,unknown,2022-1
193003,unknown,2022-1
193007,stable,2022-1
193009,stable,2022-1
193011,unknown,2022-1
193012,unknown,2022-1
193013,unknown,2022-1
193015,unknown,2022-1
193016,unknown,2022-1
193017,unknown,2022-1
193018,unknown,2022-1
193020,unknown,2022-1
193022,unknown,2022-1
193024,unknown,2022-1
193025,stable,2022-1
193027,unknown,2022-1
193028,unknown,2022-1
193030,unknown,2022-1
193031,stable,2022-1
193032,stable,2022-1
