iucn_sid,iucn_rgn,pop_trend,iucn_version
190154,europe,unknown,2020-3
190157,europe,stable,2020-3
190159,europe,unknown,2020-3
190163,mediterranean,unknown,2020-3
190163,europe,unknown,2020-3
190176,europe,unknown,2020-3
190181,europe,unknown,2020-3
190183,europe,unknown,2020-3
190193,europe,stable,2020-3
190197,europe,stable,2020-3
190201,europe,unknown,2020-3
190203,europe,unknown,2020-3
190207,mediterranean,unknown,2020-3
190207,europe,unknown,2020-3
190211,mediterranean,unknown,2020-3
190211,europe,unknown,2020-3
190214,mediterranean,unknown,2020-3
190214,europe,unknown,2020-3
190217,europe,unknown,2020-3
190223,europe,unknown,2020-3
190229,europe,unknown,2020-3
190232,europe,unknown,2020-3
190237,europe,unknown,2020-3
190239,europe,unknown,2020-3
190243,europe,unknown,2020-3
190250,europe,unknown,2020-3
190255,europe,unknown,2020-3
190256,europe,unknown,2020-3
190258,europe,unknown,2020-3
190260,europe,unknown,2020-3
190261,europe,stable,2020-3
190264,europe,unknown,2020-3
190265,europe,stable,2020-3
190272,europe,unknown,2020-3
190278,europe,unknown,2020-3
190279,mediterranean,unknown,2020-3
190279,europe,decreasing,2020-3
190282,europe,unknown,2020-3
190285,mediterranean,unknown,2020-3
190285,europe,unknown,2020-3
190287,europe,unknown,2020-3
190291,europe,unknown,2020-3
190292,mediterranean,unknown,2020-3
190292,europe,unknown,2020-3
190296,europe,unknown,2020-3
190298,europe,unknown,2020-3
190300,europe,stable,2020-3
190302,europe,unknown,2020-3
190303,europe,unknown,2020-3
190310,europe,unknown,2020-3
190311,europe,unknown,2020-3
190314,europe,unknown,2020-3
190315,europe,unknown,2020-3
190316,europe,unknown,2020-3
190317,europe,stable,2020-3
190318,europe,unknown,2020-3
190319,europe,unknown,2020-3
190324,mediterranean,unknown,2020-3
190324,europe,stable,2020-3
190330,europe,unknown,2020-3
190331,europe,unknown,2020-3
190332,europe,stable,2020-3
190334,europe,unknown,2020-3
190335,mediterranean,unknown,2020-3
190335,europe,unknown,2020-3
190338,europe,unknown,2020-3
190341,europe,unknown,2020-3
190346,mediterranean,unknown,2020-3
190346,europe,increasing,2020-3
190347,europe,unknown,2020-3
190350,europe,unknown,2020-3
190353,europe,unknown,2020-3
190356,europe,unknown,2020-3
190359,europe,unknown,2020-3
190360,europe,unknown,2020-3
190361,europe,unknown,2020-3
190373,europe,unknown,2020-3
190378,mediterranean,unknown,2020-3
190378,europe,unknown,2020-3
190385,europe,unknown,2020-3
190389,europe,unknown,2020-3
190390,europe,stable,2020-3
190391,europe,unknown,2020-3
190394,europe,unknown,2020-3
190399,europe,unknown,2020-3
190402,europe,unknown,2020-3
190403,europe,unknown,2020-3
190422,mediterranean,unknown,2020-3
190422,europe,decreasing,2020-3
190425,mediterranean,unknown,2020-3
190425,europe,stable,2020-3
190427,europe,unknown,2020-3
190431,mediterranean,unknown,2020-3
190431,europe,unknown,2020-3
190432,mediterranean,unknown,2020-3
190432,europe,unknown,2020-3
190435,europe,unknown,2020-3
190444,europe,stable,2020-3
190447,europe,unknown,2020-3
190452,mediterranean,stable,2020-3
190452,europe,unknown,2020-3
190453,mediterranean,stable,2020-3
190453,europe,stable,2020-3
190458,mediterranean,unknown,2020-3
190461,europe,unknown,2020-3
190464,mediterranean,unknown,2020-3
190464,europe,unknown,2020-3
190466,mediterranean,unknown,2020-3
190466,europe,stable,2020-3
190471,mediterranean,unknown,2020-3
190471,europe,unknown,2020-3
190477,europe,unknown,2020-3
190480,europe,unknown,2020-3
190485,europe,unknown,2020-3
190488,europe,unknown,2020-3
190710,mediterranean,stable,2020-3
190710,europe,stable,2020-3
191829,europe,unknown,2020-3
193606,europe,unknown,2020-3
193615,europe,unknown,2020-3
193634,europe,unknown,2020-3
193668,europe,unknown,2020-3
193691,europe,stable,2020-3
193736,europe,decreasing,2020-3
193752,europe,unknown,2020-3
193758,mediterranean,unknown,2020-3
193758,europe,unknown,2020-3
193768,europe,unknown,2020-3
193771,europe,unknown,2020-3
194427,europe,unknown,2020-3
194428,mediterranean,unknown,2020-3
194428,europe,unknown,2020-3
194433,mediterranean,unknown,2020-3
194433,europe,unknown,2020-3
194812,mediterranean,unknown,2020-3
194812,europe,stable,2020-3
194814,mediterranean,unknown,2020-3
194814,europe,unknown,2020-3
194815,mediterranean,stable,2020-3
194815,europe,stable,2020-3
194816,mediterranean,unknown,2020-3
194818,europe,unknown,2020-3
194819,mediterranean,unknown,2020-3
194819,europe,unknown,2020-3
194821,mediterranean,unknown,2020-3
194821,europe,unknown,2020-3
194838,mediterranean,unknown,2020-3
194838,europe,unknown,2020-3
194840,mediterranean,unknown,2020-3
194840,europe,unknown,2020-3
194843,mediterranean,stable,2020-3
194843,europe,stable,2020-3
194844,mediterranean,stable,2020-3
194844,europe,stable,2020-3
194845,mediterranean,unknown,2020-3
194845,europe,unknown,2020-3
194846,mediterranean,unknown,2020-3
194846,europe,unknown,2020-3
194847,mediterranean,unknown,2020-3
194847,europe,unknown,2020-3
194848,mediterranean,unknown,2020-3
194848,europe,unknown,2020-3
194850,mediterranean,unknown,2020-3
194850,europe,unknown,2020-3
194851,europe,unknown,2020-3
194853,mediterranean,unknown,2020-3
194853,europe,unknown,2020-3
194854,mediterranean,unknown,2020-3
194854,europe,unknown,2020-3
194855,mediterranean,stable,2020-3
194855,europe,stable,2020-3
194856,mediterranean,unknown,2020-3
194856,europe,unknown,2020-3
194857,europe,unknown,2020-3
194859,mediterranean,unknown,2020-3
194859,europe,unknown,2020-3
194860,mediterranean,unknown,2020-3
194860,europe,unknown,2020-3
194862,mediterranean,unknown,2020-3
194862,europe,unknown,2020-3
194863,mediterranean,unknown,2020-3
194863,europe,unknown,2020-3
194865,mediterranean,unknown,2020-3
194865,europe,unknown,2020-3
194867,mediterranean,unknown,2020-3
194867,europe,unknown,2020-3
194868,mediterranean,unknown,2020-3
194868,europe,unknown,2020-3
194869,mediterranean,unknown,2020-3
194869,europe,unknown,2020-3
194872,mediterranean,unknown,2020-3
194872,europe,unknown,2020-3
194873,mediterranean,stable,2020-3
194873,europe,stable,2020-3
194874,mediterranean,unknown,2020-3
194874,europe,unknown,2020-3
194875,mediterranean,unknown,2020-3
194875,europe,unknown,2020-3
194876,mediterranean,unknown,2020-3
194877,mediterranean,stable,2020-3
194877,europe,stable,2020-3
194879,europe,stable,2020-3
194881,mediterranean,stable,2020-3
194881,europe,stable,2020-3
194882,europe,stable,2020-3
194883,mediterranean,unknown,2020-3
194883,europe,unknown,2020-3
194884,mediterranean,stable,2020-3
194884,europe,stable,2020-3
194885,mediterranean,unknown,2020-3
194885,europe,unknown,2020-3
194887,mediterranean,stable,2020-3
194887,europe,stable,2020-3
194889,mediterranean,unknown,2020-3
194889,europe,unknown,2020-3
194891,mediterranean,stable,2020-3
194891,europe,stable,2020-3
194893,europe,stable,2020-3
194894,mediterranean,unknown,2020-3
194895,mediterranean,stable,2020-3
194895,europe,stable,2020-3
194896,europe,stable,2020-3
194897,europe,unknown,2020-3
194898,mediterranean,stable,2020-3
194898,europe,stable,2020-3
194900,mediterranean,unknown,2020-3
194900,europe,unknown,2020-3
194901,mediterranean,unknown,2020-3
194901,europe,unknown,2020-3
194902,mediterranean,unknown,2020-3
194902,europe,unknown,2020-3
194903,mediterranean,unknown,2020-3
194903,europe,unknown,2020-3
194904,mediterranean,unknown,2020-3
194904,europe,unknown,2020-3
194960,mediterranean,stable,2020-3
194960,europe,stable,2020-3
194967,mediterranean,unknown,2020-3
194967,europe,unknown,2020-3
194968,mediterranean,unknown,2020-3
194968,europe,unknown,2020-3
194969,mediterranean,unknown,2020-3
194969,europe,unknown,2020-3
194970,mediterranean,unknown,2020-3
194970,europe,unknown,2020-3
194971,mediterranean,unknown,2020-3
194971,europe,unknown,2020-3
194973,mediterranean,unknown,2020-3
194973,europe,unknown,2020-3
194974,mediterranean,unknown,2020-3
194974,europe,stable,2020-3
194980,mediterranean,unknown,2020-3
194980,europe,unknown,2020-3
194981,mediterranean,unknown,2020-3
194981,europe,unknown,2020-3
194984,mediterranean,unknown,2020-3
194984,europe,unknown,2020-3
194986,mediterranean,unknown,2020-3
194986,europe,unknown,2020-3
194989,mediterranean,unknown,2020-3
194989,europe,unknown,2020-3
194991,mediterranean,unknown,2020-3
194991,europe,unknown,2020-3
194992,mediterranean,unknown,2020-3
194992,europe,unknown,2020-3
194993,mediterranean,unknown,2020-3
194993,europe,unknown,2020-3
194995,mediterranean,unknown,2020-3
194995,europe,unknown,2020-3
194997,mediterranean,unknown,2020-3
194997,europe,unknown,2020-3
194998,mediterranean,unknown,2020-3
194998,europe,unknown,2020-3
194999,mediterranean,unknown,2020-3
194999,europe,unknown,2020-3
195001,mediterranean,unknown,2020-3
195001,europe,unknown,2020-3
195003,mediterranean,unknown,2020-3
195003,europe,stable,2020-3
195038,mediterranean,unknown,2020-3
195038,europe,unknown,2020-3
195091,mediterranean,unknown,2020-3
195091,europe,unknown,2020-3
195093,mediterranean,unknown,2020-3
195093,europe,unknown,2020-3
195672,europe,unknown,2020-3
195688,europe,unknown,2020-3
195708,europe,unknown,2020-3
195805,europe,unknown,2020-3
195810,europe,stable,2020-3
195838,europe,unknown,2020-3
195839,europe,unknown,2020-3
195840,europe,unknown,2020-3
195843,europe,unknown,2020-3
195844,europe,unknown,2020-3
195852,europe,unknown,2020-3
195886,mediterranean,unknown,2020-3
195886,europe,stable,2020-3
196057,mediterranean,unknown,2020-3
196057,europe,unknown,2020-3
196060,europe,unknown,2020-3
196061,europe,unknown,2020-3
198547,mediterranean,unknown,2020-3
198547,europe,unknown,2020-3
198550,mediterranean,unknown,2020-3
198550,europe,stable,2020-3
198551,mediterranean,stable,2020-3
198551,europe,unknown,2020-3
198552,mediterranean,unknown,2020-3
198552,europe,stable,2020-3
198553,mediterranean,unknown,2020-3
198553,europe,unknown,2020-3
198554,mediterranean,unknown,2020-3
198554,europe,stable,2020-3
198555,mediterranean,unknown,2020-3
198555,europe,unknown,2020-3
198556,mediterranean,unknown,2020-3
198556,europe,unknown,2020-3
198557,mediterranean,unknown,2020-3
198557,europe,unknown,2020-3
198558,mediterranean,unknown,2020-3
198558,europe,unknown,2020-3
198559,mediterranean,unknown,2020-3
198559,europe,unknown,2020-3
198560,mediterranean,unknown,2020-3
198560,europe,unknown,2020-3
198561,mediterranean,unknown,2020-3
198561,europe,unknown,2020-3
198562,mediterranean,decreasing,2020-3
198562,europe,unknown,2020-3
198563,mediterranean,unknown,2020-3
198563,europe,stable,2020-3
198564,mediterranean,unknown,2020-3
198564,europe,stable,2020-3
198565,mediterranean,stable,2020-3
198565,europe,unknown,2020-3
198566,mediterranean,unknown,2020-3
198566,europe,unknown,2020-3
198568,mediterranean,decreasing,2020-3
198568,europe,decreasing,2020-3
198570,mediterranean,stable,2020-3
198570,europe,stable,2020-3
198571,mediterranean,unknown,2020-3
198571,europe,unknown,2020-3
198573,mediterranean,unknown,2020-3
198573,europe,stable,2020-3
198575,mediterranean,unknown,2020-3
198575,europe,unknown,2020-3
198576,mediterranean,unknown,2020-3
198576,europe,unknown,2020-3
198577,mediterranean,unknown,2020-3
198577,europe,stable,2020-3
198578,mediterranean,unknown,2020-3
198578,europe,decreasing,2020-3
198579,mediterranean,unknown,2020-3
198579,europe,stable,2020-3
198580,mediterranean,stable,2020-3
198580,europe,unknown,2020-3
198581,mediterranean,unknown,2020-3
198581,europe,unknown,2020-3
198582,mediterranean,unknown,2020-3
198582,europe,unknown,2020-3
198583,mediterranean,unknown,2020-3
198583,europe,unknown,2020-3
198585,mediterranean,unknown,2020-3
198585,europe,unknown,2020-3
198589,mediterranean,unknown,2020-3
198589,europe,unknown,2020-3
198590,mediterranean,unknown,2020-3
198590,europe,stable,2020-3
198592,mediterranean,unknown,2020-3
198592,europe,unknown,2020-3
198594,mediterranean,unknown,2020-3
198594,europe,unknown,2020-3
198595,mediterranean,unknown,2020-3
198595,europe,unknown,2020-3
198596,mediterranean,unknown,2020-3
198596,europe,unknown,2020-3
198597,mediterranean,unknown,2020-3
198597,europe,unknown,2020-3
198598,mediterranean,unknown,2020-3
198598,europe,unknown,2020-3
198599,mediterranean,unknown,2020-3
198599,europe,unknown,2020-3
198600,mediterranean,unknown,2020-3
198600,europe,unknown,2020-3
198601,mediterranean,unknown,2020-3
198601,europe,unknown,2020-3
198602,mediterranean,unknown,2020-3
198602,europe,unknown,2020-3
198604,mediterranean,unknown,2020-3
198604,europe,unknown,2020-3
198605,mediterranean,unknown,2020-3
198605,europe,stable,2020-3
198606,mediterranean,unknown,2020-3
198606,europe,stable,2020-3
198608,mediterranean,unknown,2020-3
198608,europe,unknown,2020-3
198609,mediterranean,stable,2020-3
198609,europe,unknown,2020-3
198610,mediterranean,stable,2020-3
198610,europe,unknown,2020-3
198611,mediterranean,unknown,2020-3
198611,europe,stable,2020-3
198612,mediterranean,unknown,2020-3
198612,europe,stable,2020-3
198613,mediterranean,unknown,2020-3
198613,europe,stable,2020-3
198614,mediterranean,unknown,2020-3
198614,europe,stable,2020-3
198615,mediterranean,unknown,2020-3
198615,europe,stable,2020-3
198616,europe,unknown,2020-3
198617,mediterranean,unknown,2020-3
198617,europe,unknown,2020-3
198618,mediterranean,unknown,2020-3
198618,europe,stable,2020-3
198619,mediterranean,unknown,2020-3
198619,europe,unknown,2020-3
198620,mediterranean,unknown,2020-3
198620,europe,stable,2020-3
198621,mediterranean,unknown,2020-3
198621,europe,stable,2020-3
198622,mediterranean,unknown,2020-3
198622,europe,unknown,2020-3
198623,mediterranean,unknown,2020-3
198623,europe,unknown,2020-3
198624,mediterranean,unknown,2020-3
198624,europe,stable,2020-3
198625,mediterranean,unknown,2020-3
198625,europe,unknown,2020-3
198626,mediterranean,unknown,2020-3
198626,europe,increasing,2020-3
198627,mediterranean,unknown,2020-3
198627,europe,stable,2020-3
198628,mediterranean,unknown,2020-3
198628,europe,unknown,2020-3
198630,mediterranean,stable,2020-3
198630,europe,unknown,2020-3
198632,mediterranean,stable,2020-3
198632,europe,stable,2020-3
198633,mediterranean,unknown,2020-3
198633,europe,unknown,2020-3
198634,mediterranean,unknown,2020-3
198634,europe,stable,2020-3
198635,mediterranean,unknown,2020-3
198635,europe,stable,2020-3
198636,mediterranean,unknown,2020-3
198636,europe,stable,2020-3
198637,mediterranean,unknown,2020-3
198637,europe,stable,2020-3
198638,mediterranean,unknown,2020-3
198638,europe,unknown,2020-3
198640,mediterranean,unknown,2020-3
198640,europe,unknown,2020-3
198641,mediterranean,stable,2020-3
198641,europe,unknown,2020-3
198642,mediterranean,unknown,2020-3
198642,europe,unknown,2020-3
198643,mediterranean,stable,2020-3
198643,europe,unknown,2020-3
198644,mediterranean,stable,2020-3
198644,europe,stable,2020-3
198645,mediterranean,stable,2020-3
198645,europe,unknown,2020-3
198646,mediterranean,stable,2020-3
198646,europe,unknown,2020-3
198647,mediterranean,stable,2020-3
198647,europe,stable,2020-3
198648,mediterranean,unknown,2020-3
198648,europe,unknown,2020-3
198649,mediterranean,unknown,2020-3
198649,europe,unknown,2020-3
198650,mediterranean,unknown,2020-3
198650,europe,unknown,2020-3
198651,mediterranean,unknown,2020-3
198651,europe,stable,2020-3
198652,mediterranean,unknown,2020-3
198652,europe,unknown,2020-3
198653,mediterranean,unknown,2020-3
198653,europe,decreasing,2020-3
198654,mediterranean,stable,2020-3
198654,europe,stable,2020-3
198655,mediterranean,unknown,2020-3
198655,europe,unknown,2020-3
198657,mediterranean,stable,2020-3
198657,europe,stable,2020-3
198659,mediterranean,unknown,2020-3
198659,europe,unknown,2020-3
198660,mediterranean,unknown,2020-3
198660,europe,stable,2020-3
198662,mediterranean,stable,2020-3
198662,europe,stable,2020-3
198663,mediterranean,unknown,2020-3
198663,europe,unknown,2020-3
198664,mediterranean,unknown,2020-3
198664,europe,unknown,2020-3
198665,mediterranean,unknown,2020-3
198665,europe,unknown,2020-3
198667,mediterranean,stable,2020-3
198667,europe,stable,2020-3
198668,mediterranean,decreasing,2020-3
198668,europe,stable,2020-3
198669,mediterranean,unknown,2020-3
198669,europe,stable,2020-3
198670,mediterranean,unknown,2020-3
198670,europe,stable,2020-3
198671,mediterranean,unknown,2020-3
198671,europe,stable,2020-3
198673,mediterranean,stable,2020-3
198673,europe,stable,2020-3
198674,mediterranean,stable,2020-3
198674,europe,unknown,2020-3
198675,mediterranean,unknown,2020-3
198675,europe,unknown,2020-3
198676,mediterranean,unknown,2020-3
198676,europe,unknown,2020-3
198706,mediterranean,unknown,2020-3
198706,europe,stable,2020-3
198707,mediterranean,decreasing,2020-3
198707,europe,decreasing,2020-3
198708,mediterranean,unknown,2020-3
198708,europe,unknown,2020-3
198709,mediterranean,decreasing,2020-3
198709,europe,decreasing,2020-3
198710,mediterranean,unknown,2020-3
198710,europe,unknown,2020-3
198711,mediterranean,stable,2020-3
198711,europe,unknown,2020-3
198712,mediterranean,stable,2020-3
198712,europe,unknown,2020-3
198713,mediterranean,stable,2020-3
198713,europe,unknown,2020-3
198714,mediterranean,increasing,2020-3
198714,europe,increasing,2020-3
198715,mediterranean,unknown,2020-3
198715,europe,unknown,2020-3
198716,mediterranean,unknown,2020-3
198716,europe,unknown,2020-3
198718,mediterranean,stable,2020-3
198718,europe,unknown,2020-3
198719,mediterranean,stable,2020-3
198719,europe,stable,2020-3
198720,mediterranean,unknown,2020-3
198720,europe,unknown,2020-3
198721,mediterranean,unknown,2020-3
198721,europe,unknown,2020-3
198722,mediterranean,stable,2020-3
198722,europe,unknown,2020-3
198723,mediterranean,unknown,2020-3
198723,europe,unknown,2020-3
198724,mediterranean,unknown,2020-3
198724,europe,unknown,2020-3
198725,mediterranean,stable,2020-3
198725,europe,unknown,2020-3
198726,mediterranean,stable,2020-3
198726,europe,unknown,2020-3
198727,mediterranean,unknown,2020-3
198727,europe,unknown,2020-3
198728,mediterranean,unknown,2020-3
198728,europe,unknown,2020-3
198734,mediterranean,unknown,2020-3
198734,europe,stable,2020-3
198735,mediterranean,unknown,2020-3
198735,europe,unknown,2020-3
198736,mediterranean,unknown,2020-3
198736,europe,unknown,2020-3
198737,mediterranean,unknown,2020-3
198737,europe,unknown,2020-3
198739,mediterranean,stable,2020-3
198739,europe,unknown,2020-3
198740,mediterranean,unknown,2020-3
198740,europe,unknown,2020-3
198741,mediterranean,unknown,2020-3
198741,europe,unknown,2020-3
198742,mediterranean,unknown,2020-3
198742,europe,unknown,2020-3
198743,mediterranean,unknown,2020-3
198743,europe,unknown,2020-3
198744,mediterranean,unknown,2020-3
198744,europe,unknown,2020-3
198745,mediterranean,unknown,2020-3
198745,europe,unknown,2020-3
198746,mediterranean,unknown,2020-3
198746,europe,stable,2020-3
198747,mediterranean,unknown,2020-3
198747,europe,unknown,2020-3
198748,mediterranean,unknown,2020-3
198748,europe,stable,2020-3
198748,europe,stable,2020-3
198750,mediterranean,unknown,2020-3
198750,europe,stable,2020-3
198751,mediterranean,unknown,2020-3
198752,mediterranean,unknown,2020-3
198752,europe,unknown,2020-3
198753,mediterranean,unknown,2020-3
198753,europe,unknown,2020-3
198755,mediterranean,unknown,2020-3
198755,europe,unknown,2020-3
198756,mediterranean,unknown,2020-3
198756,europe,unknown,2020-3
198757,mediterranean,unknown,2020-3
198757,europe,stable,2020-3
198758,mediterranean,unknown,2020-3
198758,europe,stable,2020-3
198759,mediterranean,unknown,2020-3
198759,europe,unknown,2020-3
198760,mediterranean,unknown,2020-3
198760,europe,stable,2020-3
198761,mediterranean,unknown,2020-3
198761,europe,unknown,2020-3
198762,mediterranean,unknown,2020-3
198762,europe,unknown,2020-3
198763,mediterranean,unknown,2020-3
198763,europe,unknown,2020-3
198764,mediterranean,unknown,2020-3
198764,europe,unknown,2020-3
198765,mediterranean,decreasing,2020-3
198765,europe,decreasing,2020-3
198766,mediterranean,unknown,2020-3
198766,europe,unknown,2020-3
198767,mediterranean,unknown,2020-3
198767,europe,unknown,2020-3
198769,mediterranean,unknown,2020-3
198769,europe,unknown,2020-3
198772,mediterranean,stable,2020-3
198772,europe,unknown,2020-3
198774,mediterranean,increasing,2020-3
198774,europe,increasing,2020-3
198775,mediterranean,unknown,2020-3
198775,europe,unknown,2020-3
198776,mediterranean,unknown,2020-3
198776,europe,stable,2020-3
198998,europe,unknown,2020-3
199068,europe,unknown,2020-3
199078,europe,unknown,2020-3
199146,europe,unknown,2020-3
199161,europe,unknown,2020-3
199249,europe,unknown,2020-3
199323,europe,unknown,2020-3
199360,europe,unknown,2020-3
199373,europe,unknown,2020-3
199396,europe,unknown,2020-3
199401,europe,unknown,2020-3
199413,europe,unknown,2020-3
13145780,mediterranean,unknown,2020-3
13168143,mediterranean,unknown,2020-3
13462250,europe,unknown,2020-3
13462491,europe,unknown,2020-3
13462713,europe,unknown,2020-3
13462745,europe,unknown,2020-3
13462751,europe,unknown,2020-3
13462757,europe,unknown,2020-3
13485141,europe,unknown,2020-3
13485167,europe,unknown,2020-3
13485312,europe,unknown,2020-3
13485398,europe,unknown,2020-3
13485631,europe,unknown,2020-3
13485635,europe,unknown,2020-3
13485675,europe,unknown,2020-3
13485856,europe,unknown,2020-3
13486169,europe,unknown,2020-3
15147715,europe,stable,2020-3
15147725,europe,unknown,2020-3
15147740,europe,unknown,2020-3
15147816,europe,unknown,2020-3
15147860,europe,unknown,2020-3
15147965,europe,unknown,2020-3
15147977,europe,unknown,2020-3
15148522,europe,unknown,2020-3
15148566,europe,unknown,2020-3
15148742,europe,unknown,2020-3
15148858,europe,unknown,2020-3
15148964,europe,unknown,2020-3
15149028,europe,unknown,2020-3
15149121,europe,unknown,2020-3
15149335,europe,unknown,2020-3
15521875,europe,unknown,2020-3
15521985,europe,unknown,2020-3
15522054,europe,unknown,2020-3
15522069,europe,unknown,2020-3
15522095,europe,unknown,2020-3
15522140,europe,unknown,2020-3
15522149,europe,decreasing,2020-3
15522152,europe,unknown,2020-3
15522159,europe,unknown,2020-3
15522210,europe,unknown,2020-3
15522213,europe,unknown,2020-3
15522236,europe,unknown,2020-3
15598524,europe,stable,2020-3
15598550,europe,stable,2020-3
15598596,europe,stable,2020-3
15598621,europe,unknown,2020-3
15598639,europe,stable,2020-3
15598672,europe,unknown,2020-3
15598778,europe,stable,2020-3
15598791,europe,unknown,2020-3
15598799,europe,unknown,2020-3
15598812,europe,stable,2020-3
15598815,europe,unknown,2020-3
15598887,europe,stable,2020-3
15598938,europe,unknown,2020-3
15598948,europe,unknown,2020-3
15598951,europe,unknown,2020-3
15598957,europe,unknown,2020-3
15599060,europe,stable,2020-3
15599067,europe,stable,2020-3
15599070,europe,unknown,2020-3
15599123,europe,stable,2020-3
15599136,europe,unknown,2020-3
15599150,europe,unknown,2020-3
15600453,europe,stable,2020-3
15600731,europe,stable,2020-3
15600738,europe,unknown,2020-3
15601865,europe,unknown,2020-3
15601872,europe,stable,2020-3
15601902,europe,unknown,2020-3
15601905,europe,unknown,2020-3
15601909,europe,unknown,2020-3
15601913,europe,unknown,2020-3
15601934,europe,unknown,2020-3
15601937,europe,unknown,2020-3
15601940,europe,unknown,2020-3
15622233,europe,unknown,2020-3
15622649,europe,unknown,2020-3
15622672,europe,unknown,2020-3
15622678,europe,unknown,2020-3
15622684,europe,unknown,2020-3
15622706,europe,unknown,2020-3
15622789,europe,unknown,2020-3
15622835,europe,unknown,2020-3
15623273,europe,unknown,2020-3
16208224,mediterranean,decreasing,2020-3
16369383,mediterranean,decreasing,2020-3
16370739,mediterranean,decreasing,2020-3
16376479,mediterranean,unknown,2020-3
16378423,mediterranean,unknown,2020-3
16381144,mediterranean,decreasing,2020-3
16404943,europe,unknown,2020-3
16407132,europe,unknown,2020-3
16425354,europe,unknown,2020-3
16431757,europe,stable,2020-3
16439757,europe,unknown,2020-3
16439848,europe,unknown,2020-3
16440027,europe,unknown,2020-3
16441698,europe,unknown,2020-3
16447855,europe,unknown,2020-3
16449531,europe,unknown,2020-3
16507347,europe,increasing,2020-3
16509126,europe,stable,2020-3
16509242,europe,unknown,2020-3
16509297,europe,unknown,2020-3
16545183,europe,unknown,2020-3
16674437,mediterranean,unknown,2020-3
16749737,europe,unknown,2020-3
16781113,europe,unknown,2020-3
16781168,europe,unknown,2020-3
18123632,europe,unknown,2020-3
18123960,europe,unknown,2020-3
18124015,europe,unknown,2020-3
18124888,europe,unknown,2020-3
18125103,europe,unknown,2020-3
18125145,europe,unknown,2020-3
18125208,europe,increasing,2020-3
18125362,europe,unknown,2020-3
18125379,europe,unknown,2020-3
18125776,europe,unknown,2020-3
18125838,europe,unknown,2020-3
18126034,europe,unknown,2020-3
18126112,europe,unknown,2020-3
18127641,europe,unknown,2020-3
18127741,europe,unknown,2020-3
18127783,europe,unknown,2020-3
18127809,europe,unknown,2020-3
18127828,europe,unknown,2020-3
18127836,europe,unknown,2020-3
18127840,europe,unknown,2020-3
18128090,europe,unknown,2020-3
18128749,europe,unknown,2020-3
18128938,europe,unknown,2020-3
18129278,europe,stable,2020-3
18129312,europe,unknown,2020-3
18138798,europe,unknown,2020-3
18138812,europe,unknown,2020-3
18138815,europe,stable,2020-3
18138825,europe,unknown,2020-3
18138837,europe,unknown,2020-3
18138869,europe,unknown,2020-3
18139045,europe,unknown,2020-3
18139074,europe,unknown,2020-3
18139615,europe,unknown,2020-3
18140291,europe,stable,2020-3
18140358,europe,unknown,2020-3
18140736,europe,unknown,2020-3
18140801,europe,unknown,2020-3
18140823,europe,unknown,2020-3
18140829,europe,unknown,2020-3
18155920,europe,unknown,2020-3
18155933,europe,unknown,2020-3
18155939,europe,unknown,2020-3
18155943,europe,unknown,2020-3
18155946,europe,unknown,2020-3
18155949,europe,unknown,2020-3
18155952,europe,unknown,2020-3
18155960,europe,unknown,2020-3
18155963,europe,unknown,2020-3
18155982,europe,unknown,2020-3
18156550,europe,unknown,2020-3
18158331,europe,unknown,2020-3
18158359,europe,unknown,2020-3
18158445,europe,unknown,2020-3
18158483,europe,stable,2020-3
18158583,europe,unknown,2020-3
18159126,europe,unknown,2020-3
18159556,europe,unknown,2020-3
18159817,europe,stable,2020-3
18159823,europe,stable,2020-3
18160428,europe,stable,2020-3
18160456,europe,unknown,2020-3
18160468,europe,stable,2020-3
18160537,europe,unknown,2020-3
18160573,europe,stable,2020-3
18161514,europe,unknown,2020-3
18179793,europe,unknown,2020-3
18179796,europe,unknown,2020-3
18180983,europe,unknown,2020-3
18180998,europe,unknown,2020-3
18214503,europe,unknown,2020-3
18214863,europe,increasing,2020-3
18227064,europe,stable,2020-3
18227109,europe,unknown,2020-3
18227119,europe,stable,2020-3
18227123,europe,unknown,2020-3
18227168,europe,increasing,2020-3
18237151,europe,unknown,2020-3
18237502,europe,unknown,2020-3
18237516,europe,unknown,2020-3
18237707,europe,unknown,2020-3
18237712,europe,unknown,2020-3
18237739,europe,unknown,2020-3
18237772,europe,unknown,2020-3
18237775,europe,unknown,2020-3
18237796,europe,unknown,2020-3
18238049,europe,unknown,2020-3
18252612,europe,stable,2020-3
18252616,europe,stable,2020-3
18252619,europe,stable,2020-3
18252629,europe,stable,2020-3
18252702,europe,unknown,2020-3
18252718,europe,unknown,2020-3
18252849,europe,unknown,2020-3
18252853,europe,unknown,2020-3
18252941,europe,stable,2020-3
18252952,europe,stable,2020-3
18253276,europe,stable,2020-3
18253282,europe,unknown,2020-3
18253287,europe,unknown,2020-3
18253296,europe,unknown,2020-3
18253303,europe,unknown,2020-3
18256447,europe,unknown,2020-3
18256458,europe,unknown,2020-3
18256490,europe,unknown,2020-3
18256504,europe,unknown,2020-3
18256560,europe,unknown,2020-3
18256726,europe,unknown,2020-3
18256883,europe,unknown,2020-3
18256943,europe,unknown,2020-3
18256992,europe,unknown,2020-3
18257189,europe,unknown,2020-3
18257198,europe,unknown,2020-3
18257269,europe,unknown,2020-3
