iucn_sid,pop_trend,iucn_version,iucn_rgn
170014,Unknown,2025-1,global
170015,Unknown,2025-1,global
170085,Unknown,2025-1,global
170016,Unknown,2025-1,global
170086,Unknown,2025-1,global
170017,Unknown,2025-1,global
170018,Unknown,2025-1,global
170088,Unknown,2025-1,global
170019,Unknown,2025-1,global
170089,Unknown,2025-1,global
170020,Unknown,2025-1,global
170090,Unknown,2025-1,global
170021,Unknown,2025-1,global
170091,Unknown,2025-1,global
170022,Unknown,2025-1,global
170092,Unknown,2025-1,global
170023,Unknown,2025-1,global
170093,Unknown,2025-1,global
170024,Unknown,2025-1,global
170095,Unknown,2025-1,global
170026,Unknown,2025-1,global
170096,Unknown,2025-1,global
170097,Unknown,2025-1,global
170028,Unknown,2025-1,global
170029,Unknown,2025-1,global
170030,Unknown,2025-1,global
170031,Unknown,2025-1,global
170032,Unknown,2025-1,global
170033,Unknown,2025-1,global
170034,Unknown,2025-1,global
170035,Unknown,2025-1,global
170036,Unknown,2025-1,global
170037,Unknown,2025-1,global
170038,Unknown,2025-1,global
170039,Unknown,2025-1,global
170040,Unknown,2025-1,global
170041,Unknown,2025-1,global
170042,Unknown,2025-1,global
170043,Unknown,2025-1,global
170044,Unknown,2025-1,global
170046,Unknown,2025-1,global
170047,Unknown,2025-1,global
170048,Unknown,2025-1,global
170049,Unknown,2025-1,global
170051,Unknown,2025-1,global
170052,Unknown,2025-1,global
170053,Unknown,2025-1,global
170054,Unknown,2025-1,global
170055,Unknown,2025-1,global
170056,Unknown,2025-1,global
170057,Unknown,2025-1,global
170059,Unknown,2025-1,global
170066,Unknown,2025-1,global
170067,Unknown,2025-1,global
170068,Unknown,2025-1,global
170069,Unknown,2025-1,global
170070,Unknown,2025-1,global
170071,Unknown,2025-1,global
170073,Unknown,2025-1,global
170074,Unknown,2025-1,global
170075,Unknown,2025-1,global
170159,Unknown,2025-1,mediterranean
170166,Unknown,2025-1,mediterranean
170186,Unknown,2025-1,mediterranean
170220,Unknown,2025-1,mediterranean
170232,Unknown,2025-1,mediterranean
170284,Unknown,2025-1,mediterranean
170322,Unknown,2025-1,mediterranean
170326,Unknown,2025-1,mediterranean
170350,Unknown,2025-1,mediterranean
172321,Unknown,2025-1,eastern_africa
172395,Unknown,2025-1,global
172415,Unknown,2025-1,global
172470,Unknown,2025-1,global
173157,Unknown,2025-1,global
173176,Unknown,2025-1,global
173325,Unknown,2025-1,global
173326,Unknown,2025-1,global
173329,Unknown,2025-1,global
173330,Unknown,2025-1,global
173334,Unknown,2025-1,global
173340,Unknown,2025-1,global
173347,Unknown,2025-1,global
173353,Unknown,2025-1,global
173359,Unknown,2025-1,global
173362,Unknown,2025-1,global
173365,Unknown,2025-1,global
173373,Unknown,2025-1,global
173375,Unknown,2025-1,global
173376,Unknown,2025-1,global
173379,Unknown,2025-1,global
173383,Unknown,2025-1,global
17399,Unknown,2025-1,global
175093,Unknown,2025-1,global
175095,Unknown,2025-1,global
175104,Unknown,2025-1,global
175136,Unknown,2025-1,western_africa
175136,Unknown,2025-1,central_africa
175138,Unknown,2025-1,western_africa
175138,Unknown,2025-1,central_africa
175074,Unknown,2025-1,global
175139,Unknown,2025-1,western_africa
176670,Unknown,2025-1,global
176672,Unknown,2025-1,global
176677,Unknown,2025-1,global
176678,Unknown,2025-1,global
176680,Unknown,2025-1,global
176691,Unknown,2025-1,global
176706,Unknown,2025-1,global
176707,Unknown,2025-1,global
176709,Unknown,2025-1,global
176713,Unknown,2025-1,global
176715,Unknown,2025-1,global
176717,Unknown,2025-1,global
176721,Unknown,2025-1,global
176722,Unknown,2025-1,global
176723,Unknown,2025-1,global
176724,Unknown,2025-1,global
176726,Unknown,2025-1,global
176727,Unknown,2025-1,global
176728,Unknown,2025-1,global
176729,Unknown,2025-1,global
176730,Unknown,2025-1,global
176731,Unknown,2025-1,global
176732,Unknown,2025-1,global
176733,Unknown,2025-1,global
176735,Unknown,2025-1,global
176736,Unknown,2025-1,global
176737,Unknown,2025-1,global
176739,Unknown,2025-1,global
176740,Unknown,2025-1,global
176742,Unknown,2025-1,global
176743,Unknown,2025-1,global
176744,Unknown,2025-1,global
176745,Unknown,2025-1,global
176749,Unknown,2025-1,global
176751,Unknown,2025-1,global
176752,Unknown,2025-1,global
176753,Unknown,2025-1,global
176754,Unknown,2025-1,global
176755,Unknown,2025-1,global
176757,Unknown,2025-1,global
176758,Unknown,2025-1,global
176759,Unknown,2025-1,global
176760,Unknown,2025-1,global
176761,Unknown,2025-1,global
176762,Unknown,2025-1,global
176765,Unknown,2025-1,global
176766,Unknown,2025-1,global
176767,Unknown,2025-1,global
176768,Unknown,2025-1,global
176772,Unknown,2025-1,global
176773,Unknown,2025-1,global
177147,Unknown,2025-1,global
177249,Unknown,2025-1,global
177286,Unknown,2025-1,global
178060,Unknown,2025-1,global
178077,Unknown,2025-1,global
178097,Unknown,2025-1,global
178100,Unknown,2025-1,global
178102,Unknown,2025-1,global
178105,Unknown,2025-1,global
178106,Unknown,2025-1,global
178107,Unknown,2025-1,global
178108,Unknown,2025-1,global
178043,Unknown,2025-1,global
178048,Unknown,2025-1,global
178051,Unknown,2025-1,global
178054,Unknown,2025-1,global
178057,Unknown,2025-1,global
178066,Unknown,2025-1,global
178072,Unknown,2025-1,global
178074,Unknown,2025-1,global
178800,Unknown,2025-1,global
178810,Unknown,2025-1,global
178848,Unknown,2025-1,global
180103,Unknown,2025-1,global
180105,Unknown,2025-1,global
180106,Unknown,2025-1,global
180107,Unknown,2025-1,global
180108,Unknown,2025-1,global
180109,Unknown,2025-1,global
180110,Unknown,2025-1,global
180111,Unknown,2025-1,global
180112,Unknown,2025-1,global
180114,Unknown,2025-1,global
180115,Unknown,2025-1,global
180116,Unknown,2025-1,global
180118,Unknown,2025-1,global
180120,Unknown,2025-1,global
180121,Unknown,2025-1,global
180122,Unknown,2025-1,global
180123,Unknown,2025-1,global
180125,Unknown,2025-1,global
180126,Unknown,2025-1,global
180127,Unknown,2025-1,global
180129,Unknown,2025-1,global
180131,Unknown,2025-1,global
180133,Unknown,2025-1,global
180135,Unknown,2025-1,global
180136,Unknown,2025-1,global
180139,Unknown,2025-1,global
180142,Unknown,2025-1,global
181000,Unknown,2025-1,pan-africa
181000,Unknown,2025-1,s._africa fw
181550,Unknown,2025-1,northern_africa
181550,Unknown,2025-1,central_africa
181567,Unknown,2025-1,s._africa fw
181567,Unknown,2025-1,western_africa
181567,Unknown,2025-1,central_africa
181577,Unknown,2025-1,s._africa fw
181577,Unknown,2025-1,western_africa
181577,Unknown,2025-1,central_africa
181585,Unknown,2025-1,central_africa
18175,Unknown,2025-1,central_africa
181797,Unknown,2025-1,western_africa
181797,Unknown,2025-1,central_africa
181807,Unknown,2025-1,northern_africa
181807,Unknown,2025-1,western_africa
181807,Unknown,2025-1,eastern_africa
181933,Unknown,2025-1,western_africa
181933,Unknown,2025-1,central_africa
181984,Unknown,2025-1,pan-africa
181984,Unknown,2025-1,western_africa
182136,Unknown,2025-1,eastern_africa
182136,Unknown,2025-1,northern_africa
182136,Unknown,2025-1,central_africa
182136,Unknown,2025-1,western_africa
182165,Unknown,2025-1,western_africa
182165,Unknown,2025-1,central_africa
182223,Unknown,2025-1,northern_africa
182223,Unknown,2025-1,s._africa fw
182223,Unknown,2025-1,central_africa
182223,Unknown,2025-1,western_africa
182239,Unknown,2025-1,s._africa fw
182239,Unknown,2025-1,western_africa
182239,Unknown,2025-1,central_africa
182285,Unknown,2025-1,western_africa
182285,Unknown,2025-1,central_africa
182330,Unknown,2025-1,western_africa
182330,Unknown,2025-1,central_africa
182363,Unknown,2025-1,western_africa
182363,Unknown,2025-1,central_africa
182389,Unknown,2025-1,western_africa
182470,Unknown,2025-1,western_africa
182470,Unknown,2025-1,central_africa
182498,Unknown,2025-1,global
182498,Unknown,2025-1,central_africa
182498,Unknown,2025-1,pan-africa
182512,Unknown,2025-1,western_africa
182512,Unknown,2025-1,central_africa
182611,Unknown,2025-1,western_africa
182611,Unknown,2025-1,central_africa
182807,Unknown,2025-1,western_africa
182807,Unknown,2025-1,central_africa
182905,Unknown,2025-1,western_africa
182905,Unknown,2025-1,central_africa
182933,Unknown,2025-1,western_africa
183152,Unknown,2025-1,s._africa fw
183152,Unknown,2025-1,pan-africa
183152,Unknown,2025-1,eastern_africa
183153,Unknown,2025-1,pan-africa
183153,Unknown,2025-1,central_africa
183155,Unknown,2025-1,s._africa fw
183155,Unknown,2025-1,pan-africa
183155,Unknown,2025-1,eastern_africa
183156,Unknown,2025-1,s._africa fw
183156,Unknown,2025-1,western_africa
183156,Unknown,2025-1,pan-africa
183156,Unknown,2025-1,central_africa
183158,Unknown,2025-1,pan-africa
183158,Unknown,2025-1,eastern_africa
183160,Unknown,2025-1,s._africa fw
183160,Unknown,2025-1,pan-africa
183160,Unknown,2025-1,eastern_africa
183161,Unknown,2025-1,western_africa
183161,Unknown,2025-1,pan-africa
183161,Unknown,2025-1,central_africa
183167,Unknown,2025-1,eastern_africa
183167,Unknown,2025-1,pan-africa
183169,Unknown,2025-1,s._africa fw
183169,Unknown,2025-1,western_africa
183169,Unknown,2025-1,pan-africa
183169,Unknown,2025-1,central_africa
183170,Unknown,2025-1,western_africa
183170,Unknown,2025-1,pan-africa
183170,Unknown,2025-1,central_africa
183171,Unknown,2025-1,western_africa
183171,Unknown,2025-1,pan-africa
183171,Unknown,2025-1,central_africa
183175,Unknown,2025-1,western_africa
183175,Unknown,2025-1,pan-africa
183175,Unknown,2025-1,central_africa
183177,Unknown,2025-1,western_africa
183177,Unknown,2025-1,pan-africa
183177,Unknown,2025-1,central_africa
183178,Unknown,2025-1,pan-africa
183178,Unknown,2025-1,western_africa
183178,Unknown,2025-1,central_africa
183206,Unknown,2025-1,global
183207,Unknown,2025-1,global
183208,Unknown,2025-1,global
183209,Unknown,2025-1,global
183211,Unknown,2025-1,global
183213,Unknown,2025-1,global
183216,Unknown,2025-1,global
183219,Unknown,2025-1,global
183220,Unknown,2025-1,global
183222,Unknown,2025-1,global
183224,Unknown,2025-1,global
183226,Unknown,2025-1,global
183228,Unknown,2025-1,global
183229,Unknown,2025-1,global
183230,Unknown,2025-1,global
183231,Unknown,2025-1,global
183233,Unknown,2025-1,global
183234,Unknown,2025-1,global
183236,Unknown,2025-1,global
183237,Unknown,2025-1,global
183238,Unknown,2025-1,global
183239,Unknown,2025-1,global
183240,Unknown,2025-1,global
183241,Unknown,2025-1,global
183246,Unknown,2025-1,global
183249,Unknown,2025-1,global
183250,Unknown,2025-1,global
183251,Unknown,2025-1,global
183253,Unknown,2025-1,global
183254,Unknown,2025-1,global
183256,Unknown,2025-1,global
183261,Unknown,2025-1,global
183262,Unknown,2025-1,global
183263,Unknown,2025-1,global
183264,Unknown,2025-1,global
183265,Unknown,2025-1,global
183266,Unknown,2025-1,global
183269,Unknown,2025-1,global
183270,Unknown,2025-1,global
183272,Unknown,2025-1,global
183275,Unknown,2025-1,global
183276,Unknown,2025-1,global
183277,Unknown,2025-1,global
183280,Unknown,2025-1,global
183281,Unknown,2025-1,global
183282,Unknown,2025-1,global
183283,Unknown,2025-1,global
183284,Unknown,2025-1,global
183286,Unknown,2025-1,global
183287,Unknown,2025-1,global
183288,Unknown,2025-1,global
183289,Unknown,2025-1,global
183290,Unknown,2025-1,global
183291,Unknown,2025-1,global
183293,Unknown,2025-1,global
183295,Unknown,2025-1,global
183296,Unknown,2025-1,global
183297,Unknown,2025-1,global
183298,Unknown,2025-1,global
183299,Unknown,2025-1,global
183301,Unknown,2025-1,global
183303,Unknown,2025-1,global
183304,Unknown,2025-1,global
183306,Unknown,2025-1,global
183311,Unknown,2025-1,global
183312,Unknown,2025-1,global
183313,Unknown,2025-1,global
183315,Unknown,2025-1,global
183318,Unknown,2025-1,global
183319,Unknown,2025-1,global
183320,Unknown,2025-1,global
183321,Unknown,2025-1,global
183322,Unknown,2025-1,global
183324,Unknown,2025-1,global
183327,Unknown,2025-1,global
183328,Unknown,2025-1,global
183329,Unknown,2025-1,global
183330,Unknown,2025-1,global
183333,Unknown,2025-1,global
183334,Unknown,2025-1,global
183336,Unknown,2025-1,global
183337,Unknown,2025-1,global
183338,Unknown,2025-1,global
183339,Unknown,2025-1,global
183341,Unknown,2025-1,global
183343,Unknown,2025-1,global
183348,Unknown,2025-1,global
183349,Unknown,2025-1,global
183352,Unknown,2025-1,global
183355,Unknown,2025-1,global
183357,Unknown,2025-1,global
183359,Unknown,2025-1,global
183361,Unknown,2025-1,global
183365,Unknown,2025-1,global
183366,Unknown,2025-1,global
183367,Unknown,2025-1,global
183368,Unknown,2025-1,global
183370,Unknown,2025-1,global
183371,Unknown,2025-1,global
183373,Unknown,2025-1,global
183375,Unknown,2025-1,global
183377,Unknown,2025-1,global
183381,Unknown,2025-1,global
183384,Unknown,2025-1,global
183385,Unknown,2025-1,global
183391,Unknown,2025-1,global
183392,Unknown,2025-1,global
183393,Unknown,2025-1,global
183394,Unknown,2025-1,global
183396,Unknown,2025-1,global
183398,Unknown,2025-1,global
183399,Unknown,2025-1,global
183400,Unknown,2025-1,global
183401,Unknown,2025-1,global
183402,Unknown,2025-1,global
183403,Unknown,2025-1,global
183404,Unknown,2025-1,global
183405,Unknown,2025-1,global
183408,Unknown,2025-1,global
183410,Unknown,2025-1,global
183411,Unknown,2025-1,global
183412,Unknown,2025-1,global
183418,Unknown,2025-1,global
183419,Unknown,2025-1,global
183420,Unknown,2025-1,global
183422,Unknown,2025-1,global
183423,Unknown,2025-1,global
183424,Unknown,2025-1,global
183425,Unknown,2025-1,global
183426,Unknown,2025-1,global
183427,Unknown,2025-1,global
183429,Unknown,2025-1,global
183430,Unknown,2025-1,global
183431,Unknown,2025-1,global
183433,Unknown,2025-1,global
183434,Unknown,2025-1,global
183436,Unknown,2025-1,global
183438,Unknown,2025-1,global
183440,Unknown,2025-1,global
183442,Unknown,2025-1,global
183447,Unknown,2025-1,global
183448,Unknown,2025-1,global
183449,Unknown,2025-1,global
183450,Unknown,2025-1,global
183452,Unknown,2025-1,global
183455,Unknown,2025-1,global
183456,Unknown,2025-1,global
183457,Unknown,2025-1,global
183460,Unknown,2025-1,global
183464,Unknown,2025-1,global
183469,Unknown,2025-1,global
183472,Unknown,2025-1,global
183473,Unknown,2025-1,global
183474,Unknown,2025-1,global
183477,Unknown,2025-1,global
183479,Unknown,2025-1,global
183480,Unknown,2025-1,global
183481,Unknown,2025-1,global
183483,Unknown,2025-1,global
183484,Unknown,2025-1,global
183485,Unknown,2025-1,global
183486,Unknown,2025-1,global
183487,Unknown,2025-1,global
183488,Unknown,2025-1,global
183491,Unknown,2025-1,global
183493,Unknown,2025-1,global
183494,Unknown,2025-1,global
183495,Unknown,2025-1,global
183496,Unknown,2025-1,global
183497,Unknown,2025-1,global
183498,Unknown,2025-1,global
183499,Unknown,2025-1,global
183500,Unknown,2025-1,global
183502,Unknown,2025-1,global
183503,Unknown,2025-1,global
183504,Unknown,2025-1,global
183505,Unknown,2025-1,global
183506,Unknown,2025-1,global
183507,Unknown,2025-1,global
183508,Unknown,2025-1,global
183509,Unknown,2025-1,global
183511,Unknown,2025-1,global
183513,Unknown,2025-1,global
183515,Unknown,2025-1,global
183518,Unknown,2025-1,global
183519,Unknown,2025-1,global
183520,Unknown,2025-1,global
183521,Unknown,2025-1,global
183522,Unknown,2025-1,global
183524,Unknown,2025-1,global
183525,Unknown,2025-1,global
183526,Unknown,2025-1,global
183527,Unknown,2025-1,global
183528,Unknown,2025-1,global
183529,Unknown,2025-1,global
183530,Unknown,2025-1,global
183531,Unknown,2025-1,global
183532,Unknown,2025-1,global
183533,Unknown,2025-1,global
183535,Unknown,2025-1,global
183539,Unknown,2025-1,global
183541,Unknown,2025-1,global
183542,Unknown,2025-1,global
183543,Unknown,2025-1,global
183546,Unknown,2025-1,global
183548,Unknown,2025-1,global
183549,Unknown,2025-1,global
183550,Unknown,2025-1,global
183551,Unknown,2025-1,global
183552,Unknown,2025-1,global
183553,Unknown,2025-1,global
183554,Unknown,2025-1,global
183555,Unknown,2025-1,global
183556,Unknown,2025-1,global
183557,Unknown,2025-1,global
183558,Unknown,2025-1,global
183564,Unknown,2025-1,global
183566,Unknown,2025-1,global
183567,Unknown,2025-1,global
183568,Unknown,2025-1,global
183571,Unknown,2025-1,global
183575,Unknown,2025-1,global
183576,Unknown,2025-1,global
183579,Unknown,2025-1,global
183582,Unknown,2025-1,global
183583,Unknown,2025-1,global
183584,Unknown,2025-1,global
183585,Unknown,2025-1,global
183586,Unknown,2025-1,global
183587,Unknown,2025-1,global
183590,Unknown,2025-1,global
183593,Unknown,2025-1,global
183596,Unknown,2025-1,global
183597,Unknown,2025-1,global
183598,Unknown,2025-1,global
183599,Unknown,2025-1,global
183600,Unknown,2025-1,global
183603,Unknown,2025-1,global
183605,Unknown,2025-1,global
183607,Unknown,2025-1,global
183608,Unknown,2025-1,global
183609,Unknown,2025-1,global
183610,Unknown,2025-1,global
183611,Unknown,2025-1,global
183612,Unknown,2025-1,global
183613,Unknown,2025-1,global
183614,Unknown,2025-1,global
183615,Unknown,2025-1,global
183616,Unknown,2025-1,global
183617,Unknown,2025-1,global
183619,Unknown,2025-1,global
183620,Unknown,2025-1,global
183621,Unknown,2025-1,global
183622,Unknown,2025-1,global
183623,Unknown,2025-1,global
183625,Unknown,2025-1,global
183626,Unknown,2025-1,global
183628,Unknown,2025-1,global
183629,Unknown,2025-1,global
183630,Unknown,2025-1,global
183634,Unknown,2025-1,global
183636,Unknown,2025-1,global
183637,Unknown,2025-1,global
183638,Unknown,2025-1,global
183640,Unknown,2025-1,global
183641,Unknown,2025-1,global
183642,Unknown,2025-1,global
183643,Unknown,2025-1,global
183644,Unknown,2025-1,global
183647,Unknown,2025-1,global
183651,Unknown,2025-1,global
183652,Unknown,2025-1,global
183653,Unknown,2025-1,global
183654,Unknown,2025-1,global
183655,Unknown,2025-1,global
183659,Unknown,2025-1,global
183660,Unknown,2025-1,global
183661,Unknown,2025-1,global
183664,Unknown,2025-1,global
183666,Unknown,2025-1,global
183667,Unknown,2025-1,global
183671,Unknown,2025-1,global
183675,Unknown,2025-1,global
183676,Unknown,2025-1,global
183677,Unknown,2025-1,global
183678,Unknown,2025-1,global
183679,Unknown,2025-1,global
183680,Unknown,2025-1,global
183684,Unknown,2025-1,global
183685,Unknown,2025-1,global
183688,Unknown,2025-1,global
183689,Unknown,2025-1,global
183691,Unknown,2025-1,global
183692,Unknown,2025-1,global
183693,Unknown,2025-1,global
183694,Unknown,2025-1,global
183695,Unknown,2025-1,global
183698,Unknown,2025-1,global
183699,Unknown,2025-1,global
183700,Unknown,2025-1,global
183701,Unknown,2025-1,global
183704,Unknown,2025-1,global
183705,Unknown,2025-1,global
183706,Unknown,2025-1,global
183707,Unknown,2025-1,global
183710,Unknown,2025-1,global
183711,Unknown,2025-1,global
183712,Unknown,2025-1,global
183713,Unknown,2025-1,global
183714,Unknown,2025-1,global
183715,Unknown,2025-1,global
183717,Unknown,2025-1,global
183718,Unknown,2025-1,global
183719,Unknown,2025-1,global
183724,Unknown,2025-1,global
183727,Unknown,2025-1,global
183728,Unknown,2025-1,global
183729,Unknown,2025-1,global
183730,Unknown,2025-1,global
183732,Unknown,2025-1,global
183733,Unknown,2025-1,global
183734,Unknown,2025-1,global
183735,Unknown,2025-1,global
183736,Unknown,2025-1,global
183737,Unknown,2025-1,global
183741,Unknown,2025-1,global
183746,Unknown,2025-1,global
183747,Unknown,2025-1,global
183749,Unknown,2025-1,global
183751,Unknown,2025-1,global
183752,Unknown,2025-1,global
183753,Unknown,2025-1,global
183754,Unknown,2025-1,global
183755,Unknown,2025-1,global
183756,Unknown,2025-1,global
183758,Unknown,2025-1,global
183759,Unknown,2025-1,global
183760,Unknown,2025-1,global
183762,Unknown,2025-1,global
183763,Unknown,2025-1,global
183764,Unknown,2025-1,global
183765,Unknown,2025-1,global
183767,Unknown,2025-1,global
183771,Unknown,2025-1,global
183772,Unknown,2025-1,global
183773,Unknown,2025-1,global
183774,Unknown,2025-1,global
183776,Unknown,2025-1,global
183776,Unknown,2025-1,mediterranean
183777,Unknown,2025-1,global
183779,Unknown,2025-1,global
183780,Unknown,2025-1,global
183783,Unknown,2025-1,global
183786,Unknown,2025-1,global
183788,Unknown,2025-1,global
183789,Unknown,2025-1,global
183790,Unknown,2025-1,global
183791,Unknown,2025-1,global
183793,Unknown,2025-1,global
183795,Unknown,2025-1,global
183798,Unknown,2025-1,global
183799,Unknown,2025-1,global
183802,Unknown,2025-1,global
183804,Unknown,2025-1,global
183807,Unknown,2025-1,global
183808,Unknown,2025-1,global
183809,Unknown,2025-1,global
183811,Unknown,2025-1,global
183814,Unknown,2025-1,global
183815,Unknown,2025-1,global
183818,Unknown,2025-1,global
183819,Unknown,2025-1,global
183824,Unknown,2025-1,global
183825,Unknown,2025-1,global
183826,Unknown,2025-1,global
183827,Unknown,2025-1,global
183828,Unknown,2025-1,global
183833,Unknown,2025-1,global
183836,Unknown,2025-1,global
183838,Unknown,2025-1,global
183840,Unknown,2025-1,global
183841,Unknown,2025-1,global
183844,Unknown,2025-1,global
183845,Unknown,2025-1,global
183846,Unknown,2025-1,global
183847,Unknown,2025-1,global
183850,Unknown,2025-1,global
183851,Unknown,2025-1,global
183852,Unknown,2025-1,global
183854,Unknown,2025-1,global
183855,Unknown,2025-1,global
183857,Unknown,2025-1,global
183858,Unknown,2025-1,global
183859,Unknown,2025-1,global
183861,Unknown,2025-1,global
183865,Unknown,2025-1,global
183866,Unknown,2025-1,global
183867,Unknown,2025-1,global
183868,Unknown,2025-1,global
183870,Unknown,2025-1,global
183872,Unknown,2025-1,global
183874,Unknown,2025-1,global
183875,Unknown,2025-1,global
183877,Unknown,2025-1,global
183879,Unknown,2025-1,global
183880,Unknown,2025-1,global
183882,Unknown,2025-1,global
183883,Unknown,2025-1,global
183886,Unknown,2025-1,global
183887,Unknown,2025-1,global
183888,Unknown,2025-1,global
183889,Unknown,2025-1,global
183890,Unknown,2025-1,global
183891,Unknown,2025-1,global
183894,Unknown,2025-1,global
183895,Unknown,2025-1,global
183896,Unknown,2025-1,global
183897,Unknown,2025-1,global
183898,Unknown,2025-1,global
183904,Unknown,2025-1,global
183905,Unknown,2025-1,global
183907,Unknown,2025-1,global
183912,Unknown,2025-1,global
183918,Unknown,2025-1,global
183919,Unknown,2025-1,global
183921,Unknown,2025-1,global
183923,Unknown,2025-1,global
183927,Unknown,2025-1,global
183929,Unknown,2025-1,global
183930,Unknown,2025-1,global
183931,Unknown,2025-1,global
183936,Unknown,2025-1,global
183938,Unknown,2025-1,global
183940,Unknown,2025-1,global
183941,Unknown,2025-1,global
183944,Unknown,2025-1,global
183948,Unknown,2025-1,global
183949,Unknown,2025-1,global
183951,Unknown,2025-1,global
183952,Unknown,2025-1,global
183953,Unknown,2025-1,global
183955,Unknown,2025-1,global
183956,Unknown,2025-1,global
183959,Unknown,2025-1,global
183962,Unknown,2025-1,global
183963,Unknown,2025-1,global
183964,Unknown,2025-1,global
183965,Unknown,2025-1,global
183966,Unknown,2025-1,global
183967,Unknown,2025-1,global
183968,Unknown,2025-1,global
183969,Unknown,2025-1,global
183970,Unknown,2025-1,global
183971,Unknown,2025-1,global
183973,Unknown,2025-1,global
183976,Unknown,2025-1,global
183977,Unknown,2025-1,global
183978,Unknown,2025-1,global
183982,Unknown,2025-1,global
183990,Unknown,2025-1,global
183991,Unknown,2025-1,global
183994,Unknown,2025-1,global
183998,Unknown,2025-1,global
183999,Unknown,2025-1,global
184001,Unknown,2025-1,global
184003,Unknown,2025-1,global
184005,Unknown,2025-1,global
184006,Unknown,2025-1,global
184007,Unknown,2025-1,global
184008,Unknown,2025-1,global
184009,Unknown,2025-1,global
184010,Unknown,2025-1,global
184012,Unknown,2025-1,global
184014,Unknown,2025-1,global
184015,Unknown,2025-1,global
184018,Unknown,2025-1,global
184020,Unknown,2025-1,global
184021,Unknown,2025-1,global
184022,Unknown,2025-1,global
184023,Unknown,2025-1,global
184024,Unknown,2025-1,global
184026,Unknown,2025-1,global
184027,Unknown,2025-1,global
184028,Unknown,2025-1,global
184031,Unknown,2025-1,global
184034,Unknown,2025-1,global
184037,Unknown,2025-1,global
184039,Unknown,2025-1,global
184041,Unknown,2025-1,global
184043,Unknown,2025-1,global
184045,Unknown,2025-1,global
184046,Unknown,2025-1,global
184048,Unknown,2025-1,global
184493,Unknown,2025-1,global
184493,Unknown,2025-1,northeastern_africa
184493,Unknown,2025-1,pan-africa
184520,Unknown,2025-1,global
184520,Unknown,2025-1,northeastern_africa
184520,Unknown,2025-1,pan-africa
184523,Unknown,2025-1,global
184534,Unknown,2025-1,global
184534,Unknown,2025-1,pan-africa
184534,Unknown,2025-1,eastern_africa
184576,Unknown,2025-1,global
184576,Unknown,2025-1,northeastern_africa
184576,Unknown,2025-1,pan-africa
184590,Unknown,2025-1,global
184590,Unknown,2025-1,central_africa
184590,Unknown,2025-1,pan-africa
184617,Unknown,2025-1,northeastern_africa
184617,Unknown,2025-1,pan-africa
184626,Unknown,2025-1,central_africa
184635,Unknown,2025-1,global
184635,Unknown,2025-1,central_africa
184635,Unknown,2025-1,pan-africa
184661,Unknown,2025-1,global
184661,Unknown,2025-1,pan-africa
184661,Unknown,2025-1,northeastern_africa
184679,Unknown,2025-1,eastern_africa
184686,Unknown,2025-1,central_africa
184692,Unknown,2025-1,global
184692,Unknown,2025-1,pan-africa
184692,Unknown,2025-1,northeastern_africa
184700,Unknown,2025-1,global
184700,Unknown,2025-1,pan-africa
184700,Unknown,2025-1,central_africa
184711,Unknown,2025-1,central_africa
184745,Unknown,2025-1,central_africa
184985,Unknown,2025-1,global
184986,Unknown,2025-1,global
184987,Unknown,2025-1,global
184988,Unknown,2025-1,global
184989,Unknown,2025-1,global
184990,Unknown,2025-1,global
184991,Unknown,2025-1,global
184992,Unknown,2025-1,global
184993,Unknown,2025-1,global
184994,Unknown,2025-1,global
184995,Unknown,2025-1,global
184996,Unknown,2025-1,global
184997,Unknown,2025-1,global
184998,Unknown,2025-1,global
184999,Unknown,2025-1,global
185057,Unknown,2025-1,global
185060,Unknown,2025-1,global
185001,Unknown,2025-1,global
185059,Unknown,2025-1,global
185002,Unknown,2025-1,global
185061,Unknown,2025-1,global
185003,Unknown,2025-1,global
185062,Unknown,2025-1,global
185004,Unknown,2025-1,global
185072,Unknown,2025-1,global
185005,Unknown,2025-1,global
185073,Unknown,2025-1,global
185006,Unknown,2025-1,global
185074,Unknown,2025-1,global
185007,Unknown,2025-1,global
185075,Unknown,2025-1,global
185008,Unknown,2025-1,global
185076,Unknown,2025-1,global
185009,Unknown,2025-1,global
185077,Unknown,2025-1,global
185010,Unknown,2025-1,global
185078,Unknown,2025-1,global
185011,Unknown,2025-1,global
185079,Unknown,2025-1,global
185013,Unknown,2025-1,global
185080,Unknown,2025-1,global
185014,Unknown,2025-1,global
185081,Unknown,2025-1,global
185015,Unknown,2025-1,global
185082,Unknown,2025-1,global
185016,Unknown,2025-1,global
185083,Unknown,2025-1,global
185084,Unknown,2025-1,global
185018,Unknown,2025-1,global
185085,Unknown,2025-1,global
185019,Unknown,2025-1,global
185087,Unknown,2025-1,global
185020,Unknown,2025-1,global
185088,Unknown,2025-1,global
185021,Unknown,2025-1,global
185089,Unknown,2025-1,global
185022,Unknown,2025-1,global
185023,Unknown,2025-1,global
185090,Unknown,2025-1,global
185024,Unknown,2025-1,global
185091,Unknown,2025-1,global
185025,Unknown,2025-1,global
185092,Unknown,2025-1,global
185093,Unknown,2025-1,global
185027,Unknown,2025-1,global
185094,Unknown,2025-1,global
185028,Unknown,2025-1,global
185095,Unknown,2025-1,global
185029,Unknown,2025-1,global
185096,Unknown,2025-1,global
