rgn_id,year,tonnes,sustainability,sust_tonnes
224,2020,18268,0.67,12239.560000000001
224,2021,15567,0.67,10429.890000000001
224,2022,13417,0.67,8989.390000000001
224,2023,14463,0.67,9690.210000000001
231,2007,370,0.67,247.9
231,2008,400,0.67,268
231,2009,450,0.67,301.5
231,2010,1500,0.67,1005.0000000000001
231,2011,300,0.67,201
231,2012,400,0.67,268
231,2013,1100,0.67,737
231,2014,800,0.67,536
231,2015,550,0.67,368.5
231,2016,600,0.67,402
231,2017,750,0.67,502.50000000000006
231,2018,700,0.67,469
231,2019,700,0.67,469
231,2020,700,0.67,469
231,2021,700,0.67,469
231,2022,700,0.67,469
231,2023,700,0.67,469
