rgn_id,year,product,tonnes
158,2020,ornamentals,0
158,2021,ornamentals,0
158,2022,ornamentals,0
158,2023,ornamentals,0
159,2019,ornamentals,0
159,2020,ornamentals,0
159,2021,ornamentals,0
159,2022,ornamentals,0
159,2023,ornamentals,0
161,2019,ornamentals,0
161,2020,ornamentals,0
161,2021,ornamentals,0
161,2022,ornamentals,0
161,2023,ornamentals,0
169,2019,ornamentals,0
169,2020,ornamentals,0
169,2021,ornamentals,0
169,2022,ornamentals,0
169,2023,ornamentals,0
173,2019,ornamentals,0
173,2020,ornamentals,0
173,2021,ornamentals,0
173,2022,ornamentals,0
173,2023,ornamentals,0
174,2019,ornamentals,0
174,2020,ornamentals,0
174,2021,ornamentals,0
174,2022,ornamentals,0
174,2023,ornamentals,0
185,2019,ornamentals,0
185,2020,ornamentals,0
185,2021,ornamentals,0
185,2022,ornamentals,0
185,2023,ornamentals,0
186,2019,ornamentals,0
186,2020,ornamentals,0
186,2021,ornamentals,0
186,2022,ornamentals,0
186,2023,ornamentals,0
187,2019,ornamentals,0
187,2020,ornamentals,0
187,2021,ornamentals,0
187,2022,ornamentals,0
187,2023,ornamentals,0
190,2019,ornamentals,0
190,2020,ornamentals,0
190,2021,ornamentals,0
190,2022,ornamentals,0
190,2023,ornamentals,0
192,2019,ornamentals,0
192,2020,ornamentals,0
192,2021,ornamentals,0
192,2022,ornamentals,0
192,2023,ornamentals,0
198,2019,ornamentals,0
198,2020,ornamentals,0
198,2021,ornamentals,0
198,2022,ornamentals,0
198,2023,ornamentals,0
200,2019,ornamentals,0
200,2020,ornamentals,0
200,2021,ornamentals,0
200,2022,ornamentals,0
200,2023,ornamentals,0
219,2019,ornamentals,0
219,2020,ornamentals,0
219,2021,ornamentals,0
219,2022,ornamentals,0
219,2023,ornamentals,0
221,2019,ornamentals,0
221,2020,ornamentals,0
221,2021,ornamentals,0
221,2022,ornamentals,0
221,2023,ornamentals,0
227,2019,ornamentals,0
227,2020,ornamentals,0
227,2021,ornamentals,0
227,2022,ornamentals,0
227,2023,ornamentals,0
228,2019,ornamentals,0
228,2020,ornamentals,0
228,2021,ornamentals,0
228,2022,ornamentals,0
228,2023,ornamentals,0
231,2019,ornamentals,0
231,2020,ornamentals,0
231,2021,ornamentals,0
231,2022,ornamentals,0
231,2023,ornamentals,0
232,2019,ornamentals,0
232,2020,ornamentals,0
232,2021,ornamentals,0
232,2022,ornamentals,0
232,2023,ornamentals,0
237,2019,ornamentals,0
237,2020,ornamentals,0
237,2021,ornamentals,0
237,2022,ornamentals,0
237,2023,ornamentals,0
